 slim_762421612 slim_762421600 slim_762421617 slim_762421594 slim_762421598 slim_762421607 slim_762421609 slim_762421620 slim_762421587 slim_762421610 slim_762421599 slim_762421613 slim_762421603 slim_762421615 slim_762421614 slim_762421605 slim_762421581 slim_762421618 slim_762421582 slim_762421593 slim_762421621 slim_762421625 slim_762421590 slim_762421589 slim_762421586 slim_762421584 slim_762421622 slim_762421604 slim_762421591 slim_762421611 slim_762421623 slim_762421585 slim_762421602 slim_762421596 slim_762421619 slim_762421597 slim_762421601 slim_762421592 slim_762421588 slim_762421606 slim_762421608 slim_762421583 slim_762421624 slim_762421616 slim_762421595
10 2.3e-06 1.9e-06 2.1e-06 2.2e-06 1.95e-06 2.35e-06 1.9e-06 2.5e-06 2.15e-06 1.85e-06 2.4e-06 2.3e-06 2.2e-06 1.8e-06 2.25e-06 2.45e-06 2.2e-06 1.55e-06 2.35e-06 2e-06 1.75e-06 1.8e-06 2.55e-06 2.3e-06 1.9e-06 2.35e-06 2.3e-06 2.15e-06 2.3e-06 1.85e-06 2.5e-06 2.15e-06 2.15e-06 2.1e-06 2.1e-06 2.05e-06 1.95e-06 2.1e-06 1.75e-06 2.05e-06 2.15e-06 2.05e-06 2.2e-06 2.3e-06 2.2e-06
11 7e-07 2.45e-06 1.25e-06 2.25e-06 1.85e-06 2.2e-06 1.85e-06 1.2e-06 1.5e-06 1.8e-06 2.3e-06 1.4e-06 2.65e-06 1.65e-06 9.5e-07 1.6e-06 1.4e-06 2.2e-06 7.5e-07 2.55e-06 1.55e-06 2.3e-06 1.75e-06 1.2e-06 2e-06 7.5e-07 1.2e-06 2.15e-06 1.55e-06 1.85e-06 1.45e-06 1.25e-06 1.6e-06 2.4e-06 2.3e-06 1.85e-06 1.75e-06 1.8e-06 2.05e-06 2.5e-06 1.8e-06 1.1e-06 1.25e-06 1.3e-06 1.75e-06
12 2.65e-06 1.85e-06 2.6e-06 1.9e-06 2.55e-06 2.25e-06 2.5e-06 2.75e-06 1.85e-06 2.05e-06 2.2e-06 2.65e-06 2.2e-06 2.2e-06 2.6e-06 3.1e-06 2.15e-06 2.15e-06 2.7e-06 1.9e-06 2.5e-06 2.15e-06 2.15e-06 2.8e-06 2.3e-06 2.7e-06 2.8e-06 2.1e-06 2.05e-06 2.2e-06 2.5e-06 2.85e-06 2e-06 2.25e-06 2.05e-06 2.05e-06 2.45e-06 2e-06 2.4e-06 1.15e-06 2.8e-06 2.5e-06 2.55e-06 2.2e-06 2.2e-06
13 1.65e-06 2.05e-06 1.95e-06 2.1e-06 1.9e-06 2.1e-06 1.75e-06 1.75e-06 1.85e-06 1.55e-06 1.8e-06 1.65e-06 2.2e-06 2.7e-06 1.85e-06 1.95e-06 1.8e-06 1.65e-06 1.7e-06 2.05e-06 1.95e-06 1.85e-06 2.2e-06 1.6e-06 2e-06 1.7e-06 1.6e-06 2e-06 2.05e-06 1.9e-06 2.3e-06 1.9e-06 1.95e-06 2e-06 2.05e-06 2e-06 1.9e-06 2.1e-06 1.85e-06 2.15e-06 1.95e-06 1.85e-06 1.65e-06 1.7e-06 2e-06
14 9.5e-07 2.35e-06 1.35e-06 2.3e-06 1.95e-06 2.15e-06 1.9e-06 1.2e-06 1.5e-06 2e-06 2.25e-06 9.5e-07 2.6e-06 1.85e-06 1.7e-06 1.55e-06 1.4e-06 2.25e-06 1e-06 2.6e-06 1.3e-06 2.3e-06 1.6e-06 1.45e-06 1.9e-06 1e-06 1.45e-06 2e-06 1.25e-06 1.75e-06 1.55e-06 1.4e-06 1.65e-06 2.5e-06 2.35e-06 1.95e-06 1.8e-06 1.7e-06 2.1e-06 2.35e-06 1.9e-06 1.2e-06 1.45e-06 1.35e-06 1.75e-06
15 1.6e-06 2.7e-06 2.05e-06 2.85e-06 2.35e-06 2e-06 1.85e-06 1.45e-06 2.3e-06 2.25e-06 2.45e-06 1.6e-06 3.1e-06 1.95e-06 1.55e-06 1.7e-06 1.95e-06 2.4e-06 1.65e-06 2.95e-06 1.75e-06 2.45e-06 2.2e-06 1.25e-06 2.25e-06 1.65e-06 1.25e-06 2.05e-06 1.95e-06 2.2e-06 2.25e-06 1.55e-06 2.15e-06 2.15e-06 2.35e-06 2.45e-06 2.2e-06 2.4e-06 2.15e-06 3e-06 1.75e-06 2e-06 1.8e-06 1.75e-06 2e-06
16 1.4e-06 2.05e-06 1.7e-06 2.3e-06 2.05e-06 2.25e-06 1.75e-06 1.35e-06 1.3e-06 1.95e-06 2.2e-06 1.4e-06 2.15e-06 1.8e-06 1.4e-06 1.95e-06 1.9e-06 2.1e-06 1.45e-06 2.45e-06 1.5e-06 2.15e-06 1.55e-06 1.5e-06 1.7e-06 1.45e-06 1.5e-06 2.05e-06 1.25e-06 1.6e-06 1.7e-06 1.75e-06 1.6e-06 2.25e-06 2.25e-06 2.1e-06 1.7e-06 1.5e-06 1.95e-06 1.95e-06 1.85e-06 1.6e-06 1.45e-06 1.05e-06 1.5e-06
17 2.2e-06 1.55e-06 1.6e-06 2.05e-06 1.5e-06 2.25e-06 1.45e-06 2.35e-06 2.15e-06 1.55e-06 1.55e-06 2.2e-06 2.15e-06 1.65e-06 2.25e-06 2.4e-06 2.1e-06 2e-06 2.25e-06 2.1e-06 2.25e-06 1.45e-06 2.45e-06 2.3e-06 1.45e-06 2.25e-06 2.3e-06 2.15e-06 2.4e-06 1.55e-06 2.25e-06 2.2e-06 2.35e-06 2.1e-06 2.15e-06 1.95e-06 1.05e-06 1.7e-06 1.1e-06 2.2e-06 1.75e-06 1.7e-06 1.7e-06 2.2e-06 2.3e-06
18 7.5e-07 2.5e-06 1.3e-06 2.3e-06 1.9e-06 2.25e-06 1.9e-06 1.2e-06 1.55e-06 1.85e-06 2.35e-06 7.5e-07 2.7e-06 1.7e-06 1e-06 1.65e-06 1.45e-06 2.25e-06 1.5e-06 2.6e-06 1.6e-06 2.35e-06 1.75e-06 1.25e-06 2.05e-06 7.5e-07 1.25e-06 2.2e-06 1.6e-06 1.9e-06 1.5e-06 1.3e-06 1.65e-06 2.45e-06 2.35e-06 1.9e-06 1.8e-06 1.85e-06 2.1e-06 2.55e-06 1.85e-06 1.15e-06 1.3e-06 1.35e-06 1.8e-06
19 2.55e-06 2e-06 2.6e-06 1.8e-06 1.95e-06 2.3e-06 2.4e-06 2.9e-06 2.45e-06 2e-06 2e-06 2.55e-06 1.9e-06 2.05e-06 2.6e-06 2.95e-06 2.45e-06 2.1e-06 2.6e-06 2.1e-06 2.7e-06 2.1e-06 2.95e-06 2.55e-06 2.45e-06 2.6e-06 2.55e-06 2.2e-06 2.65e-06 2.45e-06 2.6e-06 2.4e-06 2.45e-06 1.9e-06 2.15e-06 1.85e-06 2.8e-06 2.6e-06 2.55e-06 1.65e-06 2.65e-06 2.6e-06 2.8e-06 2.5e-06 2.35e-06
20 1.55e-06 2.25e-06 1.85e-06 2.6e-06 2.25e-06 2.35e-06 1.9e-06 1.35e-06 1.6e-06 2.1e-06 1.75e-06 1.55e-06 2.5e-06 1.95e-06 1.3e-06 1.75e-06 1.5e-06 2.25e-06 1.6e-06 2.7e-06 1.7e-06 2.35e-06 1.65e-06 1.65e-06 1.85e-06 1.6e-06 1.65e-06 2.05e-06 1.2e-06 1.7e-06 2.1e-06 1.8e-06 1.6e-06 2.5e-06 2.3e-06 2.35e-06 1.9e-06 1.7e-06 2.05e-06 2.2e-06 2e-06 1.7e-06 1.65e-06 1.45e-06 1.7e-06
21 2.3e-06 1.8e-06 1.9e-06 2.1e-06 1.8e-06 2.1e-06 1.75e-06 2.45e-06 2.2e-06 1.9e-06 1.8e-06 2.3e-06 2.15e-06 1.85e-06 2.3e-06 2.45e-06 2.15e-06 1.45e-06 2.35e-06 2.1e-06 2.35e-06 2.5e-06 2.5e-06 2.3e-06 1.65e-06 2.35e-06 2.3e-06 2.25e-06 2.4e-06 1.75e-06 1.95e-06 2.2e-06 2.35e-06 2.1e-06 2.2e-06 2.05e-06 1.6e-06 1.95e-06 1.65e-06 2.1e-06 1.95e-06 2e-06 2.05e-06 2.25e-06 2.35e-06
22 1.75e-06 2.35e-06 2e-06 2.45e-06 2.5e-06 2.4e-06 2.15e-06 1.6e-06 1.6e-06 2.25e-06 2.55e-06 1.75e-06 2.15e-06 2.2e-06 1.6e-06 2.2e-06 1.55e-06 2.45e-06 1.75e-06 2.95e-06 1.65e-06 2.5e-06 2.2e-06 2e-06 2.05e-06 1.75e-06 2e-06 2.25e-06 1.15e-06 1.85e-06 2.1e-06 2.25e-06 1.8e-06 2.75e-06 2.4e-06 2.45e-06 1.95e-06 1.5e-06 2.25e-06 2.15e-06 2.3e-06 1.8e-06 1.75e-06 1.5e-06 1.8e-06
23 1.2e-06 2.55e-06 1.9e-06 2.55e-06 2.1e-06 2.15e-06 1.7e-06 1.2e-06 1.85e-06 1.9e-06 2.3e-06 1.2e-06 2.8e-06 1.6e-06 1.45e-06 1.25e-06 1.5e-06 2.3e-06 1.25e-06 2.55e-06 1.65e-06 2.3e-06 2e-06 1.5e-06 2.1e-06 1.25e-06 7.5e-07 2.2e-06 1.8e-06 2e-06 2e-06 1.25e-06 1.7e-06 1.85e-06 2.1e-06 2.25e-06 2.1e-06 2.2e-06 2.05e-06 2.65e-06 1.5e-06 1.8e-06 1.45e-06 1.3e-06 1.6e-06
24 2e-06 1.65e-06 1.45e-06 2.4e-06 1.65e-06 2.4e-06 1.4e-06 2e-06 1.95e-06 1.85e-06 1.9e-06 2e-06 2.3e-06 2e-06 1.9e-06 2.25e-06 1.7e-06 1.45e-06 2.05e-06 2.45e-06 1.85e-06 1.65e-06 2.05e-06 2.1e-06 1.8e-06 2.05e-06 2.1e-06 2.25e-06 1.85e-06 1e-06 1.9e-06 2e-06 2.15e-06 2.3e-06 2.4e-06 2.15e-06 9.5e-07 1.35e-06 1.15e-06 2.2e-06 1.6e-06 1.55e-06 1.55e-06 1.8e-06 1.95e-06
25 7.5e-07 2.5e-06 1.3e-06 2.3e-06 1.9e-06 2.25e-06 1.9e-06 1.2e-06 1.55e-06 1.85e-06 2.35e-06 7.5e-07 2.7e-06 1.7e-06 1e-06 1.65e-06 1.45e-06 2.25e-06 7.5e-07 2.6e-06 1.6e-06 2.35e-06 1.75e-06 1.25e-06 2.05e-06 1.5e-06 1.25e-06 2.2e-06 1.6e-06 1.9e-06 1.5e-06 1.3e-06 1.65e-06 2.45e-06 2.35e-06 1.9e-06 1.8e-06 1.85e-06 2.1e-06 2.55e-06 1.85e-06 1.15e-06 1.3e-06 1.35e-06 1.8e-06
26 1.2e-06 2.55e-06 1.9e-06 2.55e-06 2.1e-06 2.15e-06 1.7e-06 1.2e-06 1.85e-06 1.9e-06 2.3e-06 1.2e-06 2.8e-06 1.6e-06 1.45e-06 1.25e-06 1.5e-06 2.3e-06 1.25e-06 2.55e-06 1.65e-06 2.3e-06 2e-06 7.5e-07 2.1e-06 1.25e-06 1.5e-06 2.2e-06 1.8e-06 2e-06 2e-06 1.25e-06 1.7e-06 1.85e-06 2.1e-06 2.25e-06 2.1e-06 2.2e-06 2.05e-06 2.65e-06 1.5e-06 1.8e-06 1.45e-06 1.3e-06 1.6e-06
27 2.15e-06 2e-06 2.3e-06 2.3e-06 2.35e-06 2e-06 2.15e-06 2.1e-06 2.05e-06 2.1e-06 2.15e-06 2.15e-06 2.1e-06 2e-06 2e-06 2.05e-06 2.05e-06 2.15e-06 2.2e-06 2.2e-06 2.05e-06 2.25e-06 2.25e-06 2.2e-06 2.25e-06 2.2e-06 2.2e-06 3.4e-06 1.95e-06 2.2e-06 2.45e-06 2.25e-06 2.15e-06 2.2e-06 2.2e-06 2.1e-06 2.35e-06 2.2e-06 2.35e-06 1.95e-06 2.4e-06 2.25e-06 2.25e-06 2e-06 2.15e-06
28 1.55e-06 2.15e-06 1.9e-06 2.45e-06 2.4e-06 2.25e-06 2.05e-06 1.3e-06 1.3e-06 2.15e-06 2.3e-06 1.55e-06 2.05e-06 2.05e-06 1.25e-06 1.95e-06 1.25e-06 2.4e-06 1.6e-06 2.65e-06 1.2e-06 2.4e-06 1.15e-06 1.8e-06 1.85e-06 1.6e-06 1.8e-06 1.95e-06 1.4e-06 1.65e-06 1.95e-06 2.05e-06 1.5e-06 2.6e-06 2.4e-06 2.3e-06 1.95e-06 1.3e-06 2.25e-06 1.75e-06 2.2e-06 1.7e-06 1.65e-06 1.2e-06 1.5e-06
29 1.85e-06 1.75e-06 1.5e-06 2.3e-06 1.75e-06 2.35e-06 1.5e-06 2e-06 1.75e-06 1.75e-06 1.85e-06 1.85e-06 2.2e-06 1.9e-06 1.75e-06 2.2e-06 1.6e-06 1.55e-06 1.9e-06 2.45e-06 1.7e-06 1.75e-06 1.85e-06 2e-06 1e-06 1.9e-06 2e-06 2.2e-06 1.65e-06 1.8e-06 1.95e-06 1.95e-06 2e-06 2.3e-06 2.35e-06 2.1e-06 1.15e-06 1.35e-06 1.25e-06 2.1e-06 1.7e-06 1.4e-06 1.55e-06 1.7e-06 1.85e-06
30 1.45e-06 2.3e-06 1.4e-06 2.3e-06 1.95e-06 2.25e-06 2.05e-06 2e-06 1.8e-06 2.3e-06 2.5e-06 1.45e-06 2.5e-06 2.3e-06 1.55e-06 2.25e-06 1.7e-06 2.25e-06 1.5e-06 2.6e-06 2.1e-06 1.95e-06 2.1e-06 2e-06 1.9e-06 1.5e-06 2e-06 2.45e-06 1.95e-06 1.95e-06 2.1e-06 1.7e-06 2e-06 2.55e-06 2.5e-06 1.95e-06 1.7e-06 1.75e-06 2.1e-06 2.35e-06 2e-06 1.45e-06 1.8e-06 1.85e-06 2.1e-06
31 1.25e-06 2.45e-06 1.55e-06 2.35e-06 1.85e-06 2.2e-06 1.8e-06 1.75e-06 2e-06 2.05e-06 2.15e-06 1.25e-06 2.85e-06 1.9e-06 1.4e-06 1.55e-06 1.75e-06 2.2e-06 1.3e-06 2.4e-06 1.8e-06 2.2e-06 2.25e-06 1.25e-06 2e-06 1.3e-06 1.25e-06 2.25e-06 2.05e-06 1.95e-06 1.7e-06 2.1e-06 1.95e-06 1.95e-06 2.2e-06 1.9e-06 2e-06 2.15e-06 1.95e-06 2.7e-06 1.6e-06 1.5e-06 1.75e-06 1.75e-06 1.8e-06
32 1.6e-06 2.25e-06 2e-06 2.4e-06 2.4e-06 2.3e-06 2.15e-06 1.7e-06 1.5e-06 2.05e-06 2.15e-06 1.6e-06 2e-06 1.95e-06 1.65e-06 2.15e-06 1.6e-06 2.35e-06 1.65e-06 2.45e-06 1.6e-06 2.35e-06 1.8e-06 1.7e-06 2.15e-06 1.65e-06 1.7e-06 2.15e-06 1.5e-06 2e-06 2e-06 1.95e-06 2.6e-06 2.3e-06 2.05e-06 2.15e-06 2.15e-06 1.8e-06 2.25e-06 1.75e-06 2.15e-06 1.85e-06 1.8e-06 1.55e-06 1.7e-06
33 2.4e-06 2.15e-06 2.5e-06 2.2e-06 2.15e-06 2.15e-06 2e-06 2.55e-06 2.4e-06 2.05e-06 2.1e-06 2.4e-06 2.25e-06 2e-06 2.5e-06 2.15e-06 2.25e-06 2.1e-06 2.45e-06 1.9e-06 2.5e-06 2.1e-06 2.75e-06 1.85e-06 2.3e-06 2.45e-06 1.85e-06 2.2e-06 2.6e-06 2.3e-06 2.55e-06 1.95e-06 2.3e-06 2.7e-06 1.95e-06 1.9e-06 2.5e-06 2.55e-06 2.15e-06 2.15e-06 2e-06 2.5e-06 2.45e-06 2.25e-06 2.1e-06
34 2.3e-06 2.2e-06 2.4e-06 2.05e-06 2.25e-06 2.2e-06 2.15e-06 2.45e-06 2.25e-06 2.1e-06 2.1e-06 2.3e-06 2.05e-06 2.05e-06 2.35e-06 2.35e-06 2.25e-06 2.15e-06 2.35e-06 2.15e-06 2.3e-06 2.2e-06 2.4e-06 2.1e-06 2.4e-06 2.35e-06 2.1e-06 2.2e-06 2.4e-06 2.35e-06 2.5e-06 2.2e-06 2.05e-06 1.95e-06 3.3e-06 2.1e-06 2.4e-06 2.4e-06 2.25e-06 2.15e-06 2.25e-06 2.35e-06 2.35e-06 2.25e-06 2.2e-06
35 1.85e-06 2e-06 1.8e-06 1.85e-06 1.85e-06 2.15e-06 2.1e-06 2.5e-06 2e-06 1.9e-06 2.05e-06 1.85e-06 2.05e-06 2e-06 1.95e-06 2.45e-06 2.1e-06 1.95e-06 1.9e-06 1.85e-06 2.35e-06 2.05e-06 2.45e-06 2.25e-06 2.15e-06 1.9e-06 2.25e-06 2.1e-06 2.3e-06 2.1e-06 1.95e-06 1.9e-06 2.15e-06 1.9e-06 2.1e-06 2.9e-06 2.1e-06 2.1e-06 2.1e-06 1.95e-06 2.25e-06 1.75e-06 2.2e-06 2.2e-06 2.2e-06
36 1.75e-06 1.5e-06 9e-07 2.35e-06 1.3e-06 2.45e-06 1.1e-06 1.75e-06 1.9e-06 1.6e-06 1.95e-06 1.75e-06 2.45e-06 1.9e-06 1.8e-06 2.2e-06 1.7e-06 1.05e-06 1.8e-06 2.8e-06 1.9e-06 1.6e-06 1.95e-06 2.1e-06 9.5e-07 1.8e-06 2.1e-06 2.35e-06 1.95e-06 1.15e-06 1.7e-06 2e-06 2.15e-06 2.5e-06 2.4e-06 2.1e-06 1e-07 1e-06 6e-07 2.55e-06 1.3e-06 1.1e-06 1e-06 1.8e-06 2.1e-06
37 1.8e-06 1.7e-06 1.4e-06 2.3e-06 1.85e-06 2.4e-06 1.65e-06 1.85e-06 1.55e-06 1.9e-06 2.1e-06 1.8e-06 2e-06 2.1e-06 1.7e-06 2.4e-06 1.5e-06 1.7e-06 1.85e-06 2.6e-06 1.7e-06 1.95e-06 1.5e-06 2.2e-06 1.35e-06 1.85e-06 2.2e-06 2.2e-06 1.3e-06 1.35e-06 1.75e-06 2.15e-06 1.8e-06 2.55e-06 2.4e-06 2.1e-06 1e-06 1.9e-06 1.4e-06 1.9e-06 1.85e-06 1.4e-06 1.45e-06 1.6e-06 1.75e-06
38 2.05e-06 1.6e-06 1.3e-06 2.35e-06 1.45e-06 2.45e-06 1.25e-06 2.2e-06 2.15e-06 1.6e-06 1.75e-06 2.05e-06 2.4e-06 1.85e-06 2.1e-06 2.15e-06 1.95e-06 1.1e-06 2.1e-06 2.55e-06 2.05e-06 1.65e-06 2.25e-06 2.05e-06 1.15e-06 2.1e-06 2.05e-06 2.35e-06 2.25e-06 1.25e-06 2.1e-06 1.95e-06 2.25e-06 2.15e-06 2.25e-06 2.1e-06 6e-07 1.4e-06 1.1e-06 2.5e-06 1.35e-06 1.4e-06 1.4e-06 2.05e-06 2.05e-06
39 2.5e-06 1.75e-06 2.55e-06 2e-06 2.5e-06 2.2e-06 2.5e-06 2.55e-06 1.65e-06 2.05e-06 2.05e-06 2.5e-06 1.15e-06 2.15e-06 2.35e-06 3e-06 1.95e-06 2.2e-06 2.55e-06 1.65e-06 2.2e-06 2.1e-06 2.15e-06 2.65e-06 2.2e-06 2.55e-06 2.65e-06 1.95e-06 1.75e-06 2.1e-06 2.35e-06 2.7e-06 1.75e-06 2.15e-06 2.15e-06 1.95e-06 2.55e-06 1.9e-06 2.5e-06 1.6e-06 2.75e-06 2.45e-06 2.55e-06 2e-06 2e-06
40 1.8e-06 2.1e-06 1.6e-06 2.55e-06 1.7e-06 2.35e-06 1.4e-06 1.85e-06 2.2e-06 1.95e-06 2.15e-06 1.8e-06 2.8e-06 1.95e-06 1.9e-06 1.75e-06 1.85e-06 1.75e-06 1.85e-06 2.65e-06 2e-06 1.95e-06 2.3e-06 1.5e-06 1.6e-06 1.85e-06 1.5e-06 2.4e-06 2.2e-06 1.7e-06 2e-06 1.6e-06 2.15e-06 2e-06 2.25e-06 2.25e-06 1.3e-06 1.85e-06 1.35e-06 2.75e-06 2.5e-06 1.7e-06 1.55e-06 1.85e-06 1.95e-06
41 1.1e-06 2.05e-06 9.5e-07 2.1e-06 1.55e-06 2.3e-06 1.65e-06 1.8e-06 1.6e-06 1.7e-06 2.05e-06 1.1e-06 2.5e-06 1.85e-06 1.2e-06 2e-06 1.6e-06 1.7e-06 1.15e-06 2.6e-06 1.7e-06 2e-06 1.8e-06 1.8e-06 1.55e-06 1.15e-06 1.8e-06 2.25e-06 1.7e-06 1.4e-06 1.45e-06 1.5e-06 1.85e-06 2.5e-06 2.35e-06 1.75e-06 1.1e-06 1.4e-06 1.4e-06 2.45e-06 1.7e-06 1.5e-06 1.3e-06 1.7e-06 1.95e-06
