 slim_762194303 slim_762194295 slim_762194311 slim_762194289 slim_762194285 slim_762194309 slim_762194283 slim_762194287 slim_762194288 slim_762194276 slim_762194268 slim_762194306 slim_762194298 slim_762194279 slim_762194314 slim_762194291 slim_762194271 slim_762194305 slim_762194292 slim_762194308 slim_762194296 slim_762194286 slim_762194270 slim_762194320 slim_762194267 slim_762194322 slim_762194319 slim_762194299 slim_762194297 slim_762194317 slim_762194281 slim_762194282 slim_762194313 slim_762194310 slim_762194315 slim_762194294 slim_762194312 slim_762194290 slim_762194274 slim_762194301 slim_762194302 slim_762194316 slim_762194280 slim_762194277 slim_762194275 slim_762194273 slim_762194318 slim_762194284 slim_762194278 slim_762194304 slim_762194321 slim_762194269 slim_762194300 slim_762194293 slim_762194272 slim_762194307
10 1.75e-06 1.85e-06 1.45e-06 1.35e-06 2.4e-06 9.5e-07 1.6e-06 1.7e-06 1.55e-06 1.4e-06 1.2e-06 1.6e-06 6e-07 1e-06 9e-07 2.25e-06 1.4e-06 1.95e-06 1e-06 1.6e-06 1.75e-06 1.4e-06 2.35e-06 1e-06 1.95e-06 7.5e-07 1e-06 1.2e-06 9.5e-07 8.5e-07 1.8e-06 1.9e-06 8.5e-07 1.8e-06 1.45e-06 2.15e-06 1.9e-06 2.05e-06 1.45e-06 1.4e-06 1.3e-06 1.75e-06 1.6e-06 1.2e-06 1.45e-06 1.75e-06 2.2e-06 7e-07 1e-06 1.4e-06 6e-07 1.85e-06 1.3e-06 1.4e-06 1.75e-06 1.7e-06
11 2.15e-06 1.7e-06 1.6e-06 1.9e-06 2.55e-06 1.8e-06 1.85e-06 2.1e-06 2.15e-06 2e-06 1.6e-06 2.8e-06 1.45e-06 1.9e-06 1.85e-06 1.55e-06 2.1e-06 2.2e-06 1.7e-06 1.85e-06 2.2e-06 2e-06 2.5e-06 1.95e-06 1.85e-06 1.75e-06 1.85e-06 1.65e-06 1.7e-06 1.65e-06 2.05e-06 2.1e-06 1.45e-06 2.2e-06 1.85e-06 2.25e-06 2.2e-06 2.3e-06 1.75e-06 2.05e-06 1.95e-06 2.1e-06 2e-06 1.9e-06 2.05e-06 2.3e-06 1.95e-06 1.7e-06 1.75e-06 1.85e-06 1.5e-06 2.05e-06 1.85e-06 1.85e-06 2.1e-06 2.05e-06
12 1.6e-06 1.85e-06 1.4e-06 1.2e-06 2.4e-06 8e-07 1.6e-06 1.7e-06 1.65e-06 1.4e-06 6e-07 1.45e-06 6e-07 1.05e-06 8.5e-07 2.25e-06 1.4e-06 1.95e-06 7.5e-07 1.6e-06 1.85e-06 1.4e-06 2.35e-06 9.5e-07 1.85e-06 9e-07 8.5e-07 1.05e-06 9.5e-07 7e-07 1.8e-06 1.9e-06 6.5e-07 1.65e-06 1.45e-06 2.15e-06 1.9e-06 1.95e-06 1.3e-06 1.25e-06 1.15e-06 1.6e-06 1.6e-06 1.2e-06 1.45e-06 1.9e-06 2.1e-06 8e-07 9.5e-07 1.35e-06 3e-07 1.85e-06 1.2e-06 1.25e-06 1.6e-06 1.55e-06
13 1.9e-06 1.8e-06 1.5e-06 1.55e-06 2.35e-06 1.05e-06 1.5e-06 1.65e-06 1.5e-06 1.35e-06 1e-06 1.9e-06 1.05e-06 1.1e-06 9e-07 2.2e-06 1.25e-06 1.9e-06 1.3e-06 1.5e-06 1.7e-06 1.35e-06 2.3e-06 1e-06 1.9e-06 8e-07 1.1e-06 1.25e-06 8.5e-07 1.15e-06 1.75e-06 2.05e-06 1.15e-06 2.05e-06 1.35e-06 2.1e-06 1.95e-06 2e-06 1.5e-06 1.5e-06 1.4e-06 2.05e-06 1.7e-06 1.05e-06 1.4e-06 1.8e-06 2.15e-06 9e-07 1.2e-06 1.45e-06 9e-07 2e-06 1.2e-06 1.85e-06 2.05e-06 2e-06
14 1.8e-06 1.75e-06 1.5e-06 1.4e-06 2.4e-06 8.5e-07 1.55e-06 1.6e-06 1.45e-06 1.4e-06 9e-07 1.85e-06 8.5e-07 9e-07 1.1e-06 2.1e-06 1.25e-06 1.8e-06 1.1e-06 1.7e-06 1.85e-06 1.3e-06 2.35e-06 6.5e-07 1.85e-06 7e-07 1.05e-06 1.2e-06 9e-07 1.05e-06 1.65e-06 2.15e-06 9e-07 1.95e-06 1.4e-06 2.1e-06 2e-06 1.95e-06 1.45e-06 1.35e-06 1.2e-06 2.05e-06 1.65e-06 1e-06 1.45e-06 1.8e-06 2.3e-06 7.5e-07 1.25e-06 1.4e-06 6e-07 2.1e-06 1.3e-06 1.85e-06 2.05e-06 2e-06
15 2.25e-06 1.25e-06 1.6e-06 2.2e-06 2.25e-06 2.1e-06 1.55e-06 1.85e-06 2.2e-06 2.2e-06 2.25e-06 1.55e-06 2.25e-06 2.2e-06 2.1e-06 1e-06 2.15e-06 1.75e-06 2.2e-06 1.75e-06 2.2e-06 1.95e-06 2.2e-06 2.2e-06 1.35e-06 1.9e-06 2.35e-06 1.7e-06 1.9e-06 2.25e-06 1.6e-06 2.2e-06 1.95e-06 2.4e-06 1.7e-06 1.85e-06 2.15e-06 2e-06 1.65e-06 2.2e-06 2.1e-06 2.45e-06 1.9e-06 1.9e-06 2.25e-06 2.2e-06 1.45e-06 1.95e-06 2.4e-06 1.8e-06 2.05e-06 2.15e-06 2e-06 2.45e-06 2.45e-06 2.4e-06
16 1.85e-06 1.95e-06 1.75e-06 1.6e-06 1.7e-06 1.35e-06 1.7e-06 1.25e-06 1.6e-06 1.45e-06 1.4e-06 2.1e-06 1.4e-06 1.25e-06 1.25e-06 2.15e-06 1.9e-06 1.9e-06 1.3e-06 1.6e-06 1.8e-06 1.05e-06 1.6e-06 1.35e-06 1.7e-06 1.15e-06 1.3e-06 1.45e-06 1.25e-06 1.5e-06 1.75e-06 1.85e-06 1.5e-06 2e-06 1.55e-06 1.85e-06 1.5e-06 1.45e-06 1.7e-06 1.3e-06 1.2e-06 2.05e-06 1.4e-06 1.3e-06 1.5e-06 1.8e-06 2.15e-06 1.15e-06 1.6e-06 1.65e-06 1.2e-06 1.8e-06 1.1e-06 2.15e-06 2.05e-06 2e-06
17 2.05e-06 1.9e-06 2e-06 2.15e-06 2.15e-06 1.75e-06 1.5e-06 1.3e-06 2.2e-06 2.15e-06 1.95e-06 2.2e-06 1.95e-06 1.9e-06 1.8e-06 1.75e-06 1.9e-06 1.3e-06 2e-06 1.95e-06 2.05e-06 1.7e-06 2.1e-06 1.9e-06 1.75e-06 1.55e-06 2.15e-06 1.8e-06 1.6e-06 1.95e-06 6.5e-07 2.45e-06 1.9e-06 2.2e-06 1.15e-06 1.5e-06 2.2e-06 1.5e-06 1.75e-06 1.95e-06 1.85e-06 2.3e-06 1.35e-06 1.25e-06 2.2e-06 2e-06 1.9e-06 1.6e-06 2.3e-06 1.25e-06 1.7e-06 2.4e-06 1.8e-06 2.2e-06 2.3e-06 2.25e-06
18 1.65e-06 1.95e-06 1.55e-06 1.35e-06 2.1e-06 1.1e-06 1.7e-06 1.55e-06 1.8e-06 1.55e-06 1e-06 1.7e-06 7.5e-07 1.3e-06 1.1e-06 2.2e-06 1.3e-06 2e-06 1.1e-06 1.65e-06 1.9e-06 1.3e-06 2.05e-06 1.2e-06 1.75e-06 1.15e-06 1.1e-06 1.2e-06 1.2e-06 1.1e-06 1.85e-06 1.95e-06 9.5e-07 1.9e-06 1.55e-06 2.05e-06 1.8e-06 1.7e-06 1.45e-06 1.3e-06 1.15e-06 1.8e-06 1.75e-06 1.4e-06 1.6e-06 1.95e-06 1.95e-06 1.1e-06 1.35e-06 1.5e-06 6e-07 1.9e-06 1.25e-06 1.75e-06 1.8e-06 1.75e-06
19 1.85e-06 1.9e-06 1.6e-06 1.85e-06 1.9e-06 1.75e-06 1.45e-06 1.7e-06 1.9e-06 1.75e-06 1.6e-06 1.85e-06 1.6e-06 1.5e-06 1.7e-06 1.75e-06 1.6e-06 1.95e-06 1.65e-06 2.1e-06 1.65e-06 1.6e-06 1.85e-06 1.8e-06 1.6e-06 1.55e-06 1.45e-06 1.4e-06 1.45e-06 1.7e-06 1.8e-06 1.95e-06 1.75e-06 2.05e-06 1.5e-06 1.75e-06 1.8e-06 1.8e-06 1.5e-06 1.75e-06 1.65e-06 1.9e-06 1.75e-06 1.65e-06 1.8e-06 1.85e-06 1.45e-06 1.5e-06 1.65e-06 1.6e-06 1.55e-06 1.9e-06 1.35e-06 2e-06 1.9e-06 1.85e-06
20 1.65e-06 2.15e-06 1.8e-06 1.85e-06 1.6e-06 1.9e-06 1.7e-06 1.8e-06 1.85e-06 1.8e-06 1.75e-06 2.2e-06 1.85e-06 1.7e-06 1.85e-06 2.2e-06 1.8e-06 2.05e-06 1.9e-06 1.65e-06 2.5e-06 1.7e-06 1.55e-06 1.95e-06 1.85e-06 1.6e-06 1.8e-06 1.75e-06 1.55e-06 1.9e-06 1.9e-06 1.75e-06 1.85e-06 1.8e-06 1.6e-06 1.55e-06 1.75e-06 2e-06 1.85e-06 1.9e-06 1.8e-06 1.7e-06 1.85e-06 1.85e-06 1.85e-06 1.5e-06 2.05e-06 1.55e-06 1.7e-06 1.65e-06 1.8e-06 1.7e-06 1.55e-06 2.1e-06 1.7e-06 1.65e-06
21 1.75e-06 1.65e-06 1.55e-06 1.5e-06 1.5e-06 1.15e-06 1.4e-06 1.05e-06 1.55e-06 1.5e-06 1.4e-06 2e-06 1.4e-06 1.35e-06 1.3e-06 1.95e-06 1.05e-06 1.7e-06 1.3e-06 1.6e-06 1.7e-06 1.5e-06 1.45e-06 1.4e-06 1.6e-06 9.5e-07 1.4e-06 1.35e-06 9.5e-07 1.3e-06 1.55e-06 1.65e-06 1.4e-06 1.9e-06 1.35e-06 1.65e-06 1.3e-06 1.4e-06 1.6e-06 1.2e-06 1.1e-06 1.95e-06 1.25e-06 1.35e-06 1.55e-06 1.7e-06 2.05e-06 1.05e-06 1.65e-06 1.45e-06 1.2e-06 1.6e-06 1.05e-06 2.05e-06 1.95e-06 1.9e-06
22 1.7e-06 2.35e-06 2.15e-06 2e-06 1e-06 2.3e-06 1.95e-06 1.45e-06 2.05e-06 2e-06 2.35e-06 2.5e-06 2.35e-06 2.3e-06 2.35e-06 2.2e-06 1.6e-06 2.1e-06 2.05e-06 1.85e-06 1.55e-06 1.45e-06 1.8e-06 2.45e-06 1.7e-06 2.1e-06 2.15e-06 2.05e-06 2e-06 2.35e-06 1.95e-06 1.6e-06 2.35e-06 1.85e-06 1.85e-06 1.35e-06 1.35e-06 1.5e-06 2.15e-06 1.8e-06 1.7e-06 1.8e-06 1.6e-06 2.2e-06 2.05e-06 1.65e-06 2.1e-06 2e-06 2.25e-06 1.95e-06 2.25e-06 1.55e-06 1.5e-06 2.5e-06 1.8e-06 1.75e-06
23 1.9e-06 1.85e-06 1.6e-06 1.5e-06 2.5e-06 9.5e-07 1.65e-06 1.7e-06 1.55e-06 1.5e-06 1e-06 1.95e-06 9.5e-07 1e-06 6.5e-07 2.2e-06 1.35e-06 1.9e-06 1.2e-06 1.8e-06 1.95e-06 1.4e-06 2.45e-06 1.3e-06 1.95e-06 8e-07 1.15e-06 1.3e-06 1e-06 1.15e-06 1.75e-06 2.25e-06 1e-06 2.05e-06 1.5e-06 2.2e-06 2.1e-06 2.05e-06 1.55e-06 1.45e-06 1.25e-06 2.15e-06 1.75e-06 1.1e-06 1.55e-06 1.9e-06 2.4e-06 8.5e-07 1.35e-06 1.5e-06 7e-07 2.2e-06 1.4e-06 1.95e-06 2.15e-06 2.1e-06
24 1.8e-06 1.7e-06 1.7e-06 1.9e-06 1.75e-06 1.8e-06 1.6e-06 1.6e-06 2.05e-06 1.9e-06 1.95e-06 1.85e-06 1.85e-06 1.9e-06 1.85e-06 1.35e-06 1.7e-06 1.75e-06 1.75e-06 1.6e-06 1.85e-06 1.6e-06 1.7e-06 1.95e-06 2e-06 1.7e-06 1.85e-06 1.55e-06 1.7e-06 1.95e-06 1.6e-06 2e-06 1.8e-06 1.95e-06 1.6e-06 1.5e-06 1.8e-06 1.65e-06 1.6e-06 1.75e-06 1.65e-06 2e-06 1.65e-06 1.7e-06 1.95e-06 1.85e-06 1.6e-06 1.8e-06 2.2e-06 1.7e-06 1.65e-06 1.95e-06 1.55e-06 2.35e-06 2e-06 1.95e-06
25 1.7e-06 1.4e-06 1.3e-06 1.35e-06 2.15e-06 6.5e-07 1.2e-06 1.35e-06 1.35e-06 1.3e-06 7.5e-07 1.75e-06 9e-07 8e-07 7e-07 1.9e-06 1.15e-06 1.55e-06 1.15e-06 1.55e-06 1.6e-06 9.5e-07 2.1e-06 8e-07 1.7e-06 6e-07 1.05e-06 1.1e-06 5.5e-07 8.5e-07 1.4e-06 1.9e-06 8.5e-07 1.85e-06 1.15e-06 1.85e-06 1.75e-06 1.8e-06 1.35e-06 1.25e-06 1.15e-06 1.95e-06 1.4e-06 9e-07 1.35e-06 1.5e-06 2.15e-06 5e-07 1.2e-06 1.2e-06 6.5e-07 1.85e-06 1.15e-06 1.75e-06 1.95e-06 1.9e-06
26 1.7e-06 2e-06 1.65e-06 1.5e-06 2.2e-06 9.5e-07 1.75e-06 1.7e-06 1.75e-06 1.5e-06 1e-06 1.85e-06 8.5e-07 1.1e-06 1.05e-06 2.35e-06 1.3e-06 2.15e-06 1.1e-06 1.45e-06 1.8e-06 1.4e-06 2.15e-06 1.15e-06 1.85e-06 1.05e-06 1.4e-06 1.3e-06 1.15e-06 1.15e-06 2e-06 2.1e-06 1.05e-06 1.9e-06 1.65e-06 2.15e-06 1.9e-06 1.95e-06 1.55e-06 1.2e-06 1.25e-06 1.85e-06 1.75e-06 1.3e-06 1.55e-06 1.85e-06 2.2e-06 1e-06 1.25e-06 1.65e-06 7e-07 2.05e-06 1.2e-06 1.8e-06 1.85e-06 1.8e-06
27 1.75e-06 1.65e-06 1.15e-06 1.45e-06 2.1e-06 1.15e-06 1.3e-06 1.6e-06 1.7e-06 1.55e-06 1.2e-06 1.65e-06 1.05e-06 1.25e-06 1.2e-06 1.7e-06 1.45e-06 1.8e-06 1.2e-06 1.4e-06 1.75e-06 1.35e-06 2.05e-06 1.3e-06 1.55e-06 1.1e-06 1.3e-06 1.7e-06 1.05e-06 1.25e-06 1.65e-06 1.85e-06 1.15e-06 1.9e-06 1.3e-06 1.8e-06 1.75e-06 1.75e-06 1.2e-06 1.4e-06 1.3e-06 1.9e-06 1.65e-06 1.4e-06 1.6e-06 1.85e-06 1.6e-06 1.05e-06 1.45e-06 1.3e-06 9e-07 1.8e-06 1.2e-06 1.85e-06 1.9e-06 1.85e-06
28 1.7e-06 1.4e-06 1.2e-06 1.35e-06 2.05e-06 7.5e-07 1.1e-06 1.35e-06 1.4e-06 1.35e-06 9.5e-07 1.7e-06 9.5e-07 8.5e-07 9e-07 1.9e-06 1.25e-06 1.6e-06 1.2e-06 1.45e-06 1.55e-06 9.5e-07 2e-06 1e-06 1.7e-06 5.5e-07 1.15e-06 1.05e-06 7e-07 7.5e-07 1.45e-06 1.75e-06 9.5e-07 1.85e-06 1.05e-06 1.8e-06 1.65e-06 1.8e-06 1.3e-06 1.3e-06 1.2e-06 1.85e-06 1.4e-06 1.05e-06 1.4e-06 1.65e-06 1.95e-06 7.5e-07 1.2e-06 1.15e-06 8e-07 1.7e-06 1e-06 1.65e-06 1.85e-06 1.8e-06
29 1.8e-06 1.75e-06 1.5e-06 1.4e-06 2.4e-06 9e-07 1.5e-06 1.7e-06 1.65e-06 1.5e-06 8.5e-07 1.65e-06 7e-07 1.15e-06 1.05e-06 2.25e-06 1.5e-06 1.95e-06 1.1e-06 1.7e-06 1.9e-06 1.3e-06 2.35e-06 1.15e-06 1.95e-06 8.5e-07 1.15e-06 1.25e-06 7.5e-07 1.4e-06 1.8e-06 1.9e-06 9.5e-07 1.85e-06 1.45e-06 2.15e-06 1.9e-06 2.05e-06 1.5e-06 1.45e-06 1.35e-06 1.8e-06 1.6e-06 1.3e-06 1.55e-06 1.95e-06 2.2e-06 9.5e-07 1.15e-06 1.45e-06 7e-07 1.85e-06 1.3e-06 1.45e-06 1.8e-06 1.75e-06
30 1.9e-06 1.75e-06 1.85e-06 2e-06 2e-06 1.6e-06 1.35e-06 1.15e-06 2.05e-06 2e-06 1.8e-06 2.05e-06 1.8e-06 1.75e-06 1.65e-06 1.6e-06 1.75e-06 6.5e-07 1.85e-06 1.8e-06 1.9e-06 1.55e-06 1.95e-06 1.75e-06 1.6e-06 1.4e-06 2e-06 1.65e-06 1.45e-06 1.8e-06 1e-06 2.3e-06 1.75e-06 2.05e-06 1e-06 1.35e-06 2.05e-06 1.35e-06 1.6e-06 1.8e-06 1.7e-06 2.15e-06 1.2e-06 1.1e-06 2.05e-06 1.85e-06 1.75e-06 1.45e-06 2.15e-06 1.1e-06 1.55e-06 2.25e-06 1.65e-06 2.05e-06 2.15e-06 2.1e-06
31 1.95e-06 2.2e-06 1.85e-06 1.1e-06 1.65e-06 2.1e-06 2e-06 1.85e-06 1.15e-06 1.1e-06 1.9e-06 2.1e-06 1.9e-06 2.05e-06 2.15e-06 2.2e-06 1.85e-06 2.45e-06 1.95e-06 1.95e-06 1.75e-06 1.65e-06 1.6e-06 2.25e-06 2e-06 1.9e-06 2.1e-06 1.85e-06 1.75e-06 1.9e-06 2.3e-06 2e-07 2.05e-06 1.9e-06 1.95e-06 1.75e-06 7.5e-07 2.1e-06 2.1e-06 1.9e-06 1.8e-06 1.8e-06 1.7e-06 2.2e-06 1.15e-06 1.9e-06 2.25e-06 1.85e-06 1.65e-06 2.05e-06 2.05e-06 1e-07 1.55e-06 1.5e-06 1.8e-06 1.75e-06
32 1.65e-06 1.55e-06 1.15e-06 1.35e-06 2.4e-06 8.5e-07 1.6e-06 1.7e-06 1.7e-06 1.55e-06 8.5e-07 1.45e-06 6.5e-07 1.15e-06 9e-07 1.95e-06 1.5e-06 1.9e-06 9.5e-07 1.75e-06 1.85e-06 1.4e-06 2.35e-06 1e-06 1.8e-06 8.5e-07 1.05e-06 1.15e-06 9.5e-07 9.5e-07 1.75e-06 2.05e-06 9e-07 1.85e-06 1.45e-06 2.1e-06 2e-06 2.05e-06 1.4e-06 1.35e-06 1.25e-06 1.85e-06 1.75e-06 1.25e-06 1.6e-06 1.85e-06 2.25e-06 8e-07 1.2e-06 1.35e-06 4.5e-07 2e-06 1.35e-06 1.65e-06 1.85e-06 1.8e-06
33 1.7e-06 2.35e-06 2.1e-06 1.85e-06 1.85e-06 1.9e-06 2e-06 2e-06 2.1e-06 1.95e-06 1.8e-06 2.2e-06 1.65e-06 2.05e-06 1.95e-06 2.4e-06 2e-06 2.2e-06 1.9e-06 2.05e-06 1.8e-06 1.9e-06 1.85e-06 2.05e-06 1.95e-06 1.85e-06 1.9e-06 1.9e-06 1.85e-06 1.85e-06 2.05e-06 1.9e-06 1.85e-06 3.2e-06 1.9e-06 1.8e-06 1.95e-06 2.1e-06 2e-06 1.95e-06 1.85e-06 1.65e-06 1.9e-06 2e-06 2e-06 1.75e-06 2.35e-06 1.8e-06 1.8e-06 1.9e-06 1.65e-06 1.85e-06 1.8e-06 2e-06 1.7e-06 1.65e-06
