 slim_762244031 slim_762244051 slim_762244046 slim_762244052 slim_762244033 slim_762244045 slim_762244053 slim_762244055 slim_762244061 slim_762244024 slim_762244058 slim_762244037 slim_762244038 slim_762244054 slim_762244049 slim_762244057 slim_762244059 slim_762244030 slim_762244035 slim_762244041 slim_762244028 slim_762244047 slim_762244065 slim_762244039 slim_762244032 slim_762244044 slim_762244069 slim_762244066 slim_762244073 slim_762244063 slim_762244027 slim_762244043 slim_762244075 slim_762244076 slim_762244029 slim_762244034 slim_762244021 slim_762244042 slim_762244068 slim_762244048 slim_762244025 slim_762244074 slim_762244056 slim_762244071 slim_762244064 slim_762244067 slim_762244070 slim_762244026 slim_762244022 slim_762244040 slim_762244020 slim_762244072 slim_762244050 slim_762244060 slim_762244023 slim_762244036 slim_762244062
10 1.85e-06 1.6e-06 1.6e-06 1.4e-06 1.75e-06 1.75e-06 1.4e-06 1.3e-06 1.3e-06 1.5e-06 2.1e-06 1.65e-06 1.95e-06 1.45e-06 1.6e-06 1.15e-06 1.65e-06 1.4e-06 1.85e-06 1.4e-06 1.75e-06 1.85e-06 1.5e-06 1.8e-06 1.7e-06 1.75e-06 1.85e-06 1.65e-06 1.9e-06 1.8e-06 1.9e-06 1.8e-06 1.85e-06 1.8e-06 1.75e-06 1.65e-06 1.8e-06 1.95e-06 1.65e-06 1.5e-06 1.65e-06 1.65e-06 1.65e-06 2e-06 1.65e-06 1.95e-06 1.95e-06 1.95e-06 1.75e-06 1.8e-06 1.8e-06 1.45e-06 1.6e-06 1.75e-06 2.05e-06 1.75e-06 1.6e-06
11 1.4e-06 1.35e-06 1e-06 1.1e-06 1.3e-06 1.5e-06 9.5e-07 1.4e-06 2e-06 1.45e-06 1.65e-06 1.4e-06 1.9e-06 1.5e-06 7.5e-07 1.55e-06 8e-07 9.5e-07 1.3e-06 1.45e-06 1.5e-06 1.95e-06 1.35e-06 1.4e-06 1.1e-06 9.5e-07 1.2e-06 1.85e-06 1.3e-06 1.8e-06 1.55e-06 1.25e-06 1.25e-06 9.5e-07 1.7e-06 7.5e-07 1.3e-06 1.55e-06 1.4e-06 1.4e-06 1.3e-06 8.5e-07 8e-07 1.35e-06 1.7e-06 1.65e-06 1.45e-06 1.5e-06 1.5e-06 1.15e-06 1.5e-06 1.65e-06 7e-07 9.5e-07 1.9e-06 9.5e-07 1.75e-06
12 1.35e-06 1.7e-06 1.75e-06 1.7e-06 1.45e-06 1.3e-06 1.95e-06 2e-06 2.15e-06 1.9e-06 1.95e-06 1.9e-06 1.7e-06 2.15e-06 2e-06 1.85e-06 1.95e-06 1.95e-06 1.45e-06 1.8e-06 1.5e-06 1.4e-06 2.15e-06 1.55e-06 1.85e-06 1.7e-06 1.55e-06 1.5e-06 1.95e-06 1.45e-06 1.45e-06 1.4e-06 1.55e-06 1.85e-06 8.5e-07 1.8e-06 1.75e-06 1.2e-06 1.25e-06 1.95e-06 1.4e-06 1.95e-06 2.05e-06 1.4e-06 1.95e-06 1.3e-06 1.3e-06 1.45e-06 1.35e-06 1.95e-06 1.8e-06 1.85e-06 1.85e-06 1.85e-06 1e-06 1.95e-06 2.1e-06
13 1.95e-06 1.75e-06 1.4e-06 1.65e-06 1.65e-06 1.9e-06 1.35e-06 1.2e-06 1.5e-06 1.7e-06 1.45e-06 1.5e-06 2.15e-06 2.4e-06 1.25e-06 1.5e-06 1.5e-06 1.4e-06 1.95e-06 1.55e-06 1.75e-06 2e-06 1.35e-06 1.7e-06 1.5e-06 1.65e-06 1.65e-06 1.8e-06 1.65e-06 1.95e-06 2.05e-06 1.7e-06 1.65e-06 1.4e-06 1.95e-06 1.75e-06 1.8e-06 1.95e-06 1.8e-06 1.4e-06 1.85e-06 1.75e-06 1.3e-06 1.95e-06 1.65e-06 2e-06 1.9e-06 2.05e-06 1.9e-06 1.55e-06 1.85e-06 1.5e-06 1.5e-06 1.85e-06 2.2e-06 1.5e-06 1.6e-06
14 1.5e-06 1.05e-06 8e-07 1.15e-06 1.05e-06 1.7e-06 5.5e-07 1.1e-06 2.1e-06 1.8e-06 1.6e-06 7.5e-07 2e-06 1.25e-06 1e-07 1.5e-06 6.5e-07 5.5e-07 1.45e-06 1.6e-06 1.25e-06 2e-06 1.15e-06 1.2e-06 7.5e-07 1.2e-06 1.05e-06 1.95e-06 6.5e-07 1.95e-06 1.85e-06 9.5e-07 9.5e-07 7.5e-07 1.8e-06 1.25e-06 1.4e-06 1.35e-06 1.55e-06 1.25e-06 1.7e-06 1.1e-06 1e-07 1.5e-06 1.55e-06 1.65e-06 1.5e-06 1.65e-06 1.65e-06 8.5e-07 1.6e-06 1.8e-06 7e-07 1.4e-06 2e-06 8e-07 1.8e-06
15 1.75e-06 1.5e-06 1.5e-06 1.3e-06 1.65e-06 1.65e-06 1.3e-06 1.35e-06 1.4e-06 1.35e-06 1.15e-06 1.55e-06 1.85e-06 1.5e-06 1.5e-06 1.9e-06 1.55e-06 1.3e-06 1.75e-06 1.25e-06 1.6e-06 1.7e-06 1.55e-06 1.7e-06 1.6e-06 1.65e-06 1.75e-06 1.7e-06 1.8e-06 1.85e-06 1.8e-06 1.7e-06 1.75e-06 1.7e-06 1.65e-06 1.55e-06 1.7e-06 1.85e-06 1.55e-06 1.35e-06 1.6e-06 1.55e-06 1.55e-06 1.9e-06 1.7e-06 1.85e-06 1.85e-06 1.85e-06 1.65e-06 1.7e-06 1.65e-06 1.55e-06 1.5e-06 1.65e-06 1.95e-06 1.65e-06 1.55e-06
16 1.35e-06 1.3e-06 1.05e-06 1.1e-06 1.25e-06 1.55e-06 9e-07 1.35e-06 2.1e-06 1.6e-06 1.65e-06 8e-07 1.95e-06 1.5e-06 6.5e-07 1.55e-06 1.2e-06 9e-07 1.15e-06 1.45e-06 1.5e-06 2e-06 1.4e-06 1.45e-06 1.05e-06 9.5e-07 1.25e-06 1.9e-06 1.2e-06 1.85e-06 1.65e-06 1.2e-06 1.2e-06 1.05e-06 1.75e-06 7.5e-07 1.3e-06 1.5e-06 1.4e-06 1.5e-06 1.45e-06 9e-07 7e-07 1.45e-06 1.7e-06 1.65e-06 1.5e-06 1.5e-06 1.5e-06 1.15e-06 1.5e-06 1.8e-06 7.5e-07 9e-07 1.95e-06 9.5e-07 1.75e-06
17 1.5e-06 1e-06 1e-06 1e-06 1.3e-06 1.7e-06 5.5e-07 1.3e-06 2.15e-06 1.8e-06 1.4e-06 9.5e-07 1.95e-06 1.4e-06 5.5e-07 1.3e-06 9e-07 1e-06 1.45e-06 1.6e-06 1.4e-06 2e-06 1.4e-06 1.35e-06 1.05e-06 1.3e-06 1.25e-06 2e-06 9.5e-07 1.9e-06 1.85e-06 1.15e-06 1.1e-06 1e-06 1.75e-06 1.3e-06 1.5e-06 1.45e-06 1.55e-06 1.4e-06 1.7e-06 1.15e-06 6e-07 1.55e-06 1.75e-06 1.7e-06 1.55e-06 1.65e-06 1.65e-06 1.1e-06 1.65e-06 1.85e-06 9.5e-07 1.4e-06 2e-06 1e-06 1.9e-06
18 1e-06 1.55e-06 1.5e-06 1.3e-06 1.6e-06 1.5e-06 1.45e-06 1.8e-06 2.25e-06 1.75e-06 1.85e-06 1.3e-06 1.45e-06 1.95e-06 1.45e-06 1.75e-06 1.15e-06 1.45e-06 1.6e-06 1.55e-06 1.75e-06 1.95e-06 1.9e-06 1.75e-06 1.5e-06 1.1e-06 1.45e-06 1.6e-06 1.65e-06 1.5e-06 1.6e-06 1.2e-06 1.2e-06 1.5e-06 1.35e-06 9.5e-07 1.4e-06 1.25e-06 1.35e-06 1.9e-06 1.45e-06 1.25e-06 1.5e-06 1.2e-06 1.95e-06 1.3e-06 1.15e-06 1.2e-06 1.45e-06 1.6e-06 1.6e-06 1.9e-06 1.25e-06 1e-06 1.5e-06 1.4e-06 1.95e-06
19 1.45e-06 1.75e-06 1.5e-06 1.3e-06 1.65e-06 1.4e-06 1.6e-06 1.4e-06 1.35e-06 1.15e-06 1.4e-06 1.45e-06 1.8e-06 1.55e-06 1.6e-06 1.25e-06 1.45e-06 1.6e-06 1.55e-06 1.9e-06 1.7e-06 1.65e-06 1.5e-06 1.75e-06 1.55e-06 1.35e-06 1.65e-06 1.55e-06 2.05e-06 1.75e-06 1.55e-06 1.7e-06 1.75e-06 1.6e-06 1.6e-06 1.25e-06 1.35e-06 1.85e-06 1.3e-06 1.35e-06 1.45e-06 1.45e-06 1.65e-06 1.7e-06 1.65e-06 1.7e-06 1.65e-06 1.55e-06 1.35e-06 1.65e-06 1.35e-06 1.4e-06 1.4e-06 1.35e-06 1.85e-06 1.45e-06 1.4e-06
20 1.75e-06 1.5e-06 1.35e-06 1.6e-06 1.2e-06 1.45e-06 1.4e-06 1.6e-06 2.05e-06 1.8e-06 1.75e-06 1.5e-06 1.5e-06 1.75e-06 1.25e-06 1.6e-06 1.5e-06 1.4e-06 1.75e-06 1.7e-06 2.2e-06 1.45e-06 1.75e-06 1.3e-06 1.45e-06 1.65e-06 1.45e-06 1.95e-06 1.45e-06 1.85e-06 1.6e-06 1.5e-06 1.55e-06 1.5e-06 1.3e-06 1.7e-06 1.75e-06 1.55e-06 1.35e-06 1.6e-06 1.5e-06 1.65e-06 1.3e-06 1.8e-06 1.8e-06 1.75e-06 1.7e-06 1.85e-06 1.45e-06 1.55e-06 1.75e-06 1.85e-06 1.45e-06 1.8e-06 1.6e-06 1.6e-06 1.9e-06
21 1.85e-06 1.9e-06 1.75e-06 1.8e-06 1.5e-06 1.35e-06 2e-06 1.85e-06 1.95e-06 1.75e-06 1.85e-06 1.95e-06 1.4e-06 2e-06 2e-06 1.7e-06 2e-06 2e-06 1.95e-06 1.65e-06 1.45e-06 1.7e-06 2.05e-06 1.55e-06 1.75e-06 1.75e-06 1.7e-06 1.9e-06 2.2e-06 1.7e-06 1.5e-06 1.9e-06 2e-06 1.85e-06 1.2e-06 1.9e-06 1.7e-06 1.85e-06 1.3e-06 1.75e-06 1.4e-06 2.05e-06 2.05e-06 1.9e-06 2e-06 1.7e-06 1.75e-06 1.9e-06 1.35e-06 1.85e-06 1.4e-06 1.7e-06 1.9e-06 1.95e-06 1.45e-06 2e-06 1.75e-06
22 1.9e-06 1.75e-06 1.35e-06 1.65e-06 1.55e-06 1.85e-06 1.4e-06 1.25e-06 1.45e-06 1.6e-06 1.5e-06 1.35e-06 2.15e-06 1.35e-06 1.15e-06 1.55e-06 1.4e-06 1.4e-06 1.9e-06 1.5e-06 1.75e-06 2.05e-06 2.2e-06 1.65e-06 1.45e-06 1.55e-06 1.55e-06 1.65e-06 1.7e-06 2.05e-06 2e-06 1.65e-06 1.65e-06 1.35e-06 1.95e-06 1.6e-06 1.75e-06 1.9e-06 1.75e-06 1.35e-06 1.8e-06 1.65e-06 1.2e-06 1.9e-06 1.45e-06 2e-06 1.85e-06 2e-06 1.85e-06 1.5e-06 1.85e-06 1.45e-06 1.35e-06 1.8e-06 2.15e-06 1.45e-06 1.6e-06
23 1.75e-06 1.5e-06 1.3e-06 1.6e-06 1.2e-06 1.45e-06 1.35e-06 1.6e-06 2.1e-06 1.85e-06 1.8e-06 1.4e-06 1.55e-06 1.7e-06 1.2e-06 1.7e-06 1.45e-06 1.35e-06 1.75e-06 1.75e-06 1.3e-06 1.55e-06 1.65e-06 2.3e-06 1.45e-06 1.55e-06 1.35e-06 1.95e-06 1.5e-06 1.9e-06 1.6e-06 1.5e-06 1.5e-06 1.35e-06 1.35e-06 1.65e-06 1.75e-06 1.55e-06 1.35e-06 1.6e-06 1.5e-06 1.65e-06 1.25e-06 1.75e-06 1.75e-06 1.8e-06 1.65e-06 1.85e-06 1.45e-06 1.45e-06 1.8e-06 1.8e-06 1.4e-06 1.8e-06 1.6e-06 1.5e-06 1.95e-06
24 1.45e-06 1.35e-06 9.5e-07 1.25e-06 1.3e-06 1.6e-06 1.05e-06 1.35e-06 1.85e-06 1.75e-06 1.7e-06 1.1e-06 1.85e-06 1.5e-06 7.5e-07 1.6e-06 1.05e-06 1.05e-06 1.5e-06 1.55e-06 1.45e-06 1.75e-06 1.45e-06 1.45e-06 1.4e-06 1.2e-06 1.2e-06 1.85e-06 1.2e-06 1.75e-06 1.75e-06 1.2e-06 1.25e-06 1e-06 1.65e-06 1.35e-06 1.05e-06 1.5e-06 1.5e-06 1.4e-06 1.65e-06 1.3e-06 8e-07 1.45e-06 1.75e-06 1.25e-06 1.4e-06 1.55e-06 1.6e-06 8.5e-07 1.4e-06 1.65e-06 1.05e-06 1.35e-06 1.9e-06 1.1e-06 1.75e-06
25 1.2e-06 1.5e-06 1.2e-06 1.15e-06 1.45e-06 1.35e-06 1.3e-06 1.55e-06 1.95e-06 1.45e-06 1.75e-06 9.5e-07 1.7e-06 1.65e-06 1.2e-06 1.65e-06 9.5e-07 1.3e-06 1.1e-06 1.35e-06 1.65e-06 1.75e-06 1.55e-06 1.55e-06 1.2e-06 1.3e-06 1.05e-06 1.7e-06 1.7e-06 1.55e-06 1.4e-06 1.35e-06 1.35e-06 9.5e-07 1.5e-06 7e-07 1.1e-06 1.5e-06 1.25e-06 1.55e-06 1.25e-06 1.05e-06 1.25e-06 1.2e-06 1.75e-06 1.4e-06 1.1e-06 1.3e-06 1.35e-06 1.25e-06 1.3e-06 1.4e-06 9.5e-07 8e-07 1.7e-06 1.1e-06 1.6e-06
26 1.4e-06 1.15e-06 1.2e-06 1.4e-06 1.25e-06 1.45e-06 1.25e-06 1.55e-06 2.1e-06 1.8e-06 1.85e-06 1.2e-06 1.55e-06 1.65e-06 1.05e-06 1.75e-06 1.25e-06 1.25e-06 1.45e-06 1.65e-06 1.45e-06 1.7e-06 1.55e-06 1.35e-06 1.2e-06 1.05e-06 1.4e-06 1.75e-06 1.4e-06 1.65e-06 1.55e-06 1.25e-06 1.25e-06 9e-07 1.35e-06 1.4e-06 1.4e-06 1.1e-06 1.35e-06 1.55e-06 1.45e-06 1.45e-06 1.1e-06 1.4e-06 1.45e-06 1.45e-06 1.1e-06 1.5e-06 1.45e-06 1.25e-06 1.6e-06 1.5e-06 1.2e-06 1.5e-06 1.55e-06 1.25e-06 1.85e-06
27 1.5e-06 1.95e-06 1.8e-06 1.75e-06 1.8e-06 1.7e-06 2e-06 1.65e-06 1.5e-06 1.65e-06 1.65e-06 1.85e-06 1.5e-06 1.8e-06 1.95e-06 1.7e-06 1.9e-06 2e-06 1.6e-06 1.55e-06 1.95e-06 1.9e-06 1.65e-06 1.95e-06 1.85e-06 1.7e-06 1.75e-06 2.4e-06 2.15e-06 1.6e-06 1.85e-06 1.55e-06 1.7e-06 1.85e-06 1.45e-06 1.75e-06 1.75e-06 1.55e-06 1.65e-06 1.7e-06 1.7e-06 1.95e-06 2e-06 1.55e-06 1.65e-06 1.5e-06 1.5e-06 1.6e-06 1.75e-06 1.95e-06 1.85e-06 1.5e-06 1.8e-06 1.85e-06 1.55e-06 1.9e-06 1.75e-06
28 1.7e-06 1.3e-06 1.2e-06 1.55e-06 1.35e-06 2e-06 9e-07 1.55e-06 2.45e-06 2.25e-06 1.9e-06 1.3e-06 1.95e-06 1.65e-06 6.5e-07 1.8e-06 1.2e-06 9.5e-07 1.65e-06 2.05e-06 1.45e-06 2.2e-06 1.7e-06 1.5e-06 1.2e-06 1.7e-06 1.4e-06 2.15e-06 1e-06 2.05e-06 2.15e-06 1.15e-06 1.1e-06 1.2e-06 1.8e-06 1.8e-06 1.85e-06 1.4e-06 1.85e-06 1.7e-06 2e-06 1.55e-06 7e-07 1.7e-06 1.95e-06 1.75e-06 1.65e-06 1.85e-06 1.95e-06 1.3e-06 2.05e-06 2.2e-06 1.25e-06 1.85e-06 2.05e-06 1.3e-06 2.25e-06
29 1.4e-06 1.8e-06 1.8e-06 1.6e-06 1.8e-06 1.6e-06 1.9e-06 1.8e-06 2.05e-06 1.85e-06 1.8e-06 1.8e-06 1.45e-06 1.95e-06 1.95e-06 1.85e-06 1.85e-06 1.9e-06 1.5e-06 1.75e-06 1.85e-06 1.7e-06 2.05e-06 1.9e-06 1.75e-06 1.55e-06 1.65e-06 1.6e-06 2.05e-06 2e-06 1.65e-06 1.55e-06 1.65e-06 1.75e-06 1.3e-06 1.65e-06 1.6e-06 1.55e-06 1.55e-06 1.9e-06 1.55e-06 1.85e-06 2e-06 1.4e-06 2.05e-06 1.4e-06 1.35e-06 1.3e-06 1.65e-06 1.85e-06 1.65e-06 1.65e-06 1.75e-06 1.6e-06 1.55e-06 1.85e-06 1.8e-06
30 1.55e-06 1.75e-06 1.65e-06 1.5e-06 1.5e-06 1.25e-06 1.85e-06 1.9e-06 2.1e-06 1.45e-06 1.9e-06 1.55e-06 1.45e-06 2.05e-06 1.85e-06 1.8e-06 1.65e-06 1.85e-06 1.6e-06 1.55e-06 1.6e-06 1.5e-06 2e-06 1.6e-06 1.75e-06 1.4e-06 1.55e-06 1.85e-06 2.15e-06 1.65e-06 2.2e-06 1.75e-06 1.85e-06 1.7e-06 1.25e-06 1.3e-06 1.55e-06 1.7e-06 1.2e-06 1.85e-06 1.25e-06 1.55e-06 1.9e-06 1.6e-06 1.95e-06 1.7e-06 1.6e-06 1.6e-06 1.25e-06 1.85e-06 1.6e-06 1.75e-06 1.5e-06 1.4e-06 1.5e-06 1.7e-06 1.85e-06
31 1.15e-06 1.3e-06 1.25e-06 1.3e-06 1.35e-06 1.6e-06 1.15e-06 1.55e-06 2.2e-06 1.9e-06 1.8e-06 1.25e-06 1.4e-06 1.7e-06 9.5e-07 1.7e-06 1.2e-06 1.15e-06 1.2e-06 1.7e-06 1.5e-06 1.9e-06 1.65e-06 1.5e-06 1.2e-06 1.35e-06 1.25e-06 1.55e-06 1.15e-06 1.55e-06 1.75e-06 1.8e-06 1e-06 1.2e-06 1.35e-06 1.45e-06 1.45e-06 1.05e-06 1.5e-06 1.6e-06 1.65e-06 1.45e-06 1e-06 1.15e-06 1.8e-06 1.2e-06 1.15e-06 1.3e-06 1.6e-06 1.3e-06 1.65e-06 1.85e-06 1.2e-06 1.5e-06 1.45e-06 1.25e-06 2e-06
32 1.2e-06 1.35e-06 1.2e-06 1.4e-06 1.4e-06 1.7e-06 1.05e-06 1.6e-06 2.3e-06 2e-06 1.85e-06 1.25e-06 1.55e-06 1.65e-06 9.5e-07 1.75e-06 1.2e-06 1.1e-06 1.2e-06 1.75e-06 1.55e-06 2e-06 1.65e-06 1.5e-06 1.25e-06 1.35e-06 1.25e-06 1.7e-06 1.1e-06 1.65e-06 1.85e-06 1e-06 1.8e-06 1.1e-06 1.45e-06 1.5e-06 1.55e-06 1.15e-06 1.55e-06 1.65e-06 1.75e-06 1.5e-06 1e-06 1.25e-06 1.85e-06 1.35e-06 1.15e-06 1.4e-06 1.65e-06 1.3e-06 1.75e-06 1.9e-06 1.25e-06 1.55e-06 1.6e-06 1.2e-06 2.05e-06
