 slim_762422734 slim_762422743 slim_762422721 slim_762422736 slim_762422755 slim_762422741 slim_762422742 slim_762422735 slim_762422725 slim_762422753 slim_762422737 slim_762422754 slim_762422722 slim_762422738 slim_762422732 slim_762422758 slim_762422748 slim_762422726 slim_762422752 slim_762422762 slim_762422731 slim_762422759 slim_762422747 slim_762422723 slim_762422763 slim_762422751 slim_762422719 slim_762422760 slim_762422757 slim_762422756 slim_762422746 slim_762422724 slim_762422730 slim_762422749 slim_762422745 slim_762422750 slim_762422744 slim_762422761 slim_762422727 slim_762422739 slim_762422729 slim_762422728 slim_762422720 slim_762422740 slim_762422733
10 1.45e-06 1.35e-06 1.4e-06 1.45e-06 1.45e-06 1.25e-06 1.25e-06 1.15e-06 1.9e-06 1.95e-06 1.8e-06 1.05e-06 1.05e-06 1.65e-06 1.3e-06 1.4e-06 1.6e-06 1.95e-06 1.1e-06 1e-06 1.25e-06 1.15e-06 1.5e-06 1.55e-06 2.15e-06 1.3e-06 2e-06 1.3e-06 1.35e-06 1.3e-06 1.2e-06 1.45e-06 1.2e-06 1.3e-06 1.5e-06 1.6e-06 1.9e-06 1.3e-06 1.05e-06 1.2e-06 1.15e-06 1.2e-06 1.2e-06 1.55e-06 1.2e-06
11 1.3e-06 1.15e-06 1.2e-06 1.2e-06 1.15e-06 1.05e-06 9.5e-07 9e-07 1.65e-06 1.7e-06 1.05e-06 1.3e-06 8e-07 1.45e-06 1.1e-06 1.15e-06 1.35e-06 1.75e-06 8.5e-07 1.05e-06 1e-06 9e-07 1.2e-06 1.3e-06 1.9e-06 9.5e-07 1.9e-06 1.1e-06 1.4e-06 1.05e-06 9e-07 1.2e-06 9.5e-07 1.05e-06 1.65e-06 1.4e-06 1.7e-06 1.15e-06 7.5e-07 1e-06 1.05e-06 1e-06 9.5e-07 1.3e-06 1.3e-06
12 1.05e-06 9e-07 9.5e-07 9.5e-07 9.5e-07 7e-07 7.5e-07 5.5e-07 1.4e-06 1.45e-06 1.05e-06 8e-07 6e-07 1.3e-06 8.5e-07 8e-07 1.15e-06 1.5e-06 8e-07 8e-07 6.5e-07 5e-07 9e-07 1.1e-06 1.7e-06 9e-07 1.65e-06 8.5e-07 1.25e-06 7e-07 5.5e-07 1e-06 6e-07 8.5e-07 1.4e-06 1.15e-06 1.35e-06 9e-07 5e-07 8e-07 9.5e-07 8e-07 5.5e-07 9.5e-07 1.15e-06
13 1.5e-06 1.5e-06 1.6e-06 1.4e-06 1.45e-06 1.5e-06 1.3e-06 1.35e-06 1.65e-06 1.6e-06 1.65e-06 1.45e-06 1.3e-06 2e-06 1.25e-06 1.55e-06 1.7e-06 1.75e-06 1.15e-06 1.6e-06 1.3e-06 1.35e-06 1.6e-06 1.65e-06 1.7e-06 1.45e-06 1.8e-06 1.5e-06 1.8e-06 1.15e-06 1.3e-06 1.4e-06 1.3e-06 1.4e-06 1.8e-06 1.7e-06 1.5e-06 1.55e-06 1.3e-06 1.15e-06 1.4e-06 1.35e-06 1.3e-06 1.65e-06 1.6e-06
14 8.5e-07 1.05e-06 1.2e-06 6.5e-07 9e-07 1.15e-06 7.5e-07 8.5e-07 1.65e-06 1.45e-06 1.3e-06 1.1e-06 8.5e-07 1.25e-06 7e-07 9.5e-07 1.1e-06 1.75e-06 7.5e-07 1.2e-06 8.5e-07 1e-06 1.2e-06 1.1e-06 1.75e-06 1e-06 1.65e-06 1.1e-06 1.35e-06 1.05e-06 8e-07 6.5e-07 7.5e-07 8.5e-07 1.15e-06 1.15e-06 1.4e-06 1.15e-06 1e-06 5e-07 9.5e-07 8.5e-07 7.5e-07 1.15e-06 1.05e-06
15 1.3e-06 1.3e-06 1.4e-06 9e-07 1.05e-06 1.25e-06 1e-06 9e-07 1.65e-06 1.5e-06 1.4e-06 1.15e-06 8e-07 1.55e-06 9.5e-07 1.2e-06 1.35e-06 1.75e-06 1.05e-06 1.2e-06 1.05e-06 1.1e-06 1.35e-06 1.3e-06 1.9e-06 9.5e-07 1.75e-06 1.3e-06 1.15e-06 1.05e-06 9.5e-07 1.05e-06 9.5e-07 1.1e-06 1.2e-06 1e-06 1.65e-06 1.35e-06 1.1e-06 8.5e-07 1.25e-06 1.05e-06 9.5e-07 9e-07 1.45e-06
16 1.1e-06 1e-06 1.25e-06 1.1e-06 1.1e-06 1.2e-06 9.5e-07 1.1e-06 1.8e-06 1.8e-06 1.6e-06 1.35e-06 1.15e-06 1.7e-06 1.1e-06 1.35e-06 1.6e-06 1.85e-06 1.15e-06 1.45e-06 1e-06 1.15e-06 1.1e-06 1.2e-06 2e-06 1.2e-06 1.95e-06 1.1e-06 1.55e-06 1.4e-06 1.05e-06 1.25e-06 1.05e-06 9.5e-07 1.6e-06 1.3e-06 1.85e-06 1.05e-06 1.1e-06 1.05e-06 1.25e-06 1.05e-06 1.05e-06 1.4e-06 1.5e-06
17 1.8e-06 1.55e-06 1.65e-06 1.6e-06 1.55e-06 1.45e-06 1.55e-06 1.55e-06 1.25e-06 1.4e-06 1.95e-06 1.75e-06 1.5e-06 1.75e-06 1.75e-06 1.75e-06 1.85e-06 2.4e-06 1.65e-06 1.8e-06 1.5e-06 1.45e-06 1.8e-06 1.75e-06 1.7e-06 1.6e-06 1.55e-06 1.55e-06 1.9e-06 1.4e-06 1.55e-06 1.8e-06 1.55e-06 1.6e-06 2.05e-06 1.7e-06 1.6e-06 1.4e-06 1.45e-06 1.65e-06 1.6e-06 1.45e-06 1.55e-06 1.7e-06 1.95e-06
18 1e-06 1e-06 1.1e-06 9.5e-07 9.5e-07 1e-06 7.5e-07 8.5e-07 1.55e-06 1.5e-06 1.1e-06 8.5e-07 8e-07 1.15e-06 7.5e-07 1.05e-06 1.15e-06 1.65e-06 1e-06 1.05e-06 8.5e-07 8.5e-07 1.1e-06 1.1e-06 1.75e-06 8.5e-07 1.65e-06 1e-06 1.25e-06 1.05e-06 7.5e-07 8.5e-07 8e-07 8.5e-07 1.3e-06 1.2e-06 1.45e-06 1.05e-06 7e-07 6e-07 9e-07 8e-07 8e-07 1.15e-06 1.05e-06
19 1.35e-06 1.2e-06 1.25e-06 1.3e-06 1.3e-06 1.05e-06 1.1e-06 9.5e-07 1.75e-06 1.8e-06 1e-06 1.05e-06 8e-07 1.6e-06 1.2e-06 1.2e-06 1.45e-06 1.8e-06 1.05e-06 1.5e-06 1.05e-06 9.5e-07 1.3e-06 1.4e-06 2e-06 1.15e-06 1.85e-06 1.15e-06 1.2e-06 1.1e-06 1e-06 1.35e-06 1e-06 1.15e-06 1.45e-06 1.45e-06 1.75e-06 1.15e-06 8.5e-07 1.1e-06 1.25e-06 1.05e-06 1e-06 1.35e-06 1.1e-06
20 7.5e-07 3.5e-07 6.5e-07 9.5e-07 7e-07 7e-07 5e-07 5.5e-07 1.4e-06 1.5e-06 1.25e-06 1e-06 6.5e-07 1.3e-06 8.5e-07 1.05e-06 1e-06 1.5e-06 8.5e-07 1.05e-06 4e-07 6e-07 7e-07 8e-07 1.7e-06 9e-07 1.7e-06 5.5e-07 1.25e-06 9.5e-07 6.5e-07 1e-06 6.5e-07 5.5e-07 1.4e-06 9e-07 1.4e-06 5.5e-07 6e-07 8e-07 9e-07 7.5e-07 6.5e-07 1e-06 1.15e-06
21 1.05e-06 7.5e-07 7.5e-07 1.1e-06 9.5e-07 6e-07 7.5e-07 7e-07 1.35e-06 1.55e-06 1.15e-06 9e-07 5e-07 1.35e-06 1e-06 1.1e-06 1.15e-06 1.45e-06 8.5e-07 9.5e-07 6e-07 5e-07 8.5e-07 1.1e-06 1.75e-06 9e-07 1.7e-06 5.5e-07 1.25e-06 9e-07 6e-07 1.15e-06 6.5e-07 8.5e-07 1.55e-06 1.15e-06 1.45e-06 7.5e-07 4e-07 9.5e-07 9.5e-07 8e-07 6e-07 1e-06 1.15e-06
22 1.2e-06 9e-07 1.05e-06 1.3e-06 1.05e-06 1e-06 9e-07 9.5e-07 1.7e-06 1.8e-06 1.5e-06 1.2e-06 9e-07 1.6e-06 1.2e-06 1.35e-06 1.1e-06 1.8e-06 1.1e-06 1.3e-06 7e-07 8.5e-07 1.3e-06 1.2e-06 1.95e-06 1.15e-06 2e-06 9.5e-07 1.55e-06 1.2e-06 9e-07 1.3e-06 9.5e-07 9.5e-07 1.75e-06 1.35e-06 1.6e-06 1e-06 8e-07 1.15e-06 1.25e-06 1.1e-06 9.5e-07 1.3e-06 1.45e-06
23 1.05e-06 8e-07 1.1e-06 1.1e-06 9.5e-07 1.15e-06 7.5e-07 1e-06 1.7e-06 1.7e-06 1.55e-06 1.3e-06 1.1e-06 1.65e-06 1.1e-06 1.3e-06 1.2e-06 1.75e-06 1.1e-06 1.4e-06 8e-07 1.1e-06 1.2e-06 1.5e-06 1.7e-06 1.15e-06 1.85e-06 9.5e-07 1.5e-06 1.35e-06 9e-07 9.5e-07 1.05e-06 7.5e-07 1.5e-06 1.2e-06 1.8e-06 9e-07 1.05e-06 1.05e-06 1.2e-06 1.05e-06 1.05e-06 1.35e-06 1.45e-06
24 1.95e-06 1.85e-06 1.95e-06 1.7e-06 1.7e-06 1.85e-06 1.55e-06 1.75e-06 1.65e-06 1.6e-06 2.15e-06 1.9e-06 1.7e-06 1.7e-06 1.75e-06 1.9e-06 2e-06 1.7e-06 1.75e-06 2e-06 1.7e-06 1.75e-06 1.95e-06 1.7e-06 2.8e-06 1.8e-06 1.8e-06 1.85e-06 2.15e-06 1.55e-06 1.55e-06 1.6e-06 1.7e-06 1.65e-06 2.15e-06 2e-06 1.7e-06 1.85e-06 1.7e-06 1.7e-06 1.9e-06 1.75e-06 1.7e-06 1.95e-06 2.1e-06
25 1.2e-06 1.05e-06 1.15e-06 9.5e-07 9e-07 1.05e-06 8.5e-07 9.5e-07 1.5e-06 1.5e-06 1.3e-06 9.5e-07 9e-07 1.45e-06 1e-06 9.5e-07 1.2e-06 1.6e-06 8.5e-07 1.15e-06 9e-07 9e-07 1.15e-06 1.15e-06 1.8e-06 1.3e-06 1.7e-06 1.05e-06 1.1e-06 1.15e-06 8.5e-07 1.05e-06 9e-07 9.5e-07 1.4e-06 1.05e-06 1.65e-06 1.1e-06 7.5e-07 8.5e-07 1.15e-06 9e-07 9e-07 1e-06 1.25e-06
26 1.85e-06 1.8e-06 1.9e-06 1.55e-06 1.6e-06 1.8e-06 1.65e-06 1.7e-06 1.5e-06 1.45e-06 2e-06 1.9e-06 1.65e-06 1.8e-06 1.65e-06 1.75e-06 1.95e-06 1.55e-06 1.65e-06 1.85e-06 1.7e-06 1.7e-06 2e-06 1.85e-06 1.8e-06 1.7e-06 2.7e-06 1.8e-06 1.9e-06 1.55e-06 1.65e-06 1.7e-06 1.65e-06 1.7e-06 1.85e-06 1.85e-06 1.65e-06 1.8e-06 1.7e-06 1.45e-06 1.8e-06 1.55e-06 1.65e-06 1.8e-06 1.9e-06
27 9e-07 5e-07 7e-07 1.2e-06 9.5e-07 7.5e-07 7.5e-07 8e-07 1.5e-06 1.7e-06 1.3e-06 1.1e-06 8.5e-07 1.5e-06 1.1e-06 1.3e-06 1.1e-06 1.55e-06 1e-06 1.15e-06 5.5e-07 5.5e-07 9.5e-07 9.5e-07 1.85e-06 1.05e-06 1.8e-06 9e-07 1.35e-06 1.15e-06 8.5e-07 1.25e-06 8.5e-07 7e-07 1.6e-06 1.1e-06 1.65e-06 5.5e-07 7e-07 1.05e-06 1e-06 8.5e-07 8.5e-07 1.2e-06 1.25e-06
28 1.5e-06 1.35e-06 1.45e-06 1.3e-06 1.3e-06 1.35e-06 1.25e-06 1.3e-06 1.85e-06 1.85e-06 1.35e-06 1.4e-06 1.25e-06 1.8e-06 1.35e-06 1.15e-06 1.55e-06 1.9e-06 1.25e-06 1.2e-06 1.25e-06 1.25e-06 1.55e-06 1.5e-06 2.15e-06 1.1e-06 1.9e-06 1.35e-06 2e-06 1.5e-06 1.25e-06 1.45e-06 1.25e-06 1.3e-06 1.3e-06 1.2e-06 2e-06 1.35e-06 1.15e-06 1.2e-06 1.45e-06 1.2e-06 1.25e-06 1.2e-06 1.3e-06
29 1.3e-06 1.2e-06 1.25e-06 1.15e-06 1.2e-06 1.05e-06 1e-06 8.5e-07 1.3e-06 1.3e-06 1.3e-06 1.05e-06 7e-07 1.15e-06 1.05e-06 1.05e-06 1.4e-06 1.4e-06 1.05e-06 1.1e-06 9.5e-07 9e-07 1.2e-06 1.35e-06 1.55e-06 1.15e-06 1.55e-06 1.15e-06 1.5e-06 1.2e-06 9e-07 1.2e-06 9e-07 1.1e-06 1.6e-06 1.4e-06 1.25e-06 1.2e-06 9e-07 1e-06 1.2e-06 1.05e-06 9e-07 1.25e-06 1.4e-06
30 1e-06 8.5e-07 9.5e-07 9e-07 8.5e-07 8e-07 5.5e-07 7e-07 1.45e-06 1.45e-06 1.2e-06 9e-07 5.5e-07 1.3e-06 8e-07 9.5e-07 1.05e-06 1.55e-06 7.5e-07 1e-06 6.5e-07 6e-07 9e-07 9e-07 1.55e-06 8.5e-07 1.65e-06 8.5e-07 1.25e-06 9e-07 9e-07 8e-07 6.5e-07 7e-07 1.35e-06 1.1e-06 1.4e-06 9e-07 5.5e-07 7.5e-07 9.5e-07 8e-07 6e-07 1e-06 1.15e-06
31 1e-06 1.2e-06 1.35e-06 8.5e-07 9.5e-07 1.3e-06 7.5e-07 1e-06 1.7e-06 1.5e-06 1.45e-06 1.2e-06 1e-06 1.4e-06 6.5e-07 1.05e-06 1.25e-06 1.8e-06 8.5e-07 1.35e-06 1e-06 1.15e-06 1.3e-06 9.5e-07 1.6e-06 1.05e-06 1.7e-06 1.25e-06 1.45e-06 1.2e-06 8e-07 1e-06 9.5e-07 9e-07 1.2e-06 1.25e-06 1.55e-06 1.3e-06 1.1e-06 6.5e-07 1.1e-06 1e-06 9.5e-07 1.25e-06 1.2e-06
32 1e-06 8.5e-07 9.5e-07 8e-07 8.5e-07 7.5e-07 7e-07 7e-07 1.45e-06 1.45e-06 1.2e-06 9.5e-07 6e-07 1.3e-06 7.5e-07 9.5e-07 1.05e-06 1.55e-06 8e-07 1e-06 6.5e-07 6.5e-07 9.5e-07 1.05e-06 1.7e-06 9e-07 1.65e-06 8.5e-07 1.25e-06 9e-07 6.5e-07 9.5e-07 9e-07 8e-07 1.35e-06 1.1e-06 1.4e-06 9e-07 6.5e-07 7.5e-07 9.5e-07 8e-07 5.5e-07 1e-06 1.15e-06
33 8e-07 5.5e-07 8.5e-07 9.5e-07 8e-07 9e-07 5.5e-07 7.5e-07 1.55e-06 1.55e-06 1.3e-06 1.05e-06 8.5e-07 1.4e-06 8.5e-07 1.1e-06 9.5e-07 1.6e-06 8.5e-07 1.15e-06 5.5e-07 8.5e-07 9.5e-07 7.5e-07 1.65e-06 9.5e-07 1.7e-06 7e-07 1.3e-06 1.1e-06 7e-07 9e-07 8e-07 1e-06 1.35e-06 1e-06 1.55e-06 6.5e-07 8e-07 8e-07 9.5e-07 8e-07 8e-07 1.15e-06 1.2e-06
34 1.45e-06 1.55e-06 1.7e-06 1.15e-06 1.3e-06 1.65e-06 1.3e-06 1.4e-06 2e-06 1.8e-06 1.5e-06 1.65e-06 1.4e-06 1.8e-06 1.15e-06 1.2e-06 1.6e-06 2.05e-06 1.3e-06 1.45e-06 1.4e-06 1.55e-06 1.75e-06 1.5e-06 2.15e-06 1.4e-06 1.85e-06 1.6e-06 1.3e-06 1.6e-06 1.35e-06 1.2e-06 1.35e-06 1.35e-06 1.8e-06 1.35e-06 1.95e-06 1.6e-06 1.55e-06 1e-06 1.4e-06 1.3e-06 1.35e-06 1.4e-06 1.4e-06
35 1.2e-06 9.5e-07 1.2e-06 1.1e-06 1.05e-06 1.15e-06 9.5e-07 1.05e-06 1.7e-06 1.7e-06 1.6e-06 1.4e-06 1.15e-06 1.7e-06 1.15e-06 1e-06 1.3e-06 1.7e-06 1.2e-06 1.45e-06 9e-07 1.15e-06 1.35e-06 1.2e-06 2e-06 1.05e-06 1.85e-06 1.1e-06 1.2e-06 1.4e-06 1.1e-06 1.25e-06 1.1e-06 1e-06 1.35e-06 1.6e-06 1.85e-06 1e-06 1.15e-06 1.05e-06 1.2e-06 1e-06 1.1e-06 1.05e-06 1.5e-06
36 1.65e-06 1.65e-06 1.75e-06 1.55e-06 1.6e-06 1.6e-06 1.45e-06 1.45e-06 1.5e-06 1.45e-06 1.9e-06 1.7e-06 1.35e-06 1.5e-06 1.4e-06 1.65e-06 1.85e-06 1.6e-06 1.45e-06 1.75e-06 1.4e-06 1.45e-06 1.6e-06 1.8e-06 1.7e-06 1.65e-06 1.65e-06 1.65e-06 2e-06 1.25e-06 1.4e-06 1.55e-06 1.4e-06 1.55e-06 1.95e-06 1.85e-06 2.3e-06 1.7e-06 1.45e-06 1.3e-06 1.6e-06 1.5e-06 1.4e-06 1.7e-06 1.8e-06
37 8.5e-07 4e-07 7e-07 1.25e-06 1e-06 6.5e-07 7.5e-07 8e-07 1.5e-06 1.75e-06 1.3e-06 1.15e-06 9e-07 1.55e-06 1.15e-06 1.35e-06 1.05e-06 1.4e-06 1.05e-06 1.15e-06 5.5e-07 7.5e-07 1e-06 9e-07 1.85e-06 1.1e-06 1.8e-06 5.5e-07 1.35e-06 1.2e-06 9e-07 1.3e-06 9e-07 6.5e-07 1.6e-06 1e-06 1.7e-06 6e-07 7.5e-07 1.1e-06 8.5e-07 7.5e-07 9e-07 1.25e-06 1.25e-06
38 1.05e-06 7.5e-07 8e-07 1.1e-06 9e-07 6e-07 7e-07 7e-07 1.35e-06 1.55e-06 1.05e-06 7.5e-07 5e-07 1.3e-06 1e-06 1.1e-06 1.1e-06 1.45e-06 7e-07 8.5e-07 6e-07 4e-07 8e-07 1.05e-06 1.7e-06 7.5e-07 1.7e-06 7e-07 1.15e-06 9e-07 5.5e-07 1.1e-06 6.5e-07 8e-07 1.55e-06 1.15e-06 1.45e-06 7.5e-07 5e-07 9e-07 9.5e-07 7.5e-07 6e-07 1e-06 1.05e-06
39 8.5e-07 1e-06 1.15e-06 7e-07 8.5e-07 1.1e-06 7e-07 8e-07 1.55e-06 1.35e-06 1.2e-06 1e-06 8e-07 1.15e-06 5e-07 8.5e-07 1.05e-06 1.65e-06 6e-07 1.1e-06 8e-07 9.5e-07 1.15e-06 1.05e-06 1.7e-06 8.5e-07 1.45e-06 1.05e-06 1.2e-06 1e-06 7.5e-07 6.5e-07 7.5e-07 8e-07 1e-06 1.05e-06 1.3e-06 1.1e-06 9e-07 4e-07 8.5e-07 6e-07 7.5e-07 1.05e-06 1e-06
40 1.05e-06 9.5e-07 1.1e-06 1.15e-06 1.15e-06 9.5e-07 9e-07 9.5e-07 1.65e-06 1.7e-06 1.15e-06 1.05e-06 9.5e-07 1.4e-06 9.5e-07 1.25e-06 1.25e-06 1.6e-06 9e-07 1.25e-06 9e-07 9.5e-07 1.25e-06 1.2e-06 1.9e-06 1.15e-06 1.8e-06 1e-06 1.45e-06 1.2e-06 9.5e-07 1.1e-06 9.5e-07 9.5e-07 1.4e-06 1.2e-06 1.6e-06 8.5e-07 9.5e-07 8.5e-07 1.4e-06 8.5e-07 9.5e-07 1.3e-06 1.25e-06
41 9.5e-07 8e-07 9.5e-07 9.5e-07 9.5e-07 8e-07 7.5e-07 8e-07 1.45e-06 1.5e-06 1.2e-06 1e-06 8e-07 1.35e-06 8.5e-07 1.05e-06 1.05e-06 1.45e-06 8e-07 1.05e-06 7.5e-07 8e-07 1.1e-06 1.05e-06 1.75e-06 9e-07 1.55e-06 8.5e-07 1.2e-06 1.05e-06 8e-07 1e-06 8e-07 8e-07 1.3e-06 1e-06 1.5e-06 7.5e-07 7.5e-07 6e-07 8.5e-07 1.1e-06 8e-07 1.1e-06 1.1e-06
42 1e-06 8.5e-07 9.5e-07 8e-07 8.5e-07 8e-07 7e-07 7e-07 1.45e-06 1.45e-06 1.2e-06 9.5e-07 5.5e-07 1.3e-06 7.5e-07 9.5e-07 1.05e-06 1.55e-06 8e-07 1e-06 6.5e-07 6e-07 9.5e-07 1.05e-06 1.7e-06 9e-07 1.65e-06 8.5e-07 1.25e-06 9e-07 6e-07 9.5e-07 5.5e-07 8e-07 1.35e-06 1.1e-06 1.4e-06 9e-07 6e-07 7.5e-07 9.5e-07 8e-07 9e-07 1e-06 1.15e-06
43 1.35e-06 1.2e-06 1.3e-06 1.1e-06 1.1e-06 1.15e-06 1.05e-06 1.05e-06 1.6e-06 1.6e-06 1.55e-06 1.3e-06 9.5e-07 1.65e-06 1.15e-06 9e-07 1.4e-06 1.7e-06 1.15e-06 1.35e-06 1e-06 1e-06 1.3e-06 1.35e-06 1.95e-06 1e-06 1.8e-06 1.2e-06 1.2e-06 1.25e-06 1e-06 1.25e-06 1e-06 1.15e-06 1.4e-06 1.05e-06 1.7e-06 1.25e-06 1e-06 1.05e-06 1.3e-06 1.1e-06 1e-06 1.6e-06 1.5e-06
