 slim_762519141 slim_762519140 slim_762519166 slim_762519160 slim_762519154 slim_762519144 slim_762519151 slim_762519170 slim_762519159 slim_762519168 slim_762519138 slim_762519165 slim_762519172 slim_762519150 slim_762519158 slim_762519185 slim_762519149 slim_762519167 slim_762519179 slim_762519178 slim_762519161 slim_762519177 slim_762519146 slim_762519152 slim_762519184 slim_762519175 slim_762519195 slim_762519183 slim_762519157 slim_762519193 slim_762519188 slim_762519142 slim_762519189 slim_762519145 slim_762519194 slim_762519173 slim_762519187 slim_762519169 slim_762519181 slim_762519153 slim_762519162 slim_762519139 slim_762519190 slim_762519174 slim_762519171 slim_762519192 slim_762519147 slim_762519156 slim_762519180 slim_762519191 slim_762519148 slim_762519137 slim_762519176 slim_762519143 slim_762519155 slim_762519186 slim_762519182 slim_762519163 slim_762519164
10 2.15e-06 2e-06 1.8e-06 2.45e-06 2.2e-06 2.2e-06 1.8e-06 2.15e-06 2.35e-06 1.55e-06 2.4e-06 1.45e-06 2.05e-06 1.65e-06 2.45e-06 1.65e-06 1.35e-06 2.45e-06 1.5e-06 2.05e-06 1.8e-06 1.6e-06 2.25e-06 1.25e-06 2.6e-06 1.45e-06 1.8e-06 1.9e-06 2.05e-06 2.7e-06 2.85e-06 2.5e-06 1.35e-06 2.2e-06 1.8e-06 1.85e-06 1.8e-06 2.25e-06 2.05e-06 1.55e-06 1.75e-06 1.85e-06 1.7e-06 1.85e-06 1.65e-06 1.75e-06 1.6e-06 1.55e-06 2.5e-06 2.55e-06 2.2e-06 1.8e-06 2.2e-06 2.45e-06 2.7e-06 2e-06 1.8e-06 1.5e-06 1.55e-06
11 2.25e-06 1.55e-06 1.15e-06 2.55e-06 1.85e-06 1.75e-06 1.35e-06 2.2e-06 2.65e-06 8.5e-07 1.45e-06 9e-07 1.65e-06 1.2e-06 2.3e-06 1.2e-06 1.9e-06 2.1e-06 1.05e-06 1.9e-06 1.3e-06 1.45e-06 1.9e-06 5e-07 2.75e-06 4.5e-07 1.35e-06 1.7e-06 2.45e-06 2.65e-06 2.95e-06 2.6e-06 6e-07 2e-06 1.35e-06 2e-06 1.55e-06 2.3e-06 1.9e-06 1.1e-06 1.5e-06 2e-06 1.25e-06 1.5e-06 1.2e-06 1.3e-06 9.5e-07 1.1e-06 2.35e-06 2.7e-06 1.75e-06 1.15e-06 2.3e-06 2.25e-06 2.9e-06 1.85e-06 1.3e-06 8e-07 9e-07
12 2.4e-06 2.5e-06 1.95e-06 3.2e-06 2.4e-06 2.15e-06 2.4e-06 2.45e-06 3.3e-06 1.7e-06 2.05e-06 1.65e-06 2.9e-06 2.25e-06 3e-06 2.25e-06 2.1e-06 2.55e-06 1.85e-06 1.9e-06 2.3e-06 1.85e-06 2.45e-06 1.8e-06 3.1e-06 1.65e-06 2.35e-06 2.35e-06 2.55e-06 2.35e-06 3.15e-06 2.95e-06 1.9e-06 2.55e-06 2.35e-06 2e-06 2.55e-06 2.95e-06 2.7e-06 2.15e-06 2.55e-06 2.35e-06 2.3e-06 1.8e-06 2.25e-06 1.85e-06 1.85e-06 1.9e-06 3.05e-06 2.6e-06 2.15e-06 1.8e-06 2.95e-06 2.9e-06 2.75e-06 2.55e-06 2.3e-06 1.65e-06 1.8e-06
13 2.45e-06 1.85e-06 1.45e-06 2.15e-06 2.1e-06 1.95e-06 1.25e-06 2e-06 2.45e-06 1.6e-06 1.65e-06 1.2e-06 2.25e-06 1.6e-06 1.6e-06 8e-07 1.9e-06 2.45e-06 1.55e-06 2.05e-06 1.3e-06 1.75e-06 2e-06 8e-07 2.25e-06 1.2e-06 1.2e-06 1.55e-06 2.65e-06 2.4e-06 2.65e-06 2.25e-06 8.5e-07 2.1e-06 1.2e-06 2.1e-06 1.6e-06 2.4e-06 8.5e-07 9.5e-07 1.6e-06 1.55e-06 8.5e-07 2.35e-06 8e-07 1.3e-06 1.65e-06 1.6e-06 1.65e-06 2.45e-06 1.95e-06 1.75e-06 1.9e-06 2.3e-06 2.55e-06 1.8e-06 1.35e-06 1.5e-06 1.6e-06
14 2.95e-06 2.65e-06 1.95e-06 1.4e-06 2.1e-06 2.1e-06 1.25e-06 2.2e-06 2.2e-06 2.65e-06 2.45e-06 2.3e-06 3e-06 1.6e-06 1.1e-06 1.6e-06 2.4e-06 2.6e-06 2.65e-06 2.85e-06 1.55e-06 2.55e-06 2.05e-06 1.9e-06 1.55e-06 2.3e-06 1.25e-06 1.5e-06 3.3e-06 2.05e-06 2.1e-06 1.75e-06 2e-06 2.25e-06 1.25e-06 2.7e-06 2.15e-06 2.6e-06 1.3e-06 1.55e-06 2.15e-06 1.7e-06 1.65e-06 3.4e-06 1.6e-06 2.1e-06 2.75e-06 2.7e-06 6e-07 2.25e-06 2.1e-06 2.3e-06 1.8e-06 2.2e-06 2.2e-06 2.2e-06 1.55e-06 2.6e-06 2.7e-06
15 2.45e-06 1.85e-06 1.45e-06 2.15e-06 2.1e-06 1.95e-06 1.25e-06 2e-06 2.45e-06 1.6e-06 1.65e-06 1.2e-06 2.25e-06 8e-07 1.6e-06 1.6e-06 1.9e-06 2.45e-06 1.55e-06 2.05e-06 1.3e-06 1.75e-06 2e-06 8e-07 2.25e-06 1.2e-06 1.2e-06 1.55e-06 2.65e-06 2.4e-06 2.65e-06 2.25e-06 8.5e-07 2.1e-06 1.2e-06 2.1e-06 1.6e-06 2.4e-06 8.5e-07 9.5e-07 1.6e-06 1.55e-06 8.5e-07 2.35e-06 8e-07 1.3e-06 1.65e-06 1.6e-06 1.65e-06 2.45e-06 1.95e-06 1.75e-06 1.9e-06 2.3e-06 2.55e-06 1.8e-06 1.35e-06 1.5e-06 1.6e-06
16 2.35e-06 2.55e-06 1.95e-06 2.4e-06 2.35e-06 2.45e-06 2.05e-06 2.15e-06 2.35e-06 2e-06 1.35e-06 1.9e-06 2.1e-06 1.9e-06 2.4e-06 1.9e-06 1.9e-06 2.6e-06 1.95e-06 2.2e-06 2.1e-06 1.55e-06 2.4e-06 1.8e-06 2.55e-06 1.9e-06 2.05e-06 1.7e-06 2.2e-06 2.65e-06 2.8e-06 2.5e-06 1.9e-06 2.45e-06 2.05e-06 1.9e-06 2.1e-06 2.55e-06 2e-06 1.8e-06 2.05e-06 1.6e-06 1.95e-06 2.2e-06 1.9e-06 2e-06 2.05e-06 2e-06 2.45e-06 2.55e-06 2.45e-06 1.75e-06 2.15e-06 2.75e-06 2.65e-06 2.25e-06 2.1e-06 1.95e-06 2e-06
17 2.15e-06 2.15e-06 1.95e-06 2.8e-06 2.45e-06 2.25e-06 2.35e-06 2.7e-06 2.8e-06 2.1e-06 2.45e-06 2.1e-06 2.55e-06 2.45e-06 2.6e-06 2.45e-06 2.6e-06 3.5e-06 2.15e-06 2.6e-06 2.25e-06 2.25e-06 2.5e-06 2.1e-06 2.25e-06 2.1e-06 2.3e-06 2.4e-06 2.55e-06 2.75e-06 3.25e-06 2.1e-06 2.2e-06 1.75e-06 2.3e-06 2.3e-06 2.4e-06 2.25e-06 2.8e-06 2.35e-06 2.4e-06 2.3e-06 2.5e-06 2.2e-06 2.45e-06 2.55e-06 2.25e-06 2.2e-06 2.65e-06 2.4e-06 2.25e-06 2.05e-06 2.8e-06 2.2e-06 2.3e-06 2e-06 2.25e-06 2.05e-06 2.2e-06
18 1.6e-06 1.4e-06 1.7e-06 2.8e-06 2.1e-06 2.05e-06 1.7e-06 2.4e-06 2.8e-06 1.15e-06 1.5e-06 1.05e-06 1.85e-06 1.55e-06 2.65e-06 1.55e-06 1.95e-06 2.15e-06 1.6e-06 1.6e-06 1.5e-06 1.2e-06 2.15e-06 8.5e-07 2.6e-06 1.05e-06 1.7e-06 1.9e-06 1.85e-06 2.8e-06 3.15e-06 2.3e-06 9.5e-07 1.9e-06 1.7e-06 1.45e-06 1.8e-06 2.15e-06 2.25e-06 1.45e-06 1.75e-06 2.05e-06 1.6e-06 1.15e-06 1.55e-06 1.6e-06 1.2e-06 8.5e-07 2.7e-06 2.55e-06 2.05e-06 1.7e-06 2.55e-06 1.95e-06 2.65e-06 1.7e-06 1.5e-06 1.1e-06 1.15e-06
19 2.05e-06 2.1e-06 2.15e-06 2.95e-06 2.6e-06 2.05e-06 2.25e-06 2.1e-06 2.95e-06 1.95e-06 2.05e-06 1.9e-06 1.9e-06 2.05e-06 2.85e-06 2.05e-06 2.2e-06 2.6e-06 1.6e-06 3e-06 1.95e-06 1.7e-06 2.65e-06 1.6e-06 2.75e-06 1.9e-06 2.15e-06 2.15e-06 2.25e-06 2e-06 2.8e-06 2.45e-06 1.65e-06 2.35e-06 2.15e-06 1.9e-06 2.25e-06 2.6e-06 2.55e-06 1.95e-06 2.3e-06 2.3e-06 2.1e-06 1.9e-06 2.05e-06 1.55e-06 2.05e-06 1.65e-06 2.9e-06 2.25e-06 2.05e-06 2.2e-06 2.7e-06 2.4e-06 2.3e-06 2.2e-06 2e-06 1.85e-06 2e-06
20 2.15e-06 1.6e-06 1.55e-06 1.7e-06 1.95e-06 1.7e-06 1.15e-06 1.8e-06 1.95e-06 1.65e-06 1.8e-06 1.3e-06 2.3e-06 1.3e-06 1.55e-06 1.3e-06 2.1e-06 2.25e-06 1.5e-06 1.95e-06 1.7e-06 1.75e-06 2.15e-06 8.5e-07 1.95e-06 1.3e-06 1.05e-06 1.2e-06 2.4e-06 2.05e-06 2.1e-06 1.65e-06 9e-07 1.9e-06 1.05e-06 2.3e-06 1.4e-06 1.95e-06 1.8e-06 1.15e-06 1.45e-06 1.9e-06 1.35e-06 2.25e-06 1.3e-06 1.35e-06 1.75e-06 1.55e-06 1.6e-06 2.1e-06 1.7e-06 1.75e-06 1.85e-06 1.55e-06 2.25e-06 1.75e-06 9e-07 1.55e-06 1.7e-06
21 1.75e-06 1.9e-06 1.8e-06 2.7e-06 2.2e-06 2.25e-06 1.9e-06 2.35e-06 2.75e-06 1.55e-06 1.6e-06 1.45e-06 1.85e-06 1.75e-06 2.55e-06 1.75e-06 1.55e-06 2.25e-06 1.2e-06 1.7e-06 1.75e-06 2.2e-06 2.25e-06 1.35e-06 2.5e-06 1.45e-06 1.9e-06 1.65e-06 1.95e-06 2.7e-06 3.05e-06 2.25e-06 1.45e-06 2.1e-06 1.9e-06 1.45e-06 2.05e-06 2.4e-06 2.15e-06 1.65e-06 2e-06 1.75e-06 1.8e-06 1.45e-06 1.75e-06 1.8e-06 1.6e-06 1.25e-06 2.6e-06 2.5e-06 2.25e-06 1.6e-06 2.45e-06 2.2e-06 2.55e-06 1.9e-06 1.75e-06 1.5e-06 1.55e-06
22 2.5e-06 2.4e-06 2e-06 2.75e-06 2.1e-06 2.4e-06 2.1e-06 2.85e-06 3.1e-06 1.95e-06 2.25e-06 1.9e-06 2.45e-06 2e-06 2.05e-06 2e-06 2.4e-06 2.5e-06 2.15e-06 2.65e-06 2.15e-06 2.25e-06 3.6e-06 1.85e-06 2.55e-06 1.9e-06 2.05e-06 2.3e-06 2.85e-06 2.9e-06 3.25e-06 2.55e-06 1.95e-06 2.35e-06 2.05e-06 2.15e-06 2.5e-06 2.75e-06 2.15e-06 2.05e-06 2.5e-06 2.05e-06 2.05e-06 2.1e-06 2e-06 2.35e-06 1.85e-06 2.2e-06 2.1e-06 2.7e-06 2.4e-06 2.1e-06 2.7e-06 2.6e-06 2.8e-06 2.4e-06 2.15e-06 1.9e-06 1.85e-06
23 2e-06 1.1e-06 1.1e-06 2.15e-06 1.8e-06 1.5e-06 1e-06 1.8e-06 2.25e-06 8.5e-07 1.25e-06 5e-07 1.8e-06 8e-07 1.9e-06 8e-07 1.8e-06 2.1e-06 8.5e-07 1.6e-06 8.5e-07 1.35e-06 1.85e-06 1e-07 2.35e-06 5e-07 9e-07 1.45e-06 2.2e-06 2.25e-06 2.55e-06 2.2e-06 1e-07 1.75e-06 9e-07 1.9e-06 1.1e-06 1.9e-06 1.6e-06 7e-07 1.15e-06 1.75e-06 8.5e-07 1.6e-06 8e-07 8.5e-07 9.5e-07 9e-07 1.95e-06 2.3e-06 1.5e-06 1.3e-06 1.9e-06 1.85e-06 2.5e-06 1.5e-06 9e-07 7.5e-07 9e-07
24 2.3e-06 2.35e-06 2.3e-06 1.85e-06 2.3e-06 2.35e-06 1.85e-06 2.35e-06 2.3e-06 2.8e-06 2.6e-06 2.75e-06 3.1e-06 2.25e-06 1.55e-06 2.25e-06 2.55e-06 2.25e-06 2.6e-06 2.75e-06 1.95e-06 2.5e-06 2.55e-06 2.35e-06 2.4e-06 2.75e-06 1.8e-06 1.9e-06 2.7e-06 2.3e-06 2.5e-06 1.35e-06 2.45e-06 1.9e-06 1.8e-06 2.55e-06 2.35e-06 2.15e-06 2.15e-06 2.05e-06 2.35e-06 1.9e-06 2.3e-06 3e-06 2.25e-06 2.5e-06 2.85e-06 2.65e-06 1.6e-06 2e-06 2.35e-06 2.65e-06 2.2e-06 1.85e-06 1.75e-06 1.95e-06 1.95e-06 2.75e-06 2.8e-06
25 2.25e-06 1.55e-06 1.15e-06 2.55e-06 1.85e-06 1.75e-06 1.35e-06 2.2e-06 2.65e-06 8.5e-07 1.45e-06 4.5e-07 1.65e-06 1.2e-06 2.3e-06 1.2e-06 1.9e-06 2.1e-06 1.05e-06 1.9e-06 1.3e-06 1.45e-06 1.9e-06 5e-07 2.75e-06 9e-07 1.35e-06 1.7e-06 2.45e-06 2.65e-06 2.95e-06 2.6e-06 6e-07 2e-06 1.35e-06 2e-06 1.55e-06 2.3e-06 1.9e-06 1.1e-06 1.5e-06 2e-06 1.25e-06 1.5e-06 1.2e-06 1.3e-06 9.5e-07 1.1e-06 2.35e-06 2.7e-06 1.75e-06 1.15e-06 2.3e-06 2.25e-06 2.9e-06 1.85e-06 1.3e-06 8e-07 9e-07
26 2.45e-06 1.8e-06 1.45e-06 1.6e-06 1.8e-06 1.75e-06 1e-06 1.95e-06 2.15e-06 1.7e-06 1.8e-06 1.35e-06 2.35e-06 1.2e-06 1.25e-06 1.2e-06 2.05e-06 2.3e-06 1.7e-06 2.15e-06 1.05e-06 1.9e-06 2.05e-06 9e-07 1.8e-06 1.35e-06 1.8e-06 1.35e-06 2.7e-06 2.1e-06 2.2e-06 1.85e-06 9.5e-07 1.95e-06 9e-07 2.35e-06 1.55e-06 2.2e-06 1.55e-06 1e-06 1.6e-06 1.75e-06 1.25e-06 2.45e-06 1.2e-06 1.4e-06 1.8e-06 1.75e-06 1.3e-06 2.25e-06 1.75e-06 1.75e-06 1.8e-06 1.9e-06 2.3e-06 1.8e-06 1.1e-06 1.6e-06 1.75e-06
27 2.35e-06 2.2e-06 1.75e-06 1.65e-06 2.1e-06 1.95e-06 1.35e-06 1.8e-06 1.95e-06 2.1e-06 1.9e-06 1.7e-06 2.35e-06 1.55e-06 1.5e-06 1.55e-06 1.7e-06 2.4e-06 1.9e-06 2.15e-06 1.2e-06 1.65e-06 2.3e-06 1.45e-06 1.9e-06 1.7e-06 1.35e-06 1.8e-06 2.55e-06 2e-06 2.05e-06 1.65e-06 1.55e-06 2.15e-06 1.35e-06 2.35e-06 1.75e-06 2.25e-06 1.65e-06 1.4e-06 1.7e-06 1.6e-06 1.6e-06 2.6e-06 1.55e-06 1.65e-06 2.15e-06 1.95e-06 1.55e-06 2.1e-06 1.95e-06 1.7e-06 1.8e-06 1.85e-06 2.2e-06 1.95e-06 1.15e-06 2.05e-06 2.1e-06
28 1.7e-06 2.15e-06 2.7e-06 2.9e-06 2.8e-06 2.9e-06 2.75e-06 2.55e-06 2.4e-06 2.2e-06 2.05e-06 2.45e-06 2.55e-06 2.65e-06 3.3e-06 2.65e-06 2.2e-06 2.55e-06 1.85e-06 2.25e-06 2.4e-06 1.95e-06 2.85e-06 2.2e-06 2.7e-06 2.45e-06 2.7e-06 2.55e-06 2.5e-06 3.25e-06 3.2e-06 2.3e-06 2.3e-06 2.3e-06 2.7e-06 1.85e-06 2.3e-06 2.05e-06 3.1e-06 2.55e-06 2.3e-06 2.5e-06 2.7e-06 1.85e-06 2.65e-06 2.6e-06 2.3e-06 1.9e-06 3.35e-06 2.6e-06 2.9e-06 2.7e-06 2.7e-06 2.25e-06 2.65e-06 2.2e-06 2.4e-06 2.15e-06 2.25e-06
29 2.85e-06 2.7e-06 2.3e-06 2.2e-06 2.85e-06 1.05e-06 2.15e-06 1.45e-06 2.4e-06 2.9e-06 2.7e-06 2.65e-06 2.35e-06 2.4e-06 2.05e-06 2.4e-06 2.65e-06 2.75e-06 2.8e-06 2e-06 2.05e-06 2.7e-06 2.9e-06 2.25e-06 2.3e-06 2.65e-06 2.1e-06 2e-06 3.25e-06 0.0 1.6e-06 2.15e-06 2.35e-06 2.4e-06 2.1e-06 3.15e-06 2.4e-06 2.55e-06 2.55e-06 2.3e-06 2.4e-06 2.3e-06 2.45e-06 3.45e-06 2.4e-06 1.45e-06 3e-06 2.85e-06 2.1e-06 1.15e-06 1.05e-06 2.45e-06 2.35e-06 2.4e-06 1.25e-06 2.55e-06 2.05e-06 2.85e-06 2.95e-06
30 3.3e-06 3.1e-06 2.8e-06 1.55e-06 3.05e-06 2.2e-06 2.25e-06 1.8e-06 1.55e-06 3.3e-06 2.85e-06 2.95e-06 3.15e-06 2.65e-06 2.1e-06 2.65e-06 2.8e-06 3.25e-06 3.15e-06 2.8e-06 2.1e-06 3.05e-06 3.25e-06 2.55e-06 2.5e-06 2.95e-06 2.2e-06 2.05e-06 3.2e-06 1.6e-06 2.6e-06 2.3e-06 2.65e-06 2.9e-06 2.2e-06 3.6e-06 2.3e-06 2.55e-06 2.75e-06 2.55e-06 2.3e-06 2.75e-06 2.7e-06 3.9e-06 2.65e-06 2.2e-06 3.4e-06 3.2e-06 2.15e-06 2.2e-06 2.2e-06 2.95e-06 1.9e-06 2.55e-06 2.3e-06 2.85e-06 2.1e-06 3.25e-06 3.35e-06
31 1.9e-06 2.05e-06 2.3e-06 1.85e-06 2.35e-06 2.2e-06 1.9e-06 2.1e-06 2e-06 2.65e-06 2.5e-06 2.6e-06 2.95e-06 2.25e-06 1.75e-06 2.25e-06 2.5e-06 2.1e-06 2.3e-06 2.45e-06 1.65e-06 2.25e-06 2.55e-06 2.2e-06 1.35e-06 2.6e-06 1.85e-06 1.65e-06 2.3e-06 2.15e-06 2.3e-06 2.1e-06 2.3e-06 1.75e-06 1.85e-06 2.4e-06 2.1e-06 1.8e-06 2.3e-06 2.1e-06 2.1e-06 1.95e-06 2.3e-06 2.7e-06 2.25e-06 2.35e-06 2.7e-06 2.35e-06 1.8e-06 1.75e-06 2.2e-06 2.55e-06 2.15e-06 1.4e-06 1.6e-06 1.8e-06 1.65e-06 2.6e-06 2.65e-06
