 slim_762273335 slim_762273314 slim_762273351 slim_762273352 slim_762273326 slim_762273353 slim_762273303 slim_762273338 slim_762273333 slim_762273334 slim_762273346 slim_762273298 slim_762273315 slim_762273307 slim_762273312 slim_762273325 slim_762273336 slim_762273304 slim_762273306 slim_762273342 slim_762273323 slim_762273349 slim_762273319 slim_762273329 slim_762273327 slim_762273348 slim_762273350 slim_762273295 slim_762273308 slim_762273337 slim_762273345 slim_762273328 slim_762273321 slim_762273340 slim_762273344 slim_762273330 slim_762273343 slim_762273331 slim_762273339 slim_762273301 slim_762273316 slim_762273299 slim_762273322 slim_762273300 slim_762273297 slim_762273305 slim_762273318 slim_762273341 slim_762273302 slim_762273310 slim_762273317 slim_762273313 slim_762273296 slim_762273309 slim_762273311 slim_762273294 slim_762273332 slim_762273347 slim_762273324 slim_762273320
10 2.2e-06 2.25e-06 1.75e-06 2.1e-06 2.05e-06 1.6e-06 2.5e-06 2e-06 1.3e-06 2.55e-06 1.6e-06 1.85e-06 8.5e-07 1.45e-06 1.55e-06 1.2e-06 1.7e-06 1.35e-06 1.75e-06 2.3e-06 2.55e-06 2.05e-06 2.9e-06 1.7e-06 2.15e-06 1.9e-06 1.9e-06 1.7e-06 1.95e-06 2.35e-06 1.55e-06 2.05e-06 2.65e-06 2.05e-06 1.3e-06 1.4e-06 2.25e-06 1.95e-06 2e-06 1.5e-06 1.5e-06 2.05e-06 1.4e-06 1.8e-06 1.5e-06 2.1e-06 1.95e-06 2e-06 1.75e-06 1.95e-06 3e-06 1.25e-06 1.95e-06 1.8e-06 1.4e-06 1.85e-06 1.95e-06 1.8e-06 1.65e-06 2.7e-06
11 1.7e-06 1.85e-06 1.85e-06 1.45e-06 2.3e-06 1.95e-06 2.15e-06 1.45e-06 2.2e-06 1.9e-06 1.85e-06 1.1e-06 2.05e-06 1.8e-06 1.55e-06 1.45e-06 1.95e-06 2.2e-06 1.8e-06 1.9e-06 1.85e-06 1.9e-06 2.4e-06 1.25e-06 1.15e-06 1.3e-06 1.6e-06 1.1e-06 1.7e-06 2.25e-06 1.55e-06 1.4e-06 1.9e-06 1.35e-06 1.85e-06 1.7e-06 2.15e-06 1.8e-06 9.5e-07 1.95e-06 1.75e-06 1e-06 1.8e-06 1.55e-06 1.05e-06 1.75e-06 9e-07 1.9e-06 1.65e-06 1.4e-06 2.5e-06 1.65e-06 1.45e-06 1.65e-06 1.6e-06 1.15e-06 2.2e-06 1.25e-06 1.9e-06 2.25e-06
12 2.05e-06 2e-06 1.5e-06 2e-06 1.75e-06 1.5e-06 2.15e-06 1.85e-06 8.5e-07 2.55e-06 8.5e-07 2.05e-06 8e-07 1.15e-06 1.4e-06 8.5e-07 1.4e-06 1.25e-06 1.95e-06 2.25e-06 2.55e-06 2.05e-06 2.7e-06 1.95e-06 2.35e-06 2e-06 1.75e-06 1.55e-06 1.95e-06 2e-06 1.4e-06 1.95e-06 2.65e-06 1.95e-06 9.5e-07 9.5e-07 2.05e-06 1.45e-06 2.2e-06 1.25e-06 1.4e-06 2.25e-06 9e-07 1.8e-06 1.2e-06 2.3e-06 2.15e-06 1.75e-06 1.85e-06 2.15e-06 2.8e-06 1.1e-06 1.9e-06 1.9e-06 1.3e-06 1.75e-06 1.6e-06 2.05e-06 1.3e-06 2.5e-06
13 1.65e-06 1.7e-06 1.35e-06 1.8e-06 1.8e-06 1.85e-06 1.95e-06 1.85e-06 1.3e-06 2.2e-06 1.45e-06 1.8e-06 1.15e-06 7e-07 1.55e-06 1e-06 1.25e-06 1.8e-06 1.9e-06 2.3e-06 2e-06 1.75e-06 2.25e-06 1.4e-06 2e-06 1.85e-06 1.7e-06 1.5e-06 1.7e-06 2e-06 1.55e-06 1.65e-06 2.3e-06 1.85e-06 6.5e-07 1.15e-06 1.25e-06 1.7e-06 1.75e-06 1.55e-06 1.75e-06 1.95e-06 1.3e-06 1.55e-06 1.05e-06 2.25e-06 1.85e-06 1.9e-06 1.75e-06 1.9e-06 2.35e-06 1.25e-06 1.9e-06 1.8e-06 9.5e-07 1.5e-06 1.55e-06 1.6e-06 1.2e-06 1.85e-06
14 1.85e-06 1.9e-06 1.85e-06 1.45e-06 2e-06 1.75e-06 1.95e-06 1.2e-06 1.6e-06 1.75e-06 1.55e-06 1.55e-06 1.4e-06 1.55e-06 2.2e-06 1.25e-06 1.6e-06 2e-06 2.05e-06 1.65e-06 2e-06 1.8e-06 2.25e-06 1.65e-06 1.3e-06 1.8e-06 1.8e-06 1.35e-06 1.8e-06 2e-06 1.1e-06 1.75e-06 1.8e-06 1.6e-06 1.4e-06 1.4e-06 2e-06 1.45e-06 1.4e-06 1.6e-06 1.4e-06 1.4e-06 1.25e-06 1.9e-06 1.3e-06 1.75e-06 1.3e-06 1.75e-06 1.85e-06 1.5e-06 2.25e-06 1.45e-06 1.75e-06 1.9e-06 1.6e-06 1.65e-06 1.75e-06 1.45e-06 1.5e-06 2.15e-06
15 1.45e-06 1.4e-06 1.3e-06 1.45e-06 1.65e-06 1.55e-06 1.8e-06 1.55e-06 1.1e-06 2.05e-06 1.2e-06 1.45e-06 8.5e-07 1e-06 1.25e-06 1e-06 1.15e-06 1.7e-06 2e-06 1.95e-06 1.95e-06 1.85e-06 2.25e-06 1.5e-06 1.75e-06 1.55e-06 1.3e-06 1.15e-06 1.65e-06 1.65e-06 1.25e-06 1.3e-06 2.2e-06 1.45e-06 9.5e-07 7.5e-07 1.7e-06 1.35e-06 1.5e-06 1.25e-06 1.5e-06 1.65e-06 9.5e-07 1.6e-06 5e-07 2.15e-06 1.55e-06 1.6e-06 1.7e-06 1.85e-06 2.35e-06 1.15e-06 1.5e-06 1.75e-06 1.2e-06 1.1e-06 1.45e-06 1.7e-06 1.15e-06 2e-06
16 1.7e-06 1.75e-06 1.6e-06 1.85e-06 1.9e-06 1.95e-06 2e-06 1.9e-06 1.55e-06 2.1e-06 1.7e-06 1.95e-06 1.4e-06 1.25e-06 1.6e-06 1.15e-06 2.1e-06 2.1e-06 2.3e-06 2.15e-06 1.85e-06 1.9e-06 2.15e-06 1.9e-06 1.95e-06 2.05e-06 1.9e-06 1.7e-06 1.9e-06 2.05e-06 1.6e-06 1.8e-06 2.2e-06 1.85e-06 1.2e-06 1.35e-06 1.65e-06 1.9e-06 1.75e-06 1.75e-06 1.85e-06 2e-06 1.5e-06 1.8e-06 1.25e-06 2.35e-06 1.9e-06 2.1e-06 2.1e-06 2.1e-06 2.25e-06 1.6e-06 1.9e-06 2.15e-06 1.65e-06 1.7e-06 1.6e-06 2e-06 1.1e-06 1.7e-06
17 2.55e-06 2.6e-06 1.65e-06 2.4e-06 1.95e-06 1.85e-06 2.8e-06 2.35e-06 1.35e-06 2.85e-06 1.35e-06 2.2e-06 1.25e-06 1.8e-06 2e-06 1.7e-06 2.1e-06 1.9e-06 1.3e-06 2.15e-06 2.7e-06 1.9e-06 3.2e-06 1.95e-06 2.4e-06 2.15e-06 2.15e-06 2.1e-06 2.15e-06 2.8e-06 2e-06 2.2e-06 2.75e-06 2.4e-06 1.75e-06 1.9e-06 2.55e-06 2.4e-06 2.25e-06 1.9e-06 1.7e-06 2.35e-06 1.95e-06 1.7e-06 1.85e-06 1.75e-06 2.25e-06 2.3e-06 1.85e-06 2.1e-06 3.3e-06 1.6e-06 1.85e-06 1.9e-06 1.65e-06 2.2e-06 2.35e-06 2.15e-06 2.05e-06 2.85e-06
18 2.5e-06 2.65e-06 1.8e-06 2.3e-06 2.15e-06 2.1e-06 2.95e-06 2.35e-06 1.8e-06 2.65e-06 1.75e-06 1.8e-06 1.95e-06 1.9e-06 2.05e-06 2e-06 2.3e-06 1.3e-06 1.5e-06 2.1e-06 2.4e-06 1.75e-06 3.2e-06 1.55e-06 1.95e-06 1.8e-06 2.05e-06 2.1e-06 1.8e-06 3e-06 2.05e-06 2.05e-06 2.55e-06 2.35e-06 1.95e-06 2.25e-06 2.5e-06 2.8e-06 1.75e-06 2e-06 1.95e-06 1.9e-06 2.4e-06 1.55e-06 1.95e-06 1.45e-06 1.8e-06 2.35e-06 1.35e-06 1.45e-06 3.3e-06 1.4e-06 1.75e-06 1.4e-06 1.35e-06 2.1e-06 2.55e-06 1.8e-06 2.25e-06 2.75e-06
19 2.1e-06 2.15e-06 1.95e-06 1.65e-06 2e-06 2.05e-06 2.3e-06 1.55e-06 2.1e-06 1.8e-06 2.3e-06 1.9e-06 2.25e-06 2.3e-06 1.65e-06 1.95e-06 2.15e-06 2.15e-06 2.1e-06 2.1e-06 1.95e-06 1.7e-06 2.35e-06 1.95e-06 1.2e-06 2.05e-06 2.05e-06 1.9e-06 2.05e-06 2.5e-06 1.65e-06 1.9e-06 1.8e-06 1.85e-06 2.3e-06 2.2e-06 2.4e-06 2.2e-06 1.35e-06 2.25e-06 1.65e-06 1.5e-06 2.2e-06 2e-06 1.65e-06 1.55e-06 1.45e-06 2.2e-06 2.1e-06 1.6e-06 2.35e-06 2.2e-06 1.45e-06 2.15e-06 2.2e-06 2.05e-06 2.3e-06 1.8e-06 2.1e-06 2.15e-06
20 1.25e-06 1.45e-06 2.05e-06 1.85e-06 1.9e-06 2e-06 1.8e-06 2.1e-06 2.5e-06 1.4e-06 2.55e-06 1.85e-06 2.55e-06 2e-06 2e-06 1.95e-06 1.85e-06 2.7e-06 2.4e-06 1.95e-06 1.9e-06 1.9e-06 1.4e-06 1.8e-06 1.45e-06 2e-06 2.1e-06 2e-06 1.6e-06 1.9e-06 2e-06 1.75e-06 1.75e-06 1.65e-06 2.1e-06 2.15e-06 1.5e-06 2.7e-06 1.15e-06 2.4e-06 2.2e-06 1.7e-06 2.5e-06 2e-06 1.55e-06 2.2e-06 1.6e-06 2.55e-06 2.2e-06 1.95e-06 1.55e-06 2.25e-06 1.8e-06 2.25e-06 2.15e-06 1.8e-06 1.8e-06 1.95e-06 1.8e-06 1e-06
21 1.9e-06 2.05e-06 1.55e-06 1.85e-06 1.85e-06 2e-06 2.3e-06 1.9e-06 1.85e-06 1.95e-06 2.05e-06 1.9e-06 2.05e-06 1.75e-06 1.8e-06 1.85e-06 1.9e-06 1.9e-06 1.75e-06 1.7e-06 1.9e-06 2.7e-06 2.35e-06 1.7e-06 1.55e-06 2e-06 2.1e-06 1.9e-06 1.85e-06 2.4e-06 1.8e-06 1.8e-06 2.1e-06 2.05e-06 1.8e-06 2.05e-06 1.9e-06 2.4e-06 1.45e-06 2.2e-06 1.8e-06 1.7e-06 2.2e-06 1.5e-06 1.65e-06 1.7e-06 1.6e-06 2.35e-06 1.95e-06 1.7e-06 2.35e-06 1.9e-06 1.65e-06 2e-06 1.85e-06 1.9e-06 2.15e-06 1.85e-06 1.85e-06 2e-06
22 1.2e-06 1.35e-06 2.4e-06 2.2e-06 1.95e-06 2.2e-06 1.65e-06 2.25e-06 2.8e-06 1.3e-06 2.9e-06 2.4e-06 2.7e-06 2.25e-06 2.25e-06 2.25e-06 2.15e-06 3.2e-06 3.2e-06 2.35e-06 1.4e-06 2.35e-06 1e-06 2.6e-06 1.95e-06 2.75e-06 2.7e-06 2.35e-06 1.8e-06 1.8e-06 2.25e-06 2.35e-06 1.5e-06 1.75e-06 2.25e-06 2.4e-06 1.25e-06 2.65e-06 1.8e-06 2.85e-06 2.45e-06 2.25e-06 2.55e-06 2.5e-06 2e-06 2.8e-06 2.15e-06 2.9e-06 2.95e-06 2.5e-06 7.5e-07 2.7e-06 2.4e-06 3e-06 2.7e-06 2.35e-06 1.7e-06 2.45e-06 2.1e-06 8e-07
23 1.8e-06 1.95e-06 1.75e-06 1.7e-06 2.1e-06 1.9e-06 2.35e-06 1.85e-06 1.95e-06 2.05e-06 1.7e-06 1.25e-06 1.95e-06 1.4e-06 1.65e-06 1.5e-06 1.9e-06 1.95e-06 1.55e-06 1.95e-06 1.8e-06 1.7e-06 2.6e-06 1.5e-06 1.35e-06 1.5e-06 1.75e-06 1.5e-06 1.65e-06 2.3e-06 1.65e-06 1.25e-06 2.2e-06 1.75e-06 1.6e-06 1.75e-06 1.95e-06 2.3e-06 1.05e-06 1.9e-06 1.85e-06 1.35e-06 2e-06 1.55e-06 1.25e-06 1.7e-06 1.25e-06 2.15e-06 1.6e-06 1.5e-06 2.7e-06 1.55e-06 1.55e-06 1.65e-06 1.35e-06 1.4e-06 2.1e-06 1.25e-06 1.85e-06 2.2e-06
24 1.6e-06 1.75e-06 2.05e-06 1.2e-06 2.1e-06 1.8e-06 2.05e-06 1.2e-06 2.4e-06 1.25e-06 2.15e-06 1.15e-06 2.35e-06 2e-06 1.3e-06 1.75e-06 1.95e-06 2.4e-06 1.95e-06 1.2e-06 1.45e-06 1.55e-06 1.95e-06 1.35e-06 9e-07 1.45e-06 1.75e-06 1.4e-06 1.55e-06 2.1e-06 1.3e-06 1.5e-06 1.35e-06 1.4e-06 2.05e-06 2e-06 1.95e-06 2.1e-06 4.5e-07 2.05e-06 1.5e-06 7.5e-07 2.1e-06 1.8e-06 1.35e-06 1.35e-06 7e-07 2e-06 1.7e-06 1.05e-06 1.95e-06 1.9e-06 1.4e-06 1.75e-06 1.85e-06 1.45e-06 2.1e-06 1.15e-06 1.9e-06 1.85e-06
25 1.95e-06 2e-06 1.95e-06 1.75e-06 2.3e-06 1.95e-06 2.55e-06 2e-06 2.15e-06 2.2e-06 1.9e-06 1.3e-06 2e-06 1.85e-06 1.8e-06 1.55e-06 2.05e-06 2.15e-06 1.8e-06 2.05e-06 2e-06 2e-06 2.75e-06 1.5e-06 1.45e-06 1.8e-06 1.1e-06 1.6e-06 1.75e-06 2.45e-06 1.8e-06 1.65e-06 2.35e-06 1.75e-06 1.95e-06 1.8e-06 2.3e-06 2.45e-06 1.1e-06 1.45e-06 1.9e-06 1.45e-06 2.15e-06 1.8e-06 1.2e-06 2e-06 1.35e-06 1.7e-06 1.1e-06 1.6e-06 2.85e-06 1.65e-06 1.6e-06 1.05e-06 1.55e-06 1.4e-06 2.3e-06 1.65e-06 2e-06 2.4e-06
26 1.9e-06 1.85e-06 1.8e-06 1.75e-06 2.15e-06 1.95e-06 2.4e-06 2e-06 1.9e-06 2.3e-06 1.9e-06 1.6e-06 1.75e-06 1.7e-06 1.8e-06 1.3e-06 1.9e-06 2.15e-06 2.05e-06 2.05e-06 2.1e-06 2.1e-06 2.7e-06 1.75e-06 1.75e-06 1.1e-06 1.9e-06 1.65e-06 1.85e-06 2.3e-06 1.8e-06 1.65e-06 2.45e-06 1.75e-06 1.8e-06 1.55e-06 2.25e-06 2.2e-06 1.45e-06 1.35e-06 1.9e-06 1.75e-06 1.9e-06 1.95e-06 9.5e-07 2.25e-06 1.65e-06 1.6e-06 1.25e-06 1.85e-06 2.8e-06 1.65e-06 1.65e-06 1.2e-06 1.55e-06 1.45e-06 2.15e-06 1.9e-06 1.85e-06 2.35e-06
27 1.7e-06 1.75e-06 1.7e-06 1.4e-06 2.1e-06 1.9e-06 1.75e-06 1.15e-06 1.75e-06 1.95e-06 1.7e-06 1.1e-06 1.55e-06 1.5e-06 1.35e-06 1.15e-06 1.7e-06 2.1e-06 2.1e-06 1.9e-06 2e-06 1.9e-06 2.35e-06 1.5e-06 1.4e-06 1.6e-06 1.65e-06 1.8e-06 1.85e-06 1.85e-06 1.35e-06 1.45e-06 1.95e-06 1.45e-06 1.5e-06 1.3e-06 2.05e-06 1.05e-06 1.3e-06 1.75e-06 1.6e-06 1.3e-06 1.15e-06 1.7e-06 9e-07 1.95e-06 1.2e-06 1.6e-06 1.9e-06 1.65e-06 2.35e-06 1.55e-06 1.6e-06 1.95e-06 1.55e-06 1.2e-06 1.9e-06 1.4e-06 1.6e-06 2.2e-06
28 1.45e-06 1.6e-06 1.9e-06 1.85e-06 1.65e-06 1.7e-06 2.1e-06 2.05e-06 2.05e-06 1.7e-06 1.95e-06 1.7e-06 1.95e-06 1.7e-06 1.8e-06 1.65e-06 1.9e-06 2.15e-06 1.8e-06 2.05e-06 1.6e-06 1.85e-06 1.8e-06 1.65e-06 1.55e-06 1.75e-06 1.85e-06 1.85e-06 2.3e-06 1.8e-06 1.8e-06 1.75e-06 1.95e-06 1.65e-06 1.75e-06 1.85e-06 1.6e-06 2.5e-06 1.25e-06 1.95e-06 1.9e-06 1.65e-06 2.15e-06 1.8e-06 1.45e-06 2.05e-06 1.55e-06 2.25e-06 1.6e-06 1.6e-06 1.9e-06 1.6e-06 1.75e-06 1.65e-06 1.55e-06 1.7e-06 1.85e-06 1.8e-06 1.85e-06 1.6e-06
29 1.45e-06 1.5e-06 2.25e-06 2.05e-06 1.9e-06 1.95e-06 1.75e-06 2.05e-06 2.25e-06 1.85e-06 2.35e-06 2.25e-06 2e-06 2e-06 2e-06 1.65e-06 2.05e-06 2.8e-06 3e-06 2.5e-06 1.9e-06 2.4e-06 1.8e-06 2.3e-06 2.1e-06 2.45e-06 2.3e-06 1.85e-06 1.8e-06 2.3e-06 2e-06 2e-06 2.35e-06 1.75e-06 1.95e-06 1.75e-06 1.75e-06 1.85e-06 1.85e-06 2.35e-06 2.25e-06 2.2e-06 1.8e-06 2.45e-06 1.45e-06 2.85e-06 2.1e-06 2.45e-06 2.7e-06 2.5e-06 1.85e-06 2.2e-06 2.25e-06 2.75e-06 2.25e-06 1.9e-06 1.9e-06 2.35e-06 1.95e-06 1.85e-06
30 1.85e-06 1.9e-06 1.85e-06 1.45e-06 2e-06 1.75e-06 1.95e-06 1.2e-06 1.6e-06 1.75e-06 1.55e-06 1.55e-06 1.4e-06 1.55e-06 1.1e-06 1.25e-06 1.6e-06 2e-06 2.05e-06 1.65e-06 2e-06 1.8e-06 2.25e-06 1.65e-06 1.3e-06 1.8e-06 1.8e-06 1.35e-06 1.8e-06 2e-06 2.2e-06 1.75e-06 1.8e-06 1.6e-06 1.4e-06 1.4e-06 2e-06 1.45e-06 1.4e-06 1.6e-06 1.4e-06 1.4e-06 1.25e-06 1.9e-06 1.3e-06 1.75e-06 1.3e-06 1.75e-06 1.85e-06 1.5e-06 2.25e-06 1.45e-06 1.75e-06 1.9e-06 1.6e-06 1.65e-06 1.75e-06 1.45e-06 1.5e-06 2.15e-06
