 slim_762089846 slim_762089850 slim_762089867 slim_762089868 slim_762089842 slim_762089888 slim_762089863 slim_762089879 slim_762089881 slim_762089882 slim_762089853 slim_762089844 slim_762089861 slim_762089877 slim_762089841 slim_762089887 slim_762089890 slim_762089849 slim_762089855 slim_762089851 slim_762089860 slim_762089880 slim_762089872 slim_762089891 slim_762089883 slim_762089876 slim_762089865 slim_762089854 slim_762089873 slim_762089847 slim_762089885 slim_762089852 slim_762089866 slim_762089848 slim_762089862 slim_762089889 slim_762089875 slim_762089886 slim_762089870 slim_762089871 slim_762089858 slim_762089859 slim_762089856 slim_762089857 slim_762089874 slim_762089869 slim_762089843 slim_762089878 slim_762089884 slim_762089845 slim_762089864
10 2.6e-06 2.55e-06 1.65e-06 1.9e-06 2.1e-06 2.2e-06 2.75e-06 2.35e-06 2.5e-06 2.5e-06 2.5e-06 1.7e-06 2.9e-06 2.15e-06 1.7e-06 1.75e-06 1.65e-06 1.85e-06 2.3e-06 1.55e-06 1.75e-06 2.5e-06 2.3e-06 2.5e-06 2.75e-06 2.3e-06 2.25e-06 2.1e-06 2.7e-06 2.55e-06 1.95e-06 1.85e-06 2.05e-06 1.75e-06 2.45e-06 1.85e-06 2.25e-06 1.95e-06 2.65e-06 2.25e-06 1.9e-06 2.8e-06 2.05e-06 2.55e-06 1.95e-06 2.35e-06 2e-06 2.5e-06 2.75e-06 2.55e-06 2.2e-06
11 2.25e-06 2.6e-06 2.05e-06 1.25e-06 2.05e-06 1.9e-06 2.75e-06 1.95e-06 2.15e-06 2.15e-06 1.7e-06 1e-06 2.9e-06 1.55e-06 9.5e-07 9e-07 1.15e-06 1.15e-06 1.8e-06 1.5e-06 1e-06 2.3e-06 1.85e-06 2.15e-06 2.65e-06 2.1e-06 1.8e-06 1.6e-06 2.65e-06 2.2e-06 2.4e-06 2.3e-06 1.4e-06 1.05e-06 2e-06 1.15e-06 1.6e-06 1.45e-06 2.75e-06 1.85e-06 1.55e-06 2.75e-06 1.2e-06 2.3e-06 1.6e-06 2.1e-06 2.6e-06 2.15e-06 2.7e-06 2.15e-06 1.75e-06
12 1.3e-06 2.45e-06 2.6e-06 2.4e-06 2.35e-06 2.55e-06 1.55e-06 1.8e-06 1.55e-06 1.55e-06 2.9e-06 2.9e-06 2.6e-06 2.35e-06 2.25e-06 2.8e-06 2e-06 2.15e-06 2.25e-06 3.2e-06 2.6e-06 1.9e-06 2.1e-06 1.6e-06 2.35e-06 2.25e-06 2.05e-06 2.85e-06 1.7e-06 1.55e-06 2.5e-06 2.5e-06 2.6e-06 2.25e-06 2.25e-06 2.35e-06 2.1e-06 2.8e-06 2.1e-06 1.6e-06 2.25e-06 1.75e-06 2.75e-06 2.55e-06 2.55e-06 2.15e-06 2.85e-06 1.3e-06 2e-06 1.9e-06 2e-06
13 1.8e-06 2.6e-06 2.1e-06 1.35e-06 2.3e-06 2.15e-06 1.9e-06 1.8e-06 1.4e-06 1.4e-06 2.15e-06 1.55e-06 2.35e-06 2.1e-06 1.6e-06 1.05e-06 1.4e-06 1.6e-06 1.45e-06 2e-06 1.4e-06 1.95e-06 1.85e-06 1.75e-06 2.55e-06 1.55e-06 1.8e-06 1.85e-06 2.25e-06 1.45e-06 1.8e-06 1.8e-06 1.55e-06 1.6e-06 2.1e-06 1.7e-06 1.9e-06 1.7e-06 2.6e-06 1.75e-06 1.65e-06 2.35e-06 1.7e-06 2.25e-06 1.9e-06 2.05e-06 2.4e-06 1.7e-06 2e-06 2e-06 1.75e-06
14 1.45e-06 2.6e-06 1.7e-06 1.1e-06 1.8e-06 2e-06 2.35e-06 1.45e-06 1.6e-06 1.6e-06 1.7e-06 9.5e-07 2.25e-06 1.6e-06 1e-06 1.3e-06 9.5e-07 1e-06 1.65e-06 1.9e-06 1.3e-06 2.05e-06 1.55e-06 1.55e-06 2.25e-06 2.15e-06 1.5e-06 1.95e-06 2.05e-06 1.65e-06 2.25e-06 2.15e-06 1.45e-06 7e-07 2.1e-06 8e-07 1.15e-06 1.9e-06 2.75e-06 1.4e-06 1.3e-06 2.1e-06 1.4e-06 2.25e-06 1.7e-06 2e-06 2.7e-06 1.4e-06 2.3e-06 1.6e-06 1.45e-06
15 2.35e-06 2.3e-06 2e-06 8.5e-07 2.05e-06 1.6e-06 2.55e-06 1.85e-06 2.15e-06 2.15e-06 1.75e-06 9e-07 2.8e-06 1.05e-06 1.3e-06 0.0 1.1e-06 1.3e-06 1.35e-06 1.45e-06 5.5e-07 1.9e-06 1.55e-06 2e-06 2.35e-06 1.6e-06 1.5e-06 1.1e-06 2.55e-06 2.2e-06 2.05e-06 2.15e-06 8e-07 1.4e-06 1.85e-06 1.5e-06 1.95e-06 8.5e-07 2.45e-06 2e-06 1.55e-06 2.65e-06 1.05e-06 1.7e-06 1.3e-06 2e-06 1.85e-06 2.25e-06 2.5e-06 2.05e-06 1.45e-06
16 1.45e-06 2.5e-06 1.8e-06 1.15e-06 1.7e-06 1.75e-06 2e-06 1.15e-06 1.5e-06 1.5e-06 1.65e-06 1.15e-06 2e-06 1.4e-06 9.5e-07 1.1e-06 1e-06 8.5e-07 1.15e-06 1.9e-06 1.15e-06 2e-06 1e-06 1.2e-06 1.9e-06 1.95e-06 9.5e-07 1.9e-06 1.9e-06 1.55e-06 2e-06 2e-06 1.1e-06 1e-06 1.9e-06 1.1e-06 1.35e-06 1.8e-06 2.5e-06 1.05e-06 1.1e-06 2e-06 1.2e-06 2e-06 1.6e-06 1.95e-06 2.55e-06 1.35e-06 2.1e-06 1.35e-06 9e-07
17 1.55e-06 2.7e-06 2.1e-06 1.4e-06 1.85e-06 1.95e-06 2.2e-06 1.3e-06 1.65e-06 1.65e-06 1.85e-06 1.15e-06 2.15e-06 1.6e-06 1e-06 1.3e-06 8.5e-07 1.4e-06 1.4e-06 2.1e-06 1.3e-06 2.15e-06 1e-06 1.45e-06 2.1e-06 2.15e-06 1e-06 2.05e-06 2.05e-06 1.7e-06 2.25e-06 2.25e-06 1.3e-06 1.1e-06 2.05e-06 1.2e-06 1.35e-06 2e-06 2.7e-06 1.3e-06 1.5e-06 2.1e-06 1.35e-06 2.2e-06 1.8e-06 2.15e-06 2.8e-06 1.45e-06 2.3e-06 1.5e-06 9.5e-07
18 1.8e-06 2.75e-06 2.25e-06 1.55e-06 2.25e-06 1.95e-06 2e-06 1.35e-06 1.6e-06 1.6e-06 2.3e-06 1.8e-06 2.25e-06 1.45e-06 1.65e-06 1.35e-06 1.15e-06 1.4e-06 1.7e-06 2.35e-06 1.7e-06 2.2e-06 1.15e-06 1.65e-06 2e-06 1.9e-06 1.15e-06 2.05e-06 2.15e-06 1.65e-06 2e-06 2.1e-06 1.2e-06 1.65e-06 2.25e-06 1.75e-06 1.9e-06 2.1e-06 2.75e-06 1.65e-06 1.75e-06 2.25e-06 1.5e-06 2.05e-06 2e-06 2.3e-06 2.65e-06 1.7e-06 2.1e-06 1.5e-06 1.1e-06
19 2.9e-06 2.5e-06 1.75e-06 1.85e-06 2.5e-06 2.2e-06 2.9e-06 2.65e-06 2.65e-06 2.65e-06 1.55e-06 1.5e-06 3.2e-06 2e-06 1.9e-06 1.45e-06 1.9e-06 2.1e-06 2.35e-06 2.5e-06 1.65e-06 2.5e-06 2.6e-06 2.8e-06 3e-06 2.15e-06 2.55e-06 1.85e-06 2.95e-06 2.7e-06 1.95e-06 1.85e-06 2.05e-06 1.95e-06 2.35e-06 2.05e-06 2.5e-06 1.65e-06 2.65e-06 2.55e-06 2.05e-06 3.05e-06 1.95e-06 2.55e-06 1.9e-06 2.35e-06 1.85e-06 2.8e-06 2.85e-06 2.85e-06 2.5e-06
20 2.1e-06 2.3e-06 2.05e-06 1.1e-06 2e-06 1.6e-06 2.55e-06 1.75e-06 2.1e-06 2.1e-06 1.75e-06 1e-06 2.6e-06 1.4e-06 1.3e-06 5.5e-07 1.15e-06 1.3e-06 1.7e-06 1.65e-06 1.1e-06 1.9e-06 1.6e-06 1.95e-06 2.4e-06 1.9e-06 1.55e-06 1.35e-06 2.45e-06 2.15e-06 2.3e-06 2.3e-06 1.1e-06 1.35e-06 1.9e-06 1.45e-06 1.8e-06 1.1e-06 2.35e-06 1.75e-06 1.55e-06 2.55e-06 1.2e-06 1.85e-06 1.4e-06 1.9e-06 2.15e-06 2e-06 2.6e-06 1.95e-06 1.5e-06
21 1.75e-06 2e-06 2.3e-06 1.9e-06 2.2e-06 2.15e-06 1.9e-06 2e-06 1.8e-06 1.8e-06 2.5e-06 2.3e-06 1.9e-06 1.95e-06 2.05e-06 1.9e-06 2e-06 2.15e-06 2.2e-06 2.5e-06 1.9e-06 3.2e-06 2.3e-06 1.9e-06 2.4e-06 1.85e-06 2.25e-06 2.05e-06 1.85e-06 1.85e-06 2.3e-06 2.3e-06 2.2e-06 2.05e-06 2.1e-06 2.15e-06 2.2e-06 1.9e-06 1.95e-06 1.95e-06 2.15e-06 1.95e-06 2.35e-06 2.15e-06 2e-06 1.9e-06 2.15e-06 1.65e-06 2.05e-06 2.2e-06 2.2e-06
22 1.6e-06 3e-06 2.45e-06 1.7e-06 2.15e-06 1.9e-06 2.25e-06 1e-06 1.8e-06 1.8e-06 2.3e-06 1.85e-06 2.1e-06 1.85e-06 1.55e-06 1.55e-06 1e-06 1e-06 1.15e-06 2.6e-06 1.6e-06 2.3e-06 1.1e-06 1.4e-06 1.8e-06 2.4e-06 6e-07 2.35e-06 2.1e-06 1.85e-06 2.45e-06 2.55e-06 1.05e-06 1.65e-06 2.3e-06 1.75e-06 1.75e-06 2.4e-06 2.9e-06 1.35e-06 1.75e-06 2.15e-06 1.35e-06 2e-06 2.15e-06 2.5e-06 3e-06 1.5e-06 2.45e-06 1.15e-06 5.5e-07
23 7.5e-07 3.05e-06 2.25e-06 1.65e-06 2.25e-06 2.5e-06 1.85e-06 1.15e-06 1.05e-06 1.05e-06 2.5e-06 2.15e-06 1.6e-06 1.75e-06 1.55e-06 2e-06 1.2e-06 1.45e-06 1.65e-06 2.8e-06 1.95e-06 1.9e-06 1.4e-06 1.4e-06 2.3e-06 2.25e-06 1.35e-06 2.8e-06 1.7e-06 1.1e-06 2.3e-06 2.3e-06 1.85e-06 1.55e-06 2.35e-06 1.65e-06 1.5e-06 2.7e-06 2.9e-06 9e-07 1.45e-06 1.7e-06 2e-06 2.5e-06 2.5e-06 2.15e-06 3.15e-06 7e-07 2.1e-06 1.3e-06 1.3e-06
24 2.5e-06 2.15e-06 2.7e-06 2.35e-06 2e-06 2.15e-06 2.35e-06 1.95e-06 2.55e-06 2.55e-06 2.75e-06 2.65e-06 2.35e-06 2.55e-06 2.25e-06 2.35e-06 1.9e-06 2.1e-06 2e-06 3e-06 2.4e-06 2.4e-06 1.8e-06 2.3e-06 3.1e-06 2.5e-06 1.7e-06 2.5e-06 1.95e-06 2.6e-06 2.75e-06 2.85e-06 2e-06 2.3e-06 2.5e-06 2.4e-06 2.6e-06 2.55e-06 2.45e-06 2.35e-06 2.5e-06 2.05e-06 2.2e-06 2.1e-06 2.3e-06 2.65e-06 2.65e-06 2.4e-06 2.1e-06 2.15e-06 1.7e-06
25 2.25e-06 1.95e-06 2.2e-06 1.85e-06 2.25e-06 2.1e-06 1.75e-06 2.3e-06 1.8e-06 1.8e-06 2.3e-06 2.1e-06 2.25e-06 1.55e-06 2.15e-06 1.6e-06 1.95e-06 2.15e-06 1.9e-06 2.15e-06 1.9e-06 1.85e-06 2.4e-06 2.25e-06 2.5e-06 2.8e-06 2.35e-06 1.8e-06 2.15e-06 1.85e-06 1.85e-06 1.85e-06 2.1e-06 2.1e-06 2.05e-06 2.2e-06 2.4e-06 1.65e-06 1.95e-06 2.25e-06 2.15e-06 2.25e-06 2.25e-06 2.2e-06 1.85e-06 1.95e-06 1.95e-06 2.15e-06 1.85e-06 2.5e-06 2.3e-06
26 1.55e-06 2.95e-06 2.4e-06 1.65e-06 2.1e-06 1.85e-06 2.2e-06 9.5e-07 1.75e-06 1.75e-06 2.25e-06 1.8e-06 2.05e-06 1.8e-06 1.5e-06 1.5e-06 9.5e-07 1e-06 1.15e-06 2.55e-06 1.55e-06 2.25e-06 6e-07 1.35e-06 1.7e-06 2.35e-06 1e-06 2.3e-06 2.05e-06 1.8e-06 2.4e-06 2.5e-06 1.05e-06 1.6e-06 2.25e-06 1.7e-06 1.7e-06 2.35e-06 2.85e-06 1.3e-06 1.7e-06 2.1e-06 1.25e-06 1.9e-06 2.1e-06 2.45e-06 2.95e-06 1.45e-06 2.4e-06 1.15e-06 5e-07
27 2.95e-06 1.8e-06 2.3e-06 1.7e-06 2.2e-06 1.65e-06 2.55e-06 2.5e-06 2.7e-06 2.7e-06 2.1e-06 1.6e-06 2.85e-06 1.85e-06 1.95e-06 1.1e-06 1.9e-06 2.05e-06 2.05e-06 1.85e-06 1.35e-06 2.05e-06 2.35e-06 2.8e-06 2.5e-06 1.8e-06 2.3e-06 2.2e-06 2.65e-06 2.75e-06 2.4e-06 2.4e-06 1.7e-06 2e-06 2e-06 2.1e-06 2.55e-06 1.1e-06 1.9e-06 2.65e-06 2.25e-06 2.75e-06 1.8e-06 1.9e-06 1.45e-06 2e-06 1.8e-06 2.85e-06 2.55e-06 2.7e-06 2.25e-06
28 1.5e-06 2e-06 2.4e-06 2.2e-06 1.9e-06 2.45e-06 1.8e-06 1.8e-06 1.65e-06 1.65e-06 2.7e-06 2.65e-06 1.7e-06 2.25e-06 2.05e-06 2.55e-06 1.9e-06 2.05e-06 2.15e-06 2.95e-06 2.45e-06 1.85e-06 2.1e-06 1.7e-06 1.95e-06 2.15e-06 2.05e-06 2.65e-06 2.7e-06 1.7e-06 2.4e-06 2.4e-06 2.45e-06 2.05e-06 2.35e-06 2.15e-06 2.1e-06 2.6e-06 2.25e-06 1.75e-06 2.2e-06 1.45e-06 2.6e-06 2.45e-06 2.35e-06 2.15e-06 2.65e-06 1.4e-06 1.65e-06 2e-06 2e-06
29 6e-07 3e-06 2.15e-06 1.75e-06 2.45e-06 2.65e-06 1.5e-06 1.35e-06 6e-07 6e-07 2.55e-06 2.2e-06 1.55e-06 1.45e-06 1.65e-06 2.2e-06 1.55e-06 1.7e-06 1.65e-06 2.7e-06 2.15e-06 1.85e-06 1.85e-06 1.1e-06 2.6e-06 1.85e-06 1.8e-06 2.75e-06 1.7e-06 1.2e-06 1.9e-06 1.8e-06 2.2e-06 1.6e-06 2.4e-06 1.7e-06 1.45e-06 2.7e-06 2.85e-06 1e-06 1.6e-06 1.75e-06 2.25e-06 2.75e-06 2.55e-06 2e-06 3.15e-06 6e-07 1.75e-06 1.45e-06 1.75e-06
30 2.3e-06 2.6e-06 1.8e-06 2.1e-06 2.55e-06 2.55e-06 2e-06 2.35e-06 1.85e-06 1.85e-06 1.95e-06 2.4e-06 2.5e-06 1.8e-06 2.25e-06 2.05e-06 2e-06 2.25e-06 2e-06 1.95e-06 2.3e-06 2.3e-06 2.45e-06 2.3e-06 2.75e-06 1.85e-06 2.4e-06 2.4e-06 2.4e-06 1.9e-06 2.9e-06 1.45e-06 2.35e-06 2.2e-06 2.5e-06 2.3e-06 2.5e-06 2.3e-06 2.6e-06 2.3e-06 2.15e-06 2.5e-06 2.5e-06 2.65e-06 2.3e-06 2.4e-06 1.95e-06 2.2e-06 2.1e-06 2.55e-06 2.35e-06
31 2.2e-06 2.6e-06 1.7e-06 2.1e-06 2.55e-06 2.55e-06 2e-06 2.35e-06 1.75e-06 1.75e-06 1.85e-06 2.3e-06 2.5e-06 1.8e-06 2.15e-06 2.15e-06 2e-06 2.25e-06 2.1e-06 1.85e-06 2.3e-06 2.3e-06 2.55e-06 2.3e-06 2.85e-06 1.85e-06 2.5e-06 2.4e-06 2.4e-06 1.8e-06 1.45e-06 2.7e-06 2.45e-06 2.1e-06 2.5e-06 2.2e-06 2.4e-06 2.3e-06 2.6e-06 2.2e-06 2.05e-06 2.5e-06 2.5e-06 2.75e-06 2.3e-06 2.3e-06 2.05e-06 2.1e-06 2.1e-06 2.55e-06 2.45e-06
32 2.15e-06 2.7e-06 2.25e-06 1.3e-06 2.15e-06 1.65e-06 2.55e-06 1.4e-06 2.15e-06 2.15e-06 2.05e-06 1.4e-06 2.6e-06 1.55e-06 1.45e-06 8e-07 1.1e-06 1.3e-06 1.2e-06 2.05e-06 1.1e-06 2.2e-06 1.05e-06 1.85e-06 2e-06 2.1e-06 1.05e-06 1.7e-06 2.45e-06 2.2e-06 2.35e-06 2.45e-06 1.6e-06 1.55e-06 2.15e-06 1.65e-06 1.95e-06 1.65e-06 2.75e-06 1.8e-06 1.7e-06 2.55e-06 1.1e-06 1.75e-06 1.75e-06 2.35e-06 2.45e-06 2.05e-06 2.6e-06 1.55e-06 1e-06
33 1.45e-06 2.6e-06 1.55e-06 1e-06 1.85e-06 2.05e-06 2.3e-06 1.5e-06 1.55e-06 1.55e-06 1.75e-06 1.05e-06 2.25e-06 1.6e-06 7e-07 1.4e-06 1e-06 1.1e-06 1.65e-06 1.95e-06 1.35e-06 2.05e-06 1.65e-06 1.55e-06 2.3e-06 2.1e-06 1.6e-06 2e-06 2.05e-06 1.6e-06 2.2e-06 2.1e-06 1.55e-06 1.2e-06 2.15e-06 7e-07 1.25e-06 1.95e-06 2.75e-06 1.4e-06 1.2e-06 2.1e-06 1.5e-06 2.3e-06 1.75e-06 1.95e-06 2.7e-06 1.4e-06 2.25e-06 1.65e-06 1.55e-06
34 2.5e-06 2.1e-06 2.55e-06 2.1e-06 2.25e-06 2.1e-06 2.05e-06 2.35e-06 2.35e-06 2.35e-06 2.45e-06 2e-06 2.25e-06 2.1e-06 2.1e-06 1.85e-06 1.9e-06 2.05e-06 2.25e-06 2.35e-06 1.9e-06 2.1e-06 2.3e-06 2.35e-06 2.5e-06 2.05e-06 2.25e-06 2e-06 2.35e-06 2.4e-06 2.5e-06 2.5e-06 2.15e-06 2.15e-06 3.7e-06 2.25e-06 2.45e-06 1.85e-06 1.9e-06 2.3e-06 2.25e-06 2.45e-06 2.15e-06 2.25e-06 1.95e-06 2.15e-06 2.3e-06 2.4e-06 2.35e-06 2.55e-06 2.2e-06
35 1.55e-06 2.7e-06 1.65e-06 1.1e-06 1.95e-06 2.15e-06 2.4e-06 1.6e-06 1.65e-06 1.65e-06 1.85e-06 1.15e-06 2.35e-06 1.7e-06 8e-07 1.5e-06 1.1e-06 1.2e-06 1.75e-06 2.05e-06 1.45e-06 2.15e-06 1.75e-06 1.65e-06 2.4e-06 2.2e-06 1.7e-06 2.1e-06 2.15e-06 1.7e-06 2.3e-06 2.2e-06 1.65e-06 7e-07 2.25e-06 1.4e-06 1.35e-06 2.05e-06 2.85e-06 1.5e-06 1.3e-06 2.2e-06 1.6e-06 2.4e-06 1.8e-06 2.05e-06 2.8e-06 1.5e-06 2.35e-06 1.75e-06 1.65e-06
36 1.15e-06 3.05e-06 2.2e-06 1.65e-06 2.25e-06 2.45e-06 2.35e-06 1.5e-06 1.45e-06 1.45e-06 2.25e-06 1.6e-06 2.1e-06 1.9e-06 1.15e-06 1.95e-06 1.35e-06 1.35e-06 1.9e-06 2.5e-06 1.8e-06 2.2e-06 1.75e-06 1.5e-06 2.6e-06 2.4e-06 1.7e-06 2.55e-06 2.1e-06 1.45e-06 2.5e-06 2.4e-06 1.95e-06 1.25e-06 2.45e-06 1.35e-06 2.3e-06 2.5e-06 3.05e-06 1.25e-06 1.65e-06 2.15e-06 1.9e-06 2.7e-06 2.3e-06 2.2e-06 3.25e-06 1.15e-06 2.45e-06 1.6e-06 1.65e-06
