 slim_762011248 slim_762011278 slim_762011256 slim_762011255 slim_762011270 slim_762011252 slim_762011280 slim_762011273 slim_762011249 slim_762011277 slim_762011279 slim_762011288 slim_762011294 slim_762011262 slim_762011267 slim_762011297 slim_762011247 slim_762011276 slim_762011290 slim_762011269 slim_762011257 slim_762011261 slim_762011268 slim_762011254 slim_762011258 slim_762011285 slim_762011260 slim_762011272 slim_762011289 slim_762011292 slim_762011286 slim_762011264 slim_762011271 slim_762011250 slim_762011251 slim_762011287 slim_762011275 slim_762011283 slim_762011296 slim_762011293 slim_762011282 slim_762011295 slim_762011253 slim_762011265 slim_762011281 slim_762011259 slim_762011266 slim_762011291 slim_762011284 slim_762011274 slim_762011263
10 1.65e-06 1.85e-06 1.4e-06 1.55e-06 1.9e-06 1.85e-06 1.35e-06 1.6e-06 1.55e-06 1.5e-06 2.5e-06 1.85e-06 1.95e-06 1.7e-06 1.7e-06 1.4e-06 1.75e-06 2e-06 1.5e-06 2e-06 1.55e-06 1.7e-06 1.9e-06 1.65e-06 1.5e-06 1.55e-06 1.6e-06 1.5e-06 1.3e-06 1.35e-06 1.8e-06 1.5e-06 1.6e-06 1.8e-06 1.55e-06 1.55e-06 1.55e-06 1.55e-06 2e-06 1.6e-06 1.65e-06 1.55e-06 1.9e-06 1.55e-06 1.3e-06 1.95e-06 2.35e-06 1.4e-06 1.75e-06 2.35e-06 1.8e-06
11 1.9e-06 1.95e-06 1.2e-06 1.5e-06 1e-06 1.75e-06 2.05e-06 1.75e-06 1.55e-06 1.55e-06 1.85e-06 1.2e-06 1.55e-06 1.8e-06 1.55e-06 1.4e-06 1.95e-06 1.95e-06 1.4e-06 1.65e-06 1.6e-06 1.15e-06 1.85e-06 1.65e-06 1.45e-06 1.5e-06 2.15e-06 1.85e-06 1.65e-06 1.3e-06 1.55e-06 1.4e-06 1.5e-06 8.5e-07 1.55e-06 1.05e-06 1.4e-06 1.45e-06 2.35e-06 1.75e-06 1.65e-06 1.85e-06 1.15e-06 1.55e-06 2.05e-06 1.25e-06 1.7e-06 1.7e-06 1.3e-06 1.7e-06 1.15e-06
12 2.25e-06 1.7e-06 1.5e-06 1.85e-06 1.6e-06 2.15e-06 1.9e-06 1.85e-06 1.95e-06 1.9e-06 1.95e-06 1.55e-06 2.7e-06 2.1e-06 1.6e-06 1.75e-06 2.3e-06 2.3e-06 1.75e-06 1.5e-06 2e-06 1.6e-06 2.25e-06 2e-06 1.8e-06 1.85e-06 2.15e-06 1.8e-06 1.8e-06 1.7e-06 2.2e-06 1.75e-06 1.8e-06 1.5e-06 1.95e-06 1.7e-06 1.75e-06 1.8e-06 2.5e-06 1.85e-06 2e-06 2.2e-06 1.55e-06 1.9e-06 1.9e-06 1.7e-06 2.2e-06 1.8e-06 1.7e-06 2.2e-06 1.6e-06
13 8e-07 2.8e-06 8e-07 1e-06 1.45e-06 1.5e-06 2.35e-06 1.4e-06 1.15e-06 9e-07 1.7e-06 1.8e-06 2.1e-06 1.4e-06 2.15e-06 1.1e-06 1.35e-06 1.5e-06 1.15e-06 2e-06 1.3e-06 1.5e-06 1.6e-06 1.05e-06 1.2e-06 1.35e-06 1.85e-06 1.55e-06 1.65e-06 1.05e-06 1.6e-06 1.15e-06 9.5e-07 1.55e-06 1.15e-06 1.2e-06 1.2e-06 1.15e-06 2.25e-06 1.4e-06 1.05e-06 8.5e-07 1.5e-06 1.1e-06 2.35e-06 1.7e-06 2.15e-06 1.85e-06 2.25e-06 2.1e-06 1.75e-06
14 2.25e-06 1.55e-06 1.55e-06 1.85e-06 1.7e-06 2.15e-06 1.55e-06 1.9e-06 1.9e-06 1.85e-06 1.7e-06 1.55e-06 1.6e-06 2.15e-06 2.3e-06 1.6e-06 2.25e-06 2.35e-06 1.6e-06 1.7e-06 1.7e-06 1.4e-06 2.25e-06 2e-06 1.5e-06 1.5e-06 1.9e-06 1.65e-06 1.55e-06 1.5e-06 2.1e-06 1.6e-06 1.85e-06 1.55e-06 1.9e-06 1.65e-06 1.6e-06 1.65e-06 2.45e-06 1.9e-06 2e-06 2.15e-06 1.7e-06 1.9e-06 1.5e-06 1.8e-06 2.2e-06 1.35e-06 1.55e-06 2.15e-06 1.2e-06
15 1.1e-06 2.45e-06 6.5e-07 5e-07 1.3e-06 1.3e-06 2.15e-06 1.4e-06 6.5e-07 7.5e-07 1.4e-06 1.4e-06 1.75e-06 1.1e-06 1.6e-06 4e-07 1e-06 1.45e-06 5e-07 1.8e-06 7.5e-07 1.05e-06 1.4e-06 8.5e-07 7e-07 7e-07 1.3e-06 9e-07 1.5e-06 7e-07 1.4e-06 5e-07 8e-07 1.2e-06 6.5e-07 8.5e-07 8e-07 6.5e-07 2.3e-06 1.4e-06 1.05e-06 9.5e-07 1.2e-06 5.5e-07 2.15e-06 1.4e-06 1.6e-06 1.45e-06 1.95e-06 1.8e-06 1.15e-06
16 1.25e-06 2.9e-06 1.1e-06 1.1e-06 1.8e-06 1.15e-06 2.4e-06 1.7e-06 1.15e-06 1.15e-06 1.75e-06 1.95e-06 2.3e-06 1.35e-06 2.25e-06 1e-06 1.7e-06 1.3e-06 1.2e-06 2.35e-06 1.35e-06 1.65e-06 1.25e-06 1.25e-06 1.35e-06 1.45e-06 1.75e-06 1.6e-06 1.75e-06 1.15e-06 1.2e-06 1.2e-06 1.3e-06 1.7e-06 1.15e-06 1.4e-06 1.35e-06 1.25e-06 2.45e-06 1.7e-06 1.35e-06 1.25e-06 1.7e-06 1.15e-06 2.4e-06 1.8e-06 1.75e-06 1.95e-06 2.35e-06 1.85e-06 1.9e-06
17 1.55e-06 2.9e-06 1.2e-06 1.45e-06 1.75e-06 1.15e-06 2.5e-06 1.8e-06 1.5e-06 1.35e-06 2e-06 1.95e-06 2.3e-06 1.5e-06 2.35e-06 1.45e-06 1.3e-06 2.3e-06 1.5e-06 2.3e-06 1.6e-06 1.85e-06 1.25e-06 1.5e-06 1.5e-06 1.65e-06 2.05e-06 1.9e-06 1.85e-06 1.3e-06 1.45e-06 1.5e-06 1.45e-06 1.75e-06 1.5e-06 1.55e-06 1.45e-06 1.5e-06 2.55e-06 1.8e-06 1.45e-06 1.6e-06 1.8e-06 1.55e-06 2.5e-06 1.9e-06 1.85e-06 2.05e-06 2.35e-06 1.8e-06 2e-06
18 1.2e-06 2.45e-06 6.5e-07 7e-07 1.3e-06 1.35e-06 2.15e-06 1.45e-06 7.5e-07 8.5e-07 1.5e-06 1.4e-06 1.75e-06 1.15e-06 1.6e-06 5e-07 1.2e-06 1.5e-06 1e-06 1.8e-06 9e-07 1.1e-06 1.45e-06 9.5e-07 7e-07 8e-07 1.5e-06 1.1e-06 1.5e-06 7.5e-07 1.45e-06 5e-07 8.5e-07 1.2e-06 7.5e-07 9e-07 8e-07 7e-07 2.4e-06 1.45e-06 1.1e-06 1.1e-06 1.25e-06 7.5e-07 2.15e-06 1.45e-06 1.75e-06 1.45e-06 1.95e-06 1.85e-06 1.15e-06
19 2.25e-06 1.8e-06 1.5e-06 1.8e-06 1.55e-06 2.25e-06 2e-06 1.95e-06 2e-06 1.8e-06 2e-06 1.65e-06 1.5e-06 2e-06 1.7e-06 1.8e-06 2.35e-06 2.3e-06 1.8e-06 2.9e-06 2.05e-06 1.65e-06 2.35e-06 1.95e-06 1.85e-06 1.9e-06 2.25e-06 1.8e-06 1.9e-06 1.8e-06 2.3e-06 1.8e-06 1.7e-06 1.6e-06 2e-06 1.7e-06 1.85e-06 1.85e-06 2.6e-06 1.95e-06 1.95e-06 2.2e-06 1.55e-06 1.9e-06 2e-06 1.8e-06 2.25e-06 1.9e-06 1.8e-06 2.2e-06 1.7e-06
20 1.1e-06 2.6e-06 9.5e-07 1.05e-06 1.55e-06 1.45e-06 2.25e-06 1.55e-06 8e-07 9e-07 1.55e-06 1.6e-06 2e-06 1.3e-06 1.7e-06 7.5e-07 1.35e-06 1.6e-06 9e-07 2.05e-06 1.2e-06 1.25e-06 1.55e-06 1.05e-06 7e-07 8e-07 1.45e-06 1.4e-06 1.6e-06 8e-07 1.55e-06 9e-07 1.2e-06 1.45e-06 8e-07 1.2e-06 7.5e-07 9e-07 2.25e-06 1.55e-06 1.1e-06 1.15e-06 1.6e-06 1.1e-06 2.25e-06 1.4e-06 2e-06 1.5e-06 2.1e-06 2e-06 1.25e-06
21 1.55e-06 2.1e-06 1e-06 1.2e-06 1.2e-06 1.7e-06 2.2e-06 1.75e-06 1.3e-06 1.15e-06 1.7e-06 1.15e-06 1.6e-06 1.5e-06 1.4e-06 1.05e-06 1.65e-06 1.85e-06 1.1e-06 1.65e-06 1.25e-06 1.7e-06 1.8e-06 1.35e-06 1.1e-06 1.15e-06 1.95e-06 1.6e-06 1.7e-06 1.1e-06 1.65e-06 1.1e-06 1.25e-06 1.1e-06 1.3e-06 1.15e-06 1.2e-06 1.15e-06 2.55e-06 1.75e-06 1.45e-06 1.45e-06 1.15e-06 1.25e-06 2.2e-06 1.3e-06 1.7e-06 1.6e-06 1.7e-06 1.65e-06 9e-07
22 1.55e-06 2.8e-06 1.25e-06 1.5e-06 1.8e-06 1.05e-06 2.4e-06 1.7e-06 1.45e-06 1.45e-06 1.9e-06 1.85e-06 2.25e-06 1.6e-06 2.25e-06 1.4e-06 1.25e-06 1.25e-06 1.45e-06 2.35e-06 1.55e-06 1.8e-06 2.1e-06 1.55e-06 1.45e-06 1.55e-06 1.95e-06 1.9e-06 1.75e-06 1.2e-06 1.35e-06 1.45e-06 1.55e-06 1.65e-06 1.45e-06 1.55e-06 1.4e-06 1.45e-06 2.45e-06 1.7e-06 1.5e-06 1.6e-06 1.8e-06 1.55e-06 2.4e-06 1.8e-06 1.8e-06 1.95e-06 2.25e-06 1.8e-06 1.9e-06
23 9.5e-07 2.75e-06 7e-07 6.5e-07 1.4e-06 1.45e-06 2.4e-06 1.55e-06 8.5e-07 6.5e-07 1.65e-06 1.65e-06 2e-06 1.05e-06 2e-06 8.5e-07 1.25e-06 1.5e-06 9.5e-07 1.95e-06 1.05e-06 1.35e-06 1.55e-06 1.1e-06 9.5e-07 1.2e-06 1.7e-06 1.3e-06 1.7e-06 1e-06 1.55e-06 9.5e-07 8.5e-07 1.4e-06 8.5e-07 9e-07 1e-06 9e-07 2.4e-06 1.55e-06 1.05e-06 1.1e-06 1.3e-06 8.5e-07 2.4e-06 1.45e-06 1.95e-06 1.8e-06 2.2e-06 1.95e-06 1.6e-06
24 1.05e-06 2.35e-06 8e-07 1e-06 1.4e-06 1.35e-06 2e-06 1.45e-06 8.5e-07 9e-07 1.5e-06 1.45e-06 1.8e-06 1.2e-06 1.5e-06 7e-07 1.35e-06 1.5e-06 7e-07 1.85e-06 7e-07 1.1e-06 1.45e-06 9.5e-07 7e-07 7.5e-07 1.45e-06 1.3e-06 1.4e-06 6e-07 1.45e-06 7e-07 1.05e-06 1.3e-06 8.5e-07 1.05e-06 5.5e-07 6.5e-07 2.2e-06 1.45e-06 1.05e-06 1.2e-06 1.45e-06 1.05e-06 2e-06 1.35e-06 1.95e-06 1.3e-06 1.9e-06 1.95e-06 1e-06
25 1.4e-06 2.45e-06 8.5e-07 1e-06 1.45e-06 1.5e-06 2.15e-06 1.6e-06 1.05e-06 1e-06 1.55e-06 1.5e-06 1.85e-06 1.35e-06 1.5e-06 7e-07 1.45e-06 1.65e-06 8e-07 1.9e-06 8e-07 1.15e-06 1.55e-06 1.2e-06 7.5e-07 1e-06 1.6e-06 1.3e-06 1.55e-06 8e-07 1.6e-06 8e-07 1.1e-06 1.35e-06 1.05e-06 1.1e-06 9e-07 9e-07 2.5e-06 1.6e-06 1.25e-06 1.25e-06 1.5e-06 1.05e-06 2.15e-06 1.6e-06 1.95e-06 1.35e-06 2e-06 1.95e-06 1.05e-06
26 1.7e-06 2.15e-06 1.55e-06 1.6e-06 2.15e-06 1.85e-06 1.65e-06 1.65e-06 1.4e-06 1.6e-06 1.6e-06 2.15e-06 2.15e-06 1.85e-06 1.9e-06 1.3e-06 1.75e-06 2.05e-06 1.5e-06 2.25e-06 1.45e-06 1.95e-06 1.95e-06 1.7e-06 1.45e-06 1.6e-06 2.3e-06 1.45e-06 1.45e-06 1.3e-06 1.95e-06 1.5e-06 1.8e-06 2e-06 1.4e-06 1.75e-06 1.4e-06 1.5e-06 2.05e-06 1.65e-06 1.45e-06 1.75e-06 2.15e-06 1.65e-06 1.6e-06 2e-06 2.5e-06 1.6e-06 2.05e-06 2.6e-06 2e-06
27 1.65e-06 2.05e-06 1.05e-06 1e-06 1.7e-06 1.8e-06 1.75e-06 1.55e-06 1.25e-06 1.2e-06 1.5e-06 1.85e-06 1.8e-06 1.55e-06 1.65e-06 9e-07 1.6e-06 1.9e-06 1.1e-06 1.8e-06 1.4e-06 1.6e-06 1.9e-06 1.3e-06 1.3e-06 1.3e-06 1.45e-06 1.7e-06 1.5e-06 1.25e-06 1.9e-06 1.1e-06 1.2e-06 1.65e-06 1.25e-06 1.25e-06 1.35e-06 1.2e-06 2.3e-06 1.55e-06 1.5e-06 1.55e-06 1.6e-06 1.1e-06 1.7e-06 1.9e-06 2.15e-06 1.5e-06 1.95e-06 2.25e-06 1.7e-06
28 1.65e-06 1.5e-06 1.35e-06 1.65e-06 1.8e-06 1.65e-06 8.5e-07 1.4e-06 1.6e-06 1.7e-06 1.3e-06 1.65e-06 1.8e-06 1.65e-06 1.55e-06 1.5e-06 1.75e-06 1.85e-06 1.5e-06 1.9e-06 1.6e-06 1.7e-06 1.75e-06 1.7e-06 1.4e-06 1.55e-06 1.45e-06 1.5e-06 1.5e-06 1.1e-06 1.6e-06 1.5e-06 1.65e-06 1.65e-06 1.6e-06 1.45e-06 1.4e-06 1.55e-06 1.75e-06 1.4e-06 1.5e-06 1.7e-06 1.85e-06 1.7e-06 8e-07 1.85e-06 2.35e-06 1.1e-06 1.4e-06 2.35e-06 1.65e-06
29 1e-06 2.2e-06 7e-07 9.5e-07 1.3e-06 1.1e-06 1.75e-06 1.2e-06 8.5e-07 9e-07 1.35e-06 1.3e-06 1.7e-06 1.05e-06 1.5e-06 7e-07 1.15e-06 1.3e-06 7.5e-07 1.8e-06 8e-07 1.1e-06 1.2e-06 1e-06 6e-07 8e-07 1.3e-06 1.25e-06 1.1e-06 8e-07 1.2e-06 7.5e-07 1e-06 1.15e-06 8.5e-07 9.5e-07 6.5e-07 7.5e-07 1.95e-06 1.2e-06 9e-07 1.05e-06 1.35e-06 1e-06 1.75e-06 1.3e-06 1.85e-06 1.2e-06 1.7e-06 1.85e-06 1.05e-06
30 1.55e-06 2.6e-06 1.25e-06 1.5e-06 1.75e-06 1.25e-06 2.1e-06 1.75e-06 1.45e-06 1.45e-06 1.8e-06 1.55e-06 2.2e-06 1.6e-06 2.1e-06 1.4e-06 1.2e-06 1.45e-06 1.45e-06 2.3e-06 1.55e-06 1.65e-06 1.35e-06 1.55e-06 1.45e-06 1.6e-06 1.95e-06 1.9e-06 1.6e-06 1.2e-06 2.1e-06 1.45e-06 1.55e-06 1.6e-06 1.45e-06 1.3e-06 1.4e-06 1.45e-06 2.3e-06 1.75e-06 1.5e-06 1.6e-06 1.75e-06 1.55e-06 2.1e-06 1.75e-06 1.85e-06 1.8e-06 2.05e-06 1.85e-06 1.75e-06
31 1.2e-06 2.45e-06 6.5e-07 7e-07 1.3e-06 1.35e-06 2.15e-06 1.45e-06 7.5e-07 8.5e-07 1.5e-06 1.4e-06 1.75e-06 1.15e-06 1.6e-06 5e-07 1.2e-06 1.5e-06 5e-07 1.8e-06 9e-07 1.1e-06 1.45e-06 9.5e-07 7e-07 8e-07 1.5e-06 1.1e-06 1.5e-06 7.5e-07 1.45e-06 1e-06 8.5e-07 1.2e-06 7.5e-07 9e-07 8e-07 7e-07 2.4e-06 1.45e-06 1.1e-06 1.1e-06 1.25e-06 7.5e-07 2.15e-06 1.45e-06 1.75e-06 1.45e-06 1.95e-06 1.85e-06 1.15e-06
32 1.2e-06 2.65e-06 5e-07 6.5e-07 1.15e-06 1.45e-06 2.35e-06 1.55e-06 1e-06 7.5e-07 1.6e-06 1.5e-06 1.8e-06 9.5e-07 1.85e-06 8e-07 1.3e-06 1.45e-06 8.5e-07 1.7e-06 1.2e-06 1.25e-06 1.55e-06 8.5e-07 1.05e-06 1.1e-06 1.8e-06 1.2e-06 1.65e-06 1e-06 1.55e-06 8.5e-07 8e-07 1.25e-06 1e-06 8.5e-07 1.05e-06 9e-07 2.6e-06 1.55e-06 1e-06 1.1e-06 1.15e-06 5.5e-07 2.35e-06 1.55e-06 1.85e-06 1.7e-06 2.1e-06 1.85e-06 1.45e-06
33 1.65e-06 2.1e-06 9.5e-07 1.25e-06 9.5e-07 1.55e-06 2.2e-06 1.6e-06 1.35e-06 1.3e-06 1.8e-06 8.5e-07 1.5e-06 1.55e-06 1.55e-06 1.2e-06 1.7e-06 1.75e-06 1.2e-06 1.6e-06 1.45e-06 1.1e-06 1.65e-06 1.4e-06 1.3e-06 1.35e-06 2e-06 1.65e-06 1.65e-06 1.15e-06 1.6e-06 1.2e-06 1.25e-06 1.5e-06 1.35e-06 1.1e-06 1.25e-06 1.25e-06 2.45e-06 1.6e-06 1.45e-06 1.6e-06 1.05e-06 1.3e-06 2.2e-06 1.2e-06 1.65e-06 1.7e-06 1.45e-06 1.65e-06 1.15e-06
34 9.5e-07 2.65e-06 8e-07 8e-07 1.45e-06 1.35e-06 2.3e-06 1.45e-06 5.5e-07 8e-07 1.55e-06 1.55e-06 1.95e-06 1.15e-06 1.9e-06 6.5e-07 1.15e-06 1.5e-06 7.5e-07 2e-06 8e-07 1.3e-06 1.45e-06 8.5e-07 8.5e-07 1.05e-06 1.4e-06 1.25e-06 1.6e-06 8.5e-07 1.45e-06 7.5e-07 1e-06 1.35e-06 1.1e-06 1.05e-06 8e-07 8.5e-07 2.2e-06 1.45e-06 1e-06 1.05e-06 1.4e-06 8.5e-07 2.3e-06 1.3e-06 1.85e-06 1.7e-06 2.1e-06 1.95e-06 1.5e-06
35 1.35e-06 2.3e-06 6.5e-07 7e-07 1.15e-06 1.45e-06 2e-06 1.5e-06 1.05e-06 8.5e-07 1.55e-06 1.05e-06 1.7e-06 1.2e-06 1.65e-06 8.5e-07 1.4e-06 1.55e-06 9e-07 1.7e-06 1.2e-06 1.15e-06 1.55e-06 9e-07 1.05e-06 1.1e-06 1.75e-06 1.25e-06 1.45e-06 9.5e-07 1.3e-06 9e-07 8.5e-07 1.1e-06 1.05e-06 1.1e-06 1.05e-06 9.5e-07 2.3e-06 1.5e-06 1.15e-06 1.3e-06 1.1e-06 9e-07 2e-06 1.4e-06 1.75e-06 1.5e-06 1.75e-06 1.75e-06 1.25e-06
36 1.1e-06 2.4e-06 7.5e-07 1.05e-06 1.35e-06 1.3e-06 2.05e-06 1.4e-06 8e-07 9.5e-07 1.55e-06 1.4e-06 1.75e-06 1.2e-06 1.6e-06 8e-07 1.35e-06 1.45e-06 8e-07 1.85e-06 7.5e-07 1.2e-06 1.4e-06 1e-06 5.5e-07 9e-07 1.4e-06 1.35e-06 1.4e-06 6.5e-07 1.4e-06 8e-07 1.05e-06 1.25e-06 8e-07 1.05e-06 1e-06 7.5e-07 2.15e-06 1.4e-06 9.5e-07 1.25e-06 1.45e-06 1.1e-06 2.05e-06 1.25e-06 1.95e-06 1.4e-06 1.9e-06 1.95e-06 1.15e-06
37 1.1e-06 2.5e-06 7e-07 8e-07 1.35e-06 1.35e-06 2.2e-06 1.45e-06 8.5e-07 7.5e-07 1.55e-06 1.45e-06 1.8e-06 1.15e-06 1.65e-06 6.5e-07 1.25e-06 1.5e-06 7e-07 1.85e-06 9e-07 1.15e-06 1.45e-06 9e-07 6.5e-07 9e-07 1.5e-06 1.2e-06 1.55e-06 7.5e-07 1.45e-06 7e-07 9e-07 1.25e-06 8.5e-07 9.5e-07 7.5e-07 1.1e-06 2.3e-06 1.45e-06 1.05e-06 1.15e-06 1.3e-06 8.5e-07 2.2e-06 1.4e-06 1.85e-06 1.5e-06 2e-06 1.9e-06 1.2e-06
