 slim_762433567 slim_762433576 slim_762433544 slim_762433550 slim_762433558 slim_762433555 slim_762433572 slim_762433562 slim_762433547 slim_762433585 slim_762433571 slim_762433537 slim_762433556 slim_762433577 slim_762433569 slim_762433542 slim_762433535 slim_762433559 slim_762433579 slim_762433570 slim_762433539 slim_762433540 slim_762433551 slim_762433584 slim_762433552 slim_762433563 slim_762433549 slim_762433553 slim_762433557 slim_762433580 slim_762433588 slim_762433583 slim_762433554 slim_762433586 slim_762433536 slim_762433581 slim_762433582 slim_762433561 slim_762433538 slim_762433578 slim_762433573 slim_762433541 slim_762433546 slim_762433568 slim_762433560 slim_762433545 slim_762433574 slim_762433566 slim_762433564 slim_762433548 slim_762433565 slim_762433543 slim_762433575 slim_762433587
0 4e-07 1.1e-06 1.65e-06 1.1e-06 1.45e-06 1.25e-06 1e-06 7e-07 1.55e-06 8e-07 8.5e-07 1.3e-06 6.5e-07 1.7e-06 1.7e-06 1.45e-06 1.65e-06 1.1e-06 1.55e-06 9e-07 9e-07 1.5e-06 5e-07 1.25e-06 8.5e-07 1.4e-06 8e-07 7.5e-07 1.15e-06 1.75e-06 3.5e-07 1.25e-06 7.5e-07 6e-07 1.2e-06 1.2e-06 1.15e-06 8e-07 1.35e-06 5e-07 1.2e-06 8.5e-07 1.85e-06 1.4e-06 3.5e-07 8e-07 2e-07 9e-07 8e-07 1.15e-06 1.3e-06 1.2e-06 1.1e-06 6e-07
1 1.1e-06 2e-06 1.25e-06 1.7e-06 1.65e-06 1.4e-06 1.55e-06 1.25e-06 1.95e-06 1.4e-06 1.5e-06 1.35e-06 1.2e-06 2e-06 2.05e-06 1.8e-06 2e-06 1.15e-06 1.95e-06 1.45e-06 1.45e-06 1.5e-06 1.25e-06 1.65e-06 1.4e-06 1.45e-06 1.3e-06 1.15e-06 1.4e-06 1.65e-06 1.25e-06 1.35e-06 1.55e-06 1.15e-06 1.55e-06 1.7e-06 1.55e-06 1.45e-06 1.55e-06 1.05e-06 1.45e-06 1.4e-06 1.75e-06 1.55e-06 1.25e-06 1.5e-06 1.2e-06 1.15e-06 1.35e-06 1.8e-06 1.5e-06 1.85e-06 1e-06 1.15e-06
2 1.65e-06 1.25e-06 1.5e-06 1.85e-06 1.95e-06 1.75e-06 1.65e-06 1.65e-06 1.85e-06 1.6e-06 1.8e-06 1.8e-06 1.6e-06 1.95e-06 1.95e-06 1.95e-06 1.7e-06 1.2e-06 1.85e-06 1.8e-06 1.8e-06 1.45e-06 1.65e-06 1.65e-06 1.75e-06 1.6e-06 1.75e-06 1.65e-06 1.7e-06 1.55e-06 1.6e-06 1.7e-06 2.05e-06 1.6e-06 1.5e-06 1.8e-06 1.45e-06 1.55e-06 1.75e-06 1.5e-06 1.3e-06 1.75e-06 1.8e-06 1.65e-06 1.75e-06 1.8e-06 1.65e-06 1.55e-06 1.25e-06 1.95e-06 1.8e-06 2.15e-06 1.25e-06 1.6e-06
3 1.1e-06 1.7e-06 1.85e-06 2e-06 1.75e-06 1.6e-06 1.4e-06 1.25e-06 1.3e-06 1.5e-06 1.5e-06 1.95e-06 1.25e-06 1.65e-06 1.35e-06 1.65e-06 1.15e-06 1.8e-06 1.35e-06 1.4e-06 1.5e-06 1.95e-06 1.3e-06 1.05e-06 1.45e-06 1.9e-06 1.6e-06 1.45e-06 1.65e-06 1.65e-06 1.3e-06 1.75e-06 1.4e-06 1.2e-06 1.45e-06 1.35e-06 1.3e-06 1.3e-06 1.85e-06 1.1e-06 1.3e-06 1.45e-06 2.1e-06 1.7e-06 1.3e-06 1.45e-06 1.2e-06 1.5e-06 1.3e-06 1.3e-06 1.75e-06 1.65e-06 1.7e-06 1.2e-06
4 1.45e-06 1.65e-06 1.95e-06 1.75e-06 2.6e-06 1.8e-06 1.8e-06 1.45e-06 1.9e-06 1.7e-06 1.7e-06 1.65e-06 1.5e-06 1.85e-06 1.95e-06 1.6e-06 2e-06 1.8e-06 1.9e-06 1.7e-06 1.65e-06 2.05e-06 1.65e-06 1.7e-06 1.6e-06 1.85e-06 1.75e-06 1.35e-06 1.55e-06 2.05e-06 1.7e-06 1.75e-06 1.55e-06 1.45e-06 1.7e-06 1.75e-06 1.75e-06 1.75e-06 1.85e-06 1.35e-06 1.65e-06 1.6e-06 1.85e-06 1.9e-06 1.65e-06 1.8e-06 1.6e-06 1.35e-06 1.8e-06 1.85e-06 1.85e-06 1.8e-06 1.65e-06 1.45e-06
5 1.25e-06 1.4e-06 1.75e-06 1.6e-06 1.8e-06 2.1e-06 1.75e-06 1.65e-06 2.05e-06 1.75e-06 1.8e-06 1.5e-06 1.55e-06 2.2e-06 2.1e-06 2.15e-06 1.95e-06 1.45e-06 2.05e-06 1.75e-06 1.85e-06 1.85e-06 1.35e-06 1.75e-06 1.8e-06 1.85e-06 1.4e-06 1.3e-06 1.7e-06 1.5e-06 1.3e-06 1.3e-06 1.45e-06 1.55e-06 2.05e-06 1.8e-06 1.7e-06 1.65e-06 1.9e-06 1.45e-06 1.85e-06 1.8e-06 2.25e-06 1.8e-06 1.4e-06 1.75e-06 1.25e-06 1.55e-06 1.6e-06 1.65e-06 1.8e-06 1.9e-06 1.4e-06 1.55e-06
6 1e-06 1.55e-06 1.65e-06 1.4e-06 1.8e-06 1.75e-06 1.5e-06 1.1e-06 1.5e-06 1.2e-06 1.25e-06 1.75e-06 1.05e-06 1.5e-06 1.6e-06 1.55e-06 1.35e-06 1.6e-06 1.5e-06 1.15e-06 1.15e-06 1.55e-06 1.1e-06 1.4e-06 1.1e-06 1.65e-06 1.4e-06 1.25e-06 1.45e-06 1.9e-06 1.15e-06 1.6e-06 1.45e-06 1.05e-06 1e-06 1.05e-06 1.2e-06 1e-06 1.5e-06 9.5e-07 9e-07 1.1e-06 1.75e-06 1.35e-06 1e-06 1.25e-06 1.05e-06 1.4e-06 1.15e-06 1.6e-06 1.6e-06 1.7e-06 1.55e-06 1.05e-06
7 7e-07 1.25e-06 1.65e-06 1.25e-06 1.45e-06 1.65e-06 1.1e-06 1e-06 1.4e-06 9.5e-07 9.5e-07 1.55e-06 7e-07 1.5e-06 1.45e-06 1.2e-06 1.55e-06 1.45e-06 1.4e-06 8e-07 8e-07 1.65e-06 8.5e-07 1.2e-06 7.5e-07 1.3e-06 1.2e-06 1e-06 1.2e-06 1.95e-06 1e-06 1.4e-06 1.2e-06 6e-07 9.5e-07 1.05e-06 1.1e-06 1.05e-06 1.3e-06 5e-07 9.5e-07 7.5e-07 1.45e-06 1.35e-06 8.5e-07 1e-06 9e-07 1.05e-06 1.15e-06 1.4e-06 1.25e-06 1.45e-06 1.25e-06 6e-07
8 1.55e-06 1.95e-06 1.85e-06 1.3e-06 1.9e-06 2.05e-06 1.5e-06 1.4e-06 2.2e-06 1.45e-06 1.5e-06 2.4e-06 1.5e-06 1.7e-06 1.2e-06 1.45e-06 1.2e-06 2e-06 1.15e-06 1.6e-06 1.45e-06 2.05e-06 1.7e-06 1.15e-06 1.4e-06 1.9e-06 2e-06 1.9e-06 1.9e-06 1.9e-06 1.7e-06 2.05e-06 1.85e-06 1.45e-06 1.2e-06 1.45e-06 1.4e-06 1.5e-06 1.8e-06 1.35e-06 1.25e-06 1.4e-06 1.85e-06 1.9e-06 1.6e-06 1.65e-06 1.6e-06 1.8e-06 1.5e-06 1.45e-06 2e-06 1.9e-06 1.95e-06 1.45e-06
9 8e-07 1.4e-06 1.6e-06 1.5e-06 1.7e-06 1.75e-06 1.2e-06 9.5e-07 1.45e-06 1.5e-06 9.5e-07 1.85e-06 1e-06 1.8e-06 1.6e-06 1.35e-06 1.75e-06 1.35e-06 1.45e-06 1.15e-06 9.5e-07 1.65e-06 9e-07 1.45e-06 9e-07 1.4e-06 1.3e-06 1.3e-06 1.5e-06 2e-06 8e-07 1.6e-06 1.3e-06 9.5e-07 1.05e-06 1.35e-06 1.25e-06 1.1e-06 1.4e-06 8.5e-07 1.2e-06 9e-07 1.65e-06 1.65e-06 8e-07 1.1e-06 7.5e-07 1.35e-06 1.05e-06 1.4e-06 1.6e-06 1.55e-06 1.4e-06 9.5e-07
