 slim_762230851 slim_762230847 slim_762230850 slim_762230865 slim_762230871 slim_762230877 slim_762230879 slim_762230852 slim_762230862 slim_762230859 slim_762230880 slim_762230854 slim_762230863 slim_762230857 slim_762230866 slim_762230875 slim_762230856 slim_762230843 slim_762230858 slim_762230869 slim_762230842 slim_762230845 slim_762230846 slim_762230872 slim_762230844 slim_762230867 slim_762230861 slim_762230848 slim_762230853 slim_762230878 slim_762230881 slim_762230855 slim_762230874 slim_762230870 slim_762230849 slim_762230876 slim_762230868 slim_762230860 slim_762230873 slim_762230864
10 1.95e-06 1.8e-06 1.85e-06 1.1e-06 1.2e-06 1.5e-06 1.25e-06 2.35e-06 1.4e-06 1.45e-06 1.1e-06 1.1e-06 1.7e-06 1.15e-06 1.75e-06 1.15e-06 1.4e-06 1.55e-06 1.2e-06 1.35e-06 1.1e-06 1.4e-06 2.45e-06 1.85e-06 1.2e-06 1.3e-06 1.5e-06 1.95e-06 1.05e-06 1.25e-06 2e-06 1.2e-06 1.1e-06 1.4e-06 1.4e-06 1.15e-06 1.25e-06 1.35e-06 1.35e-06 1.7e-06
11 1.75e-06 1.55e-06 1.65e-06 5e-07 1.15e-06 1.4e-06 1.25e-06 2.25e-06 1.25e-06 1.25e-06 1.1e-06 1e-06 1.65e-06 1.15e-06 1.7e-06 1.2e-06 1.2e-06 1.65e-06 9e-07 1.2e-06 1e-06 1.3e-06 2.35e-06 1.75e-06 1e-06 1.3e-06 1.05e-06 1.85e-06 1.3e-06 1.15e-06 2.05e-06 8e-07 1e-06 1.4e-06 1.3e-06 1.15e-06 1.05e-06 9e-07 1.45e-06 1.65e-06
12 2.05e-06 1.95e-06 1.95e-06 1.65e-06 1.1e-06 1.75e-06 1.6e-06 2.6e-06 1.8e-06 1.65e-06 1.7e-06 1.65e-06 1.7e-06 1.4e-06 1.8e-06 1.05e-06 1.35e-06 1.25e-06 1.25e-06 1.4e-06 1.4e-06 1.25e-06 2.75e-06 1.7e-06 1.55e-06 1e-06 1.65e-06 1.8e-06 1.55e-06 1.35e-06 2.25e-06 1.5e-06 1.5e-06 1.6e-06 1.6e-06 1.05e-06 1.7e-06 1.5e-06 1.3e-06 8.5e-07
13 1.95e-06 1.85e-06 1.85e-06 1.15e-06 1.3e-06 1.5e-06 1.3e-06 2.6e-06 1.05e-06 1.65e-06 1.15e-06 1.15e-06 1.4e-06 1.2e-06 1.6e-06 6.5e-07 1.2e-06 1.25e-06 1.05e-06 1.45e-06 8e-07 1.15e-06 2.7e-06 1.95e-06 1e-06 1.05e-06 1.45e-06 2.05e-06 1e-06 1e-06 2.35e-06 1.05e-06 1.1e-06 1.25e-06 1.45e-06 6.5e-07 1.3e-06 1.3e-06 1.3e-06 1.4e-06
14 1.55e-06 1.4e-06 1.45e-06 1.7e-06 1.7e-06 2e-06 1.85e-06 1.55e-06 1.95e-06 1.95e-06 1.75e-06 1.7e-06 1.8e-06 1.6e-06 2.6e-06 1.35e-06 1.8e-06 1.8e-06 1.5e-06 1.85e-06 1.6e-06 1.75e-06 1.45e-06 1.65e-06 1.75e-06 1.6e-06 1.85e-06 1.6e-06 1.75e-06 1.7e-06 1.95e-06 1.7e-06 1.65e-06 1.85e-06 2e-06 1.35e-06 1.8e-06 1.7e-06 1.85e-06 1.8e-06
15 1.8e-06 1.7e-06 1.7e-06 1.2e-06 1.2e-06 1.4e-06 1.15e-06 2.6e-06 1.2e-06 1.65e-06 1.15e-06 1.2e-06 1.05e-06 6.5e-07 1.35e-06 2e-07 1e-06 9e-07 7.5e-07 1.3e-06 6.5e-07 9.5e-07 2.7e-06 1.85e-06 1.2e-06 7e-07 1.3e-06 1.95e-06 8e-07 8e-07 2.35e-06 9.5e-07 9.5e-07 1e-06 1.35e-06 1.5e-07 1.2e-06 1.15e-06 1.1e-06 1.05e-06
16 2e-06 1.85e-06 1.9e-06 1.2e-06 1.15e-06 1.75e-06 1.4e-06 2.65e-06 1.5e-06 1.45e-06 1.4e-06 1.2e-06 1.35e-06 1.2e-06 1.8e-06 1e-06 1.9e-06 1.55e-06 1.05e-06 1.25e-06 1.1e-06 1.4e-06 2.75e-06 1.8e-06 1.35e-06 1.05e-06 1.45e-06 1.9e-06 1.35e-06 1.25e-06 2.2e-06 1.15e-06 1.25e-06 1.45e-06 1.35e-06 1e-06 1.45e-06 1.3e-06 1.3e-06 1.35e-06
17 2.2e-06 2.05e-06 2.1e-06 1.65e-06 1.65e-06 1.3e-06 1.7e-06 2.8e-06 1.8e-06 2e-06 1.55e-06 1.65e-06 1.25e-06 1.25e-06 1.8e-06 9e-07 1.55e-06 1.6e-06 1.35e-06 1.75e-06 1.25e-06 1.15e-06 2.9e-06 2.2e-06 1.55e-06 1.35e-06 1.8e-06 2.3e-06 1.3e-06 1.25e-06 2.65e-06 1.5e-06 1.45e-06 1.25e-06 1.6e-06 9e-07 1.35e-06 1.65e-06 1.3e-06 1.25e-06
18 1.45e-06 1.25e-06 1.35e-06 9e-07 9.5e-07 1.5e-06 9.5e-07 2.25e-06 1.05e-06 1.25e-06 1.2e-06 9e-07 1.25e-06 1.05e-06 1.5e-06 7.5e-07 1.05e-06 1.35e-06 5e-07 8.5e-07 9.5e-07 1.2e-06 2.35e-06 1.6e-06 1.1e-06 9e-07 8.5e-07 1.7e-06 1.2e-06 1.05e-06 2e-06 7.5e-07 7.5e-07 1e-06 1.25e-06 7.5e-07 1.1e-06 7e-07 1.2e-06 1.25e-06
19 1.9e-06 1.55e-06 1.8e-06 1.2e-06 8e-07 1.8e-06 1.4e-06 2.25e-06 1.55e-06 1.25e-06 1.35e-06 1.2e-06 1.4e-06 1.45e-06 1.85e-06 1.3e-06 1.25e-06 1.75e-06 8.5e-07 1.4e-06 1.4e-06 1.6e-06 2.45e-06 1.6e-06 1.35e-06 1.1e-06 1.35e-06 1.7e-06 1.55e-06 1.45e-06 1.6e-06 1.3e-06 1.1e-06 1.55e-06 1.2e-06 1.3e-06 1.4e-06 1.2e-06 1.3e-06 1.4e-06
20 1.9e-06 1.8e-06 1.8e-06 1e-06 1.3e-06 1.45e-06 1.2e-06 2.6e-06 1.2e-06 1.6e-06 1.1e-06 1e-06 1.4e-06 8e-07 1.6e-06 6.5e-07 1.1e-06 1.25e-06 9.5e-07 1.4e-06 1e-06 9.5e-07 2.7e-06 1.95e-06 1.15e-06 1.05e-06 1.35e-06 2.05e-06 9.5e-07 7.5e-07 2.35e-06 9e-07 9.5e-07 1.2e-06 1.4e-06 6.5e-07 1.25e-06 1.2e-06 1.3e-06 1.4e-06
21 2.05e-06 1.9e-06 1.95e-06 1.3e-06 1.5e-06 1.45e-06 1.5e-06 2.6e-06 1.55e-06 1.8e-06 1.4e-06 1.3e-06 1.25e-06 1.15e-06 1.75e-06 9.5e-07 1.4e-06 1.15e-06 1.2e-06 1.6e-06 9.5e-07 1.8e-06 2.7e-06 2.05e-06 1.4e-06 1.3e-06 1.6e-06 2.15e-06 1.3e-06 1e-06 2.45e-06 1.25e-06 1.2e-06 1.5e-06 1.65e-06 9.5e-07 1.5e-06 1.45e-06 1.55e-06 1.25e-06
22 1.5e-06 1.25e-06 1.4e-06 2.35e-06 2.3e-06 2.8e-06 2.7e-06 6e-07 2.8e-06 2.4e-06 2.45e-06 2.35e-06 2.75e-06 2.7e-06 1.45e-06 2.7e-06 2.75e-06 2.9e-06 2.35e-06 2.45e-06 2.7e-06 2.7e-06 4e-07 1.65e-06 2.5e-06 2.65e-06 2.6e-06 1.45e-06 2.85e-06 2.75e-06 1.5e-06 2.6e-06 2.45e-06 2.9e-06 2.75e-06 2.7e-06 2.6e-06 2.45e-06 2.8e-06 2.75e-06
23 1.7e-06 1.55e-06 1.6e-06 1.75e-06 1.3e-06 2.25e-06 1.85e-06 1.6e-06 2.05e-06 1.65e-06 1.85e-06 1.75e-06 1.7e-06 1.95e-06 1.65e-06 1.85e-06 1.8e-06 2.2e-06 1.6e-06 1.6e-06 1.95e-06 2.05e-06 1.65e-06 2.4e-06 1.8e-06 1.5e-06 1.85e-06 1.35e-06 2.1e-06 2e-06 1.75e-06 1.85e-06 1.8e-06 2.1e-06 1.9e-06 1.85e-06 1.95e-06 1.7e-06 1.7e-06 1.7e-06
24 1.8e-06 1.75e-06 1.7e-06 1e-06 1.15e-06 1.45e-06 1.25e-06 2.4e-06 1.2e-06 1.15e-06 1.2e-06 1e-06 1.55e-06 1e-06 1.75e-06 1.2e-06 1.35e-06 1.55e-06 1.1e-06 1.35e-06 1.15e-06 1.4e-06 2.5e-06 1.8e-06 1.2e-06 1.3e-06 1.2e-06 1.9e-06 1.35e-06 1.25e-06 2.15e-06 1.05e-06 1.15e-06 1.3e-06 1.4e-06 1.2e-06 1.2e-06 1.05e-06 1.35e-06 1.55e-06
25 1.85e-06 1.75e-06 1.75e-06 1.3e-06 8.5e-07 1.7e-06 1.2e-06 2.5e-06 1.35e-06 1.4e-06 1.3e-06 1.3e-06 1e-06 1.05e-06 1.6e-06 7e-07 1.05e-06 1.35e-06 9e-07 1.1e-06 1.05e-06 1.3e-06 2.65e-06 1.5e-06 1.3e-06 1.3e-06 1.35e-06 1.6e-06 1.2e-06 1.15e-06 2.05e-06 1.15e-06 1.15e-06 1.3e-06 1.3e-06 7e-07 1.4e-06 1.2e-06 1e-06 1e-06
26 1.65e-06 1.7e-06 1.6e-06 1.05e-06 1.25e-06 1.75e-06 1.2e-06 2.5e-06 1.35e-06 1.4e-06 1.5e-06 1.05e-06 1.65e-06 1.45e-06 1.85e-06 1.3e-06 1.45e-06 1.8e-06 8.5e-07 1.35e-06 1.35e-06 1.6e-06 2.6e-06 1.85e-06 1.2e-06 1.35e-06 1.5e-06 1.95e-06 1.6e-06 1.45e-06 2.3e-06 1.05e-06 1.25e-06 1.3e-06 1.6e-06 1.3e-06 1.25e-06 8e-07 1.55e-06 1.65e-06
27 1.65e-06 1.5e-06 1.55e-06 1.85e-06 1.4e-06 2.35e-06 1.95e-06 1.5e-06 2.15e-06 1.75e-06 1.95e-06 1.85e-06 1.8e-06 2.05e-06 1.6e-06 1.95e-06 1.9e-06 2.3e-06 1.7e-06 1.7e-06 2.05e-06 2.15e-06 1.45e-06 1.35e-06 1.9e-06 1.6e-06 1.95e-06 2.6e-06 2.2e-06 2.1e-06 1.7e-06 1.95e-06 1.9e-06 2.2e-06 2e-06 1.95e-06 2.05e-06 1.8e-06 1.8e-06 1.8e-06
28 2.1e-06 2e-06 2e-06 1.3e-06 1.4e-06 1.55e-06 1.45e-06 2.7e-06 1.45e-06 1.8e-06 1.05e-06 1.3e-06 1.55e-06 1e-06 1.75e-06 8e-07 1.35e-06 1.3e-06 1.2e-06 1.55e-06 9.5e-07 1.3e-06 2.85e-06 2.1e-06 1.35e-06 1.2e-06 1.6e-06 2.2e-06 1.5e-06 1.15e-06 2.4e-06 1.2e-06 1.25e-06 1.3e-06 1.55e-06 8e-07 1.35e-06 1.45e-06 1.35e-06 1.55e-06
29 2e-06 1.85e-06 1.9e-06 1.15e-06 1.35e-06 1.5e-06 1.35e-06 2.65e-06 1.4e-06 1.65e-06 1.25e-06 1.15e-06 1.35e-06 1e-06 1.7e-06 8e-07 1.25e-06 1.25e-06 1.05e-06 1.45e-06 7.5e-07 1e-06 2.75e-06 2e-06 1.25e-06 1.15e-06 1.45e-06 2.1e-06 1.15e-06 1.5e-06 2.4e-06 1.1e-06 1.05e-06 1.35e-06 1.5e-06 8e-07 1.35e-06 1.3e-06 1.4e-06 1.35e-06
30 2e-06 1.75e-06 1.9e-06 2.05e-06 1.5e-06 2.6e-06 2.3e-06 1.45e-06 2.45e-06 1.95e-06 2e-06 2.05e-06 2.25e-06 2.35e-06 1.95e-06 2.35e-06 2.2e-06 2.65e-06 2e-06 1.6e-06 2.35e-06 2.45e-06 1.5e-06 1.75e-06 2.15e-06 2.05e-06 2.3e-06 1.7e-06 2.4e-06 2.4e-06 2.5e-06 2.25e-06 2.1e-06 2.55e-06 2e-06 2.35e-06 2.3e-06 2.15e-06 2.2e-06 2.25e-06
31 1.65e-06 1.7e-06 1.55e-06 8e-07 1.2e-06 1.55e-06 1.05e-06 2.5e-06 1.1e-06 1.4e-06 1.2e-06 8e-07 1.5e-06 1.05e-06 1.7e-06 9.5e-07 1.15e-06 1.5e-06 7.5e-07 1.3e-06 9e-07 1.25e-06 2.6e-06 1.85e-06 1.05e-06 1.15e-06 1.05e-06 1.95e-06 1.2e-06 1.1e-06 2.25e-06 1.2e-06 1.05e-06 1.1e-06 1.35e-06 9e-07 1.25e-06 9e-07 1.35e-06 1.5e-06
32 1.8e-06 1.5e-06 1.7e-06 1e-06 1.15e-06 1.5e-06 1.2e-06 2.35e-06 1.3e-06 1.4e-06 1.1e-06 1e-06 1.5e-06 1.1e-06 1.65e-06 9.5e-07 1.25e-06 1.45e-06 7.5e-07 1.1e-06 9.5e-07 1.2e-06 2.45e-06 1.8e-06 1.15e-06 1.15e-06 1.25e-06 1.9e-06 1.25e-06 1.05e-06 2.1e-06 1.05e-06 1.3e-06 1.3e-06 1.35e-06 9.5e-07 1.2e-06 1.1e-06 1.35e-06 1.5e-06
33 1.8e-06 1.95e-06 1.8e-06 1.4e-06 1.45e-06 1.45e-06 1.25e-06 2.8e-06 1.4e-06 1.7e-06 1.4e-06 1.4e-06 1.6e-06 1.25e-06 1.85e-06 1e-06 1.45e-06 1.25e-06 1e-06 1.55e-06 1.2e-06 1.5e-06 2.9e-06 2.1e-06 1.3e-06 1.3e-06 1.3e-06 2.2e-06 1.3e-06 1.35e-06 2.55e-06 1.1e-06 1.3e-06 1.6e-06 1.45e-06 1e-06 1.15e-06 1.1e-06 1.2e-06 1.6e-06
34 2.15e-06 1.95e-06 2.05e-06 1.3e-06 1.1e-06 1.65e-06 1.55e-06 2.55e-06 1.7e-06 1.5e-06 1.4e-06 1.3e-06 1.6e-06 1.45e-06 2e-06 1.35e-06 1.35e-06 1.6e-06 1.25e-06 1.2e-06 1.4e-06 1.65e-06 2.75e-06 1.9e-06 1.4e-06 1.3e-06 1.6e-06 2e-06 1.55e-06 1.5e-06 2e-06 1.35e-06 1.35e-06 1.45e-06 2e-06 1.35e-06 1.35e-06 1.45e-06 1.25e-06 1.6e-06
35 1.8e-06 1.7e-06 1.7e-06 1.15e-06 1.2e-06 1.4e-06 1.15e-06 2.6e-06 1.2e-06 1.65e-06 1.15e-06 1.15e-06 1.05e-06 6.5e-07 1.35e-06 1.5e-07 1e-06 9e-07 7.5e-07 1.3e-06 6.5e-07 9.5e-07 2.7e-06 1.85e-06 1.2e-06 7e-07 1.3e-06 1.95e-06 8e-07 8e-07 2.35e-06 9e-07 9.5e-07 1e-06 1.35e-06 2e-07 1.2e-06 1.15e-06 1.1e-06 1.05e-06
36 1.95e-06 1.75e-06 1.85e-06 1.05e-06 1.35e-06 1.25e-06 1.45e-06 2.5e-06 1.55e-06 1.5e-06 1.25e-06 1.05e-06 1.7e-06 1.3e-06 1.8e-06 1.2e-06 1.45e-06 1.35e-06 1.1e-06 1.4e-06 1.25e-06 1.5e-06 2.6e-06 1.95e-06 1.2e-06 1.4e-06 1.25e-06 2.05e-06 1.35e-06 1.35e-06 2.3e-06 1.25e-06 1.2e-06 1.15e-06 1.35e-06 1.2e-06 1.7e-06 1.15e-06 1.25e-06 1.7e-06
37 1.45e-06 1.55e-06 1.45e-06 9e-07 1.1e-06 1.6e-06 1.05e-06 2.35e-06 1.2e-06 1.25e-06 1.35e-06 9e-07 1.5e-06 1.3e-06 1.7e-06 1.15e-06 1.3e-06 1.65e-06 7e-07 1.2e-06 1.2e-06 1.45e-06 2.45e-06 1.7e-06 1.05e-06 1.2e-06 8e-07 1.8e-06 1.45e-06 1.3e-06 2.15e-06 9e-07 1.1e-06 1.1e-06 1.45e-06 1.15e-06 1.15e-06 1.2e-06 1.4e-06 1.5e-06
38 2.05e-06 1.95e-06 1.95e-06 1.45e-06 1.05e-06 1.55e-06 1.4e-06 2.65e-06 1.6e-06 1.5e-06 1.35e-06 1.45e-06 1.3e-06 1.3e-06 1.85e-06 1.1e-06 1.3e-06 1.3e-06 1.2e-06 1.3e-06 1.3e-06 1.55e-06 2.8e-06 1.7e-06 1.35e-06 1e-06 1.55e-06 1.8e-06 1.35e-06 1.4e-06 2.2e-06 1.35e-06 1.35e-06 1.2e-06 1.25e-06 1.1e-06 1.25e-06 1.4e-06 1.8e-06 1.3e-06
39 2.05e-06 1.95e-06 1.95e-06 1.65e-06 1.1e-06 1.75e-06 1.6e-06 2.6e-06 1.8e-06 1.65e-06 1.7e-06 1.65e-06 8.5e-07 1.4e-06 1.8e-06 1.05e-06 1.35e-06 1.25e-06 1.25e-06 1.4e-06 1.4e-06 1.25e-06 2.75e-06 1.7e-06 1.55e-06 1e-06 1.65e-06 1.8e-06 1.55e-06 1.35e-06 2.25e-06 1.5e-06 1.5e-06 1.6e-06 1.6e-06 1.05e-06 1.7e-06 1.5e-06 1.3e-06 1.7e-06
