 slim_762112803 slim_762112815 slim_762112795 slim_762112818 slim_762112849 slim_762112835 slim_762112841 slim_762112801 slim_762112804 slim_762112806 slim_762112829 slim_762112848 slim_762112819 slim_762112820 slim_762112811 slim_762112847 slim_762112822 slim_762112802 slim_762112807 slim_762112833 slim_762112825 slim_762112812 slim_762112828 slim_762112821 slim_762112810 slim_762112824 slim_762112823 slim_762112840 slim_762112842 slim_762112796 slim_762112846 slim_762112799 slim_762112813 slim_762112816 slim_762112837 slim_762112845 slim_762112838 slim_762112798 slim_762112827 slim_762112843 slim_762112797 slim_762112830 slim_762112844 slim_762112817 slim_762112834 slim_762112805 slim_762112832 slim_762112814 slim_762112800 slim_762112808 slim_762112831 slim_762112809 slim_762112836 slim_762112826 slim_762112839
0 1.9e-06 1.55e-06 2.1e-06 1.9e-06 1.3e-06 1.3e-06 1.95e-06 1.2e-06 1.95e-06 1.45e-06 1.5e-06 1.8e-06 1.85e-06 1.2e-06 2.1e-06 2.05e-06 2.1e-06 1.15e-06 1.5e-06 1.4e-06 1.7e-06 1.35e-06 1.85e-06 1.1e-06 1.15e-06 1.45e-06 1.95e-06 1.05e-06 1.35e-06 1.7e-06 2.15e-06 1.2e-06 1.2e-06 1.3e-06 1.15e-06 1.9e-06 1.35e-06 1.3e-06 1.6e-06 1.75e-06 2.05e-06 1.55e-06 1.4e-06 1.55e-06 1.85e-06 1.25e-06 1.45e-06 1.6e-06 2.1e-06 2.15e-06 2.15e-06 1.5e-06 1.75e-06 1.45e-06 1.3e-06
1 1.55e-06 2.5e-06 2.3e-06 2.15e-06 1.8e-06 1.8e-06 1.85e-06 1.75e-06 2.2e-06 1.85e-06 1.4e-06 1.7e-06 1.75e-06 1.55e-06 1.55e-06 1.95e-06 1.55e-06 1.5e-06 1.4e-06 1.8e-06 1.6e-06 1.8e-06 2.25e-06 1.6e-06 1.55e-06 1.35e-06 1.35e-06 1.7e-06 1.7e-06 1.55e-06 2.05e-06 1.55e-06 1.55e-06 1.6e-06 1.5e-06 2e-06 1.65e-06 1.65e-06 1.5e-06 1.85e-06 1.45e-06 1.6e-06 1.9e-06 1.35e-06 1.95e-06 1.8e-06 1.75e-06 1.5e-06 2.3e-06 2e-06 1.6e-06 1.55e-06 2.1e-06 1.5e-06 1.8e-06
2 2.1e-06 2.3e-06 2.9e-06 1.55e-06 2.15e-06 2.65e-06 2.55e-06 2.25e-06 1.7e-06 2.75e-06 2.3e-06 2.6e-06 2.9e-06 2.4e-06 3.1e-06 2.6e-06 3.1e-06 1.5e-06 2.3e-06 2.5e-06 2.5e-06 2.15e-06 2e-06 2.15e-06 2.05e-06 2.25e-06 2.95e-06 2.6e-06 1.75e-06 2.8e-06 3.35e-06 2.05e-06 1.55e-06 1.9e-06 2.05e-06 3.1e-06 2e-06 1.95e-06 2.4e-06 3e-06 2.9e-06 2.8e-06 2.25e-06 2.35e-06 3.15e-06 2.45e-06 1.55e-06 2.4e-06 2e-06 2.2e-06 3.15e-06 2.8e-06 1.7e-06 2.75e-06 2.65e-06
3 1.9e-06 2.15e-06 1.55e-06 2.6e-06 2.2e-06 2.45e-06 2.4e-06 2.05e-06 1.55e-06 2.6e-06 2.1e-06 2.6e-06 2.75e-06 2.2e-06 2.95e-06 2.45e-06 2.95e-06 1.5e-06 2.05e-06 2.35e-06 2.35e-06 2.2e-06 1.85e-06 1.95e-06 1.75e-06 2.05e-06 2.8e-06 2.45e-06 1.6e-06 2.65e-06 3.2e-06 1.8e-06 1.55e-06 1.7e-06 1.85e-06 2.95e-06 2.05e-06 1.95e-06 2.2e-06 2.85e-06 2.75e-06 2.65e-06 2.1e-06 2.15e-06 3e-06 2.3e-06 1.8e-06 2.25e-06 1.85e-06 2.05e-06 3e-06 2.65e-06 1.55e-06 2.6e-06 2.5e-06
4 1.3e-06 1.8e-06 2.15e-06 2.2e-06 2.4e-06 1.6e-06 2.2e-06 1.5e-06 2.2e-06 1.7e-06 1.8e-06 1.9e-06 2.1e-06 1.5e-06 2.35e-06 2.3e-06 2.35e-06 1.25e-06 1.8e-06 1.65e-06 1.95e-06 1.4e-06 2.1e-06 1.4e-06 1.5e-06 1.75e-06 2.2e-06 1.3e-06 1.6e-06 1.95e-06 2.4e-06 1.5e-06 1.3e-06 1.6e-06 1.45e-06 2.15e-06 1.4e-06 1.4e-06 1.9e-06 2e-06 2.3e-06 1.8e-06 1.65e-06 1.85e-06 2.1e-06 1.5e-06 1.2e-06 1.85e-06 2.35e-06 2.4e-06 2.4e-06 1.75e-06 2e-06 1.7e-06 1.55e-06
5 1.3e-06 1.8e-06 2.65e-06 2.45e-06 1.6e-06 1.6e-06 2e-06 1.5e-06 2.5e-06 1.1e-06 1.7e-06 1.75e-06 1.6e-06 9.5e-07 1.85e-06 2.15e-06 1.85e-06 1.8e-06 1.7e-06 1.6e-06 1.9e-06 1.45e-06 2.05e-06 1.25e-06 1.35e-06 1.65e-06 1.7e-06 9e-07 1.85e-06 1.45e-06 2e-06 1.4e-06 1.85e-06 1.95e-06 1.35e-06 1.8e-06 1.55e-06 1.4e-06 1.8e-06 1.6e-06 1.95e-06 1.4e-06 1.55e-06 1.75e-06 1.65e-06 1.5e-06 2.1e-06 1.8e-06 2.2e-06 2.25e-06 1.9e-06 1.35e-06 2.3e-06 1.3e-06 1.15e-06
6 1.95e-06 1.85e-06 2.55e-06 2.4e-06 2.2e-06 2e-06 3e-06 2.15e-06 2.5e-06 2.1e-06 1.85e-06 1.75e-06 1.7e-06 1.75e-06 1.55e-06 1.8e-06 1.55e-06 2.05e-06 1.8e-06 2.15e-06 2e-06 2.2e-06 2.35e-06 1.95e-06 1.95e-06 1.75e-06 1.65e-06 1.9e-06 1.8e-06 1.75e-06 2.05e-06 1.9e-06 2.1e-06 2.25e-06 1.85e-06 2.15e-06 2e-06 2e-06 1.95e-06 1.85e-06 1.75e-06 1.85e-06 1.85e-06 1.85e-06 1.8e-06 2.2e-06 2.3e-06 1.95e-06 2.35e-06 2.1e-06 1.6e-06 1.8e-06 2.4e-06 1.75e-06 2e-06
7 1.2e-06 1.75e-06 2.25e-06 2.05e-06 1.5e-06 1.5e-06 2.15e-06 2.2e-06 2.1e-06 1.6e-06 1.65e-06 2e-06 2.1e-06 1.45e-06 2.35e-06 2.2e-06 2.35e-06 1.3e-06 1.7e-06 1.6e-06 1.9e-06 1.5e-06 2.05e-06 1.25e-06 1.3e-06 1.65e-06 2.15e-06 1.3e-06 1.45e-06 1.95e-06 2.35e-06 1.4e-06 1.35e-06 1.45e-06 1.35e-06 1.95e-06 1.55e-06 1.5e-06 1.75e-06 1.85e-06 2.3e-06 1.65e-06 1.45e-06 1.75e-06 2.1e-06 1.45e-06 1.6e-06 1.7e-06 2.3e-06 2.35e-06 2.4e-06 1.75e-06 1.9e-06 1.7e-06 1.55e-06
8 1.95e-06 2.2e-06 1.7e-06 1.55e-06 2.2e-06 2.5e-06 2.5e-06 2.1e-06 2.5e-06 2.35e-06 2.2e-06 2.7e-06 2.8e-06 2.55e-06 2.75e-06 2.6e-06 2.75e-06 1.9e-06 2.2e-06 2.25e-06 2.15e-06 2.2e-06 1.65e-06 2e-06 2.25e-06 2.15e-06 2.55e-06 2.1e-06 1.7e-06 2.65e-06 3e-06 2.2e-06 1.95e-06 1.85e-06 2.2e-06 2.75e-06 2.35e-06 2.35e-06 2.3e-06 2.6e-06 2.5e-06 2.35e-06 2.1e-06 2.25e-06 2.75e-06 1.85e-06 2.15e-06 2.05e-06 1.95e-06 1.95e-06 2.8e-06 2.35e-06 1.3e-06 2.3e-06 2.45e-06
9 1.45e-06 1.85e-06 2.75e-06 2.6e-06 1.7e-06 1.1e-06 2.1e-06 1.6e-06 2.35e-06 1.1e-06 1.75e-06 1.85e-06 1.75e-06 1.45e-06 1.7e-06 2.15e-06 1.7e-06 2.2e-06 1.85e-06 1.7e-06 1.75e-06 1.45e-06 1.9e-06 1.5e-06 1.75e-06 1.8e-06 1.45e-06 8e-07 1.95e-06 1.6e-06 1.8e-06 1.85e-06 2.25e-06 2.1e-06 1.8e-06 1.5e-06 1.95e-06 1.95e-06 1.85e-06 1.4e-06 1.8e-06 1.2e-06 1.6e-06 1.9e-06 1.55e-06 1.4e-06 2.45e-06 1.5e-06 2.35e-06 2.2e-06 1.75e-06 1.2e-06 2.25e-06 1.15e-06 1.3e-06
