 slim_762180619 slim_762180644 slim_762180651 slim_762180627 slim_762180642 slim_762180645 slim_762180639 slim_762180658 slim_762180635 slim_762180611 slim_762180613 slim_762180655 slim_762180606 slim_762180643 slim_762180631 slim_762180649 slim_762180632 slim_762180650 slim_762180625 slim_762180623 slim_762180628 slim_762180637 slim_762180630 slim_762180659 slim_762180626 slim_762180641 slim_762180616 slim_762180652 slim_762180614 slim_762180618 slim_762180624 slim_762180621 slim_762180629 slim_762180608 slim_762180657 slim_762180653 slim_762180609 slim_762180640 slim_762180610 slim_762180604 slim_762180656 slim_762180646 slim_762180612 slim_762180615 slim_762180648 slim_762180634 slim_762180638 slim_762180605 slim_762180633 slim_762180636 slim_762180620 slim_762180607 slim_762180617 slim_762180622 slim_762180654 slim_762180647 slim_762180603
10 1.5e-06 1.2e-06 1.65e-06 1.25e-06 4.5e-07 1e-06 1.05e-06 1.95e-06 9e-07 1.2e-06 4e-07 9.5e-07 1.45e-06 1.55e-06 1.55e-06 1.05e-06 7e-07 9e-07 1.3e-06 1.3e-06 1.55e-06 1.5e-06 1.7e-06 1.05e-06 9e-07 1.65e-06 1.55e-06 1.05e-06 4e-07 4e-07 1.45e-06 1e-06 8e-07 1.05e-06 1.6e-06 1.5e-06 1.45e-06 9e-07 1.1e-06 4e-07 1.6e-06 1e-06 6e-07 1.8e-06 1.7e-06 2.15e-06 1.95e-06 4.5e-07 8e-07 1.55e-06 1.15e-06 2.05e-06 1.65e-06 1.2e-06 2.25e-06 1.7e-06 1.55e-06
11 1.7e-06 1.25e-06 1.45e-06 1.45e-06 1.15e-06 8.5e-07 1.6e-06 2.25e-06 1.45e-06 1.45e-06 9.5e-07 1.6e-06 1.3e-06 1.5e-06 1.65e-06 9e-07 1.35e-06 1.45e-06 1.8e-06 1.45e-06 1.6e-06 1.2e-06 1.6e-06 1.5e-06 1.35e-06 1.8e-06 1.25e-06 1.55e-06 9e-07 1.05e-06 1.65e-06 1.4e-06 1.35e-06 1.55e-06 1.65e-06 1.6e-06 1.65e-06 1.1e-06 1.65e-06 1.05e-06 1.65e-06 1.45e-06 1.3e-06 1.85e-06 1.6e-06 2.3e-06 1.7e-06 1.1e-06 1.25e-06 1.15e-06 1.05e-06 2.25e-06 1.65e-06 1.85e-06 2.4e-06 1.6e-06 1.45e-06
12 1.4e-06 1.55e-06 1.65e-06 1.8e-06 1.65e-06 1.25e-06 2.1e-06 2.65e-06 1.25e-06 1.75e-06 1.45e-06 1.3e-06 1.9e-06 1.6e-06 2.1e-06 1.3e-06 1.7e-06 1.95e-06 2.45e-06 1.9e-06 2e-06 1.6e-06 1.6e-06 1.45e-06 2e-06 2.25e-06 1.65e-06 1.3e-06 1.55e-06 1.55e-06 2.3e-06 1.7e-06 1.65e-06 1.35e-06 2.1e-06 1.9e-06 1.4e-06 1.55e-06 2.15e-06 1.55e-06 1.25e-06 1.25e-06 1.65e-06 2.45e-06 1.3e-06 2.15e-06 2e-06 1.6e-06 1.6e-06 1.2e-06 1.45e-06 2.1e-06 2.25e-06 2.15e-06 2.25e-06 2.05e-06 1.9e-06
13 2.05e-06 1.4e-06 1.35e-06 2.15e-06 1.8e-06 1.45e-06 2.2e-06 2.75e-06 1.75e-06 1.7e-06 1.55e-06 1.5e-06 1.6e-06 2e-06 1.9e-06 1.5e-06 1.9e-06 2.05e-06 2.3e-06 1.95e-06 1.9e-06 1.85e-06 1.2e-06 1.75e-06 2e-06 2.1e-06 1.9e-06 1.9e-06 1.6e-06 1.55e-06 2.35e-06 2e-06 1.9e-06 1.9e-06 1.75e-06 1.7e-06 2e-06 1.25e-06 2.25e-06 1.55e-06 1.5e-06 1.75e-06 1.6e-06 2.6e-06 1.85e-06 2.6e-06 2.25e-06 1.6e-06 1.75e-06 1.2e-06 1.1e-06 2.6e-06 2.25e-06 2.45e-06 2.7e-06 1.95e-06 1.8e-06
14 2.35e-06 1.75e-06 2e-06 1.9e-06 1.8e-06 1.55e-06 1.75e-06 2.55e-06 2.1e-06 1.65e-06 1.55e-06 1.65e-06 2.1e-06 1.9e-06 2.7e-06 1.6e-06 1.95e-06 2.05e-06 1.5e-06 1.85e-06 1.6e-06 1.75e-06 2.05e-06 2.1e-06 1.5e-06 1.6e-06 1.8e-06 2.25e-06 1.5e-06 1.6e-06 1.6e-06 2e-06 1.6e-06 2.25e-06 1.95e-06 1.65e-06 2.3e-06 1.45e-06 1.8e-06 1.6e-06 2.25e-06 2.1e-06 1.8e-06 1.95e-06 2.35e-06 2.7e-06 2.2e-06 1.65e-06 1.75e-06 1.8e-06 1.35e-06 2.7e-06 1.75e-06 2.2e-06 2.8e-06 1.6e-06 1.7e-06
15 1.65e-06 1.15e-06 1.45e-06 1.65e-06 1.25e-06 7e-07 1.6e-06 2.3e-06 1.55e-06 1.5e-06 1.05e-06 9e-07 1.3e-06 1.5e-06 1.6e-06 1.4e-06 1.4e-06 1.35e-06 1.75e-06 1.65e-06 1.55e-06 1.3e-06 1.55e-06 1.55e-06 1.25e-06 1.85e-06 1.35e-06 1.65e-06 8.5e-07 1.1e-06 1.75e-06 1.35e-06 1.35e-06 1.65e-06 1.8e-06 1.55e-06 1.6e-06 1.1e-06 1.65e-06 1.1e-06 1.7e-06 1.45e-06 1.35e-06 1.9e-06 1.65e-06 2.4e-06 1.75e-06 1.15e-06 1.1e-06 1.1e-06 1.05e-06 2.4e-06 1.85e-06 1.95e-06 2.5e-06 1.75e-06 1.6e-06
16 1.75e-06 1.65e-06 1.7e-06 1.6e-06 7.5e-07 1.35e-06 1.3e-06 1.7e-06 1.25e-06 1.35e-06 7e-07 1.35e-06 1.7e-06 1.9e-06 1.95e-06 1.4e-06 8e-07 8.5e-07 1.8e-06 1.75e-06 1.9e-06 1.9e-06 2e-06 1.45e-06 1.4e-06 2.05e-06 1.95e-06 1.2e-06 9.5e-07 6.5e-07 2e-06 1.1e-06 9e-07 1.2e-06 2.05e-06 1.95e-06 1.7e-06 1.3e-06 1.35e-06 6.5e-07 1.95e-06 1.3e-06 7.5e-07 2.35e-06 1.75e-06 2.35e-06 2.3e-06 7e-07 1.1e-06 1.85e-06 1.55e-06 2.45e-06 2.2e-06 1.35e-06 2.45e-06 2.15e-06 2e-06
17 2e-06 1.6e-06 1.95e-06 1.85e-06 1.05e-06 1.35e-06 1.55e-06 1.85e-06 1.6e-06 1.75e-06 9e-07 1.45e-06 1.95e-06 2.05e-06 2.05e-06 1.35e-06 8.5e-07 1.5e-06 1.75e-06 1.9e-06 2e-06 2e-06 2.15e-06 1.6e-06 1.3e-06 2.25e-06 2.05e-06 1.65e-06 9e-07 9e-07 2e-06 1.45e-06 1.3e-06 1.65e-06 2.2e-06 1.95e-06 1.95e-06 1.4e-06 1.6e-06 9e-07 2.15e-06 1.55e-06 1.15e-06 2.3e-06 2.05e-06 2.5e-06 2.45e-06 9.5e-07 1.25e-06 1.95e-06 1.65e-06 2.7e-06 2.2e-06 1.8e-06 2.6e-06 2.3e-06 2.15e-06
18 2.35e-06 1.75e-06 2.55e-06 1.5e-06 1.5e-06 1.7e-06 1.15e-06 2.05e-06 2.1e-06 2.25e-06 1.3e-06 1.8e-06 2.45e-06 2.3e-06 1.5e-06 1.75e-06 1.8e-06 1.75e-06 6e-07 1.5e-06 1.35e-06 1.65e-06 2.4e-06 1.9e-06 7e-07 1.8e-06 1.7e-06 2.2e-06 1.1e-06 1.3e-06 6.5e-07 1.9e-06 1.25e-06 2.2e-06 1.75e-06 1.3e-06 2.3e-06 1.65e-06 1.25e-06 1.3e-06 2.45e-06 2.1e-06 1.7e-06 1.05e-06 2.7e-06 2.3e-06 2.1e-06 1.35e-06 1.8e-06 2.3e-06 1.85e-06 2.3e-06 9e-07 1.65e-06 2.4e-06 1.85e-06 1.7e-06
19 2e-06 1.85e-06 2e-06 1.45e-06 1.55e-06 1.6e-06 1.7e-06 2.2e-06 1.75e-06 1.95e-06 1.3e-06 1.45e-06 1.9e-06 1.95e-06 1.85e-06 1.65e-06 1.75e-06 1.9e-06 1.5e-06 1.8e-06 1.7e-06 1.35e-06 2.15e-06 1.8e-06 1.5e-06 2.05e-06 1.4e-06 1.9e-06 1.4e-06 1.4e-06 1.25e-06 1.75e-06 1.55e-06 1.9e-06 1.5e-06 1.8e-06 1.95e-06 1.55e-06 1.8e-06 1.4e-06 2.1e-06 1.8e-06 1.6e-06 1.4e-06 2.15e-06 2.2e-06 1.9e-06 1.45e-06 1.65e-06 1.9e-06 1.65e-06 2.15e-06 9.5e-07 1.85e-06 2.3e-06 1.55e-06 1.45e-06
20 1.95e-06 1.65e-06 2.05e-06 1.75e-06 1.75e-06 1.5e-06 1.65e-06 2.3e-06 2.05e-06 1.95e-06 1.55e-06 1.6e-06 2e-06 1.9e-06 1.6e-06 1.55e-06 1.9e-06 2e-06 1.35e-06 1.7e-06 2.4e-06 1.6e-06 2e-06 2e-06 1.4e-06 1.85e-06 1.65e-06 2.15e-06 1.45e-06 1.55e-06 1.4e-06 1.65e-06 1.5e-06 2.15e-06 1.9e-06 1.5e-06 1.9e-06 1.5e-06 1.7e-06 1.55e-06 2.1e-06 2.05e-06 1.8e-06 1.6e-06 2.25e-06 2.4e-06 1.95e-06 1.6e-06 1.7e-06 1.7e-06 1.4e-06 2.4e-06 1.5e-06 1.95e-06 2.5e-06 1.8e-06 1.65e-06
21 2e-06 1.7e-06 1.75e-06 1.5e-06 1.7e-06 1.25e-06 1.8e-06 2.3e-06 1.9e-06 1.9e-06 1.5e-06 1.2e-06 1.6e-06 1.85e-06 1.75e-06 1.3e-06 1.9e-06 2e-06 1.65e-06 1.35e-06 1.6e-06 2.1e-06 1.95e-06 1.95e-06 1.55e-06 1.9e-06 1.1e-06 2e-06 1.45e-06 1.6e-06 1.35e-06 1.8e-06 1.65e-06 2e-06 1.55e-06 1.7e-06 1.95e-06 1.55e-06 1.85e-06 1.6e-06 2e-06 1.9e-06 1.85e-06 1.4e-06 1.9e-06 2.25e-06 1.6e-06 1.65e-06 1.75e-06 1.45e-06 1.45e-06 2.2e-06 1.2e-06 2e-06 2.35e-06 1.55e-06 1.4e-06
22 2e-06 1.45e-06 1.55e-06 2.25e-06 1.9e-06 1.5e-06 2.25e-06 2.85e-06 1.8e-06 1.9e-06 1.7e-06 1.6e-06 1.6e-06 1.2e-06 2.05e-06 1.55e-06 2e-06 2.15e-06 2.4e-06 2.15e-06 2e-06 1.95e-06 2.2e-06 1.8e-06 2.05e-06 2.3e-06 2e-06 1.9e-06 1.65e-06 1.7e-06 2.4e-06 2.05e-06 1.9e-06 1.9e-06 1.95e-06 1.75e-06 1.95e-06 1.5e-06 2.3e-06 1.7e-06 1.5e-06 1.8e-06 1.8e-06 2.65e-06 1.85e-06 2.6e-06 2.35e-06 1.75e-06 1.9e-06 1.3e-06 1.35e-06 2.6e-06 2.4e-06 2.55e-06 2.7e-06 2.15e-06 2e-06
23 1.55e-06 1.45e-06 2.1e-06 1.7e-06 1.25e-06 1.5e-06 1.75e-06 2.45e-06 1.15e-06 1.85e-06 1.05e-06 1.5e-06 1.45e-06 1.75e-06 2.1e-06 1.55e-06 1.45e-06 1.6e-06 1.9e-06 1.8e-06 2e-06 1.95e-06 1.8e-06 2e-06 1.55e-06 2.3e-06 2e-06 1.25e-06 1.1e-06 1.1e-06 2e-06 1.65e-06 1.45e-06 1.25e-06 2.1e-06 1.75e-06 1.5e-06 1.45e-06 1.85e-06 1.1e-06 1.35e-06 1.2e-06 1.35e-06 2.3e-06 1.7e-06 2.1e-06 2.35e-06 1.15e-06 1.55e-06 1.7e-06 1.6e-06 2.05e-06 2.05e-06 1.9e-06 2.1e-06 2.2e-06 2.05e-06
24 1.95e-06 1.35e-06 2.2e-06 1.45e-06 1.1e-06 1.2e-06 1.1e-06 2e-06 1.7e-06 1.9e-06 9e-07 1.35e-06 2e-06 2e-06 1.5e-06 1.25e-06 1.4e-06 1.3e-06 7e-07 1.5e-06 1.4e-06 1.55e-06 2.05e-06 1.55e-06 1.2e-06 1.8e-06 1.6e-06 1.8e-06 6.5e-07 9.5e-07 9.5e-07 1.5e-06 1.1e-06 1.8e-06 1.75e-06 1.3e-06 1.9e-06 1.35e-06 1.2e-06 9.5e-07 2.1e-06 1.65e-06 1.35e-06 1.3e-06 2.3e-06 2.25e-06 2e-06 1e-06 1.3e-06 1.9e-06 1.55e-06 2.25e-06 1.25e-06 1.6e-06 2.35e-06 1.85e-06 1.7e-06
25 2.65e-06 2e-06 2.2e-06 2.1e-06 1.85e-06 1.8e-06 1.95e-06 2.8e-06 2.25e-06 1.7e-06 1.65e-06 1.8e-06 2.25e-06 2.1e-06 1.6e-06 1.85e-06 2.05e-06 2.25e-06 1.8e-06 2.05e-06 1.85e-06 1.9e-06 2.3e-06 2.3e-06 1.8e-06 2.9e-06 1.95e-06 2.35e-06 1.75e-06 1.7e-06 1.9e-06 2.2e-06 1.8e-06 2.35e-06 2.2e-06 1.9e-06 2.6e-06 1.6e-06 1.75e-06 1.7e-06 2.4e-06 2.3e-06 1.9e-06 2.25e-06 2.5e-06 2.95e-06 2.3e-06 1.75e-06 2.05e-06 1.9e-06 1.45e-06 2.85e-06 2e-06 2.15e-06 3.05e-06 1.75e-06 1.85e-06
26 2.05e-06 1.75e-06 1.8e-06 1.55e-06 1.75e-06 1.3e-06 1.85e-06 2.35e-06 1.95e-06 1.95e-06 1.55e-06 1.25e-06 1.65e-06 1.9e-06 1.8e-06 1.35e-06 1.95e-06 2.05e-06 1.7e-06 1.4e-06 1.65e-06 1.1e-06 2e-06 2e-06 1.6e-06 1.95e-06 2.2e-06 2.05e-06 1.5e-06 1.65e-06 1.4e-06 1.85e-06 1.7e-06 2.05e-06 1.6e-06 1.75e-06 2e-06 1.6e-06 1.9e-06 1.65e-06 2.05e-06 1.95e-06 1.9e-06 1.45e-06 1.95e-06 2.3e-06 1.65e-06 1.7e-06 1.8e-06 1.5e-06 1.5e-06 2.25e-06 1.25e-06 2.05e-06 2.4e-06 1.6e-06 1.45e-06
27 1.4e-06 1.7e-06 2.1e-06 1.65e-06 1.05e-06 1.6e-06 1.6e-06 2.5e-06 1e-06 1.6e-06 1.05e-06 1.55e-06 1.3e-06 1.9e-06 2.25e-06 1.65e-06 1.2e-06 1.65e-06 2.2e-06 1.9e-06 2.15e-06 2e-06 1.9e-06 1.25e-06 1.8e-06 2.35e-06 2.05e-06 1.7e-06 1.3e-06 1.1e-06 2.2e-06 1.45e-06 1.25e-06 9e-07 2.2e-06 2e-06 1.4e-06 1.65e-06 1.7e-06 1.1e-06 1.4e-06 1.1e-06 1.1e-06 2.5e-06 1.6e-06 2.15e-06 2.35e-06 1.15e-06 1.5e-06 1.8e-06 1.8e-06 2e-06 2.3e-06 1.65e-06 2.25e-06 2.3e-06 2.15e-06
28 1.55e-06 9.5e-07 1.8e-06 1.3e-06 6e-07 8e-07 1.05e-06 1.95e-06 1.2e-06 1.45e-06 4e-07 9e-07 1.55e-06 1.6e-06 1.5e-06 8.5e-07 9.5e-07 9e-07 1.1e-06 1.4e-06 1.45e-06 1.45e-06 1.65e-06 1.1e-06 6.5e-07 1.75e-06 1.5e-06 1.3e-06 4e-07 5e-07 1.25e-06 1.1e-06 9.5e-07 1.3e-06 1.65e-06 1.3e-06 1.5e-06 9.5e-07 1.15e-06 5e-07 1.65e-06 1.2e-06 9e-07 1.55e-06 1.85e-06 2.15e-06 1.9e-06 5.5e-07 9e-07 1.5e-06 1.15e-06 2.1e-06 1.5e-06 1.45e-06 2.25e-06 1.75e-06 1.6e-06
29 1.6e-06 1.2e-06 1.7e-06 1.35e-06 5e-07 1.05e-06 1.05e-06 1.95e-06 1.1e-06 1.2e-06 4e-07 1.05e-06 1.55e-06 1.55e-06 1.6e-06 1.1e-06 6.5e-07 9e-07 1.3e-06 1.4e-06 1.55e-06 1.6e-06 1.7e-06 1.1e-06 9.5e-07 1.7e-06 1.65e-06 1.1e-06 5e-07 7e-07 1.55e-06 1e-06 8e-07 1.1e-06 1.7e-06 1.5e-06 1.55e-06 9e-07 1.1e-06 3.5e-07 1.65e-06 1.15e-06 6e-07 1.9e-06 1.8e-06 2.25e-06 2e-06 4e-07 9.5e-07 1.55e-06 1.15e-06 2.15e-06 1.7e-06 1.2e-06 2.35e-06 1.8e-06 1.65e-06
30 2.25e-06 1.85e-06 2.5e-06 1.3e-06 1.65e-06 1.7e-06 1.3e-06 2.05e-06 2.1e-06 2.35e-06 1.45e-06 1.65e-06 2.3e-06 2.35e-06 1.6e-06 1.75e-06 2e-06 2e-06 6.5e-07 1.25e-06 1.4e-06 1.35e-06 2.4e-06 2e-06 9.5e-07 1.9e-06 1.4e-06 2.2e-06 1.25e-06 1.55e-06 9e-07 1.95e-06 1.4e-06 2.2e-06 1.55e-06 1.4e-06 2.2e-06 1.85e-06 1.45e-06 1.55e-06 2.4e-06 2.15e-06 1.95e-06 8e-07 2.55e-06 2.1e-06 1.85e-06 1.6e-06 1.95e-06 2.25e-06 1.95e-06 2.05e-06 6e-07 1.75e-06 2.2e-06 1.65e-06 1.5e-06
31 1.45e-06 1.7e-06 1.95e-06 1.7e-06 1.1e-06 1.3e-06 1.5e-06 2.25e-06 1.45e-06 1.6e-06 1e-06 1.4e-06 1.7e-06 2e-06 2e-06 1.35e-06 1.1e-06 1.45e-06 1.9e-06 1.75e-06 1.65e-06 1.8e-06 2.05e-06 1.65e-06 1.5e-06 2.2e-06 1.85e-06 1.45e-06 1.1e-06 1e-06 1.95e-06 1.6e-06 1.1e-06 1.45e-06 2.05e-06 2e-06 1.35e-06 1.5e-06 1.6e-06 1e-06 2.05e-06 1.45e-06 1.1e-06 2.05e-06 2e-06 2.45e-06 2.1e-06 1.05e-06 9.5e-07 1.85e-06 1.7e-06 2.35e-06 2.1e-06 1.5e-06 2.55e-06 2.15e-06 2e-06
32 1.6e-06 1.6e-06 1.9e-06 1.4e-06 9e-07 1.3e-06 1.05e-06 2.05e-06 1.25e-06 1.45e-06 8e-07 1.35e-06 1.65e-06 1.9e-06 1.6e-06 1.35e-06 9e-07 1.3e-06 1.25e-06 1.55e-06 1.5e-06 1.65e-06 1.9e-06 1.45e-06 1.1e-06 1.8e-06 1.7e-06 1.25e-06 9.5e-07 8e-07 1.4e-06 1.1e-06 1.2e-06 1.25e-06 1.8e-06 1.6e-06 1.55e-06 1.35e-06 1.15e-06 8e-07 1.9e-06 1.3e-06 9e-07 1.8e-06 1.9e-06 2.25e-06 2.05e-06 8.5e-07 1.1e-06 1.85e-06 1.55e-06 2.15e-06 1.7e-06 1.25e-06 2.35e-06 1.9e-06 1.75e-06
