 slim_762393552 slim_762393556 slim_762393558 slim_762393545 slim_762393519 slim_762393525 slim_762393547 slim_762393551 slim_762393526 slim_762393536 slim_762393527 slim_762393538 slim_762393530 slim_762393550 slim_762393518 slim_762393531 slim_762393529 slim_762393554 slim_762393524 slim_762393553 slim_762393555 slim_762393543 slim_762393532 slim_762393540 slim_762393528 slim_762393534 slim_762393521 slim_762393535 slim_762393544 slim_762393557 slim_762393549 slim_762393546 slim_762393520 slim_762393537 slim_762393541 slim_762393533 slim_762393559 slim_762393522 slim_762393548 slim_762393539 slim_762393542 slim_762393523
10 1.7e-06 2.8e-06 2.2e-06 2.6e-06 1.5e-06 1.75e-06 1.6e-06 2.65e-06 2.4e-06 2.4e-06 2e-06 2.7e-06 2.35e-06 2.3e-06 2.15e-06 2e-06 2.05e-06 2.2e-06 2.25e-06 2.2e-06 1.2e-06 2.8e-06 2.1e-06 2.2e-06 2.9e-06 1.85e-06 1.95e-06 2.95e-06 2.2e-06 2.2e-06 2.85e-06 2.35e-06 1.95e-06 1.9e-06 2.55e-06 2.3e-06 2.2e-06 1.85e-06 3e-06 2.25e-06 1.9e-06 2.5e-06
11 2.25e-06 1.35e-06 1.85e-06 1.3e-06 2.35e-06 1.95e-06 2.3e-06 1.8e-06 1.45e-06 1.7e-06 2.7e-06 1.7e-06 1.7e-06 1.7e-06 1.8e-06 2.15e-06 1.1e-06 1.85e-06 2.25e-06 1.45e-06 2.35e-06 1.35e-06 1.75e-06 2.05e-06 1.5e-06 2.35e-06 1.95e-06 1.65e-06 2.3e-06 1.8e-06 1.4e-06 1.7e-06 1.85e-06 2.4e-06 1.55e-06 1.85e-06 2.15e-06 2.2e-06 1.2e-06 2.05e-06 2.1e-06 1.85e-06
12 1.45e-06 1.65e-06 1.7e-06 1.65e-06 2.35e-06 1.95e-06 1.85e-06 1.8e-06 1.4e-06 2.15e-06 2.35e-06 1.7e-06 1.4e-06 2e-06 1.65e-06 1.4e-06 1.1e-06 1.95e-06 1.5e-06 1.7e-06 2.05e-06 1.9e-06 1.4e-06 1.6e-06 2.05e-06 1.85e-06 1.75e-06 1.95e-06 1.85e-06 1.8e-06 1.95e-06 2.15e-06 1.65e-06 2e-06 2.4e-06 1.35e-06 1.45e-06 2.3e-06 2.15e-06 1.75e-06 1.65e-06 1.3e-06
13 2.2e-06 2e-06 2.3e-06 1.95e-06 2.45e-06 2.1e-06 2e-06 2.15e-06 1.95e-06 2.35e-06 2.3e-06 1.7e-06 2e-06 2.4e-06 2.25e-06 2.15e-06 1.6e-06 2.15e-06 2.25e-06 2.05e-06 2.15e-06 2.2e-06 1.9e-06 2.35e-06 1.95e-06 2.35e-06 1.9e-06 2.2e-06 2.35e-06 1.45e-06 2.25e-06 2.35e-06 2e-06 2.3e-06 2.2e-06 1.9e-06 1.65e-06 2.4e-06 2.05e-06 1.7e-06 1.95e-06 2.2e-06
14 2.05e-06 1.8e-06 1.35e-06 1.75e-06 1.7e-06 2.05e-06 2.2e-06 2.15e-06 1.95e-06 1.65e-06 2.15e-06 1.8e-06 1.65e-06 2.25e-06 2.5e-06 1.75e-06 1.45e-06 1.65e-06 1.95e-06 1.65e-06 1.75e-06 1.75e-06 2e-06 1.6e-06 2.1e-06 2.15e-06 1.6e-06 2.2e-06 1.9e-06 2.05e-06 1.8e-06 1.5e-06 1.5e-06 2.2e-06 1.7e-06 2.15e-06 2.15e-06 1.6e-06 2e-06 2.25e-06 2.25e-06 2.05e-06
15 1.5e-06 2.3e-06 1.8e-06 2e-06 1.85e-06 2.1e-06 1.8e-06 1.95e-06 1.75e-06 2e-06 2e-06 2.15e-06 1.4e-06 2.15e-06 1.75e-06 2.1e-06 1.6e-06 1.6e-06 1.6e-06 1.85e-06 1.55e-06 2.25e-06 1.7e-06 1.4e-06 2.4e-06 1.85e-06 1.55e-06 2.25e-06 1.45e-06 1.95e-06 2.3e-06 1.95e-06 1.5e-06 1.95e-06 2.2e-06 1.5e-06 1.6e-06 1.7e-06 2.5e-06 1.8e-06 1.85e-06 1.5e-06
16 1.7e-06 1.4e-06 1.5e-06 9.5e-07 2.05e-06 1.55e-06 1.75e-06 1.9e-06 1.1e-06 1.75e-06 2.05e-06 1.1e-06 1.1e-06 1.6e-06 1.45e-06 1.6e-06 8e-07 1.45e-06 1.8e-06 1.1e-06 1.8e-06 1.3e-06 1.05e-06 1.75e-06 1.7e-06 1.9e-06 1.5e-06 1.85e-06 1.85e-06 1.2e-06 1.35e-06 1.65e-06 1.3e-06 1.7e-06 1.95e-06 1.35e-06 1.6e-06 1.9e-06 1.6e-06 1.55e-06 1.55e-06 1.45e-06
17 2.1e-06 2.15e-06 1.7e-06 1.5e-06 1.8e-06 2.15e-06 2.05e-06 2.2e-06 1.95e-06 1.65e-06 2.2e-06 1.85e-06 1.95e-06 2.15e-06 1.65e-06 1.6e-06 1.45e-06 2.4e-06 1.95e-06 1.45e-06 1.75e-06 1.7e-06 1.9e-06 1.7e-06 2.05e-06 2.1e-06 1.5e-06 2.15e-06 1.65e-06 1.7e-06 1.75e-06 1.5e-06 1.4e-06 2.25e-06 1.8e-06 1.9e-06 2.05e-06 1.55e-06 2e-06 2.05e-06 2.1e-06 1.9e-06
18 1.7e-06 2.3e-06 2e-06 2e-06 2.1e-06 2.25e-06 1.9e-06 2.05e-06 1.95e-06 2.05e-06 2.25e-06 2.25e-06 1.5e-06 2.25e-06 1.95e-06 1.6e-06 1.8e-06 1.95e-06 2e-06 1.9e-06 1.9e-06 2.2e-06 1.9e-06 1.7e-06 2.1e-06 1.6e-06 1.55e-06 1.9e-06 1.55e-06 2e-06 2.25e-06 2.1e-06 1.55e-06 1.95e-06 2.35e-06 1.65e-06 1.75e-06 2.05e-06 2.45e-06 1.95e-06 1.95e-06 1.3e-06
19 1.9e-06 1.9e-06 1.7e-06 1.2e-06 1.85e-06 1.9e-06 1.85e-06 2e-06 1.6e-06 1.55e-06 2.2e-06 1.45e-06 1.7e-06 2.05e-06 1.65e-06 1.85e-06 1.1e-06 1.45e-06 1.9e-06 1.8e-06 1.85e-06 1.5e-06 1.65e-06 1.75e-06 1.95e-06 1.95e-06 1.7e-06 2e-06 1.95e-06 1.45e-06 1.55e-06 1.55e-06 1.55e-06 2.15e-06 1.85e-06 1.6e-06 1.9e-06 1.75e-06 1.8e-06 1.8e-06 1.9e-06 1.65e-06
20 1.4e-06 2.5e-06 1.8e-06 2.25e-06 1.1e-06 1.5e-06 1.45e-06 2.3e-06 2.1e-06 1.95e-06 1.2e-06 2.35e-06 2.05e-06 2.15e-06 1.75e-06 1.55e-06 1.8e-06 1.75e-06 1.9e-06 1.85e-06 1.5e-06 2.45e-06 2.1e-06 1.75e-06 2.55e-06 1.55e-06 1.45e-06 2.6e-06 1.75e-06 2.05e-06 2.5e-06 1.9e-06 1.45e-06 1.95e-06 2.1e-06 2.1e-06 2.05e-06 1.35e-06 2.65e-06 2.1e-06 1.75e-06 2.15e-06
21 2.4e-06 1.65e-06 1.8e-06 7e-07 2.25e-06 2.25e-06 2.45e-06 2.05e-06 1.8e-06 9.5e-07 2.8e-06 1.35e-06 1.9e-06 2.2e-06 1.75e-06 2.25e-06 1.3e-06 1.7e-06 2.2e-06 1.5e-06 2.45e-06 0.0 1.85e-06 1.95e-06 1.6e-06 2.35e-06 1.9e-06 1.75e-06 2.25e-06 1.95e-06 5e-08 8.5e-07 1.75e-06 2.5e-06 1.6e-06 2.05e-06 2.3e-06 1.55e-06 7.5e-07 2.25e-06 2.25e-06 1.9e-06
22 1.75e-06 2.05e-06 2.05e-06 1.5e-06 2.35e-06 2e-06 1.75e-06 2.1e-06 1.35e-06 2.1e-06 2.1e-06 1.75e-06 1.4e-06 1.9e-06 2e-06 1.7e-06 1.05e-06 1.9e-06 1.9e-06 1.65e-06 2.1e-06 1.85e-06 1.9e-06 1.85e-06 2.2e-06 2e-06 1.9e-06 2.1e-06 2e-06 1.5e-06 1.9e-06 2.1e-06 1.75e-06 1.55e-06 2.4e-06 1.1e-06 1.55e-06 2.3e-06 2.15e-06 1.5e-06 1.55e-06 1.35e-06
23 1.7e-06 2.25e-06 1.65e-06 1.9e-06 1.7e-06 2.25e-06 2e-06 1.9e-06 1.85e-06 1.65e-06 2.2e-06 2.05e-06 1.6e-06 2.35e-06 1.6e-06 1.4e-06 1.75e-06 1.7e-06 1.7e-06 1.75e-06 1.75e-06 1.95e-06 1.85e-06 2.5e-06 2.25e-06 1.95e-06 1.65e-06 2.1e-06 1.7e-06 2.1e-06 2e-06 1.6e-06 1.6e-06 2.1e-06 1.8e-06 1.65e-06 1.8e-06 1.65e-06 2.2e-06 1.95e-06 2.05e-06 1.55e-06
24 2.45e-06 1.55e-06 2.15e-06 1.65e-06 2.5e-06 2.3e-06 2.4e-06 1.9e-06 2e-06 1.9e-06 2.9e-06 1.5e-06 2.05e-06 1.95e-06 2.1e-06 2.4e-06 1.7e-06 2.05e-06 2.1e-06 1.95e-06 2.55e-06 1.6e-06 2.2e-06 2.25e-06 2.2e-06 2.2e-06 1.75e-06 1.4e-06 2.2e-06 2.05e-06 1.65e-06 1.9e-06 1.85e-06 2.75e-06 1.8e-06 2.15e-06 2.3e-06 2.45e-06 1.5e-06 2.35e-06 2.2e-06 1.9e-06
25 1.45e-06 2.45e-06 2.2e-06 2.15e-06 1.75e-06 1.8e-06 1.5e-06 2.25e-06 2e-06 2.15e-06 1.85e-06 2.35e-06 1.85e-06 2.35e-06 2.15e-06 1.85e-06 1.9e-06 2.1e-06 1.6e-06 1.95e-06 1.55e-06 2.35e-06 2e-06 1.95e-06 2.2e-06 2.5e-06 1.7e-06 2e-06 1.7e-06 2.15e-06 2.4e-06 2.25e-06 1.75e-06 2.15e-06 2.45e-06 1.75e-06 2e-06 2.2e-06 2.55e-06 2.1e-06 1.55e-06 1.5e-06
26 1.85e-06 2.1e-06 1.65e-06 1.7e-06 1.7e-06 2e-06 1.8e-06 2.15e-06 1.95e-06 1.8e-06 1.95e-06 1.95e-06 1.75e-06 1.9e-06 1.6e-06 1.55e-06 1.5e-06 1.5e-06 1.55e-06 1.7e-06 1.45e-06 1.9e-06 1.9e-06 1.65e-06 1.75e-06 1.7e-06 2e-06 1.95e-06 1.45e-06 1.65e-06 1.95e-06 1.65e-06 1.1e-06 2.1e-06 1.9e-06 1.8e-06 1.8e-06 1.5e-06 2.15e-06 1.9e-06 1.85e-06 1.65e-06
27 2.3e-06 1.7e-06 2.25e-06 1.8e-06 2.55e-06 2.4e-06 2.35e-06 1.8e-06 1.9e-06 1.9e-06 2.95e-06 1.65e-06 1.95e-06 2.2e-06 2.2e-06 2.25e-06 1.85e-06 2.15e-06 1.9e-06 2e-06 2.6e-06 1.75e-06 2.1e-06 2.1e-06 1.4e-06 2e-06 1.95e-06 2.5e-06 2e-06 2.3e-06 1.8e-06 2e-06 1.95e-06 2.6e-06 1.9e-06 1.9e-06 2.3e-06 2.5e-06 1.65e-06 2.35e-06 2.15e-06 1.55e-06
28 1.9e-06 2.45e-06 1.95e-06 2.05e-06 1.95e-06 2.3e-06 1.95e-06 2.25e-06 2.05e-06 2e-06 2.2e-06 2.3e-06 1.85e-06 2.35e-06 1.9e-06 1.45e-06 1.85e-06 1.65e-06 1.55e-06 1.95e-06 1.75e-06 2.25e-06 2e-06 1.7e-06 2.2e-06 1.7e-06 1.45e-06 2e-06 2.5e-06 2.1e-06 2.3e-06 1.95e-06 1.45e-06 2.15e-06 2.2e-06 1.75e-06 2e-06 1.8e-06 2.5e-06 2.1e-06 2e-06 1.5e-06
29 2.05e-06 2.2e-06 2.1e-06 1.4e-06 2.3e-06 2.1e-06 1.75e-06 2.3e-06 1.75e-06 2.2e-06 2.2e-06 1.8e-06 1.8e-06 1.45e-06 2.05e-06 1.95e-06 1.2e-06 1.7e-06 2e-06 1.45e-06 2.05e-06 1.95e-06 1.5e-06 2.1e-06 2.05e-06 2.15e-06 1.65e-06 2.3e-06 2.1e-06 1.7e-06 2e-06 2.1e-06 1.7e-06 2.05e-06 2.4e-06 1.45e-06 1.35e-06 2.2e-06 2.25e-06 1.3e-06 1.7e-06 1.8e-06
30 2.45e-06 1.7e-06 1.85e-06 7.5e-07 2.3e-06 2.3e-06 2.5e-06 2.1e-06 1.85e-06 1e-06 2.85e-06 1.4e-06 1.95e-06 2.25e-06 1.8e-06 2.3e-06 1.35e-06 1.75e-06 2.25e-06 1.55e-06 2.5e-06 5e-08 1.9e-06 2e-06 1.65e-06 2.4e-06 1.95e-06 1.8e-06 2.3e-06 2e-06 1e-07 9e-07 1.8e-06 2.55e-06 1.65e-06 2.1e-06 2.35e-06 1.6e-06 8e-07 2.3e-06 2.3e-06 1.95e-06
31 2.3e-06 2e-06 1.55e-06 1.3e-06 1.65e-06 2.25e-06 2.35e-06 2.1e-06 2.05e-06 1e-06 2.35e-06 1.7e-06 2.15e-06 2.35e-06 1.5e-06 1.95e-06 1.65e-06 1.5e-06 2.1e-06 1.55e-06 1.9e-06 8.5e-07 2.1e-06 1.6e-06 1.9e-06 2.25e-06 1.65e-06 2e-06 1.95e-06 2.1e-06 9e-07 1.7e-06 1.55e-06 2.35e-06 1.35e-06 2.2e-06 2.35e-06 1.2e-06 1.35e-06 2.3e-06 2.4e-06 2.05e-06
32 1.85e-06 2e-06 1.55e-06 1.55e-06 1.7e-06 1.95e-06 1.9e-06 2.1e-06 1.85e-06 1.7e-06 1.95e-06 1.85e-06 1.65e-06 2e-06 1.5e-06 1.5e-06 1.3e-06 1.4e-06 1.55e-06 1.55e-06 1.45e-06 1.75e-06 1.75e-06 1.6e-06 1.85e-06 1.75e-06 1.1e-06 1.95e-06 1.45e-06 1.7e-06 1.8e-06 1.55e-06 1.9e-06 2.05e-06 1.85e-06 1.85e-06 1.9e-06 1.4e-06 2.05e-06 2e-06 1.95e-06 1.65e-06
33 2e-06 2.6e-06 2.25e-06 2.25e-06 2.2e-06 2.2e-06 1.95e-06 2.5e-06 1.95e-06 2.3e-06 1.9e-06 2.4e-06 2e-06 2.3e-06 2.2e-06 1.95e-06 1.7e-06 2.25e-06 1.95e-06 2.15e-06 1.95e-06 2.5e-06 1.55e-06 2.1e-06 2.75e-06 2.15e-06 2.1e-06 2.6e-06 2.15e-06 2.05e-06 2.55e-06 2.35e-06 2.05e-06 2.4e-06 2.6e-06 1.7e-06 2e-06 2.25e-06 2.75e-06 1.95e-06 2e-06 1.9e-06
34 2.5e-06 1.9e-06 1.75e-06 1.85e-06 1.8e-06 2.3e-06 2.55e-06 2e-06 2.15e-06 1.4e-06 2.55e-06 1.55e-06 2.4e-06 2.2e-06 1.7e-06 2.2e-06 1.95e-06 1.8e-06 2.35e-06 1.85e-06 2.1e-06 1.6e-06 2.4e-06 1.8e-06 1.8e-06 2.45e-06 1.9e-06 1.9e-06 2.2e-06 2.4e-06 1.65e-06 1.35e-06 1.85e-06 2.6e-06 2.2e-06 2.45e-06 2.6e-06 1.7e-06 1.4e-06 2.55e-06 2.6e-06 2.3e-06
35 1.55e-06 2.25e-06 2.2e-06 1.6e-06 2.35e-06 2.15e-06 1.4e-06 1.95e-06 1.3e-06 2.1e-06 2.3e-06 1.85e-06 1.35e-06 1.9e-06 2.15e-06 1.5e-06 1.35e-06 1.9e-06 1.65e-06 1.6e-06 2.1e-06 2.05e-06 1.1e-06 1.65e-06 2.15e-06 1.75e-06 1.8e-06 1.9e-06 1.75e-06 1.45e-06 2.1e-06 2.2e-06 1.85e-06 1.7e-06 2.45e-06 1.1e-06 1.3e-06 2.35e-06 2.3e-06 1.25e-06 1.2e-06 9e-07
36 1.65e-06 2.35e-06 2.2e-06 1.95e-06 2.35e-06 2.25e-06 1.7e-06 2.05e-06 1.8e-06 2.35e-06 2.2e-06 2.15e-06 1.45e-06 1.65e-06 2.15e-06 1.6e-06 1.6e-06 2.05e-06 1.75e-06 1.9e-06 2.05e-06 2.3e-06 1.55e-06 1.8e-06 2.3e-06 2e-06 1.8e-06 2.3e-06 2e-06 1.35e-06 2.35e-06 2.35e-06 1.9e-06 2e-06 2.6e-06 1.3e-06 2.2e-06 2.35e-06 2.55e-06 1.3e-06 1.65e-06 1.55e-06
37 2.15e-06 2.45e-06 1.65e-06 1.8e-06 1.45e-06 2.2e-06 2.2e-06 2.3e-06 2.3e-06 1.4e-06 1.85e-06 2.2e-06 2.3e-06 2.4e-06 1.6e-06 1.7e-06 1.9e-06 1.55e-06 2.05e-06 1.75e-06 1.35e-06 1.55e-06 2.3e-06 1.65e-06 2.45e-06 2.2e-06 1.5e-06 2.5e-06 1.8e-06 2.2e-06 1.6e-06 1.2e-06 1.4e-06 2.25e-06 1.7e-06 2.35e-06 2.35e-06 1.5e-06 2.05e-06 2.35e-06 2.5e-06 2.3e-06
38 2.6e-06 1.55e-06 2.05e-06 1.25e-06 2.45e-06 2.3e-06 2.65e-06 1.95e-06 1.9e-06 1.35e-06 3e-06 1.2e-06 2.15e-06 2.05e-06 2e-06 2.5e-06 1.6e-06 2e-06 2.45e-06 1.8e-06 2.65e-06 7.5e-07 2.15e-06 2.2e-06 1.5e-06 2.55e-06 2.15e-06 1.65e-06 2.5e-06 2.25e-06 8e-07 1.35e-06 2.05e-06 2.75e-06 1.4e-06 2.3e-06 2.55e-06 2.05e-06 1.5e-06 2.5e-06 2.45e-06 2.15e-06
39 1.85e-06 2.45e-06 2.3e-06 1.85e-06 2.35e-06 2.25e-06 1.75e-06 2.2e-06 1.7e-06 2.3e-06 2.25e-06 2.05e-06 1.75e-06 1.7e-06 2.25e-06 1.8e-06 1.55e-06 2.05e-06 1.95e-06 1.8e-06 2.1e-06 2.25e-06 1.5e-06 1.95e-06 2.35e-06 2.1e-06 1.9e-06 2.35e-06 2.1e-06 1.3e-06 2.3e-06 2.3e-06 2e-06 1.95e-06 2.55e-06 1.25e-06 1.3e-06 2.35e-06 2.5e-06 2.3e-06 1.7e-06 1.5e-06
40 1.45e-06 2.3e-06 2.3e-06 1.9e-06 2.05e-06 1.75e-06 1.2e-06 2.3e-06 1.7e-06 2.3e-06 1.9e-06 2.1e-06 1.65e-06 1.95e-06 2.25e-06 1.85e-06 1.55e-06 2.1e-06 1.95e-06 1.9e-06 1.75e-06 2.25e-06 1.55e-06 2.05e-06 2.2e-06 1.55e-06 1.85e-06 2.15e-06 2e-06 1.7e-06 2.3e-06 2.4e-06 1.95e-06 2e-06 2.6e-06 1.2e-06 1.65e-06 2.5e-06 2.45e-06 1.7e-06 1.9e-06 1.5e-06
41 1.55e-06 2.15e-06 2.1e-06 1.6e-06 2.3e-06 2.2e-06 1.7e-06 1.85e-06 1.35e-06 1.95e-06 2.5e-06 1.85e-06 1.3e-06 2.2e-06 2.05e-06 1.5e-06 1.45e-06 1.9e-06 1.3e-06 1.65e-06 2.15e-06 1.9e-06 1.35e-06 1.55e-06 1.9e-06 1.5e-06 1.65e-06 1.55e-06 1.5e-06 1.8e-06 1.95e-06 2.05e-06 1.65e-06 1.9e-06 2.3e-06 9e-07 1.55e-06 2.3e-06 2.15e-06 1.5e-06 1.5e-06 1.2e-06
