 slim_762396407 slim_762396413 slim_762396385 slim_762396399 slim_762396391 slim_762396409 slim_762396397 slim_762396405 slim_762396402 slim_762396400 slim_762396406 slim_762396414 slim_762396410 slim_762396393 slim_762396380 slim_762396412 slim_762396411 slim_762396389 slim_762396386 slim_762396392 slim_762396394 slim_762396383 slim_762396390 slim_762396384 slim_762396404 slim_762396378 slim_762396375 slim_762396396 slim_762396379 slim_762396388 slim_762396401 slim_762396381 slim_762396377 slim_762396403 slim_762396398 slim_762396408 slim_762396395 slim_762396382 slim_762396387 slim_762396376
21 2.05e-06 2.1e-06 1.95e-06 2.05e-06 1.9e-06 2.35e-06 2e-06 2.3e-06 1.9e-06 2.1e-06 2.05e-06 1.8e-06 1.6e-06 1.85e-06 2.15e-06 2.55e-06 2.35e-06 2.1e-06 1.95e-06 2.15e-06 2.1e-06 2.8e-06 2e-06 2.25e-06 1.9e-06 2.35e-06 1.9e-06 1.6e-06 1.95e-06 2e-06 1.75e-06 2.2e-06 1.75e-06 1.9e-06 1.85e-06 2.1e-06 2.05e-06 2.35e-06 1.85e-06 2.25e-06
22 2.2e-06 1.6e-06 1.55e-06 2.15e-06 1.45e-06 1.7e-06 1.7e-06 1.55e-06 1.6e-06 2.3e-06 1.75e-06 1.6e-06 1.95e-06 1.3e-06 1.9e-06 1.95e-06 1.8e-06 2.2e-06 1.4e-06 1.5e-06 1.6e-06 2e-06 2.2e-06 1.7e-06 1.5e-06 1.85e-06 2e-06 1.95e-06 1.65e-06 2.2e-06 2.55e-06 1.55e-06 2.05e-06 1.4e-06 1.8e-06 1.5e-06 1.4e-06 1.75e-06 1.45e-06 2.45e-06
23 1.85e-06 1.4e-06 1.45e-06 1.8e-06 2.1e-06 7.5e-07 1.05e-06 1.5e-06 1.6e-06 2.1e-06 1.2e-06 1.9e-06 2.4e-06 2.05e-06 1.45e-06 1.25e-06 7.5e-07 1.85e-06 1.15e-06 1.45e-06 1.6e-06 2.25e-06 1.7e-06 1.2e-06 1.1e-06 1e-06 2.15e-06 2.4e-06 1.05e-06 2e-06 2.55e-06 1.15e-06 2.45e-06 1.25e-06 2.15e-06 8e-07 1.1e-06 1.35e-06 2.05e-06 2.25e-06
24 1.8e-06 1.2e-06 1.3e-06 1.75e-06 1.6e-06 1e-06 1e-06 1.55e-06 1.55e-06 1.9e-06 1.05e-06 1.4e-06 2.05e-06 1.75e-06 1.35e-06 1.45e-06 1.05e-06 1.8e-06 1.2e-06 1.4e-06 1.35e-06 1.9e-06 1.5e-06 1.1e-06 1.2e-06 1.2e-06 1.8e-06 2.05e-06 1e-06 1.8e-06 2.25e-06 1.15e-06 2.05e-06 1.15e-06 1.95e-06 1e-06 1.1e-06 1.5e-06 1.6e-06 2.05e-06
25 1.7e-06 1.5e-06 1.3e-06 1.65e-06 2.2e-06 1e-06 1.05e-06 1.8e-06 1.75e-06 2.2e-06 1.05e-06 2e-06 2.5e-06 2.15e-06 1.55e-06 8.5e-07 9.5e-07 1.7e-06 1.2e-06 1.55e-06 1.65e-06 2.35e-06 1.85e-06 1e-06 1.2e-06 1.4e-06 2.2e-06 2.5e-06 1e-06 2.1e-06 2.65e-06 1.35e-06 2.55e-06 1.25e-06 2.25e-06 8e-07 1.2e-06 9.5e-07 2.1e-06 2.35e-06
26 1.9e-06 2.05e-06 1.9e-06 1.85e-06 2e-06 2.1e-06 1.9e-06 2.15e-06 2.05e-06 2.05e-06 2.05e-06 2e-06 1.85e-06 2.1e-06 2.2e-06 2.3e-06 2.2e-06 1.9e-06 2.05e-06 2.1e-06 1.95e-06 1.9e-06 2e-06 2.15e-06 1.8e-06 2.2e-06 3.1e-06 1.85e-06 2.05e-06 1.9e-06 1.7e-06 1.85e-06 1.8e-06 1.85e-06 1.85e-06 1.95e-06 2e-06 2.15e-06 1.85e-06 2.15e-06
27 2e-06 2.3e-06 2e-06 2e-06 1.75e-06 2.55e-06 2.05e-06 2.2e-06 1.75e-06 1.95e-06 2.3e-06 1.65e-06 1.1e-06 1.6e-06 2e-06 2.75e-06 2.5e-06 2.05e-06 2.05e-06 2.15e-06 2.2e-06 1.6e-06 1.95e-06 2.4e-06 2.05e-06 2.5e-06 1.85e-06 2.2e-06 2.05e-06 1.85e-06 1.45e-06 2.4e-06 1.25e-06 2.1e-06 1.55e-06 2.3e-06 2.15e-06 2.55e-06 1.6e-06 2.05e-06
28 1.85e-06 1.45e-06 1.45e-06 1.8e-06 1.9e-06 1.2e-06 8e-07 1.8e-06 1.5e-06 1.95e-06 1.3e-06 1.65e-06 2.05e-06 1.7e-06 1.2e-06 1.55e-06 1e-06 1.85e-06 1.05e-06 1.45e-06 1.6e-06 1.95e-06 1.65e-06 1.05e-06 1e-06 1e-06 2.05e-06 2.05e-06 1.2e-06 1.85e-06 2.25e-06 1.5e-06 2.1e-06 1.3e-06 1.85e-06 1.1e-06 1.1e-06 1.55e-06 1.85e-06 2.1e-06
29 1.75e-06 2.15e-06 2.2e-06 1.7e-06 2.55e-06 2e-06 1.65e-06 2.35e-06 2.1e-06 1.3e-06 2.1e-06 2.15e-06 1.85e-06 2.15e-06 1.85e-06 2.4e-06 2e-06 1.75e-06 1.8e-06 2.2e-06 1.85e-06 2e-06 2.2e-06 2e-06 1.8e-06 2.1e-06 1.9e-06 1.85e-06 1.85e-06 2.3e-06 1.3e-06 2.3e-06 1.75e-06 2.05e-06 1.5e-06 1.95e-06 1.9e-06 2.45e-06 2.45e-06 1.4e-06
30 1.6e-06 2.8e-06 2.55e-06 1.55e-06 2.8e-06 2.6e-06 2e-06 2.7e-06 2.35e-06 1.3e-06 2.65e-06 2.4e-06 1.45e-06 2.3e-06 2.05e-06 3e-06 2.55e-06 1.6e-06 2.35e-06 2.65e-06 2.7e-06 1.75e-06 2.55e-06 2.55e-06 2.25e-06 2.65e-06 1.7e-06 1.45e-06 2.25e-06 1.3e-06 1e-07 2.85e-06 1.35e-06 2.7e-06 1.15e-06 2.55e-06 2.35e-06 3e-06 2.75e-06 1.55e-06
31 2.05e-06 1.3e-06 1.35e-06 2e-06 1.65e-06 9.5e-07 1.5e-06 1.35e-06 1.8e-06 2.4e-06 1.25e-06 1.75e-06 2.4e-06 2.05e-06 1.95e-06 1.35e-06 1.15e-06 2.05e-06 1.5e-06 1.45e-06 1.35e-06 2.2e-06 1.55e-06 1.15e-06 1.15e-06 1.35e-06 1.85e-06 2.4e-06 1.5e-06 2.3e-06 2.85e-06 1.6e-06 2.45e-06 1.1e-06 2.45e-06 1e-06 1.35e-06 1.25e-06 1.5e-06 2.55e-06
32 2e-06 2.35e-06 2.1e-06 1.95e-06 1.85e-06 2.55e-06 1.95e-06 2.25e-06 1.9e-06 1.9e-06 2.4e-06 1.7e-06 1.25e-06 1.7e-06 2e-06 2.85e-06 2.5e-06 2e-06 2.15e-06 2.2e-06 2.25e-06 1.75e-06 2.05e-06 2.45e-06 2.05e-06 2.55e-06 1.8e-06 1.25e-06 2.1e-06 1.75e-06 1.35e-06 2.45e-06 2.4e-06 2.2e-06 1.5e-06 2.4e-06 2.2e-06 2.65e-06 1.7e-06 1.95e-06
33 1.9e-06 1.1e-06 1.15e-06 1.85e-06 1.4e-06 1.2e-06 1.4e-06 1.55e-06 1.55e-06 2.15e-06 1.15e-06 1.55e-06 2.1e-06 1.7e-06 1.85e-06 1.2e-06 1.35e-06 1.9e-06 1.05e-06 1.4e-06 1.15e-06 1.9e-06 1.4e-06 1.25e-06 1.15e-06 1.25e-06 1.85e-06 2.1e-06 1.3e-06 2.05e-06 2.7e-06 1.1e-06 2.2e-06 1.5e-06 2.2e-06 9.5e-07 1.2e-06 1.05e-06 1.3e-06 2.3e-06
34 1.75e-06 2.35e-06 2.2e-06 1.7e-06 2.25e-06 2.25e-06 1.7e-06 2.2e-06 1.9e-06 1.65e-06 2.3e-06 2e-06 1.55e-06 1.5e-06 1.75e-06 2.55e-06 2.2e-06 1.75e-06 1.7e-06 2.1e-06 2.25e-06 1.85e-06 1.8e-06 2.15e-06 1.95e-06 2.25e-06 1.85e-06 1.55e-06 1.85e-06 1.5e-06 1.15e-06 2.45e-06 1.5e-06 2.2e-06 2e-06 2.1e-06 1.75e-06 2.5e-06 2.25e-06 1.75e-06
35 1.55e-06 1.15e-06 1.1e-06 1.5e-06 1.85e-06 6.5e-07 1.15e-06 1.45e-06 1.6e-06 2.05e-06 9e-07 1.85e-06 2.3e-06 1.95e-06 1.6e-06 6.5e-07 9e-07 1.55e-06 1e-06 1.4e-06 1.35e-06 2.1e-06 1.5e-06 8e-07 1e-06 8e-07 1.95e-06 2.3e-06 1.1e-06 1.95e-06 2.55e-06 1e-06 2.4e-06 9.5e-07 2.1e-06 2e-07 9e-07 7.5e-07 1.8e-06 2.2e-06
36 1.8e-06 1.35e-06 1.4e-06 1.75e-06 1.85e-06 9.5e-07 1.1e-06 1.65e-06 1.65e-06 2e-06 1.3e-06 1.8e-06 2.15e-06 1.55e-06 1.55e-06 1.35e-06 1.15e-06 1.8e-06 9e-07 1.55e-06 1.5e-06 2.05e-06 1.4e-06 1.1e-06 1.1e-06 1.2e-06 2e-06 2.15e-06 1.1e-06 1.9e-06 2.35e-06 1.35e-06 2.2e-06 1.2e-06 1.75e-06 9e-07 1.4e-06 1.35e-06 1.8e-06 2.15e-06
37 1.65e-06 1.45e-06 1.05e-06 1.6e-06 1.9e-06 1.2e-06 1.65e-06 1.75e-06 1.95e-06 2.55e-06 1.05e-06 2.15e-06 2.55e-06 2.15e-06 2.1e-06 4e-07 1.45e-06 1.65e-06 1.35e-06 1.7e-06 1.55e-06 2.35e-06 1.75e-06 1.35e-06 1.5e-06 9.5e-07 2.15e-06 2.55e-06 1.55e-06 2.45e-06 3e-06 1.25e-06 2.65e-06 1.05e-06 2.5e-06 7.5e-07 1.35e-06 5e-07 1.75e-06 2.7e-06
38 2.4e-06 1.55e-06 1.45e-06 2.35e-06 9.5e-07 2.05e-06 1.95e-06 1.65e-06 1.6e-06 2.55e-06 1.8e-06 1.25e-06 1.6e-06 1.4e-06 2.15e-06 2.15e-06 2.15e-06 2.4e-06 1.8e-06 1.6e-06 1.45e-06 1.85e-06 1.45e-06 2.05e-06 1.6e-06 2.1e-06 1.85e-06 1.6e-06 1.85e-06 2.45e-06 2.75e-06 1.5e-06 1.7e-06 1.3e-06 2.25e-06 1.8e-06 1.8e-06 1.75e-06 1.4e-06 2.65e-06
39 2e-06 2.4e-06 2.45e-06 1.95e-06 2.8e-06 2.25e-06 1.9e-06 2.6e-06 2.35e-06 1.55e-06 2.35e-06 2.4e-06 2.05e-06 2.4e-06 2.1e-06 2.65e-06 2.25e-06 2e-06 2.05e-06 2.45e-06 2.1e-06 2.25e-06 2.45e-06 2.25e-06 2.05e-06 2.35e-06 2.15e-06 2.05e-06 2.1e-06 1.4e-06 1.55e-06 2.55e-06 1.95e-06 2.3e-06 1.75e-06 2.2e-06 2.15e-06 2.7e-06 2.65e-06 2.8e-06
