 slim_762229541 slim_762229534 slim_762229569 slim_762229571 slim_762229517 slim_762229556 slim_762229565 slim_762229566 slim_762229536 slim_762229518 slim_762229525 slim_762229561 slim_762229573 slim_762229542 slim_762229555 slim_762229530 slim_762229578 slim_762229548 slim_762229537 slim_762229576 slim_762229562 slim_762229560 slim_762229558 slim_762229524 slim_762229563 slim_762229526 slim_762229543 slim_762229572 slim_762229539 slim_762229519 slim_762229528 slim_762229545 slim_762229574 slim_762229554 slim_762229540 slim_762229538 slim_762229552 slim_762229527 slim_762229550 slim_762229567 slim_762229535 slim_762229564 slim_762229544 slim_762229577 slim_762229549 slim_762229532 slim_762229523 slim_762229521 slim_762229531 slim_762229522 slim_762229529 slim_762229551 slim_762229557 slim_762229533 slim_762229570 slim_762229547 slim_762229575 slim_762229546 slim_762229520 slim_762229559 slim_762229568 slim_762229553
10 1.4e-06 1.4e-06 1.35e-06 1.6e-06 1.4e-06 1.95e-06 1.15e-06 1.4e-06 1.6e-06 1.05e-06 3e-07 2.15e-06 2.2e-06 1.35e-06 1.45e-06 1.4e-06 1.65e-06 1.75e-06 1.45e-06 1.65e-06 1.65e-06 2.45e-06 1.55e-06 1.3e-06 1.65e-06 1.85e-06 2e-06 1.55e-06 1.8e-06 1.1e-06 1.45e-06 1.5e-06 1.5e-06 1.85e-06 1.8e-06 1.4e-06 1.55e-06 9.5e-07 1.65e-06 1.05e-06 2.25e-06 1.45e-06 1.65e-06 1.35e-06 1.4e-06 1.7e-06 1.3e-06 1.95e-06 1.1e-06 1.1e-06 1.55e-06 1.45e-06 1.5e-06 1.75e-06 1.55e-06 1.3e-06 1.45e-06 2.05e-06 2.1e-06 2.45e-06 1.3e-06 1.85e-06
11 2.2e-06 2.05e-06 2.05e-06 2.05e-06 1.5e-06 1.45e-06 1.9e-06 2.2e-06 1.75e-06 1.45e-06 2.15e-06 1.8e-06 1.1e-06 1.2e-06 1.55e-06 1.6e-06 1.7e-06 1.2e-06 1.55e-06 1.6e-06 1.8e-06 1.95e-06 1.9e-06 1.5e-06 1.2e-06 2.1e-06 2.5e-06 1.4e-06 1.25e-06 2.35e-06 1.6e-06 1.6e-06 1.6e-06 2.2e-06 1.25e-06 2.3e-06 1.8e-06 2.2e-06 1.6e-06 1.7e-06 1.65e-06 1.55e-06 1.45e-06 2.35e-06 2.05e-06 1.25e-06 1.5e-06 1.45e-06 1.6e-06 1.6e-06 1.7e-06 1.55e-06 2.45e-06 1.75e-06 2.1e-06 1.5e-06 1.55e-06 2.15e-06 1.05e-06 1.95e-06 2.1e-06 2.3e-06
12 2.2e-06 1.9e-06 2.1e-06 1.9e-06 1.35e-06 1.45e-06 1.9e-06 2.25e-06 1.6e-06 1.45e-06 2.2e-06 1.1e-06 1.7e-06 1.15e-06 1.55e-06 1.4e-06 1.65e-06 1.2e-06 1.4e-06 1.5e-06 1.65e-06 1.95e-06 1.8e-06 1.3e-06 8.5e-07 2e-06 2.45e-06 1.3e-06 1.25e-06 2.25e-06 1.6e-06 1.45e-06 1.45e-06 2.05e-06 1.25e-06 2.4e-06 1.65e-06 2.3e-06 1.4e-06 1.55e-06 1.5e-06 1.4e-06 1.45e-06 2.4e-06 2.1e-06 9e-07 1.3e-06 1.45e-06 1.5e-06 1.5e-06 1.7e-06 1.4e-06 2.55e-06 1.45e-06 2.15e-06 1.3e-06 1.4e-06 2e-06 8.5e-07 1.95e-06 2.15e-06 2.05e-06
13 1.65e-06 1.25e-06 2e-06 1.45e-06 1.15e-06 1.8e-06 1.4e-06 1.75e-06 1.35e-06 4e-07 1.35e-06 1.2e-06 1.15e-06 0.0 1.5e-06 7.5e-07 1.2e-06 1.2e-06 1.2e-06 1.4e-06 1.4e-06 2e-06 1.3e-06 6.5e-07 5e-07 2.1e-06 2.25e-06 1e-06 1.25e-06 1.65e-06 1.2e-06 1.25e-06 1.25e-06 1.7e-06 1.25e-06 2.05e-06 1e-06 1.5e-06 1.3e-06 9e-07 1.7e-06 1.2e-06 1.5e-06 1.6e-06 2.05e-06 5.5e-07 6.5e-07 1.8e-06 1e-06 1e-06 1.3e-06 1.2e-06 2.15e-06 1.1e-06 1.5e-06 6.5e-07 1.2e-06 2.2e-06 1.05e-06 2e-06 1.65e-06 1.7e-06
14 1.9e-06 1.95e-06 1.65e-06 2e-06 1.5e-06 1.45e-06 1.6e-06 1.9e-06 1.75e-06 1.5e-06 1.45e-06 1.55e-06 1.55e-06 1.5e-06 2.6e-06 1.7e-06 1.75e-06 1.4e-06 1.55e-06 1.7e-06 1.8e-06 2.15e-06 1.95e-06 1.6e-06 1.6e-06 1.85e-06 2.3e-06 1.55e-06 1.45e-06 2e-06 1.6e-06 1.6e-06 1.6e-06 2.15e-06 1.45e-06 1.95e-06 1.9e-06 1.8e-06 1.7e-06 1.6e-06 1.85e-06 1.55e-06 1.45e-06 2.1e-06 1.65e-06 1.65e-06 1.6e-06 1.45e-06 1.6e-06 1.6e-06 1.7e-06 1.55e-06 2.1e-06 1.95e-06 2.05e-06 1.6e-06 1.55e-06 2e-06 1.45e-06 2.15e-06 1.8e-06 2.3e-06
15 1.55e-06 1.1e-06 1.95e-06 1.3e-06 1.2e-06 1.95e-06 1.4e-06 1.75e-06 1.4e-06 7.5e-07 1.4e-06 1.6e-06 1.4e-06 7.5e-07 1.7e-06 1.3e-06 1.4e-06 1.4e-06 1.25e-06 1.45e-06 1.45e-06 2.2e-06 1.4e-06 6.5e-07 6.5e-07 1.95e-06 2.15e-06 1.1e-06 1.45e-06 1.55e-06 1.4e-06 1.3e-06 1.3e-06 1.45e-06 1.45e-06 2.05e-06 1.1e-06 1.55e-06 1.35e-06 7.5e-07 1.75e-06 1.25e-06 1.65e-06 1.5e-06 2e-06 7e-07 6.5e-07 1.95e-06 1.1e-06 1.1e-06 1.5e-06 1.25e-06 2.15e-06 1.05e-06 1.5e-06 6.5e-07 1.25e-06 2.05e-06 1.3e-06 2.2e-06 1.65e-06 1.45e-06
16 1.85e-06 1.7e-06 1.85e-06 1.8e-06 1.45e-06 1.8e-06 1.55e-06 1.45e-06 1.7e-06 1.2e-06 1.65e-06 1.7e-06 1.65e-06 1.2e-06 1.75e-06 1.4e-06 2.2e-06 1.55e-06 1.5e-06 1.7e-06 1.75e-06 2.25e-06 1.75e-06 1.3e-06 1.3e-06 2.15e-06 2.45e-06 1.35e-06 1.6e-06 2e-06 1.35e-06 1.55e-06 1.55e-06 2e-06 1.6e-06 2e-06 1.2e-06 1.45e-06 1.55e-06 1.3e-06 2e-06 1.5e-06 1.5e-06 1.9e-06 1.85e-06 1.35e-06 1.3e-06 1.8e-06 1.55e-06 1.55e-06 1.45e-06 1.5e-06 2.15e-06 1.7e-06 1.6e-06 1.3e-06 1.5e-06 2.2e-06 1.55e-06 2.25e-06 1.35e-06 2.1e-06
17 1.75e-06 1.55e-06 1.65e-06 1.55e-06 1.35e-06 1.3e-06 1.45e-06 1.8e-06 1.6e-06 1.25e-06 1.75e-06 1.2e-06 1.2e-06 1.2e-06 1.4e-06 1.4e-06 1.55e-06 2e-06 1.4e-06 1.45e-06 1.65e-06 1.8e-06 1.75e-06 1.3e-06 1.3e-06 1.65e-06 2.05e-06 1.2e-06 1.05e-06 1.9e-06 1.45e-06 1.45e-06 1.45e-06 1.7e-06 1.05e-06 1.9e-06 1.65e-06 1.8e-06 1.45e-06 1.35e-06 1.45e-06 1.4e-06 1.3e-06 1.9e-06 1.65e-06 1.35e-06 1.3e-06 1.3e-06 1.45e-06 1.45e-06 1.55e-06 1.4e-06 2.05e-06 1.55e-06 1.65e-06 1.3e-06 1.4e-06 1.7e-06 1.15e-06 1.8e-06 1.7e-06 1.8e-06
18 1.55e-06 1.5e-06 1.25e-06 1.5e-06 1e-06 1.4e-06 1.25e-06 1.55e-06 1.25e-06 1.2e-06 1.45e-06 1.55e-06 1.4e-06 1.2e-06 1.55e-06 1.25e-06 1.5e-06 1.4e-06 2e-06 1.2e-06 1.3e-06 2.15e-06 1.5e-06 1.15e-06 1e-06 1.6e-06 2.1e-06 1.3e-06 1.45e-06 1.7e-06 1.25e-06 1.1e-06 1.1e-06 1.65e-06 1.4e-06 1.6e-06 1.45e-06 1.65e-06 1.25e-06 1.1e-06 1.7e-06 1.05e-06 1.15e-06 1.8e-06 1.25e-06 1.05e-06 1.15e-06 1.4e-06 1.25e-06 1.25e-06 1.35e-06 1.05e-06 1.75e-06 1.35e-06 1.7e-06 1.15e-06 1.05e-06 1.8e-06 1.3e-06 2.15e-06 1.45e-06 1.7e-06
19 1.7e-06 1.6e-06 1.35e-06 1.55e-06 1.15e-06 1.5e-06 1.4e-06 1.7e-06 1.4e-06 1.4e-06 1.65e-06 1.6e-06 1.5e-06 1.4e-06 1.7e-06 1.45e-06 1.7e-06 1.45e-06 1.2e-06 2.2e-06 1.45e-06 2.2e-06 1.6e-06 1.35e-06 1.2e-06 1.7e-06 2.15e-06 1.4e-06 1.5e-06 1.8e-06 1.4e-06 1.25e-06 1.25e-06 1.7e-06 1.45e-06 1.65e-06 1.65e-06 1.8e-06 1.35e-06 1.3e-06 1.75e-06 1.2e-06 1.25e-06 1.9e-06 1.35e-06 1.25e-06 1.35e-06 1.5e-06 1.35e-06 1.35e-06 1.5e-06 1.2e-06 1.8e-06 1.45e-06 1.75e-06 1.35e-06 1.2e-06 1.85e-06 1.45e-06 2.2e-06 1.6e-06 1.7e-06
20 1.5e-06 1.7e-06 1.25e-06 1.7e-06 1.25e-06 1.7e-06 1.5e-06 1.8e-06 1.2e-06 1.4e-06 1.65e-06 1.8e-06 1.65e-06 1.4e-06 1.8e-06 1.45e-06 1.75e-06 1.65e-06 1.3e-06 1.45e-06 2.4e-06 2.25e-06 1.45e-06 1.35e-06 1.2e-06 1.9e-06 2.1e-06 1.55e-06 1.7e-06 1.9e-06 1.5e-06 1.35e-06 1.35e-06 1.9e-06 1.65e-06 1.6e-06 1.65e-06 1.85e-06 1.4e-06 1.3e-06 1.95e-06 1.3e-06 1.45e-06 1.75e-06 1.5e-06 1.25e-06 1.35e-06 1.7e-06 1.45e-06 1.45e-06 1.6e-06 1.3e-06 1.45e-06 1.55e-06 1.75e-06 1.35e-06 1.3e-06 2e-06 1.55e-06 2.25e-06 1.7e-06 1.9e-06
21 2.35e-06 2.2e-06 2.2e-06 2.2e-06 2.1e-06 2.05e-06 2.2e-06 2.45e-06 2.2e-06 2e-06 2.45e-06 1.95e-06 1.95e-06 2e-06 2.15e-06 2.2e-06 2.25e-06 1.8e-06 2.15e-06 2.2e-06 2.25e-06 3.6e-06 2.3e-06 2.1e-06 2.1e-06 2.25e-06 2.4e-06 1.95e-06 1.85e-06 2.5e-06 2.15e-06 2.2e-06 2.2e-06 2.35e-06 1.85e-06 2.4e-06 2.35e-06 2.45e-06 2.15e-06 2.1e-06 2.1e-06 2.15e-06 2.05e-06 2.45e-06 2.35e-06 2.15e-06 2.1e-06 2.05e-06 2.2e-06 2.2e-06 2.25e-06 2.15e-06 2.4e-06 2.2e-06 2.2e-06 2.1e-06 2.15e-06 2.25e-06 1.95e-06 1.8e-06 2.35e-06 2.3e-06
22 1.65e-06 1.6e-06 1.65e-06 1.7e-06 1.45e-06 2.1e-06 1.65e-06 1.85e-06 1.4e-06 1.3e-06 1.55e-06 1.9e-06 1.8e-06 1.3e-06 1.95e-06 1.4e-06 1.75e-06 1.75e-06 1.5e-06 1.6e-06 1.45e-06 2.3e-06 2.4e-06 1.3e-06 1.2e-06 2.15e-06 1.9e-06 1.6e-06 1.8e-06 1.8e-06 1.55e-06 1.55e-06 1.55e-06 1.95e-06 1.75e-06 1.55e-06 1.5e-06 1.7e-06 1.5e-06 1.25e-06 2.1e-06 1.5e-06 1.8e-06 1.45e-06 1.9e-06 1.25e-06 1.3e-06 2.1e-06 1.35e-06 1.35e-06 1.65e-06 1.5e-06 1.4e-06 1.5e-06 1.6e-06 1.3e-06 1.5e-06 2.15e-06 1.75e-06 2.3e-06 1.75e-06 1.8e-06
23 1.45e-06 1e-06 1.85e-06 1.2e-06 1.1e-06 1.85e-06 1.3e-06 1.65e-06 1.3e-06 6.5e-07 1.3e-06 1.5e-06 1.3e-06 6.5e-07 1.6e-06 6.5e-07 1.3e-06 1.3e-06 1.15e-06 1.35e-06 1.35e-06 2.1e-06 1.3e-06 1.1e-06 5.5e-07 1.85e-06 2.05e-06 1e-06 1.35e-06 1.45e-06 1.3e-06 1.2e-06 1.2e-06 1.35e-06 1.35e-06 1.95e-06 1e-06 1.45e-06 1.25e-06 6.5e-07 1.65e-06 1.15e-06 1.55e-06 1.45e-06 1.9e-06 6e-07 5.5e-07 1.85e-06 1e-06 1e-06 1.4e-06 1.15e-06 2.05e-06 9.5e-07 1.4e-06 5.5e-07 1.15e-06 1.95e-06 1.2e-06 2.1e-06 1.55e-06 1.35e-06
24 1.85e-06 1.25e-06 2.1e-06 1.35e-06 9.5e-07 1.8e-06 1.6e-06 1.95e-06 1.15e-06 8e-07 1.65e-06 1.2e-06 8.5e-07 5e-07 1.6e-06 6.5e-07 1.3e-06 1.3e-06 1e-06 1.2e-06 1.2e-06 2.1e-06 1.2e-06 5.5e-07 0.0 2e-06 2.25e-06 1.1e-06 1.35e-06 1.65e-06 1.3e-06 1.05e-06 1.05e-06 1.6e-06 1.35e-06 2.25e-06 9e-07 1.8e-06 1.1e-06 8e-07 1.5e-06 1e-06 1.5e-06 1.9e-06 2.15e-06 5e-08 5.5e-07 1.8e-06 9e-07 9e-07 1.4e-06 1e-06 2.35e-06 7e-07 1.7e-06 5.5e-07 1e-06 2.1e-06 7.5e-07 2.1e-06 1.85e-06 1.4e-06
25 1.85e-06 1.6e-06 1.4e-06 1.55e-06 1.55e-06 1.55e-06 1.5e-06 1.8e-06 1.85e-06 1.85e-06 1.85e-06 2.1e-06 2e-06 2.1e-06 1.85e-06 1.95e-06 2.15e-06 1.65e-06 1.6e-06 1.7e-06 1.9e-06 2.25e-06 2.15e-06 1.85e-06 2e-06 2.2e-06 1.7e-06 1.9e-06 1.7e-06 1.8e-06 1.8e-06 1.65e-06 1.6e-06 1.55e-06 1.65e-06 1.8e-06 2.15e-06 1.9e-06 1.85e-06 1.6e-06 1.7e-06 1.55e-06 1.6e-06 2.15e-06 1.35e-06 2.05e-06 1.85e-06 1.55e-06 1.9e-06 1.9e-06 1.9e-06 1.55e-06 2e-06 1.75e-06 2e-06 1.85e-06 1.6e-06 1.4e-06 1.9e-06 2.25e-06 1.7e-06 1.5e-06
26 2e-06 1.7e-06 1.85e-06 1.75e-06 2.05e-06 2.3e-06 1.95e-06 2.15e-06 2.05e-06 2e-06 2e-06 2.5e-06 2.45e-06 2.25e-06 2.3e-06 2.15e-06 2.45e-06 2.05e-06 2.1e-06 2.15e-06 2.1e-06 2.4e-06 1.9e-06 2.05e-06 2.25e-06 1.7e-06 2.9e-06 2.25e-06 2.1e-06 1.9e-06 2.15e-06 2.15e-06 2.15e-06 1.9e-06 2.05e-06 1.8e-06 2.25e-06 2.05e-06 2.15e-06 1.8e-06 2.1e-06 2.1e-06 2.3e-06 1.85e-06 2.05e-06 2.3e-06 2.05e-06 2.3e-06 2.05e-06 2.05e-06 2.25e-06 2.1e-06 1.7e-06 1.9e-06 1.95e-06 2.05e-06 2.1e-06 1.75e-06 2.4e-06 2.4e-06 2.05e-06 1.55e-06
27 1.55e-06 1.35e-06 1.65e-06 1.45e-06 1.25e-06 1.55e-06 1.35e-06 1.7e-06 1.5e-06 1e-06 1.55e-06 1.4e-06 1.3e-06 1e-06 1.55e-06 1.1e-06 1.35e-06 1.2e-06 1.3e-06 1.4e-06 1.55e-06 1.95e-06 1.6e-06 1e-06 1.1e-06 1.9e-06 2.25e-06 1.8e-06 1.25e-06 1.75e-06 1.35e-06 1.35e-06 1.35e-06 1.55e-06 1.25e-06 1.85e-06 1.45e-06 1.7e-06 1.25e-06 1.1e-06 1.65e-06 1.3e-06 1.25e-06 1.65e-06 1.65e-06 1.15e-06 1e-06 1.55e-06 1.3e-06 1.3e-06 1.45e-06 1.3e-06 2e-06 1.4e-06 1.55e-06 1e-06 1.3e-06 1.85e-06 1.3e-06 1.95e-06 1.6e-06 1.7e-06
28 1.8e-06 1.6e-06 1.7e-06 1.6e-06 1.4e-06 1.35e-06 1.5e-06 1.85e-06 1.65e-06 1.3e-06 1.8e-06 1.25e-06 1.25e-06 1.25e-06 1.45e-06 1.45e-06 1.6e-06 1.05e-06 1.45e-06 1.5e-06 1.7e-06 1.85e-06 1.8e-06 1.35e-06 1.35e-06 1.7e-06 2.1e-06 1.25e-06 2.1e-06 1.95e-06 1.5e-06 1.5e-06 1.5e-06 1.75e-06 1.1e-06 1.95e-06 1.7e-06 1.85e-06 1.5e-06 1.4e-06 1.5e-06 1.45e-06 1.35e-06 1.95e-06 1.7e-06 1.4e-06 1.35e-06 1.35e-06 1.5e-06 1.5e-06 1.6e-06 1.45e-06 2.1e-06 1.6e-06 1.7e-06 1.35e-06 1.45e-06 1.75e-06 1.2e-06 1.85e-06 1.75e-06 1.85e-06
29 1.8e-06 1.1e-06 1.85e-06 1.25e-06 1.65e-06 2.3e-06 1.55e-06 1.85e-06 1.85e-06 1.4e-06 1.1e-06 2.35e-06 2.25e-06 1.65e-06 2e-06 1.55e-06 2e-06 1.9e-06 1.7e-06 1.8e-06 1.9e-06 2.5e-06 1.8e-06 1.45e-06 1.65e-06 1.8e-06 1.9e-06 1.75e-06 1.95e-06 2.1e-06 1.85e-06 1.75e-06 1.75e-06 1.5e-06 1.95e-06 1.9e-06 1.75e-06 1.55e-06 1.8e-06 1.25e-06 1.9e-06 1.7e-06 2e-06 1.75e-06 1.9e-06 1.7e-06 1.45e-06 2.3e-06 1.4e-06 1.4e-06 1.95e-06 1.7e-06 2e-06 1.35e-06 1.7e-06 1.45e-06 1.7e-06 1.9e-06 2.2e-06 2.5e-06 1.75e-06 1.05e-06
