 slim_762140878 slim_762140900 slim_762140867 slim_762140883 slim_762140884 slim_762140869 slim_762140881 slim_762140889 slim_762140896 slim_762140901 slim_762140876 slim_762140879 slim_762140872 slim_762140902 slim_762140890 slim_762140865 slim_762140898 slim_762140886 slim_762140893 slim_762140882 slim_762140877 slim_762140894 slim_762140868 slim_762140899 slim_762140873 slim_762140903 slim_762140866 slim_762140885 slim_762140875 slim_762140871 slim_762140888 slim_762140891 slim_762140887 slim_762140895 slim_762140874 slim_762140880 slim_762140870 slim_762140897 slim_762140892
10 1.25e-06 1.65e-06 1.6e-06 1.45e-06 1.1e-06 1.3e-06 1.1e-06 1.35e-06 1.4e-06 1.4e-06 2.1e-06 1.2e-06 1.2e-06 1.05e-06 1.55e-06 1.15e-06 1.15e-06 1.1e-06 1.65e-06 1.6e-06 1.35e-06 1.1e-06 1.05e-06 1.65e-06 1.1e-06 1.2e-06 1.05e-06 1.2e-06 1.2e-06 1.15e-06 1.6e-06 1.75e-06 1.55e-06 1.2e-06 1.15e-06 1.1e-06 1.25e-06 1.25e-06 1.3e-06
11 3e-07 1.1e-06 1.85e-06 9.5e-07 3e-07 6.5e-07 1.1e-06 1.5e-06 5e-07 8.5e-07 1.2e-06 5e-07 5e-07 2.5e-07 9.5e-07 3.5e-07 1.2e-06 3e-07 1.5e-06 1.15e-06 4.5e-07 3.5e-07 1e-06 1.15e-06 3e-07 4e-07 1.05e-06 6e-07 5e-07 3.5e-07 1.05e-06 1.45e-06 9.5e-07 4.5e-07 3.5e-07 3e-07 1.3e-06 5.5e-07 1.45e-06
12 5.5e-07 1.15e-06 1.8e-06 7e-07 4e-07 7e-07 1.1e-06 1.35e-06 6.5e-07 7e-07 1.2e-06 5e-07 7e-07 3.5e-07 9e-07 4.5e-07 1e-06 4e-07 1.5e-06 1.05e-06 6e-07 3.5e-07 1e-06 1.1e-06 3.5e-07 5e-07 1.05e-06 6.5e-07 4e-07 4e-07 9e-07 1.35e-06 9e-07 4.5e-07 4.5e-07 3.5e-07 1.2e-06 4.5e-07 1.4e-06
13 3e-07 9.5e-07 1.7e-06 8e-07 1e-07 4.5e-07 9.5e-07 1.35e-06 5e-07 6.5e-07 1.05e-06 2.5e-07 3.5e-07 1e-07 7.5e-07 1.5e-07 1.1e-06 1e-07 1.35e-06 9.5e-07 4.5e-07 1.5e-07 8.5e-07 9.5e-07 1.5e-07 2.5e-07 9e-07 4e-07 3.5e-07 2e-07 8.5e-07 1.25e-06 7.5e-07 2.5e-07 1.5e-07 1.5e-07 1.15e-06 4e-07 1.3e-06
14 1e-06 1.55e-06 2.15e-06 8.5e-07 8e-07 1.1e-06 1.45e-06 1.35e-06 1.1e-06 7.5e-07 1.55e-06 9.5e-07 9e-07 7.5e-07 1.5e-06 8.5e-07 1.45e-06 8e-07 1.85e-06 1.1e-06 1.05e-06 7.5e-07 1.35e-06 1.5e-06 8.5e-07 9e-07 1.4e-06 1.05e-06 8.5e-07 9e-07 8e-07 1.2e-06 8e-07 8.5e-07 8.5e-07 8.5e-07 1.55e-06 9.5e-07 1.75e-06
15 4e-07 1.05e-06 1.8e-06 9e-07 2e-07 5.5e-07 1.05e-06 1.45e-06 6e-07 7.5e-07 1.15e-06 3.5e-07 4.5e-07 1.5e-07 8.5e-07 3e-07 1.2e-06 1.5e-07 1.45e-06 1.05e-06 5.5e-07 2.5e-07 9.5e-07 1.05e-06 2.5e-07 3.5e-07 1e-06 5e-07 4.5e-07 2.5e-07 9.5e-07 1.35e-06 8.5e-07 3.5e-07 2.5e-07 2.5e-07 1.25e-06 5e-07 1.4e-06
16 1.25e-06 1.55e-06 1.45e-06 1.05e-06 1.15e-06 1.25e-06 1e-06 1.05e-06 1.25e-06 1.15e-06 1.15e-06 1.2e-06 1e-06 1.1e-06 1.45e-06 1.2e-06 1.5e-06 1.1e-06 1.5e-06 1.4e-06 1.2e-06 1e-06 9e-07 1.5e-06 1.05e-06 1.15e-06 1e-06 1.25e-06 1e-06 1.05e-06 1.35e-06 1.55e-06 1.45e-06 1.1e-06 1.15e-06 1e-06 1.05e-06 1e-06 1.15e-06
17 3.5e-07 9.5e-07 1.7e-06 8e-07 1.5e-07 4.5e-07 9.5e-07 1.35e-06 5e-07 6.5e-07 1.1e-06 3e-07 4e-07 1e-07 8e-07 1.5e-07 1.1e-06 1e-07 1.35e-06 9.5e-07 4.5e-07 1.5e-07 8.5e-07 9.5e-07 2e-07 2.5e-07 9.5e-07 4.5e-07 4e-07 1.5e-07 8.5e-07 1.25e-06 8e-07 2.5e-07 1.5e-07 1.5e-07 1.15e-06 4e-07 1.3e-06
18 1.55e-06 1.4e-06 1.5e-06 1.7e-06 1.4e-06 1.55e-06 1.5e-06 1.7e-06 1.65e-06 1.65e-06 1.65e-06 1.5e-06 1.5e-06 1.35e-06 1.85e-06 1.45e-06 1.5e-06 1.35e-06 2.6e-06 1.85e-06 1.6e-06 1.35e-06 1.4e-06 1.4e-06 1.4e-06 1.45e-06 1.5e-06 1.55e-06 1.5e-06 1.4e-06 1.85e-06 2.05e-06 1.85e-06 1.45e-06 1.4e-06 1.35e-06 1.65e-06 1.5e-06 1.7e-06
19 1.2e-06 1.55e-06 2.05e-06 9e-07 1e-06 8.5e-07 1.45e-06 1.3e-06 1.2e-06 8e-07 1.6e-06 1.15e-06 1.05e-06 9.5e-07 1.1e-06 1.05e-06 1.4e-06 9.5e-07 1.85e-06 1.6e-06 1.15e-06 8.5e-07 1.35e-06 1.5e-06 1.05e-06 1e-06 1.45e-06 9.5e-07 1.05e-06 1.05e-06 1e-06 1.4e-06 1.1e-06 9.5e-07 1e-06 1e-06 1.5e-06 1.05e-06 1.35e-06
20 4.5e-07 1.15e-06 1.9e-06 9e-07 5e-07 7.5e-07 1.2e-06 1.5e-06 5.5e-07 8e-07 1.35e-06 4.5e-07 6e-07 4.5e-07 1.05e-06 5.5e-07 1.2e-06 4.5e-07 1.6e-06 1.15e-06 8e-07 4e-07 1.1e-06 1.1e-06 5e-07 5e-07 1.2e-06 7.5e-07 6e-07 5e-07 1e-06 1.45e-06 1.05e-06 5e-07 5e-07 4.5e-07 1.25e-06 6e-07 1.5e-06
21 4e-07 9e-07 1.65e-06 6.5e-07 2e-07 4.5e-07 9.5e-07 1.25e-06 4.5e-07 5e-07 1.1e-06 3.5e-07 3.5e-07 1.5e-07 7.5e-07 2.5e-07 1e-06 1.5e-07 1.35e-06 8.5e-07 4e-07 2e-07 8.5e-07 8.5e-07 2.5e-07 2.5e-07 9.5e-07 4.5e-07 3.5e-07 2.5e-07 7e-07 1.15e-06 7.5e-07 2e-07 2e-07 2e-07 1.05e-06 3.5e-07 1.25e-06
22 1.05e-06 1.4e-06 1.4e-06 1.2e-06 9e-07 1.05e-06 9e-07 1.1e-06 1.15e-06 1.15e-06 1.05e-06 1e-06 1e-06 8.5e-07 1.35e-06 9.5e-07 9e-07 8.5e-07 1.4e-06 1.35e-06 1.1e-06 8.5e-07 1.6e-06 1.4e-06 9e-07 9.5e-07 9e-07 1.05e-06 1e-06 9e-07 1.35e-06 1.5e-06 1.35e-06 9.5e-07 9e-07 8.5e-07 1.05e-06 1e-06 1.1e-06
23 1.2e-06 9e-07 1.45e-06 1.35e-06 1e-06 1.15e-06 1.5e-06 1.75e-06 1.2e-06 1.2e-06 1.65e-06 1.15e-06 1.1e-06 9.5e-07 1.5e-06 1.05e-06 1.5e-06 9.5e-07 1.4e-06 1.5e-06 1.1e-06 8.5e-07 1.4e-06 1.6e-06 1.05e-06 1e-06 1.5e-06 1.15e-06 1.1e-06 1.05e-06 1.4e-06 1.65e-06 1.5e-06 9.5e-07 1e-06 1e-06 1.5e-06 1.1e-06 1.7e-06
24 3.5e-07 1.05e-06 1.75e-06 8e-07 2e-07 5.5e-07 1e-06 1.4e-06 5.5e-07 7.5e-07 1.1e-06 3e-07 3.5e-07 1.5e-07 8.5e-07 2.5e-07 1.05e-06 2e-07 1.4e-06 1.05e-06 5e-07 2.5e-07 9e-07 1.05e-06 3e-07 3.5e-07 9.5e-07 5e-07 3.5e-07 2e-07 9.5e-07 1.35e-06 8.5e-07 3.5e-07 2.5e-07 1.5e-07 1.2e-06 4e-07 1.35e-06
25 4.5e-07 9.5e-07 1.75e-06 8.5e-07 3e-07 5.5e-07 1.05e-06 1.4e-06 5.5e-07 7e-07 1.2e-06 4e-07 5e-07 2.5e-07 9e-07 3.5e-07 1.15e-06 2.5e-07 1.45e-06 1e-06 5e-07 2.5e-07 9.5e-07 1e-06 3.5e-07 4e-07 1.05e-06 5.5e-07 5e-07 3.5e-07 9e-07 1.3e-06 9e-07 3.5e-07 3e-07 3e-07 1.2e-06 4.5e-07 1.35e-06
26 1.1e-06 1.5e-06 1.45e-06 1.3e-06 9.5e-07 1.15e-06 9.5e-07 1.2e-06 1.25e-06 1.25e-06 1.05e-06 1.05e-06 1.05e-06 9e-07 1.4e-06 1e-06 1e-06 9.5e-07 1.5e-06 1.45e-06 1.2e-06 9.5e-07 9e-07 1.5e-06 9.5e-07 1.05e-06 1.8e-06 1.1e-06 1.05e-06 1e-06 1.45e-06 1.6e-06 1.4e-06 1.05e-06 1e-06 9.5e-07 1.1e-06 1.1e-06 1.15e-06
27 6.5e-07 1.15e-06 1.8e-06 1.05e-06 4.5e-07 5e-07 1.15e-06 1.5e-06 8e-07 9e-07 1.2e-06 6e-07 6.5e-07 4e-07 1.05e-06 5e-07 1.25e-06 4.5e-07 1.55e-06 9.5e-07 7.5e-07 4.5e-07 1.05e-06 1.15e-06 5e-07 5.5e-07 1.1e-06 8e-07 6.5e-07 5.5e-07 1.1e-06 1.45e-06 1.05e-06 5.5e-07 5e-07 5e-07 1.3e-06 7e-07 1.2e-06
28 5.5e-07 1.15e-06 1.8e-06 7e-07 4e-07 7e-07 1.1e-06 1.35e-06 6.5e-07 7e-07 1.2e-06 5e-07 4e-07 3.5e-07 8.5e-07 4.5e-07 1e-06 4e-07 1.5e-06 1.05e-06 6e-07 3.5e-07 1e-06 1.1e-06 3.5e-07 5e-07 1.05e-06 6.5e-07 7e-07 4e-07 8.5e-07 1.3e-06 8.5e-07 4.5e-07 4.5e-07 3.5e-07 1.2e-06 4.5e-07 1.4e-06
29 4e-07 1.05e-06 1.75e-06 8e-07 2.5e-07 5.5e-07 1e-06 1.4e-06 5.5e-07 7.5e-07 1.15e-06 3.5e-07 4e-07 2e-07 9e-07 2.5e-07 1.05e-06 1.5e-07 1.4e-06 1.05e-06 5e-07 2.5e-07 9e-07 1.05e-06 2e-07 3.5e-07 1e-06 5.5e-07 4e-07 3e-07 9.5e-07 1.35e-06 9e-07 3.5e-07 2.5e-07 1.5e-07 1.2e-06 4e-07 1.35e-06
30 1.1e-06 1.5e-06 2.1e-06 7e-07 9e-07 1.1e-06 1.45e-06 1.25e-06 1.05e-06 6e-07 1.6e-06 1.05e-06 9e-07 8.5e-07 8e-07 9.5e-07 1.35e-06 8.5e-07 1.85e-06 1e-06 1e-06 7e-07 1.35e-06 1.4e-06 9.5e-07 9e-07 1.45e-06 1.1e-06 8.5e-07 9.5e-07 1.2e-06 1.15e-06 8e-07 8e-07 9e-07 9e-07 1.45e-06 9e-07 1.7e-06
31 1.5e-06 1.7e-06 2.05e-06 1.2e-06 1.3e-06 1.45e-06 1.6e-06 1.45e-06 1.5e-06 1.1e-06 1.75e-06 1.45e-06 1.35e-06 1.25e-06 1.2e-06 1.35e-06 1.55e-06 1.25e-06 2.05e-06 1.4e-06 1.45e-06 1.15e-06 1.5e-06 1.65e-06 1.35e-06 1.3e-06 1.6e-06 1.45e-06 1.3e-06 1.35e-06 1.15e-06 2.2e-06 1.25e-06 1.25e-06 1.25e-06 1.3e-06 1.65e-06 1.35e-06 1.8e-06
32 1e-06 1.55e-06 2.15e-06 8.5e-07 7.5e-07 1.1e-06 1.45e-06 1.35e-06 1.1e-06 7.5e-07 1.55e-06 9.5e-07 9e-07 7.5e-07 8e-07 8.5e-07 1.45e-06 8e-07 1.85e-06 1.1e-06 1.05e-06 7.5e-07 1.35e-06 1.5e-06 8.5e-07 9e-07 1.4e-06 1.05e-06 8.5e-07 9e-07 8e-07 1.25e-06 1.5e-06 8.5e-07 8.5e-07 8.5e-07 1.55e-06 9.5e-07 1.75e-06
33 5e-07 1e-06 1.75e-06 7.5e-07 3e-07 5.5e-07 1.05e-06 1.35e-06 5e-07 6e-07 1.2e-06 4.5e-07 4.5e-07 2.5e-07 8.5e-07 3.5e-07 1.1e-06 2.5e-07 1.45e-06 9.5e-07 5e-07 2e-07 9.5e-07 9.5e-07 3.5e-07 3.5e-07 1.05e-06 5.5e-07 4.5e-07 3.5e-07 8e-07 1.25e-06 8.5e-07 4e-07 3e-07 3e-07 1.15e-06 4.5e-07 1.35e-06
34 4e-07 1e-06 1.75e-06 8.5e-07 2e-07 5e-07 1e-06 1.4e-06 5.5e-07 7e-07 1.15e-06 3.5e-07 4.5e-07 1.5e-07 8.5e-07 2.5e-07 1.15e-06 1.5e-07 1.4e-06 1e-06 5e-07 2e-07 9e-07 1e-06 2.5e-07 3e-07 1e-06 5e-07 4.5e-07 2.5e-07 9e-07 1.25e-06 8.5e-07 3e-07 2e-07 2e-07 1.2e-06 4.5e-07 1.35e-06
35 3.5e-07 1e-06 1.7e-06 7.5e-07 2e-07 5e-07 9.5e-07 1.35e-06 5e-07 7e-07 1.1e-06 3e-07 3.5e-07 1.5e-07 8.5e-07 2.5e-07 1e-06 1.5e-07 1.35e-06 1e-06 4.5e-07 2e-07 8.5e-07 1e-06 1.5e-07 3e-07 9.5e-07 5e-07 3.5e-07 1.5e-07 9e-07 1.3e-06 8.5e-07 3e-07 2e-07 2e-07 1.15e-06 3.5e-07 1.3e-06
36 1.35e-06 1.6e-06 1.55e-06 1.3e-06 1.2e-06 1.3e-06 1.05e-06 1.25e-06 1.35e-06 1.25e-06 1.25e-06 1.3e-06 1.2e-06 1.15e-06 1.55e-06 1.25e-06 1.05e-06 1.15e-06 1.65e-06 1.5e-06 1.25e-06 1.05e-06 1.05e-06 1.5e-06 1.2e-06 1.2e-06 1.1e-06 1.3e-06 1.2e-06 1.2e-06 1.45e-06 1.65e-06 1.55e-06 1.15e-06 1.2e-06 1.15e-06 2e-06 1.2e-06 1.25e-06
37 6e-07 1.15e-06 1.8e-06 7e-07 4.5e-07 7e-07 1.1e-06 1.35e-06 6.5e-07 7e-07 1.25e-06 5.5e-07 4.5e-07 4e-07 9.5e-07 5e-07 1e-06 4e-07 1.5e-06 1.05e-06 6e-07 3.5e-07 1e-06 1.1e-06 4e-07 4.5e-07 1.1e-06 7e-07 4.5e-07 4e-07 9e-07 1.35e-06 9.5e-07 4.5e-07 4.5e-07 3.5e-07 1.2e-06 7e-07 1.4e-06
38 1.5e-06 1.7e-06 1.55e-06 1.55e-06 1.35e-06 1.1e-06 1.15e-06 1.35e-06 1.55e-06 1.5e-06 1.3e-06 1.45e-06 1.4e-06 1.3e-06 1.75e-06 1.4e-06 1.15e-06 1.3e-06 1.7e-06 1.35e-06 1.5e-06 1.25e-06 1.1e-06 1.7e-06 1.35e-06 1.35e-06 1.15e-06 1.2e-06 1.4e-06 1.35e-06 1.7e-06 1.8e-06 1.75e-06 1.35e-06 1.35e-06 1.3e-06 1.25e-06 1.4e-06 1.9e-06
