 slim_762051742 slim_762051743 slim_762051731 slim_762051757 slim_762051735 slim_762051738 slim_762051729 slim_762051752 slim_762051754 slim_762051739 slim_762051746 slim_762051756 slim_762051741 slim_762051727 slim_762051751 slim_762051761 slim_762051765 slim_762051758 slim_762051726 slim_762051745 slim_762051734 slim_762051733 slim_762051759 slim_762051747 slim_762051744 slim_762051740 slim_762051737 slim_762051736 slim_762051764 slim_762051755 slim_762051762 slim_762051750 slim_762051763 slim_762051760 slim_762051732 slim_762051753 slim_762051730 slim_762051748 slim_762051728 slim_762051749
16 1.75e-06 2.05e-06 2e-06 1.65e-06 1.6e-06 1e-06 2.5e-06 1.5e-06 3e-06 2.4e-06 2.6e-06 2.4e-06 1.65e-06 2e-06 2e-06 1.75e-06 1.7e-06 2.05e-06 2.45e-06 2.1e-06 1.55e-06 1.4e-06 1.4e-06 3.15e-06 1.75e-06 1.55e-06 2.25e-06 2.05e-06 1.6e-06 2.45e-06 1.95e-06 1.3e-06 1.6e-06 1.7e-06 1.45e-06 2.65e-06 3e-06 1.7e-06 1.65e-06 1.4e-06
17 2.3e-06 2.75e-06 1.05e-06 2.8e-06 2.65e-06 2.4e-06 1.5e-06 1.95e-06 2.1e-06 2.35e-06 2.2e-06 2.85e-06 2.7e-06 2.45e-06 2.5e-06 2.1e-06 2.05e-06 1.9e-06 2.1e-06 1.55e-06 2.6e-06 1.7e-06 2.65e-06 1.55e-06 2.8e-06 2e-06 1.85e-06 1.2e-06 2.05e-06 2.15e-06 1.9e-06 1.65e-06 2.05e-06 1.3e-06 1.85e-06 2.85e-06 2.1e-06 2.75e-06 1.95e-06 1.75e-06
18 1.85e-06 2.2e-06 2.1e-06 2.4e-06 2.3e-06 2.35e-06 2.35e-06 2.5e-06 2.25e-06 2.4e-06 2.1e-06 2.7e-06 2.6e-06 2.4e-06 2.4e-06 2e-06 2.45e-06 2.1e-06 3.6e-06 2.1e-06 2.05e-06 2.3e-06 2.25e-06 2.1e-06 2.2e-06 2.3e-06 2.05e-06 2.15e-06 2.2e-06 2.4e-06 2.2e-06 2.15e-06 2.2e-06 2.05e-06 2e-06 2.35e-06 2.25e-06 2.2e-06 2.3e-06 2.3e-06
19 2.1e-06 2.45e-06 1.7e-06 2.5e-06 2.35e-06 2.2e-06 2.05e-06 2.15e-06 2.2e-06 2.15e-06 2.25e-06 2.6e-06 2.4e-06 2.15e-06 2.3e-06 2.05e-06 2.1e-06 1.55e-06 2.1e-06 2.9e-06 2.3e-06 1.9e-06 2.4e-06 1.95e-06 2.45e-06 2e-06 1.95e-06 1.75e-06 2.25e-06 2.2e-06 1.85e-06 1.8e-06 2.25e-06 1.5e-06 2.05e-06 2.65e-06 2.2e-06 2.45e-06 2.05e-06 1.95e-06
20 1.25e-06 1.3e-06 2.6e-06 1.4e-06 9.5e-07 1.25e-06 3e-06 1.95e-06 2.9e-06 2.15e-06 2.15e-06 2e-06 1.4e-06 1.5e-06 1.4e-06 1.4e-06 1.55e-06 2.6e-06 2.05e-06 2.3e-06 1.3e-06 1.4e-06 1.15e-06 3.15e-06 8.5e-07 1.6e-06 2.1e-06 2.3e-06 1.5e-06 2.6e-06 1.85e-06 1.5e-06 1.5e-06 2e-06 1.3e-06 1.95e-06 2.9e-06 8e-07 1.75e-06 1.5e-06
21 1.8e-06 2e-06 1.65e-06 1.85e-06 1.45e-06 1.55e-06 2.15e-06 1.5e-06 2.65e-06 2.15e-06 2.4e-06 2.2e-06 1.5e-06 1.65e-06 1.65e-06 1.6e-06 1.4e-06 1.7e-06 2.3e-06 1.9e-06 1.4e-06 1.8e-06 1.75e-06 2.55e-06 1.6e-06 1.5e-06 2.1e-06 1.5e-06 1.55e-06 2.35e-06 1.6e-06 1.1e-06 1.55e-06 1.25e-06 1.35e-06 2.6e-06 2.65e-06 1.55e-06 1.6e-06 1.1e-06
22 1.45e-06 1.6e-06 2.65e-06 1.4e-06 1.25e-06 1.05e-06 3.1e-06 1.8e-06 3.1e-06 2.4e-06 2.3e-06 2.35e-06 1.55e-06 2e-06 1.9e-06 1.5e-06 1.4e-06 2.65e-06 2.25e-06 2.4e-06 1.15e-06 1.75e-06 1.8e-06 3.45e-06 1.35e-06 1.95e-06 2.3e-06 2.55e-06 1.55e-06 2.55e-06 2.2e-06 1.6e-06 1.65e-06 2.15e-06 1.45e-06 2.2e-06 3.1e-06 1.2e-06 1.95e-06 1.7e-06
23 2.75e-06 3.25e-06 1.55e-06 3.3e-06 3.2e-06 3.3e-06 1.7e-06 2.85e-06 1.7e-06 2.5e-06 2.3e-06 3.1e-06 3.15e-06 2.75e-06 2.75e-06 2.85e-06 3.15e-06 1.55e-06 2.1e-06 1.95e-06 3.15e-06 2.55e-06 3.45e-06 1.3e-06 3.35e-06 2.8e-06 2.05e-06 1.45e-06 3.05e-06 2.1e-06 2.45e-06 2.6e-06 3.05e-06 2.1e-06 2.85e-06 2.8e-06 1.7e-06 3.3e-06 2.65e-06 2.6e-06
24 1.4e-06 1.5e-06 2.8e-06 1.6e-06 1.15e-06 1.45e-06 3.2e-06 2.15e-06 3.05e-06 2.3e-06 2.35e-06 2.15e-06 1.6e-06 1.65e-06 1.6e-06 1.55e-06 1.75e-06 2.8e-06 2.2e-06 2.45e-06 8.5e-07 1.6e-06 1.35e-06 3.35e-06 1.7e-06 1.8e-06 2.3e-06 2.5e-06 1.7e-06 2.8e-06 2e-06 1.6e-06 1.7e-06 2.1e-06 1.5e-06 2.15e-06 3.05e-06 1e-06 1.95e-06 1.7e-06
25 1.8e-06 1.55e-06 2.05e-06 1.65e-06 1.75e-06 1.75e-06 2.4e-06 1.7e-06 2.8e-06 2.5e-06 2.3e-06 2.3e-06 1.7e-06 1.95e-06 2e-06 1.95e-06 1.55e-06 2e-06 2.3e-06 2e-06 1.6e-06 1.5e-06 1.95e-06 2.8e-06 1.8e-06 2e-06 2e-06 2.1e-06 1.9e-06 2.1e-06 1.4e-06 1.55e-06 1.9e-06 1.85e-06 1.7e-06 2.85e-06 2.8e-06 1.75e-06 1.8e-06 1.65e-06
26 2e-06 2.15e-06 2e-06 2e-06 2.35e-06 2.15e-06 2.3e-06 2.2e-06 2.3e-06 2.35e-06 2e-06 2.65e-06 2.3e-06 2.3e-06 2.25e-06 2.15e-06 2.25e-06 1.85e-06 2.05e-06 1.95e-06 2.1e-06 2.1e-06 2.3e-06 2.05e-06 2.3e-06 2e-06 3.4e-06 1.95e-06 2.25e-06 2e-06 2e-06 2e-06 2.25e-06 2.05e-06 2.05e-06 2.45e-06 2.3e-06 2.25e-06 2.15e-06 2.1e-06
27 2.2e-06 2.75e-06 1.15e-06 2.65e-06 2.35e-06 2.35e-06 1.65e-06 1.95e-06 2.15e-06 2.25e-06 2.25e-06 2.75e-06 2.45e-06 2.2e-06 2.2e-06 2e-06 2.05e-06 1.2e-06 2.15e-06 1.75e-06 2.3e-06 1.5e-06 2.55e-06 1.45e-06 2.5e-06 2.1e-06 1.95e-06 2e-06 2e-06 2.2e-06 1.95e-06 1.55e-06 2e-06 1.25e-06 1.8e-06 2.7e-06 2.15e-06 2.45e-06 1.9e-06 1.55e-06
28 1.65e-06 1.9e-06 2e-06 2.05e-06 1.75e-06 1.65e-06 2.45e-06 1.9e-06 2.95e-06 2.45e-06 2.25e-06 2.6e-06 2.2e-06 2.2e-06 2.15e-06 1.4e-06 1.6e-06 2.05e-06 2.2e-06 2.25e-06 1.5e-06 1.55e-06 1.55e-06 3.05e-06 1.7e-06 1.9e-06 2.25e-06 2e-06 2.5e-06 2.8e-06 2.05e-06 1.45e-06 1.35e-06 1.6e-06 1.25e-06 2.45e-06 2.95e-06 1.55e-06 1.85e-06 1.55e-06
29 2.55e-06 2.4e-06 2.35e-06 1.7e-06 2.5e-06 2.4e-06 2.45e-06 1.9e-06 2.5e-06 2.75e-06 2.25e-06 2.9e-06 1.9e-06 2.6e-06 2.6e-06 2.65e-06 2.45e-06 2.15e-06 2.4e-06 2.2e-06 2.6e-06 2.35e-06 2.55e-06 2.1e-06 2.8e-06 2.1e-06 2e-06 2.2e-06 2.8e-06 2.7e-06 2e-06 2.25e-06 2.8e-06 2.3e-06 2.6e-06 3.05e-06 2.5e-06 2.75e-06 2.6e-06 2.35e-06
30 1.95e-06 1.8e-06 2e-06 1.85e-06 1.95e-06 2.05e-06 2.25e-06 1.8e-06 2.6e-06 2.45e-06 2.25e-06 2.4e-06 1.85e-06 2e-06 2.15e-06 1.8e-06 1.95e-06 1.9e-06 2.2e-06 1.85e-06 1.85e-06 1.6e-06 2.2e-06 2.45e-06 2e-06 1.4e-06 2e-06 1.95e-06 2.05e-06 2e-06 2.5e-06 1.6e-06 2.05e-06 1.3e-06 1.85e-06 2.95e-06 2.6e-06 2e-06 2.1e-06 1.75e-06
31 1.65e-06 2e-06 1.6e-06 1.7e-06 1.55e-06 1.4e-06 2.1e-06 1.4e-06 2.6e-06 2.15e-06 2.3e-06 2.3e-06 1.65e-06 1.8e-06 1.85e-06 1.45e-06 1.3e-06 1.65e-06 2.15e-06 1.8e-06 1.5e-06 1.1e-06 1.6e-06 2.6e-06 1.6e-06 1.55e-06 2e-06 1.55e-06 1.45e-06 2.25e-06 1.6e-06 1.7e-06 1.45e-06 1.1e-06 1.25e-06 2.55e-06 2.6e-06 1.65e-06 1.6e-06 1.05e-06
32 1.65e-06 2e-06 2e-06 2.05e-06 1.75e-06 1.65e-06 2.45e-06 1.9e-06 2.95e-06 2.45e-06 2.35e-06 2.6e-06 2.2e-06 2.2e-06 2.15e-06 1.5e-06 1.6e-06 2.05e-06 2.2e-06 2.25e-06 1.5e-06 1.55e-06 1.65e-06 3.05e-06 1.7e-06 1.9e-06 2.25e-06 2e-06 1.35e-06 2.8e-06 2.05e-06 1.45e-06 2.5e-06 1.6e-06 1.25e-06 2.35e-06 2.95e-06 1.65e-06 1.85e-06 1.55e-06
33 1.9e-06 2.45e-06 1.3e-06 2.3e-06 2.05e-06 2e-06 1.7e-06 1.6e-06 2.35e-06 2.1e-06 2.3e-06 2.5e-06 2.2e-06 1.95e-06 2.2e-06 1.2e-06 1.7e-06 1.3e-06 2.05e-06 1.5e-06 2e-06 1.25e-06 2.15e-06 2.1e-06 2.1e-06 1.85e-06 2.05e-06 1.25e-06 1.6e-06 2.3e-06 1.3e-06 1.1e-06 1.6e-06 1e-07 1.4e-06 2.8e-06 2.35e-06 2.15e-06 1.8e-06 1.3e-06
34 1.45e-06 1.8e-06 1.8e-06 1.85e-06 1.55e-06 1.5e-06 2.3e-06 1.7e-06 2.75e-06 2.25e-06 2.15e-06 2.4e-06 2e-06 2e-06 1.95e-06 1.3e-06 1.45e-06 1.85e-06 2e-06 2.05e-06 1.3e-06 1.35e-06 1.45e-06 2.85e-06 1.5e-06 1.7e-06 2.05e-06 1.8e-06 1.25e-06 2.6e-06 1.85e-06 1.25e-06 1.25e-06 1.4e-06 2.1e-06 2.25e-06 2.75e-06 1.45e-06 1.65e-06 1.35e-06
35 2.25e-06 2.5e-06 2.85e-06 2.55e-06 2.25e-06 2.35e-06 3.15e-06 3e-06 2.05e-06 1.45e-06 2.5e-06 2.05e-06 2.75e-06 2e-06 1.85e-06 2.3e-06 2.65e-06 2.85e-06 2.35e-06 2.65e-06 1.95e-06 2.6e-06 2.2e-06 2.8e-06 2.15e-06 2.85e-06 2.45e-06 2.7e-06 2.45e-06 3.05e-06 2.95e-06 2.55e-06 2.35e-06 2.8e-06 2.25e-06 2.1e-06 2.05e-06 2.1e-06 1.95e-06 2.65e-06
36 2.7e-06 3.05e-06 2.1e-06 3.05e-06 3e-06 3e-06 2.25e-06 2.9e-06 1.5e-06 1.75e-06 2.55e-06 2.35e-06 3.05e-06 2.35e-06 2.35e-06 2.75e-06 3e-06 2.1e-06 2.25e-06 2.2e-06 2.9e-06 2.65e-06 3.1e-06 1.7e-06 3.05e-06 2.8e-06 2.3e-06 2.15e-06 2.95e-06 2.5e-06 2.6e-06 2.6e-06 2.95e-06 2.35e-06 2.75e-06 2.05e-06 3e-06 3.05e-06 2.25e-06 2.75e-06
37 1.4e-06 1.35e-06 2.75e-06 1.55e-06 1.05e-06 1.4e-06 3.15e-06 2.1e-06 3.05e-06 2.3e-06 2.2e-06 2.15e-06 1.55e-06 1.65e-06 1.5e-06 1.45e-06 1.7e-06 2.75e-06 2.2e-06 2.45e-06 8e-07 1.55e-06 1.2e-06 3.3e-06 1e-06 1.75e-06 2.25e-06 2.45e-06 1.55e-06 2.75e-06 2e-06 1.65e-06 1.65e-06 2.15e-06 1.45e-06 2.1e-06 3.05e-06 1.6e-06 1.9e-06 1.6e-06
38 1.95e-06 2.25e-06 1.9e-06 2.15e-06 1.9e-06 1.8e-06 2.4e-06 2e-06 2.25e-06 1.3e-06 2.45e-06 2.05e-06 2.15e-06 1.55e-06 1.45e-06 1.9e-06 1.65e-06 1.95e-06 2.3e-06 2.05e-06 1.75e-06 1.6e-06 1.95e-06 2.65e-06 1.95e-06 1.8e-06 2.15e-06 1.9e-06 1.85e-06 2.6e-06 2.1e-06 1.6e-06 1.85e-06 1.8e-06 1.65e-06 1.95e-06 2.25e-06 1.9e-06 2.3e-06 1.7e-06
39 1.8e-06 2.1e-06 1.7e-06 1.8e-06 1.5e-06 1.5e-06 2.2e-06 1.5e-06 2.75e-06 2.3e-06 2.4e-06 2.4e-06 1.65e-06 1.85e-06 1.8e-06 1.6e-06 1.4e-06 1.75e-06 2.3e-06 1.95e-06 1.5e-06 1.1e-06 1.7e-06 2.6e-06 1.7e-06 1.65e-06 2.1e-06 1.55e-06 1.55e-06 2.35e-06 1.75e-06 1.05e-06 1.55e-06 1.3e-06 1.35e-06 2.65e-06 2.75e-06 1.6e-06 1.7e-06 1.9e-06
