 slim_762446450 slim_762446432 slim_762446412 slim_762446428 slim_762446401 slim_762446422 slim_762446407 slim_762446408 slim_762446447 slim_762446431 slim_762446409 slim_762446435 slim_762446444 slim_762446418 slim_762446413 slim_762446441 slim_762446452 slim_762446429 slim_762446402 slim_762446424 slim_762446436 slim_762446439 slim_762446440 slim_762446411 slim_762446448 slim_762446415 slim_762446420 slim_762446404 slim_762446419 slim_762446406 slim_762446433 slim_762446430 slim_762446437 slim_762446423 slim_762446425 slim_762446410 slim_762446449 slim_762446434 slim_762446421 slim_762446451 slim_762446416 slim_762446414 slim_762446445 slim_762446442 slim_762446438 slim_762446426 slim_762446405 slim_762446443 slim_762446427 slim_762446403 slim_762446446 slim_762446417
0 2.7e-06 2.4e-06 2.25e-06 2.2e-06 2.1e-06 1.95e-06 2.2e-06 2.3e-06 1.55e-06 2.2e-06 2e-06 2.15e-06 2.05e-06 2.35e-06 2.05e-06 1.8e-06 2.15e-06 2e-06 2.25e-06 1.9e-06 1.95e-06 1.75e-06 2.2e-06 1.8e-06 1.65e-06 2.35e-06 1.55e-06 2.4e-06 2.15e-06 1.95e-06 1.95e-06 2e-06 2e-06 2.15e-06 1.85e-06 1.55e-06 1.7e-06 1.95e-06 1.85e-06 1.9e-06 1.9e-06 2.05e-06 2.1e-06 2.3e-06 2.1e-06 1.65e-06 2.15e-06 2.15e-06 1.9e-06 2.1e-06 1.85e-06 1.9e-06
1 2.4e-06 2.9e-06 2.15e-06 2.05e-06 1.7e-06 2.05e-06 2e-06 2.2e-06 2.25e-06 2.3e-06 1.75e-06 1.55e-06 2.05e-06 2e-06 2.25e-06 2.1e-06 1.7e-06 1.75e-06 2e-06 1.8e-06 1.9e-06 1.9e-06 1.8e-06 2.15e-06 2.4e-06 2.15e-06 2.4e-06 1.7e-06 2.25e-06 2.15e-06 1.75e-06 1.95e-06 1.95e-06 1.85e-06 1.75e-06 2.05e-06 2.45e-06 2.25e-06 1.95e-06 2.3e-06 1.8e-06 1.75e-06 1.7e-06 1.65e-06 2e-06 2.4e-06 1.75e-06 1.75e-06 2.05e-06 2.15e-06 2.15e-06 1.8e-06
2 2.25e-06 2.15e-06 1.8e-06 9.5e-07 1.5e-06 2.1e-06 1.5e-06 9.5e-07 1.85e-06 1.35e-06 2e-06 1.4e-06 1.55e-06 1.55e-06 2e-06 1.8e-06 2.1e-06 2e-06 1.65e-06 2.2e-06 1.8e-06 2.15e-06 1.3e-06 1.65e-06 1.2e-06 1.85e-06 2.6e-06 2.05e-06 1.2e-06 1.95e-06 2.25e-06 1.2e-06 1.2e-06 2e-06 2.05e-06 2.7e-06 1.25e-06 1.7e-06 1.9e-06 1.55e-06 2.2e-06 1.95e-06 1.9e-06 1.95e-06 1.6e-06 1.2e-06 1.55e-06 1.55e-06 2e-06 1.6e-06 1.6e-06 2.2e-06
3 2.2e-06 2.05e-06 9.5e-07 1.4e-06 1.4e-06 1.9e-06 1.4e-06 1e-06 1.8e-06 1.35e-06 1.8e-06 1.2e-06 1.65e-06 1.45e-06 1.95e-06 1.75e-06 1.95e-06 1.8e-06 1.55e-06 2e-06 1.6e-06 1.95e-06 1.2e-06 1.7e-06 1.4e-06 1.75e-06 2.4e-06 1.9e-06 1.2e-06 1.75e-06 2.1e-06 1.1e-06 9.5e-07 1.8e-06 1.85e-06 2.5e-06 1.45e-06 1.8e-06 1.7e-06 1.6e-06 2e-06 1.8e-06 1.85e-06 1.8e-06 1.5e-06 1.4e-06 1.45e-06 1.45e-06 1.8e-06 1.5e-06 1.65e-06 2e-06
4 2.1e-06 1.7e-06 1.5e-06 1.4e-06 1.3e-06 1.3e-06 1.25e-06 1.55e-06 1.75e-06 1.5e-06 1.15e-06 6.5e-07 1.45e-06 1.15e-06 1.7e-06 1.65e-06 1.15e-06 1.15e-06 1.2e-06 1.3e-06 1.05e-06 1.65e-06 9e-07 1.6e-06 1.9e-06 1.4e-06 1.8e-06 1.7e-06 1.4e-06 1.7e-06 1.45e-06 1.1e-06 1.1e-06 1.15e-06 1.1e-06 1.8e-06 1.95e-06 1.65e-06 1.05e-06 1.8e-06 1.3e-06 1.1e-06 9e-07 1.05e-06 1.3e-06 1.9e-06 7e-07 7e-07 1.55e-06 1.4e-06 1.5e-06 1.3e-06
5 1.95e-06 2.05e-06 2.1e-06 1.9e-06 1.3e-06 9e-07 1.9e-06 2.15e-06 1.55e-06 2.2e-06 1.35e-06 1.45e-06 1.6e-06 1.95e-06 1.65e-06 1.7e-06 7e-07 1.35e-06 1.25e-06 8.5e-07 9.5e-07 1.7e-06 1.7e-06 1.65e-06 2.45e-06 1.55e-06 8.5e-07 1.8e-06 2.05e-06 1.6e-06 1.4e-06 1.7e-06 1.65e-06 5.5e-07 9e-07 1.15e-06 2.5e-06 1.55e-06 5.5e-07 2.5e-06 8.5e-07 1.15e-06 1.05e-06 1.35e-06 2.2e-06 2.45e-06 1.35e-06 1.35e-06 1.55e-06 1.3e-06 1.75e-06 7.5e-07
6 2.2e-06 2e-06 1.5e-06 1.4e-06 1.25e-06 1.9e-06 1.9e-06 1.55e-06 1.9e-06 1.45e-06 1.55e-06 9.5e-07 1.6e-06 1.4e-06 1.55e-06 1.8e-06 1.7e-06 1.55e-06 1.6e-06 1.85e-06 1.5e-06 1.9e-06 1.15e-06 1.75e-06 1.65e-06 1.8e-06 2.35e-06 2.05e-06 1.4e-06 2.05e-06 1.85e-06 1.15e-06 1.15e-06 1.75e-06 1.75e-06 2.3e-06 1.7e-06 1.8e-06 1.75e-06 1.75e-06 1.85e-06 1.5e-06 1.6e-06 1.45e-06 1.2e-06 1.65e-06 1.3e-06 1.3e-06 1.7e-06 1.6e-06 1.75e-06 1.85e-06
7 2.3e-06 2.2e-06 9.5e-07 1e-06 1.55e-06 2.15e-06 1.55e-06 1.9e-06 1.9e-06 1.4e-06 2.05e-06 1.45e-06 1.6e-06 1.6e-06 2.05e-06 1.85e-06 2.15e-06 2.05e-06 1.7e-06 2.25e-06 1.85e-06 2.2e-06 1.35e-06 1.7e-06 1.25e-06 1.9e-06 2.65e-06 2.1e-06 1.25e-06 2e-06 2.3e-06 1.25e-06 1.25e-06 2.05e-06 2.1e-06 2.75e-06 1.3e-06 1.75e-06 1.95e-06 1.6e-06 2.25e-06 2e-06 1.95e-06 2e-06 1.65e-06 1.25e-06 1.6e-06 1.6e-06 2.05e-06 1.65e-06 1.65e-06 2.25e-06
8 1.55e-06 2.25e-06 1.85e-06 1.8e-06 1.75e-06 1.55e-06 1.9e-06 1.9e-06 2.7e-06 1.85e-06 1.9e-06 1.85e-06 1.7e-06 2.05e-06 1.75e-06 1.6e-06 1.8e-06 1.9e-06 1.85e-06 1.75e-06 1.6e-06 1.8e-06 1.85e-06 1.65e-06 1.45e-06 2e-06 1.55e-06 2.2e-06 1.75e-06 1.95e-06 1.8e-06 1.65e-06 1.65e-06 1.75e-06 1.7e-06 1.65e-06 1.5e-06 1.6e-06 1.45e-06 1.75e-06 1.75e-06 1.75e-06 1.75e-06 2e-06 2e-06 1.45e-06 1.8e-06 1.8e-06 1.8e-06 1.7e-06 1.7e-06 1.75e-06
9 2.2e-06 2.3e-06 1.35e-06 1.35e-06 1.5e-06 2.2e-06 1.45e-06 1.4e-06 1.85e-06 1.5e-06 2.05e-06 1.45e-06 1.65e-06 1.35e-06 1.8e-06 1.85e-06 2.15e-06 2.05e-06 1.45e-06 2.3e-06 1.85e-06 2.05e-06 1.1e-06 1.8e-06 1.3e-06 1.7e-06 2.6e-06 2.3e-06 7.5e-07 2.25e-06 2.2e-06 1.05e-06 1.3e-06 2.15e-06 2.15e-06 2.7e-06 1.35e-06 1.75e-06 2e-06 1.3e-06 2.3e-06 1.9e-06 1.85e-06 1.95e-06 1.55e-06 1.3e-06 1.55e-06 1.55e-06 1.85e-06 1.45e-06 1.75e-06 2.3e-06
