 slim_762518532 slim_762518506 slim_762518496 slim_762518535 slim_762518530 slim_762518513 slim_762518510 slim_762518498 slim_762518501 slim_762518528 slim_762518529 slim_762518524 slim_762518503 slim_762518538 slim_762518531 slim_762518516 slim_762518508 slim_762518515 slim_762518514 slim_762518523 slim_762518522 slim_762518504 slim_762518537 slim_762518517 slim_762518521 slim_762518536 slim_762518511 slim_762518519 slim_762518492 slim_762518512 slim_762518495 slim_762518494 slim_762518502 slim_762518534 slim_762518509 slim_762518533 slim_762518520 slim_762518497 slim_762518526 slim_762518527 slim_762518525 slim_762518493 slim_762518507 slim_762518500 slim_762518505 slim_762518518 slim_762518499
10 2.5e-06 1.95e-06 2.35e-06 2.25e-06 1.25e-06 1.65e-06 2.05e-06 2.1e-06 1.7e-06 2.25e-06 2.5e-06 1.45e-06 1.95e-06 1.85e-06 2.1e-06 2.15e-06 2.1e-06 2.05e-06 2.25e-06 2.3e-06 2.3e-06 1.4e-06 1.65e-06 2e-06 1.85e-06 1.6e-06 2e-06 2.3e-06 2.3e-06 2.25e-06 1.85e-06 2.35e-06 1.8e-06 2.1e-06 1.7e-06 2.4e-06 1.9e-06 2.35e-06 2.1e-06 2.35e-06 2.3e-06 1.95e-06 2.15e-06 2.1e-06 1.65e-06 2.15e-06 1.55e-06
11 2.4e-06 1.05e-06 1.95e-06 2.05e-06 1.6e-06 1.45e-06 1.6e-06 1.6e-06 1.2e-06 2.1e-06 1.45e-06 1.5e-06 1.4e-06 1.6e-06 1.2e-06 2.05e-06 1.8e-06 1.15e-06 1.65e-06 1.85e-06 2.1e-06 1.05e-06 1.65e-06 1.1e-06 1.4e-06 1.05e-06 1.75e-06 2.05e-06 1.85e-06 1.7e-06 1.6e-06 2.2e-06 1.8e-06 2e-06 1.75e-06 2.2e-06 1.35e-06 2.25e-06 1.65e-06 1.75e-06 1.85e-06 1.2e-06 1.8e-06 1.9e-06 1.4e-06 1.7e-06 1.35e-06
12 2.6e-06 1.1e-06 1.85e-06 1.65e-06 1.9e-06 2.1e-06 1.7e-06 1.55e-06 1.85e-06 2e-06 1.95e-06 1.4e-06 1.7e-06 2.1e-06 1.1e-06 2.5e-06 2e-06 1e-06 1.45e-06 1.55e-06 2.2e-06 1.85e-06 1.45e-06 1.05e-06 1.65e-06 1.4e-06 1.8e-06 2.15e-06 1.35e-06 1.55e-06 2.35e-06 2.15e-06 1.6e-06 1.75e-06 2.2e-06 2.3e-06 1.6e-06 2.5e-06 1.55e-06 1.75e-06 1.65e-06 9e-07 1.95e-06 1.95e-06 2.05e-06 1.6e-06 2.1e-06
13 2.7e-06 2.15e-06 2.05e-06 2.15e-06 1.8e-06 1.9e-06 2e-06 2.6e-06 1.7e-06 1.95e-06 1.85e-06 1.6e-06 2.1e-06 2.3e-06 2.3e-06 2.1e-06 1.3e-06 2.35e-06 2.3e-06 2.3e-06 2.55e-06 1.65e-06 2.4e-06 2.3e-06 2.35e-06 1.7e-06 2.2e-06 2.5e-06 2.3e-06 2.35e-06 1.55e-06 1.95e-06 2.55e-06 2e-06 2.1e-06 2.65e-06 1.95e-06 1.75e-06 2.15e-06 1.85e-06 1.7e-06 2.15e-06 1.95e-06 2.35e-06 2.05e-06 2.2e-06 1.4e-06
14 2.95e-06 5e-07 2.3e-06 2.75e-06 2.2e-06 2.1e-06 1.95e-06 1.2e-06 1.8e-06 2.9e-06 2.1e-06 1.2e-06 1.1e-06 2.3e-06 5e-07 2.75e-06 2.5e-06 4e-07 1.45e-06 2.2e-06 2.6e-06 1.65e-06 1.3e-06 6e-07 1.45e-06 1.25e-06 2.15e-06 2.3e-06 1.85e-06 1.95e-06 2.6e-06 3e-06 1.45e-06 2.55e-06 2.3e-06 2.7e-06 1.4e-06 3.15e-06 1.6e-06 1.5e-06 1.95e-06 9e-07 2.05e-06 2.4e-06 2e-06 1.65e-06 2.3e-06
15 2.8e-06 2.65e-06 2.15e-06 1.6e-06 2.1e-06 2.45e-06 2e-06 3e-06 1.6e-06 1.4e-06 2.15e-06 2.05e-06 2.5e-06 2.1e-06 2.75e-06 2.4e-06 2.15e-06 2.75e-06 2.35e-06 1.95e-06 2.6e-06 2.1e-06 2.65e-06 2.7e-06 2.95e-06 2.1e-06 2.15e-06 2.65e-06 2.3e-06 2.3e-06 1.6e-06 1.55e-06 2.8e-06 2e-06 1.95e-06 2.7e-06 1.9e-06 1.35e-06 2.1e-06 2.75e-06 2.65e-06 2.6e-06 2.8e-06 2.4e-06 2.45e-06 2.15e-06 1.4e-06
16 2.6e-06 2.35e-06 1.8e-06 1.75e-06 2.05e-06 2.1e-06 1.95e-06 2.9e-06 1.9e-06 1.6e-06 2.1e-06 1.8e-06 2e-06 1.3e-06 2.5e-06 2.15e-06 1.9e-06 2.55e-06 2.2e-06 2e-06 2.45e-06 1.85e-06 2.65e-06 2.5e-06 2.55e-06 1.9e-06 2.2e-06 2.4e-06 1.95e-06 2.25e-06 1.55e-06 1.65e-06 2.8e-06 1.85e-06 2.4e-06 2.55e-06 2.15e-06 1.5e-06 2.05e-06 2e-06 1.55e-06 2.05e-06 1.95e-06 2.25e-06 2.35e-06 2.1e-06 1.6e-06
17 3e-06 5e-07 2.25e-06 2.6e-06 2.15e-06 2.15e-06 1.9e-06 1e-06 1.8e-06 2.85e-06 2.05e-06 1.15e-06 1e-06 2.35e-06 4e-07 2.75e-06 2.55e-06 4e-07 1.4e-06 2.05e-06 2.55e-06 1.7e-06 1.2e-06 5e-07 1.4e-06 1.25e-06 2.1e-06 2.4e-06 1.7e-06 1.8e-06 2.65e-06 2.95e-06 1.35e-06 2.45e-06 2.2e-06 2.65e-06 1.4e-06 3.2e-06 1.6e-06 1.5e-06 1.9e-06 7.5e-07 1.95e-06 2.35e-06 1.9e-06 1.6e-06 2.35e-06
18 2.65e-06 1.5e-06 1.9e-06 1.55e-06 2.2e-06 2.3e-06 1.75e-06 2.05e-06 1.85e-06 1.8e-06 2.25e-06 1.65e-06 1.45e-06 2.3e-06 1.45e-06 2.35e-06 2.2e-06 1.4e-06 2.5e-06 1.65e-06 2.35e-06 2.05e-06 2e-06 1.55e-06 2.05e-06 1.65e-06 2.05e-06 2e-06 1.4e-06 1.75e-06 2.2e-06 1.95e-06 2.15e-06 2e-06 2.3e-06 2.45e-06 1.7e-06 2.2e-06 1.65e-06 2.2e-06 2.05e-06 1.3e-06 2.4e-06 2.1e-06 2.3e-06 1.7e-06 1.95e-06
19 2.5e-06 2.05e-06 1.7e-06 8.5e-07 2.25e-06 2.45e-06 1.7e-06 2.4e-06 1.75e-06 1.2e-06 2.3e-06 1.85e-06 1.55e-06 2.3e-06 2.2e-06 1.95e-06 2e-06 2.05e-06 1.65e-06 1.7e-06 2.1e-06 2.2e-06 2.3e-06 2e-06 2.4e-06 1.95e-06 1.85e-06 2.15e-06 1.35e-06 1.55e-06 2.05e-06 1.4e-06 2.45e-06 1.65e-06 2.3e-06 2.2e-06 1.95e-06 1.75e-06 1.7e-06 2.45e-06 2.05e-06 1.6e-06 2.4e-06 1.85e-06 2.4e-06 1.75e-06 1.95e-06
20 2.05e-06 2.45e-06 2.4e-06 1.95e-06 2.3e-06 2e-06 2.25e-06 2.6e-06 2.2e-06 2.1e-06 2.3e-06 2.1e-06 2.2e-06 2.55e-06 2.6e-06 2.6e-06 2.45e-06 2.55e-06 2.35e-06 2.1e-06 3.7e-06 2.2e-06 2.55e-06 2.5e-06 2.05e-06 2.25e-06 2.25e-06 2.1e-06 2.2e-06 2.35e-06 2.35e-06 2.25e-06 2.7e-06 2.25e-06 2.45e-06 2e-06 2.35e-06 2.4e-06 2.3e-06 2.9e-06 2.6e-06 2.2e-06 2.55e-06 1.9e-06 2.35e-06 2.35e-06 2.15e-06
21 2.3e-06 1.5e-06 2.2e-06 2.4e-06 1.55e-06 1.4e-06 1.85e-06 1.95e-06 1.45e-06 2.3e-06 1.4e-06 1.05e-06 1.85e-06 1.65e-06 1.65e-06 2.1e-06 1.85e-06 1.7e-06 2.05e-06 2.2e-06 2.2e-06 1.4e-06 1.85e-06 1.65e-06 1.55e-06 1.35e-06 2e-06 2.1e-06 2.3e-06 2.15e-06 1.55e-06 2.4e-06 2e-06 2.25e-06 1.7e-06 2.3e-06 1.65e-06 2.3e-06 1.85e-06 2.05e-06 2.1e-06 1.7e-06 1.8e-06 2e-06 1.4e-06 1.9e-06 1.4e-06
22 2.9e-06 1.3e-06 2.5e-06 2.6e-06 1.6e-06 2.15e-06 2.2e-06 1.5e-06 2.1e-06 2.8e-06 1.65e-06 1.65e-06 1.45e-06 2.4e-06 1.3e-06 2.65e-06 2.65e-06 1.2e-06 2e-06 2.3e-06 2.55e-06 1.85e-06 2.2e-06 1.3e-06 1.7e-06 1.65e-06 2.15e-06 2.5e-06 2.05e-06 2.15e-06 2.7e-06 2.9e-06 1.25e-06 2.35e-06 2e-06 2.65e-06 1.85e-06 3.1e-06 1.95e-06 2e-06 2.2e-06 1.4e-06 2.15e-06 2.35e-06 2e-06 2e-06 2.35e-06
23 2.95e-06 5e-07 2.25e-06 2.55e-06 2.1e-06 2.1e-06 1.9e-06 1.2e-06 1.8e-06 2.8e-06 2e-06 1.1e-06 1.05e-06 2.3e-06 6e-07 2.7e-06 2.5e-06 5e-07 1.55e-06 2e-06 2.5e-06 1.65e-06 1.3e-06 7e-07 1.4e-06 1.25e-06 2.1e-06 2.4e-06 1.75e-06 1.65e-06 2.6e-06 2.9e-06 1.45e-06 2.4e-06 2.2e-06 2.6e-06 1.45e-06 3.15e-06 1.7e-06 1.6e-06 1.9e-06 8e-07 1.95e-06 2.3e-06 1.9e-06 1.75e-06 2.3e-06
24 1.95e-06 1.35e-06 2.35e-06 2.8e-06 2e-06 1.45e-06 2e-06 1.55e-06 2.15e-06 2.9e-06 1.85e-06 1.4e-06 1.65e-06 2.35e-06 1.45e-06 2.95e-06 2.55e-06 1.4e-06 2.05e-06 2.4e-06 2.05e-06 1.55e-06 1.7e-06 1.4e-06 1.8e-06 1.6e-06 2.1e-06 1.85e-06 2.05e-06 2.25e-06 2.5e-06 3e-06 1.85e-06 2.5e-06 2.1e-06 2.1e-06 1.9e-06 3.1e-06 2.15e-06 2.15e-06 2.1e-06 1.3e-06 1.9e-06 1.85e-06 1.7e-06 2.2e-06 2.25e-06
25 2.55e-06 1.2e-06 1.95e-06 2e-06 1.55e-06 1.6e-06 1.6e-06 1.75e-06 1.25e-06 2.05e-06 1.6e-06 1.05e-06 1.4e-06 1.7e-06 1.25e-06 2.1e-06 1.9e-06 1.25e-06 1.65e-06 1.95e-06 2.25e-06 1.35e-06 1.65e-06 1.25e-06 1.6e-06 2e-06 1.85e-06 2.15e-06 1.8e-06 1.8e-06 1.75e-06 2.15e-06 1.8e-06 1.95e-06 1.85e-06 2.35e-06 1.35e-06 2.2e-06 1.65e-06 1.9e-06 2e-06 1.3e-06 2.05e-06 2.05e-06 1.7e-06 1.7e-06 1.3e-06
26 2.45e-06 2.05e-06 2.1e-06 1.6e-06 2e-06 2.05e-06 1.9e-06 2.3e-06 1.75e-06 1.75e-06 2e-06 1.75e-06 1.8e-06 2.2e-06 2.15e-06 2.15e-06 2.2e-06 2.1e-06 2.05e-06 1.85e-06 2.25e-06 2e-06 2.15e-06 2.1e-06 2.1e-06 1.85e-06 3e-06 2.2e-06 1.95e-06 2e-06 2e-06 1.9e-06 2.3e-06 1.7e-06 2.1e-06 2.3e-06 1.9e-06 2.05e-06 1.95e-06 2.45e-06 2.3e-06 1.9e-06 2.45e-06 2e-06 2.15e-06 2e-06 1.75e-06
27 1.85e-06 2.25e-06 2.3e-06 2e-06 2.3e-06 1.85e-06 2.15e-06 2.55e-06 2.25e-06 2.1e-06 2.3e-06 2.05e-06 2.15e-06 2.5e-06 2.3e-06 2.65e-06 2.4e-06 2.4e-06 2e-06 2.15e-06 2.1e-06 2.1e-06 2.5e-06 2.4e-06 1.85e-06 2.15e-06 2.2e-06 3.4e-06 2.05e-06 2.35e-06 2.3e-06 2.25e-06 2.65e-06 2.3e-06 2.45e-06 2.15e-06 2.25e-06 2.35e-06 2.2e-06 2.8e-06 2.5e-06 2.05e-06 2.55e-06 1.85e-06 2.35e-06 2.25e-06 2.1e-06
28 2.65e-06 1.8e-06 1.5e-06 1.2e-06 2.25e-06 2.5e-06 1.55e-06 2.2e-06 2.1e-06 1.45e-06 2.3e-06 1.85e-06 1.35e-06 2.3e-06 1.85e-06 2.3e-06 1.95e-06 1.7e-06 1.4e-06 1.35e-06 2.2e-06 2.3e-06 2.05e-06 1.75e-06 2.05e-06 1.8e-06 1.95e-06 2.05e-06 1.4e-06 1.65e-06 2.2e-06 1.65e-06 2.2e-06 1.75e-06 2.4e-06 2.3e-06 1.9e-06 1.9e-06 1.65e-06 2.2e-06 1.6e-06 1.05e-06 2.3e-06 2e-06 2.45e-06 1.7e-06 2.15e-06
29 2.75e-06 1.7e-06 2.05e-06 1.4e-06 2.2e-06 2.4e-06 1.9e-06 2.25e-06 1.8e-06 1.75e-06 2.25e-06 1.7e-06 1.55e-06 2.35e-06 1.95e-06 2.3e-06 2.25e-06 1.8e-06 1.75e-06 1.55e-06 2.35e-06 2.15e-06 2.15e-06 1.65e-06 2.25e-06 1.8e-06 2e-06 2.35e-06 1.65e-06 2.8e-06 2.25e-06 1.9e-06 2.3e-06 1.9e-06 2.35e-06 2.45e-06 1.9e-06 2.25e-06 1.85e-06 2.4e-06 2.2e-06 1.55e-06 2.45e-06 2.1e-06 2.35e-06 1.9e-06 2e-06
30 2.5e-06 2.45e-06 1.75e-06 1.65e-06 1.85e-06 1.85e-06 1.75e-06 2.95e-06 1.4e-06 1.35e-06 1.85e-06 1.6e-06 2.35e-06 1.55e-06 2.6e-06 1.6e-06 1.55e-06 2.65e-06 2.2e-06 2.05e-06 2.35e-06 1.55e-06 2.7e-06 2.6e-06 2.5e-06 1.75e-06 2e-06 2.3e-06 2.2e-06 2.25e-06 1.9e-06 1.3e-06 2.85e-06 1.85e-06 1.9e-06 2.45e-06 1.75e-06 1e-06 2e-06 2.5e-06 2.3e-06 2.4e-06 2.35e-06 2.15e-06 2.05e-06 2.05e-06 9.5e-07
31 2.5e-06 2.85e-06 1.5e-06 6.5e-07 2.15e-06 2.45e-06 1.7e-06 3.25e-06 1.65e-06 6.5e-07 2.35e-06 2.2e-06 2.15e-06 1.95e-06 3e-06 1.55e-06 1.65e-06 2.95e-06 1.95e-06 1.4e-06 2.25e-06 2.4e-06 2.9e-06 2.9e-06 3e-06 2.15e-06 1.9e-06 2.25e-06 1.65e-06 1.9e-06 1.3e-06 1.3e-06 3.05e-06 1.4e-06 2.2e-06 2.35e-06 1.95e-06 6.5e-07 1.9e-06 2.8e-06 2.3e-06 2.4e-06 2.7e-06 2e-06 2.7e-06 1.95e-06 1.25e-06
32 3.05e-06 1.45e-06 2.65e-06 2.75e-06 1.75e-06 2.3e-06 2.35e-06 1.65e-06 2.25e-06 2.95e-06 1.8e-06 1.8e-06 1.6e-06 2.55e-06 1.45e-06 2.8e-06 2.8e-06 1.35e-06 2.15e-06 2.45e-06 2.7e-06 2e-06 1.25e-06 1.45e-06 1.85e-06 1.8e-06 2.3e-06 2.65e-06 2.2e-06 2.3e-06 2.85e-06 3.05e-06 2.5e-06 2.5e-06 2.15e-06 2.8e-06 2e-06 3.25e-06 2.1e-06 2.15e-06 2.35e-06 1.55e-06 2.3e-06 2.5e-06 2.15e-06 2.15e-06 2.5e-06
33 2.5e-06 2.4e-06 1.85e-06 1.15e-06 1.9e-06 2.25e-06 1.85e-06 2.7e-06 1.85e-06 1.3e-06 2.1e-06 2e-06 1.75e-06 2e-06 2.55e-06 2e-06 1.85e-06 2.45e-06 2e-06 1.65e-06 2.25e-06 2.25e-06 2.35e-06 2.4e-06 2.5e-06 1.95e-06 1.7e-06 2.3e-06 1.75e-06 1.9e-06 1.85e-06 1.4e-06 2.5e-06 2.3e-06 2.2e-06 2.35e-06 2e-06 1.55e-06 1.95e-06 2.55e-06 2.15e-06 2e-06 2.5e-06 2e-06 2.45e-06 2e-06 1.6e-06
34 2.65e-06 2.15e-06 2.3e-06 2.25e-06 1.65e-06 1.95e-06 1.95e-06 2.15e-06 1.8e-06 2.1e-06 1.7e-06 1.75e-06 2.2e-06 2.1e-06 2.3e-06 1.95e-06 2.4e-06 2.2e-06 2.3e-06 2.3e-06 2.45e-06 1.7e-06 2e-06 2.2e-06 2.1e-06 1.85e-06 2.1e-06 2.45e-06 2.4e-06 2.35e-06 1.9e-06 2.2e-06 2.15e-06 2.2e-06 2.9e-06 2.55e-06 1.8e-06 2.05e-06 2.2e-06 2.55e-06 2.55e-06 2.2e-06 2.2e-06 2.25e-06 1.8e-06 2.25e-06 1.5e-06
35 2.05e-06 2.55e-06 2.5e-06 2.05e-06 2.4e-06 2.05e-06 2.35e-06 2.7e-06 2.3e-06 2.2e-06 2.4e-06 2.2e-06 2.3e-06 2.65e-06 2.7e-06 2.7e-06 2.55e-06 2.65e-06 2.45e-06 2.2e-06 2e-06 2.3e-06 2.65e-06 2.6e-06 2.1e-06 2.35e-06 2.3e-06 2.15e-06 2.3e-06 2.45e-06 2.45e-06 2.35e-06 2.8e-06 2.35e-06 2.55e-06 3.9e-06 2.45e-06 2.5e-06 2.4e-06 3e-06 2.7e-06 2.3e-06 2.65e-06 2e-06 2.45e-06 2.45e-06 2.25e-06
36 2.65e-06 1.4e-06 1.95e-06 1.95e-06 1.85e-06 1.9e-06 1.6e-06 1.95e-06 1.4e-06 1.85e-06 1.9e-06 1.35e-06 1.6e-06 1.95e-06 1.4e-06 1.9e-06 2.15e-06 1.4e-06 1.7e-06 1.95e-06 2.35e-06 1.65e-06 1.85e-06 1.45e-06 1.9e-06 1.35e-06 1.9e-06 2.25e-06 1.9e-06 1.9e-06 1.75e-06 1.95e-06 2e-06 2e-06 1.8e-06 2.45e-06 2.5e-06 1.85e-06 1.7e-06 2.05e-06 2.25e-06 1.6e-06 2.25e-06 2.15e-06 2e-06 1.75e-06 1.3e-06
37 2.55e-06 3e-06 1.45e-06 1.1e-06 2.15e-06 2.35e-06 1.65e-06 3.5e-06 1.7e-06 6.5e-07 2.35e-06 2.25e-06 2.5e-06 1.75e-06 3.15e-06 1.35e-06 1.5e-06 3.2e-06 2.2e-06 1.75e-06 2.4e-06 2.3e-06 3.1e-06 3.15e-06 3.1e-06 2.2e-06 2.05e-06 2.35e-06 1.9e-06 2.25e-06 1e-06 6.5e-07 3.25e-06 1.55e-06 2.05e-06 2.5e-06 1.85e-06 4e-07 2.05e-06 2.8e-06 2.35e-06 2.7e-06 2.7e-06 2.2e-06 2.75e-06 2.1e-06 9.5e-07
38 2.6e-06 1.6e-06 1.95e-06 1.6e-06 2.05e-06 2.2e-06 1.8e-06 2.15e-06 1.65e-06 1.75e-06 2.1e-06 1.65e-06 1.55e-06 2.15e-06 1.6e-06 2.1e-06 2.05e-06 1.6e-06 1.65e-06 1.7e-06 2.3e-06 1.85e-06 1.95e-06 1.7e-06 2.15e-06 1.65e-06 1.95e-06 2.2e-06 1.65e-06 1.85e-06 2e-06 1.9e-06 2.1e-06 1.95e-06 2.2e-06 2.4e-06 1.7e-06 2.05e-06 3e-06 2.15e-06 2.1e-06 1.55e-06 2.35e-06 2.1e-06 2.25e-06 1.6e-06 1.8e-06
39 3.2e-06 1.5e-06 2.35e-06 2.8e-06 2.45e-06 2.5e-06 2.3e-06 2e-06 2.25e-06 2.8e-06 2.35e-06 1.75e-06 1.75e-06 1.85e-06 1.5e-06 2.75e-06 2e-06 1.5e-06 2.2e-06 2.45e-06 2.9e-06 2.05e-06 2e-06 1.6e-06 2.15e-06 1.9e-06 2.45e-06 2.8e-06 2.2e-06 2.4e-06 2.5e-06 2.8e-06 2.15e-06 2.55e-06 2.55e-06 3e-06 2.05e-06 2.8e-06 2.15e-06 2.8e-06 1.6e-06 1.6e-06 1.95e-06 2.7e-06 2.35e-06 2.2e-06 2.5e-06
40 2.9e-06 1.85e-06 1.85e-06 2.2e-06 2.4e-06 2.5e-06 2e-06 2.25e-06 2.45e-06 2.25e-06 2.3e-06 1.85e-06 1.65e-06 1.7e-06 1.95e-06 2.65e-06 1.55e-06 1.9e-06 2.05e-06 2.05e-06 2.6e-06 2.1e-06 2.2e-06 1.9e-06 2.1e-06 2e-06 2.3e-06 2.5e-06 1.6e-06 2.2e-06 2.3e-06 2.3e-06 2.35e-06 2.15e-06 2.55e-06 2.7e-06 2.25e-06 2.35e-06 2.1e-06 1.6e-06 2.2e-06 1.35e-06 1.8e-06 2.4e-06 2.35e-06 2.15e-06 2.5e-06
