 slim_761953120 slim_761953117 slim_761953121 slim_761953089 slim_761953083 slim_761953103 slim_761953080 slim_761953099 slim_761953110 slim_761953111 slim_761953086 slim_761953104 slim_761953098 slim_761953088 slim_761953106 slim_761953114 slim_761953097 slim_761953116 slim_761953100 slim_761953107 slim_761953113 slim_761953105 slim_761953092 slim_761953093 slim_761953115 slim_761953095 slim_761953082 slim_761953087 slim_761953091 slim_761953101 slim_761953119 slim_761953081 slim_761953102 slim_761953112 slim_761953118 slim_761953108 slim_761953096 slim_761953084 slim_761953085 slim_761953109 slim_761953090 slim_761953094
10 3.15e-06 2.19e-05 3.15e-06 3.85e-06 9.35e-06 1.28e-05 1.22e-05 1.28e-05 3.6e-06 3.15e-06 6.2e-06 4.3e-06 3.65e-06 3.4e-06 4.15e-06 1.28e-05 4.1e-06 2.25e-05 4.8e-06 1.245e-05 4.35e-06 3.3e-06 1.315e-05 4.05e-06 3.2e-06 3.6e-06 1.27e-05 1.285e-05 3.15e-06 4e-06 4.1e-06 3.2e-06 3.1e-06 1.265e-05 1.375e-05 3.3e-06 1.29e-05 1.375e-05 3.15e-06 1.275e-05 1.355e-05 3.55e-06
11 1.8e-06 2.485e-05 1.65e-06 5.2e-06 1.03e-05 1.36e-05 1.3e-05 1.58e-05 2.25e-06 1.95e-06 4.3e-06 3.1e-06 2.35e-06 2.25e-06 4.85e-06 1.365e-05 4.9e-06 2.535e-05 8.4e-06 1.305e-05 1.6e-06 4.7e-06 1.605e-05 4.85e-06 1.85e-06 2.2e-06 1.315e-05 1.345e-05 1.85e-06 5.15e-06 4.85e-06 2.25e-06 1.65e-06 1.355e-05 1.685e-05 1.85e-06 1.38e-05 1.405e-05 1.85e-06 1.32e-05 1.65e-05 4.45e-06
12 1.15e-06 2.355e-05 1.15e-06 4.15e-06 9.2e-06 1.295e-05 1.22e-05 1.52e-05 9.5e-07 1.15e-06 3.65e-06 2.35e-06 1.5e-06 1.3e-06 4.15e-06 1.295e-05 4e-06 2.475e-05 6.75e-06 1.21e-05 2.35e-06 3.45e-06 1.495e-05 3.95e-06 1.2e-06 1.05e-06 1.265e-05 1.255e-05 1.2e-06 4e-06 3.95e-06 1.25e-06 1.1e-06 1.285e-05 1.575e-05 1.25e-06 1.305e-05 1.365e-05 1.25e-06 1.25e-05 1.59e-05 3.25e-06
13 8.5e-07 2.39e-05 1.2e-06 4.1e-06 9.35e-06 1.28e-05 1.215e-05 1.545e-05 1.35e-06 1.15e-06 3.4e-06 2.25e-06 1.3e-06 1.2e-06 4.5e-06 1.32e-05 4.15e-06 2.51e-05 7.1e-06 1.22e-05 2.25e-06 3.2e-06 1.52e-05 4.1e-06 8.5e-07 1.35e-06 1.275e-05 1.225e-05 1.1e-06 4.25e-06 4.2e-06 1.1e-06 9e-07 1.3e-05 1.61e-05 1.3e-06 1.325e-05 1.38e-05 1.2e-06 1.275e-05 1.62e-05 3.65e-06
14 3.8e-06 2.14e-05 3.65e-06 4.15e-06 9.4e-06 1.265e-05 1.25e-05 1.235e-05 4.15e-06 3.95e-06 4.15e-06 4.85e-06 4.15e-06 4.5e-06 6.2e-06 1.255e-05 3.95e-06 2.13e-05 4.55e-06 1.26e-05 4.85e-06 4.5e-06 1.235e-05 3.9e-06 3.85e-06 4.1e-06 1.22e-05 1.28e-05 3.95e-06 4.3e-06 3.85e-06 4.4e-06 3.7e-06 1.245e-05 1.275e-05 3.9e-06 1.27e-05 1.385e-05 3.85e-06 1.24e-05 1.23e-05 3.9e-06
15 1.27e-05 1.29e-05 1.25e-05 1.285e-05 1.28e-05 1.265e-05 1.275e-05 1.24e-05 1.29e-05 1.25e-05 1.28e-05 1.365e-05 1.295e-05 1.32e-05 1.255e-05 2.44e-05 1.285e-05 1.24e-05 1.31e-05 1.295e-05 1.365e-05 1.3e-05 1.295e-05 1.28e-05 1.275e-05 1.285e-05 1.26e-05 1.305e-05 1.26e-05 1.28e-05 1.27e-05 1.28e-05 1.25e-05 1.24e-05 1.29e-05 1.265e-05 1.24e-05 1.375e-05 1.255e-05 1.255e-05 1.25e-05 1.28e-05
16 3.65e-06 2.14e-05 3.65e-06 4.2e-06 9.25e-06 1.275e-05 1.235e-05 1.27e-05 4.1e-06 3.85e-06 4.1e-06 4.9e-06 4e-06 4.15e-06 3.95e-06 1.285e-05 7e-06 2.18e-05 4.35e-06 1.245e-05 4.9e-06 4.25e-06 1.255e-05 3.5e-06 3.7e-06 4e-06 1.26e-05 1.26e-05 3.8e-06 4.25e-06 3.6e-06 4.1e-06 3.6e-06 1.265e-05 1.305e-05 3.95e-06 1.29e-05 1.37e-05 3.8e-06 1.28e-05 1.29e-05 3.9e-06
17 2.45e-05 2.35e-06 2.43e-05 2.195e-05 1.65e-05 1.245e-05 1.385e-05 9.95e-06 2.47e-05 2.445e-05 2.25e-05 2.535e-05 2.475e-05 2.51e-05 2.13e-05 1.24e-05 2.18e-05 2e-07 1.955e-05 1.395e-05 2.535e-05 2.28e-05 1.1e-05 2.175e-05 2.455e-05 2.46e-05 1.305e-05 1.35e-05 2.445e-05 2.21e-05 2.16e-05 2.48e-05 2.43e-05 1.245e-05 9.85e-06 2.455e-05 1.26e-05 1.4e-05 2.44e-05 1.3e-05 9.3e-06 2.225e-05
18 7.15e-06 1.875e-05 7.35e-06 3.85e-06 9.35e-06 1.33e-05 1.29e-05 1.105e-05 7e-06 6.9e-06 4.8e-06 8.4e-06 6.75e-06 7.1e-06 4.55e-06 1.31e-05 4.35e-06 1.955e-05 1.1e-06 1.285e-05 8.4e-06 4.35e-06 9.85e-06 4.3e-06 7.2e-06 7.05e-06 1.365e-05 1.345e-05 7.1e-06 3.95e-06 4.35e-06 6.75e-06 7.15e-06 1.31e-05 1.035e-05 7.45e-06 1.32e-05 1.4e-05 7.15e-06 1.36e-05 1.055e-05 4.65e-06
19 1.21e-05 1.265e-05 1.19e-05 1.26e-05 1.22e-05 1.305e-05 1.205e-05 1.33e-05 1.2e-05 1.2e-05 1.245e-05 1.305e-05 1.21e-05 1.22e-05 1.26e-05 1.295e-05 1.245e-05 1.395e-05 1.285e-05 2.35e-05 1.31e-05 1.25e-05 1.23e-05 1.24e-05 1.215e-05 1.205e-05 1.25e-05 1.265e-05 1.195e-05 1.245e-05 1.24e-05 1.215e-05 1.195e-05 1.29e-05 1.35e-05 1.19e-05 1.31e-05 1.365e-05 1.2e-05 1.24e-05 1.345e-05 1.245e-05
20 1.8e-06 2.49e-05 1.7e-06 5.2e-06 1.025e-05 1.36e-05 1.3e-05 1.58e-05 2.3e-06 1.95e-06 4.35e-06 1.6e-06 2.35e-06 2.25e-06 4.85e-06 1.365e-05 4.9e-06 2.535e-05 8.4e-06 1.31e-05 3.1e-06 4.7e-06 1.605e-05 4.85e-06 1.85e-06 2.15e-06 1.31e-05 1.345e-05 1.8e-06 5.2e-06 4.85e-06 2.25e-06 1.65e-06 1.355e-05 1.685e-05 1.85e-06 1.38e-05 1.41e-05 1.8e-06 1.325e-05 1.65e-05 4.45e-06
21 3.4e-06 2.175e-05 3.65e-06 3.6e-06 9.3e-06 1.3e-05 1.23e-05 1.315e-05 3.55e-06 3.2e-06 3.3e-06 4.7e-06 3.45e-06 3.2e-06 4.5e-06 1.3e-05 4.25e-06 2.28e-05 4.35e-06 1.25e-05 4.7e-06 5.6e-06 1.305e-05 4.2e-06 3.45e-06 3.6e-06 1.315e-05 1.285e-05 3.35e-06 4e-06 4.25e-06 2.95e-06 3.35e-06 1.29e-05 1.37e-05 3.7e-06 1.31e-05 1.375e-05 3.45e-06 1.305e-05 1.385e-05 3.55e-06
22 1.505e-05 1.03e-05 1.5e-05 1.245e-05 1.23e-05 1.305e-05 1.25e-05 1.095e-05 1.5e-05 1.495e-05 1.315e-05 1.605e-05 1.495e-05 1.52e-05 1.235e-05 1.295e-05 1.255e-05 1.1e-05 9.85e-06 1.23e-05 1.605e-05 1.305e-05 1.92e-05 1.25e-05 1.51e-05 1.5e-05 1.28e-05 1.3e-05 1.5e-05 1.26e-05 1.25e-05 1.51e-05 1.495e-05 1.29e-05 1.045e-05 1.51e-05 1.31e-05 1.385e-05 1.5e-05 1.28e-05 1.035e-05 1.295e-05
23 3.6e-06 2.135e-05 3.6e-06 4.15e-06 9.2e-06 1.27e-05 1.23e-05 1.265e-05 4.05e-06 3.8e-06 4.05e-06 4.85e-06 3.95e-06 4.1e-06 3.9e-06 1.28e-05 3.5e-06 2.175e-05 4.3e-06 1.24e-05 4.85e-06 4.2e-06 1.25e-05 6.9e-06 3.65e-06 3.95e-06 1.255e-05 1.255e-05 3.75e-06 4.2e-06 3.55e-06 4.05e-06 3.55e-06 1.26e-05 1.3e-05 3.9e-06 1.285e-05 1.365e-05 3.75e-06 1.275e-05 1.285e-05 3.85e-06
24 3.5e-07 2.395e-05 5.5e-07 4e-06 9.2e-06 1.24e-05 1.185e-05 1.48e-05 1.3e-06 8.5e-07 3.2e-06 1.85e-06 1.2e-06 8.5e-07 3.85e-06 1.275e-05 3.7e-06 2.455e-05 7.2e-06 1.215e-05 1.85e-06 3.45e-06 1.51e-05 3.65e-06 7e-07 1.2e-06 1.21e-05 1.205e-05 7.5e-07 4.1e-06 3.8e-06 1.05e-06 5e-07 1.245e-05 1.585e-05 9e-07 1.275e-05 1.37e-05 7e-07 1.235e-05 1.56e-05 3.35e-06
25 1.15e-06 2.37e-05 1.05e-06 4.2e-06 9.2e-06 1.29e-05 1.215e-05 1.51e-05 1.05e-06 1.1e-06 3.6e-06 2.2e-06 1.05e-06 1.35e-06 4.1e-06 1.285e-05 4e-06 2.46e-05 7.05e-06 1.205e-05 2.15e-06 3.6e-06 1.5e-05 3.95e-06 1.2e-06 1.8e-06 1.245e-05 1.255e-05 1e-06 4.15e-06 3.9e-06 1.25e-06 1e-06 1.275e-05 1.575e-05 1.05e-06 1.3e-05 1.365e-05 1.05e-06 1.245e-05 1.58e-05 3.3e-06
26 1.205e-05 1.305e-05 1.185e-05 1.29e-05 1.265e-05 1.265e-05 1.235e-05 1.27e-05 1.26e-05 1.225e-05 1.27e-05 1.315e-05 1.265e-05 1.275e-05 1.22e-05 1.26e-05 1.26e-05 1.305e-05 1.365e-05 1.25e-05 1.31e-05 1.315e-05 1.28e-05 1.255e-05 1.21e-05 1.245e-05 2.35e-05 1.245e-05 1.21e-05 1.295e-05 1.26e-05 1.265e-05 1.2e-05 1.245e-05 1.325e-05 1.205e-05 1.27e-05 1.375e-05 1.2e-05 1.21e-05 1.28e-05 1.27e-05
27 1.205e-05 1.31e-05 1.235e-05 1.285e-05 1.28e-05 1.265e-05 1.255e-05 1.32e-05 1.265e-05 1.24e-05 1.285e-05 1.345e-05 1.255e-05 1.225e-05 1.28e-05 1.305e-05 1.26e-05 1.35e-05 1.345e-05 1.265e-05 1.345e-05 1.285e-05 1.3e-05 1.255e-05 1.205e-05 1.255e-05 1.245e-05 2.38e-05 1.235e-05 1.315e-05 1.255e-05 1.25e-05 1.205e-05 1.28e-05 1.335e-05 1.265e-05 1.315e-05 1.385e-05 1.245e-05 1.26e-05 1.335e-05 1.275e-05
28 7e-07 2.38e-05 6e-07 3.7e-06 9.1e-06 1.26e-05 1.17e-05 1.485e-05 1.15e-06 6.5e-07 3.15e-06 1.85e-06 1.2e-06 1.1e-06 3.95e-06 1.26e-05 3.8e-06 2.445e-05 7.1e-06 1.195e-05 1.8e-06 3.35e-06 1.5e-05 3.75e-06 7.5e-07 1e-06 1.21e-05 1.235e-05 9e-07 3.95e-06 3.8e-06 6.5e-07 6e-07 1.235e-05 1.58e-05 7.5e-07 1.27e-05 1.355e-05 5e-07 1.225e-05 1.56e-05 3.35e-06
29 4.05e-06 2.115e-05 3.9e-06 4e-06 9.35e-06 1.31e-05 1.235e-05 1.305e-05 4e-06 3.85e-06 4e-06 5.15e-06 4e-06 4.25e-06 4.3e-06 1.28e-05 4.25e-06 2.21e-05 3.95e-06 1.245e-05 5.2e-06 4e-06 1.26e-05 4.2e-06 4.1e-06 4.15e-06 1.295e-05 1.315e-05 3.95e-06 7.4e-06 4.25e-06 3.9e-06 4e-06 1.285e-05 1.33e-05 3.9e-06 1.29e-05 1.375e-05 3.95e-06 1.275e-05 1.32e-05 4.2e-06
30 3.75e-06 2.125e-05 3.7e-06 4.2e-06 9.25e-06 1.27e-05 1.24e-05 1.255e-05 4e-06 3.8e-06 4.1e-06 4.85e-06 3.95e-06 4.2e-06 3.85e-06 1.27e-05 3.6e-06 2.16e-05 4.35e-06 1.24e-05 4.85e-06 4.25e-06 1.25e-05 3.55e-06 3.8e-06 3.9e-06 1.26e-05 1.255e-05 3.8e-06 4.25e-06 6.8e-06 4.1e-06 3.55e-06 1.26e-05 1.295e-05 3.95e-06 1.29e-05 1.365e-05 3.85e-06 1.27e-05 1.28e-05 3.75e-06
31 1e-06 2.385e-05 1.1e-06 3.3e-06 9.3e-06 1.285e-05 1.175e-05 1.525e-05 1.3e-06 6.5e-07 3.2e-06 2.25e-06 1.25e-06 1.1e-06 4.4e-06 1.28e-05 4.1e-06 2.48e-05 6.75e-06 1.215e-05 2.25e-06 2.95e-06 1.51e-05 4.05e-06 1.05e-06 1.25e-06 1.265e-05 1.25e-05 6.5e-07 3.9e-06 4.1e-06 4e-07 9e-07 1.255e-05 1.595e-05 1.25e-06 1.29e-05 1.37e-05 8e-07 1.26e-05 1.595e-05 3.55e-06
32 4.5e-07 2.37e-05 5e-07 3.9e-06 9.1e-06 1.235e-05 1.175e-05 1.465e-05 1.1e-06 6.5e-07 3.1e-06 1.65e-06 1.1e-06 9e-07 3.7e-06 1.25e-05 3.6e-06 2.43e-05 7.15e-06 1.195e-05 1.65e-06 3.35e-06 1.495e-05 3.55e-06 5e-07 1e-06 1.2e-05 1.205e-05 6e-07 4e-06 3.55e-06 9e-07 6e-07 1.235e-05 1.57e-05 7.5e-07 1.265e-05 1.35e-05 6.5e-07 1.215e-05 1.545e-05 3.2e-06
33 1.24e-05 1.3e-05 1.23e-05 1.26e-05 1.27e-05 1.25e-05 1.26e-05 1.235e-05 1.285e-05 1.24e-05 1.265e-05 1.355e-05 1.285e-05 1.3e-05 1.245e-05 1.24e-05 1.265e-05 1.245e-05 1.31e-05 1.29e-05 1.355e-05 1.29e-05 1.29e-05 1.26e-05 1.245e-05 1.275e-05 1.245e-05 1.28e-05 1.235e-05 1.285e-05 1.26e-05 1.255e-05 1.235e-05 2.43e-05 1.28e-05 1.26e-05 1.25e-05 1.37e-05 1.225e-05 1.255e-05 1.245e-05 1.265e-05
34 1.58e-05 1.07e-05 1.58e-05 1.3e-05 1.3e-05 1.285e-05 1.35e-05 1.045e-05 1.58e-05 1.58e-05 1.375e-05 1.685e-05 1.575e-05 1.61e-05 1.275e-05 1.29e-05 1.305e-05 9.85e-06 1.035e-05 1.35e-05 1.685e-05 1.37e-05 1.045e-05 1.3e-05 1.585e-05 1.575e-05 1.325e-05 1.335e-05 1.58e-05 1.33e-05 1.295e-05 1.595e-05 1.57e-05 1.28e-05 1.95e-05 1.605e-05 1.305e-05 1.395e-05 1.58e-05 1.33e-05 9.85e-06 1.33e-05
35 8.5e-07 2.36e-05 4.5e-07 4.3e-06 9.15e-06 1.28e-05 1.19e-05 1.49e-05 1.05e-06 9e-07 3.3e-06 1.85e-06 1.25e-06 1.3e-06 3.9e-06 1.265e-05 3.95e-06 2.455e-05 7.45e-06 1.19e-05 1.85e-06 3.7e-06 1.51e-05 3.9e-06 9e-07 1.05e-06 1.205e-05 1.265e-05 7.5e-07 3.9e-06 3.95e-06 1.25e-06 7.5e-07 1.26e-05 1.605e-05 7e-07 1.275e-05 1.35e-05 7e-07 1.2e-05 1.57e-05 3.55e-06
36 1.27e-05 1.31e-05 1.255e-05 1.295e-05 1.29e-05 1.275e-05 1.28e-05 1.255e-05 1.305e-05 1.265e-05 1.29e-05 1.38e-05 1.305e-05 1.325e-05 1.27e-05 1.24e-05 1.29e-05 1.26e-05 1.32e-05 1.31e-05 1.38e-05 1.31e-05 1.31e-05 1.285e-05 1.275e-05 1.3e-05 1.27e-05 1.315e-05 1.27e-05 1.29e-05 1.29e-05 1.29e-05 1.265e-05 1.25e-05 1.305e-05 1.275e-05 2.48e-05 1.39e-05 1.26e-05 1.27e-05 1.265e-05 1.295e-05
37 1.365e-05 1.365e-05 1.345e-05 1.385e-05 1.36e-05 1.385e-05 1.375e-05 1.38e-05 1.355e-05 1.355e-05 1.375e-05 1.405e-05 1.365e-05 1.38e-05 1.385e-05 1.375e-05 1.37e-05 1.4e-05 1.4e-05 1.365e-05 1.41e-05 1.375e-05 1.385e-05 1.365e-05 1.37e-05 1.365e-05 1.375e-05 1.385e-05 1.355e-05 1.375e-05 1.365e-05 1.37e-05 1.35e-05 1.37e-05 1.395e-05 1.35e-05 1.39e-05 2.68e-05 1.36e-05 1.36e-05 1.395e-05 1.37e-05
38 6.5e-07 2.385e-05 5e-07 3.8e-06 9.1e-06 1.26e-05 1.17e-05 1.475e-05 1.2e-06 7e-07 3.15e-06 1.85e-06 1.25e-06 1.2e-06 3.85e-06 1.255e-05 3.8e-06 2.44e-05 7.15e-06 1.2e-05 1.8e-06 3.45e-06 1.5e-05 3.75e-06 7e-07 1.05e-06 1.2e-05 1.245e-05 5e-07 3.95e-06 3.85e-06 8e-07 6.5e-07 1.225e-05 1.58e-05 7e-07 1.26e-05 1.36e-05 8e-07 1.22e-05 1.55e-05 3.35e-06
39 1.23e-05 1.27e-05 1.195e-05 1.295e-05 1.27e-05 1.275e-05 1.24e-05 1.285e-05 1.235e-05 1.225e-05 1.275e-05 1.32e-05 1.25e-05 1.275e-05 1.24e-05 1.255e-05 1.28e-05 1.3e-05 1.36e-05 1.24e-05 1.325e-05 1.305e-05 1.28e-05 1.275e-05 1.235e-05 1.245e-05 1.21e-05 1.26e-05 1.225e-05 1.275e-05 1.27e-05 1.26e-05 1.215e-05 1.255e-05 1.33e-05 1.2e-05 1.27e-05 1.36e-05 1.22e-05 2.38e-05 1.29e-05 1.28e-05
40 1.555e-05 1.07e-05 1.54e-05 1.295e-05 1.295e-05 1.255e-05 1.33e-05 1e-05 1.59e-05 1.56e-05 1.355e-05 1.65e-05 1.59e-05 1.62e-05 1.23e-05 1.25e-05 1.29e-05 9.3e-06 1.055e-05 1.345e-05 1.65e-05 1.385e-05 1.035e-05 1.285e-05 1.56e-05 1.58e-05 1.28e-05 1.335e-05 1.56e-05 1.32e-05 1.28e-05 1.595e-05 1.545e-05 1.245e-05 9.85e-06 1.57e-05 1.265e-05 1.395e-05 1.55e-05 1.29e-05 1.85e-05 1.335e-05
41 3.3e-06 2.18e-05 3.3e-06 4.1e-06 9.25e-06 1.28e-05 1.245e-05 1.26e-05 3.35e-06 3.35e-06 3.55e-06 4.45e-06 3.25e-06 3.65e-06 3.9e-06 1.28e-05 3.9e-06 2.225e-05 4.65e-06 1.245e-05 4.45e-06 3.55e-06 1.295e-05 3.85e-06 3.35e-06 3.3e-06 1.27e-05 1.275e-05 3.35e-06 4.2e-06 3.75e-06 3.55e-06 3.2e-06 1.265e-05 1.33e-05 3.55e-06 1.295e-05 1.37e-05 3.35e-06 1.28e-05 1.335e-05 6.1e-06
