 slim_762208733 slim_762208689 slim_762208728 slim_762208693 slim_762208726 slim_762208718 slim_762208719 slim_762208713 slim_762208690 slim_762208721 slim_762208716 slim_762208699 slim_762208698 slim_762208722 slim_762208706 slim_762208692 slim_762208702 slim_762208708 slim_762208691 slim_762208694 slim_762208725 slim_762208714 slim_762208710 slim_762208717 slim_762208709 slim_762208723 slim_762208720 slim_762208701 slim_762208732 slim_762208727 slim_762208712 slim_762208705 slim_762208697 slim_762208700 slim_762208703 slim_762208724 slim_762208730 slim_762208695 slim_762208707 slim_762208704 slim_762208696 slim_762208715 slim_762208731 slim_762208729 slim_762208711
10 2.2e-06 2.35e-06 2e-06 2.45e-06 2.25e-06 2.15e-06 1.75e-06 1.3e-06 2.1e-06 1.9e-06 1.3e-06 1.35e-06 2.15e-06 1.9e-06 1.8e-06 1.55e-06 2.1e-06 1.35e-06 1.6e-06 2.1e-06 1.85e-06 9.5e-07 1.95e-06 1.65e-06 2.6e-06 1.6e-06 2.3e-06 1.7e-06 9e-07 2.5e-06 2.1e-06 2.55e-06 2.1e-06 2.05e-06 2.5e-06 1.7e-06 9e-07 1.65e-06 2e-06 1.75e-06 1.7e-06 1.9e-06 1.75e-06 7.5e-07 2.35e-06
11 2e-06 2.6e-06 2.45e-06 1.8e-06 2.1e-06 2.4e-06 2.05e-06 1.8e-06 1.85e-06 1.75e-06 1.35e-06 1.4e-06 2.1e-06 1.65e-06 1.55e-06 1.55e-06 1.8e-06 1.85e-06 1.55e-06 1.9e-06 1.6e-06 1.4e-06 1.9e-06 2.15e-06 2.45e-06 8.5e-07 2.65e-06 8.5e-07 1.35e-06 1.8e-06 2.45e-06 1.9e-06 2.45e-06 2e-06 2.75e-06 9.5e-07 1.15e-06 9e-07 1.8e-06 1.05e-06 1.5e-06 1.75e-06 9.5e-07 1.3e-06 2.7e-06
12 2.3e-06 2.55e-06 1.85e-06 2.1e-06 2.65e-06 2.4e-06 2.05e-06 2e-06 2.25e-06 2.25e-06 2.15e-06 2.1e-06 2.9e-06 2.1e-06 2.2e-06 2.1e-06 2.95e-06 2.05e-06 1.85e-06 2.2e-06 2.9e-06 2.15e-06 1.95e-06 2.1e-06 2.15e-06 2.6e-06 2.1e-06 2.6e-06 2.35e-06 2.4e-06 1.8e-06 2.2e-06 1.8e-06 2.3e-06 2.3e-06 2.55e-06 2.05e-06 2.4e-06 2.15e-06 2.7e-06 2.15e-06 2.25e-06 2.6e-06 2.25e-06 2e-06
13 1.65e-06 2.85e-06 1.5e-06 1.45e-06 2.4e-06 2.1e-06 2e-06 1.6e-06 2.15e-06 1.7e-06 1.9e-06 1.65e-06 2.1e-06 2.8e-06 1.5e-06 1.55e-06 2.35e-06 1.65e-06 1.75e-06 1.55e-06 2.3e-06 1.8e-06 2.45e-06 2.3e-06 2.25e-06 1.6e-06 1.65e-06 1.65e-06 1.95e-06 1.5e-06 1.45e-06 1.55e-06 1.45e-06 2.35e-06 2.05e-06 1.65e-06 1.75e-06 1.5e-06 1.95e-06 1.6e-06 1.5e-06 1.7e-06 1.45e-06 1.9e-06 2.25e-06
14 1.85e-06 2.75e-06 1.8e-06 1.7e-06 2.3e-06 2.2e-06 1.85e-06 1.45e-06 2.05e-06 1.55e-06 1.8e-06 1.55e-06 2.2e-06 1.5e-06 2.6e-06 1.65e-06 2.35e-06 1.5e-06 1.6e-06 1.75e-06 2.25e-06 1.7e-06 2.35e-06 2.2e-06 2.3e-06 1.55e-06 1.75e-06 1.6e-06 1.85e-06 1.5e-06 1.5e-06 1.8e-06 1.5e-06 2.3e-06 2.2e-06 1.55e-06 1.7e-06 1.5e-06 2.05e-06 1.6e-06 1.35e-06 1.55e-06 1.4e-06 1.8e-06 2.1e-06
15 1.75e-06 2.75e-06 1.45e-06 1.15e-06 2.1e-06 2.25e-06 2.15e-06 1.5e-06 2.05e-06 1.75e-06 1.55e-06 1.55e-06 2.1e-06 1.55e-06 1.65e-06 2.2e-06 2.2e-06 1.55e-06 1.9e-06 1.65e-06 2.15e-06 1.5e-06 2.35e-06 1.95e-06 2.05e-06 1.45e-06 2e-06 1.5e-06 1.45e-06 1.4e-06 1.85e-06 1.25e-06 1.85e-06 2.15e-06 2.2e-06 1.45e-06 1.4e-06 1.3e-06 1.75e-06 1.55e-06 1.6e-06 1.75e-06 1.45e-06 1.3e-06 2.4e-06
16 2.4e-06 2.65e-06 2.85e-06 2.55e-06 2.85e-06 2.45e-06 2.75e-06 2.4e-06 2.75e-06 2.55e-06 2.1e-06 1.8e-06 2.95e-06 2.35e-06 2.35e-06 2.2e-06 3.1e-06 2.45e-06 2.5e-06 2.35e-06 1.75e-06 2.15e-06 2.95e-06 2.85e-06 3.25e-06 1.65e-06 3.05e-06 1.65e-06 1.95e-06 2.6e-06 3e-06 2.65e-06 3e-06 2.75e-06 2.65e-06 1.9e-06 1.9e-06 1.65e-06 2.55e-06 1.75e-06 2.25e-06 2.55e-06 1.75e-06 1.85e-06 3.45e-06
17 1.95e-06 2.45e-06 1.4e-06 2.1e-06 2.35e-06 1.9e-06 1.55e-06 1e-06 2.2e-06 1.6e-06 1.35e-06 1.85e-06 2.05e-06 1.65e-06 1.5e-06 1.55e-06 2.45e-06 2e-06 1.45e-06 1.85e-06 2.35e-06 1.3e-06 2.2e-06 1.75e-06 2.35e-06 2.1e-06 1.45e-06 2.15e-06 1.35e-06 1.95e-06 1.2e-06 2.2e-06 1.2e-06 2.3e-06 1.9e-06 2.05e-06 1.4e-06 2e-06 2.1e-06 2.1e-06 1.45e-06 1.6e-06 1.95e-06 1.2e-06 1.8e-06
18 2.05e-06 2.5e-06 1.75e-06 2.1e-06 2.7e-06 1.95e-06 1.5e-06 1.4e-06 2.3e-06 1.65e-06 1.6e-06 1.55e-06 1.85e-06 1.75e-06 1.6e-06 1.9e-06 2.5e-06 1.45e-06 2.2e-06 1.95e-06 2.3e-06 1.7e-06 1.9e-06 2.15e-06 2.4e-06 2.1e-06 1.65e-06 2.1e-06 1.8e-06 2e-06 1.3e-06 2.2e-06 1.3e-06 2.3e-06 2.05e-06 2.1e-06 1.55e-06 2.05e-06 2e-06 2.1e-06 1.5e-06 1.65e-06 2.05e-06 1.7e-06 1.9e-06
19 1.55e-06 3.05e-06 1.5e-06 1.45e-06 2.65e-06 2.2e-06 2.2e-06 1.8e-06 2.4e-06 1.9e-06 2.1e-06 1.9e-06 2.2e-06 1.55e-06 1.75e-06 1.65e-06 2.35e-06 1.85e-06 1.95e-06 2.8e-06 2.4e-06 2.05e-06 2.65e-06 2.5e-06 2.35e-06 1.75e-06 1.75e-06 1.8e-06 2.2e-06 1.6e-06 1.55e-06 1.55e-06 1.55e-06 2.45e-06 2.15e-06 1.9e-06 1.85e-06 1.55e-06 2.05e-06 1.65e-06 1.7e-06 1.9e-06 1.6e-06 2.1e-06 2.45e-06
20 2.5e-06 2.65e-06 2.85e-06 2.55e-06 2.75e-06 2.15e-06 2.6e-06 2.3e-06 2.65e-06 2.45e-06 1.85e-06 1.6e-06 2.9e-06 2.3e-06 2.25e-06 2.15e-06 1.75e-06 2.35e-06 2.3e-06 2.4e-06 2.5e-06 2.05e-06 2.75e-06 2.75e-06 3.2e-06 1.4e-06 3e-06 1.45e-06 1.75e-06 2.55e-06 2.95e-06 2.65e-06 2.95e-06 2.5e-06 2.75e-06 1.8e-06 1.65e-06 1.65e-06 2.45e-06 1.55e-06 2.1e-06 2.45e-06 1.75e-06 1.65e-06 3.35e-06
21 2.15e-06 2.35e-06 1.95e-06 2.4e-06 2e-06 2.2e-06 1.8e-06 1.25e-06 1.9e-06 1.85e-06 9.5e-07 1.4e-06 2.15e-06 1.8e-06 1.7e-06 1.5e-06 2.15e-06 1.3e-06 1.7e-06 2.05e-06 2.05e-06 1.2e-06 1.95e-06 1.5e-06 2.45e-06 1.65e-06 2.2e-06 1.7e-06 8e-07 2.45e-06 2.05e-06 2.5e-06 2.05e-06 2.05e-06 2.45e-06 1.6e-06 1e-06 1.55e-06 2.05e-06 1.85e-06 1.7e-06 1.85e-06 1.65e-06 8e-07 2.2e-06
22 2.75e-06 2.25e-06 2.55e-06 2.65e-06 2.35e-06 2.75e-06 2.1e-06 2.15e-06 1.9e-06 2.4e-06 1.95e-06 1.9e-06 1.95e-06 2.45e-06 2.35e-06 2.35e-06 2.95e-06 2.2e-06 1.9e-06 2.65e-06 2.75e-06 1.95e-06 2.9e-06 1.75e-06 2.05e-06 2.45e-06 2.65e-06 2.45e-06 2.15e-06 2.75e-06 2.4e-06 2.75e-06 2.4e-06 1.9e-06 2.9e-06 2.45e-06 1.9e-06 2.4e-06 2.3e-06 2.6e-06 2.25e-06 2.4e-06 2.55e-06 2.05e-06 1.85e-06
23 2.6e-06 2.15e-06 2.15e-06 2.6e-06 1.95e-06 2.65e-06 2.1e-06 1.7e-06 1.75e-06 2.3e-06 1.65e-06 2.15e-06 2.1e-06 2.3e-06 2.2e-06 1.95e-06 2.85e-06 1.75e-06 2.15e-06 2.5e-06 2.75e-06 1.5e-06 1.75e-06 2.6e-06 2e-06 2.4e-06 2.4e-06 2.45e-06 1.65e-06 2.65e-06 2.25e-06 2.7e-06 2.25e-06 1.85e-06 2.7e-06 2.35e-06 1.7e-06 2.3e-06 2.35e-06 2.55e-06 2.15e-06 2.3e-06 2.4e-06 1.5e-06 1.75e-06
24 2.45e-06 2.7e-06 2.05e-06 1.6e-06 2.3e-06 2.95e-06 2.5e-06 2.3e-06 1.95e-06 2.35e-06 2.6e-06 2.45e-06 2.15e-06 2.25e-06 2.3e-06 2.05e-06 3.25e-06 2.35e-06 2.4e-06 2.35e-06 3.2e-06 2.45e-06 2.05e-06 2e-06 3.1e-06 2.5e-06 2.35e-06 2.55e-06 2.75e-06 1.85e-06 2.15e-06 1.7e-06 2.15e-06 2.05e-06 2.7e-06 2.45e-06 2.45e-06 2.3e-06 2.25e-06 2.6e-06 2.25e-06 2.35e-06 2.5e-06 2.65e-06 1.85e-06
25 1.85e-06 2.95e-06 2.6e-06 1.5e-06 1.95e-06 2.7e-06 2.5e-06 2.05e-06 1.85e-06 1.85e-06 1.6e-06 8.5e-07 2.6e-06 1.6e-06 1.55e-06 1.45e-06 1.65e-06 2.1e-06 2.1e-06 1.75e-06 1.4e-06 1.65e-06 2.45e-06 2.4e-06 2.5e-06 6e-07 2.9e-06 4e-07 1.55e-06 1.45e-06 2.8e-06 1.6e-06 2.8e-06 1.95e-06 3.05e-06 6.5e-07 1.25e-06 5e-07 1.9e-06 5e-07 1.5e-06 1.85e-06 5.5e-07 1.5e-06 3.1e-06
26 1.85e-06 2.8e-06 9.5e-07 1.9e-06 3.05e-06 1.75e-06 1.75e-06 1.4e-06 2.7e-06 1.85e-06 2.3e-06 2.65e-06 2.1e-06 1.65e-06 1.75e-06 2e-06 3.05e-06 1.45e-06 1.65e-06 1.75e-06 3e-06 2.2e-06 2.65e-06 2.4e-06 2.35e-06 2.9e-06 1.1e-06 2.95e-06 2.45e-06 1.85e-06 6e-07 2e-06 6e-07 2.75e-06 1.45e-06 2.9e-06 2.3e-06 2.75e-06 2.35e-06 2.7e-06 1.7e-06 1.85e-06 2.6e-06 2.35e-06 1.7e-06
27 1.9e-06 2.95e-06 2.65e-06 1.55e-06 2e-06 2.7e-06 2.5e-06 2.1e-06 1.9e-06 1.9e-06 1.7e-06 8.5e-07 2.6e-06 1.65e-06 1.6e-06 1.5e-06 1.65e-06 2.15e-06 2.1e-06 1.8e-06 1.45e-06 1.7e-06 2.45e-06 2.45e-06 2.55e-06 4e-07 2.95e-06 7e-07 1.55e-06 1.5e-06 2.85e-06 1.65e-06 2.85e-06 2.05e-06 3.05e-06 7e-07 1.35e-06 5.5e-07 1.9e-06 6e-07 1.55e-06 1.9e-06 6e-07 1.5e-06 3.15e-06
28 2.3e-06 2.35e-06 2e-06 2.5e-06 1.95e-06 2.15e-06 1.95e-06 1.3e-06 2.15e-06 2.05e-06 9e-07 1.35e-06 2.35e-06 1.95e-06 1.85e-06 1.45e-06 1.95e-06 1.35e-06 1.8e-06 2.2e-06 1.75e-06 8e-07 2.15e-06 1.65e-06 2.75e-06 1.55e-06 2.45e-06 1.55e-06 8e-07 2.5e-06 2.35e-06 2.6e-06 2.35e-06 2.2e-06 2.5e-06 1.65e-06 9.5e-07 1.6e-06 2.1e-06 1.75e-06 1.8e-06 2.05e-06 1.65e-06 4e-07 2.6e-06
29 1.7e-06 3.3e-06 1.6e-06 5.5e-07 2.35e-06 2.6e-06 2.4e-06 1.9e-06 2.2e-06 1.65e-06 2.5e-06 1.8e-06 2.4e-06 1.5e-06 1.5e-06 1.4e-06 2.6e-06 1.95e-06 2e-06 1.6e-06 2.55e-06 2.45e-06 2.75e-06 2.65e-06 1.85e-06 1.45e-06 1.85e-06 1.5e-06 2.5e-06 1e-06 1.65e-06 6.5e-07 1.65e-06 2.4e-06 2.3e-06 1.5e-06 2.2e-06 1.35e-06 1.9e-06 1.4e-06 1.45e-06 1.65e-06 1.3e-06 2.4e-06 2.4e-06
30 1.65e-06 2.7e-06 7.5e-07 1.7e-06 2.95e-06 1.6e-06 1.4e-06 1.15e-06 2.55e-06 1.55e-06 2.1e-06 2.45e-06 1.8e-06 1.45e-06 1.5e-06 1.85e-06 3e-06 1.2e-06 1.3e-06 1.55e-06 2.95e-06 2.05e-06 2.4e-06 2.25e-06 2.15e-06 2.8e-06 6e-07 2.85e-06 2.35e-06 1.65e-06 5e-07 1.8e-06 2.5e-07 2.6e-06 1.3e-06 2.75e-06 2.1e-06 2.6e-06 2.1e-06 2.6e-06 1.45e-06 1.55e-06 2.5e-06 2.25e-06 1.4e-06
31 1.65e-06 3.35e-06 1.4e-06 2e-07 2.5e-06 2.6e-06 2.6e-06 2.15e-06 2.3e-06 1.85e-06 2.55e-06 1.9e-06 2.2e-06 1.55e-06 1.8e-06 1.25e-06 2.65e-06 2.2e-06 2.2e-06 1.55e-06 2.65e-06 2.5e-06 2.75e-06 2.7e-06 1.7e-06 1.6e-06 2e-06 1.65e-06 2.6e-06 6.5e-07 1.8e-06 4e-07 1.8e-06 2.4e-06 2.2e-06 1.6e-06 2.2e-06 1.35e-06 1.7e-06 1.65e-06 1.75e-06 1.85e-06 1.6e-06 2.5e-06 2.6e-06
32 1.65e-06 2.7e-06 7.5e-07 1.7e-06 2.95e-06 1.6e-06 1.4e-06 1.15e-06 2.55e-06 1.55e-06 2.1e-06 2.45e-06 1.8e-06 1.45e-06 1.5e-06 1.85e-06 3e-06 1.2e-06 1.3e-06 1.55e-06 2.95e-06 2.05e-06 2.4e-06 2.25e-06 2.15e-06 2.8e-06 6e-07 2.85e-06 2.35e-06 1.65e-06 2.5e-07 1.8e-06 5e-07 2.6e-06 1.3e-06 2.75e-06 2.1e-06 2.6e-06 2.1e-06 2.6e-06 1.45e-06 1.55e-06 2.5e-06 2.25e-06 1.4e-06
33 2.55e-06 2.45e-06 2.55e-06 2.3e-06 2.15e-06 2.9e-06 2.4e-06 2.25e-06 1.85e-06 2.4e-06 2.05e-06 2e-06 2.3e-06 2.35e-06 2.3e-06 2.15e-06 2.75e-06 2.3e-06 2.3e-06 2.45e-06 2.5e-06 2.05e-06 1.9e-06 1.85e-06 2.05e-06 1.95e-06 2.75e-06 2.05e-06 2.2e-06 2.4e-06 2.6e-06 2.4e-06 2.6e-06 3.4e-06 3.05e-06 2.15e-06 1.85e-06 2e-06 2.3e-06 2.1e-06 2.2e-06 2.4e-06 2.2e-06 2.1e-06 2.15e-06
34 2.25e-06 2.55e-06 1.4e-06 2.15e-06 3.25e-06 1.75e-06 2.2e-06 1.85e-06 3e-06 2.3e-06 2.5e-06 2.75e-06 2.3e-06 2.05e-06 2.2e-06 2.2e-06 2.65e-06 1.9e-06 2.05e-06 2.15e-06 2.75e-06 2.45e-06 2.9e-06 2.7e-06 2.7e-06 3.05e-06 1.45e-06 3.05e-06 2.5e-06 2.3e-06 1.3e-06 2.2e-06 1.3e-06 3.05e-06 2.4e-06 3.05e-06 2.5e-06 2.9e-06 2.55e-06 3e-06 2.15e-06 2.3e-06 2.9e-06 2.4e-06 2.3e-06
35 2e-06 3e-06 2.65e-06 1.5e-06 2e-06 2.8e-06 2.5e-06 2e-06 1.85e-06 1.5e-06 1.7e-06 9.5e-07 2.55e-06 1.65e-06 1.55e-06 1.45e-06 1.9e-06 2.05e-06 2.1e-06 1.9e-06 1.8e-06 1.6e-06 2.45e-06 2.35e-06 2.45e-06 6.5e-07 2.9e-06 7e-07 1.65e-06 1.5e-06 2.75e-06 1.6e-06 2.75e-06 2.15e-06 3.05e-06 8e-07 1.45e-06 6e-07 1.95e-06 8.5e-07 1.55e-06 1.5e-06 6.5e-07 1.6e-06 3e-06
36 1.95e-06 2.4e-06 1.95e-06 2.1e-06 2.15e-06 2.15e-06 1.8e-06 1.35e-06 2e-06 1.8e-06 9e-07 1.15e-06 2.05e-06 1.75e-06 1.7e-06 1.4e-06 1.9e-06 1.4e-06 1.55e-06 1.85e-06 1.65e-06 1e-06 1.9e-06 1.7e-06 2.45e-06 1.25e-06 2.3e-06 1.35e-06 9.5e-07 2.2e-06 2.1e-06 2.2e-06 2.1e-06 1.85e-06 2.5e-06 1.45e-06 1.4e-06 1.3e-06 1.85e-06 1.4e-06 1.6e-06 1.8e-06 1.5e-06 8e-07 2.4e-06
37 1.65e-06 2.95e-06 2.4e-06 1.25e-06 1.95e-06 2.65e-06 2.45e-06 1.95e-06 1.8e-06 1.7e-06 1.65e-06 9e-07 2.4e-06 1.5e-06 1.5e-06 1.3e-06 1.65e-06 2e-06 2.05e-06 1.55e-06 1.65e-06 1.55e-06 2.4e-06 2.3e-06 2.3e-06 5e-07 2.75e-06 5.5e-07 1.6e-06 1.35e-06 2.6e-06 1.35e-06 2.6e-06 2e-06 2.9e-06 6e-07 1.3e-06 7e-07 1.8e-06 6.5e-07 1.5e-06 1.7e-06 5e-07 1.55e-06 2.95e-06
38 2.15e-06 2.8e-06 1.95e-06 1.6e-06 2.6e-06 2.5e-06 1.85e-06 2.05e-06 2.3e-06 2.1e-06 2e-06 1.8e-06 2.15e-06 1.95e-06 2.05e-06 1.75e-06 2.55e-06 2.1e-06 2e-06 2.05e-06 2.45e-06 2.05e-06 2.3e-06 2.35e-06 2.25e-06 1.9e-06 2.35e-06 1.9e-06 2.1e-06 1.9e-06 2.1e-06 1.7e-06 2.1e-06 2.3e-06 2.55e-06 1.95e-06 1.85e-06 1.8e-06 3.1e-06 2e-06 1.95e-06 2.1e-06 2e-06 2e-06 2.5e-06
39 1.75e-06 3.1e-06 2.5e-06 1.55e-06 2.15e-06 2.65e-06 2.5e-06 2.05e-06 2.05e-06 1.85e-06 1.75e-06 1.05e-06 2.7e-06 1.6e-06 1.6e-06 1.55e-06 1.75e-06 2.1e-06 2.1e-06 1.65e-06 1.55e-06 1.85e-06 2.6e-06 2.55e-06 2.6e-06 5e-07 2.7e-06 6e-07 1.75e-06 1.4e-06 2.6e-06 1.65e-06 2.6e-06 2.1e-06 3e-06 8.5e-07 1.4e-06 6.5e-07 2e-06 9e-07 1.5e-06 1.85e-06 5.5e-07 1.65e-06 3.1e-06
40 1.8e-06 2.65e-06 1.75e-06 1.65e-06 2.3e-06 2.1e-06 1.75e-06 1.4e-06 2.05e-06 1.5e-06 1.7e-06 1.5e-06 2.15e-06 1.5e-06 1.35e-06 1.6e-06 2.25e-06 1.45e-06 1.5e-06 1.7e-06 2.1e-06 1.7e-06 2.25e-06 2.15e-06 2.25e-06 1.5e-06 1.7e-06 1.55e-06 1.8e-06 1.45e-06 1.45e-06 1.75e-06 1.45e-06 2.2e-06 2.15e-06 1.55e-06 1.6e-06 1.5e-06 1.95e-06 1.5e-06 2.5e-06 1.5e-06 1.4e-06 1.7e-06 2.05e-06
41 2e-06 2.85e-06 1.9e-06 1.75e-06 2.55e-06 2.3e-06 1.9e-06 1.55e-06 2.25e-06 1.35e-06 1.9e-06 1.75e-06 2.25e-06 1.7e-06 1.55e-06 1.75e-06 2.55e-06 1.6e-06 1.65e-06 1.9e-06 2.45e-06 1.85e-06 2.4e-06 2.3e-06 2.35e-06 1.85e-06 1.85e-06 1.9e-06 2.05e-06 1.65e-06 1.55e-06 1.85e-06 1.55e-06 2.4e-06 2.3e-06 1.5e-06 1.8e-06 1.7e-06 2.1e-06 1.85e-06 1.5e-06 2.7e-06 1.7e-06 1.95e-06 2.15e-06
