 slim_762106015 slim_762106012 slim_762105989 slim_762106005 slim_762105975 slim_762106014 slim_762106010 slim_762105984 slim_762106011 slim_762105987 slim_762106006 slim_762105981 slim_762105982 slim_762105976 slim_762106008 slim_762106007 slim_762105998 slim_762106016 slim_762106013 slim_762106018 slim_762105980 slim_762105991 slim_762105974 slim_762105978 slim_762106002 slim_762106004 slim_762106000 slim_762105995 slim_762106001 slim_762105988 slim_762105997 slim_762106017 slim_762105983 slim_762105973 slim_762105999 slim_762106020 slim_762106003 slim_762105986 slim_762105993 slim_762105979 slim_762105992 slim_762105996 slim_762105985 slim_762105994 slim_762105990 slim_762105977 slim_762106019 slim_762106021 slim_762106009
10 1.9e-06 7.5e-07 1.75e-06 5e-07 1.55e-06 1.5e-06 7e-07 1.3e-06 8.5e-07 1.4e-06 1e-07 1.55e-06 1.5e-06 1.5e-06 1.65e-06 1.2e-06 1.4e-06 1.25e-06 1.7e-06 1.45e-06 1.45e-06 1.35e-06 1.6e-06 1.25e-06 1.1e-06 1.6e-06 1.5e-06 1.55e-06 1.1e-06 1.55e-06 1.7e-06 1.4e-06 1.3e-06 1.65e-06 1.5e-06 1.4e-06 5.5e-07 1.7e-06 7.5e-07 1.65e-06 1.05e-06 8.5e-07 8e-07 1.55e-06 1.35e-06 1.95e-06 1.8e-06 1.15e-06 8.5e-07
11 1.45e-06 1.6e-06 2.05e-06 1.45e-06 1.7e-06 1.65e-06 1.55e-06 1.65e-06 1.6e-06 1.85e-06 1.55e-06 2.6e-06 1.7e-06 1.7e-06 2.15e-06 1.45e-06 1.7e-06 1.7e-06 1.8e-06 2e-06 1.4e-06 1.85e-06 1.5e-06 1.7e-06 1.65e-06 1.75e-06 1.95e-06 1.45e-06 1.5e-06 1.5e-06 1.65e-06 2.1e-06 1.95e-06 1.8e-06 2e-06 1.5e-06 1.4e-06 1.8e-06 1.8e-06 1.9e-06 1.6e-06 1.5e-06 1.4e-06 1.9e-06 1.6e-06 1.8e-06 1.75e-06 1.65e-06 1.4e-06
12 1.7e-06 1.55e-06 1.9e-06 1.45e-06 1.65e-06 1.6e-06 1.5e-06 1.75e-06 1.6e-06 1.7e-06 1.5e-06 1.7e-06 2.5e-06 1.65e-06 2e-06 1.45e-06 1.75e-06 1.65e-06 1.75e-06 1.85e-06 1.65e-06 1.7e-06 1.65e-06 1.65e-06 1.6e-06 1.75e-06 1.8e-06 1.6e-06 1.45e-06 1.6e-06 1.9e-06 1.95e-06 1.7e-06 1.75e-06 1.95e-06 1.45e-06 1.35e-06 1.75e-06 1.65e-06 1.8e-06 1.45e-06 1.45e-06 1.35e-06 1.85e-06 1.55e-06 1.75e-06 1.7e-06 1.6e-06 1.25e-06
13 1.65e-06 1.6e-06 1.95e-06 1.45e-06 1.45e-06 1.4e-06 1.5e-06 1.75e-06 1.5e-06 1.7e-06 1.5e-06 1.7e-06 1.65e-06 2.1e-06 1.75e-06 1.5e-06 1.6e-06 1.6e-06 1.45e-06 1.95e-06 1.7e-06 1.75e-06 1.65e-06 1.65e-06 1.65e-06 1.75e-06 1.85e-06 1.7e-06 1.4e-06 1.65e-06 1.85e-06 2.05e-06 1.85e-06 1.75e-06 1.85e-06 1.45e-06 1.35e-06 1.7e-06 1.65e-06 1.8e-06 1.55e-06 1.45e-06 1.4e-06 1.75e-06 1.6e-06 1.75e-06 1.65e-06 1.4e-06 1.35e-06
14 2.25e-06 1.7e-06 2.5e-06 1.7e-06 1.25e-06 1.2e-06 1.8e-06 1.75e-06 2.15e-06 1.2e-06 1.65e-06 2.15e-06 2e-06 1.75e-06 8e-07 2.1e-06 1.7e-06 1.1e-06 1.4e-06 2.4e-06 2.05e-06 2.5e-06 2.2e-06 2.1e-06 1.95e-06 2.4e-06 2e-06 2.15e-06 2e-06 2.1e-06 1.7e-06 2.35e-06 2.3e-06 2.2e-06 1.65e-06 1.95e-06 1.9e-06 2.05e-06 1.9e-06 2.4e-06 1.9e-06 1.8e-06 1.7e-06 2e-06 2e-06 2.3e-06 1.6e-06 1.1e-06 1.7e-06
15 1.9e-06 1.45e-06 2e-06 9.5e-07 1.75e-06 1.7e-06 1.4e-06 1.8e-06 1.2e-06 1.85e-06 1.2e-06 1.45e-06 1.45e-06 1.5e-06 2.1e-06 1.1e-06 1.7e-06 1.4e-06 1.75e-06 1.9e-06 1.25e-06 1.65e-06 1.3e-06 1.65e-06 1.25e-06 1.3e-06 1.9e-06 1.45e-06 1.05e-06 1.7e-06 1.85e-06 2e-06 1.45e-06 1.9e-06 2e-06 1.65e-06 1.15e-06 1.85e-06 1.55e-06 1.35e-06 8.5e-07 1.4e-06 6e-07 1.95e-06 1.2e-06 1.9e-06 1.85e-06 1.25e-06 6.5e-07
16 1.45e-06 1.45e-06 1.85e-06 1.5e-06 1.45e-06 1.4e-06 1.45e-06 1.5e-06 1.65e-06 1.55e-06 1.4e-06 1.7e-06 1.75e-06 1.6e-06 1.7e-06 1.7e-06 2.1e-06 1.7e-06 1.5e-06 1.8e-06 1.7e-06 1.7e-06 1.7e-06 1.35e-06 1.6e-06 1.8e-06 1.75e-06 1.7e-06 1.4e-06 1.5e-06 1.35e-06 1.9e-06 1.95e-06 1.6e-06 1.55e-06 1.35e-06 1.3e-06 1.6e-06 1.6e-06 1.95e-06 1.85e-06 1.35e-06 1.6e-06 1.6e-06 1.6e-06 1.65e-06 1.45e-06 1.6e-06 1.65e-06
17 2.25e-06 1.5e-06 2.35e-06 1.15e-06 1.5e-06 1.45e-06 1.6e-06 1.75e-06 1.6e-06 1.45e-06 1.25e-06 1.7e-06 1.65e-06 1.6e-06 1.1e-06 1.4e-06 1.7e-06 1.8e-06 1.65e-06 2.25e-06 1.6e-06 2.15e-06 1.85e-06 1.95e-06 1.6e-06 2.05e-06 1.85e-06 1.8e-06 1.5e-06 2.1e-06 1.85e-06 2.2e-06 1.8e-06 2.2e-06 1.65e-06 1.95e-06 1.5e-06 2.15e-06 1.55e-06 1.9e-06 1.2e-06 1.6e-06 1e-06 2.1e-06 1.65e-06 2.3e-06 1.75e-06 1e-06 1e-06
18 1.35e-06 1.5e-06 1.8e-06 1.8e-06 1.1e-06 1.05e-06 1.4e-06 1.5e-06 1.85e-06 1.25e-06 1.7e-06 1.8e-06 1.75e-06 1.45e-06 1.4e-06 1.75e-06 1.5e-06 1.65e-06 1.3e-06 1.75e-06 1.65e-06 1.85e-06 1.6e-06 1.5e-06 1.65e-06 1.7e-06 1.75e-06 1.8e-06 1.7e-06 1.2e-06 1.4e-06 1.9e-06 2.15e-06 1.4e-06 1.8e-06 1.1e-06 1.5e-06 9.5e-07 1.85e-06 2e-06 2.05e-06 1.35e-06 1.8e-06 1.35e-06 1.35e-06 1.15e-06 1.15e-06 1.5e-06 1.85e-06
19 1.4e-06 1.45e-06 1e-06 1.85e-06 1.7e-06 1.65e-06 1.1e-06 1.55e-06 1.5e-06 1.45e-06 1.45e-06 2e-06 1.85e-06 1.95e-06 2.4e-06 1.9e-06 1.8e-06 2.25e-06 1.75e-06 1.4e-06 1.9e-06 9e-07 1.85e-06 1.25e-06 1.55e-06 1.5e-06 1.6e-06 2e-06 1.75e-06 1e-06 1.9e-06 9.5e-07 1.5e-06 1.2e-06 2e-06 9e-07 1.25e-06 1.15e-06 1.5e-06 1.8e-06 2.4e-06 1.25e-06 2.1e-06 1.2e-06 1.7e-06 1.4e-06 1.6e-06 2.25e-06 2.2e-06
20 1.55e-06 1.5e-06 2e-06 1.35e-06 1.65e-06 1.6e-06 1.45e-06 1.55e-06 1.5e-06 1.75e-06 1.45e-06 1.4e-06 1.65e-06 1.7e-06 2.05e-06 1.25e-06 1.7e-06 1.6e-06 1.65e-06 1.9e-06 2.4e-06 1.8e-06 1.35e-06 1.65e-06 1.55e-06 1.55e-06 1.9e-06 1.5e-06 1.45e-06 1.5e-06 1.5e-06 2e-06 1.85e-06 1.75e-06 2e-06 1.45e-06 1.35e-06 1.7e-06 1.75e-06 1.75e-06 1.5e-06 1.45e-06 1.3e-06 1.8e-06 1.5e-06 1.75e-06 1.65e-06 1.55e-06 1.3e-06
21 1.45e-06 1.5e-06 1.05e-06 1.65e-06 1.8e-06 1.75e-06 1.25e-06 1.75e-06 1.3e-06 1.7e-06 1.35e-06 1.85e-06 1.7e-06 1.75e-06 2.5e-06 1.65e-06 1.7e-06 2.15e-06 1.85e-06 9e-07 1.8e-06 1.4e-06 1.7e-06 1.3e-06 1.6e-06 1.5e-06 1.55e-06 1.85e-06 1.45e-06 1.25e-06 2e-06 1.15e-06 1.35e-06 1.4e-06 1.9e-06 1.1e-06 1e-06 1.4e-06 1.3e-06 1.5e-06 2.1e-06 1.25e-06 1.85e-06 1.45e-06 1.65e-06 1.5e-06 1.65e-06 2.15e-06 1.9e-06
22 1.4e-06 1.65e-06 1.8e-06 1.5e-06 1.55e-06 1.6e-06 1.5e-06 1.6e-06 1.6e-06 1.8e-06 1.6e-06 1.5e-06 1.65e-06 1.65e-06 2.2e-06 1.3e-06 1.7e-06 1.85e-06 1.6e-06 1.85e-06 1.35e-06 1.7e-06 2.3e-06 1.65e-06 1.6e-06 1.5e-06 1.9e-06 1.5e-06 1.45e-06 1.4e-06 1.55e-06 2.05e-06 1.9e-06 1.55e-06 2e-06 1.35e-06 1.35e-06 1.6e-06 1.75e-06 1.65e-06 1.65e-06 1.45e-06 1.45e-06 1.75e-06 1.5e-06 1.5e-06 1.55e-06 1.7e-06 1.45e-06
23 1.2e-06 1.1e-06 1.35e-06 1.55e-06 1.4e-06 1.3e-06 1.05e-06 1.4e-06 1.45e-06 1.4e-06 1.25e-06 1.7e-06 1.65e-06 1.65e-06 2.1e-06 1.65e-06 1.35e-06 1.95e-06 1.5e-06 1.25e-06 1.65e-06 1.3e-06 1.65e-06 1.6e-06 1.4e-06 1.5e-06 1.5e-06 1.7e-06 1.35e-06 9.5e-07 1.65e-06 1.3e-06 1.8e-06 1.1e-06 1.95e-06 8.5e-07 1.05e-06 1.1e-06 1.55e-06 1.9e-06 2e-06 1e-06 1.7e-06 1.25e-06 1.4e-06 1.15e-06 1.5e-06 1.85e-06 1.8e-06
24 1.65e-06 1.25e-06 1.75e-06 1.2e-06 1.55e-06 1.5e-06 1.15e-06 1.3e-06 1.35e-06 1.5e-06 1.1e-06 1.65e-06 1.6e-06 1.65e-06 1.95e-06 1.25e-06 1.6e-06 1.6e-06 1.65e-06 1.55e-06 1.55e-06 1.6e-06 1.6e-06 1.4e-06 2.1e-06 1.35e-06 1.75e-06 1.65e-06 1.35e-06 1.35e-06 1.75e-06 1.65e-06 1.65e-06 1.35e-06 1.9e-06 1.25e-06 1.15e-06 1.5e-06 1.5e-06 1.8e-06 1.45e-06 1.2e-06 1.15e-06 1.35e-06 1.35e-06 1.65e-06 1.7e-06 1.5e-06 1.25e-06
25 1.55e-06 1.65e-06 1.7e-06 1.65e-06 1.75e-06 1.7e-06 1.35e-06 1.45e-06 1.5e-06 1.75e-06 1.6e-06 1.75e-06 1.75e-06 1.75e-06 2.4e-06 1.3e-06 1.8e-06 2.05e-06 1.7e-06 1.5e-06 1.55e-06 1.5e-06 1.5e-06 1.5e-06 1.35e-06 1.9e-06 2.05e-06 1.75e-06 1.5e-06 1.3e-06 1.8e-06 1.75e-06 1.8e-06 1.25e-06 2.3e-06 1.2e-06 1.35e-06 1.45e-06 1.9e-06 1.7e-06 1.85e-06 1.45e-06 1.65e-06 1.25e-06 1.6e-06 1.6e-06 1.65e-06 1.9e-06 1.65e-06
26 1.6e-06 1.4e-06 1.6e-06 1.7e-06 1.65e-06 1.55e-06 1.5e-06 1.75e-06 1.8e-06 1.6e-06 1.5e-06 1.95e-06 1.8e-06 1.85e-06 2e-06 1.9e-06 1.75e-06 1.85e-06 1.75e-06 1.6e-06 1.9e-06 1.55e-06 1.9e-06 1.5e-06 1.75e-06 2.05e-06 2.3e-06 1.95e-06 1.7e-06 1.5e-06 1.9e-06 1.6e-06 1.85e-06 1.65e-06 1.5e-06 1.35e-06 1.4e-06 1.65e-06 1.3e-06 1.65e-06 2.05e-06 1.35e-06 1.75e-06 1.85e-06 1.65e-06 1.6e-06 1.65e-06 1.9e-06 1.85e-06
27 1.45e-06 1.6e-06 2.05e-06 1.45e-06 1.7e-06 1.65e-06 1.55e-06 1.65e-06 1.65e-06 1.85e-06 1.55e-06 1.45e-06 1.6e-06 1.7e-06 2.15e-06 1.45e-06 1.7e-06 1.8e-06 1.8e-06 2e-06 1.5e-06 1.85e-06 1.5e-06 1.7e-06 1.65e-06 1.75e-06 1.95e-06 2.6e-06 1.5e-06 1.5e-06 1.65e-06 2.1e-06 1.85e-06 1.8e-06 2e-06 1.5e-06 1.4e-06 1.8e-06 1.8e-06 1.9e-06 1.5e-06 1.5e-06 1.4e-06 1.9e-06 1.6e-06 1.8e-06 1.75e-06 1.65e-06 1.3e-06
28 1.7e-06 1.35e-06 1.8e-06 1e-06 1.6e-06 1.55e-06 1.3e-06 1.6e-06 1.2e-06 1.75e-06 1.1e-06 1.5e-06 1.45e-06 1.4e-06 2e-06 1.05e-06 1.4e-06 1.5e-06 1.7e-06 1.75e-06 1.45e-06 1.45e-06 1.45e-06 1.35e-06 1.35e-06 1.5e-06 1.7e-06 1.5e-06 1.7e-06 1.6e-06 1.85e-06 1.85e-06 1.5e-06 1.7e-06 1.8e-06 1.45e-06 1e-06 1.75e-06 1.35e-06 1.5e-06 1.1e-06 1.25e-06 9e-07 1.75e-06 1.35e-06 1.75e-06 1.75e-06 1.3e-06 9.5e-07
29 6e-07 1.2e-06 1.15e-06 1.85e-06 1.15e-06 1.1e-06 9.5e-07 1.2e-06 1.6e-06 1.15e-06 1.55e-06 1.5e-06 1.6e-06 1.65e-06 2.1e-06 1.7e-06 1.5e-06 2.1e-06 1.2e-06 1e-06 1.5e-06 1.25e-06 1.4e-06 9.5e-07 1.35e-06 1.3e-06 1.5e-06 1.5e-06 1.6e-06 6e-07 1.35e-06 1.25e-06 1.95e-06 7.5e-07 2e-06 4e-07 1.15e-06 6e-07 1.75e-06 1.9e-06 2.3e-06 9.5e-07 1.95e-06 9.5e-07 1.25e-06 7e-07 1.2e-06 2e-06 2.1e-06
30 1.25e-06 1.55e-06 2e-06 1.75e-06 1.45e-06 1.4e-06 1.55e-06 1.35e-06 1.95e-06 1.5e-06 1.7e-06 1.65e-06 1.9e-06 1.85e-06 1.7e-06 1.85e-06 1.35e-06 1.85e-06 1.4e-06 1.9e-06 1.5e-06 2e-06 1.55e-06 1.65e-06 1.75e-06 1.8e-06 1.9e-06 1.65e-06 1.85e-06 1.35e-06 1.9e-06 2e-06 2.25e-06 1.6e-06 1.7e-06 1.3e-06 1.6e-06 1.5e-06 1.95e-06 2.15e-06 2.15e-06 1.5e-06 1.9e-06 1.6e-06 1.7e-06 1.6e-06 1.3e-06 1.75e-06 1.95e-06
31 1.65e-06 1.35e-06 1.2e-06 1.8e-06 1.8e-06 1.7e-06 1.2e-06 1.65e-06 1.6e-06 1.55e-06 1.4e-06 2.1e-06 1.95e-06 2.05e-06 2.35e-06 2e-06 1.9e-06 2.2e-06 1.9e-06 9.5e-07 2e-06 1.15e-06 2.05e-06 1.3e-06 1.65e-06 1.75e-06 1.6e-06 2.1e-06 1.85e-06 1.25e-06 2e-06 1.9e-06 1.6e-06 1.4e-06 2.05e-06 1.15e-06 1.35e-06 1.4e-06 1.55e-06 2e-06 2.35e-06 1.3e-06 2.05e-06 1.45e-06 1.8e-06 1.6e-06 1.8e-06 2.2e-06 2.15e-06
32 2.2e-06 1.65e-06 1.7e-06 1.35e-06 2.05e-06 2e-06 1.5e-06 1.95e-06 1.4e-06 1.95e-06 1.3e-06 1.95e-06 1.7e-06 1.85e-06 2.3e-06 1.45e-06 1.95e-06 1.8e-06 2.15e-06 1.5e-06 1.85e-06 1.35e-06 1.9e-06 1.8e-06 1.65e-06 1.8e-06 1.85e-06 1.85e-06 1.5e-06 1.95e-06 2.25e-06 1.6e-06 2.5e-06 2.05e-06 1.95e-06 1.8e-06 1.35e-06 2.1e-06 1.4e-06 1.65e-06 1.45e-06 1.6e-06 1.35e-06 2e-06 1.8e-06 2.25e-06 2.1e-06 1.75e-06 1.25e-06
33 1e-06 1.35e-06 1.2e-06 1.95e-06 1.25e-06 1.25e-06 1.15e-06 1.15e-06 1.7e-06 1.35e-06 1.65e-06 1.8e-06 1.75e-06 1.75e-06 2.2e-06 1.9e-06 1.6e-06 2.2e-06 1.4e-06 1.2e-06 1.75e-06 1.4e-06 1.55e-06 1.1e-06 1.35e-06 1.25e-06 1.65e-06 1.8e-06 1.7e-06 7.5e-07 1.6e-06 1.4e-06 2.05e-06 1.2e-06 2.1e-06 6.5e-07 1.3e-06 9e-07 1.85e-06 2.05e-06 2.4e-06 1.1e-06 2.1e-06 9e-07 1.5e-06 8.5e-07 1.3e-06 2.1e-06 2.2e-06
34 1.9e-06 1.7e-06 2.05e-06 1.6e-06 1.75e-06 1.7e-06 1.75e-06 1.8e-06 1.95e-06 1.7e-06 1.5e-06 2e-06 1.95e-06 1.85e-06 1.65e-06 2e-06 1.55e-06 1.65e-06 1.8e-06 2e-06 2e-06 1.9e-06 2e-06 1.95e-06 1.9e-06 2.3e-06 1.5e-06 2e-06 1.8e-06 2e-06 1.7e-06 2.05e-06 1.95e-06 2.1e-06 2.3e-06 1.8e-06 1.6e-06 2.1e-06 1.3e-06 1.75e-06 1.95e-06 1.65e-06 1.7e-06 2.1e-06 1.9e-06 2.15e-06 1.65e-06 1.7e-06 1.75e-06
35 6e-07 1.1e-06 1.05e-06 1.7e-06 1.05e-06 1e-06 8.5e-07 1.1e-06 1.45e-06 1.05e-06 1.4e-06 1.5e-06 1.45e-06 1.45e-06 1.95e-06 1.65e-06 1.35e-06 1.95e-06 1.1e-06 9e-07 1.45e-06 1.1e-06 1.35e-06 8.5e-07 1.25e-06 1.2e-06 1.35e-06 1.5e-06 1.45e-06 4e-07 1.3e-06 1.15e-06 1.8e-06 6.5e-07 1.8e-06 5e-07 1e-06 5.5e-07 1.55e-06 1.75e-06 2.15e-06 8.5e-07 1.85e-06 8e-07 1.2e-06 6.5e-07 1.05e-06 1.85e-06 1.95e-06
36 1.35e-06 9e-07 1.4e-06 8.5e-07 1.4e-06 1.35e-06 8e-07 1.35e-06 9e-07 1.4e-06 5.5e-07 1.4e-06 1.35e-06 1.35e-06 1.9e-06 1.15e-06 1.3e-06 1.5e-06 1.5e-06 1.25e-06 1.35e-06 1e-06 1.35e-06 1.05e-06 1.15e-06 1.35e-06 1.4e-06 1.4e-06 1e-06 1.15e-06 1.6e-06 1.35e-06 1.35e-06 1.3e-06 1.6e-06 1e-06 1e-06 1.3e-06 9.5e-07 1.45e-06 1.3e-06 8e-07 1.05e-06 1.35e-06 1.2e-06 1.4e-06 1.5e-06 1.4e-06 1.1e-06
37 9e-07 1.35e-06 1.3e-06 2e-06 1.2e-06 1.15e-06 1.1e-06 1.4e-06 1.75e-06 1.2e-06 1.7e-06 1.8e-06 1.75e-06 1.7e-06 2.05e-06 1.85e-06 1.6e-06 2.15e-06 9.5e-07 1.15e-06 1.7e-06 1.4e-06 1.6e-06 1.1e-06 1.5e-06 1.45e-06 1.65e-06 1.8e-06 1.75e-06 6e-07 1.5e-06 1.4e-06 2.1e-06 9e-07 2.1e-06 5.5e-07 1.3e-06 9e-07 1.9e-06 2.05e-06 2.45e-06 1.1e-06 2.1e-06 1e-06 1.25e-06 7e-07 1.2e-06 2.05e-06 2.25e-06
38 1.9e-06 1.25e-06 1.65e-06 1.05e-06 1.75e-06 1.7e-06 1.2e-06 1.65e-06 1.3e-06 1.65e-06 7.5e-07 1.8e-06 1.65e-06 1.65e-06 1.9e-06 1.55e-06 1.6e-06 1.55e-06 1.85e-06 1.5e-06 1.75e-06 1.3e-06 1.75e-06 1.55e-06 1.5e-06 1.9e-06 1.3e-06 1.8e-06 1.35e-06 1.75e-06 1.95e-06 1.55e-06 1.4e-06 1.85e-06 1.3e-06 1.55e-06 9.5e-07 1.9e-06 1.4e-06 1.4e-06 1.5e-06 1.2e-06 1.25e-06 1.85e-06 1.6e-06 2e-06 1.8e-06 1.55e-06 1.3e-06
