 slim_761992964 slim_761992974 slim_761992994 slim_761992945 slim_761992995 slim_761992971 slim_761992988 slim_761992996 slim_761992977 slim_761992982 slim_761992959 slim_761992957 slim_761992980 slim_761992970 slim_761992984 slim_761992968 slim_761992958 slim_761992979 slim_761992962 slim_761992969 slim_761992953 slim_761992987 slim_761992991 slim_761992950 slim_761992961 slim_761992993 slim_761992951 slim_761992976 slim_761992966 slim_761992949 slim_761992975 slim_761992956 slim_761992955 slim_761992981 slim_761992972 slim_761992992 slim_761992973 slim_761992952 slim_761992965 slim_761992990 slim_761992978 slim_761992967 slim_761992946 slim_761992989 slim_761992954 slim_761992985 slim_761992947 slim_761992948 slim_761992960 slim_761992983 slim_761992944 slim_761992986 slim_761992963
35 2.4e-05 4.77e-05 3.475e-05 4.45e-05 4.325e-05 3.575e-05 4.545e-05 5.365e-05 6.69e-05 2.46e-05 3.745e-05 5.05e-05 4.435e-05 3.775e-05 5.505e-05 2.605e-05 2.175e-05 2.425e-05 5.07e-05 3.725e-05 3.68e-05 4.535e-05 4.43e-05 3.925e-05 4.375e-05 4.775e-05 3.495e-05 4.48e-05 3.765e-05 6.71e-05 3.745e-05 3.17e-05 4.44e-05 4.675e-05 4.195e-05 4.32e-05 2.175e-05 4.455e-05 2.17e-05 3.745e-05 3.345e-05 2.605e-05 4.555e-05 4.785e-05 5.725e-05 3.7e-05 3.475e-05 3.765e-05 3.48e-05 2.885e-05 2.61e-05 4.43e-05 2.65e-05
36 1.535e-05 3.41e-05 3.945e-05 3.1e-05 2.875e-05 2.88e-05 4.16e-05 3.995e-05 5.105e-05 1.835e-05 3.215e-05 4.275e-05 3.605e-05 3.395e-05 5.415e-05 3.005e-05 8.7e-06 3.48e-05 6.33e-05 3.195e-05 3.54e-05 4.59e-05 2.995e-05 2.74e-05 2.99e-05 4.025e-05 3.695e-05 3.215e-05 2.045e-05 5.3e-05 3.215e-05 1.93e-05 3.005e-05 4.585e-05 3.475e-05 2.175e-05 1e-07 2.91e-05 4.6e-06 3.215e-05 1.615e-05 3.005e-05 3.64e-05 5.565e-05 4.795e-05 3.645e-05 4.31e-05 2.47e-05 2.21e-05 2.585e-05 1.88e-05 2.995e-05 2.935e-05
37 3.835e-05 2.805e-05 4.3e-05 3.09e-05 3.035e-05 3.215e-05 4.205e-05 2.795e-05 2.895e-05 3.945e-05 3.7e-05 3.305e-05 3.545e-05 3.735e-05 4.235e-05 4.285e-05 3.19e-05 5.29e-05 5.405e-05 3.68e-05 4.2e-05 4.34e-05 3.04e-05 2.67e-05 2.785e-05 3.305e-05 4.31e-05 2.62e-05 2.76e-05 2.74e-05 3.7e-05 2.9e-05 3.04e-05 4.33e-05 3.18e-05 4.455e-05 2.91e-05 5.17e-05 3.04e-05 3.7e-05 2.79e-05 4.285e-05 3.38e-05 5.13e-05 3.445e-05 4.38e-05 4.915e-05 2.9e-05 2.89e-05 4.23e-05 3.87e-05 3.045e-05 4.765e-05
38 1.65e-05 3.23e-05 3.66e-05 2.8e-05 2.6e-05 2.71e-05 4.325e-05 3.825e-05 4.965e-05 1.695e-05 3.17e-05 4.135e-05 3.335e-05 3.2e-05 5.285e-05 2.785e-05 4.5e-06 3.385e-05 6.17e-05 3.15e-05 3.465e-05 4.31e-05 2.7e-05 2.575e-05 2.835e-05 3.86e-05 3.41e-05 3.125e-05 2.23e-05 5.17e-05 3.17e-05 1.685e-05 2.71e-05 4.54e-05 3.33e-05 2.17e-05 4.6e-06 3.04e-05 8.7e-06 3.17e-05 1.75e-05 2.785e-05 3.375e-05 5.525e-05 4.625e-05 3.565e-05 4.095e-05 2.225e-05 1.94e-05 2.485e-05 1.905e-05 2.705e-05 2.855e-05
39 2.895e-05 3.7e-05 3.405e-05 3.93e-05 3.865e-05 2.87e-05 4.37e-05 3.7e-05 4.82e-05 2.865e-05 2.535e-05 3.77e-05 3.735e-05 3.45e-05 5.03e-05 3.415e-05 3.13e-05 3.315e-05 4.5e-05 2.535e-05 3.37e-05 4.325e-05 3.98e-05 3.585e-05 3.535e-05 3.455e-05 3.545e-05 2.575e-05 3.195e-05 4.645e-05 2.535e-05 2.815e-05 3.99e-05 3.44e-05 3.11e-05 3.745e-05 3.215e-05 3.7e-05 3.17e-05 5.06e-05 3.005e-05 3.415e-05 3.795e-05 4.03e-05 4.6e-05 3.45e-05 4.235e-05 3.15e-05 2.825e-05 3.31e-05 2.88e-05 3.98e-05 2.56e-05
40 2.76e-05 3.21e-05 3.58e-05 2.99e-05 2.775e-05 2.5e-05 4.23e-05 3.01e-05 3.88e-05 2.835e-05 3.005e-05 3.95e-05 3.385e-05 4.24e-05 5.255e-05 3.84e-05 1.89e-05 4.435e-05 6.03e-05 2.985e-05 4.485e-05 4.365e-05 2.885e-05 3.53e-05 2.805e-05 3.705e-05 3.46e-05 1.725e-05 2.1e-05 3.935e-05 3.005e-05 1.68e-05 2.89e-05 4.385e-05 3.14e-05 3.345e-05 1.615e-05 2.79e-05 1.75e-05 3.005e-05 2.38e-05 3.84e-05 3.41e-05 5.365e-05 4.6e-05 4.6e-05 5.155e-05 2.235e-05 1.98e-05 2.95e-05 2.67e-05 2.89e-05 3.9e-05
41 2.735e-05 4.115e-05 3.125e-05 4.36e-05 4.29e-05 3.1e-05 4.54e-05 4.705e-05 6.21e-05 2.78e-05 3.415e-05 4.27e-05 4.255e-05 2.98e-05 4.985e-05 1.99e-05 2.575e-05 2.365e-05 4.165e-05 3.395e-05 3.23e-05 4.32e-05 4.395e-05 2.99e-05 3.97e-05 3.97e-05 3.275e-05 4.09e-05 3.83e-05 6.04e-05 3.415e-05 3.295e-05 4.405e-05 4.335e-05 3.335e-05 2.605e-05 3.005e-05 4.285e-05 2.785e-05 3.415e-05 3.84e-05 3.98e-05 4.31e-05 4.41e-05 5.055e-05 3.315e-05 2.94e-05 3.62e-05 3.31e-05 3.235e-05 2.905e-05 4.395e-05 2.61e-05
42 3.925e-05 3.135e-05 4.285e-05 3.135e-05 3.115e-05 3.42e-05 4.355e-05 3.145e-05 3.135e-05 3.83e-05 3.795e-05 3.705e-05 3.66e-05 3.66e-05 4.095e-05 4.31e-05 3.12e-05 4.97e-05 4.9e-05 3.775e-05 3.78e-05 4.09e-05 3.13e-05 3.125e-05 3.11e-05 3.675e-05 4.165e-05 3.165e-05 3.405e-05 3.15e-05 3.795e-05 3.17e-05 3.145e-05 4.33e-05 3.41e-05 4.555e-05 3.64e-05 3.38e-05 3.375e-05 3.795e-05 3.41e-05 4.31e-05 6.19e-05 4.76e-05 3.7e-05 4.345e-05 4.87e-05 3.14e-05 3.095e-05 4.14e-05 3.91e-05 3.13e-05 4.335e-05
43 4.36e-05 5.13e-05 4.46e-05 5.305e-05 5.38e-05 4.685e-05 4.34e-05 5.13e-05 5.3e-05 4.33e-05 4.03e-05 4.535e-05 4.785e-05 4.055e-05 4.19e-05 4.41e-05 5.49e-05 3.465e-05 3.15e-05 4.01e-05 3.565e-05 4.295e-05 5.4e-05 4.96e-05 5.09e-05 4.515e-05 4.735e-05 4.95e-05 5.265e-05 5.13e-05 4.03e-05 5.19e-05 5.41e-05 3.595e-05 4.635e-05 4.785e-05 5.565e-05 5.13e-05 5.525e-05 4.03e-05 5.365e-05 4.41e-05 4.76e-05 6.2e-05 4.71e-05 3.605e-05 3.97e-05 5.225e-05 5.195e-05 4.405e-05 4.355e-05 5.4e-05 3.135e-05
44 4.99e-05 2.87e-05 5.195e-05 3.32e-05 3.315e-05 4.41e-05 4.395e-05 2.845e-05 1.96e-05 4.98e-05 4.6e-05 2.58e-05 3.22e-05 3.43e-05 3.165e-05 5.055e-05 4.475e-05 5.95e-05 4.585e-05 4.58e-05 4.155e-05 4.23e-05 3.215e-05 2.88e-05 3.11e-05 2.85e-05 5.215e-05 4.11e-05 4e-05 2.035e-05 4.6e-05 4.54e-05 3.21e-05 3.685e-05 3.745e-05 5.725e-05 4.795e-05 3.445e-05 4.625e-05 4.6e-05 4.6e-05 5.055e-05 3.7e-05 4.71e-05 3.9e-05 3.69e-05 4.22e-05 3.85e-05 4.11e-05 5.42e-05 5.08e-05 3.22e-05 5.31e-05
45 2.73e-05 4.33e-05 4.415e-05 4.545e-05 4.525e-05 4.095e-05 4.535e-05 4.905e-05 5.58e-05 2.735e-05 3.445e-05 3.43e-05 3.66e-05 2.415e-05 4.34e-05 3.315e-05 3.485e-05 2.68e-05 4.11e-05 3.43e-05 2.33e-05 4.455e-05 4.54e-05 3.275e-05 4.165e-05 3.435e-05 4.69e-05 5.085e-05 4.36e-05 5.48e-05 3.445e-05 4.3e-05 4.55e-05 2.805e-05 4.045e-05 3.7e-05 3.645e-05 4.38e-05 3.565e-05 3.45e-05 4.6e-05 3.315e-05 4.345e-05 3.605e-05 3.69e-05 3.56e-05 2.685e-05 4.285e-05 4.28e-05 3.81e-05 2.97e-05 4.54e-05 1.805e-05
46 3.495e-05 4.735e-05 4.065e-05 4.965e-05 4.94e-05 4.375e-05 4.655e-05 5.32e-05 5.995e-05 3.53e-05 4.235e-05 3.97e-05 4.19e-05 3.06e-05 4.35e-05 2.94e-05 3.895e-05 2.68e-05 3.855e-05 4.215e-05 3.225e-05 4.44e-05 4.945e-05 3.69e-05 4.595e-05 3.965e-05 4.35e-05 5.53e-05 4.91e-05 5.9e-05 4.235e-05 4.735e-05 4.955e-05 3.705e-05 4.32e-05 3.475e-05 4.31e-05 4.915e-05 4.095e-05 4.235e-05 5.155e-05 2.94e-05 4.87e-05 3.97e-05 4.22e-05 2.685e-05 4.85e-05 4.71e-05 4.695e-05 4.105e-05 3.725e-05 4.945e-05 2.815e-05
47 3.24e-05 2.68e-05 3.54e-05 2.73e-05 2.66e-05 2.585e-05 4.34e-05 2.685e-05 3.365e-05 3.13e-05 3.15e-05 3.145e-05 3.165e-05 3.595e-05 4.62e-05 3.62e-05 1.99e-05 4.66e-05 5.445e-05 3.13e-05 4.115e-05 4.095e-05 2.68e-05 2.75e-05 2.525e-05 3.18e-05 3.42e-05 2.025e-05 2.215e-05 3.36e-05 3.15e-05 2.005e-05 2.685e-05 4.3e-05 2.56e-05 3.765e-05 2.47e-05 2.9e-05 2.225e-05 3.15e-05 2.235e-05 3.62e-05 3.14e-05 5.225e-05 3.85e-05 4.285e-05 4.71e-05 3.93e-05 1.995e-05 3.47e-05 3.225e-05 2.68e-05 4.13e-05
48 2.955e-05 2.64e-05 3.205e-05 2.69e-05 2.52e-05 2.305e-05 4.325e-05 2.65e-05 3.595e-05 2.86e-05 2.825e-05 3.465e-05 3.13e-05 3.58e-05 4.875e-05 3.31e-05 1.68e-05 4.36e-05 5.405e-05 2.805e-05 4.11e-05 4.055e-05 2.64e-05 2.71e-05 2.485e-05 3.14e-05 3.085e-05 1.73e-05 2.265e-05 3.6e-05 2.825e-05 1.735e-05 2.65e-05 4.27e-05 2.585e-05 3.48e-05 2.21e-05 2.89e-05 1.94e-05 2.825e-05 1.98e-05 3.31e-05 3.095e-05 5.195e-05 4.11e-05 4.28e-05 4.695e-05 1.995e-05 3.31e-05 3.17e-05 2.94e-05 2.64e-05 3.83e-05
49 2.62e-05 4.465e-05 3.565e-05 4.125e-05 4.015e-05 3.29e-05 4.38e-05 4.48e-05 5.84e-05 2.625e-05 3.31e-05 4.76e-05 4.125e-05 3.905e-05 5.255e-05 3.235e-05 2.405e-05 2.925e-05 4.7e-05 3.29e-05 3.685e-05 4.28e-05 4.12e-05 4.205e-05 4.065e-05 4.47e-05 3.575e-05 3.64e-05 3.56e-05 5.86e-05 3.31e-05 2.87e-05 4.13e-05 4.24e-05 3.895e-05 2.885e-05 2.585e-05 4.23e-05 2.485e-05 3.31e-05 2.95e-05 3.235e-05 4.14e-05 4.405e-05 5.42e-05 3.81e-05 4.105e-05 3.47e-05 3.17e-05 4.78e-05 2.61e-05 4.12e-05 2.65e-05
50 1.795e-05 4.19e-05 3.645e-05 3.91e-05 3.85e-05 3.105e-05 4.41e-05 4.575e-05 5.975e-05 1.905e-05 2.88e-05 4.34e-05 3.845e-05 3.085e-05 5.345e-05 2.905e-05 1.93e-05 2.52e-05 5.105e-05 2.86e-05 2.895e-05 4.435e-05 3.96e-05 3.465e-05 3.775e-05 4.065e-05 3.655e-05 3.635e-05 3.195e-05 5.93e-05 2.88e-05 2.57e-05 3.97e-05 3.76e-05 3.68e-05 2.61e-05 1.88e-05 3.87e-05 1.905e-05 2.88e-05 2.67e-05 2.905e-05 3.91e-05 4.355e-05 5.08e-05 2.97e-05 3.725e-05 3.225e-05 2.94e-05 2.61e-05 3.43e-05 3.96e-05 1.745e-05
51 3.925e-05 2.645e-05 4.345e-05 2.535e-05 2.445e-05 3.405e-05 4.35e-05 2.655e-05 2.43e-05 3.805e-05 3.98e-05 3.44e-05 3.21e-05 3.865e-05 4.09e-05 4.395e-05 2.455e-05 5.495e-05 5.555e-05 3.96e-05 4.45e-05 4.065e-05 2.43e-05 2.87e-05 2.65e-05 3.41e-05 4.1e-05 2.89e-05 2.945e-05 2.66e-05 3.98e-05 2.755e-05 2.445e-05 4.525e-05 3.395e-05 4.43e-05 2.995e-05 3.045e-05 2.705e-05 3.98e-05 2.89e-05 4.395e-05 3.13e-05 5.4e-05 3.22e-05 4.54e-05 4.945e-05 2.68e-05 2.64e-05 4.12e-05 3.96e-05 4.86e-05 4.98e-05
52 1.55e-05 5.035e-05 3.635e-05 4.885e-05 4.86e-05 3.515e-05 4.515e-05 5.615e-05 7.17e-05 1.585e-05 2.56e-05 4.465e-05 4.12e-05 2.56e-05 5.28e-05 2.61e-05 2.765e-05 1.18e-05 4.025e-05 2.54e-05 1.88e-05 4.435e-05 4.98e-05 3.995e-05 4.61e-05 4.175e-05 3.905e-05 4.6e-05 4.215e-05 7.005e-05 2.56e-05 3.49e-05 4.99e-05 2.825e-05 4.075e-05 2.65e-05 2.935e-05 4.765e-05 2.855e-05 2.56e-05 3.9e-05 2.61e-05 4.335e-05 3.135e-05 5.31e-05 1.805e-05 2.815e-05 4.13e-05 3.83e-05 2.65e-05 1.745e-05 4.98e-05 3.4e-06
