 slim_762374615 slim_762374631 slim_762374600 slim_762374602 slim_762374607 slim_762374603 slim_762374589 slim_762374613 slim_762374614 slim_762374586 slim_762374596 slim_762374617 slim_762374619 slim_762374584 slim_762374590 slim_762374601 slim_762374620 slim_762374621 slim_762374609 slim_762374594 slim_762374624 slim_762374585 slim_762374582 slim_762374616 slim_762374628 slim_762374608 slim_762374597 slim_762374622 slim_762374627 slim_762374612 slim_762374588 slim_762374605 slim_762374630 slim_762374611 slim_762374592 slim_762374633 slim_762374625 slim_762374632 slim_762374623 slim_762374583 slim_762374591 slim_762374593 slim_762374599 slim_762374604 slim_762374626 slim_762374618 slim_762374610 slim_762374587 slim_762374629 slim_762374606 slim_762374598 slim_762374595
22 2.45e-06 2.25e-06 2.8e-06 2.35e-06 1.7e-06 2.35e-06 1.95e-06 1.85e-06 2.15e-06 1.8e-06 2.05e-06 1.6e-06 1.95e-06 2.05e-06 2.05e-06 2.5e-06 2.4e-06 2.65e-06 2.55e-06 2.2e-06 2.1e-06 2.05e-06 2.8e-06 2.35e-06 2.35e-06 1.65e-06 2.75e-06 2.75e-06 2.25e-06 2.3e-06 1.85e-06 1.95e-06 1.85e-06 1.9e-06 2.4e-06 2.95e-06 2.4e-06 2.35e-06 2.4e-06 1.7e-06 2.15e-06 1.85e-06 2.25e-06 2.4e-06 2.25e-06 2.35e-06 2.4e-06 1.8e-06 1.7e-06 1.95e-06 2.4e-06 2e-06
23 1.05e-06 2.75e-06 1.5e-06 1.55e-06 2e-06 1.1e-06 2.4e-06 2.65e-06 1.65e-06 2.5e-06 2.35e-06 1.35e-06 1.55e-06 2.25e-06 2.7e-06 1.55e-06 1.45e-06 1.85e-06 1.25e-06 1.45e-06 1.35e-06 2.7e-06 2.35e-06 1.8e-06 2.1e-06 1.45e-06 1.4e-06 1.35e-06 1.15e-06 1.8e-06 2.05e-06 1.5e-06 2.1e-06 1.45e-06 1.05e-06 1.35e-06 1.85e-06 1.25e-06 1e-06 1.85e-06 2.25e-06 1.4e-06 1.05e-06 1.5e-06 1.7e-06 9.5e-07 1.3e-06 1.65e-06 1.15e-06 1.75e-06 1.85e-06 1.65e-06
24 2.2e-06 2.7e-06 2.3e-06 2.35e-06 2.5e-06 2.25e-06 2.05e-06 2.45e-06 2.05e-06 2.5e-06 2.3e-06 1.85e-06 2.6e-06 2.75e-06 2.5e-06 2.55e-06 2.3e-06 2.45e-06 2.2e-06 1.8e-06 2.35e-06 2.5e-06 2.35e-06 2.1e-06 2.8e-06 1.95e-06 2.2e-06 2.2e-06 2.1e-06 2.65e-06 2.25e-06 2e-06 2.55e-06 2.55e-06 2.2e-06 2.1e-06 2.1e-06 2.1e-06 2.15e-06 2e-06 2.4e-06 2.05e-06 1.9e-06 2.3e-06 1.95e-06 2.1e-06 2.3e-06 1.95e-06 2.15e-06 2.55e-06 2.2e-06 2.05e-06
25 1.5e-06 2.45e-06 2.4e-06 1.75e-06 1.15e-06 1.35e-06 1.85e-06 2.2e-06 1.5e-06 2.25e-06 1.7e-06 6.5e-07 1.35e-06 1.75e-06 1.95e-06 2.2e-06 1.9e-06 1.9e-06 1.65e-06 1.55e-06 9e-07 1.95e-06 1.65e-06 1.45e-06 1.95e-06 1.1e-06 2.35e-06 2.05e-06 1.5e-06 1.9e-06 1.4e-06 1.15e-06 1.65e-06 1.35e-06 1.4e-06 2.45e-06 1.55e-06 1.6e-06 1.4e-06 1.25e-06 1.65e-06 8.5e-07 1.4e-06 1.85e-06 1.4e-06 1.4e-06 1.65e-06 8e-07 6e-07 1.35e-06 2.2e-06 1.2e-06
26 1.5e-06 3.35e-06 8e-07 1.5e-06 2.1e-06 1.65e-06 2.65e-06 3.05e-06 2.1e-06 3e-06 2.95e-06 2.3e-06 2.5e-06 2.95e-06 2.95e-06 1.85e-06 1.35e-06 2.65e-06 1.7e-06 1.75e-06 2.45e-06 2.95e-06 2.75e-06 1.4e-06 2.2e-06 2.35e-06 1.4e-06 1.65e-06 1.5e-06 2.5e-06 2.8e-06 2.2e-06 2.65e-06 2.45e-06 1.5e-06 8e-07 2.4e-06 1.4e-06 1.45e-06 2.2e-06 3e-06 2.35e-06 1.5e-06 1.35e-06 2.25e-06 1.4e-06 1.5e-06 2.55e-06 2.15e-06 2.2e-06 1.9e-06 2.3e-06
27 1.45e-06 2.6e-06 1.7e-06 1.9e-06 2.6e-06 1.5e-06 2.6e-06 2.65e-06 1.85e-06 2.3e-06 2.45e-06 2e-06 1.85e-06 2.65e-06 2.85e-06 1.6e-06 1.75e-06 1.15e-06 1.4e-06 1.85e-06 1.75e-06 2.85e-06 2.75e-06 1.35e-06 2.2e-06 2.05e-06 1.65e-06 2.2e-06 1.5e-06 1.8e-06 2.25e-06 1.95e-06 2.3e-06 1.8e-06 1.4e-06 1.5e-06 2.05e-06 1.7e-06 1.4e-06 2.25e-06 2.4e-06 1.75e-06 1.45e-06 1.85e-06 1.9e-06 1.35e-06 1.7e-06 2.05e-06 1.75e-06 2.1e-06 2.05e-06 2.05e-06
28 1.25e-06 2.75e-06 1.5e-06 1.55e-06 1.95e-06 1.25e-06 2.35e-06 2.55e-06 1.65e-06 2.35e-06 2.35e-06 1.45e-06 1.65e-06 2.3e-06 2.65e-06 1.6e-06 1.6e-06 1.9e-06 1.35e-06 1.55e-06 1.5e-06 2.65e-06 2.25e-06 1.15e-06 2.1e-06 1.5e-06 1.5e-06 1.5e-06 2.1e-06 1.95e-06 2.1e-06 1.6e-06 2.1e-06 1.6e-06 1.15e-06 1.4e-06 1.95e-06 1.4e-06 1.2e-06 1.75e-06 2.3e-06 1.4e-06 1.2e-06 1.6e-06 1.8e-06 1.15e-06 1.5e-06 1.7e-06 1.15e-06 1.75e-06 1.95e-06 1.7e-06
29 1.85e-06 1.8e-06 2.55e-06 2.35e-06 2.5e-06 1.65e-06 2.2e-06 1.95e-06 1.8e-06 1.4e-06 2.05e-06 1.9e-06 1.35e-06 2.15e-06 2.4e-06 1.7e-06 2.15e-06 1.55e-06 1.75e-06 2.2e-06 1.5e-06 2.4e-06 2.3e-06 1.8e-06 2.65e-06 1.9e-06 2.5e-06 1.8e-06 1.95e-06 2e-06 1.65e-06 1.75e-06 1.8e-06 1.35e-06 1.8e-06 2.5e-06 2.05e-06 2.15e-06 1.8e-06 2.05e-06 1.9e-06 1.6e-06 1.9e-06 2.3e-06 1.9e-06 1.75e-06 2.15e-06 1.85e-06 1.6e-06 2.15e-06 2.3e-06 1.75e-06
30 2.1e-06 1.8e-06 2.85e-06 2.35e-06 1.95e-06 2e-06 2e-06 1.75e-06 2e-06 1.45e-06 1.7e-06 1.45e-06 1.5e-06 1.95e-06 1.95e-06 2.15e-06 2.35e-06 1.9e-06 2e-06 2.1e-06 1.45e-06 1.95e-06 1.85e-06 2.05e-06 2.25e-06 1.4e-06 2.8e-06 2.25e-06 2.1e-06 1.65e-06 2.7e-06 1.75e-06 1.65e-06 1.5e-06 2.05e-06 2.85e-06 1.95e-06 2.2e-06 2.05e-06 1.85e-06 1.7e-06 1.45e-06 2e-06 2.4e-06 1.8e-06 2e-06 2.25e-06 1.35e-06 1.45e-06 2e-06 2.35e-06 1.75e-06
31 1.65e-06 2.4e-06 2.25e-06 1.9e-06 1.65e-06 1.45e-06 1.6e-06 2.25e-06 1.2e-06 2.25e-06 1.9e-06 1.05e-06 1.6e-06 2.05e-06 2.15e-06 2.1e-06 1.8e-06 1.9e-06 1.8e-06 1.75e-06 1.4e-06 2.15e-06 1.95e-06 1.5e-06 2e-06 1.15e-06 2.2e-06 1.95e-06 1.6e-06 1.75e-06 1.75e-06 1.9e-06 1.9e-06 1.5e-06 1.6e-06 2.25e-06 1.65e-06 1.65e-06 1.6e-06 1.2e-06 1.9e-06 1.3e-06 1.5e-06 1.9e-06 1.5e-06 1.55e-06 1.8e-06 1.35e-06 1.1e-06 1.65e-06 2.15e-06 1.15e-06
32 2.2e-06 1.95e-06 2.7e-06 2.2e-06 1.6e-06 2.1e-06 2.3e-06 1.9e-06 2.15e-06 1.4e-06 1.85e-06 1.65e-06 1.6e-06 2.05e-06 1.9e-06 2.2e-06 2.25e-06 1.95e-06 2.15e-06 2.35e-06 1.65e-06 1.9e-06 1.85e-06 2.1e-06 2.55e-06 1.65e-06 2.65e-06 2.3e-06 2.1e-06 1.8e-06 1.65e-06 1.9e-06 2.8e-06 1.55e-06 2.15e-06 2.85e-06 2.15e-06 2.2e-06 2.15e-06 1.8e-06 1.9e-06 1.5e-06 2.15e-06 2.25e-06 2e-06 2.1e-06 2.05e-06 1.65e-06 1.5e-06 1.85e-06 2.55e-06 1.95e-06
33 1.6e-06 1.65e-06 2.45e-06 2e-06 1.9e-06 1.5e-06 2.2e-06 1.9e-06 1.75e-06 1.5e-06 1.75e-06 1.25e-06 9e-07 1.8e-06 2.15e-06 1.45e-06 1.95e-06 1.55e-06 1.7e-06 1.95e-06 1.25e-06 2.15e-06 1.9e-06 1.45e-06 2.55e-06 1.35e-06 2.45e-06 1.8e-06 1.6e-06 1.35e-06 1.5e-06 1.5e-06 1.55e-06 1.6e-06 1.5e-06 2.45e-06 1.95e-06 1.8e-06 1.55e-06 1.85e-06 1.7e-06 1.25e-06 1.6e-06 2.1e-06 1.8e-06 1.5e-06 1.85e-06 1.55e-06 1.05e-06 1.6e-06 2.2e-06 1.6e-06
34 1.1e-06 2.75e-06 1.5e-06 1.55e-06 2.05e-06 1.05e-06 2.45e-06 2.7e-06 1.65e-06 2.55e-06 2.35e-06 1.45e-06 1.5e-06 2.25e-06 2.75e-06 1.5e-06 1.6e-06 1.8e-06 1.2e-06 1.5e-06 1.3e-06 2.75e-06 2.4e-06 1.05e-06 2.2e-06 1.4e-06 1.5e-06 1.4e-06 1.15e-06 1.8e-06 2.05e-06 1.6e-06 2.15e-06 1.5e-06 1.9e-06 1.4e-06 1.9e-06 1.4e-06 1e-06 1.9e-06 2.2e-06 1.35e-06 1.15e-06 1.6e-06 1.75e-06 1e-06 1.4e-06 1.65e-06 1.1e-06 1.75e-06 1.95e-06 1.65e-06
35 1.45e-06 3.3e-06 8.5e-07 1.55e-06 2.5e-06 1.6e-06 2.65e-06 3.05e-06 2.05e-06 3e-06 3e-06 2.4e-06 2.5e-06 3e-06 3.15e-06 1.65e-06 1.45e-06 2.55e-06 1.55e-06 1.7e-06 2.5e-06 3.15e-06 2.95e-06 1.35e-06 2.1e-06 2.45e-06 8e-07 1.5e-06 1.4e-06 2.5e-06 2.85e-06 2.25e-06 2.85e-06 2.45e-06 1.4e-06 1e-06 2.45e-06 1.35e-06 1.4e-06 2.4e-06 3.05e-06 2.4e-06 1.45e-06 1.45e-06 2.3e-06 1.35e-06 1.6e-06 2.6e-06 2.25e-06 2.35e-06 1.8e-06 2.35e-06
