 slim_762167187 slim_762167172 slim_762167166 slim_762167206 slim_762167169 slim_762167160 slim_762167218 slim_762167216 slim_762167175 slim_762167211 slim_762167194 slim_762167220 slim_762167219 slim_762167174 slim_762167209 slim_762167178 slim_762167215 slim_762167195 slim_762167170 slim_762167203 slim_762167183 slim_762167191 slim_762167177 slim_762167208 slim_762167210 slim_762167205 slim_762167198 slim_762167186 slim_762167168 slim_762167201 slim_762167214 slim_762167189 slim_762167182 slim_762167171 slim_762167185 slim_762167217 slim_762167184 slim_762167199 slim_762167167 slim_762167207 slim_762167176 slim_762167180 slim_762167197 slim_762167212 slim_762167163 slim_762167179 slim_762167202 slim_762167161 slim_762167173 slim_762167181 slim_762167204 slim_762167165 slim_762167188 slim_762167164 slim_762167162 slim_762167192 slim_762167193 slim_762167190 slim_762167200 slim_762167213 slim_762167196
0 2.1e-06 1.75e-06 2e-06 1.45e-06 2.25e-06 1.85e-06 2.05e-06 2.45e-06 1.7e-06 1.55e-06 2.25e-06 2.2e-06 1.95e-06 1.3e-06 1.9e-06 1.85e-06 1.5e-06 1.7e-06 1.9e-06 1.45e-06 1.7e-06 2.15e-06 2e-06 2.35e-06 1.65e-06 1.2e-06 1.15e-06 2e-06 2.05e-06 1.8e-06 1.8e-06 1.35e-06 1.35e-06 1.65e-06 1.6e-06 2e-06 2.7e-06 2.1e-06 1.95e-06 1.8e-06 1.85e-06 2.65e-06 2.35e-06 2e-06 1.9e-06 1.55e-06 2.15e-06 1.6e-06 1.6e-06 2.3e-06 1.55e-06 1.75e-06 1.35e-06 2.3e-06 2.55e-06 1.6e-06 1.65e-06 1.95e-06 2e-06 2.1e-06 1.5e-06
1 1.75e-06 1.7e-06 1.85e-06 1.45e-06 2.05e-06 2.4e-06 1.6e-06 2.5e-06 2e-06 1.7e-06 1.95e-06 1.95e-06 1.9e-06 1.4e-06 1.85e-06 1.65e-06 2.05e-06 1.35e-06 1.95e-06 1.7e-06 1.35e-06 2.15e-06 1.6e-06 1.5e-06 1.6e-06 1.2e-06 2.15e-06 2.25e-06 2.1e-06 2.05e-06 2.4e-06 1.25e-06 1.35e-06 1.35e-06 1.9e-06 2.1e-06 2.7e-06 1.55e-06 1.75e-06 1.35e-06 2.4e-06 2.65e-06 2.45e-06 1.95e-06 2e-06 1.45e-06 2.2e-06 1.5e-06 1.3e-06 2.1e-06 1.35e-06 1.4e-06 1.8e-06 2.25e-06 2.25e-06 1.4e-06 1.85e-06 1.95e-06 2.6e-06 2.2e-06 1.95e-06
2 2e-06 1.85e-06 2.4e-06 2e-06 1.95e-06 1.95e-06 1.7e-06 2.5e-06 2.5e-06 1.9e-06 2.15e-06 2.45e-06 2.25e-06 2.05e-06 2.1e-06 1.25e-06 2.3e-06 1.6e-06 2.1e-06 1.9e-06 1.4e-06 2e-06 2.2e-06 2.3e-06 2.25e-06 1.7e-06 2.4e-06 2.35e-06 2.35e-06 2.4e-06 2.6e-06 1.9e-06 1.7e-06 1.55e-06 1.5e-06 1.7e-06 2.3e-06 1.95e-06 1.5e-06 1.5e-06 1.95e-06 2.25e-06 2.9e-06 2.2e-06 1.35e-06 1.9e-06 2.3e-06 1.75e-06 1.5e-06 2.45e-06 1.7e-06 1.65e-06 2.25e-06 2e-06 2.3e-06 1.9e-06 1.9e-06 1.7e-06 2.75e-06 1.75e-06 2e-06
3 1.45e-06 1.45e-06 2e-06 1.4e-06 2.15e-06 2.35e-06 1.95e-06 2.2e-06 1.55e-06 1.3e-06 2.15e-06 1.6e-06 1.5e-06 9.5e-07 1.55e-06 1.85e-06 1.95e-06 1.3e-06 1.9e-06 1.5e-06 1.65e-06 2.15e-06 1.75e-06 2.3e-06 1e-06 8.5e-07 2.3e-06 2.15e-06 2.15e-06 1.75e-06 2.3e-06 7.5e-07 1e-06 1.3e-06 1.5e-06 1.85e-06 2.5e-06 2e-06 1.75e-06 1.55e-06 2.35e-06 2.45e-06 2.45e-06 1.65e-06 1.95e-06 1.25e-06 1.8e-06 1.25e-06 1.25e-06 2e-06 1.1e-06 1.35e-06 1.6e-06 2.2e-06 2.35e-06 1.1e-06 2.15e-06 1.55e-06 2.45e-06 1.9e-06 2.05e-06
4 2.25e-06 2.05e-06 1.95e-06 2.15e-06 1.5e-06 2.45e-06 1.3e-06 2.35e-06 2.65e-06 1.65e-06 1.8e-06 2.15e-06 2.05e-06 2.25e-06 1.8e-06 2.05e-06 2.2e-06 1.75e-06 1.35e-06 1.9e-06 1.2e-06 1.35e-06 2.5e-06 2.35e-06 2.45e-06 2.05e-06 2.75e-06 2.4e-06 2.4e-06 2.55e-06 2.55e-06 2e-06 1.85e-06 1.8e-06 2.25e-06 2.5e-06 2.2e-06 2.2e-06 1.9e-06 1.6e-06 2.45e-06 2.15e-06 3.1e-06 1.8e-06 1.6e-06 1.85e-06 2.05e-06 1.4e-06 1.75e-06 2.05e-06 1.75e-06 1.8e-06 2.45e-06 1.2e-06 2.15e-06 1.95e-06 2.2e-06 2.05e-06 2.9e-06 1.8e-06 1.75e-06
5 1.85e-06 2.4e-06 1.95e-06 2.35e-06 2.45e-06 3.3e-06 2.35e-06 2.85e-06 2.5e-06 2.25e-06 2.7e-06 2.8e-06 2.6e-06 2.2e-06 2.5e-06 1.9e-06 2.05e-06 2.3e-06 2.35e-06 2e-06 2.1e-06 2.5e-06 2.8e-06 2.85e-06 2.55e-06 2.2e-06 1.65e-06 2.55e-06 2.55e-06 2.45e-06 2.4e-06 2.25e-06 2.2e-06 2.25e-06 1.9e-06 2.1e-06 2.6e-06 2.65e-06 2.2e-06 2.3e-06 1.65e-06 2.55e-06 3e-06 2.6e-06 1.85e-06 2.4e-06 2.7e-06 2.2e-06 2.2e-06 2.95e-06 2.15e-06 2.35e-06 2e-06 2.5e-06 3e-06 2.4e-06 2.05e-06 2e-06 2.5e-06 2.05e-06 1.9e-06
6 2.05e-06 1.6e-06 1.7e-06 1.95e-06 1.3e-06 2.35e-06 1.9e-06 2.35e-06 2.4e-06 1.6e-06 1.9e-06 2e-06 1.9e-06 2e-06 1.9e-06 1.65e-06 2.1e-06 1.5e-06 1.7e-06 1.75e-06 1.1e-06 1.65e-06 2.05e-06 2e-06 2.15e-06 1.65e-06 2.45e-06 2.2e-06 2.2e-06 2.3e-06 2.45e-06 1.8e-06 1.65e-06 1.5e-06 2.05e-06 2.2e-06 2.35e-06 1.75e-06 1.65e-06 1.3e-06 2.35e-06 2.3e-06 2.8e-06 1.9e-06 1.7e-06 1.6e-06 2.15e-06 1.5e-06 1.5e-06 2.05e-06 1.55e-06 1.55e-06 2.2e-06 1.6e-06 2e-06 1.75e-06 1.85e-06 2e-06 2.75e-06 1.9e-06 1.85e-06
7 2.45e-06 2.5e-06 2.5e-06 2.2e-06 2.35e-06 2.85e-06 2.35e-06 2.5e-06 2.75e-06 1.3e-06 2.75e-06 2.7e-06 2.5e-06 2.2e-06 2.7e-06 2.35e-06 2.3e-06 2.45e-06 2.2e-06 2.25e-06 2.5e-06 2.1e-06 2.6e-06 2.9e-06 2.4e-06 2e-06 3.15e-06 2e-06 3.25e-06 2.95e-06 2.25e-06 1.95e-06 2.2e-06 2.4e-06 1.95e-06 2.6e-06 1.85e-06 2.7e-06 2.1e-06 2.75e-06 2.85e-06 1.9e-06 3.25e-06 2.6e-06 2.3e-06 1.8e-06 2.05e-06 2.25e-06 2.35e-06 1.95e-06 2.35e-06 2.5e-06 2.65e-06 2.4e-06 2.2e-06 2.4e-06 3.1e-06 2.25e-06 2.4e-06 1.9e-06 2.85e-06
8 1.7e-06 2e-06 2.5e-06 1.55e-06 2.65e-06 2.5e-06 2.4e-06 2.75e-06 2.6e-06 1.85e-06 2.75e-06 1.85e-06 1.95e-06 1.65e-06 2e-06 2.3e-06 2e-06 1.85e-06 2.3e-06 1.55e-06 2.2e-06 2.55e-06 2.45e-06 2.8e-06 1.4e-06 1.7e-06 1.9e-06 2.55e-06 1.95e-06 1.45e-06 2.3e-06 1.35e-06 1.85e-06 2e-06 2.15e-06 2.1e-06 3.1e-06 2.55e-06 2.35e-06 2.25e-06 2.5e-06 3.05e-06 2.3e-06 2e-06 2.45e-06 1.9e-06 2.25e-06 1.8e-06 1.95e-06 2.65e-06 1.4e-06 1.9e-06 1.65e-06 2.75e-06 2.95e-06 1.75e-06 2.25e-06 2.15e-06 2.55e-06 2.5e-06 2.15e-06
9 1.55e-06 1.7e-06 1.9e-06 1.3e-06 1.65e-06 2.25e-06 1.6e-06 1.3e-06 1.85e-06 6e-07 2.15e-06 1.95e-06 1.75e-06 1.25e-06 1.8e-06 1.7e-06 1.35e-06 1.55e-06 1.25e-06 1.3e-06 1.6e-06 1.55e-06 1.95e-06 2.4e-06 1.45e-06 1.05e-06 2.3e-06 1.8e-06 2.4e-06 2.05e-06 1.7e-06 1e-06 1.3e-06 1.5e-06 1.35e-06 1.95e-06 1.9e-06 2.05e-06 1.45e-06 1.9e-06 2.25e-06 1.85e-06 2.65e-06 1.7e-06 1.7e-06 8e-07 1.5e-06 1.35e-06 1.45e-06 1.75e-06 1.4e-06 1.6e-06 1.75e-06 1.7e-06 1.95e-06 1.5e-06 2.25e-06 1.6e-06 2e-06 1.2e-06 2e-06
