 slim_762421571 slim_762421568 slim_762421605 slim_762421610 slim_762421599 slim_762421566 slim_762421588 slim_762421581 slim_762421608 slim_762421611 slim_762421561 slim_762421567 slim_762421563 slim_762421572 slim_762421591 slim_762421613 slim_762421580 slim_762421602 slim_762421592 slim_762421604 slim_762421616 slim_762421595 slim_762421603 slim_762421570 slim_762421564 slim_762421569 slim_762421574 slim_762421578 slim_762421594 slim_762421614 slim_762421590 slim_762421587 slim_762421577 slim_762421598 slim_762421575 slim_762421597 slim_762421562 slim_762421589 slim_762421615 slim_762421582 slim_762421612 slim_762421579 slim_762421607 slim_762421573 slim_762421609 slim_762421606 slim_762421601 slim_762421576 slim_762421600 slim_762421585 slim_762421593 slim_762421584 slim_762421565 slim_762421583 slim_762421596 slim_762421586
0 1.5e-06 1.35e-06 1.25e-06 1.35e-06 1.9e-06 1.5e-06 1.6e-06 1.05e-06 1.35e-06 1.6e-06 1.4e-06 1.55e-06 1.6e-06 1.9e-06 1.05e-06 2e-06 1.65e-06 1.9e-06 1.3e-06 2.9e-06 1.85e-06 1.9e-06 2e-06 1.3e-06 1.4e-06 1e-06 1.95e-06 2.05e-06 2.15e-06 1.3e-06 2.45e-06 1.55e-06 1.35e-06 1.35e-06 1.2e-06 2.15e-06 1.9e-06 1.55e-06 1.7e-06 1.35e-06 2e-06 1.85e-06 1.5e-06 1.55e-06 1.75e-06 1.3e-06 1.85e-06 1.6e-06 1.95e-06 1.8e-06 1.7e-06 1.85e-06 1.3e-06 1.75e-06 2.45e-06 2e-06
1 1.35e-06 2e-06 1.25e-06 1.45e-06 1.9e-06 1.9e-06 1.7e-06 1.55e-06 1.55e-06 1.3e-06 1.6e-06 1.6e-06 2e-06 1.4e-06 1.2e-06 2.05e-06 1.55e-06 1.95e-06 1.5e-06 3.05e-06 1.8e-06 1.45e-06 1.55e-06 1e-06 1.5e-06 1.15e-06 2.05e-06 1.95e-06 2.15e-06 1.6e-06 2.3e-06 1.65e-06 1.55e-06 1.45e-06 1.3e-06 2.15e-06 1.5e-06 1.6e-06 1.6e-06 1.05e-06 1.8e-06 1.75e-06 1.6e-06 1.4e-06 1.4e-06 1.5e-06 1.7e-06 1.6e-06 2.15e-06 1.9e-06 1.8e-06 1.45e-06 1.55e-06 2.05e-06 2.5e-06 2e-06
2 1.25e-06 1.25e-06 1.7e-06 1.2e-06 1.75e-06 1.6e-06 1.55e-06 1.4e-06 1.2e-06 1.35e-06 1.4e-06 1.45e-06 1.75e-06 1.55e-06 1.25e-06 1.7e-06 1.25e-06 1.6e-06 1.3e-06 2.8e-06 1.45e-06 1.5e-06 1.6e-06 1.2e-06 1.15e-06 9.5e-07 1.8e-06 1.65e-06 1.8e-06 1.35e-06 2e-06 1.3e-06 1.35e-06 1.25e-06 1.15e-06 1.8e-06 1.6e-06 1.45e-06 1.45e-06 1.25e-06 1.85e-06 1.5e-06 1.5e-06 1.55e-06 1.55e-06 1.3e-06 1.85e-06 1.25e-06 2e-06 1.6e-06 1.65e-06 1.55e-06 1.3e-06 1.8e-06 2.2e-06 1.6e-06
3 1.35e-06 1.45e-06 1.2e-06 1.9e-06 1.95e-06 1.8e-06 1.75e-06 1.45e-06 1.45e-06 1.55e-06 1.6e-06 1.65e-06 1.95e-06 1.85e-06 1.35e-06 2.05e-06 1.55e-06 1.55e-06 1.45e-06 2.4e-06 1.45e-06 1.8e-06 1.9e-06 1.4e-06 1.45e-06 1e-06 1.4e-06 1.95e-06 1.8e-06 1.6e-06 2.35e-06 1.45e-06 1.55e-06 1.45e-06 1.2e-06 1.8e-06 1.9e-06 1.6e-06 1.65e-06 1.4e-06 1.75e-06 1.8e-06 1.7e-06 1.65e-06 1.45e-06 1.5e-06 1.65e-06 1.55e-06 1.8e-06 1.8e-06 1.55e-06 1.85e-06 1.5e-06 2.05e-06 2.15e-06 1.6e-06
4 1.9e-06 1.9e-06 1.75e-06 1.95e-06 2.9e-06 2.3e-06 2.1e-06 2e-06 1.95e-06 2.2e-06 2e-06 2e-06 2.35e-06 2.2e-06 1.85e-06 2.3e-06 2e-06 2.5e-06 1.85e-06 3.3e-06 2.45e-06 2.15e-06 2.25e-06 1.85e-06 1.9e-06 1.7e-06 2.5e-06 1.75e-06 2.55e-06 2.3e-06 1.75e-06 2.15e-06 1.95e-06 1.75e-06 1.95e-06 2.55e-06 2.35e-06 1.55e-06 2.1e-06 1.85e-06 2.7e-06 2e-06 2.3e-06 2.25e-06 2.2e-06 1.9e-06 2.45e-06 2.1e-06 2.45e-06 2.2e-06 2.45e-06 2.3e-06 2.05e-06 2.3e-06 2.7e-06 2.6e-06
5 1.5e-06 1.9e-06 1.6e-06 1.8e-06 2.3e-06 2.3e-06 1.8e-06 1.6e-06 1.8e-06 1.8e-06 1.9e-06 1.45e-06 1.6e-06 1.95e-06 1.65e-06 1.95e-06 1.65e-06 1.95e-06 1.8e-06 3e-06 1.9e-06 1.55e-06 1.65e-06 1.85e-06 1.25e-06 1.55e-06 2.35e-06 2.25e-06 1.8e-06 1.35e-06 1.95e-06 1.6e-06 1.85e-06 1.45e-06 1.55e-06 1.8e-06 1.95e-06 1.85e-06 1.75e-06 1.9e-06 2.25e-06 1.55e-06 1.55e-06 1.85e-06 2.1e-06 1.8e-06 2.45e-06 1.6e-06 2.5e-06 1.5e-06 2.05e-06 1.9e-06 1.3e-06 1.7e-06 2.1e-06 1.95e-06
6 1.6e-06 1.7e-06 1.55e-06 1.75e-06 2.1e-06 1.8e-06 2.2e-06 1.85e-06 1.7e-06 1.6e-06 1.75e-06 1.5e-06 1.85e-06 1.5e-06 1.1e-06 1.5e-06 1.3e-06 1.75e-06 1.65e-06 2.15e-06 1.8e-06 1.75e-06 1.85e-06 1.65e-06 1.3e-06 1.45e-06 2.25e-06 1.85e-06 2.05e-06 1.65e-06 2.15e-06 1.5e-06 1.7e-06 1.7e-06 1.25e-06 2.05e-06 1.75e-06 1.75e-06 1.45e-06 1.7e-06 2e-06 1.55e-06 1.75e-06 1.6e-06 1.95e-06 1.65e-06 2.2e-06 1.5e-06 2e-06 1.75e-06 1.7e-06 1.7e-06 1.6e-06 1.65e-06 2e-06 1.85e-06
7 1.05e-06 1.55e-06 1.4e-06 1.45e-06 2e-06 1.6e-06 1.85e-06 1.9e-06 1.5e-06 1.85e-06 1.6e-06 1.75e-06 1.65e-06 2.1e-06 1.35e-06 2.2e-06 1.85e-06 2.1e-06 1.45e-06 3.1e-06 2.05e-06 2.05e-06 2.15e-06 1.5e-06 1.55e-06 1.2e-06 2.05e-06 2.15e-06 2.3e-06 1.45e-06 2.55e-06 1.75e-06 1.55e-06 1.5e-06 1.45e-06 2.3e-06 2.1e-06 1.65e-06 1.9e-06 1.5e-06 2.25e-06 2e-06 1.45e-06 1.8e-06 1.85e-06 1.5e-06 2e-06 1.8e-06 2.1e-06 1.95e-06 1.95e-06 2.05e-06 1.35e-06 1.8e-06 2.6e-06 2.2e-06
8 1.35e-06 1.55e-06 1.2e-06 1.45e-06 1.95e-06 1.8e-06 1.7e-06 1.5e-06 2e-06 1.7e-06 1.35e-06 1.7e-06 1.65e-06 1.9e-06 1.4e-06 1.7e-06 1.65e-06 1.9e-06 1.25e-06 2.85e-06 1.9e-06 1.9e-06 2e-06 1.5e-06 1.45e-06 1.2e-06 2.05e-06 1.9e-06 2.15e-06 1.6e-06 2.3e-06 1.35e-06 1.3e-06 1.5e-06 1.4e-06 2.15e-06 1.7e-06 1.7e-06 1.45e-06 1.55e-06 2.1e-06 1.85e-06 1.8e-06 1.4e-06 1.85e-06 1.25e-06 2.05e-06 1.4e-06 2.1e-06 1.5e-06 1.9e-06 1.65e-06 1.6e-06 1.95e-06 2.4e-06 2e-06
9 1.6e-06 1.3e-06 1.35e-06 1.55e-06 2.2e-06 1.8e-06 1.6e-06 1.85e-06 1.7e-06 1.4e-06 1.8e-06 1.7e-06 1.9e-06 1.15e-06 1.4e-06 1.7e-06 1.1e-06 1.5e-06 1.7e-06 2.65e-06 1.3e-06 1.35e-06 1.45e-06 1.25e-06 1.3e-06 1.25e-06 2.15e-06 2e-06 1.9e-06 1.3e-06 2.25e-06 1.25e-06 1.75e-06 1.8e-06 1.15e-06 1.9e-06 1.3e-06 1.9e-06 1.2e-06 1.3e-06 1.2e-06 1.55e-06 1.35e-06 1.1e-06 1.5e-06 1.7e-06 1.9e-06 1.2e-06 2.3e-06 1.7e-06 1.65e-06 1.25e-06 1.35e-06 1.9e-06 2.3e-06 1.5e-06
10 1.4e-06 1.6e-06 1.4e-06 1.6e-06 2e-06 1.9e-06 1.75e-06 1.6e-06 1.35e-06 1.8e-06 2.3e-06 1.75e-06 1.65e-06 1.95e-06 1.45e-06 1.65e-06 1.7e-06 2e-06 1.2e-06 3e-06 2e-06 1.95e-06 2.05e-06 1.55e-06 1.5e-06 1.3e-06 2.2e-06 1.95e-06 2.25e-06 1.7e-06 2.35e-06 1.35e-06 1.15e-06 1.55e-06 1.5e-06 2.25e-06 1.65e-06 1.75e-06 1.65e-06 1.6e-06 2.25e-06 1.9e-06 1.9e-06 1.6e-06 1.95e-06 1.2e-06 2.15e-06 1.35e-06 2.2e-06 1.7e-06 2e-06 1.6e-06 1.7e-06 2.05e-06 2.5e-06 2.1e-06
