 slim_762295632 slim_762295646 slim_762295653 slim_762295638 slim_762295591 slim_762295654 slim_762295648 slim_762295637 slim_762295627 slim_762295625 slim_762295593 slim_762295640 slim_762295644 slim_762295643 slim_762295636 slim_762295606 slim_762295601 slim_762295630 slim_762295651 slim_762295645 slim_762295609 slim_762295639 slim_762295613 slim_762295592 slim_762295612 slim_762295624 slim_762295595 slim_762295656 slim_762295596 slim_762295618 slim_762295641 slim_762295608 slim_762295629 slim_762295649 slim_762295600 slim_762295615 slim_762295598 slim_762295602 slim_762295594 slim_762295626 slim_762295605 slim_762295634 slim_762295621 slim_762295599 slim_762295633 slim_762295597 slim_762295655 slim_762295652 slim_762295642 slim_762295590 slim_762295620 slim_762295603 slim_762295616 slim_762295635 slim_762295617 slim_762295619 slim_762295650 slim_762295622 slim_762295614 slim_762295610 slim_762295647 slim_762295631 slim_762295607 slim_762295604 slim_762295628 slim_762295623 slim_762295611
10 1.6e-06 1.65e-06 1.9e-06 1.85e-06 1.45e-06 1.45e-06 1.5e-06 1.7e-06 2.1e-06 1.55e-06 2.3e-06 1.85e-06 1.55e-06 1.4e-06 1.35e-06 2.4e-06 2e-06 1.75e-06 1.5e-06 1.8e-06 1.75e-06 1.4e-06 1.95e-06 1.8e-06 1.5e-06 1.75e-06 2.15e-06 1.8e-06 1.75e-06 1.4e-06 1.55e-06 1.9e-06 1.5e-06 1.7e-06 1.8e-06 2.35e-06 1.45e-06 1.75e-06 1.55e-06 1.55e-06 1.35e-06 1.75e-06 1.65e-06 1.45e-06 1.65e-06 1.55e-06 1.4e-06 2.1e-06 1.9e-06 1.65e-06 1.8e-06 2.15e-06 1.25e-06 1.35e-06 1.4e-06 1.5e-06 1.55e-06 1.8e-06 2.05e-06 1.4e-06 1.8e-06 2.35e-06 1.95e-06 1.45e-06 1.45e-06 1.75e-06 1.45e-06
11 1.3e-06 1.95e-06 1.6e-06 1.75e-06 1.7e-06 1.1e-06 1e-06 1.6e-06 1.9e-06 1.85e-06 1.85e-06 1.9e-06 1.5e-06 1.25e-06 1.15e-06 1.4e-06 1.3e-06 1.65e-06 1.4e-06 1.7e-06 9.5e-07 1.85e-06 1.2e-06 1.65e-06 1.8e-06 1.25e-06 1.35e-06 1.7e-06 9.5e-07 1.25e-06 1.25e-06 1.8e-06 1.45e-06 1.6e-06 1.25e-06 1.2e-06 1.75e-06 1.25e-06 1.85e-06 2e-06 1.25e-06 9.5e-07 1.4e-06 1.4e-06 1.25e-06 1.15e-06 1.35e-06 1.35e-06 1.15e-06 1.45e-06 2.1e-06 1.8e-06 1.1e-06 1.35e-06 1.15e-06 1.5e-06 1.25e-06 1e-06 1.7e-06 1.6e-06 1.4e-06 1.2e-06 1.1e-06 1.35e-06 1.45e-06 1.3e-06 1.45e-06
12 1.3e-06 1.15e-06 1.55e-06 1.4e-06 1.45e-06 1.05e-06 1e-06 1.5e-06 1.7e-06 1.05e-06 1.55e-06 1.5e-06 1.8e-06 1.05e-06 9.5e-07 2.15e-06 1.6e-06 1.3e-06 1e-06 1.35e-06 1.5e-06 1.3e-06 1.6e-06 1.9e-06 1.05e-06 1.25e-06 1.9e-06 1.35e-06 1.5e-06 1.2e-06 1.15e-06 1.45e-06 1e-06 1.55e-06 1.45e-06 2.1e-06 1e-06 1.3e-06 1.1e-06 1.4e-06 1.15e-06 1.5e-06 1.7e-06 9.5e-07 1.3e-06 1.25e-06 9e-07 1.8e-06 1.5e-06 1.05e-06 1.25e-06 1.75e-06 9.5e-07 1e-06 1e-06 1.05e-06 1.15e-06 1.55e-06 1.7e-06 1.1e-06 1.45e-06 2.1e-06 1.65e-06 9.5e-07 1.35e-06 1.3e-06 1.05e-06
13 1.05e-06 1.45e-06 1.35e-06 1.45e-06 1.25e-06 8e-07 7.5e-07 1.1e-06 1.85e-06 1.35e-06 1.4e-06 1.25e-06 1.05e-06 1.3e-06 8e-07 1.9e-06 1.35e-06 1.35e-06 1e-06 1.4e-06 1.25e-06 1.35e-06 1.35e-06 1.7e-06 1.3e-06 1.05e-06 1.65e-06 1.4e-06 1.25e-06 9e-07 9e-07 1.5e-06 1e-06 1.25e-06 1.2e-06 1.85e-06 1.25e-06 1.05e-06 1.35e-06 1.5e-06 7.5e-07 1.25e-06 1.5e-06 9.5e-07 1.15e-06 1e-06 9e-07 1.55e-06 1.25e-06 1.05e-06 1.6e-06 1.8e-06 8e-07 1e-06 7.5e-07 1.1e-06 9e-07 1.3e-06 1.7e-06 9.5e-07 1.2e-06 1.85e-06 1.4e-06 9.5e-07 1.05e-06 1.05e-06 1.1e-06
14 1.4e-06 1.6e-06 1.7e-06 1.7e-06 1.45e-06 4e-07 5e-07 1.5e-06 1.8e-06 1.5e-06 1.35e-06 1.15e-06 9.5e-07 8e-07 6e-07 1.85e-06 1.15e-06 1.6e-06 9e-07 1.65e-06 1e-06 1.45e-06 1.25e-06 1.5e-06 1.45e-06 1.05e-06 1.7e-06 1.65e-06 1e-06 9e-07 9e-07 1.75e-06 9e-07 1.55e-06 1e-06 1.8e-06 1.3e-06 1.05e-06 1.5e-06 1.6e-06 8.5e-07 1e-06 1.6e-06 8e-07 8.5e-07 9.5e-07 8e-07 1.7e-06 1.05e-06 6e-07 1.75e-06 1.85e-06 7.5e-07 8e-07 7.5e-07 1.1e-06 9e-07 1.05e-06 1.75e-06 1.35e-06 1.2e-06 1.8e-06 1.55e-06 8.5e-07 9.5e-07 1.05e-06 9.5e-07
15 1.6e-06 2.45e-06 1.9e-06 2.1e-06 2.05e-06 1.8e-06 2e-06 1.9e-06 1.5e-06 2.35e-06 2.4e-06 1.4e-06 2.15e-06 1.9e-06 1.85e-06 3e-07 1.05e-06 2e-06 2.1e-06 2.05e-06 1.15e-06 2.25e-06 1.1e-06 1.3e-06 2.3e-06 1.8e-06 1.3e-06 2.05e-06 1.15e-06 1.75e-06 1.9e-06 2.15e-06 2.1e-06 1.85e-06 1.55e-06 4.5e-07 2.15e-06 1.8e-06 2.35e-06 2.4e-06 1.8e-06 1.15e-06 1.5e-06 2e-06 1.55e-06 1.55e-06 2e-06 8e-07 1.05e-06 2.3e-06 2.6e-06 1.4e-06 1.65e-06 1.85e-06 1.75e-06 2.2e-06 1.9e-06 1.2e-06 1.3e-06 2.1e-06 2e-06 4.5e-07 1.05e-06 2.05e-06 1.9e-06 1.8e-06 2e-06
16 1.55e-06 2.2e-06 1.85e-06 2e-06 1.85e-06 1.1e-06 1.2e-06 1.7e-06 1.8e-06 2.1e-06 2e-06 1.3e-06 1.6e-06 1.35e-06 1.15e-06 1.05e-06 2e-06 1.9e-06 1.55e-06 1.95e-06 1.15e-06 2e-06 1.15e-06 1.45e-06 2.05e-06 1.4e-06 1.5e-06 1.95e-06 1.15e-06 1.4e-06 1.4e-06 2.05e-06 1.55e-06 1.75e-06 1.3e-06 1.15e-06 1.9e-06 1.4e-06 2.1e-06 2.15e-06 1.4e-06 1.15e-06 1.65e-06 1.45e-06 1.3e-06 1.3e-06 1.45e-06 1.25e-06 1.05e-06 1.45e-06 2.35e-06 1.7e-06 1.25e-06 1.45e-06 1.25e-06 1.75e-06 1.4e-06 1.2e-06 1.6e-06 1.85e-06 1.55e-06 1.15e-06 1.35e-06 1.5e-06 1.5e-06 1.4e-06 1.6e-06
17 8.5e-07 8.5e-07 1.05e-06 9.5e-07 1.35e-06 1.7e-06 1.6e-06 1.4e-06 1.4e-06 7.5e-07 1.75e-06 1.65e-06 1.3e-06 1.35e-06 1.6e-06 2e-06 1.9e-06 1.5e-06 1.3e-06 8e-07 1.7e-06 1.2e-06 1.75e-06 2.1e-06 9e-07 1.3e-06 1.8e-06 8e-07 1.7e-06 1.35e-06 1.4e-06 1e-06 1.3e-06 1.25e-06 1.65e-06 1.95e-06 9.5e-07 1.35e-06 9e-07 1.2e-06 1.35e-06 1.7e-06 1.55e-06 1.3e-06 1.7e-06 1.2e-06 1.2e-06 1.4e-06 1.8e-06 1.8e-06 9e-07 1.45e-06 1.15e-06 1.25e-06 1.25e-06 1e-06 1.4e-06 1.75e-06 1.5e-06 9.5e-07 1.65e-06 1.95e-06 1.25e-06 1.25e-06 1.65e-06 1.35e-06 1.25e-06
18 1.25e-06 1.1e-06 1.55e-06 1.4e-06 1.4e-06 1e-06 8.5e-07 1.45e-06 1.7e-06 1.05e-06 1.5e-06 1.4e-06 1e-06 1e-06 9e-07 2.1e-06 1.55e-06 1.3e-06 1.7e-06 1.35e-06 1.45e-06 1.25e-06 1.5e-06 1.85e-06 9e-07 1.2e-06 1.85e-06 1.3e-06 1.45e-06 1.15e-06 1.05e-06 1.45e-06 9e-07 1.5e-06 1.4e-06 2.05e-06 9.5e-07 1.2e-06 1.05e-06 1.4e-06 1.1e-06 1.45e-06 1.65e-06 9e-07 1.25e-06 1.2e-06 8.5e-07 1.75e-06 1.4e-06 9.5e-07 1.3e-06 1.75e-06 9e-07 9.5e-07 9.5e-07 1.05e-06 1.05e-06 1.5e-06 1.65e-06 1e-06 1.35e-06 2.05e-06 1.6e-06 8.5e-07 1.3e-06 1.25e-06 1.05e-06
19 9e-07 9e-07 1.05e-06 1e-06 1.4e-06 1.75e-06 1.65e-06 1.45e-06 1.45e-06 8e-07 1.8e-06 1.7e-06 1.35e-06 1.4e-06 1.65e-06 2.05e-06 1.95e-06 8e-07 1.35e-06 1.6e-06 1.75e-06 1.25e-06 1.8e-06 2.15e-06 9.5e-07 1.35e-06 1.85e-06 8.5e-07 1.75e-06 1.4e-06 1.45e-06 1e-06 1.35e-06 1.3e-06 1.7e-06 2e-06 1e-06 1.35e-06 9e-07 1.25e-06 1.4e-06 1.75e-06 1.6e-06 1.35e-06 1.75e-06 1.25e-06 1.25e-06 1.45e-06 1.85e-06 1.85e-06 9.5e-07 1.5e-06 1.2e-06 1.3e-06 1.3e-06 1.05e-06 1.45e-06 1.8e-06 1.5e-06 1e-06 1.7e-06 2e-06 1.3e-06 1.3e-06 1.7e-06 1.35e-06 1.3e-06
20 1.35e-06 2e-06 1.65e-06 1.8e-06 1.65e-06 9.5e-07 1.15e-06 1.6e-06 1.8e-06 1.9e-06 1.75e-06 9.5e-07 1.5e-06 1.25e-06 1e-06 1.15e-06 1.15e-06 1.7e-06 1.45e-06 1.75e-06 1.4e-06 1.8e-06 1.2e-06 1.4e-06 1.85e-06 1.3e-06 1.2e-06 1.75e-06 7e-07 1.15e-06 1.3e-06 1.85e-06 1.45e-06 1.55e-06 1.05e-06 9.5e-07 1.7e-06 1.3e-06 1.9e-06 1.95e-06 1.15e-06 7e-07 1.3e-06 1.35e-06 1.05e-06 1.05e-06 1.35e-06 1.25e-06 1.05e-06 1.45e-06 2.15e-06 1.7e-06 1e-06 1.2e-06 1.15e-06 1.55e-06 1.3e-06 7.5e-07 1.6e-06 1.65e-06 1.5e-06 9.5e-07 1e-06 1.4e-06 1.25e-06 1.3e-06 1.35e-06
21 1.25e-06 9.5e-07 1.55e-06 1.35e-06 9.5e-07 1.65e-06 1.65e-06 1.4e-06 1.55e-06 8.5e-07 1.4e-06 1.85e-06 1.3e-06 1.35e-06 1.45e-06 2.25e-06 2e-06 1.2e-06 1.25e-06 1.25e-06 1.8e-06 1.4e-06 1.95e-06 2.15e-06 8.5e-07 1.65e-06 1.9e-06 1.25e-06 1.8e-06 1.4e-06 1.45e-06 1.4e-06 1.25e-06 1.5e-06 1.8e-06 2.2e-06 8e-07 1.65e-06 9e-07 8.5e-07 1.35e-06 1.8e-06 1.4e-06 1.2e-06 1.55e-06 1.5e-06 1.15e-06 1.85e-06 1.9e-06 1.65e-06 1.1e-06 1.7e-06 1.2e-06 1.15e-06 1.3e-06 1.2e-06 1.45e-06 1.85e-06 1.65e-06 9.5e-07 1.7e-06 2.2e-06 1.7e-06 1.2e-06 1.55e-06 1.65e-06 1.25e-06
22 1.4e-06 2.05e-06 1.7e-06 1.85e-06 1.8e-06 1.2e-06 1.1e-06 1.7e-06 1.75e-06 1.95e-06 1.95e-06 1.2e-06 1.6e-06 1.35e-06 1.25e-06 1.1e-06 1.15e-06 1.75e-06 1.5e-06 1.8e-06 1.2e-06 1.95e-06 2.1e-06 1.5e-06 1.9e-06 1.35e-06 1.6e-06 1.8e-06 1.2e-06 1.35e-06 1.35e-06 1.9e-06 1.55e-06 1.7e-06 1.4e-06 1.2e-06 1.85e-06 1.35e-06 1.95e-06 2.1e-06 1.35e-06 1.2e-06 1.6e-06 1.5e-06 1.4e-06 1.25e-06 1.45e-06 1.2e-06 1.1e-06 1.55e-06 2.2e-06 1.65e-06 1.2e-06 1.45e-06 1.25e-06 1.6e-06 1.35e-06 1.25e-06 1.55e-06 1.7e-06 1.5e-06 1.2e-06 1.3e-06 1.45e-06 1.55e-06 1.4e-06 1.55e-06
23 1.85e-06 2.25e-06 2.15e-06 2.2e-06 2.1e-06 1.5e-06 1.7e-06 2.05e-06 1.9e-06 2.15e-06 1.8e-06 1.65e-06 1.9e-06 1.7e-06 1.5e-06 1.3e-06 1.45e-06 2.1e-06 1.85e-06 2.15e-06 1.4e-06 2.15e-06 1.5e-06 2.5e-06 2.1e-06 1.85e-06 1.9e-06 2.15e-06 1.4e-06 1.6e-06 1.8e-06 2.25e-06 1.85e-06 1.9e-06 1.65e-06 1.4e-06 1.95e-06 1.85e-06 2.15e-06 2.3e-06 1.6e-06 1.4e-06 1.9e-06 1.75e-06 1.6e-06 1.6e-06 1.75e-06 1.55e-06 1.45e-06 1.85e-06 2.4e-06 1.85e-06 1.45e-06 1.6e-06 1.65e-06 1.95e-06 1.8e-06 1.45e-06 1.75e-06 1.95e-06 2.05e-06 1.4e-06 1.65e-06 1.8e-06 1.6e-06 1.85e-06 1.75e-06
24 1.1e-06 3.5e-07 1.4e-06 1e-06 1.25e-06 1.7e-06 1.6e-06 1.5e-06 1.3e-06 3.5e-07 1.5e-06 1.8e-06 1.05e-06 1.3e-06 1.45e-06 2.3e-06 2.05e-06 9e-07 9e-07 9.5e-07 1.85e-06 8.5e-07 1.9e-06 2.1e-06 1e-07 1.6e-06 2.1e-06 8.5e-07 1.85e-06 1.35e-06 1.4e-06 1.05e-06 9e-07 1.45e-06 1.85e-06 2.25e-06 3.5e-07 1.6e-06 3.5e-07 1e-06 1.3e-06 1.85e-06 1.6e-06 1e-06 1.55e-06 1.45e-06 9e-07 1.8e-06 1.95e-06 1.5e-06 6e-07 1.5e-06 1.05e-06 9.5e-07 1.25e-06 9e-07 1.4e-06 1.9e-06 1.4e-06 5e-07 1.8e-06 2.25e-06 1.65e-06 9.5e-07 1.6e-06 1.6e-06 9.5e-07
25 1.1e-06 1.6e-06 1.3e-06 1.45e-06 1.5e-06 1e-06 8.5e-07 1.35e-06 1.85e-06 1.5e-06 1.75e-06 1.25e-06 1.25e-06 1.05e-06 1.05e-06 1.8e-06 1.4e-06 1.3e-06 1.2e-06 1.35e-06 1.3e-06 1.65e-06 1.35e-06 1.85e-06 1.6e-06 1.7e-06 1.55e-06 1.35e-06 1.3e-06 1.15e-06 1.05e-06 1.5e-06 1.25e-06 1.4e-06 1.25e-06 1.75e-06 1.55e-06 1.05e-06 1.65e-06 1.65e-06 1.15e-06 1.3e-06 1.6e-06 1.2e-06 1.4e-06 1.05e-06 1.15e-06 1.45e-06 1.25e-06 1.25e-06 1.65e-06 1.75e-06 1e-06 1.25e-06 9.5e-07 1.2e-06 1.05e-06 1.35e-06 1.8e-06 1.4e-06 1.2e-06 1.75e-06 1.3e-06 1.15e-06 1.35e-06 1.1e-06 1.3e-06
26 1.4e-06 2.25e-06 1.7e-06 1.9e-06 1.7e-06 1.65e-06 1.75e-06 1.3e-06 2e-06 2.15e-06 2.15e-06 1.35e-06 1.9e-06 1.65e-06 1.7e-06 1.3e-06 1.5e-06 1.8e-06 1.85e-06 1.85e-06 1.2e-06 1.9e-06 1.6e-06 1.9e-06 2.1e-06 1.55e-06 1.7e-06 1.85e-06 1.2e-06 1.65e-06 1.65e-06 1.95e-06 1.85e-06 1.65e-06 1.45e-06 1.1e-06 1.95e-06 1.55e-06 2.15e-06 2.05e-06 1.7e-06 1.2e-06 1.35e-06 1.75e-06 1.6e-06 1.45e-06 1.75e-06 1.3e-06 1.4e-06 2e-06 2.4e-06 1.9e-06 1.55e-06 1.75e-06 1.5e-06 2.05e-06 1.65e-06 1.25e-06 1.8e-06 1.9e-06 1.4e-06 1.1e-06 1.05e-06 1.8e-06 1.8e-06 1.55e-06 1.9e-06
27 9e-07 8.5e-07 1.1e-06 1e-06 1.4e-06 1.75e-06 1.65e-06 1.45e-06 1.45e-06 8e-07 1.8e-06 1.7e-06 1.35e-06 1.4e-06 1.65e-06 2.05e-06 1.95e-06 8e-07 1.3e-06 8.5e-07 1.75e-06 1.25e-06 1.8e-06 2.15e-06 8.5e-07 1.35e-06 1.85e-06 1.6e-06 1.75e-06 1.4e-06 1.45e-06 1.05e-06 1.3e-06 1.3e-06 1.7e-06 2e-06 1e-06 1.4e-06 9.5e-07 1.25e-06 1.4e-06 1.75e-06 1.6e-06 1.35e-06 1.75e-06 1.25e-06 1.25e-06 1.45e-06 1.85e-06 1.85e-06 9.5e-07 1.5e-06 1.2e-06 1.3e-06 1.3e-06 1.05e-06 1.45e-06 1.8e-06 1.55e-06 9.5e-07 1.7e-06 2e-06 1.3e-06 1.3e-06 1.7e-06 1.4e-06 1.3e-06
