 slim_762076776 slim_762076775 slim_762076767 slim_762076788 slim_762076766 slim_762076795 slim_762076798 slim_762076792 slim_762076782 slim_762076803 slim_762076772 slim_762076765 slim_762076804 slim_762076786 slim_762076791 slim_762076780 slim_762076793 slim_762076769 slim_762076790 slim_762076770 slim_762076802 slim_762076773 slim_762076781 slim_762076785 slim_762076778 slim_762076797 slim_762076805 slim_762076794 slim_762076796 slim_762076768 slim_762076799 slim_762076764 slim_762076774 slim_762076783 slim_762076763 slim_762076789 slim_762076777 slim_762076771 slim_762076761 slim_762076779 slim_762076801 slim_762076762 slim_762076800 slim_762076787 slim_762076784
10 1.7e-06 2e-06 1.65e-06 1.6e-06 2.1e-06 1.2e-06 2.8e-06 2.15e-06 2.45e-06 1.4e-06 1.3e-06 1.8e-06 1.9e-06 1.15e-06 1.85e-06 2e-06 1.45e-06 1.15e-06 1.35e-06 1.05e-06 1.65e-06 1.45e-06 8.5e-07 1.4e-06 1.15e-06 1.7e-06 1.8e-06 1.05e-06 2.15e-06 1.2e-06 1.15e-06 1.8e-06 2.05e-06 2.2e-06 1.75e-06 1.4e-06 8e-07 2.25e-06 1.4e-06 1.75e-06 1.55e-06 1.45e-06 1.65e-06 1.85e-06 1e-06
11 1.7e-06 1.85e-06 1.55e-06 1.75e-06 1.85e-06 2e-06 2.5e-06 1.95e-06 1.75e-06 1.55e-06 1.8e-06 2.1e-06 1.3e-06 1.65e-06 2.05e-06 2.05e-06 1.15e-06 1.75e-06 1.9e-06 1.6e-06 1.75e-06 1.35e-06 1.85e-06 1.5e-06 1.45e-06 2.05e-06 1.1e-06 1.65e-06 1.5e-06 1.5e-06 2e-06 1.7e-06 1.95e-06 2.1e-06 1.45e-06 1.8e-06 1.65e-06 2.4e-06 1.2e-06 1.8e-06 1.75e-06 1.7e-06 1.7e-06 1.3e-06 1.75e-06
12 1.6e-06 1.75e-06 1.25e-06 1.4e-06 1.8e-06 2e-06 2.45e-06 1.65e-06 1.75e-06 1.45e-06 1.9e-06 1.3e-06 1.8e-06 1.85e-06 2.15e-06 1.75e-06 1e-06 1.95e-06 2.05e-06 1.4e-06 1.7e-06 1.05e-06 1.85e-06 1.5e-06 1.45e-06 2.15e-06 1.3e-06 1.45e-06 1.55e-06 1.15e-06 2e-06 1.95e-06 1.8e-06 1.85e-06 1.1e-06 1.9e-06 1.9e-06 2.4e-06 9.5e-07 2.1e-06 2e-06 1.9e-06 1.65e-06 1.5e-06 1.95e-06
13 2e-06 1.95e-06 1.6e-06 1.85e-06 2.05e-06 1.45e-06 3.05e-06 2.05e-06 1.9e-06 1.25e-06 1.15e-06 1.65e-06 1.85e-06 1.2e-06 1.9e-06 2.3e-06 1.5e-06 7e-07 1.2e-06 1.4e-06 1.6e-06 1.6e-06 1.2e-06 1.05e-06 1.15e-06 1.95e-06 1.65e-06 1.5e-06 1.8e-06 1.35e-06 1.55e-06 2.1e-06 2.05e-06 1.9e-06 1.85e-06 1.55e-06 8.5e-07 2.1e-06 1.5e-06 1.5e-06 1.55e-06 1.45e-06 1.6e-06 1.55e-06 7.5e-07
14 2e-06 2.1e-06 1.85e-06 2.2e-06 2.2e-06 2.25e-06 1.6e-06 2.2e-06 2.55e-06 2.05e-06 1.85e-06 2.05e-06 2.15e-06 1.9e-06 3.1e-06 2.2e-06 1.95e-06 1.85e-06 2.1e-06 1.85e-06 2e-06 2.05e-06 1.95e-06 2.05e-06 1.75e-06 1.65e-06 2.05e-06 2e-06 2.05e-06 1.9e-06 2.15e-06 2.05e-06 2.2e-06 2.7e-06 2.15e-06 1.8e-06 1.65e-06 2.55e-06 1.95e-06 2.35e-06 2.15e-06 2.1e-06 2.35e-06 2.15e-06 1.95e-06
15 1.75e-06 1.75e-06 1.75e-06 1.9e-06 1.85e-06 2.4e-06 2.15e-06 2.2e-06 2.15e-06 2.1e-06 2e-06 2.05e-06 1.75e-06 2.3e-06 2.2e-06 2.6e-06 1.7e-06 2.4e-06 2.65e-06 1.6e-06 1.9e-06 1.45e-06 2.05e-06 2.1e-06 1.85e-06 2.15e-06 2.05e-06 1.6e-06 2e-06 1.5e-06 2.2e-06 1.85e-06 1.7e-06 2.45e-06 1.45e-06 1.9e-06 2.25e-06 2.5e-06 1.5e-06 2.55e-06 2.1e-06 2.1e-06 2.4e-06 2.05e-06 2.35e-06
16 9e-07 1.5e-06 1.2e-06 1.65e-06 1.5e-06 1.8e-06 2.65e-06 2e-06 2.15e-06 1.25e-06 1.45e-06 1.15e-06 1e-06 1.5e-06 1.95e-06 1.7e-06 2e-07 1.6e-06 1.8e-06 1.05e-06 1.4e-06 7e-07 1.4e-06 1e-06 9.5e-07 2.05e-06 1.15e-06 1.05e-06 1.85e-06 9e-07 1.65e-06 1.6e-06 1.7e-06 2.2e-06 8.5e-07 1.35e-06 1.4e-06 2.55e-06 4e-07 2.05e-06 1.9e-06 1.75e-06 1.3e-06 1.15e-06 1.7e-06
17 2.1e-06 2.05e-06 1.7e-06 1.9e-06 2.15e-06 1.45e-06 3.15e-06 2.15e-06 2e-06 1.3e-06 1.15e-06 1.75e-06 1.95e-06 7e-07 1.85e-06 2.4e-06 1.6e-06 1.2e-06 1.1e-06 1.4e-06 1.7e-06 1.7e-06 1.2e-06 1.1e-06 1.1e-06 2e-06 1.75e-06 1.55e-06 1.9e-06 1.35e-06 1.55e-06 2.2e-06 2.15e-06 1.95e-06 1.95e-06 1.65e-06 7.5e-07 2.15e-06 1.6e-06 1.55e-06 1.6e-06 1.5e-06 1.65e-06 1.65e-06 7.5e-07
18 2.35e-06 2.4e-06 1.9e-06 2.05e-06 2.5e-06 1.25e-06 3.35e-06 2.35e-06 2.55e-06 1.25e-06 1.35e-06 1.9e-06 2.05e-06 1.2e-06 2.1e-06 2.65e-06 1.8e-06 1.1e-06 1.8e-06 1.7e-06 1.7e-06 2e-06 1.3e-06 1.55e-06 1.4e-06 2.15e-06 1.9e-06 1.85e-06 2.3e-06 1.65e-06 1.6e-06 2.5e-06 2.55e-06 1.85e-06 2.15e-06 1.95e-06 9.5e-07 2.05e-06 1.85e-06 1.75e-06 2.05e-06 1.95e-06 1.4e-06 2.05e-06 1.15e-06
19 1.3e-06 1.7e-06 1.25e-06 1.3e-06 1.8e-06 1.4e-06 2.5e-06 1.9e-06 2.15e-06 1.35e-06 1.05e-06 1.6e-06 1.4e-06 1.4e-06 1.85e-06 1.6e-06 1.05e-06 1.4e-06 1.7e-06 1.3e-06 1.6e-06 8e-07 1e-06 1.3e-06 1e-06 1.9e-06 1.6e-06 7.5e-07 1.85e-06 6.5e-07 1.35e-06 1.6e-06 1.65e-06 2.1e-06 1.25e-06 1.35e-06 1.3e-06 2.35e-06 8.5e-07 2e-06 1.6e-06 1.45e-06 1.65e-06 1.65e-06 1.45e-06
20 1.65e-06 1.65e-06 1.7e-06 1.9e-06 1.75e-06 1.7e-06 2.45e-06 2.25e-06 2.45e-06 1.4e-06 1.65e-06 1.75e-06 1.7e-06 1.6e-06 2e-06 1.9e-06 1.4e-06 1.7e-06 1.7e-06 1.6e-06 2.2e-06 1.6e-06 1.6e-06 1.6e-06 1.55e-06 2e-06 1.75e-06 1.65e-06 2.2e-06 1.55e-06 1.9e-06 2e-06 1.8e-06 2.15e-06 1.8e-06 1.6e-06 1.6e-06 1.95e-06 1.45e-06 2.15e-06 2.1e-06 2e-06 1.65e-06 1.9e-06 1.7e-06
21 1.15e-06 1.6e-06 1.1e-06 1.4e-06 1.7e-06 1.8e-06 2.55e-06 1.75e-06 1.9e-06 1.4e-06 1.45e-06 1.35e-06 1.05e-06 1.6e-06 2.05e-06 1.45e-06 7e-07 1.7e-06 2e-06 8e-07 1.6e-06 4e-07 1.4e-06 1.25e-06 9e-07 2.05e-06 1.35e-06 8e-07 1.6e-06 5e-07 1.65e-06 1.5e-06 1.45e-06 2.05e-06 9e-07 1.45e-06 1.6e-06 2.55e-06 4.5e-07 2.05e-06 1.8e-06 1.65e-06 1.6e-06 1.4e-06 1.7e-06
22 1.7e-06 2e-06 1.6e-06 1.55e-06 2.1e-06 1.05e-06 2.85e-06 2.1e-06 2.5e-06 1.2e-06 8.5e-07 1.85e-06 1.85e-06 1.2e-06 1.95e-06 2.05e-06 1.4e-06 1.2e-06 1.3e-06 1e-06 1.6e-06 1.4e-06 1.2e-06 1.35e-06 1.2e-06 1.9e-06 1.85e-06 1.05e-06 2.2e-06 1.15e-06 1.1e-06 1.9e-06 2.05e-06 2.05e-06 1.7e-06 1.5e-06 1.05e-06 2.15e-06 1.35e-06 1.75e-06 1.65e-06 1.5e-06 1.5e-06 1.9e-06 1.15e-06
23 1.6e-06 1.75e-06 1.5e-06 1.75e-06 1.8e-06 1.6e-06 2.9e-06 2.05e-06 1.85e-06 1.3e-06 1.4e-06 1.5e-06 1.5e-06 1.05e-06 2.05e-06 2.1e-06 1e-06 1.1e-06 1.55e-06 1.3e-06 1.6e-06 1.25e-06 1.35e-06 1.9e-06 1.2e-06 2.1e-06 1.5e-06 1.35e-06 1.75e-06 1.2e-06 1.6e-06 2e-06 1.85e-06 1.9e-06 1.5e-06 1.65e-06 1.3e-06 2.2e-06 1.1e-06 1.7e-06 1.65e-06 1.55e-06 1.5e-06 1.35e-06 1.15e-06
24 1.45e-06 1.8e-06 1.35e-06 1.65e-06 1.9e-06 1.6e-06 2.8e-06 1.95e-06 2.15e-06 1.3e-06 1.15e-06 1.45e-06 1.45e-06 1.15e-06 1.75e-06 1.85e-06 9.5e-07 1.1e-06 1.4e-06 1e-06 1.55e-06 9e-07 1.2e-06 1.2e-06 1.5e-06 1.9e-06 1.45e-06 1.1e-06 1.85e-06 8.5e-07 1.55e-06 1.7e-06 1.8e-06 2.15e-06 1.3e-06 1.35e-06 9e-07 2.45e-06 9e-07 1.85e-06 1.75e-06 1.6e-06 1.55e-06 1.5e-06 1.25e-06
25 2.05e-06 2.1e-06 1.85e-06 2.15e-06 2.2e-06 2.15e-06 1.5e-06 2.1e-06 2.45e-06 2.05e-06 1.7e-06 2.05e-06 2.15e-06 1.95e-06 1.65e-06 2.15e-06 2.05e-06 2e-06 2.15e-06 1.9e-06 2e-06 2.05e-06 1.9e-06 2.1e-06 1.9e-06 2.9e-06 2.05e-06 2e-06 1.95e-06 1.95e-06 2e-06 2e-06 2.15e-06 2.55e-06 2.15e-06 1.85e-06 1.65e-06 2.4e-06 2e-06 2.15e-06 2.1e-06 2.05e-06 2.3e-06 2.15e-06 1.8e-06
26 1.7e-06 1.85e-06 1.55e-06 1.75e-06 1.9e-06 2e-06 2.5e-06 1.95e-06 1.75e-06 1.55e-06 1.8e-06 1.1e-06 1.3e-06 1.65e-06 2.05e-06 2.05e-06 1.15e-06 1.75e-06 1.9e-06 1.6e-06 1.75e-06 1.35e-06 1.85e-06 1.5e-06 1.45e-06 2.05e-06 2.1e-06 1.65e-06 1.5e-06 1.5e-06 2e-06 1.7e-06 1.95e-06 2.1e-06 1.45e-06 1.8e-06 1.65e-06 2.4e-06 1.2e-06 1.8e-06 1.75e-06 1.7e-06 1.65e-06 1.3e-06 1.75e-06
27 1.3e-06 1.75e-06 1.35e-06 1.35e-06 1.85e-06 1.45e-06 2.6e-06 2e-06 2.25e-06 1.45e-06 1.05e-06 1.65e-06 1.45e-06 1.5e-06 2e-06 1.6e-06 1.05e-06 1.55e-06 1.85e-06 7.5e-07 1.65e-06 8e-07 1.05e-06 1.35e-06 1.1e-06 2e-06 1.65e-06 1.3e-06 1.95e-06 7.5e-07 1.35e-06 1.6e-06 1.7e-06 2.2e-06 1.3e-06 1.4e-06 1.45e-06 2.45e-06 8.5e-07 2.1e-06 1.6e-06 1.5e-06 1.7e-06 1.7e-06 1.55e-06
28 2.25e-06 1.85e-06 1.4e-06 1.85e-06 1.95e-06 2.35e-06 2e-06 1.55e-06 1.1e-06 1.9e-06 2.15e-06 1.5e-06 1.55e-06 1.8e-06 2.05e-06 2e-06 1.85e-06 1.9e-06 2.3e-06 1.85e-06 2.2e-06 1.6e-06 2.2e-06 1.75e-06 1.85e-06 1.95e-06 1.5e-06 1.95e-06 1.7e-06 1.65e-06 2.2e-06 1.95e-06 1.8e-06 1.85e-06 1.65e-06 2.25e-06 2.05e-06 2.25e-06 1.65e-06 1.65e-06 1.6e-06 1.6e-06 2.2e-06 1.4e-06 1.8e-06
29 1.35e-06 1.7e-06 9.5e-07 1.3e-06 1.8e-06 1.55e-06 2.65e-06 1.65e-06 1.95e-06 1.2e-06 1.2e-06 1.5e-06 1.15e-06 1.35e-06 1.9e-06 1.5e-06 9e-07 1.35e-06 1.65e-06 6.5e-07 1.55e-06 5e-07 1.15e-06 1.2e-06 8.5e-07 1.95e-06 1.5e-06 7.5e-07 1.65e-06 6e-07 1.5e-06 1.7e-06 1.6e-06 1.9e-06 1e-06 1.45e-06 1.25e-06 2.4e-06 6e-07 1.95e-06 1.75e-06 1.6e-06 1.55e-06 1.55e-06 1.4e-06
30 1.95e-06 2.2e-06 1.8e-06 1.8e-06 2.3e-06 1.35e-06 2.8e-06 2.25e-06 2.55e-06 1.5e-06 1.15e-06 2e-06 2e-06 1.55e-06 2.15e-06 2.2e-06 1.65e-06 1.55e-06 1.6e-06 1.35e-06 1.9e-06 1.65e-06 1.1e-06 1.6e-06 1.55e-06 2e-06 2e-06 1.35e-06 2.2e-06 1.5e-06 2.1e-06 2.15e-06 2.25e-06 2.15e-06 1.95e-06 1.85e-06 1.4e-06 2.3e-06 1.6e-06 1.75e-06 1.75e-06 1.75e-06 1.7e-06 2.05e-06 1.4e-06
31 1.45e-06 1.85e-06 2.05e-06 2.05e-06 1.95e-06 2.3e-06 2.15e-06 2.45e-06 2.15e-06 2.2e-06 1.8e-06 1.7e-06 1.95e-06 2.1e-06 2.05e-06 1.85e-06 1.6e-06 2.2e-06 2.5e-06 1.6e-06 2e-06 1.5e-06 1.9e-06 2e-06 1.7e-06 2e-06 1.7e-06 1.6e-06 1.95e-06 1.7e-06 2.15e-06 2.2e-06 1.85e-06 2.75e-06 1.75e-06 1.5e-06 1.95e-06 2.65e-06 1.5e-06 2.2e-06 1.85e-06 1.75e-06 2.35e-06 1.7e-06 2.15e-06
32 1.75e-06 1.4e-06 1.85e-06 1.95e-06 1.5e-06 2.3e-06 2.15e-06 2.3e-06 1.85e-06 2.05e-06 2.05e-06 1.95e-06 1.8e-06 2.05e-06 2.2e-06 1.7e-06 1.7e-06 2.15e-06 2.55e-06 1.65e-06 1.8e-06 1.45e-06 2.05e-06 1.85e-06 1.8e-06 2.15e-06 1.95e-06 1.7e-06 1.8e-06 1.6e-06 2.25e-06 1.85e-06 2.6e-06 2.3e-06 1.75e-06 1.9e-06 2.25e-06 2.05e-06 1.55e-06 2.25e-06 1.95e-06 1.85e-06 2.3e-06 1.8e-06 2.1e-06
33 2.7e-06 2.3e-06 1.95e-06 2e-06 2.4e-06 1.85e-06 3.15e-06 2.2e-06 1.65e-06 1.7e-06 2.2e-06 2.1e-06 1.85e-06 1.9e-06 2.7e-06 2.45e-06 2.2e-06 1.95e-06 1.85e-06 2.1e-06 2.15e-06 2.05e-06 2.05e-06 1.9e-06 2.15e-06 2.55e-06 2.1e-06 2.2e-06 1.85e-06 1.9e-06 2.15e-06 2.75e-06 2.3e-06 2.8e-06 2e-06 2.65e-06 2.15e-06 2e-06 2.05e-06 1.9e-06 2.15e-06 2.1e-06 1.85e-06 2.05e-06 1.8e-06
34 1.45e-06 1.7e-06 1.25e-06 1.6e-06 1.75e-06 2.1e-06 2.6e-06 1.8e-06 1.75e-06 1.55e-06 1.75e-06 1.45e-06 1.1e-06 1.85e-06 2.15e-06 1.45e-06 8.5e-07 1.95e-06 2.15e-06 1.25e-06 1.8e-06 9e-07 1.7e-06 1.5e-06 1.3e-06 2.15e-06 1.45e-06 1.3e-06 1.65e-06 1e-06 1.95e-06 1.75e-06 1.75e-06 2e-06 1.5e-06 1.75e-06 1.75e-06 2.6e-06 8e-07 2.1e-06 2e-06 1.85e-06 1.75e-06 1.45e-06 1.95e-06
35 1.25e-06 1.8e-06 1.8e-06 1.95e-06 1.9e-06 1.9e-06 2.3e-06 2.4e-06 2.55e-06 1.75e-06 1.4e-06 1.8e-06 1.9e-06 1.55e-06 1.8e-06 1.9e-06 1.35e-06 1.65e-06 1.95e-06 1.35e-06 1.6e-06 1.45e-06 1.5e-06 1.65e-06 1.35e-06 1.85e-06 1.8e-06 1.4e-06 2.25e-06 1.45e-06 1.85e-06 1.5e-06 1.9e-06 2.65e-06 1.75e-06 2.1e-06 1.4e-06 2.5e-06 1.35e-06 2.25e-06 1.95e-06 1.8e-06 2e-06 1.85e-06 1.7e-06
36 1.9e-06 2.1e-06 1.6e-06 1.9e-06 2.2e-06 1.4e-06 3.05e-06 2.1e-06 2.35e-06 1.25e-06 8e-07 1.65e-06 1.9e-06 8.5e-07 1.65e-06 2.25e-06 1.4e-06 7.5e-07 9.5e-07 1.3e-06 1.6e-06 1.6e-06 1.05e-06 1.3e-06 9e-07 1.65e-06 1.65e-06 1.45e-06 2.05e-06 1.25e-06 1.4e-06 1.95e-06 2.25e-06 2.15e-06 1.75e-06 1.4e-06 6e-07 2.3e-06 1.45e-06 1.55e-06 1.75e-06 1.6e-06 1.55e-06 1.7e-06 7.5e-07
37 2.65e-06 2e-06 2.4e-06 2.35e-06 2.1e-06 1.95e-06 2.7e-06 2.7e-06 2.25e-06 2e-06 2.25e-06 2.4e-06 2.4e-06 2.1e-06 2.55e-06 2.5e-06 2.55e-06 2.15e-06 2.05e-06 2.35e-06 1.95e-06 2.55e-06 2.15e-06 2.2e-06 2.45e-06 2.4e-06 2.4e-06 2.45e-06 2.25e-06 2.4e-06 2.3e-06 2.65e-06 2.05e-06 2e-06 2.6e-06 2.5e-06 2.3e-06 3.3e-06 2.5e-06 2.15e-06 2.25e-06 2.2e-06 2.15e-06 2.35e-06 2e-06
38 1e-06 1.5e-06 1.05e-06 1.45e-06 1.55e-06 1.75e-06 2.55e-06 1.8e-06 1.95e-06 1.25e-06 1.4e-06 1.2e-06 9.5e-07 1.5e-06 1.95e-06 1.5e-06 4e-07 1.6e-06 1.85e-06 8.5e-07 1.45e-06 4.5e-07 1.35e-06 1.1e-06 9e-07 2e-06 1.2e-06 8.5e-07 1.65e-06 6e-07 1.6e-06 1.5e-06 1.55e-06 2.05e-06 8e-07 1.35e-06 1.45e-06 2.5e-06 6e-07 2e-06 1.8e-06 1.65e-06 1.4e-06 1.25e-06 1.65e-06
39 2.5e-06 2.2e-06 2e-06 2.2e-06 2.3e-06 1.9e-06 3e-06 2.2e-06 1.65e-06 1.7e-06 1.75e-06 1.8e-06 2.1e-06 1.5e-06 2.35e-06 2.55e-06 2.05e-06 1.55e-06 1.75e-06 2e-06 2.15e-06 2.05e-06 1.75e-06 1.7e-06 1.85e-06 2.15e-06 1.8e-06 2.1e-06 1.65e-06 1.95e-06 1.75e-06 2.2e-06 2.25e-06 1.9e-06 2.1e-06 2.25e-06 1.55e-06 2.15e-06 2e-06 2.5e-06 1.75e-06 1.7e-06 1.95e-06 1.65e-06 1.35e-06
40 2.1e-06 1.95e-06 1.9e-06 1.85e-06 2.05e-06 1.85e-06 2.55e-06 2.25e-06 1.65e-06 1.9e-06 1.55e-06 1.75e-06 2e-06 1.55e-06 2.15e-06 2.1e-06 1.9e-06 1.6e-06 2.05e-06 1.6e-06 2.1e-06 1.8e-06 1.65e-06 1.65e-06 1.75e-06 2.1e-06 1.75e-06 1.6e-06 1.6e-06 1.75e-06 1.75e-06 1.85e-06 1.95e-06 2.15e-06 2e-06 1.95e-06 1.75e-06 2.25e-06 1.8e-06 1.75e-06 2.6e-06 1.4e-06 2.15e-06 1.6e-06 1.55e-06
41 1.95e-06 1.85e-06 1.85e-06 1.75e-06 1.95e-06 1.75e-06 2.6e-06 2.2e-06 1.65e-06 1.8e-06 1.45e-06 1.7e-06 1.9e-06 1.45e-06 2.1e-06 2.1e-06 1.75e-06 1.5e-06 1.95e-06 1.45e-06 2e-06 1.65e-06 1.5e-06 1.55e-06 1.6e-06 2.05e-06 1.7e-06 1.5e-06 1.6e-06 1.6e-06 1.75e-06 1.75e-06 1.85e-06 2.1e-06 1.85e-06 1.8e-06 1.6e-06 2.2e-06 1.65e-06 1.7e-06 1.4e-06 2.5e-06 2.05e-06 1.55e-06 1.45e-06
42 1.95e-06 2.15e-06 1.75e-06 1.95e-06 2.2e-06 1.45e-06 3.15e-06 2.3e-06 2.45e-06 1.3e-06 1.65e-06 1.7e-06 1.65e-06 1.6e-06 2.35e-06 2.4e-06 1.3e-06 1.65e-06 1.4e-06 1.65e-06 1.65e-06 1.6e-06 1.5e-06 1.5e-06 1.55e-06 2.3e-06 1.65e-06 1.7e-06 2.2e-06 1.55e-06 1.7e-06 2.35e-06 2.3e-06 1.85e-06 1.75e-06 2e-06 1.55e-06 2.15e-06 1.4e-06 1.95e-06 2.15e-06 2.05e-06 2.4e-06 1.85e-06 1.6e-06
