 slim_762429182 slim_762429170 slim_762429195 slim_762429189 slim_762429166 slim_762429185 slim_762429165 slim_762429179 slim_762429196 slim_762429172 slim_762429183 slim_762429169 slim_762429198 slim_762429187 slim_762429174 slim_762429199 slim_762429173 slim_762429193 slim_762429181 slim_762429168 slim_762429202 slim_762429163 slim_762429164 slim_762429177 slim_762429171 slim_762429175 slim_762429180 slim_762429167 slim_762429197 slim_762429186 slim_762429190 slim_762429188 slim_762429176 slim_762429191 slim_762429178 slim_762429200 slim_762429184 slim_762429192 slim_762429201 slim_762429194
22 2.85e-06 2.55e-06 2.4e-06 1.9e-06 1.95e-06 2.2e-06 1.35e-06 1.65e-06 2.3e-06 1.6e-06 1.35e-06 1.85e-06 1.6e-06 2.25e-06 1.95e-06 1.7e-06 1.55e-06 1.8e-06 2.05e-06 2.05e-06 2.1e-06 2.25e-06 1.7e-06 1.6e-06 2.9e-06 2.55e-06 1.7e-06 1.65e-06 1.25e-06 2.2e-06 1.4e-06 2.55e-06 1.5e-06 1.7e-06 1.3e-06 2.35e-06 1.95e-06 1.95e-06 2.05e-06 2e-06
23 2.75e-06 2.45e-06 2e-06 1.85e-06 2.05e-06 1.6e-06 1.85e-06 1.35e-06 2.1e-06 1.85e-06 1.6e-06 1.8e-06 1.65e-06 2.2e-06 1.5e-06 1.8e-06 1.75e-06 1.85e-06 1.8e-06 2.1e-06 2e-06 2.2e-06 1.6e-06 2.3e-06 2.7e-06 2.45e-06 1.7e-06 1.3e-06 1.55e-06 2.05e-06 1.8e-06 2.45e-06 1.65e-06 2.05e-06 1.45e-06 2.15e-06 2e-06 1.9e-06 2.2e-06 1.75e-06
24 1.4e-06 5.5e-07 1.75e-06 1.9e-06 2.15e-06 2.15e-06 3.05e-06 2.55e-06 1.3e-06 3.15e-06 2.65e-06 1.85e-06 2.25e-06 1.15e-06 2.6e-06 2.4e-06 2.85e-06 2.45e-06 2.15e-06 2.2e-06 2.45e-06 1.15e-06 2.9e-06 2.7e-06 5e-07 2.2e-06 2.15e-06 2.5e-06 2.3e-06 1.15e-06 3.35e-06 2.2e-06 2.15e-06 2.8e-06 2.45e-06 1.5e-06 2.55e-06 1.95e-06 1.7e-06 1.65e-06
25 1.8e-06 2.1e-06 2.3e-06 2e-06 2.9e-06 1.95e-06 2.75e-06 2.65e-06 1.85e-06 2.85e-06 2.7e-06 2.3e-06 2.45e-06 2.4e-06 2.65e-06 2.75e-06 2.9e-06 2.55e-06 2.45e-06 2.15e-06 2.5e-06 2.4e-06 2.55e-06 2.45e-06 2.2e-06 2.9e-06 2.2e-06 2.5e-06 2.4e-06 2.3e-06 2.45e-06 1.45e-06 2.05e-06 2.45e-06 2.5e-06 1.6e-06 2.25e-06 2.05e-06 2.45e-06 2.3e-06
26 2.3e-06 1.85e-06 1.6e-06 1.8e-06 2.25e-06 1.75e-06 2.05e-06 1.55e-06 1.75e-06 2.15e-06 1.75e-06 1.85e-06 1.95e-06 1.95e-06 1.8e-06 1.9e-06 1.95e-06 2.1e-06 1.65e-06 2.1e-06 1.85e-06 1.95e-06 1.7e-06 1.7e-06 2.15e-06 2.2e-06 2.4e-06 1.65e-06 1.7e-06 1.95e-06 2.1e-06 2.2e-06 1.5e-06 2.1e-06 1.8e-06 1.9e-06 1.75e-06 1.85e-06 2.05e-06 1.55e-06
27 2.7e-06 2.25e-06 1.6e-06 1.8e-06 1.65e-06 1.4e-06 1.65e-06 1.1e-06 2e-06 1.6e-06 1.1e-06 1.95e-06 1.7e-06 2.05e-06 1.1e-06 1.55e-06 1.2e-06 1.75e-06 1.4e-06 1.75e-06 1.85e-06 2.05e-06 1.65e-06 1.3e-06 2.5e-06 2.5e-06 1.65e-06 1.5e-06 1.5e-06 1.75e-06 2.2e-06 2.5e-06 1.65e-06 2.1e-06 1.7e-06 2.25e-06 1.95e-06 1.85e-06 2.1e-06 1.55e-06
28 2.55e-06 1.9e-06 2.25e-06 1.35e-06 1.55e-06 1.95e-06 1.45e-06 1.65e-06 2.05e-06 1.45e-06 1.15e-06 1.6e-06 1.3e-06 1.55e-06 1.7e-06 1.15e-06 1.35e-06 1.55e-06 1.85e-06 1.85e-06 1.9e-06 1.55e-06 1.25e-06 1.55e-06 2.3e-06 2.4e-06 1.7e-06 1.5e-06 1.5e-06 1.6e-06 1.6e-06 2.4e-06 1.45e-06 1.45e-06 1e-06 1.9e-06 1.85e-06 1.4e-06 1.65e-06 1.5e-06
29 1.95e-06 1.05e-06 1.8e-06 1.4e-06 1.7e-06 1.75e-06 2.3e-06 1.85e-06 1.55e-06 2.3e-06 1.85e-06 1.7e-06 1.8e-06 1.1e-06 1.9e-06 1.6e-06 2e-06 1.85e-06 1.85e-06 1.95e-06 2.3e-06 1.1e-06 2.2e-06 2.05e-06 1.15e-06 2.3e-06 1.95e-06 1.75e-06 1.6e-06 1.9e-06 2.7e-06 2.3e-06 1.7e-06 2.1e-06 1.7e-06 1.6e-06 2.4e-06 1.45e-06 1.75e-06 1.4e-06
30 2.8e-06 3.1e-06 2.95e-06 2.35e-06 2.4e-06 2.65e-06 2.05e-06 2.1e-06 2.8e-06 2.05e-06 2e-06 2.1e-06 1.9e-06 2.75e-06 2.5e-06 2.25e-06 2.2e-06 2.15e-06 2.65e-06 2.2e-06 2.45e-06 2.75e-06 1.4e-06 1.8e-06 3.35e-06 2.45e-06 2.1e-06 2.2e-06 1.6e-06 2.7e-06 1.8e-06 2.45e-06 1.95e-06 1.5e-06 1.5e-06 2.65e-06 2.3e-06 2.4e-06 2.45e-06 2.5e-06
31 1.8e-06 2.1e-06 2.3e-06 2e-06 2.9e-06 1.95e-06 2.75e-06 2.65e-06 1.85e-06 2.85e-06 2.7e-06 2.3e-06 2.45e-06 2.4e-06 2.65e-06 2.75e-06 2.9e-06 2.55e-06 2.45e-06 2.15e-06 2.5e-06 2.4e-06 2.55e-06 2.45e-06 2.2e-06 1.45e-06 2.2e-06 2.5e-06 2.4e-06 2.3e-06 2.45e-06 2.9e-06 2.05e-06 2.45e-06 2.5e-06 1.6e-06 2.25e-06 2.05e-06 2.45e-06 2.3e-06
32 2.5e-06 1.9e-06 2.1e-06 1.25e-06 1.95e-06 1.45e-06 1.85e-06 1.55e-06 1.6e-06 2.05e-06 1.65e-06 1.75e-06 1.6e-06 1.75e-06 1.8e-06 1.65e-06 1.85e-06 1.8e-06 1.9e-06 2.1e-06 2.1e-06 1.75e-06 1.5e-06 1.65e-06 2.15e-06 2.05e-06 1.5e-06 1.65e-06 1.45e-06 1.7e-06 1.95e-06 2.05e-06 2.2e-06 1.85e-06 1.45e-06 1.55e-06 1.95e-06 1.3e-06 2e-06 1.65e-06
33 2.65e-06 2.5e-06 2.8e-06 1.85e-06 2.1e-06 2.4e-06 2.15e-06 2e-06 2.6e-06 2.1e-06 1.9e-06 2.2e-06 2e-06 2.1e-06 2.25e-06 1.75e-06 2.1e-06 2.05e-06 2.45e-06 2.2e-06 2.65e-06 2.1e-06 1.7e-06 2.05e-06 2.8e-06 2.45e-06 2.1e-06 2.1e-06 1.45e-06 2.1e-06 1.5e-06 2.45e-06 1.85e-06 2.5e-06 1.55e-06 2.45e-06 2.55e-06 1.9e-06 2.4e-06 2e-06
34 2.7e-06 2.1e-06 2.4e-06 1.4e-06 1.7e-06 2e-06 1.65e-06 1.65e-06 2.15e-06 1.7e-06 1.45e-06 1.55e-06 1.35e-06 1.7e-06 1.85e-06 1.3e-06 1.65e-06 1.65e-06 2.05e-06 2.1e-06 2.15e-06 1.7e-06 1.3e-06 1.45e-06 2.45e-06 2.5e-06 1.8e-06 1.7e-06 1e-06 1.7e-06 1.5e-06 2.5e-06 1.45e-06 1.55e-06 1.6e-06 2e-06 2.1e-06 1.45e-06 1.9e-06 1.65e-06
35 1.9e-06 1.35e-06 2e-06 1.3e-06 2.5e-06 1.45e-06 2.45e-06 2.35e-06 1.3e-06 2.65e-06 2.45e-06 1.7e-06 1.85e-06 1.65e-06 2.35e-06 2.25e-06 2.65e-06 2.1e-06 2.15e-06 2.05e-06 2.15e-06 1.65e-06 2.35e-06 2.15e-06 1.5e-06 1.6e-06 1.9e-06 2.25e-06 1.9e-06 1.6e-06 2.65e-06 1.6e-06 1.55e-06 2.45e-06 2e-06 1.5e-06 1.95e-06 1.35e-06 1.9e-06 1.75e-06
36 2.5e-06 2.3e-06 2e-06 2.15e-06 2.55e-06 2.05e-06 2.1e-06 2.2e-06 2e-06 2.2e-06 1.95e-06 2.1e-06 2.1e-06 2.45e-06 2.2e-06 2.35e-06 2.15e-06 2.35e-06 2e-06 2.15e-06 1.7e-06 2.45e-06 1.95e-06 2e-06 2.55e-06 2.25e-06 1.75e-06 1.95e-06 1.85e-06 2.4e-06 2.3e-06 2.25e-06 1.95e-06 2.55e-06 2.1e-06 1.95e-06 2.8e-06 2.2e-06 1.95e-06 2.05e-06
37 2.5e-06 1.65e-06 2.3e-06 9e-07 1.9e-06 1.4e-06 2.05e-06 1.9e-06 1.6e-06 2.2e-06 1.85e-06 1.85e-06 1.7e-06 1.45e-06 1.9e-06 1.45e-06 2.05e-06 1.85e-06 2.05e-06 2.2e-06 2.35e-06 1.45e-06 1.95e-06 1.9e-06 1.95e-06 2.05e-06 1.85e-06 1.85e-06 1.4e-06 1.45e-06 2.4e-06 2.05e-06 1.3e-06 1.9e-06 1.45e-06 1.35e-06 2.2e-06 1.8e-06 2.05e-06 1.55e-06
38 2.15e-06 1.6e-06 2.15e-06 2e-06 2.1e-06 2.3e-06 2.25e-06 2.3e-06 1.85e-06 2.3e-06 1.95e-06 1.85e-06 1.85e-06 1.75e-06 2.35e-06 2.1e-06 2.15e-06 2.15e-06 2.15e-06 2.1e-06 2e-06 1.75e-06 2.05e-06 2.2e-06 1.7e-06 2.45e-06 2.05e-06 2.1e-06 1.65e-06 1.75e-06 2.45e-06 2.45e-06 2e-06 2.4e-06 1.9e-06 1.9e-06 1.95e-06 2.05e-06 3e-06 1.9e-06
39 2.15e-06 1.35e-06 1.45e-06 1.5e-06 1.95e-06 1.65e-06 2.05e-06 1.55e-06 1.7e-06 2.05e-06 1.65e-06 1.7e-06 1.8e-06 1.4e-06 1.55e-06 1.45e-06 1.8e-06 1.95e-06 1.5e-06 2.05e-06 1.95e-06 1.4e-06 2e-06 1.75e-06 1.65e-06 2.3e-06 1.55e-06 1.55e-06 1.5e-06 1.4e-06 2.5e-06 2.3e-06 1.65e-06 2e-06 1.65e-06 1.75e-06 2.05e-06 1.55e-06 1.9e-06 2.2e-06
