 slim_762300746 slim_762300776 slim_762300763 slim_762300727 slim_762300775 slim_762300736 slim_762300734 slim_762300737 slim_762300767 slim_762300766 slim_762300762 slim_762300738 slim_762300715 slim_762300755 slim_762300749 slim_762300742 slim_762300747 slim_762300770 slim_762300778 slim_762300744 slim_762300731 slim_762300725 slim_762300769 slim_762300722 slim_762300713 slim_762300764 slim_762300728 slim_762300718 slim_762300719 slim_762300740 slim_762300745 slim_762300753 slim_762300721 slim_762300726 slim_762300754 slim_762300717 slim_762300714 slim_762300768 slim_762300771 slim_762300743 slim_762300772 slim_762300716 slim_762300760 slim_762300773 slim_762300777 slim_762300759 slim_762300729 slim_762300735 slim_762300730 slim_762300761 slim_762300720 slim_762300757 slim_762300724 slim_762300739 slim_762300758 slim_762300733 slim_762300756 slim_762300765 slim_762300732 slim_762300751 slim_762300774 slim_762300741 slim_762300748 slim_762300752 slim_762300723 slim_762300750
0 2.4e-06 2.15e-06 1.55e-06 2.7e-06 1.35e-06 2.5e-06 1.4e-06 1.75e-06 2.25e-06 1.35e-06 1.55e-06 1.5e-06 2.55e-06 1.75e-06 1.9e-06 1.65e-06 1.75e-06 2.15e-06 1.85e-06 1.55e-06 1.9e-06 2.85e-06 1.55e-06 1.85e-06 2.75e-06 2.1e-06 2.25e-06 3e-06 2.2e-06 2.05e-06 2.35e-06 1.6e-06 1.65e-06 1.7e-06 2.1e-06 1.8e-06 2.2e-06 2e-06 1.6e-06 1.6e-06 1.7e-06 2.75e-06 2.15e-06 2.4e-06 1.45e-06 2.8e-06 2.4e-06 1.7e-06 1.75e-06 2.75e-06 2.3e-06 1.9e-06 2.35e-06 2.65e-06 2.05e-06 1.8e-06 2.35e-06 3e-06 2.2e-06 2.3e-06 2.6e-06 2.65e-06 1.95e-06 2.05e-06 1.7e-06 1.7e-06
1 2.15e-06 2.2e-06 1.85e-06 2.2e-06 2.3e-06 1.85e-06 1.6e-06 1.75e-06 1.6e-06 1.55e-06 1.65e-06 1.65e-06 2.3e-06 1.8e-06 1.6e-06 2.25e-06 2.35e-06 1.85e-06 2.2e-06 1.7e-06 2.4e-06 2.1e-06 1.4e-06 2.1e-06 2.05e-06 2.35e-06 1.8e-06 2.3e-06 1.85e-06 2.3e-06 2.2e-06 1.7e-06 2.2e-06 2.35e-06 1.9e-06 2.35e-06 1.8e-06 1.75e-06 1.65e-06 1.65e-06 1.75e-06 2.35e-06 2.4e-06 2.3e-06 2.3e-06 2.3e-06 1.75e-06 1.8e-06 2.05e-06 2.25e-06 2.2e-06 2.45e-06 2.2e-06 1.9e-06 1.8e-06 1.9e-06 2e-06 2.25e-06 1.9e-06 2.2e-06 2.25e-06 2.2e-06 2e-06 1.85e-06 1.8e-06 2.3e-06
2 1.55e-06 1.85e-06 2.4e-06 2.5e-06 1.55e-06 2.15e-06 1.55e-06 2.05e-06 2e-06 1.5e-06 1.4e-06 1.55e-06 2.45e-06 1.6e-06 1.7e-06 1.65e-06 1.75e-06 2e-06 2.05e-06 1.45e-06 1.8e-06 2.65e-06 1.3e-06 1.7e-06 2.5e-06 2e-06 2.15e-06 2.8e-06 2e-06 1.95e-06 2.25e-06 1.3e-06 1.65e-06 1.65e-06 1.9e-06 1.8e-06 2e-06 1.75e-06 1.4e-06 1.35e-06 1.5e-06 2.6e-06 2.05e-06 2.3e-06 1.35e-06 2.6e-06 2.15e-06 1.6e-06 1.6e-06 2.55e-06 2.1e-06 1.9e-06 2.25e-06 2.45e-06 1.8e-06 1.65e-06 2.15e-06 2.9e-06 2.05e-06 2.1e-06 2.5e-06 2.45e-06 1.75e-06 1.95e-06 1.6e-06 1.7e-06
3 2.7e-06 2.2e-06 2.5e-06 2.3e-06 2.85e-06 2.05e-06 2.7e-06 2.65e-06 1.75e-06 2.65e-06 2.35e-06 2.8e-06 2.35e-06 2.55e-06 2.3e-06 2.45e-06 2.5e-06 2.35e-06 2.1e-06 2.35e-06 1.8e-06 1.75e-06 2.1e-06 2.45e-06 2e-06 2.1e-06 2.3e-06 1.85e-06 2.5e-06 1.8e-06 1.95e-06 2.35e-06 2.5e-06 2.55e-06 1.8e-06 2.6e-06 2.55e-06 1.7e-06 2.4e-06 2.4e-06 2.5e-06 2.4e-06 1.85e-06 2e-06 2.45e-06 1.3e-06 1.95e-06 2.1e-06 2.4e-06 1.2e-06 1.85e-06 2.7e-06 1.95e-06 1.55e-06 1.75e-06 2.55e-06 2.2e-06 2.45e-06 2.5e-06 1.85e-06 1.9e-06 1.7e-06 2.1e-06 2.3e-06 2.5e-06 2.5e-06
4 1.35e-06 2.3e-06 1.55e-06 2.85e-06 2.5e-06 2.65e-06 1.5e-06 1.8e-06 2.4e-06 1.45e-06 1.65e-06 1.6e-06 2.65e-06 1.85e-06 2e-06 1.7e-06 1.8e-06 2.25e-06 1.95e-06 1.65e-06 2e-06 3e-06 1.7e-06 1.95e-06 2.9e-06 2.2e-06 2.35e-06 3.15e-06 2.3e-06 2.15e-06 2.45e-06 1.7e-06 1.7e-06 1.7e-06 2.25e-06 1.85e-06 2.3e-06 2.15e-06 1.7e-06 1.7e-06 1.8e-06 2.9e-06 2.25e-06 2.5e-06 1.4e-06 2.95e-06 2.55e-06 1.8e-06 1.85e-06 2.9e-06 2.4e-06 1.95e-06 2.45e-06 2.8e-06 2.2e-06 1.9e-06 2.45e-06 3.1e-06 2.3e-06 2.4e-06 2.7e-06 2.8e-06 2.05e-06 2.15e-06 1.8e-06 1.75e-06
5 2.5e-06 1.85e-06 2.15e-06 2.05e-06 2.65e-06 2.8e-06 1.85e-06 2.35e-06 1.75e-06 1.85e-06 1.9e-06 1.9e-06 2.45e-06 2e-06 1.7e-06 2.6e-06 2.75e-06 1.7e-06 2.2e-06 1.9e-06 2.4e-06 1.55e-06 1.75e-06 2.35e-06 1.85e-06 2.5e-06 2.55e-06 1.8e-06 1.95e-06 2.35e-06 2.25e-06 2.05e-06 2.45e-06 2.6e-06 1.8e-06 2.65e-06 1.95e-06 1.75e-06 1.95e-06 1.9e-06 2.05e-06 2.5e-06 2.45e-06 1.9e-06 2.65e-06 2e-06 1.75e-06 2.15e-06 2.25e-06 2.1e-06 2.3e-06 2.75e-06 2.25e-06 1.85e-06 1.75e-06 2.2e-06 1.6e-06 2.6e-06 1.95e-06 2.25e-06 2.25e-06 2.15e-06 2.15e-06 1.55e-06 1.95e-06 2.7e-06
6 1.4e-06 1.6e-06 1.55e-06 2.7e-06 1.5e-06 1.85e-06 1.1e-06 1.45e-06 1.65e-06 5.5e-07 1.15e-06 7e-07 2.6e-06 1.25e-06 1.35e-06 1.9e-06 2e-06 1.6e-06 1.65e-06 1.2e-06 2.5e-06 2.5e-06 1.1e-06 1.85e-06 2.25e-06 2.35e-06 2.3e-06 2.65e-06 1.7e-06 2.3e-06 2.3e-06 1.5e-06 1.8e-06 2.05e-06 1.75e-06 1.95e-06 1.65e-06 1.65e-06 1.25e-06 1.25e-06 1.35e-06 2.75e-06 2.4e-06 2.35e-06 2.05e-06 2.75e-06 1.7e-06 1.65e-06 1.85e-06 2.75e-06 2.5e-06 2.05e-06 2.4e-06 2.35e-06 1.65e-06 1.4e-06 1.85e-06 2.9e-06 1.65e-06 2.5e-06 2.65e-06 2.55e-06 2.15e-06 1.5e-06 1.25e-06 1.95e-06
7 1.75e-06 1.75e-06 2.05e-06 2.65e-06 1.8e-06 2.35e-06 1.45e-06 2.4e-06 2.1e-06 1.4e-06 1.8e-06 1.5e-06 2.4e-06 1.95e-06 1.8e-06 2.05e-06 2.15e-06 2.05e-06 2e-06 1.8e-06 2.5e-06 2.55e-06 1.85e-06 2.25e-06 2.55e-06 2.45e-06 2.05e-06 2.7e-06 2.05e-06 2.4e-06 2.35e-06 2.1e-06 2e-06 2.15e-06 2.3e-06 2.15e-06 2e-06 2.2e-06 1.85e-06 1.85e-06 1.95e-06 2.65e-06 2.5e-06 2.4e-06 2.1e-06 2.75e-06 2.25e-06 1.95e-06 2.2e-06 2.7e-06 2.55e-06 2.25e-06 2.35e-06 2.35e-06 2.25e-06 2.05e-06 2.2e-06 2.4e-06 2.05e-06 2.55e-06 2.35e-06 2.6e-06 2.3e-06 1.95e-06 1.9e-06 2.1e-06
8 2.25e-06 1.6e-06 2e-06 1.75e-06 2.4e-06 1.75e-06 1.65e-06 2.1e-06 2.3e-06 1.6e-06 1.75e-06 1.75e-06 2.35e-06 1.9e-06 1.55e-06 2.35e-06 2.4e-06 1.8e-06 2.2e-06 1.8e-06 2.45e-06 1.8e-06 1.5e-06 2.25e-06 1.65e-06 2.4e-06 2.2e-06 2.1e-06 1.9e-06 2.35e-06 1.9e-06 1.85e-06 2.35e-06 2.5e-06 1.9e-06 2.45e-06 1.9e-06 1.75e-06 1.8e-06 1.8e-06 1.9e-06 2.4e-06 2.4e-06 2.2e-06 2.45e-06 1.9e-06 1.4e-06 1.85e-06 2.05e-06 1.75e-06 1.9e-06 2.55e-06 2.2e-06 1.35e-06 1.8e-06 1.95e-06 1.9e-06 2.5e-06 1.9e-06 1.9e-06 2.4e-06 2.15e-06 1.95e-06 1.8e-06 1.9e-06 2.4e-06
9 1.35e-06 1.55e-06 1.5e-06 2.65e-06 1.45e-06 1.85e-06 5.5e-07 1.4e-06 1.6e-06 1e-06 1.15e-06 6.5e-07 2.6e-06 1.3e-06 1.35e-06 1.85e-06 1.95e-06 1.6e-06 1.6e-06 1.2e-06 2.45e-06 2.55e-06 1.05e-06 1.85e-06 2.3e-06 2.3e-06 2.25e-06 2.7e-06 1.7e-06 2.25e-06 2.3e-06 1.45e-06 1.8e-06 2.05e-06 1.75e-06 1.95e-06 1.65e-06 1.6e-06 1.2e-06 1.2e-06 1.3e-06 2.75e-06 2.35e-06 2.35e-06 2e-06 2.75e-06 1.75e-06 1.6e-06 1.8e-06 2.7e-06 2.5e-06 2.05e-06 2.35e-06 2.35e-06 1.65e-06 1.4e-06 1.85e-06 2.85e-06 1.7e-06 2.5e-06 2.65e-06 2.5e-06 2.15e-06 1.55e-06 1.3e-06 1.9e-06
