 slim_762078882 slim_762078886 slim_762078914 slim_762078872 slim_762078904 slim_762078866 slim_762078877 slim_762078920 slim_762078864 slim_762078921 slim_762078883 slim_762078865 slim_762078869 slim_762078870 slim_762078915 slim_762078925 slim_762078874 slim_762078913 slim_762078878 slim_762078923 slim_762078867 slim_762078890 slim_762078906 slim_762078905 slim_762078873 slim_762078917 slim_762078897 slim_762078907 slim_762078916 slim_762078924 slim_762078918 slim_762078875 slim_762078912 slim_762078881 slim_762078922 slim_762078895 slim_762078879 slim_762078919 slim_762078888 slim_762078896 slim_762078892 slim_762078902 slim_762078910 slim_762078889 slim_762078894 slim_762078899 slim_762078885 slim_762078884 slim_762078900 slim_762078887 slim_762078876 slim_762078898 slim_762078891 slim_762078908 slim_762078868 slim_762078880 slim_762078909 slim_762078911 slim_762078893 slim_762078871 slim_762078903 slim_762078901
0 1.7e-06 2.5e-06 2e-06 1.1e-06 1.9e-06 2.3e-06 1.75e-06 1.75e-06 2.1e-06 1.3e-06 1.25e-06 1.65e-06 1.4e-06 2.2e-06 1.35e-06 2.15e-06 2.65e-06 2.25e-06 2e-06 1.3e-06 1.9e-06 1.5e-06 2.25e-06 1.5e-06 1.5e-06 1.45e-06 1.1e-06 2.05e-06 1.3e-06 2.15e-06 9.5e-07 1.1e-06 1.5e-06 1.5e-06 1.5e-06 1.5e-06 2.15e-06 2.2e-06 2.05e-06 1.8e-06 1.25e-06 1.45e-06 1.6e-06 1.55e-06 1.65e-06 1.8e-06 1.65e-06 1.05e-06 3.25e-06 1.1e-06 1.65e-06 1.6e-06 1.6e-06 1.05e-06 1.5e-06 2.1e-06 1.15e-06 1.5e-06 1.35e-06 1.7e-06 2.1e-06 1.65e-06
1 2.5e-06 2.3e-06 2.25e-06 2.75e-06 1.75e-06 1.7e-06 2.35e-06 2.35e-06 2.25e-06 2.6e-06 2.45e-06 3e-06 2.65e-06 2.25e-06 2.5e-06 1.85e-06 1.6e-06 2.65e-06 2.3e-06 3e-06 1.6e-06 2.7e-06 2.2e-06 2.25e-06 2.55e-06 2.7e-06 2.65e-06 2e-06 2.25e-06 2.2e-06 2.65e-06 2.8e-06 2.1e-06 2.75e-06 3.2e-06 2.4e-06 2.35e-06 2.9e-06 2.5e-06 2e-06 2.95e-06 3.15e-06 2.85e-06 2.8e-06 2.55e-06 2.1e-06 2.75e-06 2.75e-06 2e-06 2.75e-06 2e-06 2.6e-06 2.8e-06 2.75e-06 2.55e-06 2.35e-06 2.8e-06 2.4e-06 2.5e-06 1.9e-06 1.55e-06 2.35e-06
2 2e-06 2.25e-06 2.4e-06 2.2e-06 1.6e-06 1.75e-06 2e-06 2.25e-06 1.8e-06 1.8e-06 1.9e-06 2.35e-06 1.9e-06 1.8e-06 1.9e-06 2.4e-06 2.3e-06 1.8e-06 1.55e-06 2.45e-06 1.95e-06 2.15e-06 1.7e-06 1.8e-06 1.6e-06 2.35e-06 2.05e-06 1.65e-06 2.2e-06 1.75e-06 2.2e-06 2.25e-06 2.15e-06 2e-06 2.75e-06 1.95e-06 1.3e-06 2.1e-06 2.3e-06 2.25e-06 2.5e-06 2.7e-06 2e-06 2.05e-06 2e-06 2.25e-06 1.9e-06 2.3e-06 2.65e-06 2.15e-06 2.2e-06 1.8e-06 2.25e-06 2.4e-06 1.95e-06 2.25e-06 2.2e-06 1.8e-06 1.85e-06 1.7e-06 2.05e-06 1.75e-06
3 1.1e-06 2.75e-06 2.2e-06 8e-07 2.1e-06 2.5e-06 1.7e-06 1.7e-06 2.25e-06 1.1e-06 1e-06 1.15e-06 1.25e-06 2.45e-06 1.2e-06 2.1e-06 3e-06 2.35e-06 2.15e-06 7e-07 2.1e-06 1.25e-06 2.5e-06 1.35e-06 1.25e-06 1.1e-06 8.5e-07 2.4e-06 1.75e-06 2.4e-06 1.05e-06 5e-07 1.25e-06 1.25e-06 9.5e-07 1.75e-06 2.35e-06 2.1e-06 2.1e-06 1.75e-06 7e-07 9e-07 1.3e-06 1.25e-06 1.55e-06 1.75e-06 1.45e-06 1.1e-06 3.6e-06 1.4e-06 2.2e-06 1.55e-06 1.35e-06 1.05e-06 1.35e-06 2e-06 6.5e-07 1.55e-06 1.05e-06 1.85e-06 2.35e-06 1.6e-06
4 1.9e-06 1.75e-06 1.6e-06 2.1e-06 1.7e-06 1.3e-06 2.05e-06 2e-06 1.7e-06 2.05e-06 1.95e-06 2.3e-06 2.1e-06 2.05e-06 2.1e-06 2.1e-06 1.95e-06 1.85e-06 1.55e-06 2.35e-06 1.35e-06 2.2e-06 2.1e-06 1.65e-06 2.15e-06 2.4e-06 2e-06 1.55e-06 1.7e-06 2e-06 2.05e-06 2.15e-06 1.6e-06 2.2e-06 2.6e-06 2.1e-06 1.75e-06 2.1e-06 2.15e-06 1.85e-06 2.35e-06 2.55e-06 2.25e-06 2.3e-06 2.25e-06 1.85e-06 2.4e-06 2.15e-06 2.2e-06 2.15e-06 1.95e-06 2.25e-06 2.3e-06 2.2e-06 2.15e-06 2.45e-06 2.15e-06 1.75e-06 1.95e-06 1.5e-06 1.5e-06 2.05e-06
5 2.3e-06 1.7e-06 1.75e-06 2.5e-06 1.3e-06 2.3e-06 2.25e-06 2.3e-06 1.85e-06 2.3e-06 2.15e-06 2.5e-06 2.35e-06 2.2e-06 2.45e-06 2.1e-06 2.15e-06 2.05e-06 1.6e-06 2.75e-06 1.65e-06 2.4e-06 2.2e-06 1.9e-06 2.35e-06 2.75e-06 2.4e-06 1.75e-06 2.1e-06 2.15e-06 2.45e-06 2.55e-06 2e-06 2.45e-06 3e-06 2.1e-06 1.8e-06 2.3e-06 2.45e-06 1.9e-06 2.75e-06 2.95e-06 2.5e-06 2.55e-06 2.4e-06 2.2e-06 2.6e-06 2.55e-06 2.35e-06 2.55e-06 2.15e-06 2.45e-06 2.5e-06 2.6e-06 2.5e-06 2.6e-06 2.55e-06 2.05e-06 2.15e-06 1.75e-06 1.7e-06 2.2e-06
6 1.75e-06 2.35e-06 2e-06 1.7e-06 2.05e-06 2.25e-06 2.7e-06 2e-06 2.1e-06 1.65e-06 1.75e-06 2.3e-06 1.75e-06 1.95e-06 1.85e-06 2.45e-06 2.35e-06 2.45e-06 2.1e-06 1.95e-06 1.8e-06 2e-06 2.05e-06 1.95e-06 1.7e-06 2.25e-06 1.7e-06 1.9e-06 2.1e-06 1.9e-06 1.95e-06 1.75e-06 1.85e-06 1.85e-06 2.3e-06 2e-06 2.15e-06 2.55e-06 2.05e-06 2.1e-06 2.05e-06 2.25e-06 1.8e-06 1.8e-06 2.1e-06 2.25e-06 2.05e-06 1.95e-06 2.95e-06 1.9e-06 1.9e-06 1.9e-06 2.1e-06 2e-06 1.9e-06 2.3e-06 1.7e-06 1.9e-06 1.65e-06 1.75e-06 1.75e-06 1.95e-06
7 1.75e-06 2.35e-06 2.25e-06 1.7e-06 2e-06 2.3e-06 2e-06 2.9e-06 1.95e-06 1.85e-06 1.8e-06 1.85e-06 1.95e-06 1.95e-06 2.1e-06 2.5e-06 1.9e-06 2.25e-06 2.25e-06 1.9e-06 1.95e-06 2.05e-06 2e-06 1.9e-06 2.15e-06 1.9e-06 1.8e-06 1.65e-06 1.95e-06 1.9e-06 1.75e-06 1.7e-06 1.95e-06 2e-06 2e-06 2.15e-06 2.4e-06 2.1e-06 1.75e-06 2.15e-06 1.75e-06 1.95e-06 2.2e-06 2.1e-06 2.25e-06 2.2e-06 2.2e-06 1.9e-06 2.35e-06 1.95e-06 1.95e-06 2.2e-06 2.15e-06 1.8e-06 2.25e-06 2.35e-06 1.8e-06 1.85e-06 2e-06 2.1e-06 2e-06 2.3e-06
8 2.1e-06 2.25e-06 1.8e-06 2.25e-06 1.7e-06 1.85e-06 2.1e-06 1.95e-06 2.6e-06 2e-06 1.8e-06 2.5e-06 2.1e-06 1.8e-06 2.15e-06 2.5e-06 2.1e-06 1.9e-06 1.55e-06 2.5e-06 1.85e-06 2e-06 1.85e-06 1.85e-06 2.1e-06 2.55e-06 2.15e-06 1.6e-06 2.2e-06 1.75e-06 2.2e-06 2.3e-06 2.15e-06 2.15e-06 2.75e-06 1.65e-06 1.95e-06 2.25e-06 2.05e-06 2.15e-06 2.5e-06 2.7e-06 2.2e-06 2.25e-06 2e-06 2.4e-06 2.35e-06 2.35e-06 2.4e-06 2.3e-06 2.15e-06 2.2e-06 2.15e-06 2.4e-06 2.2e-06 2.5e-06 2.3e-06 1.95e-06 1.7e-06 1.85e-06 1.95e-06 1.75e-06
9 1.3e-06 2.6e-06 1.8e-06 1.1e-06 2.05e-06 2.3e-06 1.65e-06 1.85e-06 2e-06 1.8e-06 1.05e-06 1.55e-06 1.1e-06 1.95e-06 1.45e-06 2.15e-06 2.9e-06 2.2e-06 1.95e-06 1.3e-06 1.8e-06 1.35e-06 2.05e-06 1.5e-06 1.25e-06 1.55e-06 1.2e-06 2.25e-06 1.8e-06 1.9e-06 1.35e-06 1.1e-06 1.6e-06 1.1e-06 1.45e-06 1.5e-06 1.95e-06 2.2e-06 2.05e-06 1.8e-06 1.15e-06 1.4e-06 1.3e-06 1.2e-06 1.6e-06 1.95e-06 1.35e-06 1.5e-06 3.4e-06 1.45e-06 1.95e-06 1.35e-06 1.45e-06 1.45e-06 1.6e-06 1.85e-06 1.15e-06 1.7e-06 1.25e-06 1.45e-06 2.05e-06 1.55e-06
