 slim_762140875 slim_762140863 slim_762140898 slim_762140887 slim_762140889 slim_762140864 slim_762140896 slim_762140879 slim_762140890 slim_762140885 slim_762140861 slim_762140913 slim_762140878 slim_762140911 slim_762140884 slim_762140895 slim_762140905 slim_762140869 slim_762140883 slim_762140867 slim_762140894 slim_762140891 slim_762140903 slim_762140906 slim_762140868 slim_762140859 slim_762140908 slim_762140914 slim_762140872 slim_762140899 slim_762140860 slim_762140877 slim_762140876 slim_762140893 slim_762140874 slim_762140881 slim_762140904 slim_762140897 slim_762140892 slim_762140888 slim_762140870 slim_762140910 slim_762140862 slim_762140901 slim_762140900 slim_762140880 slim_762140912 slim_762140907 slim_762140871 slim_762140886 slim_762140902 slim_762140882 slim_762140865 slim_762140873 slim_762140866 slim_762140909
0 1.3e-06 1.45e-06 1e-06 1.1e-06 1.25e-06 1.55e-06 1.4e-06 1.1e-06 7.5e-07 1.15e-06 1.5e-06 1.05e-06 1e-06 1.5e-06 1.15e-06 1.3e-06 1.2e-06 1.6e-06 1.2e-06 1e-06 1.15e-06 1.2e-06 1.65e-06 9e-07 1.15e-06 1.1e-06 1.8e-06 1.75e-06 1.25e-06 1e-06 8e-07 1.1e-06 1.2e-06 1.2e-06 1.8e-06 1.15e-06 1e-06 1.75e-06 1e-06 1e-06 9e-07 1.4e-06 8e-07 1.1e-06 1.65e-06 1.2e-06 1.15e-06 1.35e-06 7.5e-07 6.5e-07 1.05e-06 1.85e-06 1.05e-06 1.5e-06 1.4e-06 1.75e-06
1 1.45e-06 1.7e-06 1.55e-06 1.4e-06 1.5e-06 1.8e-06 1.4e-06 1.2e-06 1.1e-06 1.7e-06 1.5e-06 1.55e-06 1.55e-06 1.2e-06 1.5e-06 1.65e-06 1.45e-06 1.85e-06 1.15e-06 1.2e-06 1.5e-06 1.65e-06 1.8e-06 1.25e-06 1.45e-06 1.8e-06 1.75e-06 1.8e-06 1.35e-06 1.6e-06 1.1e-06 1.8e-06 1.85e-06 1.55e-06 1.75e-06 1.4e-06 1.35e-06 1.45e-06 1.45e-06 1.4e-06 1.15e-06 1.65e-06 1.2e-06 1.5e-06 1.95e-06 1.3e-06 1.5e-06 1.6e-06 1.2e-06 1.55e-06 1.5e-06 1.7e-06 1.65e-06 1.6e-06 1.5e-06 1.9e-06
2 1e-06 1.55e-06 1e-06 1.6e-06 1.45e-06 1.1e-06 1.4e-06 1.25e-06 1.15e-06 1.15e-06 1.5e-06 1.2e-06 1.3e-06 1.4e-06 1.15e-06 1.15e-06 1.55e-06 1.2e-06 1.5e-06 1.4e-06 1.1e-06 8.5e-07 1.15e-06 1.35e-06 1.1e-06 8.5e-07 1.6e-06 1.3e-06 1.4e-06 7.5e-07 1.2e-06 1.05e-06 1.2e-06 1.15e-06 1.5e-06 1.5e-06 1.4e-06 1.65e-06 1.1e-06 9.5e-07 1.3e-06 1.5e-06 1.3e-06 1.05e-06 1.35e-06 1.35e-06 1.2e-06 1.15e-06 1.15e-06 8e-07 1e-06 1.55e-06 6.5e-07 1.6e-06 1.15e-06 1.5e-06
3 1.1e-06 1.4e-06 1.6e-06 1.2e-06 1.5e-06 2.2e-06 1.65e-06 1.4e-06 8e-07 1.8e-06 1.75e-06 1.4e-06 9.5e-07 1.7e-06 1.5e-06 1.5e-06 1.2e-06 2.2e-06 1.1e-06 8e-07 1.4e-06 1.65e-06 2.2e-06 7.5e-07 1.4e-06 1.7e-06 2.3e-06 2.3e-06 1.45e-06 1.55e-06 8e-07 1.7e-06 1.9e-06 1.45e-06 2.25e-06 1.05e-06 1.1e-06 1.95e-06 1.3e-06 1.35e-06 8.5e-07 1.6e-06 6.5e-07 1.4e-06 2.2e-06 1.4e-06 1.45e-06 1.7e-06 9e-07 1.3e-06 1.4e-06 2.3e-06 1.6e-06 1.45e-06 1.65e-06 2.3e-06
4 1.25e-06 1.5e-06 1.45e-06 1.5e-06 1.9e-06 1.8e-06 1.55e-06 1.2e-06 1.35e-06 1.1e-06 1.6e-06 1.3e-06 1.25e-06 1.5e-06 1.3e-06 1.75e-06 1.7e-06 1.65e-06 1.35e-06 1.35e-06 1.45e-06 1.5e-06 1.85e-06 1.5e-06 1.45e-06 1.6e-06 1.5e-06 1.9e-06 1.3e-06 1.35e-06 1.2e-06 1.15e-06 1.25e-06 1.45e-06 1.85e-06 1.6e-06 1.45e-06 1.85e-06 1.4e-06 1.35e-06 1.15e-06 1.7e-06 1.25e-06 1.5e-06 1.7e-06 1.25e-06 1.55e-06 1.75e-06 1.45e-06 9.5e-07 1.65e-06 1.7e-06 1.4e-06 1.55e-06 1.7e-06 1.55e-06
5 1.55e-06 1.8e-06 1.1e-06 2.2e-06 1.8e-06 1.4e-06 1.6e-06 1.5e-06 1.85e-06 1.5e-06 1.7e-06 1.75e-06 1.9e-06 1.55e-06 1.7e-06 1.65e-06 2.25e-06 1.2e-06 2.1e-06 2.05e-06 1.35e-06 1.25e-06 1e-06 2.05e-06 1.4e-06 1.25e-06 1.45e-06 1.15e-06 1.55e-06 1.35e-06 1.85e-06 1.55e-06 1.35e-06 1.4e-06 1.6e-06 2.2e-06 2e-06 1.85e-06 1.65e-06 1.45e-06 1.95e-06 2.05e-06 1.95e-06 1.3e-06 1.8e-06 1.5e-06 1.6e-06 1.7e-06 1.75e-06 1.4e-06 1.3e-06 1.3e-06 1.2e-06 1.8e-06 1.35e-06 1.55e-06
6 1.4e-06 1.4e-06 1.4e-06 1.65e-06 1.55e-06 1.6e-06 2.1e-06 1.15e-06 1.2e-06 1.3e-06 1.3e-06 1.55e-06 1.55e-06 1.4e-06 1.4e-06 1.75e-06 1.6e-06 1.7e-06 1.7e-06 1.4e-06 1.6e-06 1.45e-06 1.4e-06 1.5e-06 1.6e-06 1.45e-06 1.25e-06 1.45e-06 1.3e-06 1.25e-06 1.25e-06 1.55e-06 1.55e-06 1.65e-06 1.6e-06 1.5e-06 1.6e-06 1.6e-06 1.4e-06 1.6e-06 1.3e-06 1.85e-06 1.45e-06 1.6e-06 1.9e-06 1.25e-06 1.5e-06 1.65e-06 1.3e-06 1.25e-06 1.55e-06 1.15e-06 1.5e-06 1.4e-06 1.65e-06 1.45e-06
7 1.1e-06 1.2e-06 1.25e-06 1.4e-06 1.2e-06 1.5e-06 1.15e-06 1.5e-06 1.1e-06 1.05e-06 1.25e-06 1.35e-06 1.15e-06 1.35e-06 1.2e-06 1.65e-06 1.5e-06 1.55e-06 1.45e-06 1.15e-06 1.35e-06 1.2e-06 1.55e-06 1.4e-06 1.35e-06 1.45e-06 1.3e-06 1.55e-06 1.1e-06 1.2e-06 1e-06 1.15e-06 1.2e-06 1.4e-06 1.55e-06 1.4e-06 1.35e-06 1.4e-06 1.35e-06 1.3e-06 1.05e-06 1.6e-06 1.2e-06 1.35e-06 1.7e-06 1.05e-06 1.45e-06 1.55e-06 1.2e-06 7.5e-07 1.45e-06 1.35e-06 1.25e-06 1.4e-06 1.6e-06 1.45e-06
8 7.5e-07 1.1e-06 1.15e-06 8e-07 1.35e-06 1.85e-06 1.2e-06 1.1e-06 5e-07 1.55e-06 1.3e-06 1.05e-06 1.05e-06 1.45e-06 1.05e-06 1.15e-06 7e-07 1.85e-06 9.5e-07 6e-07 1.15e-06 1.3e-06 1.8e-06 5e-07 1.15e-06 1.15e-06 2e-06 1.95e-06 1.3e-06 1.05e-06 4.5e-07 1.5e-06 1.65e-06 1.2e-06 1.85e-06 6e-07 8e-07 1.5e-06 8.5e-07 1.1e-06 5e-07 1.3e-06 5.5e-07 1.15e-06 1.8e-06 1.25e-06 1e-06 1.15e-06 3.5e-07 1.05e-06 9.5e-07 2e-06 1.3e-06 1.45e-06 1.3e-06 2.05e-06
9 1.15e-06 1.7e-06 1.15e-06 1.8e-06 1.1e-06 1.5e-06 1.3e-06 1.05e-06 1.55e-06 1e-06 1.5e-06 1.25e-06 1.25e-06 1.4e-06 1.2e-06 1.8e-06 1.95e-06 1.4e-06 1.7e-06 1.6e-06 1.55e-06 1.2e-06 1.4e-06 1.75e-06 1.55e-06 1.35e-06 1.05e-06 1.45e-06 1.2e-06 1.05e-06 1.4e-06 7.5e-07 9e-07 1.6e-06 1.55e-06 1.9e-06 1.65e-06 1.85e-06 1.4e-06 1.3e-06 1.5e-06 1.75e-06 1.5e-06 1.5e-06 1.45e-06 1.15e-06 1.55e-06 1.75e-06 1.65e-06 5e-07 1.65e-06 1.15e-06 1.1e-06 1.4e-06 1.75e-06 1.05e-06
