 slim_761994379 slim_761994358 slim_761994354 slim_761994333 slim_761994337 slim_761994353 slim_761994377 slim_761994375 slim_761994344 slim_761994346 slim_761994342 slim_761994335 slim_761994378 slim_761994345 slim_761994372 slim_761994338 slim_761994349 slim_761994365 slim_761994357 slim_761994374 slim_761994369 slim_761994361 slim_761994331 slim_761994352 slim_761994351 slim_761994370 slim_761994360 slim_761994364 slim_761994336 slim_761994334 slim_761994362 slim_761994368 slim_761994350 slim_761994371 slim_761994363 slim_761994381 slim_761994359 slim_761994347 slim_761994367 slim_761994356 slim_761994340 slim_761994366 slim_761994376 slim_761994343 slim_761994355 slim_761994373 slim_761994380 slim_761994332 slim_761994348 slim_761994339 slim_761994341 slim_761994330
10 1.75e-06 1.95e-06 1.65e-06 2.85e-06 1.7e-06 2.55e-06 1.8e-06 1.6e-06 1.4e-06 2.5e-06 1e-06 1.65e-06 1.45e-06 1.4e-06 1.9e-06 2.95e-06 2.2e-06 2.2e-06 2.85e-06 5.5e-07 1.35e-06 1.15e-06 1.75e-06 1.85e-06 1.6e-06 2.1e-06 1.65e-06 2.3e-06 2.25e-06 1.6e-06 2.55e-06 1.35e-06 2.6e-06 2.4e-06 1.35e-06 1.65e-06 2.25e-06 1.55e-06 2.8e-06 2.45e-06 1.45e-06 3.1e-06 2.75e-06 2.6e-06 2.3e-06 2.2e-06 2.1e-06 1.4e-06 1.4e-06 1.35e-06 1e-06 1.4e-06
11 1.4e-06 1.95e-06 1.65e-06 2.15e-06 1.3e-06 1.95e-06 1.8e-06 1.35e-06 1.8e-06 1.85e-06 1.65e-06 2.5e-06 1.6e-06 1.5e-06 1.95e-06 1.85e-06 2.25e-06 1.95e-06 1.75e-06 1.4e-06 1.45e-06 1.95e-06 2.1e-06 1.65e-06 1.6e-06 1.55e-06 2e-06 1.5e-06 1.9e-06 1.6e-06 1.4e-06 1.45e-06 1.95e-06 2e-06 1.45e-06 1.65e-06 2.25e-06 1.55e-06 1.75e-06 1.75e-06 1.85e-06 2.45e-06 1.65e-06 2e-06 2e-06 2.25e-06 2.1e-06 1.75e-06 1.75e-06 1.75e-06 1.6e-06 1.75e-06
12 1.65e-06 1.95e-06 1.7e-06 2.25e-06 1.6e-06 1.95e-06 1.8e-06 1.55e-06 1.85e-06 2.2e-06 1.45e-06 1.6e-06 2.1e-06 1.7e-06 1.9e-06 2.35e-06 2.15e-06 2e-06 2.1e-06 1.15e-06 1.25e-06 1.75e-06 2e-06 1.75e-06 1.55e-06 1.35e-06 2.05e-06 1.95e-06 2.1e-06 1.55e-06 1.9e-06 1.25e-06 1.95e-06 2.1e-06 1.3e-06 1.7e-06 2.45e-06 1.5e-06 2.2e-06 2.2e-06 1.8e-06 2.65e-06 2e-06 1.75e-06 2.25e-06 2.15e-06 2.3e-06 1.75e-06 1.95e-06 1.75e-06 1.45e-06 1.75e-06
13 1.55e-06 1.9e-06 1.65e-06 2.25e-06 1.55e-06 2.05e-06 1.75e-06 1.55e-06 1.7e-06 1.6e-06 1.4e-06 1.5e-06 1.7e-06 2.4e-06 1.9e-06 2.1e-06 2.3e-06 1.9e-06 2.1e-06 1.35e-06 1.55e-06 1.85e-06 1.95e-06 1.4e-06 1.7e-06 1.8e-06 1.9e-06 1.7e-06 1.85e-06 1.7e-06 1.7e-06 1.55e-06 2.1e-06 2.05e-06 1.55e-06 1.65e-06 2.1e-06 1.65e-06 1.95e-06 1.9e-06 1.75e-06 2.4e-06 2e-06 2.1e-06 2.15e-06 2.3e-06 1.95e-06 1.6e-06 1.25e-06 1.65e-06 1.45e-06 1.6e-06
14 1.95e-06 1.7e-06 1.9e-06 2.1e-06 1.95e-06 1.8e-06 1.55e-06 1.95e-06 1.6e-06 2.15e-06 1.9e-06 1.95e-06 1.9e-06 1.9e-06 3e-06 2e-06 2.25e-06 1.7e-06 2.55e-06 1.65e-06 1.8e-06 1.75e-06 1.95e-06 2e-06 2.05e-06 2e-06 1.8e-06 1.95e-06 1.6e-06 2.1e-06 2e-06 1.8e-06 2.55e-06 2.15e-06 1.85e-06 1.9e-06 1.7e-06 2.05e-06 1.85e-06 1.85e-06 1.5e-06 1.6e-06 2.45e-06 1.8e-06 2.15e-06 2.2e-06 1.55e-06 1.65e-06 2.1e-06 1.5e-06 1.9e-06 1.65e-06
15 1.8e-06 1.85e-06 2.25e-06 1.6e-06 1.9e-06 1.4e-06 1.8e-06 1.9e-06 2.25e-06 1.6e-06 2.95e-06 1.85e-06 2.35e-06 2.1e-06 2e-06 2e-06 2.55e-06 1.65e-06 1.75e-06 2.8e-06 2.2e-06 2.8e-06 2.25e-06 1.85e-06 2.4e-06 1.7e-06 2.4e-06 1.45e-06 1.5e-06 2.4e-06 1.15e-06 2.25e-06 2.2e-06 1.95e-06 2.25e-06 2.25e-06 1.85e-06 2.35e-06 1e-06 1.35e-06 2.25e-06 1.1e-06 1.6e-06 1.45e-06 2.05e-06 2.5e-06 1.7e-06 2.15e-06 2.25e-06 2.15e-06 2.55e-06 2.15e-06
16 2.25e-06 2.25e-06 2.45e-06 2.15e-06 2.3e-06 2.2e-06 2.1e-06 2.25e-06 2.15e-06 2.8e-06 2.2e-06 2.25e-06 2.15e-06 2.3e-06 2.25e-06 2.55e-06 3.6e-06 2.3e-06 2.4e-06 2e-06 1.95e-06 1.8e-06 2.25e-06 2.4e-06 1.9e-06 2e-06 2.35e-06 2.6e-06 2.4e-06 1.95e-06 2.55e-06 2e-06 2e-06 2.2e-06 2e-06 2.45e-06 2.5e-06 1.9e-06 2.4e-06 2.4e-06 2.15e-06 2.5e-06 2.3e-06 2.3e-06 2.2e-06 1.8e-06 2.3e-06 2.15e-06 2.5e-06 2.05e-06 2.15e-06 2.15e-06
17 1.85e-06 1.65e-06 1.95e-06 1.8e-06 2e-06 1.5e-06 1.5e-06 1.95e-06 1.65e-06 1.85e-06 2.2e-06 1.95e-06 2e-06 1.9e-06 1.7e-06 1.65e-06 2.3e-06 2.3e-06 2.3e-06 2.05e-06 1.85e-06 2.05e-06 1.95e-06 1.95e-06 2.15e-06 1.75e-06 1.8e-06 1.7e-06 1.35e-06 2.15e-06 1.7e-06 1.9e-06 2.35e-06 1.85e-06 1.9e-06 1.95e-06 1.4e-06 2.1e-06 1.5e-06 1.55e-06 1.65e-06 1.35e-06 2.15e-06 1.55e-06 2.1e-06 2.25e-06 1.25e-06 1.55e-06 2.05e-06 1.55e-06 2.15e-06 1.55e-06
18 1.75e-06 2.5e-06 2.1e-06 1.7e-06 1.8e-06 1.85e-06 2.35e-06 1.75e-06 2.8e-06 1.65e-06 2.85e-06 1.75e-06 2.1e-06 2.1e-06 2.55e-06 1.75e-06 2.4e-06 2.3e-06 1.6e-06 2.6e-06 1.9e-06 3.1e-06 2.65e-06 1.85e-06 1.8e-06 1.3e-06 2.95e-06 1.7e-06 2.15e-06 1.75e-06 1.15e-06 1.95e-06 1.15e-06 1.85e-06 1.95e-06 2.1e-06 2.95e-06 1.7e-06 1.6e-06 1.95e-06 2.8e-06 2.5e-06 1e-06 1.95e-06 2.4e-06 2.4e-06 2.8e-06 2.6e-06 2.35e-06 2.7e-06 2.4e-06 2.6e-06
19 1.6e-06 1.75e-06 1.35e-06 2.7e-06 1.4e-06 2.4e-06 1.6e-06 1.35e-06 1.2e-06 2.45e-06 5.5e-07 1.4e-06 1.15e-06 1.35e-06 1.65e-06 2.8e-06 2e-06 2.05e-06 2.6e-06 4e-07 1.1e-06 9.5e-07 1.85e-06 1.8e-06 1.3e-06 1.9e-06 1.45e-06 2.1e-06 2.05e-06 1.35e-06 2.3e-06 1.05e-06 2.35e-06 2.25e-06 1.1e-06 1.35e-06 2.15e-06 1.3e-06 2.65e-06 2.3e-06 1.2e-06 3e-06 2.55e-06 2.4e-06 2.15e-06 2e-06 2e-06 1.3e-06 1.65e-06 1.15e-06 1e-06 1.3e-06
20 1.5e-06 1.8e-06 1.55e-06 2.05e-06 1.5e-06 1.65e-06 1.65e-06 1.45e-06 1.7e-06 2.05e-06 1.35e-06 1.45e-06 1.25e-06 1.55e-06 1.8e-06 2.2e-06 1.95e-06 1.85e-06 1.9e-06 1.1e-06 1.8e-06 1.6e-06 1.85e-06 1.65e-06 1.35e-06 9e-07 1.9e-06 1.85e-06 1.95e-06 1.35e-06 1.75e-06 1e-06 1.7e-06 1.9e-06 1e-06 1.55e-06 2.3e-06 1.3e-06 2.05e-06 2.05e-06 1.7e-06 2.5e-06 1.8e-06 1.85e-06 2.1e-06 1.95e-06 2.15e-06 1.6e-06 1.8e-06 1.6e-06 1.3e-06 1.6e-06
21 2e-06 1.8e-06 1.95e-06 2.65e-06 2e-06 2.4e-06 1.65e-06 1.95e-06 1.3e-06 2.9e-06 1.15e-06 1.95e-06 1.75e-06 1.85e-06 1.75e-06 2.8e-06 1.8e-06 2.05e-06 3.1e-06 9.5e-07 1.6e-06 1.5e-06 1.85e-06 2.3e-06 1.85e-06 2.35e-06 1.55e-06 2.55e-06 2.1e-06 1.9e-06 2.8e-06 1.65e-06 2.85e-06 2.4e-06 1.65e-06 1.95e-06 1.9e-06 1.85e-06 2.65e-06 2.3e-06 1.3e-06 2.55e-06 3e-06 2.45e-06 1.9e-06 1.75e-06 1.7e-06 1.4e-06 2.05e-06 1.2e-06 1.5e-06 1.4e-06
22 2.05e-06 1.95e-06 2.2e-06 2.2e-06 2.15e-06 1.9e-06 1.8e-06 2.15e-06 1.8e-06 2.4e-06 1.75e-06 2.1e-06 2e-06 1.95e-06 1.95e-06 2.25e-06 2.25e-06 1.95e-06 2.65e-06 1.85e-06 1.85e-06 1.85e-06 3e-06 2.1e-06 2.1e-06 1.9e-06 2e-06 2.3e-06 2e-06 2.1e-06 2.35e-06 1.85e-06 2.55e-06 2.25e-06 1.85e-06 2.2e-06 2e-06 2.05e-06 2.1e-06 2.1e-06 1.85e-06 2e-06 2.5e-06 1.95e-06 2.25e-06 2.2e-06 1.85e-06 1.8e-06 1.85e-06 1.75e-06 1.65e-06 1.8e-06
23 1.65e-06 2e-06 1.8e-06 2e-06 1.7e-06 1.8e-06 1.85e-06 1.6e-06 2.2e-06 1.4e-06 1.85e-06 1.65e-06 1.75e-06 1.4e-06 2e-06 1.85e-06 2.4e-06 1.95e-06 1.85e-06 1.8e-06 1.65e-06 2.3e-06 2.1e-06 2.1e-06 1.85e-06 1.55e-06 2.35e-06 1.75e-06 1.95e-06 1.85e-06 1.45e-06 1.7e-06 1.9e-06 2.1e-06 1.7e-06 1.8e-06 2.5e-06 1.8e-06 1.7e-06 2e-06 2.2e-06 2.15e-06 1.75e-06 1.85e-06 2.25e-06 2.4e-06 2.35e-06 2e-06 1.45e-06 2.1e-06 1.6e-06 2e-06
24 1.75e-06 2.05e-06 1.7e-06 2.05e-06 1.65e-06 2.05e-06 1.9e-06 1.65e-06 1.85e-06 2.25e-06 1.6e-06 1.6e-06 1.55e-06 1.7e-06 2.05e-06 2.4e-06 1.9e-06 2.15e-06 1.8e-06 1.3e-06 1.35e-06 1.85e-06 2.1e-06 1.85e-06 2.3e-06 1.45e-06 2.1e-06 2.1e-06 2.2e-06 1.25e-06 1.95e-06 1.35e-06 1.4e-06 1.95e-06 1.3e-06 1.75e-06 2.6e-06 1.25e-06 2.25e-06 2.25e-06 1.95e-06 2.75e-06 1.75e-06 2.15e-06 2.3e-06 1.85e-06 2.45e-06 1.95e-06 2e-06 1.85e-06 1.55e-06 1.95e-06
25 1.5e-06 1.95e-06 1.8e-06 1.5e-06 1.6e-06 1e-06 1.8e-06 1.55e-06 2.25e-06 1.75e-06 2.1e-06 1.55e-06 1.35e-06 1.8e-06 2e-06 1.7e-06 2e-06 1.75e-06 1.3e-06 1.9e-06 9e-07 2.35e-06 1.9e-06 1.55e-06 1.45e-06 0.0 2.4e-06 1.65e-06 1.95e-06 1.4e-06 1.3e-06 9.5e-07 1.15e-06 1.65e-06 9.5e-07 1.8e-06 2.55e-06 1.35e-06 1.55e-06 1.9e-06 2.25e-06 2.1e-06 1.15e-06 1.35e-06 2.15e-06 2e-06 2.4e-06 2e-06 2e-06 2.15e-06 1.65e-06 2e-06
26 2.05e-06 1.8e-06 1.95e-06 2.5e-06 2.05e-06 2.2e-06 1.65e-06 2.05e-06 1.35e-06 2.5e-06 1.65e-06 2e-06 2.05e-06 1.9e-06 1.8e-06 2.4e-06 2.35e-06 1.8e-06 2.95e-06 1.45e-06 1.9e-06 1.55e-06 2e-06 2.35e-06 2.1e-06 2.4e-06 2.6e-06 2.15e-06 1.7e-06 2.15e-06 2.4e-06 1.9e-06 2.9e-06 2.25e-06 1.9e-06 1.95e-06 1.35e-06 2.1e-06 2.25e-06 1.95e-06 1.4e-06 2.1e-06 2.85e-06 2.25e-06 2.25e-06 2.3e-06 1.35e-06 1.45e-06 2.1e-06 1.3e-06 1.9e-06 1.45e-06
27 1.5e-06 2e-06 1.9e-06 1.95e-06 1.5e-06 1.75e-06 1.85e-06 1.55e-06 2e-06 1.5e-06 2.3e-06 1.5e-06 1.95e-06 1.7e-06 1.95e-06 1.45e-06 2.6e-06 1.7e-06 1.7e-06 2.1e-06 1.85e-06 2.55e-06 2.3e-06 1.75e-06 2.1e-06 1.65e-06 2.15e-06 1.9e-06 1.55e-06 2.05e-06 1.1e-06 1.85e-06 2.1e-06 1.8e-06 1.9e-06 1.9e-06 1.8e-06 2e-06 1.35e-06 1.4e-06 1.9e-06 1.95e-06 1.55e-06 1.75e-06 2.1e-06 2.6e-06 1.65e-06 1.75e-06 1.85e-06 1.9e-06 2.2e-06 1.75e-06
28 1.85e-06 1.55e-06 1.7e-06 1.8e-06 1.95e-06 1.5e-06 1.4e-06 1.9e-06 1.5e-06 1.55e-06 2.25e-06 1.9e-06 2.1e-06 1.85e-06 1.6e-06 1.5e-06 2.4e-06 1.35e-06 2.15e-06 2.05e-06 1.95e-06 2.1e-06 2e-06 1.95e-06 2.2e-06 1.95e-06 1.7e-06 1.55e-06 1.9e-06 2.25e-06 1.4e-06 2e-06 2.5e-06 1.85e-06 2e-06 1.7e-06 1.15e-06 2.2e-06 1.35e-06 1.35e-06 1.5e-06 1.15e-06 2.2e-06 1.55e-06 2.1e-06 2.35e-06 1e-06 1.5e-06 2.05e-06 1.4e-06 2.25e-06 1.5e-06
29 1.7e-06 2.1e-06 1.75e-06 2e-06 1.65e-06 2.05e-06 1.95e-06 1.65e-06 1.9e-06 2.25e-06 1.6e-06 1.6e-06 1.55e-06 1.7e-06 2.1e-06 2.4e-06 1.95e-06 2.15e-06 1.75e-06 1.35e-06 1.35e-06 1.9e-06 2.1e-06 1.85e-06 1.25e-06 1.4e-06 2.15e-06 2.05e-06 2.25e-06 2.4e-06 1.95e-06 1.35e-06 1.35e-06 1.85e-06 1.3e-06 1.8e-06 2.6e-06 1.2e-06 2.25e-06 2.25e-06 2e-06 2.8e-06 1.65e-06 2.15e-06 2.3e-06 1.95e-06 2.45e-06 1.9e-06 1.95e-06 1.9e-06 1.55e-06 1.9e-06
30 1.45e-06 1.95e-06 1.65e-06 1.65e-06 1.45e-06 1.45e-06 1.8e-06 1.45e-06 2.25e-06 1.1e-06 2.55e-06 1.4e-06 1.9e-06 1.7e-06 2e-06 1.15e-06 2.55e-06 1.7e-06 1.15e-06 2.3e-06 1.75e-06 2.8e-06 2.35e-06 1.45e-06 1.95e-06 1.3e-06 2.4e-06 1.1e-06 1.4e-06 1.95e-06 1.2e-06 1.8e-06 1.75e-06 1.8e-06 1.8e-06 1.65e-06 2.15e-06 1.9e-06 1.05e-06 1.4e-06 2.25e-06 1.7e-06 1.2e-06 1.5e-06 2.1e-06 2.55e-06 2e-06 2.05e-06 1.95e-06 2.15e-06 2.15e-06 2.05e-06
31 1.55e-06 1.85e-06 1.55e-06 2.1e-06 1.45e-06 1.7e-06 1.7e-06 1.5e-06 1.7e-06 2.1e-06 1.35e-06 1.45e-06 1.25e-06 1.55e-06 1.8e-06 2.25e-06 2e-06 1.9e-06 1.95e-06 1.05e-06 1e-06 1.65e-06 1.85e-06 1.7e-06 1.35e-06 9.5e-07 1.9e-06 1.85e-06 2e-06 1.35e-06 1.8e-06 1.9e-06 1.75e-06 1.95e-06 1e-06 1.55e-06 2.35e-06 1.3e-06 2.1e-06 2.1e-06 1.7e-06 2.55e-06 1.85e-06 1.85e-06 2.15e-06 2e-06 2.2e-06 1.65e-06 1.8e-06 1.65e-06 1.3e-06 1.65e-06
32 1.95e-06 2.5e-06 2.3e-06 1.55e-06 2e-06 1.9e-06 2.35e-06 1.95e-06 2.75e-06 2.1e-06 2.6e-06 1.95e-06 1.95e-06 2.1e-06 2.55e-06 2.2e-06 2e-06 2.35e-06 1.15e-06 2.35e-06 1.7e-06 2.85e-06 2.55e-06 1.9e-06 1.4e-06 1.15e-06 2.9e-06 2.1e-06 2.5e-06 1.35e-06 1.75e-06 1.75e-06 7e-07 1.55e-06 1.75e-06 2.3e-06 3.1e-06 1.3e-06 2.05e-06 2.35e-06 2.75e-06 2.75e-06 9.5e-07 2.05e-06 2.6e-06 2e-06 2.95e-06 2.55e-06 2.35e-06 2.65e-06 2.25e-06 2.55e-06
33 1.9e-06 2.1e-06 2.2e-06 1.7e-06 2.05e-06 1.8e-06 1.95e-06 2e-06 2.1e-06 2.05e-06 2.4e-06 2e-06 2.1e-06 2.05e-06 2.15e-06 1.95e-06 2.2e-06 1.85e-06 1.85e-06 2.25e-06 1.9e-06 2.4e-06 2.25e-06 2.1e-06 1.95e-06 1.65e-06 2.25e-06 1.8e-06 1.85e-06 1.85e-06 1.8e-06 1.95e-06 1.55e-06 2.9e-06 1.95e-06 2.2e-06 1.9e-06 1.8e-06 1.8e-06 1.85e-06 2.1e-06 2.05e-06 1.6e-06 1.9e-06 2.3e-06 2.2e-06 1.7e-06 1.75e-06 2.2e-06 2e-06 2.3e-06 1.75e-06
34 1.55e-06 1.85e-06 1.5e-06 2.1e-06 1.5e-06 1.7e-06 1.7e-06 1.5e-06 1.65e-06 2.1e-06 1.35e-06 1.45e-06 1.3e-06 1.55e-06 1.85e-06 2.25e-06 2e-06 1.9e-06 1.95e-06 1.1e-06 1e-06 1.65e-06 1.85e-06 1.7e-06 1.3e-06 9.5e-07 1.9e-06 1.9e-06 2e-06 1.3e-06 1.8e-06 1e-06 1.75e-06 1.95e-06 1.9e-06 1.55e-06 2.35e-06 1.3e-06 2.1e-06 2.1e-06 1.75e-06 2.55e-06 1.85e-06 1.9e-06 2.15e-06 2e-06 2.2e-06 1.65e-06 1.8e-06 1.65e-06 1.3e-06 1.65e-06
35 1.8e-06 1.9e-06 1.25e-06 2.35e-06 1.7e-06 2.05e-06 1.75e-06 1.7e-06 1.75e-06 1.65e-06 1.65e-06 1.65e-06 1.7e-06 1.65e-06 1.9e-06 2.25e-06 2.45e-06 1.95e-06 2.1e-06 1.35e-06 1.55e-06 1.95e-06 2.2e-06 1.8e-06 1.75e-06 1.8e-06 1.95e-06 1.9e-06 1.7e-06 1.8e-06 1.65e-06 1.55e-06 2.3e-06 2.2e-06 1.55e-06 2.4e-06 2.2e-06 1.75e-06 2.1e-06 2.1e-06 1.8e-06 2.4e-06 2.25e-06 2.1e-06 2.4e-06 2.45e-06 2.05e-06 1.75e-06 1.95e-06 1.7e-06 1.65e-06 1.75e-06
