 slim_762470919 slim_762470869 slim_762470886 slim_762470861 slim_762470871 slim_762470884 slim_762470894 slim_762470922 slim_762470889 slim_762470925 slim_762470864 slim_762470910 slim_762470888 slim_762470916 slim_762470915 slim_762470892 slim_762470928 slim_762470874 slim_762470923 slim_762470902 slim_762470882 slim_762470921 slim_762470875 slim_762470905 slim_762470881 slim_762470908 slim_762470907 slim_762470880 slim_762470898 slim_762470912 slim_762470862 slim_762470909 slim_762470914 slim_762470924 slim_762470879 slim_762470876 slim_762470891 slim_762470866 slim_762470872 slim_762470917 slim_762470857 slim_762470918 slim_762470899 slim_762470904 slim_762470896 slim_762470920 slim_762470903 slim_762470870 slim_762470868 slim_762470873 slim_762470897 slim_762470883 slim_762470895 slim_762470913 slim_762470858 slim_762470885 slim_762470865 slim_762470877 slim_762470906 slim_762470856 slim_762470887 slim_762470900 slim_762470867 slim_762470911 slim_762470860 slim_762470890 slim_762470859 slim_762470901 slim_762470863 slim_762470927 slim_762470878 slim_762470926 slim_762470893 slim_762470855
10 1.45e-06 1.7e-06 1.05e-06 1.25e-06 9.5e-07 1.35e-06 1.2e-06 1.4e-06 1e-06 1.7e-06 1.1e-06 1.95e-06 1.4e-06 1.8e-06 6.5e-07 1.3e-06 1.5e-06 1.6e-06 1.8e-06 1.5e-06 1.6e-06 1.25e-06 2e-06 1.45e-06 1.4e-06 1.9e-06 9e-07 1.65e-06 1.35e-06 1.55e-06 1.45e-06 9e-07 9e-07 1.45e-06 1.35e-06 7.5e-07 1.9e-06 1.35e-06 1.2e-06 7.5e-07 1.65e-06 1.4e-06 1.6e-06 8e-07 1.4e-06 1.05e-06 1.55e-06 1.65e-06 1.6e-06 1.6e-06 1.6e-06 8e-07 1.45e-06 2.2e-06 1.45e-06 1.1e-06 1.45e-06 1.25e-06 1.65e-06 1.95e-06 1.6e-06 1.65e-06 1.05e-06 9e-07 9e-07 5.5e-07 1e-06 1.45e-06 9e-07 7e-07 1.35e-06 2.15e-06 1.5e-06 1.3e-06
11 1.15e-06 2.4e-06 2e-06 1.75e-06 1.9e-06 1.9e-06 1.8e-06 1.75e-06 1.5e-06 1.9e-06 1.95e-06 1.4e-06 1.85e-06 1.55e-06 1.85e-06 2.1e-06 1.85e-06 1.45e-06 1.3e-06 1.55e-06 1.35e-06 1.35e-06 1.3e-06 1.45e-06 1.25e-06 8e-07 1.9e-06 1.6e-06 1.4e-06 1.4e-06 1.8e-06 1.9e-06 2.05e-06 2.3e-06 2.2e-06 2e-06 1.65e-06 2.25e-06 2.3e-06 1.95e-06 1.5e-06 1.4e-06 1.4e-06 1.95e-06 1.85e-06 1.9e-06 1.6e-06 2e-06 1.6e-06 1.45e-06 1.45e-06 2e-06 1.85e-06 1.1e-06 1.25e-06 2e-06 2.2e-06 1.55e-06 2.4e-06 1.45e-06 2.4e-06 1.55e-06 1.95e-06 1.9e-06 1.9e-06 2e-06 1.95e-06 1.5e-06 1.9e-06 1.95e-06 1.45e-06 1.4e-06 1.35e-06 1.7e-06
12 1.7e-06 2.3e-06 1.95e-06 1.55e-06 1.6e-06 1.9e-06 1.55e-06 1.55e-06 1.4e-06 2.05e-06 1.4e-06 1.85e-06 2.1e-06 1.9e-06 1.15e-06 2e-06 1.9e-06 1.75e-06 1.75e-06 1.85e-06 1.8e-06 1.7e-06 1.9e-06 1.95e-06 1.5e-06 1.8e-06 1.45e-06 1.85e-06 1.8e-06 1.85e-06 1.15e-06 1.6e-06 1.6e-06 1.9e-06 1.9e-06 1.6e-06 2.15e-06 1.85e-06 1.8e-06 1.25e-06 1.8e-06 1.9e-06 1.9e-06 1.6e-06 1.9e-06 1.45e-06 1.9e-06 1.95e-06 1.95e-06 1.7e-06 1.9e-06 1.85e-06 1.7e-06 1.95e-06 1.65e-06 1.9e-06 2.15e-06 1.75e-06 2.05e-06 2e-06 2.25e-06 2e-06 1.55e-06 1.6e-06 1.6e-06 1.75e-06 1.6e-06 1.75e-06 1.6e-06 1.55e-06 1.8e-06 1.5e-06 1.8e-06 1.7e-06
13 1.6e-06 1.65e-06 1.75e-06 1.7e-06 1.7e-06 1.95e-06 1.7e-06 1.85e-06 1.65e-06 1.9e-06 1.8e-06 1.55e-06 1.9e-06 2.3e-06 1.7e-06 1.85e-06 1.75e-06 1.55e-06 1.5e-06 1.6e-06 1.5e-06 1.5e-06 1.55e-06 1.8e-06 1.45e-06 1.5e-06 1.7e-06 1.45e-06 1.6e-06 1.5e-06 1.85e-06 1.7e-06 1.85e-06 2.15e-06 1.45e-06 1.85e-06 1.75e-06 1.55e-06 1.85e-06 1.8e-06 1.6e-06 1.75e-06 1.55e-06 1.8e-06 1.75e-06 1.75e-06 1.65e-06 1.4e-06 1.85e-06 1.8e-06 1.55e-06 1.8e-06 1.8e-06 1.7e-06 1.4e-06 1.75e-06 1.95e-06 1.65e-06 2.25e-06 1.85e-06 2.2e-06 1.65e-06 1.75e-06 1.7e-06 1.7e-06 1.85e-06 1.75e-06 1.9e-06 1.7e-06 1.8e-06 1.6e-06 1.75e-06 1.45e-06 1.7e-06
14 1.35e-06 1.7e-06 1.45e-06 1e-06 9.5e-07 1.25e-06 9.5e-07 1.1e-06 9e-07 1.9e-06 6.5e-07 1.85e-06 1.15e-06 1.7e-06 5e-07 1.35e-06 1.55e-06 1.45e-06 1.7e-06 1.6e-06 1.55e-06 1.4e-06 1.9e-06 1.65e-06 1.15e-06 1.8e-06 7e-07 1.55e-06 1.5e-06 1.65e-06 1.1e-06 9e-07 9.5e-07 1.3e-06 1.3e-06 8.5e-07 1.8e-06 1.2e-06 1e-06 4.5e-07 1.5e-06 1.6e-06 1.7e-06 9e-07 1.6e-06 7.5e-07 1.65e-06 1.65e-06 1.65e-06 1.3e-06 1.7e-06 1.25e-06 1.3e-06 1.95e-06 1.4e-06 1.35e-06 1.5e-06 1.4e-06 1.5e-06 1.7e-06 1.8e-06 1.75e-06 8.5e-07 8.5e-07 8.5e-07 1.05e-06 8.5e-07 1.3e-06 8.5e-07 8e-07 1.5e-06 1.95e-06 1.6e-06 1.35e-06
15 1.55e-06 1.35e-06 1.6e-06 1.65e-06 1.5e-06 1.6e-06 1.6e-06 1.9e-06 1.65e-06 2e-06 1.3e-06 2.1e-06 2e-06 1.85e-06 1.35e-06 1.4e-06 1.65e-06 1.55e-06 1.6e-06 1.65e-06 1.75e-06 1.5e-06 1.85e-06 1.95e-06 1.6e-06 2.05e-06 1.2e-06 1.7e-06 1.6e-06 1.75e-06 1.9e-06 1.45e-06 1.6e-06 1.55e-06 1.5e-06 1.35e-06 1.35e-06 1.75e-06 1.3e-06 1.4e-06 1.6e-06 1.9e-06 1.8e-06 1.4e-06 1.8e-06 1.6e-06 1.7e-06 1.9e-06 2.05e-06 2e-06 1.8e-06 1.4e-06 1.85e-06 2.3e-06 1.35e-06 1.6e-06 1.2e-06 1.45e-06 1.75e-06 1.9e-06 1.7e-06 1.85e-06 1.35e-06 1.45e-06 1.45e-06 1.2e-06 1.5e-06 1.9e-06 1.45e-06 1.3e-06 1.6e-06 2.25e-06 1.7e-06 1.85e-06
16 1.7e-06 1.85e-06 1.1e-06 1.5e-06 1.35e-06 1.6e-06 1.5e-06 1.7e-06 1.45e-06 1.55e-06 1.5e-06 1.85e-06 1.9e-06 1.75e-06 1.55e-06 1.65e-06 1.8e-06 1.75e-06 1.25e-06 1.4e-06 1.4e-06 1.6e-06 1.5e-06 1.45e-06 1.7e-06 1.8e-06 1.5e-06 1.85e-06 1.7e-06 1.5e-06 1.8e-06 1.3e-06 1.45e-06 2.05e-06 1.6e-06 1.4e-06 1.95e-06 1.6e-06 1.8e-06 1.5e-06 1.8e-06 1.4e-06 1.55e-06 1.5e-06 1.3e-06 1.6e-06 1.45e-06 1.55e-06 1.6e-06 1.8e-06 1.55e-06 1.25e-06 1.6e-06 2.1e-06 1.6e-06 1e-06 1.45e-06 1.55e-06 2.15e-06 2.25e-06 1.85e-06 1.6e-06 1.55e-06 1.3e-06 1.3e-06 1.4e-06 1.25e-06 1.65e-06 1.3e-06 1.35e-06 1.7e-06 2.05e-06 1.45e-06 1.3e-06
17 1.35e-06 1.95e-06 1.9e-06 1.6e-06 1.65e-06 1.9e-06 1.6e-06 1.65e-06 1.45e-06 2.05e-06 1.6e-06 1.45e-06 1.75e-06 1.55e-06 1.45e-06 1.55e-06 1.75e-06 2e-06 1.25e-06 1.5e-06 1.5e-06 1.35e-06 1.3e-06 1.85e-06 1.25e-06 1.3e-06 1.2e-06 1.5e-06 1.45e-06 1.5e-06 1.7e-06 1.65e-06 1.8e-06 2e-06 1.55e-06 1.65e-06 1.45e-06 1.9e-06 1.85e-06 1.55e-06 1.15e-06 1.8e-06 1.55e-06 1.65e-06 1.85e-06 1.6e-06 1.55e-06 1.9e-06 1.9e-06 1.65e-06 1.45e-06 1.8e-06 1.75e-06 1.6e-06 1.2e-06 1.9e-06 1.85e-06 1.4e-06 2.15e-06 1.65e-06 2.25e-06 1.6e-06 1.3e-06 1.65e-06 1.65e-06 1.7e-06 1.7e-06 1.75e-06 1.65e-06 1.6e-06 1.35e-06 1.6e-06 1.45e-06 1.75e-06
18 1.3e-06 1.9e-06 1.85e-06 1.5e-06 1.8e-06 2.05e-06 1.55e-06 1.6e-06 1.4e-06 1.8e-06 1.8e-06 1.3e-06 1.75e-06 1.5e-06 1.7e-06 1.6e-06 1.25e-06 1.25e-06 1.1e-06 1.25e-06 1.45e-06 1.4e-06 8.5e-07 1.7e-06 1.35e-06 1.2e-06 1.55e-06 1.55e-06 1.5e-06 1.45e-06 1.65e-06 1.75e-06 1.9e-06 2.2e-06 1.75e-06 1.7e-06 1.4e-06 1.85e-06 2e-06 1.65e-06 1.35e-06 1.65e-06 1.5e-06 1.8e-06 1.6e-06 1.75e-06 1.3e-06 1.65e-06 1.75e-06 1.6e-06 1.45e-06 1.85e-06 1.6e-06 1.45e-06 1.25e-06 1.85e-06 1.8e-06 1.25e-06 2.3e-06 1.8e-06 2.3e-06 1.55e-06 1.6e-06 1.75e-06 1.75e-06 1.85e-06 1.8e-06 1.6e-06 1.75e-06 1.65e-06 1.45e-06 1.4e-06 1.4e-06 1.55e-06
19 1.4e-06 1.9e-06 1.05e-06 1.6e-06 1.35e-06 1.7e-06 1.6e-06 1.85e-06 1.3e-06 1.6e-06 1.5e-06 1.55e-06 1.85e-06 1.6e-06 1.6e-06 1.65e-06 1.4e-06 1.5e-06 1.25e-06 2.1e-06 1.35e-06 1.35e-06 1.5e-06 1.35e-06 1.5e-06 1.45e-06 1.55e-06 1.7e-06 1.45e-06 1.25e-06 1.75e-06 1.3e-06 1.45e-06 2.15e-06 1.7e-06 1.55e-06 1.7e-06 1.85e-06 1.95e-06 1.7e-06 1.6e-06 1.3e-06 1.3e-06 1.5e-06 1.35e-06 1.65e-06 1.15e-06 1.7e-06 1.5e-06 1.85e-06 1.25e-06 1.2e-06 1.7e-06 1.8e-06 1.4e-06 1.15e-06 1.6e-06 1.25e-06 2.25e-06 1.95e-06 1.9e-06 1.35e-06 1.6e-06 1.3e-06 1.3e-06 1.35e-06 1.45e-06 1.75e-06 1.3e-06 1.5e-06 1.4e-06 1.75e-06 1.2e-06 1.3e-06
20 1.45e-06 2e-06 1.3e-06 1.6e-06 1.4e-06 1.55e-06 1.6e-06 1.7e-06 1.45e-06 1.7e-06 1.6e-06 1.35e-06 1.8e-06 1.5e-06 1.55e-06 1.75e-06 1.4e-06 1.5e-06 1.45e-06 1.35e-06 2.2e-06 1.35e-06 1.5e-06 1.45e-06 1.3e-06 1.35e-06 1.6e-06 1.6e-06 1.4e-06 1.25e-06 1.75e-06 1.4e-06 1.55e-06 2.1e-06 1.8e-06 1.65e-06 1.7e-06 1.85e-06 1.95e-06 1.65e-06 1.55e-06 1.4e-06 1.25e-06 1.6e-06 1.5e-06 1.6e-06 1.4e-06 1.75e-06 1.55e-06 1.65e-06 1.3e-06 1.45e-06 1.7e-06 1.6e-06 1.25e-06 1.2e-06 1.6e-06 1.5e-06 2.2e-06 1.75e-06 2e-06 1.4e-06 1.65e-06 1.4e-06 1.4e-06 1.6e-06 1.35e-06 1.7e-06 1.4e-06 1.6e-06 1.45e-06 1.7e-06 1.2e-06 1.4e-06
21 1.3e-06 1.9e-06 1.35e-06 1.5e-06 1.35e-06 1.7e-06 1.5e-06 1.6e-06 1.25e-06 1.7e-06 1.25e-06 1.35e-06 1.7e-06 1.5e-06 1.4e-06 1.5e-06 1.6e-06 1.35e-06 1.4e-06 1.35e-06 1.35e-06 2.1e-06 1.45e-06 1.45e-06 1.25e-06 1.3e-06 1.4e-06 1.45e-06 1.15e-06 1.25e-06 1.65e-06 1.35e-06 1.5e-06 1.9e-06 1.7e-06 1.3e-06 1.55e-06 1.8e-06 1.75e-06 1.5e-06 1.4e-06 1.4e-06 1.3e-06 1.3e-06 1.5e-06 1.55e-06 1.4e-06 1.75e-06 1.6e-06 1.6e-06 1.3e-06 1.2e-06 1.65e-06 1.6e-06 1.15e-06 1.45e-06 1.7e-06 1.2e-06 2.05e-06 1.65e-06 1.9e-06 1.4e-06 1.5e-06 1.35e-06 1.35e-06 1.05e-06 1.5e-06 1.6e-06 1.35e-06 1.25e-06 1.15e-06 1.65e-06 1.2e-06 1.45e-06
22 1.5e-06 2.15e-06 2.05e-06 1.7e-06 1.95e-06 2.2e-06 1.75e-06 1.7e-06 1.6e-06 1.95e-06 2e-06 1.3e-06 1.9e-06 1.55e-06 1.9e-06 1.85e-06 1.5e-06 1.3e-06 8.5e-07 1.5e-06 1.5e-06 1.45e-06 1.7e-06 1.85e-06 1.4e-06 1.15e-06 1.8e-06 1.6e-06 1.55e-06 1.5e-06 1.85e-06 1.95e-06 2.1e-06 2.35e-06 2e-06 1.9e-06 1.5e-06 2.05e-06 2.2e-06 1.85e-06 1.45e-06 1.8e-06 1.55e-06 2e-06 1.8e-06 1.95e-06 1.55e-06 1.85e-06 1.9e-06 1.65e-06 1.45e-06 2.05e-06 1.8e-06 1.45e-06 1.3e-06 2.05e-06 2.05e-06 1.5e-06 2.45e-06 1.8e-06 2.45e-06 1.6e-06 1.85e-06 1.95e-06 1.95e-06 2.05e-06 2e-06 1.75e-06 1.95e-06 1.85e-06 1.45e-06 1.45e-06 1.45e-06 1.75e-06
23 1.4e-06 2.15e-06 9e-07 1.65e-06 1.3e-06 1.5e-06 1.65e-06 1.9e-06 1.3e-06 1.45e-06 1.45e-06 1.45e-06 1.95e-06 1.8e-06 1.65e-06 1.95e-06 1.45e-06 1.85e-06 1.7e-06 1.35e-06 1.45e-06 1.45e-06 1.85e-06 1.8e-06 1.7e-06 1.4e-06 1.7e-06 1.9e-06 1.55e-06 1.35e-06 1.85e-06 1.25e-06 1.4e-06 2.1e-06 1.85e-06 1.5e-06 2.1e-06 1.9e-06 2e-06 1.75e-06 1.9e-06 9.5e-07 1.4e-06 1.45e-06 1.3e-06 1.7e-06 1.4e-06 1.75e-06 1.3e-06 1.75e-06 1.4e-06 1.05e-06 1.75e-06 1.85e-06 1.65e-06 1e-06 1.75e-06 1.5e-06 2.2e-06 2e-06 1.75e-06 1.45e-06 1.75e-06 1.25e-06 1.25e-06 1.2e-06 1.4e-06 1.5e-06 1.25e-06 1.45e-06 1.55e-06 2e-06 1.3e-06 1.25e-06
24 1.25e-06 1.95e-06 1.8e-06 1.4e-06 1.45e-06 1.65e-06 1.4e-06 1.35e-06 1.25e-06 1.95e-06 1.4e-06 1.25e-06 1.5e-06 1.45e-06 1.15e-06 1.6e-06 1.7e-06 1.25e-06 1.35e-06 1.5e-06 1.3e-06 1.25e-06 1.4e-06 1.7e-06 1.8e-06 1.25e-06 1.15e-06 1.4e-06 1.3e-06 1.4e-06 1.45e-06 1.45e-06 1.6e-06 1.7e-06 1.7e-06 1.45e-06 1.5e-06 1.7e-06 1.65e-06 1.25e-06 1.3e-06 1.65e-06 1.4e-06 1.45e-06 1.75e-06 1.3e-06 1.55e-06 1.8e-06 1.7e-06 1.35e-06 1.45e-06 1.7e-06 1.55e-06 1.4e-06 1.1e-06 1.75e-06 1.8e-06 1.4e-06 1.95e-06 1.45e-06 2.15e-06 1.55e-06 1.35e-06 1.45e-06 1.45e-06 1.6e-06 1.45e-06 1.5e-06 1.45e-06 1.4e-06 1.35e-06 1.5e-06 1.35e-06 1.55e-06
