 slim_762144941 slim_762144908 slim_762144936 slim_762144939 slim_762144921 slim_762144933 slim_762144919 slim_762144943 slim_762144916 slim_762144938 slim_762144944 slim_762144947 slim_762144945 slim_762144913 slim_762144930 slim_762144910 slim_762144927 slim_762144935 slim_762144934 slim_762144920 slim_762144932 slim_762144923 slim_762144922 slim_762144928 slim_762144915 slim_762144940 slim_762144942 slim_762144914 slim_762144926 slim_762144929 slim_762144912 slim_762144917 slim_762144909 slim_762144924 slim_762144931 slim_762144918 slim_762144937 slim_762144946 slim_762144911 slim_762144925
10 1.7e-06 1.05e-06 1.85e-06 2e-06 2.3e-06 1.4e-06 1.15e-06 1.05e-06 1e-06 2.1e-06 1.2e-06 1.5e-06 7e-07 2e-06 1.85e-06 1.25e-06 1.7e-06 1.55e-06 1.5e-06 1.5e-06 1.45e-06 1.3e-06 1.1e-06 1.5e-06 1.1e-06 1.8e-06 1.5e-06 1.1e-06 1.6e-06 1.2e-06 1.5e-06 1.5e-06 1.5e-06 1.35e-06 1.6e-06 1.5e-06 1.35e-06 1.45e-06 1.05e-06 1.45e-06
11 1.6e-06 1.5e-06 2.15e-06 2.25e-06 2.45e-06 1.55e-06 1.6e-06 1.65e-06 1.6e-06 2e-06 1.5e-06 2.3e-06 1.5e-06 2.55e-06 2.2e-06 2.05e-06 1.6e-06 1.65e-06 1.7e-06 1.7e-06 1.6e-06 1.6e-06 1.6e-06 1.4e-06 1.7e-06 2.1e-06 2.15e-06 1.7e-06 2.1e-06 1.9e-06 2e-06 1.5e-06 1.95e-06 1.6e-06 1.45e-06 1.9e-06 1.95e-06 1.6e-06 1.5e-06 1.9e-06
12 1.75e-06 1.05e-06 1.9e-06 2.05e-06 2.35e-06 1.45e-06 1.2e-06 1.1e-06 1.1e-06 2.15e-06 7e-07 1.5e-06 1.3e-06 2.05e-06 1.9e-06 1.3e-06 1.75e-06 1.6e-06 1.55e-06 1.55e-06 1.5e-06 1.35e-06 1.15e-06 1.55e-06 1.1e-06 1.85e-06 1.55e-06 1.15e-06 1.65e-06 1.25e-06 1.55e-06 1.55e-06 1.55e-06 1.4e-06 1.65e-06 1.55e-06 1.4e-06 1.5e-06 1.1e-06 1.5e-06
13 2.8e-06 2.2e-06 1.55e-06 1.9e-06 2.2e-06 2.65e-06 2.5e-06 2.5e-06 1.95e-06 1.95e-06 2e-06 2.55e-06 2.05e-06 5e-07 1.5e-06 1.35e-06 2.8e-06 2.7e-06 2.5e-06 2.5e-06 2.7e-06 2.35e-06 2.2e-06 2.55e-06 2.15e-06 1.75e-06 1.4e-06 2.45e-06 2.45e-06 2.1e-06 1.35e-06 2.35e-06 1.4e-06 2.5e-06 2.85e-06 2.2e-06 2.45e-06 2.65e-06 2.15e-06 2.55e-06
14 2.1e-06 1.75e-06 1.75e-06 1.8e-06 2.4e-06 2.1e-06 1.7e-06 1.95e-06 1.7e-06 2.05e-06 1.85e-06 2.2e-06 1.9e-06 1.5e-06 2.5e-06 1.65e-06 2.1e-06 2.3e-06 2.1e-06 2.1e-06 2.15e-06 1.85e-06 1.9e-06 2.1e-06 1.75e-06 1.6e-06 1.6e-06 1.8e-06 1.9e-06 1.95e-06 1.5e-06 2.2e-06 1.45e-06 2.25e-06 2.1e-06 1.75e-06 1.8e-06 2.2e-06 1.7e-06 1.75e-06
15 2.2e-06 1.6e-06 1.75e-06 1.8e-06 2.15e-06 1.85e-06 1.55e-06 1.5e-06 1.6e-06 1.95e-06 1.25e-06 2.05e-06 1.3e-06 1.35e-06 1.65e-06 2.2e-06 2.2e-06 2.05e-06 1.95e-06 1.95e-06 1.9e-06 1.75e-06 1.55e-06 2e-06 1.6e-06 1.6e-06 1.35e-06 1.5e-06 1.95e-06 1.7e-06 1.35e-06 1.9e-06 1.3e-06 1.85e-06 2e-06 1.65e-06 1.7e-06 1.95e-06 1.5e-06 1.8e-06
16 1.1e-06 1.7e-06 2.1e-06 2.1e-06 2.6e-06 1.65e-06 1.55e-06 1.55e-06 1.75e-06 2.1e-06 1.7e-06 1.6e-06 1.75e-06 2.8e-06 2.1e-06 2.2e-06 2.2e-06 1.65e-06 1.8e-06 1.8e-06 1.7e-06 1.7e-06 1.7e-06 1.25e-06 1.75e-06 2.15e-06 2.25e-06 1.65e-06 2.05e-06 2e-06 2.1e-06 1.75e-06 2.05e-06 1.6e-06 1.45e-06 2e-06 1.8e-06 1.7e-06 1.7e-06 1.75e-06
17 1.65e-06 1.5e-06 2.15e-06 2.25e-06 2.6e-06 1.5e-06 1.3e-06 1.45e-06 1.8e-06 2.15e-06 1.55e-06 1.65e-06 1.6e-06 2.7e-06 2.3e-06 2.05e-06 1.65e-06 2.5e-06 1.85e-06 1.85e-06 1.5e-06 1.65e-06 1.6e-06 1.3e-06 1.75e-06 1.95e-06 2.1e-06 1.4e-06 2.2e-06 1.85e-06 1.95e-06 1.75e-06 1.9e-06 1.4e-06 1.4e-06 1.6e-06 1.85e-06 1.5e-06 1.5e-06 1.75e-06
18 1.8e-06 1.7e-06 2.35e-06 2.35e-06 2.1e-06 1.4e-06 1.8e-06 1.75e-06 1.2e-06 2e-06 1.5e-06 1.7e-06 1.55e-06 2.5e-06 2.1e-06 1.95e-06 1.8e-06 1.85e-06 1.9e-06 9.5e-07 1.5e-06 1.8e-06 1.65e-06 1.7e-06 1.7e-06 2.3e-06 2.05e-06 1.75e-06 1.25e-06 1.45e-06 2.05e-06 1.5e-06 2.05e-06 1.65e-06 1.7e-06 2.15e-06 1.55e-06 1.55e-06 1.6e-06 1.65e-06
19 1.8e-06 1.7e-06 2.35e-06 2.35e-06 2.1e-06 1.4e-06 1.8e-06 1.75e-06 1.2e-06 2e-06 1.5e-06 1.7e-06 1.55e-06 2.5e-06 2.1e-06 1.95e-06 1.8e-06 1.85e-06 9.5e-07 1.9e-06 1.5e-06 1.8e-06 1.65e-06 1.7e-06 1.7e-06 2.3e-06 2.05e-06 1.75e-06 1.25e-06 1.45e-06 2.05e-06 1.5e-06 2.05e-06 1.65e-06 1.7e-06 2.15e-06 1.55e-06 1.55e-06 1.6e-06 1.65e-06
20 1.7e-06 1.35e-06 2.2e-06 2.15e-06 2.25e-06 1.15e-06 1.1e-06 1.3e-06 1.7e-06 1.9e-06 1.45e-06 1.6e-06 1.5e-06 2.7e-06 2.15e-06 1.9e-06 1.7e-06 1.5e-06 1.5e-06 1.5e-06 2.1e-06 1.55e-06 1.5e-06 1.5e-06 1.65e-06 1.8e-06 1.95e-06 1.2e-06 2e-06 1.75e-06 1.8e-06 1.55e-06 1.75e-06 1.5e-06 1.2e-06 1.55e-06 1.65e-06 1.2e-06 1.3e-06 1.55e-06
21 1.7e-06 1.25e-06 1.85e-06 1.9e-06 2.55e-06 1.5e-06 1.05e-06 1.3e-06 1.45e-06 2.1e-06 1.3e-06 1.6e-06 1.35e-06 2.35e-06 1.85e-06 1.75e-06 1.7e-06 1.65e-06 1.8e-06 1.8e-06 1.55e-06 1.8e-06 1.1e-06 1.45e-06 1.45e-06 1.7e-06 1.75e-06 1.15e-06 1.85e-06 1.6e-06 1.6e-06 1.5e-06 1.55e-06 1.6e-06 1.4e-06 1.35e-06 1.55e-06 1.6e-06 1e-06 1.5e-06
22 1.7e-06 1.2e-06 1.85e-06 1.75e-06 2.25e-06 1.45e-06 1.1e-06 1.2e-06 1.3e-06 2.1e-06 1.1e-06 1.6e-06 1.15e-06 2.2e-06 1.9e-06 1.55e-06 1.7e-06 1.6e-06 1.65e-06 1.65e-06 1.5e-06 1.1e-06 1.5e-06 1.45e-06 1.1e-06 1.8e-06 1.4e-06 9e-07 1.55e-06 1.4e-06 1.55e-06 1.35e-06 1.5e-06 1.25e-06 1.5e-06 1.5e-06 1.2e-06 1.55e-06 9.5e-07 1.45e-06
23 1.25e-06 1.5e-06 1.85e-06 1.95e-06 2.45e-06 1.45e-06 1.35e-06 1.35e-06 1.65e-06 1.9e-06 1.5e-06 1.4e-06 1.55e-06 2.55e-06 2.1e-06 2e-06 1.25e-06 1.3e-06 1.7e-06 1.7e-06 1.5e-06 1.45e-06 1.45e-06 1.8e-06 1.7e-06 1.95e-06 2.05e-06 1.45e-06 2.05e-06 1.8e-06 1.9e-06 1.5e-06 1.85e-06 1.25e-06 1.25e-06 1.8e-06 1.8e-06 1.45e-06 1.45e-06 1.75e-06
24 1.75e-06 1.1e-06 1.95e-06 1.9e-06 2.35e-06 1.6e-06 1.2e-06 1.4e-06 1.2e-06 2.3e-06 1.1e-06 1.7e-06 1.1e-06 2.15e-06 1.75e-06 1.6e-06 1.75e-06 1.75e-06 1.7e-06 1.7e-06 1.65e-06 1.45e-06 1.1e-06 1.7e-06 1.7e-06 1.85e-06 1.45e-06 1e-06 1.45e-06 1.35e-06 1.6e-06 1.75e-06 1.55e-06 1.4e-06 1.75e-06 1.55e-06 1.1e-06 1.65e-06 1.2e-06 1.35e-06
25 2.15e-06 1.5e-06 1.7e-06 1.6e-06 2.4e-06 1.8e-06 1.05e-06 1.55e-06 1.95e-06 1.85e-06 1.8e-06 2.1e-06 1.85e-06 1.75e-06 1.6e-06 1.6e-06 2.15e-06 1.95e-06 2.3e-06 2.3e-06 1.8e-06 1.7e-06 1.8e-06 1.95e-06 1.85e-06 2e-06 1.6e-06 1.3e-06 2.2e-06 2.05e-06 1.3e-06 2.25e-06 1.2e-06 2.1e-06 1.6e-06 1.2e-06 1.85e-06 1.9e-06 1.45e-06 1.6e-06
26 2.25e-06 1.6e-06 1.75e-06 1.65e-06 2.1e-06 1.9e-06 1.5e-06 1.7e-06 1.65e-06 2.05e-06 1.5e-06 2.15e-06 1.55e-06 1.4e-06 1.6e-06 1.35e-06 2.25e-06 2.1e-06 2.05e-06 2.05e-06 1.95e-06 1.75e-06 1.4e-06 2.05e-06 1.45e-06 1.6e-06 2.3e-06 1.3e-06 1.85e-06 1.75e-06 1.35e-06 2e-06 1.3e-06 1.75e-06 2.05e-06 1.65e-06 1.55e-06 2e-06 1.5e-06 1.8e-06
27 1.65e-06 9.5e-07 1.8e-06 1.55e-06 2.3e-06 1.15e-06 3.5e-07 9e-07 1.45e-06 2.15e-06 1.1e-06 1.7e-06 1.15e-06 2.45e-06 1.8e-06 1.5e-06 1.65e-06 1.4e-06 1.75e-06 1.75e-06 1.2e-06 1.15e-06 9e-07 1.45e-06 1e-06 1.3e-06 1.3e-06 6e-07 1.55e-06 1.4e-06 1.3e-06 1.75e-06 1.2e-06 1.2e-06 1.1e-06 9.5e-07 9.5e-07 1.25e-06 8.5e-07 1.05e-06
28 2.05e-06 1.65e-06 2.3e-06 2e-06 2.35e-06 1.95e-06 1.75e-06 1.8e-06 9.5e-07 2.45e-06 1.6e-06 2.1e-06 1.65e-06 2.45e-06 1.9e-06 1.95e-06 2.05e-06 2.2e-06 1.25e-06 1.25e-06 2e-06 1.85e-06 1.55e-06 2.05e-06 1.45e-06 2.2e-06 1.85e-06 1.55e-06 8e-07 1.2e-06 2e-06 2e-06 1.95e-06 1.85e-06 2.1e-06 2.05e-06 1.15e-06 2.05e-06 1.65e-06 1.4e-06
29 2e-06 1.3e-06 2e-06 2.25e-06 2.6e-06 1.75e-06 1.45e-06 1.5e-06 1e-06 2.4e-06 1.2e-06 1.9e-06 1.25e-06 2.1e-06 1.95e-06 1.7e-06 2e-06 1.85e-06 1.45e-06 1.45e-06 1.75e-06 1.6e-06 1.4e-06 1.8e-06 1.35e-06 2.05e-06 1.75e-06 1.4e-06 1.2e-06 1.8e-06 1.75e-06 1.85e-06 1.75e-06 1.65e-06 1.95e-06 1.75e-06 1.35e-06 1.75e-06 1.35e-06 1.45e-06
30 2.1e-06 1.45e-06 1.6e-06 1.65e-06 2.25e-06 1.75e-06 1.2e-06 1.55e-06 1.65e-06 1.9e-06 1.5e-06 2e-06 1.55e-06 1.35e-06 1.5e-06 1.35e-06 2.1e-06 1.95e-06 2.05e-06 2.05e-06 1.8e-06 1.6e-06 1.55e-06 1.9e-06 1.6e-06 1.3e-06 1.35e-06 1.3e-06 2e-06 1.75e-06 2.3e-06 2e-06 1.15e-06 1.9e-06 1.75e-06 1.35e-06 1.7e-06 1.85e-06 1.35e-06 1.65e-06
31 1.75e-06 1.7e-06 2.2e-06 2.25e-06 2.2e-06 1.5e-06 1.8e-06 1.7e-06 1.6e-06 1.9e-06 1.5e-06 1.5e-06 1.55e-06 2.35e-06 2.2e-06 1.9e-06 1.75e-06 1.75e-06 1.5e-06 1.5e-06 1.55e-06 1.5e-06 1.35e-06 1.5e-06 1.75e-06 2.25e-06 2e-06 1.75e-06 2e-06 1.85e-06 2e-06 1.9e-06 1.95e-06 1.55e-06 1.55e-06 2.1e-06 1.8e-06 1.6e-06 1.4e-06 1.9e-06
32 2.05e-06 1.4e-06 1.55e-06 1.55e-06 2.2e-06 1.7e-06 1.1e-06 1.5e-06 1.65e-06 1.85e-06 1.5e-06 1.95e-06 1.55e-06 1.4e-06 1.45e-06 1.3e-06 2.05e-06 1.9e-06 2.05e-06 2.05e-06 1.75e-06 1.55e-06 1.5e-06 1.85e-06 1.55e-06 1.2e-06 1.3e-06 1.2e-06 1.95e-06 1.75e-06 1.15e-06 1.95e-06 2.1e-06 1.85e-06 1.65e-06 1.25e-06 1.6e-06 1.8e-06 1.3e-06 1.55e-06
33 1.6e-06 1.5e-06 2.1e-06 2.05e-06 2.25e-06 1.45e-06 1.4e-06 1.45e-06 1.6e-06 2.1e-06 1.35e-06 1.6e-06 1.4e-06 2.5e-06 2.25e-06 1.85e-06 1.6e-06 1.4e-06 1.65e-06 1.65e-06 1.5e-06 1.6e-06 1.25e-06 1.25e-06 1.4e-06 2.1e-06 1.75e-06 1.2e-06 1.85e-06 1.65e-06 1.9e-06 1.55e-06 1.85e-06 2.1e-06 1.5e-06 1.85e-06 1.5e-06 1.45e-06 1.45e-06 1.75e-06
34 1.45e-06 1.4e-06 2.05e-06 1.95e-06 2.4e-06 1.15e-06 8.5e-07 1.25e-06 1.85e-06 1.85e-06 1.6e-06 1.45e-06 1.65e-06 2.85e-06 2.1e-06 2e-06 1.45e-06 1.4e-06 1.7e-06 1.7e-06 1.2e-06 1.4e-06 1.5e-06 1.25e-06 1.75e-06 1.6e-06 2.05e-06 1.1e-06 2.1e-06 1.95e-06 1.75e-06 1.55e-06 1.65e-06 1.5e-06 1.6e-06 1.35e-06 1.7e-06 1.25e-06 1.25e-06 1.5e-06
35 2e-06 1.2e-06 1.85e-06 1.85e-06 2.65e-06 1.55e-06 7e-07 1.3e-06 1.75e-06 2.15e-06 1.5e-06 1.9e-06 1.55e-06 2.2e-06 1.75e-06 1.65e-06 2e-06 1.6e-06 2.15e-06 2.15e-06 1.55e-06 1.35e-06 1.5e-06 1.8e-06 1.55e-06 1.2e-06 1.65e-06 9.5e-07 2.05e-06 1.75e-06 1.35e-06 2.1e-06 1.25e-06 1.85e-06 1.35e-06 1.3e-06 1.6e-06 1.65e-06 1.15e-06 1.35e-06
36 1.8e-06 1.35e-06 2.1e-06 1.85e-06 2.35e-06 1.6e-06 1.15e-06 1.4e-06 1.25e-06 2.35e-06 1.35e-06 1.95e-06 1.4e-06 2.45e-06 1.8e-06 1.7e-06 1.8e-06 1.85e-06 1.55e-06 1.55e-06 1.65e-06 1.55e-06 1.2e-06 1.8e-06 1.1e-06 1.85e-06 1.55e-06 9.5e-07 1.15e-06 1.35e-06 1.7e-06 1.8e-06 1.6e-06 1.5e-06 1.7e-06 1.6e-06 1.6e-06 1.7e-06 1.3e-06 1.05e-06
37 1.7e-06 1.45e-06 2.15e-06 2.2e-06 2.3e-06 1.2e-06 1.15e-06 1.45e-06 1.7e-06 1.95e-06 1.45e-06 1.6e-06 1.5e-06 2.65e-06 2.2e-06 1.95e-06 1.7e-06 1.5e-06 1.55e-06 1.55e-06 1.2e-06 1.6e-06 1.55e-06 1.45e-06 1.65e-06 1.9e-06 2e-06 1.25e-06 2.05e-06 1.75e-06 1.85e-06 1.6e-06 1.8e-06 1.45e-06 1.25e-06 1.65e-06 1.7e-06 2.2e-06 1.35e-06 1.65e-06
38 1.7e-06 1e-06 1.75e-06 1.8e-06 2.35e-06 1.25e-06 7e-07 1.1e-06 1.25e-06 2e-06 1.05e-06 1.5e-06 1.1e-06 2.15e-06 1.7e-06 1.5e-06 1.7e-06 1.5e-06 1.6e-06 1.6e-06 1.3e-06 1e-06 9.5e-07 1.45e-06 1.2e-06 1.45e-06 1.5e-06 8.5e-07 1.65e-06 1.35e-06 1.35e-06 1.4e-06 1.3e-06 1.45e-06 1.25e-06 1.15e-06 1.3e-06 1.35e-06 1.4e-06 1.25e-06
39 1.75e-06 1.25e-06 2.05e-06 1.95e-06 2.6e-06 1.55e-06 9.5e-07 1.3e-06 1.35e-06 2.3e-06 1.45e-06 1.9e-06 1.5e-06 2.55e-06 1.75e-06 1.8e-06 1.75e-06 1.75e-06 1.65e-06 1.65e-06 1.55e-06 1.5e-06 1.45e-06 1.75e-06 1.35e-06 1.6e-06 1.8e-06 1.05e-06 1.4e-06 1.45e-06 1.65e-06 1.9e-06 1.55e-06 1.75e-06 1.5e-06 1.35e-06 1.05e-06 1.65e-06 1.25e-06 1.8e-06
