 slim_762281115 slim_762281106 slim_762281146 slim_762281132 slim_762281108 slim_762281105 slim_762281119 slim_762281135 slim_762281139 slim_762281126 slim_762281129 slim_762281131 slim_762281109 slim_762281121 slim_762281107 slim_762281134 slim_762281125 slim_762281114 slim_762281143 slim_762281111 slim_762281120 slim_762281110 slim_762281113 slim_762281118 slim_762281124 slim_762281127 slim_762281112 slim_762281130 slim_762281117 slim_762281136 slim_762281138 slim_762281141 slim_762281145 slim_762281147 slim_762281137 slim_762281133 slim_762281122 slim_762281144 slim_762281142 slim_762281116 slim_762281128 slim_762281123 slim_762281140
10 1.7e-06 1.85e-06 2.1e-06 1.8e-06 1.8e-06 1.85e-06 2.05e-06 1.85e-06 1.95e-06 1.75e-06 3e-06 1.8e-06 2e-06 1.7e-06 1.8e-06 1.8e-06 1.65e-06 1.7e-06 1.8e-06 2e-06 1.85e-06 1.8e-06 2e-06 1.95e-06 1.85e-06 1.75e-06 1.75e-06 1.95e-06 1.75e-06 1.95e-06 2e-06 1.85e-06 1.85e-06 1.85e-06 1.9e-06 1.9e-06 1.8e-06 1.9e-06 1.95e-06 1.6e-06 1.7e-06 1.95e-06 1.9e-06
11 1.7e-06 1.05e-06 1.35e-06 1.1e-06 1.25e-06 1.05e-06 1.5e-06 1.15e-06 1.3e-06 1.25e-06 1.8e-06 2e-06 1.5e-06 1.2e-06 1.25e-06 1.2e-06 1.05e-06 1.25e-06 1.1e-06 1.1e-06 1.8e-06 1.1e-06 1.3e-06 1.2e-06 1.05e-06 1.25e-06 1.15e-06 1.05e-06 1.2e-06 1.55e-06 1.4e-06 1.15e-06 1.05e-06 1.05e-06 1.35e-06 1.45e-06 1.1e-06 1.35e-06 1.3e-06 1.15e-06 1.85e-06 1.05e-06 1.3e-06
12 2.4e-06 1.55e-06 1e-06 1.55e-06 1.05e-06 1.45e-06 1.15e-06 1.6e-06 1e-06 1.25e-06 2e-06 1.5e-06 1.1e-06 1.85e-06 1.05e-06 1.05e-06 1.7e-06 1.35e-06 1.55e-06 1.85e-06 1.6e-06 1.55e-06 1.35e-06 1.55e-06 1.45e-06 1.25e-06 1.6e-06 1.8e-06 1.25e-06 8.5e-07 1.25e-06 1.6e-06 1.85e-06 1.85e-06 1.35e-06 1.6e-06 1.55e-06 1.6e-06 1e-06 1.2e-06 1.95e-06 1.8e-06 1.15e-06
13 1.35e-06 1.25e-06 2e-06 8e-07 1.2e-06 1.3e-06 1.85e-06 9e-07 1.4e-06 1.2e-06 1.7e-06 1.2e-06 1.85e-06 1e-06 1.2e-06 1.15e-06 6.5e-07 1.1e-06 8e-07 1.55e-06 1.85e-06 8e-07 1.3e-06 1.4e-06 1.3e-06 1.2e-06 6.5e-07 1.5e-06 1.2e-06 1.75e-06 1.35e-06 8.5e-07 9.5e-07 9.5e-07 1.4e-06 1.4e-06 8e-07 1.5e-06 1.4e-06 1e-06 1.75e-06 1.5e-06 1.25e-06
14 1.7e-06 1.3e-06 1.55e-06 7.5e-07 6.5e-07 1.15e-06 1.2e-06 8e-07 1.05e-06 8.5e-07 1.8e-06 1.25e-06 1.05e-06 1.2e-06 1.3e-06 8e-07 1e-06 1.1e-06 7.5e-07 1.8e-06 1.5e-06 7e-07 1.25e-06 1.35e-06 1.15e-06 8.5e-07 8e-07 1.75e-06 1.15e-06 1e-06 9e-07 8e-07 1.3e-06 1.3e-06 1e-06 1.45e-06 6.5e-07 1.5e-06 1.05e-06 9.5e-07 1.75e-06 1.75e-06 8.5e-07
15 1.7e-06 1.25e-06 1.4e-06 6.5e-07 8e-07 1.1e-06 1.1e-06 7.5e-07 8.5e-07 7.5e-07 1.8e-06 1.2e-06 1.05e-06 1.15e-06 8e-07 1.1e-06 9.5e-07 1.15e-06 6.5e-07 1.8e-06 1.3e-06 6.5e-07 1.15e-06 1.25e-06 1.1e-06 7.5e-07 7.5e-07 1.75e-06 1.25e-06 1.05e-06 7.5e-07 7e-07 1.25e-06 1.25e-06 1e-06 1.4e-06 6.5e-07 1.55e-06 8.5e-07 1.05e-06 1.85e-06 1.75e-06 6.5e-07
16 1.25e-06 1.1e-06 1.8e-06 5.5e-07 1e-06 1.05e-06 1.65e-06 6.5e-07 1.2e-06 1e-06 1.65e-06 1.05e-06 1.7e-06 6.5e-07 1e-06 9.5e-07 9e-07 1e-06 5.5e-07 1.4e-06 1.65e-06 5.5e-07 1.3e-06 1.2e-06 1.05e-06 1e-06 6e-07 1.35e-06 1.1e-06 1.6e-06 1.15e-06 6e-07 8e-07 8e-07 1.2e-06 1.3e-06 5.5e-07 1.4e-06 1.2e-06 9e-07 1.7e-06 1.35e-06 1.05e-06
17 1.75e-06 1.3e-06 1.6e-06 1.15e-06 1.1e-06 1.3e-06 1.5e-06 1.25e-06 1.35e-06 1.2e-06 1.7e-06 1.25e-06 1.35e-06 1.1e-06 1.1e-06 1.15e-06 1e-06 1.7e-06 1.15e-06 1.55e-06 1.8e-06 1.15e-06 1.5e-06 1.4e-06 1.3e-06 1.2e-06 1.15e-06 1.5e-06 1.1e-06 1.15e-06 1.35e-06 1.2e-06 1.3e-06 1.3e-06 1.35e-06 1.35e-06 1.15e-06 1.4e-06 1.35e-06 9e-07 1.7e-06 1.5e-06 1.25e-06
18 1.3e-06 1.15e-06 1.8e-06 1.5e-07 7.5e-07 9.5e-07 1.4e-06 3e-07 9.5e-07 7e-07 1.8e-06 1.1e-06 1.55e-06 8e-07 7.5e-07 6.5e-07 5.5e-07 1.15e-06 2e-07 1.7e-06 1.4e-06 2e-07 1.1e-06 1.2e-06 9.5e-07 7e-07 3.5e-07 1.65e-06 1.25e-06 1.45e-06 8.5e-07 2e-07 8.5e-07 8.5e-07 9.5e-07 1.45e-06 2e-07 1.55e-06 9.5e-07 1.05e-06 1.85e-06 1.65e-06 7.5e-07
19 1.95e-06 1.15e-06 1.25e-06 1.7e-06 1.8e-06 1.15e-06 1.95e-06 1.7e-06 1.7e-06 1.85e-06 2e-06 1.1e-06 1.85e-06 1.55e-06 1.8e-06 1.8e-06 1.4e-06 1.55e-06 1.7e-06 1.2e-06 2.25e-06 1.7e-06 1.6e-06 1.3e-06 1.15e-06 1.85e-06 1.75e-06 6.5e-07 1.35e-06 2.05e-06 2e-06 1.75e-06 1.15e-06 1.15e-06 1.8e-06 1.65e-06 1.7e-06 1.4e-06 1.7e-06 1.45e-06 2.05e-06 6.5e-07 1.9e-06
20 1.8e-06 1.85e-06 1.85e-06 1.4e-06 1.5e-06 1.7e-06 1.7e-06 1.45e-06 1.45e-06 1.5e-06 1.85e-06 1.8e-06 1.6e-06 1.85e-06 1.5e-06 1.3e-06 1.65e-06 1.8e-06 1.4e-06 2.25e-06 2.6e-06 1.4e-06 1.7e-06 1.85e-06 1.65e-06 1.5e-06 1.5e-06 2.2e-06 1.85e-06 1.7e-06 1.5e-06 1.45e-06 1.85e-06 1.85e-06 1.6e-06 1.95e-06 1.4e-06 2.1e-06 1.45e-06 1.7e-06 1.9e-06 2.2e-06 1.4e-06
21 1.25e-06 1.15e-06 1.8e-06 1.5e-07 7e-07 9e-07 1.4e-06 2.5e-07 9.5e-07 7e-07 1.8e-06 1.1e-06 1.55e-06 8e-07 7e-07 6.5e-07 5.5e-07 1.15e-06 2e-07 1.7e-06 1.4e-06 2e-07 1.1e-06 1.2e-06 9.5e-07 7e-07 3e-07 1.65e-06 1.25e-06 1.45e-06 7.5e-07 2e-07 8.5e-07 8e-07 9e-07 1.45e-06 1e-07 1.55e-06 9.5e-07 1.05e-06 1.85e-06 1.65e-06 7e-07
22 1.9e-06 1.35e-06 1.4e-06 1.1e-06 1.25e-06 1.25e-06 1.5e-06 1.15e-06 1.15e-06 1.25e-06 2e-06 1.3e-06 1.35e-06 1.3e-06 1.25e-06 1.15e-06 1.3e-06 1.5e-06 1.1e-06 1.6e-06 1.7e-06 1.1e-06 2e-06 1.45e-06 1.25e-06 1.25e-06 1.05e-06 1.55e-06 1.45e-06 1.55e-06 1.35e-06 1.15e-06 1.35e-06 1.35e-06 1.35e-06 1.7e-06 1.1e-06 1.65e-06 1.15e-06 1.4e-06 2.05e-06 1.55e-06 1.25e-06
23 1.85e-06 1.25e-06 1.4e-06 1.2e-06 1.35e-06 1.15e-06 1.5e-06 1.25e-06 1.35e-06 1.35e-06 1.95e-06 1.2e-06 1.55e-06 1.4e-06 1.35e-06 1.25e-06 1.2e-06 1.4e-06 1.2e-06 1.3e-06 1.85e-06 1.2e-06 1.45e-06 2.2e-06 1.15e-06 1.3e-06 1.3e-06 1.25e-06 1.35e-06 1.55e-06 1.4e-06 1.25e-06 1.25e-06 1.25e-06 1.45e-06 1.5e-06 1.2e-06 1.55e-06 1.35e-06 1.3e-06 2e-06 1.25e-06 1.35e-06
24 1.7e-06 1.1e-06 1.25e-06 9.5e-07 1.15e-06 9e-07 1.4e-06 1e-06 1.2e-06 1.15e-06 1.85e-06 1.05e-06 1.45e-06 1.3e-06 1.15e-06 1.1e-06 1.05e-06 1.3e-06 9.5e-07 1.15e-06 1.65e-06 9.5e-07 1.25e-06 1.15e-06 1.7e-06 1.15e-06 1.1e-06 1.1e-06 1.25e-06 1.5e-06 1.3e-06 1e-06 1.1e-06 1.1e-06 1.25e-06 1.5e-06 9.5e-07 1.45e-06 1.2e-06 1.2e-06 1.9e-06 1.1e-06 1.2e-06
25 1.75e-06 1.3e-06 1.6e-06 7e-07 8.5e-07 1.15e-06 1.2e-06 8e-07 1.05e-06 7e-07 1.75e-06 1.25e-06 1.25e-06 1.2e-06 8.5e-07 7.5e-07 1e-06 1.2e-06 7e-07 1.85e-06 1.5e-06 7e-07 1.25e-06 1.3e-06 1.15e-06 1.2e-06 8e-07 1.8e-06 1.3e-06 1.15e-06 9e-07 7.5e-07 1.3e-06 1.3e-06 1.05e-06 1.5e-06 7e-07 1.5e-06 1.05e-06 1.1e-06 1.9e-06 1.8e-06 8.5e-07
26 1.25e-06 1.2e-06 1.9e-06 3.5e-07 8e-07 1.1e-06 1.5e-06 4e-07 1.05e-06 8e-07 1.75e-06 1.15e-06 1.6e-06 6.5e-07 8e-07 7.5e-07 6e-07 1.15e-06 3.5e-07 1.75e-06 1.5e-06 3e-07 1.05e-06 1.3e-06 1.1e-06 8e-07 5e-07 1.7e-06 1.25e-06 1.5e-06 8.5e-07 4e-07 9e-07 9e-07 1e-06 1.45e-06 2.5e-07 1.55e-06 1.05e-06 1.05e-06 1.8e-06 1.7e-06 8e-07
27 1.9e-06 1.1e-06 1.15e-06 1.65e-06 1.75e-06 1.1e-06 1.9e-06 1.65e-06 1.65e-06 1.8e-06 1.95e-06 1.05e-06 1.8e-06 1.5e-06 1.75e-06 1.75e-06 1.35e-06 1.5e-06 1.65e-06 6.5e-07 2.2e-06 1.65e-06 1.55e-06 1.25e-06 1.1e-06 1.8e-06 1.7e-06 1.1e-06 1.3e-06 2e-06 1.95e-06 1.7e-06 1.1e-06 1.1e-06 1.75e-06 1.6e-06 1.65e-06 1.35e-06 1.65e-06 1.4e-06 2e-06 6e-07 1.85e-06
28 1.8e-06 1.25e-06 1.4e-06 1.25e-06 1.15e-06 1.25e-06 1.55e-06 1.3e-06 1.3e-06 1.3e-06 1.75e-06 1.2e-06 1.25e-06 1.2e-06 1.15e-06 1.25e-06 1.1e-06 1.1e-06 1.25e-06 1.35e-06 1.85e-06 1.25e-06 1.45e-06 1.35e-06 1.25e-06 1.3e-06 1.25e-06 1.3e-06 1.9e-06 1.3e-06 1.45e-06 1.3e-06 1.25e-06 1.25e-06 1.4e-06 1.4e-06 1.25e-06 1.35e-06 1.3e-06 9.5e-07 1.7e-06 1.3e-06 1.35e-06
29 2.35e-06 1.6e-06 1.4e-06 1.45e-06 1e-06 1.5e-06 1e-06 1.55e-06 1.25e-06 1.15e-06 1.95e-06 1.55e-06 8.5e-07 1.75e-06 1e-06 1.05e-06 1.6e-06 1.15e-06 1.45e-06 2.05e-06 1.7e-06 1.45e-06 1.55e-06 1.55e-06 1.5e-06 1.15e-06 1.5e-06 2e-06 1.3e-06 7e-07 1.25e-06 1.5e-06 1.9e-06 1.9e-06 1.3e-06 1.45e-06 1.45e-06 1.6e-06 1.25e-06 1.1e-06 1.85e-06 2e-06 1.15e-06
30 1.75e-06 1.45e-06 1.6e-06 8.5e-07 9e-07 1.3e-06 1.3e-06 8.5e-07 1.05e-06 9.5e-07 2e-06 1.4e-06 1.25e-06 1.35e-06 9e-07 7.5e-07 1.15e-06 1.35e-06 8.5e-07 2e-06 1.5e-06 7.5e-07 1.35e-06 1.4e-06 1.3e-06 9e-07 8.5e-07 1.95e-06 1.45e-06 1.25e-06 1.3e-06 9e-07 1.45e-06 1.45e-06 1.1e-06 1.6e-06 6.5e-07 1.75e-06 1.05e-06 1.25e-06 2.05e-06 1.95e-06 7e-07
31 1.35e-06 1.2e-06 1.85e-06 1.5e-07 8e-07 9.5e-07 1.45e-06 3.5e-07 1e-06 7.5e-07 1.85e-06 1.15e-06 1.6e-06 8.5e-07 8e-07 7e-07 6e-07 1.2e-06 2e-07 1.75e-06 1.45e-06 2e-07 1.15e-06 1.25e-06 1e-06 7.5e-07 4e-07 1.7e-06 1.3e-06 1.5e-06 9e-07 3e-07 9e-07 8.5e-07 1e-06 1.5e-06 2.5e-07 1.6e-06 1e-06 1.1e-06 1.9e-06 1.7e-06 8e-07
32 1.45e-06 1.1e-06 1.7e-06 8.5e-07 1.3e-06 1.1e-06 1.85e-06 9e-07 1.35e-06 1.3e-06 1.85e-06 1.05e-06 1.85e-06 9.5e-07 1.3e-06 1.25e-06 8e-07 1.3e-06 8.5e-07 1.15e-06 1.85e-06 8.5e-07 1.35e-06 1.25e-06 1.1e-06 1.3e-06 9e-07 1.1e-06 1.25e-06 1.9e-06 1.45e-06 9e-07 1.5e-06 8e-07 1.4e-06 1.5e-06 8.5e-07 1.35e-06 1.35e-06 1.2e-06 1.9e-06 1.05e-06 1.35e-06
33 1.45e-06 1.1e-06 1.7e-06 8e-07 1.3e-06 1.05e-06 1.85e-06 9e-07 1.35e-06 1.3e-06 1.85e-06 1.05e-06 1.85e-06 9.5e-07 1.3e-06 1.25e-06 8e-07 1.3e-06 8.5e-07 1.15e-06 1.85e-06 8e-07 1.35e-06 1.25e-06 1.1e-06 1.3e-06 9e-07 1.1e-06 1.25e-06 1.9e-06 1.45e-06 8.5e-07 8e-07 1.5e-06 1.4e-06 1.5e-06 8.5e-07 1.4e-06 1.35e-06 1.2e-06 1.9e-06 1.1e-06 1.35e-06
34 1.8e-06 1.4e-06 1.6e-06 9.5e-07 1e-06 1.25e-06 1.05e-06 9.5e-07 1.2e-06 1.05e-06 1.9e-06 1.35e-06 1.35e-06 1.4e-06 1e-06 1e-06 1.2e-06 1.35e-06 9.5e-07 1.8e-06 1.6e-06 9e-07 1.35e-06 1.45e-06 1.25e-06 1.05e-06 1e-06 1.75e-06 1.4e-06 1.3e-06 1.1e-06 1e-06 1.4e-06 1.4e-06 1.7e-06 1.3e-06 8.5e-07 1.65e-06 1.2e-06 1.25e-06 1.95e-06 1.75e-06 1.05e-06
35 1.95e-06 1.5e-06 1.7e-06 1.45e-06 1.45e-06 1.5e-06 1.3e-06 1.5e-06 1.55e-06 1.5e-06 1.9e-06 1.45e-06 1.6e-06 1.4e-06 1.45e-06 1.4e-06 1.3e-06 1.35e-06 1.45e-06 1.65e-06 1.95e-06 1.45e-06 1.7e-06 1.5e-06 1.5e-06 1.5e-06 1.45e-06 1.6e-06 1.4e-06 1.45e-06 1.6e-06 1.5e-06 1.5e-06 1.5e-06 1.3e-06 2.3e-06 1.45e-06 1.65e-06 1.55e-06 1.25e-06 1.95e-06 1.6e-06 1.5e-06
36 1.2e-06 1.15e-06 1.8e-06 2e-07 6.5e-07 9.5e-07 1.4e-06 2e-07 9.5e-07 7e-07 1.8e-06 1.1e-06 1.55e-06 8e-07 6.5e-07 6.5e-07 5.5e-07 1.15e-06 2e-07 1.7e-06 1.4e-06 1e-07 1.1e-06 1.2e-06 9.5e-07 7e-07 2.5e-07 1.65e-06 1.25e-06 1.45e-06 6.5e-07 2.5e-07 8.5e-07 8.5e-07 8.5e-07 1.45e-06 0.0 1.55e-06 9.5e-07 1.05e-06 1.85e-06 1.65e-06 6.5e-07
37 2.05e-06 1.4e-06 1.6e-06 1.55e-06 1.5e-06 1.45e-06 1.8e-06 1.6e-06 1.6e-06 1.5e-06 1.9e-06 1.35e-06 1.6e-06 1.5e-06 1.5e-06 1.55e-06 1.4e-06 1.4e-06 1.55e-06 1.4e-06 2.1e-06 1.55e-06 1.65e-06 1.55e-06 1.45e-06 1.5e-06 1.55e-06 1.35e-06 1.35e-06 1.6e-06 1.75e-06 1.6e-06 1.35e-06 1.4e-06 1.65e-06 1.65e-06 1.55e-06 2.5e-06 1.6e-06 1.3e-06 2e-06 1.3e-06 1.65e-06
38 1.9e-06 1.35e-06 1.2e-06 9.5e-07 1.05e-06 1.2e-06 1.3e-06 1e-06 8.5e-07 1.05e-06 1.95e-06 1.3e-06 1e-06 1.4e-06 1.05e-06 8.5e-07 1.2e-06 1.35e-06 9.5e-07 1.7e-06 1.45e-06 9.5e-07 1.15e-06 1.35e-06 1.2e-06 1.05e-06 1.05e-06 1.65e-06 1.3e-06 1.25e-06 1.05e-06 1e-06 1.35e-06 1.35e-06 1.2e-06 1.55e-06 9.5e-07 1.6e-06 1.7e-06 1.25e-06 2e-06 1.65e-06 9.5e-07
39 1.65e-06 1.2e-06 1.5e-06 1.05e-06 9.5e-07 1.2e-06 1.4e-06 1.15e-06 1.25e-06 1.1e-06 1.6e-06 1.15e-06 1.2e-06 1e-06 9.5e-07 1.05e-06 9e-07 9e-07 1.05e-06 1.45e-06 1.7e-06 1.05e-06 1.4e-06 1.3e-06 1.2e-06 1.1e-06 1.05e-06 1.4e-06 9.5e-07 1.1e-06 1.25e-06 1.1e-06 1.2e-06 1.2e-06 1.25e-06 1.25e-06 1.05e-06 1.3e-06 1.25e-06 1.5e-06 1.55e-06 1.4e-06 1.15e-06
40 1.75e-06 1.9e-06 2.15e-06 1.85e-06 1.75e-06 1.9e-06 2.1e-06 1.9e-06 2e-06 1.9e-06 1.7e-06 1.85e-06 1.95e-06 1.75e-06 1.75e-06 1.85e-06 1.7e-06 1.7e-06 1.85e-06 2.05e-06 1.9e-06 1.85e-06 2.05e-06 2e-06 1.9e-06 1.9e-06 1.8e-06 2e-06 1.7e-06 1.85e-06 2.05e-06 1.9e-06 1.9e-06 1.9e-06 1.95e-06 1.95e-06 1.85e-06 2e-06 2e-06 1.55e-06 3.1e-06 2e-06 1.95e-06
41 1.9e-06 1.1e-06 1.2e-06 1.65e-06 1.75e-06 1.1e-06 1.9e-06 1.65e-06 1.65e-06 1.8e-06 1.95e-06 1.05e-06 1.8e-06 1.5e-06 1.75e-06 1.75e-06 1.35e-06 1.5e-06 1.65e-06 6.5e-07 2.2e-06 1.65e-06 1.55e-06 1.25e-06 1.1e-06 1.8e-06 1.7e-06 6e-07 1.3e-06 2e-06 1.95e-06 1.7e-06 1.05e-06 1.1e-06 1.75e-06 1.6e-06 1.65e-06 1.3e-06 1.65e-06 1.4e-06 2e-06 1.1e-06 1.85e-06
42 1.7e-06 1.35e-06 1.5e-06 7.5e-07 8.5e-07 1.2e-06 1.2e-06 8e-07 9.5e-07 8.5e-07 1.9e-06 1.3e-06 1.15e-06 1.25e-06 8.5e-07 6.5e-07 1.05e-06 1.25e-06 7.5e-07 1.9e-06 1.4e-06 7e-07 1.25e-06 1.35e-06 1.2e-06 8.5e-07 8e-07 1.85e-06 1.35e-06 1.15e-06 7e-07 8e-07 1.35e-06 1.35e-06 1.05e-06 1.5e-06 6.5e-07 1.65e-06 9.5e-07 1.15e-06 1.95e-06 1.85e-06 1.3e-06
