 slim_761996012 slim_761996020 slim_761996037 slim_761996003 slim_761996042 slim_761996004 slim_761995998 slim_761996015 slim_761996002 slim_761996008 slim_761996043 slim_761995997 slim_761996018 slim_761996029 slim_761996041 slim_761996032 slim_761996035 slim_761996040 slim_761996044 slim_761996010 slim_761995995 slim_761996006 slim_761996021 slim_761996027 slim_761996009 slim_761996017 slim_761996039 slim_761996024 slim_761996038 slim_761996033 slim_761995996 slim_761996036 slim_761996007 slim_761996025 slim_761996011 slim_761995999 slim_761996019 slim_761996022 slim_761996005 slim_761996001 slim_761996014 slim_761996026 slim_761996034 slim_761996028 slim_761996013 slim_761996030 slim_761996045 slim_761996000 slim_761996023 slim_761996016 slim_761996031
0 3.2e-06 1.85e-06 1.9e-06 1.75e-06 1.85e-06 2.05e-06 2.2e-06 1.6e-06 2.2e-06 1.85e-06 2e-06 2e-06 2e-06 2.05e-06 1.8e-06 1.8e-06 2e-06 2.05e-06 1.9e-06 2.1e-06 2e-06 2.1e-06 1.7e-06 1.7e-06 2.05e-06 1.85e-06 1.7e-06 2e-06 2.1e-06 1.65e-06 2.05e-06 2.2e-06 2e-06 2.2e-06 1.85e-06 2.1e-06 1.9e-06 1.65e-06 1.9e-06 1.75e-06 2e-06 2.35e-06 2.2e-06 1.6e-06 1.75e-06 1.95e-06 1.65e-06 1.85e-06 2.1e-06 2.2e-06 1.7e-06
1 1.85e-06 9e-07 1.45e-06 2.75e-06 6e-07 1.85e-06 2e-06 1.85e-06 2.45e-06 1.75e-06 1.3e-06 1.35e-06 2.25e-06 1.3e-06 1.75e-06 5.5e-07 2.25e-06 1.1e-06 1.75e-06 1.65e-06 1.35e-06 1.1e-06 9e-07 2.25e-06 4.5e-07 4.5e-07 1.95e-06 1.7e-06 2.1e-06 1.7e-06 1.65e-06 1.25e-06 2.55e-06 5.5e-07 9.5e-07 2.35e-06 7.5e-07 8.5e-07 5e-07 1.5e-06 1.25e-06 1.4e-06 1.3e-06 2.35e-06 1.5e-06 5e-07 4.5e-07 1.75e-06 5e-07 5.5e-07 4.5e-07
2 1.9e-06 1.45e-06 2.5e-06 1.7e-06 1.6e-06 1.95e-06 2.1e-06 1.9e-06 2.15e-06 1.6e-06 2.1e-06 1.9e-06 1.75e-06 1.8e-06 1.65e-06 1.6e-06 1.75e-06 1.85e-06 1.6e-06 1.55e-06 1.5e-06 1.95e-06 1.65e-06 1.75e-06 1.25e-06 1.45e-06 1.4e-06 1.7e-06 1.9e-06 1.6e-06 1.85e-06 1.75e-06 2.1e-06 1.35e-06 1.5e-06 1.95e-06 1.8e-06 1.6e-06 1.5e-06 1.85e-06 1.8e-06 1.9e-06 1.8e-06 1.7e-06 1.85e-06 1.35e-06 1.5e-06 1.6e-06 1.3e-06 1.35e-06 1.35e-06
3 1.75e-06 2.75e-06 1.7e-06 1.1e-06 2.9e-06 1.95e-06 2.1e-06 1.75e-06 1.75e-06 1.7e-06 2.7e-06 2.45e-06 1.5e-06 2.45e-06 1.7e-06 2.7e-06 1.5e-06 2.65e-06 1.75e-06 1.8e-06 2.15e-06 2.8e-06 2.3e-06 1.2e-06 2.8e-06 2.75e-06 1.15e-06 1.95e-06 1.85e-06 1.5e-06 2.2e-06 2.65e-06 1.55e-06 2.95e-06 2.35e-06 1.7e-06 2.8e-06 2.3e-06 2.8e-06 2.2e-06 2.45e-06 2.8e-06 2.65e-06 9e-07 2.2e-06 2.7e-06 2.55e-06 1.7e-06 2.85e-06 2.95e-06 2.45e-06
4 1.85e-06 6e-07 1.6e-06 2.9e-06 1.2e-06 2e-06 2.15e-06 1.85e-06 2.6e-06 1.9e-06 1.45e-06 1.5e-06 2.4e-06 1.45e-06 1.9e-06 7e-07 2.4e-06 1.25e-06 1.9e-06 1.8e-06 1.5e-06 1.25e-06 1.05e-06 2.4e-06 6e-07 6e-07 2.1e-06 1.85e-06 2.25e-06 1.85e-06 1.8e-06 1.4e-06 2.7e-06 7e-07 1.1e-06 2.5e-06 9e-07 1e-06 6.5e-07 1.5e-06 1.4e-06 1.55e-06 1.45e-06 2.5e-06 1.5e-06 6.5e-07 6e-07 1.9e-06 6.5e-07 7e-07 6e-07
5 2.05e-06 1.85e-06 1.95e-06 1.95e-06 2e-06 3.2e-06 2e-06 2.05e-06 2.1e-06 2.15e-06 2.1e-06 2.15e-06 2.15e-06 2.15e-06 1.95e-06 1.8e-06 2.15e-06 2.15e-06 2.2e-06 2e-06 2.05e-06 2.1e-06 1.75e-06 2.1e-06 2.05e-06 1.85e-06 1.85e-06 2e-06 2.15e-06 1.95e-06 2.1e-06 2.3e-06 2.4e-06 2.15e-06 1.95e-06 2.2e-06 1.9e-06 1.75e-06 1.9e-06 1.95e-06 2.1e-06 2.45e-06 2.3e-06 1.95e-06 1.95e-06 1.95e-06 1.65e-06 2.15e-06 2.1e-06 2.2e-06 1.7e-06
6 2.2e-06 2e-06 2.1e-06 2.1e-06 2.15e-06 2e-06 3.5e-06 2.2e-06 2.05e-06 2.3e-06 2.05e-06 1.9e-06 2.1e-06 2.1e-06 2.15e-06 1.95e-06 2.1e-06 2.1e-06 2.35e-06 2.15e-06 2.25e-06 2.25e-06 1.9e-06 2.25e-06 2.2e-06 2e-06 2e-06 2.2e-06 2.3e-06 2.1e-06 2.05e-06 2.25e-06 2.35e-06 2.35e-06 2.1e-06 2.15e-06 1.8e-06 1.9e-06 2.05e-06 2.15e-06 2.05e-06 2.4e-06 2.25e-06 2.1e-06 2.15e-06 2.1e-06 1.8e-06 2.3e-06 2.25e-06 2.35e-06 1.85e-06
7 1.6e-06 1.85e-06 1.9e-06 1.75e-06 1.85e-06 2.05e-06 2.2e-06 3.2e-06 2.2e-06 1.85e-06 2e-06 2e-06 2e-06 2.05e-06 1.8e-06 1.8e-06 2e-06 2.05e-06 1.9e-06 2.1e-06 2e-06 2.1e-06 1.7e-06 1.7e-06 2.05e-06 1.85e-06 1.7e-06 2e-06 2.1e-06 1.65e-06 2.05e-06 2.2e-06 2e-06 2.2e-06 1.85e-06 2.1e-06 1.9e-06 1.65e-06 1.9e-06 1.75e-06 2e-06 2.35e-06 2.2e-06 1.6e-06 1.75e-06 1.95e-06 1.65e-06 1.85e-06 2.1e-06 2.2e-06 1.7e-06
8 2.2e-06 2.45e-06 2.15e-06 1.75e-06 2.6e-06 2.1e-06 2.05e-06 2.2e-06 2.9e-06 2.25e-06 1.9e-06 2.1e-06 1.55e-06 1.9e-06 2.1e-06 2.45e-06 1.55e-06 2.2e-06 2.3e-06 2.25e-06 2.6e-06 2.55e-06 1.95e-06 1.7e-06 2.6e-06 2.45e-06 1.55e-06 2.45e-06 2.2e-06 2.1e-06 2.5e-06 2.05e-06 1.7e-06 2.75e-06 2.1e-06 2.55e-06 2.35e-06 1.95e-06 2.5e-06 2.55e-06 1.9e-06 2.2e-06 2.05e-06 2.1e-06 2.55e-06 2.55e-06 2.3e-06 2.25e-06 2.65e-06 2.75e-06 2.35e-06
9 1.85e-06 1.75e-06 1.6e-06 1.7e-06 1.9e-06 2.15e-06 2.3e-06 1.85e-06 2.25e-06 3e-06 2.25e-06 2e-06 1.95e-06 1.95e-06 1.75e-06 1.85e-06 1.95e-06 2e-06 1.6e-06 1.85e-06 1.7e-06 2.2e-06 1.85e-06 1.6e-06 1.55e-06 1.75e-06 1.6e-06 1.9e-06 2.2e-06 1.55e-06 2e-06 1.95e-06 1.9e-06 1.7e-06 1.7e-06 2e-06 2.05e-06 1.8e-06 1.8e-06 2e-06 1.95e-06 2.1e-06 1.95e-06 1.55e-06 2e-06 1.65e-06 1.75e-06 1.55e-06 1.6e-06 1.7e-06 1.6e-06
