 slim_762238389 slim_762238363 slim_762238369 slim_762238360 slim_762238396 slim_762238393 slim_762238395 slim_762238377 slim_762238372 slim_762238357 slim_762238387 slim_762238385 slim_762238359 slim_762238376 slim_762238382 slim_762238383 slim_762238394 slim_762238390 slim_762238364 slim_762238380 slim_762238361 slim_762238388 slim_762238358 slim_762238381 slim_762238367 slim_762238373 slim_762238370 slim_762238366 slim_762238368 slim_762238371 slim_762238392 slim_762238391 slim_762238365 slim_762238378 slim_762238379 slim_762238384 slim_762238356 slim_762238362 slim_762238375 slim_762238374 slim_762238386
10 2e-06 2e-06 1.8e-06 1.8e-06 2.6e-06 3.1e-06 2.2e-06 2.15e-06 2.05e-06 3.25e-06 2.9e-06 2.3e-06 2.05e-06 2.15e-06 1.85e-06 2.05e-06 2.15e-06 2.6e-06 1.85e-06 2.1e-06 2.4e-06 1.9e-06 1.8e-06 2.2e-06 2.25e-06 2.15e-06 1.85e-06 1.95e-06 2.15e-06 2.25e-06 2.05e-06 2.1e-06 2.15e-06 2.35e-06 2.1e-06 2.25e-06 1.95e-06 2.5e-06 2.5e-06 2.3e-06 2.45e-06
11 2.9e-06 2.15e-06 2.15e-06 2.9e-06 1.9e-06 2.95e-06 2.5e-06 2.55e-06 2.5e-06 2.25e-06 2.3e-06 2.5e-06 2.5e-06 2.6e-06 2.4e-06 2.6e-06 2.55e-06 2.1e-06 2.35e-06 2.85e-06 1.75e-06 1.8e-06 1.95e-06 1.8e-06 2.75e-06 2.7e-06 2.35e-06 2.1e-06 1.45e-06 2.35e-06 2.55e-06 3e-06 2.75e-06 2.8e-06 2.75e-06 2.1e-06 2.1e-06 2.15e-06 2.7e-06 2.35e-06 2e-06
12 2.2e-06 1.7e-06 2.35e-06 2.15e-06 2.75e-06 3.1e-06 1.85e-06 2.5e-06 1.15e-06 3.2e-06 2.05e-06 2.5e-06 2.1e-06 2.5e-06 1.9e-06 1.75e-06 2.5e-06 2.7e-06 2.35e-06 1.75e-06 2.75e-06 2.25e-06 2.4e-06 2.6e-06 1.9e-06 1.5e-06 1.75e-06 2.4e-06 2.55e-06 1.9e-06 1.1e-06 1.85e-06 2e-06 2.55e-06 1.7e-06 2.6e-06 1.75e-06 2.1e-06 2.7e-06 2.35e-06 2.5e-06
13 2.4e-06 2.6e-06 1.55e-06 1.7e-06 2.75e-06 2.75e-06 1.8e-06 1.05e-06 2.5e-06 2.95e-06 2.15e-06 2.6e-06 2.5e-06 2e-06 2.5e-06 1.85e-06 1.1e-06 2.6e-06 1.5e-06 1.9e-06 2.65e-06 2.3e-06 1.5e-06 1.7e-06 2.7e-06 2.75e-06 2.45e-06 2.1e-06 2.45e-06 2.55e-06 2.55e-06 1.9e-06 2e-06 1.8e-06 2.3e-06 2.15e-06 2.55e-06 2.85e-06 2.6e-06 2.3e-06 1.9e-06
14 2.35e-06 1.95e-06 2.1e-06 2.2e-06 2.85e-06 3.3e-06 2.3e-06 2.5e-06 1.9e-06 3.35e-06 1.85e-06 2.4e-06 1.9e-06 2.5e-06 3.5e-06 2.15e-06 2.5e-06 2.85e-06 2.25e-06 2.15e-06 2.65e-06 2.15e-06 2.15e-06 2.45e-06 2.35e-06 2.1e-06 1.9e-06 2.35e-06 2.35e-06 2.3e-06 1.9e-06 2.2e-06 2.15e-06 2.65e-06 2.2e-06 2.65e-06 1.9e-06 2.45e-06 2.85e-06 2.6e-06 2.7e-06
15 2.2e-06 2.1e-06 2.4e-06 1.9e-06 2.8e-06 2.75e-06 2.3e-06 1.85e-06 1.8e-06 2.85e-06 2.05e-06 2.6e-06 1.75e-06 1.85e-06 2.15e-06 2.7e-06 1.85e-06 2.6e-06 2.4e-06 1.8e-06 2.75e-06 2.7e-06 2e-06 2.05e-06 2.25e-06 1.65e-06 2.05e-06 2.7e-06 2.55e-06 1.8e-06 1.8e-06 1.85e-06 1.55e-06 2.55e-06 1.65e-06 2.1e-06 2.1e-06 2.05e-06 3e-06 2.45e-06 1.85e-06
16 2.35e-06 2.55e-06 1.5e-06 1.65e-06 2.65e-06 2.7e-06 1.7e-06 1.05e-06 2.5e-06 2.9e-06 2.15e-06 2.55e-06 2.5e-06 1.1e-06 2.5e-06 1.85e-06 2e-06 2.5e-06 1.55e-06 1.85e-06 2.6e-06 2.25e-06 1.55e-06 1.65e-06 2.65e-06 2.7e-06 2.45e-06 2.05e-06 2.4e-06 2.5e-06 2.55e-06 1.95e-06 2e-06 1.7e-06 2.3e-06 2.1e-06 2.5e-06 2.8e-06 2.5e-06 2.25e-06 1.85e-06
17 2.2e-06 2.65e-06 2.55e-06 2.75e-06 2.2e-06 2.7e-06 2.65e-06 2.5e-06 2.7e-06 2.55e-06 2.6e-06 2.1e-06 2.7e-06 2.6e-06 2.85e-06 2.6e-06 2.5e-06 3.2e-06 2.65e-06 2.85e-06 2.35e-06 2.4e-06 2.35e-06 2.15e-06 2.8e-06 2.75e-06 2.75e-06 2.5e-06 2.1e-06 2.25e-06 2.75e-06 3e-06 2.75e-06 2.15e-06 2.6e-06 1.9e-06 2.65e-06 2.45e-06 2.15e-06 2.35e-06 1.95e-06
18 2.4e-06 2.35e-06 1.2e-06 1.8e-06 2.6e-06 3.15e-06 1.55e-06 1.55e-06 2.35e-06 3.3e-06 1.85e-06 2.35e-06 2.35e-06 1.5e-06 2.25e-06 2.4e-06 1.55e-06 2.65e-06 2.1e-06 2.05e-06 2.35e-06 1.65e-06 1.6e-06 2e-06 2.55e-06 3e-06 2.2e-06 1.4e-06 2.2e-06 2.9e-06 2.4e-06 2.05e-06 2.55e-06 1.75e-06 2.6e-06 2.45e-06 2.3e-06 3.1e-06 2.25e-06 2.2e-06 2.55e-06
19 2.15e-06 2.05e-06 1.95e-06 1.45e-06 3.05e-06 3.15e-06 1.85e-06 1.85e-06 1.8e-06 3.3e-06 2.1e-06 2.85e-06 1.75e-06 1.9e-06 2.15e-06 1.8e-06 1.85e-06 2.85e-06 2.05e-06 2.6e-06 3e-06 2.75e-06 2.5e-06 2.6e-06 2.25e-06 1.55e-06 2.05e-06 2.75e-06 2.8e-06 2e-06 1.8e-06 1.45e-06 2e-06 2.05e-06 1.9e-06 2.65e-06 2.05e-06 2.25e-06 3e-06 2.75e-06 2.55e-06
20 2.95e-06 2.55e-06 2.3e-06 2.9e-06 2.15e-06 3.15e-06 2.65e-06 2.6e-06 2.75e-06 2.6e-06 2.4e-06 1.75e-06 2.75e-06 2.65e-06 2.65e-06 2.75e-06 2.6e-06 2.35e-06 2.35e-06 3e-06 3.2e-06 2.1e-06 2.1e-06 2.1e-06 2.95e-06 3e-06 2.6e-06 2.15e-06 1.75e-06 2.55e-06 2.8e-06 3.15e-06 2.9e-06 2.9e-06 2.9e-06 2.15e-06 2.5e-06 2.5e-06 2.85e-06 2.55e-06 2.2e-06
21 2.6e-06 2.05e-06 1.5e-06 2.65e-06 1.9e-06 3.15e-06 1.85e-06 2.25e-06 2.25e-06 3.15e-06 1.9e-06 1.8e-06 2.25e-06 2.3e-06 2.15e-06 2.7e-06 2.25e-06 2.4e-06 1.65e-06 2.75e-06 2.1e-06 1.5e-06 1.5e-06 1.85e-06 2.15e-06 3.2e-06 2.1e-06 1e-06 1.8e-06 3e-06 2.3e-06 2.85e-06 2.85e-06 2.2e-06 2.8e-06 2.5e-06 2e-06 3.1e-06 1.6e-06 1.6e-06 2.55e-06
22 2.45e-06 2.25e-06 1.5e-06 2.3e-06 2.3e-06 2.7e-06 2e-06 1.5e-06 2.4e-06 2.8e-06 1.8e-06 1.95e-06 2.4e-06 1.5e-06 2.15e-06 2e-06 1.55e-06 2.35e-06 1.6e-06 2.5e-06 2.1e-06 1.5e-06 2e-06 1.35e-06 2.55e-06 3.05e-06 2.1e-06 1.5e-06 1.8e-06 2.65e-06 2.45e-06 2.55e-06 2.15e-06 2.15e-06 2.4e-06 1.95e-06 2.2e-06 2.85e-06 2.2e-06 1.95e-06 1.85e-06
23 2.65e-06 2.35e-06 1.85e-06 2.5e-06 2.2e-06 2.6e-06 2.25e-06 1.65e-06 2.6e-06 2.4e-06 2.2e-06 1.8e-06 2.6e-06 1.7e-06 2.45e-06 2.05e-06 1.65e-06 2.15e-06 2e-06 2.6e-06 2.1e-06 1.85e-06 1.35e-06 2.1e-06 2.75e-06 2.9e-06 2.4e-06 1.95e-06 1.8e-06 2.5e-06 2.65e-06 2.7e-06 2.2e-06 2.3e-06 2.5e-06 1.9e-06 2.3e-06 2.6e-06 2.45e-06 2.1e-06 1.6e-06
24 2.4e-06 2.15e-06 2.5e-06 2.35e-06 2.55e-06 3.4e-06 2.35e-06 2.65e-06 1.95e-06 3.5e-06 2.25e-06 2.75e-06 1.9e-06 2.7e-06 2.35e-06 2.25e-06 2.65e-06 2.8e-06 2.55e-06 2.25e-06 2.95e-06 2.15e-06 2.55e-06 2.75e-06 3.8e-06 2.05e-06 2.2e-06 2.25e-06 2.75e-06 2.3e-06 1.95e-06 2.35e-06 2.45e-06 2.65e-06 2.2e-06 2.7e-06 2.2e-06 2.6e-06 2.35e-06 2.25e-06 2.7e-06
25 2.05e-06 1.8e-06 2.9e-06 1.8e-06 2.95e-06 3.2e-06 2.6e-06 2.7e-06 1.55e-06 3.05e-06 2.15e-06 2.7e-06 1.5e-06 2.75e-06 2.1e-06 1.65e-06 2.7e-06 2.75e-06 3e-06 1.55e-06 3e-06 3.2e-06 3.05e-06 2.9e-06 2.05e-06 1.1e-06 1.95e-06 3.4e-06 2.8e-06 1.35e-06 1.55e-06 1.7e-06 1.85e-06 2.85e-06 1.55e-06 2.55e-06 1.85e-06 1.55e-06 3.4e-06 2.9e-06 2.4e-06
26 2.3e-06 1.8e-06 2.05e-06 2.2e-06 2.8e-06 3.25e-06 2.2e-06 2.45e-06 1.8e-06 3.3e-06 1.85e-06 2.35e-06 1.75e-06 2.45e-06 1.9e-06 2.05e-06 2.45e-06 2.75e-06 2.2e-06 2.05e-06 2.6e-06 2.1e-06 2.1e-06 2.4e-06 2.2e-06 1.95e-06 3.4e-06 2.3e-06 2.3e-06 2.2e-06 1.8e-06 2.15e-06 2.25e-06 2.55e-06 2.05e-06 2.55e-06 1.85e-06 2.4e-06 2.75e-06 2.5e-06 2.6e-06
27 2.55e-06 2.35e-06 1.5e-06 2.5e-06 2e-06 3.2e-06 1.8e-06 2.05e-06 2.4e-06 3.3e-06 1.95e-06 2.1e-06 2.4e-06 2.1e-06 2.35e-06 2.7e-06 2.05e-06 2.5e-06 1.4e-06 2.75e-06 2.15e-06 1e-06 1.5e-06 1.95e-06 2.25e-06 3.4e-06 2.3e-06 1.3e-06 2e-06 3.1e-06 2.45e-06 2.85e-06 2.85e-06 2.1e-06 2.9e-06 2.5e-06 2.3e-06 3.3e-06 1.6e-06 1.75e-06 2.55e-06
28 2.75e-06 2.25e-06 2e-06 2.75e-06 1.95e-06 2.95e-06 2.45e-06 2.4e-06 2.55e-06 2.4e-06 2.15e-06 1.45e-06 2.55e-06 2.45e-06 2.35e-06 2.55e-06 2.4e-06 2.1e-06 2.2e-06 2.8e-06 1.75e-06 1.8e-06 1.8e-06 1.8e-06 2.75e-06 2.8e-06 2.3e-06 2e-06 2.8e-06 2.35e-06 2.6e-06 2.95e-06 2.7e-06 2.65e-06 2.7e-06 1.95e-06 2.2e-06 2.3e-06 2.6e-06 2.35e-06 2e-06
29 2.15e-06 2.15e-06 2.8e-06 2.1e-06 2.5e-06 2.85e-06 2.65e-06 2.5e-06 1.9e-06 2.6e-06 2.25e-06 2.35e-06 1.9e-06 2.55e-06 2.3e-06 1.8e-06 2.5e-06 2.25e-06 2.9e-06 2e-06 2.55e-06 3e-06 2.65e-06 2.5e-06 2.3e-06 1.35e-06 2.2e-06 3.1e-06 2.35e-06 2.5e-06 1.95e-06 2.15e-06 1.95e-06 2.75e-06 1.75e-06 1.9e-06 2.15e-06 1.6e-06 3.1e-06 2.65e-06 1.8e-06
30 2.2e-06 1.75e-06 2.4e-06 2.15e-06 2.8e-06 3.15e-06 1.9e-06 2.55e-06 1.2e-06 3.25e-06 2.05e-06 2.55e-06 1.1e-06 2.55e-06 1.9e-06 1.8e-06 2.55e-06 2.75e-06 2.4e-06 1.8e-06 2.8e-06 2.3e-06 2.45e-06 2.65e-06 1.95e-06 1.55e-06 1.8e-06 2.45e-06 2.6e-06 1.95e-06 2.2e-06 1.85e-06 2e-06 2.6e-06 1.75e-06 2.65e-06 1.8e-06 2.15e-06 2.75e-06 2.4e-06 2.55e-06
31 2.25e-06 2.2e-06 2.1e-06 1.5e-06 3.2e-06 3.3e-06 2e-06 1.95e-06 1.9e-06 3.45e-06 2.1e-06 3e-06 1.85e-06 1.9e-06 2.2e-06 1.85e-06 1.95e-06 3e-06 2.05e-06 1.45e-06 3.15e-06 2.85e-06 2.55e-06 2.7e-06 2.35e-06 1.7e-06 2.15e-06 2.85e-06 2.95e-06 2.15e-06 1.85e-06 2.8e-06 2e-06 2.25e-06 1.95e-06 2.7e-06 2.2e-06 2.4e-06 3.15e-06 2.8e-06 2.65e-06
32 2.3e-06 2.3e-06 2.55e-06 2e-06 2.95e-06 2.9e-06 2.5e-06 2e-06 2e-06 3e-06 2.15e-06 2.75e-06 2e-06 2e-06 2.15e-06 1.55e-06 2e-06 2.75e-06 2.55e-06 2e-06 2.9e-06 2.85e-06 2.15e-06 2.2e-06 2.45e-06 1.85e-06 2.25e-06 2.85e-06 2.7e-06 1.95e-06 2e-06 2e-06 3e-06 2.7e-06 1.85e-06 2.25e-06 2.25e-06 2.2e-06 3.15e-06 2.6e-06 1.95e-06
33 1.85e-06 2.6e-06 1.6e-06 1.9e-06 2.8e-06 2.85e-06 1.75e-06 1.7e-06 2.55e-06 3.35e-06 2.35e-06 2.8e-06 2.55e-06 1.8e-06 2.65e-06 2.55e-06 1.7e-06 2.15e-06 1.75e-06 2.05e-06 2.9e-06 2.2e-06 2.15e-06 2.3e-06 2.65e-06 2.85e-06 2.55e-06 2.1e-06 2.65e-06 2.75e-06 2.6e-06 2.25e-06 2.7e-06 2.3e-06 2.6e-06 2.55e-06 2.6e-06 3.15e-06 1.8e-06 2.35e-06 2.55e-06
34 2.1e-06 2.1e-06 2.6e-06 2e-06 2.9e-06 2.75e-06 2.4e-06 2.3e-06 1.75e-06 3.05e-06 2.1e-06 2.75e-06 1.7e-06 2.3e-06 2.2e-06 1.65e-06 2.3e-06 2.6e-06 2.6e-06 1.9e-06 2.9e-06 2.8e-06 2.4e-06 2.5e-06 2.2e-06 1.55e-06 2.05e-06 2.9e-06 2.7e-06 1.75e-06 1.75e-06 1.95e-06 1.85e-06 2.6e-06 2.6e-06 1.85e-06 2.15e-06 2.1e-06 2.95e-06 2.15e-06 2.15e-06
35 2.4e-06 2.65e-06 2.45e-06 2.4e-06 2.15e-06 2.5e-06 2.65e-06 2.1e-06 2.6e-06 2.4e-06 2.25e-06 2.1e-06 2.6e-06 2.15e-06 2.65e-06 2.1e-06 2.1e-06 1.9e-06 2.45e-06 2.65e-06 2.15e-06 2.5e-06 1.95e-06 1.9e-06 2.7e-06 2.55e-06 2.55e-06 2.5e-06 1.95e-06 1.9e-06 2.65e-06 2.7e-06 2.25e-06 2.55e-06 1.85e-06 2e-06 2.65e-06 2.2e-06 2.65e-06 1.9e-06 1.5e-06
36 2.4e-06 1.7e-06 2.1e-06 2.25e-06 2.6e-06 3.15e-06 2.2e-06 2.5e-06 1.7e-06 3.05e-06 1.95e-06 2.1e-06 1.75e-06 2.55e-06 1.9e-06 2.1e-06 2.5e-06 2.65e-06 2.3e-06 2.05e-06 2.5e-06 2e-06 2.2e-06 2.3e-06 2.2e-06 1.85e-06 1.85e-06 2.3e-06 2.2e-06 2.15e-06 1.8e-06 2.2e-06 2.25e-06 2.6e-06 2.15e-06 2.65e-06 3.2e-06 2.15e-06 2.75e-06 2.45e-06 2.55e-06
37 2.6e-06 2.25e-06 3e-06 2.45e-06 2.55e-06 3.1e-06 2.9e-06 2.8e-06 2.05e-06 2.55e-06 2.5e-06 2.15e-06 2.1e-06 2.85e-06 2.45e-06 2.05e-06 2.8e-06 2.45e-06 3.1e-06 2.25e-06 2.5e-06 3.1e-06 2.85e-06 2.6e-06 2.6e-06 1.55e-06 2.4e-06 3.3e-06 2.3e-06 1.6e-06 2.15e-06 2.4e-06 2.2e-06 3.15e-06 2.1e-06 2.2e-06 2.15e-06 2.9e-06 3.5e-06 2.95e-06 2.1e-06
38 2.15e-06 2.75e-06 2.15e-06 2.8e-06 2.3e-06 3.1e-06 2.25e-06 2.5e-06 2.7e-06 3.55e-06 2.5e-06 2.7e-06 2.7e-06 2.6e-06 2.85e-06 3e-06 2.5e-06 2.15e-06 2.25e-06 3e-06 2.85e-06 1.6e-06 2.2e-06 2.45e-06 2.35e-06 3.4e-06 2.75e-06 1.6e-06 2.6e-06 3.1e-06 2.75e-06 3.15e-06 3.15e-06 1.8e-06 2.95e-06 2.65e-06 2.75e-06 3.5e-06 2.3e-06 1.9e-06 2.75e-06
39 2.5e-06 2.45e-06 2.2e-06 2.6e-06 2.15e-06 2.8e-06 2.2e-06 2.25e-06 2.35e-06 3.05e-06 2.3e-06 2.35e-06 2.35e-06 2.3e-06 2.6e-06 2.45e-06 2.25e-06 2.35e-06 2.2e-06 2.75e-06 2.55e-06 1.6e-06 1.95e-06 2.1e-06 2.25e-06 2.9e-06 2.5e-06 1.75e-06 2.35e-06 2.65e-06 2.4e-06 2.8e-06 2.6e-06 2.35e-06 2.15e-06 1.9e-06 2.45e-06 2.95e-06 1.9e-06 2.6e-06 2.2e-06
40 2.5e-06 2.55e-06 2.5e-06 2.45e-06 2.15e-06 2.45e-06 2.55e-06 1.85e-06 2.5e-06 2.15e-06 2.45e-06 2e-06 2.5e-06 1.9e-06 2.7e-06 1.85e-06 1.85e-06 1.95e-06 2.55e-06 2.55e-06 2.2e-06 2.55e-06 1.85e-06 1.6e-06 2.7e-06 2.4e-06 2.6e-06 2.55e-06 2e-06 1.8e-06 2.55e-06 2.65e-06 1.95e-06 2.55e-06 2.15e-06 1.5e-06 2.55e-06 2.1e-06 2.75e-06 2.2e-06 2.2e-06
