 slim_762261818 slim_762261812 slim_762261824 slim_762261848 slim_762261850 slim_762261842 slim_762261853 slim_762261843 slim_762261856 slim_762261810 slim_762261860 slim_762261829 slim_762261858 slim_762261854 slim_762261845 slim_762261825 slim_762261857 slim_762261864 slim_762261846 slim_762261823 slim_762261851 slim_762261815 slim_762261859 slim_762261841 slim_762261866 slim_762261808 slim_762261811 slim_762261861 slim_762261830 slim_762261826 slim_762261838 slim_762261840 slim_762261863 slim_762261833 slim_762261862 slim_762261820 slim_762261817 slim_762261865 slim_762261827 slim_762261828 slim_762261837 slim_762261844 slim_762261816 slim_762261814 slim_762261834 slim_762261822 slim_762261849 slim_762261835 slim_762261809 slim_762261819 slim_762261836 slim_762261852 slim_762261855 slim_762261847 slim_762261821 slim_762261839 slim_762261813 slim_762261832 slim_762261831
10 1.8e-06 1.85e-06 1.7e-06 2.25e-06 2.45e-06 1.95e-06 2.05e-06 2.15e-06 1.85e-06 1.6e-06 1.6e-06 1.9e-06 1.6e-06 1.55e-06 1.5e-06 2.05e-06 1.45e-06 1.95e-06 1.6e-06 1.65e-06 1.9e-06 1.25e-06 1.85e-06 2.1e-06 1.8e-06 2.05e-06 1.5e-06 2.3e-06 2.2e-06 1.85e-06 2.35e-06 2.3e-06 1.2e-06 1.75e-06 1.7e-06 1.4e-06 2.4e-06 1.65e-06 1.35e-06 1.4e-06 2.2e-06 1.75e-06 2.1e-06 1.95e-06 1.55e-06 1.85e-06 2.55e-06 1.1e-06 2.3e-06 1.85e-06 1.4e-06 1.65e-06 2.4e-06 2.05e-06 1.45e-06 2.2e-06 1.75e-06 1.6e-06 2e-06
11 2.15e-06 2.3e-06 2.3e-06 1.75e-06 1.6e-06 1.65e-06 2.25e-06 1.75e-06 1.2e-06 1.85e-06 1.9e-06 2.1e-06 2.3e-06 1.45e-06 1.7e-06 2.3e-06 2.25e-06 2.2e-06 2.4e-06 2.55e-06 1.65e-06 1.8e-06 1.6e-06 2.3e-06 2.15e-06 2.35e-06 2.25e-06 1.95e-06 2e-06 1.85e-06 2.2e-06 1.75e-06 2.35e-06 2.4e-06 1.85e-06 2.2e-06 1.3e-06 1.25e-06 1.7e-06 1.75e-06 1.7e-06 1.9e-06 1.35e-06 2.25e-06 1.3e-06 2.05e-06 1.85e-06 1.7e-06 1.95e-06 2.1e-06 2.05e-06 1.7e-06 2.15e-06 1.75e-06 1.75e-06 1.85e-06 2.25e-06 1.2e-06 1.7e-06
12 1.65e-06 1.35e-06 1.7e-06 2.1e-06 2.65e-06 1.95e-06 2e-06 2.1e-06 2.3e-06 2e-06 1.6e-06 2.3e-06 2.1e-06 2.3e-06 1.75e-06 1.9e-06 1.4e-06 1.8e-06 1.75e-06 1.65e-06 1.75e-06 1.45e-06 1.7e-06 2.05e-06 1.55e-06 1.95e-06 1.35e-06 2.3e-06 1.8e-06 1.75e-06 2.35e-06 2.15e-06 1.5e-06 1.5e-06 2e-06 1.35e-06 2.55e-06 2.15e-06 1.9e-06 1.8e-06 2.05e-06 2.35e-06 2.45e-06 1.75e-06 2.15e-06 1.35e-06 2.7e-06 1.4e-06 2.2e-06 1.4e-06 1.05e-06 2.15e-06 2.5e-06 2.1e-06 1.8e-06 2.25e-06 1.35e-06 2.1e-06 2e-06
13 2.1e-06 2.6e-06 2.35e-06 2.35e-06 1.75e-06 2.2e-06 1.8e-06 2.1e-06 1.3e-06 1.35e-06 1.55e-06 1.45e-06 2.3e-06 1.6e-06 1.7e-06 2.15e-06 2.1e-06 2.1e-06 2.05e-06 2.4e-06 1.95e-06 1.7e-06 1.9e-06 1.85e-06 1.95e-06 2.05e-06 1.9e-06 1.75e-06 2.6e-06 2.15e-06 2.05e-06 2.1e-06 2.2e-06 2.65e-06 1.95e-06 2.05e-06 1.7e-06 1.45e-06 1.4e-06 1.4e-06 2.3e-06 1.25e-06 1.25e-06 2.3e-06 1.2e-06 2.25e-06 1.85e-06 1.35e-06 2e-06 2.3e-06 1.9e-06 1.45e-06 1.8e-06 1.6e-06 1.5e-06 2.1e-06 2.45e-06 1.4e-06 2.25e-06
14 1.7e-06 1.85e-06 1.9e-06 1.6e-06 2.2e-06 1.85e-06 2e-06 1.95e-06 1.7e-06 1.75e-06 1.5e-06 1.7e-06 1.75e-06 1.7e-06 2.2e-06 2.1e-06 1.7e-06 1.85e-06 2.05e-06 2.05e-06 1.7e-06 1.5e-06 1.65e-06 2.05e-06 1.9e-06 2.15e-06 1.7e-06 2.3e-06 1.5e-06 1.5e-06 2.1e-06 1.95e-06 1.8e-06 2e-06 2e-06 1.65e-06 2.15e-06 1.55e-06 1.45e-06 1.55e-06 1.55e-06 1.9e-06 2e-06 2e-06 1.7e-06 1.65e-06 2.3e-06 1.3e-06 1.95e-06 1.55e-06 1.4e-06 1.6e-06 2.45e-06 2.05e-06 1.5e-06 1.9e-06 1.85e-06 1.5e-06 1.9e-06
15 2.25e-06 1.5e-06 1.6e-06 2.25e-06 2.2e-06 2.1e-06 2.05e-06 1.95e-06 2.35e-06 1.55e-06 2.05e-06 2.3e-06 1.9e-06 2.15e-06 2.1e-06 1.5e-06 2.25e-06 2.5e-06 1.35e-06 1.5e-06 2.3e-06 1.9e-06 2.25e-06 2.1e-06 1.65e-06 1.05e-06 1.7e-06 1.85e-06 1.95e-06 2.15e-06 1.7e-06 2.2e-06 2.15e-06 1.8e-06 2.25e-06 2.2e-06 2.4e-06 2.4e-06 2.35e-06 1.7e-06 2.2e-06 2.05e-06 2.1e-06 2.15e-06 2.25e-06 1.35e-06 2.3e-06 2.05e-06 1.85e-06 2.05e-06 2.05e-06 2.55e-06 1.6e-06 1.65e-06 1.85e-06 2.25e-06 1.15e-06 2.35e-06 2.15e-06
16 1.25e-06 2e-06 1.45e-06 2.25e-06 2.45e-06 2.1e-06 1.5e-06 2.25e-06 2.05e-06 1.9e-06 1.45e-06 2.25e-06 1.4e-06 2.1e-06 1.7e-06 2.25e-06 1.4e-06 1.55e-06 1.85e-06 1.8e-06 1.55e-06 1.75e-06 1.5e-06 1.55e-06 1.55e-06 2.25e-06 1.25e-06 2.35e-06 2.1e-06 1.7e-06 2.2e-06 2.05e-06 1e-06 2.05e-06 1.85e-06 7e-07 2.4e-06 2e-06 1.7e-06 1.85e-06 2.2e-06 1.95e-06 2.45e-06 2.05e-06 1.95e-06 1.6e-06 2.35e-06 1.15e-06 2.05e-06 1.25e-06 7e-07 1.8e-06 2.5e-06 2.15e-06 1.75e-06 2e-06 2e-06 1.95e-06 2.15e-06
17 1.9e-06 2.4e-06 2.3e-06 2.35e-06 2.45e-06 2.4e-06 1.9e-06 2.4e-06 1.95e-06 2.05e-06 1.95e-06 2.2e-06 1.8e-06 2.1e-06 1.85e-06 2.5e-06 1.55e-06 2e-06 2.25e-06 2.4e-06 1.75e-06 2.15e-06 1.7e-06 1.95e-06 1.7e-06 2.4e-06 1.6e-06 2.2e-06 2.3e-06 1.65e-06 2.6e-06 2.05e-06 2e-06 2.6e-06 2.1e-06 1.5e-06 2.35e-06 2.15e-06 1.4e-06 1.9e-06 2.3e-06 2.3e-06 2.4e-06 1.75e-06 1.95e-06 1.9e-06 2.65e-06 1.4e-06 2.1e-06 1.5e-06 1e-06 1.35e-06 2.45e-06 2e-06 1.95e-06 2.55e-06 2.5e-06 2.1e-06 2.45e-06
18 2.15e-06 1.75e-06 1.8e-06 2.5e-06 2.4e-06 2.05e-06 1.95e-06 2.2e-06 2.35e-06 1.55e-06 1.6e-06 2.4e-06 1.75e-06 2.05e-06 2.05e-06 1.35e-06 1.85e-06 2.25e-06 2.1e-06 1.5e-06 2.3e-06 1.75e-06 2.25e-06 2e-06 1.6e-06 1.3e-06 1.55e-06 1.9e-06 2.2e-06 2.2e-06 2.05e-06 2.35e-06 1.45e-06 1.6e-06 1.8e-06 1.8e-06 2.55e-06 2.4e-06 2.15e-06 1.6e-06 2.45e-06 2e-06 2.3e-06 2.05e-06 2.15e-06 1.8e-06 2.5e-06 1.8e-06 2.05e-06 2.05e-06 1.75e-06 2.3e-06 1.75e-06 1.7e-06 1.8e-06 2.6e-06 1.6e-06 2.35e-06 2.1e-06
19 2.15e-06 1.35e-06 1.65e-06 2.4e-06 2.7e-06 2.2e-06 2.3e-06 1.85e-06 2.7e-06 1.85e-06 1.65e-06 2.55e-06 1.65e-06 2.4e-06 2.05e-06 1.5e-06 1.8e-06 2.4e-06 1.5e-06 1.7e-06 2.25e-06 1.7e-06 2.2e-06 2.35e-06 1.8e-06 1.25e-06 1.6e-06 2.3e-06 2.1e-06 2e-06 2.45e-06 2.4e-06 1.6e-06 1.65e-06 2.25e-06 1.75e-06 2.8e-06 2.4e-06 2.15e-06 1.75e-06 2.35e-06 2.35e-06 2.55e-06 2.1e-06 2.4e-06 1.7e-06 2.8e-06 1.8e-06 2.2e-06 1.85e-06 1.75e-06 2.5e-06 2.3e-06 2.05e-06 1.55e-06 2.65e-06 1.4e-06 2.35e-06 2.25e-06
20 1.7e-06 2.05e-06 2e-06 1.65e-06 1.85e-06 1.65e-06 1.95e-06 1.6e-06 1.65e-06 2.05e-06 1.9e-06 1.65e-06 1.75e-06 1.95e-06 1.7e-06 2.3e-06 1.55e-06 1.75e-06 2.3e-06 2.25e-06 2.2e-06 1.95e-06 1.15e-06 2e-06 1.75e-06 2.3e-06 1.55e-06 2.1e-06 1.7e-06 1.6e-06 2.3e-06 1.65e-06 1.95e-06 2.3e-06 1.9e-06 1.5e-06 1.5e-06 1.45e-06 1.75e-06 2e-06 1.55e-06 2.25e-06 1.75e-06 2.2e-06 1.7e-06 1.6e-06 2.05e-06 1.4e-06 1.9e-06 1.35e-06 1.1e-06 1.85e-06 2.45e-06 1.95e-06 1.75e-06 1.85e-06 2.1e-06 1.4e-06 1.65e-06
21 1.85e-06 1.45e-06 1.75e-06 2.05e-06 2.4e-06 1.85e-06 2.2e-06 2.05e-06 1.9e-06 1.7e-06 1.25e-06 1.8e-06 1.45e-06 1.7e-06 1.5e-06 1.9e-06 1.75e-06 2.15e-06 1.75e-06 1.7e-06 1.95e-06 2.1e-06 1.9e-06 2.25e-06 1.9e-06 2e-06 1.7e-06 2.3e-06 1.95e-06 1.8e-06 2.25e-06 2.25e-06 1.55e-06 1.5e-06 1.9e-06 1.7e-06 2.35e-06 1.65e-06 1.55e-06 1.45e-06 2e-06 1.9e-06 2.05e-06 1.75e-06 1.7e-06 1.65e-06 2.5e-06 1.35e-06 2.25e-06 1.9e-06 1.65e-06 1.85e-06 2.4e-06 2.05e-06 1.55e-06 2.05e-06 1.35e-06 1.6e-06 1.9e-06
22 1.65e-06 2e-06 1.95e-06 1.55e-06 1.75e-06 1.55e-06 1.9e-06 1.6e-06 1.6e-06 2e-06 1.85e-06 1.6e-06 1.7e-06 1.9e-06 1.65e-06 2.25e-06 1.5e-06 1.7e-06 2.25e-06 2.2e-06 1.15e-06 1.9e-06 2.1e-06 1.95e-06 1.7e-06 2.25e-06 1.5e-06 2.1e-06 1.65e-06 1.55e-06 2.25e-06 1.55e-06 1.9e-06 2.25e-06 1.85e-06 1.45e-06 1.45e-06 1.45e-06 1.7e-06 1.95e-06 1.55e-06 2.2e-06 1.7e-06 2.15e-06 1.65e-06 1.55e-06 1.95e-06 1.35e-06 1.85e-06 1.3e-06 1.05e-06 1.8e-06 2.4e-06 1.9e-06 1.7e-06 1.85e-06 2.05e-06 1.4e-06 1.65e-06
23 1.65e-06 2.55e-06 2.1e-06 2.6e-06 2.3e-06 2.55e-06 1.3e-06 2.45e-06 2.1e-06 1.75e-06 2.1e-06 2.3e-06 2.05e-06 1.85e-06 2.05e-06 2.1e-06 1.55e-06 1.95e-06 2e-06 2.35e-06 2e-06 2.25e-06 1.95e-06 2.6e-06 1.7e-06 2e-06 1.65e-06 2.1e-06 2.45e-06 2.15e-06 1.85e-06 2.2e-06 1.95e-06 2.7e-06 2.3e-06 1.5e-06 2.4e-06 2.3e-06 2.1e-06 1.9e-06 2.55e-06 1.6e-06 2.2e-06 2.5e-06 2.1e-06 1.95e-06 2e-06 1.6e-06 1.95e-06 1.75e-06 1.3e-06 2.05e-06 2.05e-06 1.95e-06 1.95e-06 2.25e-06 2.5e-06 2.25e-06 2.6e-06
24 1.85e-06 1.9e-06 1.95e-06 2.25e-06 2.35e-06 2.2e-06 1.65e-06 2.05e-06 2.05e-06 1.7e-06 1.8e-06 2.15e-06 1.55e-06 1.95e-06 1.9e-06 1.65e-06 1.55e-06 1.7e-06 1.6e-06 1.8e-06 1.75e-06 1.9e-06 1.7e-06 1.7e-06 2e-06 1.55e-06 1e-06 1.45e-06 1.95e-06 1.9e-06 2.05e-06 2e-06 1.85e-06 2.1e-06 1.9e-06 1.5e-06 2.15e-06 2.2e-06 1.95e-06 1.55e-06 2.2e-06 2.05e-06 2.1e-06 2.05e-06 1.9e-06 1.5e-06 2.4e-06 1.4e-06 2e-06 1.5e-06 1e-06 2.05e-06 1.65e-06 1.5e-06 1.75e-06 2.5e-06 1.85e-06 2.15e-06 2.25e-06
25 2.35e-06 1.6e-06 2e-06 2.35e-06 2.2e-06 2.25e-06 1.95e-06 1.65e-06 2.5e-06 1.5e-06 2.05e-06 2.35e-06 1.95e-06 2.05e-06 2.15e-06 1.05e-06 2.25e-06 2.4e-06 1.3e-06 1.25e-06 2.3e-06 2e-06 2.25e-06 2e-06 1.55e-06 1.3e-06 1.6e-06 1.65e-06 2.05e-06 2.1e-06 1.95e-06 2.2e-06 2.2e-06 2e-06 2.3e-06 2.2e-06 2.4e-06 2.45e-06 2.3e-06 1.55e-06 2.3e-06 2e-06 2.05e-06 2.2e-06 2.3e-06 1.7e-06 2.3e-06 2e-06 1.8e-06 2e-06 1.95e-06 2.5e-06 1.5e-06 1.45e-06 1.5e-06 2.7e-06 1.6e-06 2.4e-06 2.3e-06
26 1.65e-06 1.8e-06 1.75e-06 2.15e-06 2.4e-06 2.15e-06 1.6e-06 1.95e-06 2.15e-06 1.65e-06 1.5e-06 2.25e-06 1.35e-06 1.9e-06 1.7e-06 1.7e-06 1.25e-06 1.6e-06 1.55e-06 1.6e-06 1.55e-06 1.7e-06 1.5e-06 1.65e-06 1e-06 1.6e-06 1.4e-06 1.7e-06 1.85e-06 1.75e-06 2.1e-06 2.05e-06 1.55e-06 2.05e-06 1.9e-06 1.2e-06 2.25e-06 2e-06 1.7e-06 1.5e-06 2.1e-06 2e-06 2.15e-06 2.05e-06 1.9e-06 1.4e-06 2.45e-06 1.1e-06 2.05e-06 1.3e-06 7e-07 1.95e-06 1.9e-06 1.7e-06 1.55e-06 2.4e-06 1.75e-06 1.95e-06 2.2e-06
27 2.55e-06 2.45e-06 2.5e-06 2.45e-06 1.95e-06 2.3e-06 2.05e-06 2.05e-06 1.8e-06 1.75e-06 2.3e-06 1.95e-06 2.3e-06 1.75e-06 2.3e-06 1.85e-06 2.35e-06 2.2e-06 1.9e-06 2.3e-06 2.1e-06 2.3e-06 2.1e-06 2.1e-06 1.45e-06 1.65e-06 1.7e-06 1.8e-06 2.5e-06 2.4e-06 2.2e-06 2.05e-06 2.5e-06 2.55e-06 2e-06 2.3e-06 1.6e-06 2.2e-06 2.25e-06 1.65e-06 2.35e-06 2.1e-06 1.75e-06 2.3e-06 1.8e-06 2.15e-06 2.2e-06 2.05e-06 2.05e-06 2.35e-06 2e-06 2.15e-06 1.3e-06 1.1e-06 2e-06 2.6e-06 2.35e-06 2.15e-06 2.3e-06
28 2e-06 1.6e-06 2.05e-06 1.25e-06 2.4e-06 1.65e-06 2.4e-06 1.75e-06 2.3e-06 2.35e-06 2.2e-06 2e-06 1.8e-06 2.6e-06 1.5e-06 1.95e-06 2.1e-06 2.3e-06 2.2e-06 2.1e-06 1.7e-06 1.95e-06 1.65e-06 2.45e-06 1.95e-06 2.05e-06 1.85e-06 2.5e-06 1.4e-06 1.55e-06 2.1e-06 1.85e-06 2.25e-06 1.85e-06 2.3e-06 2.05e-06 2.2e-06 1.95e-06 2.35e-06 2.1e-06 1.2e-06 2.75e-06 2.2e-06 2.3e-06 2.4e-06 1.45e-06 2.5e-06 1.95e-06 2e-06 1.4e-06 1.6e-06 2.55e-06 2.7e-06 2.25e-06 2e-06 2.2e-06 1.65e-06 1.9e-06 1.7e-06
29 1.8e-06 1.7e-06 2e-06 1.7e-06 2.2e-06 1.9e-06 2.1e-06 1.85e-06 2.05e-06 2.05e-06 1.85e-06 1.85e-06 1.75e-06 2.15e-06 1.5e-06 2.15e-06 1.7e-06 1.65e-06 2.2e-06 2e-06 1.6e-06 1.8e-06 1.55e-06 2.15e-06 1.9e-06 2.1e-06 1.75e-06 2.4e-06 1.55e-06 1.9e-06 2.35e-06 1.65e-06 2e-06 2.15e-06 2.2e-06 1.65e-06 2.2e-06 1.75e-06 1.55e-06 1.8e-06 1.65e-06 2.3e-06 2.15e-06 1.95e-06 2e-06 1.55e-06 2.45e-06 1.45e-06 1.6e-06 1.1e-06 1.25e-06 1.75e-06 2.55e-06 2.15e-06 1.7e-06 2.15e-06 1.95e-06 1.7e-06 1.95e-06
30 2.05e-06 2.4e-06 2e-06 2.35e-06 2.25e-06 2.3e-06 1.8e-06 2.35e-06 2.2e-06 1.9e-06 2.35e-06 2.2e-06 2.35e-06 2.05e-06 2.1e-06 1.7e-06 2.2e-06 2.6e-06 2.05e-06 2.45e-06 2.3e-06 2.25e-06 2.25e-06 1.85e-06 2.05e-06 1.95e-06 2.1e-06 2.2e-06 2.1e-06 2.35e-06 3e-06 2.3e-06 2.3e-06 2.45e-06 2.45e-06 2.15e-06 2.35e-06 2.3e-06 2.5e-06 2.05e-06 2.3e-06 1.85e-06 2.1e-06 2.65e-06 2.3e-06 1.85e-06 2e-06 2.15e-06 2.05e-06 2.2e-06 2.1e-06 2.5e-06 2.05e-06 2.05e-06 2.15e-06 2e-06 2.05e-06 2.25e-06 2.35e-06
31 2.1e-06 2.15e-06 2.25e-06 1.8e-06 1.8e-06 1.8e-06 2.15e-06 1.85e-06 1.75e-06 2.1e-06 2.3e-06 1.75e-06 2.15e-06 2.1e-06 1.95e-06 2.2e-06 2.05e-06 2.05e-06 2.35e-06 2.4e-06 1.65e-06 2.25e-06 1.55e-06 2.2e-06 2e-06 2.2e-06 2.05e-06 2.05e-06 1.85e-06 1.65e-06 2.3e-06 2.8e-06 2.35e-06 2.45e-06 2.1e-06 2e-06 1.6e-06 1.85e-06 2.1e-06 2.1e-06 1.8e-06 2.35e-06 1.85e-06 2.3e-06 1.9e-06 1.85e-06 2.05e-06 1.9e-06 1.65e-06 1.55e-06 1.7e-06 2.05e-06 2.25e-06 1.75e-06 2e-06 2.15e-06 2.25e-06 1.8e-06 1.9e-06
