 slim_762495353 slim_762495373 slim_762495350 slim_762495356 slim_762495360 slim_762495366 slim_762495374 slim_762495381 slim_762495363 slim_762495377 slim_762495355 slim_762495364 slim_762495343 slim_762495344 slim_762495352 slim_762495372 slim_762495368 slim_762495379 slim_762495365 slim_762495361 slim_762495347 slim_762495382 slim_762495351 slim_762495359 slim_762495346 slim_762495369 slim_762495358 slim_762495370 slim_762495375 slim_762495348 slim_762495354 slim_762495349 slim_762495378 slim_762495345 slim_762495362 slim_762495376 slim_762495371 slim_762495357 slim_762495367 slim_762495380
14 1.65e-06 1.5e-06 1.8e-06 2.2e-06 1.8e-06 2.2e-06 1.45e-06 1.95e-06 1.55e-06 2.1e-06 2.15e-06 1.55e-06 2.25e-06 1.4e-06 2.2e-06 1.9e-06 2.3e-06 1.6e-06 2.5e-06 2.3e-06 2.1e-06 2.05e-06 2.5e-06 1.9e-06 2.25e-06 2.35e-06 1.65e-06 1.4e-06 1.65e-06 2.3e-06 2.05e-06 2.1e-06 1.3e-06 2.3e-06 1.8e-06 1.5e-06 1.1e-06 2.1e-06 1.65e-06 2.95e-06
15 9e-07 1e-06 2.05e-06 1.5e-06 2.05e-06 2.15e-06 2.25e-06 1.3e-06 1.45e-06 1.9e-06 1.1e-06 2.5e-06 1.8e-06 2.2e-06 1.9e-06 1e-06 1.25e-06 1.3e-06 2.7e-06 2.35e-06 1.75e-06 1.4e-06 1.65e-06 1.55e-06 1.8e-06 1.95e-06 1.5e-06 9e-07 1.9e-06 1.4e-06 1.8e-06 1.85e-06 2.85e-06 2.55e-06 1.55e-06 1.75e-06 2.7e-06 1.35e-06 9e-07 2.4e-06
16 1.35e-06 1.35e-06 2.3e-06 1.25e-06 2.3e-06 2.1e-06 2.35e-06 9e-07 1.6e-06 1.65e-06 1.1e-06 2.85e-06 1.65e-06 2.3e-06 2.3e-06 1.25e-06 6e-07 1.55e-06 2.3e-06 2.25e-06 1.6e-06 1.05e-06 1.5e-06 1.8e-06 1.7e-06 1.65e-06 1.95e-06 1.5e-06 2.15e-06 1.5e-06 1.9e-06 1.65e-06 3.05e-06 2.3e-06 1.5e-06 2e-06 2.9e-06 1.55e-06 1.65e-06 1.9e-06
17 8e-07 9.5e-07 1.9e-06 1.2e-06 1.9e-06 1.6e-06 1.6e-06 9.5e-07 6.5e-07 1.95e-06 1.4e-06 2.35e-06 1.85e-06 1.55e-06 1.6e-06 1.3e-06 1.55e-06 7e-07 2.55e-06 1.7e-06 1.7e-06 1.05e-06 1.65e-06 1.4e-06 1.1e-06 1.4e-06 1.65e-06 9.5e-07 1.75e-06 1.45e-06 1.45e-06 1.35e-06 2.2e-06 2.05e-06 1.35e-06 1.6e-06 2.05e-06 1.8e-06 1.3e-06 2e-06
18 2.6e-06 2.65e-06 2.55e-06 2.45e-06 2.55e-06 1.45e-06 2.45e-06 2.35e-06 2.7e-06 2.15e-06 2.55e-06 2.1e-06 1.3e-06 2.4e-06 2.5e-06 2.7e-06 2.3e-06 2.55e-06 0.0 2.05e-06 1.65e-06 2.5e-06 2.75e-06 1.8e-06 2.6e-06 2.75e-06 2.05e-06 2.75e-06 2.5e-06 2.7e-06 2.85e-06 2.7e-06 2.05e-06 2.2e-06 2.9e-06 2.35e-06 1.9e-06 1.95e-06 2.85e-06 2.85e-06
19 2e-06 2.05e-06 2.3e-06 2.05e-06 2.3e-06 2e-06 2.3e-06 2.05e-06 1.9e-06 2.4e-06 2.35e-06 2.55e-06 2.1e-06 2.25e-06 2.3e-06 2.35e-06 2.25e-06 1.7e-06 2.05e-06 3.1e-06 2e-06 2.05e-06 2.35e-06 2.05e-06 1.55e-06 2e-06 2.15e-06 2.15e-06 2.45e-06 2.25e-06 2.25e-06 2.15e-06 2.4e-06 1.9e-06 2.2e-06 2.3e-06 2.25e-06 2.2e-06 2.35e-06 2.2e-06
20 1.7e-06 1.6e-06 2.3e-06 1.6e-06 2.3e-06 1.8e-06 2.1e-06 1.65e-06 1.85e-06 1.95e-06 1.85e-06 2.15e-06 1.5e-06 2.05e-06 2.1e-06 1.75e-06 1.6e-06 1.7e-06 1.65e-06 2e-06 2.5e-06 1.7e-06 1.95e-06 1.6e-06 1.95e-06 2.15e-06 1.75e-06 1.85e-06 2.1e-06 2e-06 2.2e-06 2.1e-06 2.2e-06 2.2e-06 2.1e-06 2e-06 2.15e-06 1.45e-06 1.95e-06 2.45e-06
21 1.2e-06 1.2e-06 2.25e-06 1.3e-06 2.25e-06 1.75e-06 2.1e-06 1e-06 1.05e-06 1.9e-06 1.45e-06 2.75e-06 1.8e-06 2.05e-06 2.05e-06 1.4e-06 1.05e-06 1.05e-06 2.5e-06 2.05e-06 1.7e-06 1.8e-06 1.65e-06 1.75e-06 1.45e-06 1.7e-06 1.9e-06 1.35e-06 2.1e-06 1.6e-06 1.75e-06 1.6e-06 2.75e-06 2.3e-06 1.55e-06 1.95e-06 2.6e-06 1.75e-06 1.55e-06 2.1e-06
22 1.6e-06 1.55e-06 2.55e-06 1.6e-06 2.55e-06 2.35e-06 2.6e-06 1.55e-06 1.8e-06 2.35e-06 1.7e-06 3.15e-06 2e-06 2.55e-06 2.5e-06 1.65e-06 1.5e-06 1.65e-06 2.75e-06 2.35e-06 1.95e-06 1.65e-06 2.3e-06 2.1e-06 1.8e-06 1.95e-06 2.2e-06 1.75e-06 2.55e-06 1.4e-06 1.6e-06 1.5e-06 3.2e-06 2.55e-06 1.8e-06 2.4e-06 3.05e-06 1.9e-06 1.85e-06 1.7e-06
23 1.45e-06 1.65e-06 2e-06 1.85e-06 2e-06 1.8e-06 1.95e-06 1.5e-06 1.65e-06 1.9e-06 1.75e-06 1.95e-06 1.7e-06 1.9e-06 1.9e-06 1.55e-06 1.8e-06 1.4e-06 1.8e-06 2.05e-06 1.6e-06 1.75e-06 2.1e-06 2.4e-06 2.05e-06 2.15e-06 1.6e-06 1.6e-06 1.85e-06 1.9e-06 2.2e-06 2.05e-06 2.05e-06 2.2e-06 1.95e-06 1.7e-06 1.9e-06 1.5e-06 1.85e-06 2.6e-06
24 1.45e-06 1.45e-06 2.25e-06 1.45e-06 2.25e-06 1.95e-06 2.25e-06 1.5e-06 1.3e-06 2.35e-06 1.8e-06 3e-06 2.05e-06 2.2e-06 2.25e-06 1.8e-06 1.7e-06 1.1e-06 2.6e-06 1.55e-06 1.95e-06 1.45e-06 1.8e-06 2.05e-06 1.8e-06 1.45e-06 2.15e-06 1.6e-06 2.4e-06 1.7e-06 1.7e-06 1.6e-06 2.85e-06 1.95e-06 1.65e-06 2.25e-06 2.7e-06 2.15e-06 1.8e-06 1.65e-06
25 1.55e-06 1.7e-06 2.25e-06 1.45e-06 2.25e-06 2.25e-06 2.2e-06 1.55e-06 1.5e-06 2.45e-06 1.75e-06 3e-06 2.3e-06 2.15e-06 2.35e-06 1.95e-06 1.65e-06 1.4e-06 2.75e-06 2e-06 2.15e-06 1.7e-06 1.95e-06 2.15e-06 1.45e-06 2.1e-06 2.3e-06 1.7e-06 2.35e-06 1.8e-06 1.85e-06 1.65e-06 2.85e-06 2.05e-06 1.6e-06 2.25e-06 2.75e-06 2.4e-06 2e-06 1.75e-06
26 1.55e-06 1.45e-06 2.05e-06 1.95e-06 2.05e-06 2e-06 1.9e-06 1.8e-06 1.7e-06 2.05e-06 1.9e-06 2e-06 1.85e-06 1.85e-06 1.65e-06 1.5e-06 1.95e-06 1.65e-06 2.05e-06 2.15e-06 1.75e-06 1.9e-06 2.2e-06 1.6e-06 2.15e-06 2.3e-06 2.7e-06 1.45e-06 1.9e-06 2.05e-06 2.05e-06 2.1e-06 2e-06 2.25e-06 1.9e-06 1.75e-06 1.85e-06 1.55e-06 1.45e-06 2.75e-06
27 8e-07 8.5e-07 1.85e-06 1.45e-06 1.85e-06 2e-06 1.7e-06 1.25e-06 1e-06 2e-06 1.25e-06 2.3e-06 1.95e-06 1.65e-06 1.4e-06 9e-07 1.5e-06 9.5e-07 2.75e-06 2.15e-06 1.85e-06 1.35e-06 1.75e-06 1.6e-06 1.6e-06 1.7e-06 1.45e-06 1.3e-06 1.7e-06 1.45e-06 1.5e-06 1.55e-06 2.3e-06 2.25e-06 1.25e-06 1.55e-06 2.15e-06 1.7e-06 9.5e-07 2.3e-06
28 1.65e-06 1.85e-06 1.75e-06 2.2e-06 1.75e-06 2.3e-06 1.65e-06 1.95e-06 1.75e-06 1.9e-06 2.05e-06 1.5e-06 2.25e-06 1.6e-06 1.65e-06 1.9e-06 2.15e-06 1.75e-06 2.5e-06 2.45e-06 2.1e-06 2.1e-06 2.55e-06 1.85e-06 2.4e-06 2.35e-06 1.9e-06 1.7e-06 2.8e-06 2.25e-06 2.45e-06 2.25e-06 1.55e-06 2.3e-06 1.9e-06 1.45e-06 1.4e-06 2e-06 2.1e-06 3.05e-06
29 1.25e-06 1.55e-06 2.25e-06 1.65e-06 2.25e-06 2.25e-06 2.35e-06 1.45e-06 1.6e-06 2.2e-06 1.5e-06 2.85e-06 2.1e-06 2.3e-06 2.3e-06 1.4e-06 1.5e-06 1.45e-06 2.7e-06 2.25e-06 2e-06 1.6e-06 1.4e-06 1.9e-06 1.7e-06 1.8e-06 2.05e-06 1.45e-06 2.25e-06 2.2e-06 1.5e-06 1.35e-06 2.95e-06 2.4e-06 1.7e-06 2.1e-06 2.8e-06 1.95e-06 1.75e-06 1.65e-06
30 1.6e-06 1.45e-06 2.45e-06 1.75e-06 2.45e-06 2.3e-06 2.2e-06 1.65e-06 1.5e-06 2.55e-06 2e-06 3.05e-06 2.35e-06 2.15e-06 2.05e-06 1.8e-06 1.9e-06 1.45e-06 2.85e-06 2.25e-06 2.2e-06 1.75e-06 1.6e-06 2.2e-06 1.7e-06 1.85e-06 2.05e-06 1.5e-06 2.45e-06 1.5e-06 2.3e-06 1.3e-06 2.8e-06 2.35e-06 1.75e-06 2.3e-06 2.65e-06 2.4e-06 1.55e-06 1.6e-06
31 1.5e-06 1.55e-06 2.25e-06 1.65e-06 2.25e-06 2.2e-06 1.9e-06 1.45e-06 1.3e-06 2.35e-06 1.85e-06 2.9e-06 2.25e-06 1.9e-06 2.1e-06 1.85e-06 1.65e-06 1.35e-06 2.7e-06 2.15e-06 2.1e-06 1.6e-06 1.5e-06 2.05e-06 1.6e-06 1.65e-06 2.1e-06 1.55e-06 2.25e-06 1.35e-06 1.3e-06 2e-06 2.65e-06 2.15e-06 1.5e-06 2.05e-06 2.5e-06 2.3e-06 1.8e-06 1.55e-06
32 2.35e-06 2.4e-06 1.75e-06 2.75e-06 1.75e-06 2.3e-06 1.15e-06 2.6e-06 2.15e-06 2.05e-06 2.9e-06 6.5e-07 2.45e-06 1.1e-06 1.3e-06 2.85e-06 3.05e-06 2.2e-06 2.05e-06 2.4e-06 2.2e-06 2.75e-06 3.2e-06 2.05e-06 2.85e-06 2.85e-06 2e-06 2.3e-06 1.55e-06 2.95e-06 2.8e-06 2.65e-06 5e-07 2.3e-06 2.45e-06 1.45e-06 2.5e-07 2.4e-06 2.7e-06 3.5e-06
33 2.2e-06 2.25e-06 2.3e-06 2.25e-06 2.3e-06 2.3e-06 2.15e-06 2.15e-06 2.05e-06 2.55e-06 2.5e-06 2.55e-06 2.35e-06 2.1e-06 2.3e-06 2.55e-06 2.3e-06 2.05e-06 2.2e-06 1.9e-06 2.2e-06 2.3e-06 2.55e-06 2.2e-06 1.95e-06 2.05e-06 2.25e-06 2.25e-06 2.3e-06 2.4e-06 2.35e-06 2.15e-06 2.3e-06 3.4e-06 2.05e-06 2.3e-06 2.2e-06 2.45e-06 2.5e-06 2.35e-06
34 1.3e-06 1.25e-06 1.7e-06 1.7e-06 1.7e-06 2.3e-06 1.75e-06 1.4e-06 1.2e-06 2.2e-06 1.65e-06 2.6e-06 2.1e-06 1.7e-06 1.8e-06 1.55e-06 1.5e-06 1.35e-06 2.9e-06 2.2e-06 2.1e-06 1.55e-06 1.8e-06 1.95e-06 1.65e-06 1.6e-06 1.9e-06 1.25e-06 1.9e-06 1.7e-06 1.75e-06 1.5e-06 2.45e-06 2.05e-06 1.4e-06 1.75e-06 2.3e-06 1.95e-06 1.6e-06 2.1e-06
35 1.5e-06 1.7e-06 1.6e-06 2.1e-06 1.6e-06 2.15e-06 1.5e-06 1.8e-06 1.55e-06 1.75e-06 1.9e-06 1.4e-06 2.1e-06 1.45e-06 1.5e-06 1.75e-06 2e-06 1.6e-06 2.35e-06 2.3e-06 2e-06 1.95e-06 2.4e-06 1.7e-06 2.25e-06 2.25e-06 1.75e-06 1.55e-06 1.45e-06 2.1e-06 2.3e-06 2.05e-06 1.45e-06 2.3e-06 1.75e-06 2.5e-06 1.25e-06 1.85e-06 1.95e-06 2.9e-06
36 2.2e-06 2.25e-06 1.55e-06 2.65e-06 1.55e-06 2.15e-06 1.15e-06 2.45e-06 2e-06 1.85e-06 2.75e-06 6e-07 2.3e-06 1.1e-06 1.1e-06 2.7e-06 2.9e-06 2.05e-06 1.9e-06 2.25e-06 2.15e-06 2.6e-06 3.05e-06 1.9e-06 2.7e-06 2.75e-06 1.85e-06 2.15e-06 1.4e-06 2.8e-06 2.65e-06 2.5e-06 2.5e-07 2.2e-06 2.3e-06 1.25e-06 0.0 2.25e-06 2.55e-06 3.35e-06
37 1.55e-06 1.5e-06 2.15e-06 1.75e-06 2.15e-06 2e-06 2.3e-06 1.7e-06 1.95e-06 1.85e-06 1.65e-06 2.1e-06 1.45e-06 2.25e-06 2.1e-06 1.35e-06 1.55e-06 1.8e-06 1.95e-06 2.2e-06 1.45e-06 1.75e-06 1.9e-06 1.5e-06 2.15e-06 2.4e-06 1.55e-06 1.7e-06 2e-06 1.95e-06 2.4e-06 2.3e-06 2.4e-06 2.45e-06 1.95e-06 1.85e-06 2.25e-06 1.9e-06 1.8e-06 2.75e-06
38 1.2e-06 9e-07 2.25e-06 1.6e-06 2.25e-06 2.2e-06 2.1e-06 1.5e-06 1.35e-06 2.25e-06 1.6e-06 2.7e-06 2.05e-06 2.05e-06 1.65e-06 9e-07 1.65e-06 1.3e-06 2.85e-06 2.35e-06 1.95e-06 1.55e-06 1.85e-06 1.85e-06 1.8e-06 2e-06 1.45e-06 9.5e-07 2.1e-06 1.75e-06 1.55e-06 1.8e-06 2.7e-06 2.5e-06 1.6e-06 1.95e-06 2.55e-06 1.8e-06 1.3e-06 2.45e-06
39 2.15e-06 2.2e-06 2.75e-06 1.9e-06 2.75e-06 2.6e-06 2.9e-06 1.95e-06 2.15e-06 2.85e-06 2.2e-06 3.65e-06 2.55e-06 2.85e-06 2.95e-06 2.4e-06 1.9e-06 2e-06 2.85e-06 2.2e-06 2.45e-06 2.1e-06 1.7e-06 2.6e-06 1.65e-06 1.75e-06 2.75e-06 2.3e-06 3.05e-06 1.65e-06 1.6e-06 1.55e-06 3.5e-06 2.35e-06 2.1e-06 2.9e-06 3.35e-06 2.75e-06 2.45e-06 1.9e-06
