 slim_762080140 slim_762080169 slim_762080150 slim_762080142 slim_762080171 slim_762080173 slim_762080164 slim_762080162 slim_762080178 slim_762080177 slim_762080153 slim_762080147 slim_762080157 slim_762080143 slim_762080141 slim_762080172 slim_762080151 slim_762080167 slim_762080160 slim_762080163 slim_762080145 slim_762080165 slim_762080152 slim_762080174 slim_762080159 slim_762080170 slim_762080149 slim_762080156 slim_762080179 slim_762080161 slim_762080168 slim_762080148 slim_762080144 slim_762080155 slim_762080154 slim_762080166 slim_762080138 slim_762080175 slim_762080139 slim_762080158 slim_762080146 slim_762080176
10 1.45e-06 2.4e-06 1.6e-06 2e-06 1.75e-06 1.4e-06 1.6e-06 1.8e-06 2.25e-06 2.75e-06 2.1e-06 2.05e-06 1.65e-06 1.75e-06 2.45e-06 2.15e-06 1.85e-06 1.75e-06 1.65e-06 1.6e-06 1.9e-06 1.45e-06 2e-06 1.9e-06 1.8e-06 1.8e-06 2e-06 1.65e-06 1.45e-06 1.25e-06 1.65e-06 1.85e-06 2.25e-06 2.55e-06 2.2e-06 1.8e-06 1.5e-06 2.35e-06 1.4e-06 2.6e-06 2.35e-06 1.45e-06
11 2.3e-06 2.1e-06 2.25e-06 2.05e-06 2.4e-06 2.35e-06 2.5e-06 2.35e-06 2.3e-06 3.2e-06 2.05e-06 3.2e-06 2.05e-06 2.3e-06 2.4e-06 2.5e-06 2.35e-06 2.4e-06 2.3e-06 2.35e-06 2.35e-06 1.8e-06 2.5e-06 2.65e-06 2.25e-06 2.55e-06 2.25e-06 2.05e-06 2.35e-06 2.3e-06 2.45e-06 2.1e-06 2.8e-06 2.75e-06 2.45e-06 2.05e-06 2.4e-06 2.65e-06 2.35e-06 2.45e-06 2.4e-06 2.4e-06
12 1.95e-06 1.9e-06 1.55e-06 2.55e-06 2.35e-06 1.9e-06 2.1e-06 2e-06 1.65e-06 2.75e-06 1.65e-06 2.05e-06 9e-07 2.4e-06 2.5e-06 2.25e-06 1.65e-06 2.45e-06 1.55e-06 1.95e-06 2.05e-06 1.4e-06 2.1e-06 1.85e-06 2e-06 2.5e-06 1.45e-06 4.5e-07 1.95e-06 1.55e-06 2.05e-06 1.15e-06 2.4e-06 2.65e-06 2.5e-06 1.95e-06 2.05e-06 1.95e-06 1.9e-06 2.45e-06 1.75e-06 2e-06
13 1.9e-06 2.6e-06 1.7e-06 1.9e-06 1.85e-06 1.9e-06 2.05e-06 2.45e-06 2.25e-06 3.05e-06 1.75e-06 2.3e-06 2.4e-06 2.5e-06 2.55e-06 2.15e-06 2.15e-06 1.5e-06 2.1e-06 2e-06 1.95e-06 1.9e-06 1.85e-06 2.45e-06 2.4e-06 1.35e-06 2.1e-06 2.35e-06 1.9e-06 1.85e-06 1.75e-06 2.15e-06 2.45e-06 2.9e-06 2.45e-06 1.65e-06 1.7e-06 2.5e-06 1.9e-06 2.9e-06 2.35e-06 1.6e-06
14 2.7e-06 2.5e-06 2.65e-06 2.75e-06 2.6e-06 2.75e-06 2.9e-06 2.65e-06 2.4e-06 2.8e-06 2.45e-06 2.4e-06 2.5e-06 2.55e-06 3.6e-06 2.6e-06 2.65e-06 2.7e-06 2.65e-06 2.75e-06 2.4e-06 2.4e-06 2.65e-06 2.35e-06 2.55e-06 2.9e-06 2.3e-06 2.45e-06 2.75e-06 2.9e-06 2.95e-06 2.2e-06 2.85e-06 2.85e-06 2.55e-06 2.55e-06 2.85e-06 2e-06 2.75e-06 2.95e-06 2.5e-06 2.9e-06
15 2.4e-06 2.1e-06 2.5e-06 2.85e-06 1.9e-06 2.3e-06 2.45e-06 2.8e-06 1.3e-06 3.05e-06 2.15e-06 2.5e-06 2.25e-06 2.15e-06 2.6e-06 2.4e-06 1.95e-06 2e-06 2e-06 2.45e-06 1.6e-06 2.35e-06 2.1e-06 2.8e-06 2.85e-06 2.8e-06 1.75e-06 2.3e-06 2.3e-06 2.7e-06 2.9e-06 2.05e-06 2.4e-06 3.1e-06 2.45e-06 2.35e-06 2.9e-06 2.1e-06 2.3e-06 3.1e-06 1.4e-06 2.7e-06
16 1.7e-06 2e-06 1.75e-06 2.25e-06 1.65e-06 1.65e-06 1.8e-06 2.15e-06 1.45e-06 2.7e-06 1.85e-06 2.35e-06 1.65e-06 2.15e-06 2.65e-06 1.95e-06 2.7e-06 2.2e-06 1.55e-06 1.65e-06 1.5e-06 1.85e-06 1.8e-06 2.05e-06 2.15e-06 2.05e-06 1.65e-06 1.7e-06 1.65e-06 1.65e-06 1.85e-06 1.7e-06 2.15e-06 2.65e-06 2.2e-06 2.05e-06 1.95e-06 1.9e-06 1.65e-06 2.6e-06 1.55e-06 1.8e-06
17 1.95e-06 2.65e-06 1.8e-06 2e-06 1.85e-06 1.9e-06 2.05e-06 2.5e-06 2.25e-06 3.1e-06 1.75e-06 2.4e-06 2.45e-06 1.5e-06 2.7e-06 2e-06 2.2e-06 2.7e-06 2.1e-06 2.05e-06 1.95e-06 2e-06 1.9e-06 2.5e-06 2.5e-06 1.45e-06 2.15e-06 2.4e-06 1.9e-06 1.95e-06 1.85e-06 2.25e-06 2.5e-06 3e-06 2.5e-06 1.75e-06 1.8e-06 2.55e-06 1.9e-06 3e-06 2.35e-06 1.6e-06
18 1.5e-06 1.95e-06 1.7e-06 2.2e-06 1.4e-06 1.35e-06 1.55e-06 1.95e-06 1.3e-06 2.6e-06 1.65e-06 2.3e-06 1.55e-06 2.1e-06 2.65e-06 2e-06 1.55e-06 2.1e-06 2.6e-06 1.6e-06 1.35e-06 1.8e-06 1.7e-06 1.95e-06 2.05e-06 2e-06 1.65e-06 1.7e-06 1.4e-06 1.5e-06 1.9e-06 1.75e-06 2e-06 2.6e-06 2.05e-06 2e-06 1.85e-06 1.9e-06 1.35e-06 2.6e-06 1.4e-06 1.65e-06
19 1.2e-06 2.35e-06 1.7e-06 1.9e-06 1.15e-06 1.15e-06 1.35e-06 1.9e-06 2.05e-06 2.6e-06 1.6e-06 2.35e-06 1.95e-06 2e-06 2.75e-06 2.45e-06 1.65e-06 2.05e-06 1.6e-06 2.1e-06 1.4e-06 1.75e-06 1.8e-06 1.9e-06 1.9e-06 1.6e-06 2e-06 1.95e-06 1.2e-06 1.25e-06 1.35e-06 2e-06 2.05e-06 2.5e-06 1.95e-06 2e-06 1.45e-06 2.15e-06 1.15e-06 2.55e-06 2.15e-06 1.4e-06
20 1.4e-06 1.6e-06 2.05e-06 2.05e-06 6e-07 1.25e-06 1.45e-06 2.1e-06 8e-07 2.2e-06 1.9e-06 2.35e-06 2.05e-06 1.95e-06 2.4e-06 1.6e-06 1.5e-06 1.95e-06 1.35e-06 1.4e-06 1e-06 2.2e-06 1.35e-06 2.1e-06 2.2e-06 1.9e-06 1.35e-06 2.1e-06 1.3e-06 2e-06 2.1e-06 1.75e-06 1.5e-06 2.35e-06 1.5e-06 2.1e-06 2.1e-06 1.35e-06 1.25e-06 2.45e-06 9e-07 1.9e-06
21 1.7e-06 2.5e-06 1.45e-06 2.25e-06 2.2e-06 1.8e-06 1.95e-06 2.15e-06 2.2e-06 3e-06 1.45e-06 1.8e-06 1.4e-06 1.9e-06 2.4e-06 2.35e-06 1.85e-06 2e-06 1.8e-06 1.75e-06 2.2e-06 2e-06 2.1e-06 1.9e-06 2e-06 1.9e-06 1.95e-06 1.4e-06 1.8e-06 1.45e-06 1.65e-06 1.6e-06 2.55e-06 2.8e-06 2.6e-06 1.45e-06 1.55e-06 2.3e-06 1.8e-06 2.7e-06 2.3e-06 1.65e-06
22 1.75e-06 2.05e-06 1.65e-06 2e-06 1.4e-06 1.7e-06 1.9e-06 2.45e-06 1.4e-06 2.75e-06 2e-06 2.5e-06 2.1e-06 1.85e-06 2.65e-06 2.1e-06 1.8e-06 1.9e-06 1.7e-06 1.8e-06 1.35e-06 2.1e-06 2.6e-06 2.25e-06 2.45e-06 1.3e-06 1.7e-06 2.2e-06 1.75e-06 2.05e-06 1.8e-06 1.85e-06 2.1e-06 2.85e-06 2.2e-06 1.8e-06 1.7e-06 1.85e-06 1.7e-06 2.8e-06 1.5e-06 1.7e-06
23 1.8e-06 2.75e-06 1.9e-06 2.5e-06 2.1e-06 1.8e-06 1.95e-06 2.2e-06 2.4e-06 2.5e-06 1.9e-06 2.65e-06 1.85e-06 2.45e-06 2.35e-06 2.8e-06 2.05e-06 2.5e-06 1.95e-06 1.9e-06 2.1e-06 1.9e-06 2.25e-06 2.8e-06 2.15e-06 2.1e-06 2.15e-06 1.8e-06 1.8e-06 1.65e-06 1.95e-06 1.9e-06 2.5e-06 2.8e-06 2.55e-06 2.25e-06 1.8e-06 1.75e-06 1.8e-06 2.9e-06 2.5e-06 1.8e-06
24 1.75e-06 2.4e-06 2e-06 2e-06 2.1e-06 1.8e-06 1.95e-06 1.4e-06 2.6e-06 2.8e-06 1.8e-06 2.25e-06 2e-06 2.4e-06 2.55e-06 2.85e-06 2.15e-06 2.5e-06 2.05e-06 1.9e-06 2.2e-06 2e-06 2.45e-06 2.15e-06 2.6e-06 2.25e-06 2.35e-06 1.95e-06 1.8e-06 1.6e-06 2e-06 2.15e-06 2.35e-06 1.9e-06 1.75e-06 2.45e-06 1.85e-06 2.55e-06 1.8e-06 2.35e-06 2.7e-06 1.85e-06
25 1.5e-06 2.8e-06 1.1e-06 1.3e-06 1.6e-06 1.55e-06 1.7e-06 2.35e-06 2.5e-06 3e-06 1.8e-06 2.55e-06 2.5e-06 1.35e-06 2.9e-06 2.8e-06 2.05e-06 1.45e-06 2e-06 1.6e-06 1.9e-06 1.9e-06 1.3e-06 2.1e-06 2.25e-06 2e-07 2.25e-06 2.45e-06 1.55e-06 1.5e-06 9e-07 2.2e-06 2.4e-06 2.9e-06 2.45e-06 1.35e-06 7.5e-07 2.45e-06 1.55e-06 2.85e-06 2.6e-06 8e-07
26 2e-06 1.7e-06 1.85e-06 2.45e-06 1.65e-06 1.95e-06 2.1e-06 2.35e-06 1.05e-06 2.4e-06 2e-06 2.25e-06 1.45e-06 2.1e-06 2.3e-06 1.75e-06 1.65e-06 2.15e-06 1.65e-06 2e-06 1.35e-06 1.95e-06 1.7e-06 2.15e-06 2.35e-06 2.25e-06 1.5e-06 1.4e-06 1.95e-06 2.2e-06 2.3e-06 9.5e-07 2e-06 2.5e-06 2.1e-06 1.95e-06 2.35e-06 1.55e-06 1.95e-06 2.45e-06 1.15e-06 2.2e-06
27 1.95e-06 1.95e-06 1.6e-06 2.5e-06 2.4e-06 1.95e-06 2.1e-06 2e-06 1.9e-06 2.75e-06 1.65e-06 2.05e-06 4.5e-07 2.35e-06 2.45e-06 2.3e-06 1.7e-06 2.4e-06 1.7e-06 1.95e-06 2.1e-06 1.4e-06 2.2e-06 1.8e-06 1.95e-06 2.45e-06 1.4e-06 2e-07 1.95e-06 1.55e-06 2e-06 1.1e-06 2.45e-06 2.6e-06 2.5e-06 1.95e-06 2e-06 1.95e-06 1.95e-06 2.35e-06 2e-06 1.95e-06
28 1.05e-06 2.3e-06 1.7e-06 1.8e-06 9.5e-07 9e-07 1.1e-06 1.7e-06 1.95e-06 2.5e-06 1.45e-06 2.35e-06 1.95e-06 1.9e-06 2.75e-06 2.3e-06 1.65e-06 1.9e-06 1.4e-06 1.2e-06 1.3e-06 1.8e-06 1.75e-06 1.8e-06 1.8e-06 1.55e-06 1.95e-06 1.95e-06 1.7e-06 1.1e-06 1.5e-06 2.05e-06 1.9e-06 2.4e-06 1.8e-06 2e-06 1.4e-06 2.15e-06 9e-07 2.5e-06 2.05e-06 1.2e-06
29 1.15e-06 2.6e-06 1.35e-06 1.8e-06 1.7e-06 1.05e-06 1.25e-06 1.55e-06 2.6e-06 2.75e-06 1.25e-06 2.3e-06 1.55e-06 1.85e-06 2.9e-06 2.7e-06 1.65e-06 1.95e-06 1.5e-06 1.25e-06 2e-06 1.45e-06 2.05e-06 1.65e-06 1.6e-06 1.5e-06 2.2e-06 1.55e-06 1.1e-06 8e-07 1.15e-06 2e-06 2.3e-06 2.5e-06 2.25e-06 1.9e-06 1.1e-06 2.55e-06 1.05e-06 2.5e-06 2.7e-06 9.5e-07
30 1.45e-06 2.8e-06 1.25e-06 1.65e-06 1.85e-06 1.5e-06 1.65e-06 2.1e-06 2.65e-06 3e-06 1.65e-06 2.45e-06 2.05e-06 1.75e-06 2.95e-06 2.9e-06 1.85e-06 1.85e-06 1.9e-06 1.35e-06 2.1e-06 1.65e-06 1.8e-06 1.95e-06 2e-06 9e-07 2.3e-06 2e-06 1.5e-06 1.15e-06 1.7e-06 2.1e-06 2.5e-06 2.8e-06 2.5e-06 1.65e-06 1e-06 2.55e-06 1.5e-06 2.75e-06 2.75e-06 1e-06
31 1.95e-06 1.9e-06 1.65e-06 2.45e-06 2.05e-06 2.05e-06 2.2e-06 2.25e-06 1.45e-06 2.4e-06 1.85e-06 2.1e-06 1.15e-06 2.15e-06 2.2e-06 2.05e-06 1.7e-06 2.25e-06 1.75e-06 2e-06 1.75e-06 1.6e-06 1.85e-06 1.9e-06 2.15e-06 2.2e-06 9.5e-07 1.1e-06 2.05e-06 2e-06 2.1e-06 1.3e-06 2.1e-06 2.4e-06 2.3e-06 1.8e-06 2.05e-06 1.6e-06 2.05e-06 2.35e-06 1.55e-06 2.1e-06
32 1.95e-06 2.4e-06 2.45e-06 2.5e-06 1.5e-06 1.85e-06 2.05e-06 2.3e-06 1.8e-06 2.1e-06 2.25e-06 2.8e-06 2.4e-06 2.45e-06 2.85e-06 2.4e-06 2.15e-06 2.5e-06 2e-06 2.05e-06 1.5e-06 2.55e-06 2.1e-06 2.5e-06 2.35e-06 2.4e-06 2e-06 2.45e-06 1.9e-06 2.3e-06 2.5e-06 2.1e-06 2.6e-06 1.85e-06 2e-06 2.6e-06 2.45e-06 2.1e-06 1.85e-06 2.2e-06 1.9e-06 2.3e-06
33 2.4e-06 2.65e-06 2.75e-06 2.5e-06 2.3e-06 2.4e-06 2.55e-06 1.95e-06 2.7e-06 2.35e-06 2.55e-06 2.75e-06 2.65e-06 2.9e-06 2.85e-06 3.1e-06 2.65e-06 3e-06 2.6e-06 2.5e-06 2.35e-06 2.8e-06 2.85e-06 2.8e-06 1.9e-06 2.9e-06 2.5e-06 2.6e-06 2.4e-06 2.5e-06 2.8e-06 2.4e-06 1.85e-06 2.8e-06 1.9e-06 3.05e-06 2.75e-06 2.75e-06 2.4e-06 2e-06 2.8e-06 2.65e-06
34 1.8e-06 2.05e-06 2.5e-06 2.1e-06 1.35e-06 1.75e-06 1.95e-06 1.7e-06 1.95e-06 2.55e-06 2.2e-06 2.45e-06 2.5e-06 2.45e-06 2.55e-06 2.45e-06 2.2e-06 2.5e-06 2.05e-06 1.95e-06 1.5e-06 2.6e-06 2.2e-06 2.55e-06 1.75e-06 2.45e-06 2.1e-06 2.5e-06 1.8e-06 2.25e-06 2.5e-06 2.3e-06 2e-06 1.9e-06 2.5e-06 2.7e-06 2.45e-06 2.25e-06 1.7e-06 2.4e-06 2.05e-06 2.3e-06
35 1.95e-06 2.55e-06 1.45e-06 2.05e-06 2.1e-06 2e-06 2.15e-06 2.55e-06 2.1e-06 3.1e-06 1.8e-06 2.05e-06 1.95e-06 1.65e-06 2.55e-06 2.35e-06 2.05e-06 1.75e-06 2e-06 2e-06 2.1e-06 1.45e-06 1.8e-06 2.25e-06 2.45e-06 1.35e-06 1.95e-06 1.95e-06 2e-06 1.9e-06 1.65e-06 1.8e-06 2.6e-06 3.05e-06 2.7e-06 2.6e-06 1.6e-06 2.35e-06 2e-06 2.9e-06 2.2e-06 1.6e-06
36 1.25e-06 2.85e-06 1.2e-06 1.6e-06 1.8e-06 1.4e-06 1.55e-06 2e-06 2.7e-06 3e-06 1.5e-06 2.4e-06 2.05e-06 1.7e-06 2.85e-06 2.9e-06 1.95e-06 1.8e-06 1.85e-06 1.45e-06 2.1e-06 1.55e-06 1.7e-06 1.8e-06 1.85e-06 7.5e-07 2.35e-06 2e-06 1.4e-06 1.1e-06 1e-06 2.05e-06 2.45e-06 2.75e-06 2.45e-06 1.6e-06 1.4e-06 2.5e-06 1.4e-06 2.75e-06 2.8e-06 9e-07
37 2.15e-06 2.05e-06 2.25e-06 2.75e-06 1.75e-06 2.15e-06 2.3e-06 2.6e-06 1.25e-06 2.2e-06 2.35e-06 2.65e-06 1.95e-06 2.5e-06 2e-06 2.1e-06 1.9e-06 2.55e-06 1.9e-06 2.15e-06 1.35e-06 2.3e-06 1.85e-06 1.75e-06 2.55e-06 2.45e-06 1.55e-06 1.95e-06 2.15e-06 2.55e-06 2.55e-06 1.6e-06 2.1e-06 2.75e-06 2.25e-06 2.35e-06 2.5e-06 1.9e-06 2.15e-06 2.85e-06 1.35e-06 2.5e-06
38 9.5e-07 2.25e-06 1.7e-06 1.8e-06 8.5e-07 8e-07 1.05e-06 1.65e-06 1.95e-06 2.45e-06 1.4e-06 2.35e-06 1.9e-06 1.9e-06 2.75e-06 2.3e-06 1.65e-06 1.9e-06 1.35e-06 1.15e-06 1.25e-06 1.8e-06 1.7e-06 1.8e-06 1.8e-06 1.55e-06 1.95e-06 1.95e-06 9e-07 1.05e-06 1.5e-06 2.05e-06 1.85e-06 2.4e-06 1.7e-06 2e-06 1.4e-06 2.15e-06 1.5e-06 2.5e-06 2.05e-06 1.2e-06
39 2.5e-06 2.2e-06 2.7e-06 2.3e-06 2.45e-06 2.5e-06 2.65e-06 2.4e-06 2.65e-06 2.6e-06 2.6e-06 2.45e-06 2.45e-06 2.9e-06 2.95e-06 3.1e-06 2.6e-06 3e-06 2.6e-06 2.55e-06 2.45e-06 2.7e-06 2.8e-06 2.9e-06 2.35e-06 2.85e-06 2.45e-06 2.35e-06 2.5e-06 2.5e-06 2.75e-06 2.35e-06 2.2e-06 2e-06 2.4e-06 2.9e-06 2.75e-06 2.85e-06 2.5e-06 3.5e-06 2.75e-06 2.65e-06
40 2.15e-06 1.4e-06 2.15e-06 2.7e-06 1.4e-06 2.05e-06 2.2e-06 2.65e-06 1e-07 2.6e-06 2.35e-06 2.4e-06 1.75e-06 2.35e-06 2.5e-06 1.4e-06 1.55e-06 2.35e-06 1.4e-06 2.15e-06 9e-07 2.3e-06 1.5e-06 2.5e-06 2.7e-06 2.6e-06 1.15e-06 2e-06 2.05e-06 2.7e-06 2.75e-06 1.55e-06 1.9e-06 2.8e-06 2.05e-06 2.2e-06 2.8e-06 1.35e-06 2.05e-06 2.75e-06 2e-07 2.6e-06
41 1.25e-06 2.7e-06 1.2e-06 1.5e-06 1.6e-06 1.2e-06 1.35e-06 1.85e-06 2.5e-06 2.85e-06 1.45e-06 2.4e-06 2e-06 1.6e-06 2.9e-06 2.7e-06 1.8e-06 1.6e-06 1.65e-06 1.4e-06 1.9e-06 1.65e-06 1.7e-06 1.8e-06 1.85e-06 8e-07 2.2e-06 1.95e-06 1.2e-06 9.5e-07 1e-06 2.1e-06 2.3e-06 2.65e-06 2.3e-06 1.6e-06 9e-07 2.5e-06 1.2e-06 2.65e-06 2.6e-06 1.4e-06
