 slim_762417124 slim_762417118 slim_762417140 slim_762417133 slim_762417121 slim_762417110 slim_762417114 slim_762417119 slim_762417148 slim_762417111 slim_762417123 slim_762417149 slim_762417147 slim_762417144 slim_762417141 slim_762417109 slim_762417137 slim_762417139 slim_762417138 slim_762417143 slim_762417130 slim_762417120 slim_762417116 slim_762417134 slim_762417136 slim_762417122 slim_762417131 slim_762417129 slim_762417127 slim_762417145 slim_762417113 slim_762417146 slim_762417128 slim_762417115 slim_762417132 slim_762417135 slim_762417117 slim_762417126 slim_762417125 slim_762417112 slim_762417142
27 1.25e-06 1.55e-06 2.15e-06 1.85e-06 1.35e-06 1.5e-06 2.45e-06 1.35e-06 1.3e-06 1.45e-06 1.15e-06 1.45e-06 2.25e-06 1.4e-06 2e-06 1.5e-06 1.25e-06 1.3e-06 2.65e-06 1.3e-06 1.2e-06 2.1e-06 1.35e-06 1.35e-06 1.4e-06 1.65e-06 1.25e-06 2.3e-06 1.3e-06 2.35e-06 2.1e-06 2e-06 1.25e-06 1.5e-06 1.75e-06 1.9e-06 1.2e-06 2.05e-06 1.5e-06 1.75e-06 2e-06
28 1.3e-06 1.65e-06 1.75e-06 2.1e-06 8.5e-07 1.65e-06 2.15e-06 1.3e-06 1.3e-06 1.6e-06 1.1e-06 1.3e-06 2.2e-06 1.3e-06 2.1e-06 1.3e-06 1e-06 1.45e-06 2.35e-06 1.45e-06 9e-07 1.75e-06 1.45e-06 1.35e-06 1.45e-06 1.45e-06 1.35e-06 1.3e-06 1.3e-06 2.25e-06 1.95e-06 1.95e-06 1.05e-06 1.6e-06 1.65e-06 1.85e-06 1.15e-06 1.9e-06 1.7e-06 1.65e-06 2e-06
29 2e-06 2.5e-06 1.85e-06 2.05e-06 2.55e-06 2.25e-06 1.75e-06 2.45e-06 2.4e-06 2.25e-06 2.35e-06 2.55e-06 1.75e-06 2.15e-06 1.8e-06 1.9e-06 2.3e-06 2.35e-06 1.5e-06 1.95e-06 2.75e-06 2.15e-06 2.35e-06 2.5e-06 2.5e-06 2.15e-06 1.95e-06 2.35e-06 2.25e-06 2.4e-06 1.9e-06 2.05e-06 2.55e-06 2.4e-06 2.25e-06 2.1e-06 2.4e-06 2.2e-06 2.1e-06 1.8e-06 1.5e-06
30 1.85e-06 2.25e-06 1.95e-06 2.05e-06 2.05e-06 1.85e-06 1.6e-06 1.85e-06 1.9e-06 1.8e-06 1.95e-06 1.6e-06 1.95e-06 1.55e-06 1.85e-06 1.85e-06 1.75e-06 1.95e-06 1.65e-06 1.95e-06 2.15e-06 1.8e-06 2e-06 1.9e-06 1.8e-06 1.65e-06 1.8e-06 2.1e-06 1.95e-06 1.9e-06 2.6e-06 1.7e-06 1.95e-06 2.15e-06 1.8e-06 1.4e-06 2e-06 1.95e-06 1.75e-06 2.1e-06 1.8e-06
31 1.85e-06 2.05e-06 2.1e-06 1.9e-06 2e-06 1.9e-06 1.7e-06 1.4e-06 1.9e-06 1.85e-06 1.7e-06 1.9e-06 2e-06 1.85e-06 1.9e-06 2e-06 1.6e-06 1.6e-06 1.7e-06 2.1e-06 1.85e-06 1.85e-06 1.65e-06 1.4e-06 1.85e-06 1.9e-06 1.9e-06 2e-06 1.95e-06 2.05e-06 1.7e-06 2.8e-06 1.55e-06 2e-06 1.9e-06 1.6e-06 1.75e-06 1.65e-06 1.85e-06 2.25e-06 1.75e-06
32 1.05e-06 1.05e-06 2.1e-06 1.7e-06 8.5e-07 1.45e-06 2e-06 3.5e-07 1.1e-06 1.3e-06 6e-07 1.25e-06 2.35e-06 1.2e-06 2.15e-06 1.35e-06 8e-07 6.5e-07 2.4e-06 1.65e-06 4.5e-07 1.65e-06 7e-07 3e-07 1e-06 1.35e-06 1.3e-06 1.25e-06 1.05e-06 2.55e-06 1.95e-06 1.55e-06 6e-07 1.1e-06 1.4e-06 1.75e-06 6.5e-07 1.3e-06 1.75e-06 1.8e-06 2.05e-06
33 9.5e-07 8.5e-07 2.35e-06 1.65e-06 1.45e-06 1.5e-06 2.2e-06 1e-06 1.25e-06 1.45e-06 1e-06 1.55e-06 2.25e-06 1.25e-06 2.05e-06 1.15e-06 1.35e-06 9.5e-07 2.6e-06 1.4e-06 1.35e-06 2.2e-06 1.05e-06 1e-06 1.3e-06 1.55e-06 1.15e-06 1.5e-06 1.6e-06 2.4e-06 2.15e-06 2e-06 1.1e-06 1.6e-06 1.55e-06 1.95e-06 1.05e-06 1.75e-06 1.55e-06 1.55e-06 2.15e-06
34 1.4e-06 1.6e-06 2.2e-06 2e-06 1.65e-06 1.6e-06 2.15e-06 1.25e-06 1.55e-06 1.5e-06 1.45e-06 1.4e-06 2.2e-06 1.25e-06 2.1e-06 1.45e-06 1.4e-06 1.4e-06 2.4e-06 1.65e-06 1.65e-06 2.15e-06 1.4e-06 1.3e-06 1.4e-06 1.35e-06 1.35e-06 1.75e-06 1.65e-06 2.25e-06 1.8e-06 1.9e-06 1.4e-06 1.55e-06 2.2e-06 1.7e-06 1.5e-06 1.9e-06 1.65e-06 1.75e-06 2.05e-06
35 1.65e-06 2.1e-06 2.2e-06 1.75e-06 1.85e-06 1.6e-06 1.5e-06 1.65e-06 1.55e-06 1.6e-06 1.7e-06 1.2e-06 1.7e-06 1.3e-06 1.8e-06 1.85e-06 1.5e-06 1.7e-06 1.75e-06 1.8e-06 1.95e-06 2e-06 1.85e-06 1.7e-06 1.5e-06 1.5e-06 1.65e-06 1.9e-06 1.85e-06 2.1e-06 1.4e-06 1.6e-06 1.75e-06 1.95e-06 1.7e-06 1.8e-06 1.75e-06 1.75e-06 1.45e-06 2.1e-06 2e-06
36 7.5e-07 1.05e-06 2.05e-06 1.45e-06 9.5e-07 1.25e-06 2.15e-06 8e-07 9e-07 1.2e-06 5.5e-07 1.25e-06 2.2e-06 1.1e-06 1.85e-06 1.25e-06 8.5e-07 7e-07 2.55e-06 1.35e-06 6.5e-07 1.75e-06 8e-07 7.5e-07 1e-06 1.45e-06 1.05e-06 1.2e-06 1.15e-06 2.4e-06 2e-06 1.75e-06 6.5e-07 1.05e-06 1.5e-06 1.75e-06 1.1e-06 1.65e-06 1.75e-06 1.55e-06 2.05e-06
37 1.7e-06 1.75e-06 2.15e-06 1.7e-06 1.85e-06 2.05e-06 1.25e-06 1.05e-06 1.95e-06 1.95e-06 1.6e-06 2.05e-06 2e-06 1.8e-06 2.15e-06 1.8e-06 1.75e-06 1.4e-06 1.5e-06 2.1e-06 1.7e-06 1.95e-06 1.45e-06 1.05e-06 1.85e-06 1.85e-06 1.85e-06 2.05e-06 1.9e-06 2.2e-06 1.95e-06 1.65e-06 1.3e-06 1.75e-06 1.9e-06 1.75e-06 1.65e-06 2.1e-06 2.1e-06 2.05e-06 1.9e-06
38 1.65e-06 1.7e-06 2.35e-06 2.1e-06 1.95e-06 1.25e-06 2.4e-06 1.55e-06 1.5e-06 1.3e-06 1.7e-06 1.25e-06 1.95e-06 1.4e-06 2.05e-06 1.45e-06 1.45e-06 1.6e-06 2.45e-06 1.4e-06 2.05e-06 2.35e-06 1.7e-06 1.6e-06 1.6e-06 1.4e-06 1.45e-06 1.5e-06 1.7e-06 2.1e-06 1.75e-06 1.85e-06 1.75e-06 1.55e-06 1.65e-06 1.45e-06 1.75e-06 2.1e-06 6e-07 1.9e-06 2e-06
39 9.5e-07 1.6e-06 1.8e-06 1.7e-06 1.75e-06 1.7e-06 2.05e-06 1.75e-06 1.6e-06 1.65e-06 1.5e-06 1.9e-06 1.55e-06 1.25e-06 1.65e-06 1e-06 1.7e-06 1.55e-06 2.25e-06 1.15e-06 1.95e-06 2.25e-06 1.55e-06 1.8e-06 1.65e-06 1.7e-06 1e-06 1.75e-06 1.65e-06 1.8e-06 2.1e-06 2.25e-06 1.8e-06 1.55e-06 1.75e-06 2.1e-06 1.55e-06 2.05e-06 1.9e-06 1.4e-06 1.85e-06
40 1.9e-06 2.15e-06 1.75e-06 1.8e-06 2.35e-06 2.1e-06 1.65e-06 1.95e-06 2.25e-06 2e-06 2e-06 2.45e-06 1.75e-06 2.1e-06 1.7e-06 1.9e-06 2e-06 2e-06 1.45e-06 1.85e-06 2.25e-06 1.85e-06 1.9e-06 2e-06 2.2e-06 2.2e-06 1.85e-06 2e-06 2e-06 1.5e-06 1.8e-06 1.75e-06 2.05e-06 2.15e-06 2.05e-06 2e-06 2.05e-06 1.9e-06 2e-06 1.85e-06 2.2e-06
