 slim_762166451 slim_762166450 slim_762166407 slim_762166415 slim_762166419 slim_762166439 slim_762166408 slim_762166425 slim_762166444 slim_762166453 slim_762166445 slim_762166432 slim_762166420 slim_762166400 slim_762166448 slim_762166446 slim_762166454 slim_762166404 slim_762166416 slim_762166423 slim_762166409 slim_762166426 slim_762166401 slim_762166431 slim_762166399 slim_762166430 slim_762166437 slim_762166396 slim_762166413 slim_762166417 slim_762166424 slim_762166402 slim_762166414 slim_762166405 slim_762166440 slim_762166447 slim_762166435 slim_762166429 slim_762166427 slim_762166397 slim_762166422 slim_762166403 slim_762166428 slim_762166436 slim_762166443 slim_762166452 slim_762166411 slim_762166412 slim_762166421 slim_762166433 slim_762166410 slim_762166441 slim_762166406 slim_762166418 slim_762166434 slim_762166395 slim_762166449 slim_762166442 slim_762166438 slim_762166398
0 1.7e-06 1.7e-06 1.05e-06 1.65e-06 1.55e-06 1.35e-06 1.3e-06 1.45e-06 1.9e-06 1.65e-06 1.2e-06 1.7e-06 1.45e-06 1.25e-06 1.55e-06 1.65e-06 1.2e-06 1e-06 1.2e-06 1.65e-06 1.75e-06 1.35e-06 1.3e-06 1.4e-06 1.45e-06 1.45e-06 1.7e-06 1.65e-06 8.5e-07 1.45e-06 1.45e-06 1.3e-06 1.7e-06 1.3e-06 1.65e-06 1.75e-06 1.6e-06 1.65e-06 1.3e-06 1.5e-06 1.2e-06 1.45e-06 1.6e-06 1.6e-06 1.7e-06 1.4e-06 1.7e-06 1.5e-06 1.5e-06 1.55e-06 1.7e-06 1.6e-06 1.25e-06 8.5e-07 1.5e-06 1.2e-06 1.3e-06 1.55e-06 1.3e-06 1.55e-06
1 1.7e-06 2.3e-06 2.1e-06 2.2e-06 1.85e-06 2e-06 1.75e-06 1.55e-06 2.5e-06 2.1e-06 1.6e-06 2.5e-06 2.4e-06 1.75e-06 1.7e-06 2e-06 1.85e-06 1.5e-06 1.95e-06 2.15e-06 2.1e-06 1.6e-06 1.45e-06 2.2e-06 2.4e-06 1.65e-06 1.35e-06 1.3e-06 2.15e-06 2.1e-06 1.55e-06 2.1e-06 2.25e-06 1.7e-06 2.4e-06 2.2e-06 2.5e-06 1.55e-06 2.3e-06 2e-06 1.9e-06 1.5e-06 1.65e-06 1.45e-06 2.15e-06 1.55e-06 2.15e-06 1.8e-06 2.45e-06 2e-06 1.85e-06 1.7e-06 1.65e-06 2.15e-06 2.3e-06 1.85e-06 2.2e-06 2.05e-06 1.75e-06 2.3e-06
2 1.05e-06 2.1e-06 1.7e-06 1.85e-06 1.65e-06 1.55e-06 1.5e-06 1.85e-06 1.9e-06 1.85e-06 1.6e-06 1.8e-06 1.45e-06 1.45e-06 1.95e-06 1.85e-06 1.4e-06 1.3e-06 1.4e-06 1.85e-06 1.95e-06 1.75e-06 1.7e-06 1.55e-06 1.45e-06 1.75e-06 2.1e-06 2.05e-06 8.5e-07 1.65e-06 1.85e-06 1.3e-06 1.9e-06 1.7e-06 1.75e-06 1.95e-06 1.55e-06 2.05e-06 1.3e-06 1.7e-06 1.4e-06 1.75e-06 1.9e-06 2e-06 1.8e-06 1.8e-06 1.8e-06 1.8e-06 1.5e-06 1.65e-06 1.9e-06 2e-06 1.65e-06 8.5e-07 1.4e-06 1.4e-06 1.35e-06 1.65e-06 1.5e-06 1.65e-06
3 1.65e-06 2.2e-06 1.85e-06 6e-07 2.25e-06 1.9e-06 1.85e-06 1.8e-06 1.5e-06 2e-06 1.15e-06 1.15e-06 2.05e-06 2.1e-06 1.65e-06 1.95e-06 2e-06 1.05e-06 2e-06 1.7e-06 2.25e-06 1.45e-06 1.6e-06 1.65e-06 2e-06 1.35e-06 2.2e-06 2.05e-06 1.9e-06 1.5e-06 1.6e-06 2.15e-06 2e-06 1.2e-06 1.45e-06 1.7e-06 2.1e-06 2.25e-06 2.1e-06 1.55e-06 1.6e-06 1.4e-06 1.55e-06 2.1e-06 2.35e-06 1.7e-06 2.15e-06 1.8e-06 2e-06 2.3e-06 2.1e-06 1.7e-06 1.2e-06 1.9e-06 1.8e-06 2e-06 1.5e-06 2.3e-06 2e-06 1.4e-06
4 1.55e-06 1.85e-06 1.65e-06 2.25e-06 2.9e-06 1.95e-06 1.75e-06 1.8e-06 2.05e-06 2.1e-06 1.8e-06 2.25e-06 1.95e-06 1.75e-06 1.9e-06 1.9e-06 1.85e-06 1.6e-06 1.85e-06 2.05e-06 1.95e-06 1.85e-06 1.8e-06 2.1e-06 2.05e-06 1.9e-06 1.85e-06 1.6e-06 1.65e-06 1.95e-06 1.65e-06 1.95e-06 2.2e-06 1.9e-06 2.1e-06 2.1e-06 2.1e-06 1.85e-06 1.85e-06 1.9e-06 1.8e-06 1.8e-06 1.9e-06 1.9e-06 1.8e-06 1.85e-06 2.1e-06 2.05e-06 1.95e-06 1.65e-06 1.9e-06 2.1e-06 1.85e-06 1.65e-06 1.85e-06 1.85e-06 2e-06 1.8e-06 1.75e-06 2.05e-06
5 1.35e-06 2e-06 1.55e-06 1.9e-06 1.95e-06 2.3e-06 1.5e-06 1.55e-06 2.25e-06 2e-06 1.5e-06 1.8e-06 2.05e-06 1.8e-06 1.7e-06 1.95e-06 1.7e-06 1.3e-06 1.7e-06 2.05e-06 1.55e-06 1.55e-06 1.65e-06 1.85e-06 1.95e-06 1.75e-06 2e-06 1.85e-06 1.55e-06 1.8e-06 1.65e-06 1.9e-06 1.85e-06 1.6e-06 1.75e-06 1.95e-06 2.15e-06 1.95e-06 1.95e-06 1.9e-06 1.65e-06 1.7e-06 1.95e-06 1.85e-06 2.05e-06 1.6e-06 1.8e-06 1.8e-06 2e-06 1.95e-06 2.15e-06 1.8e-06 1.55e-06 1.55e-06 1.75e-06 1.7e-06 1.75e-06 2e-06 1.75e-06 1.9e-06
6 1.3e-06 1.75e-06 1.5e-06 1.85e-06 1.75e-06 1.5e-06 1.3e-06 1.1e-06 2.1e-06 1.7e-06 1.6e-06 1.8e-06 1.7e-06 1.6e-06 1.2e-06 1.35e-06 1.4e-06 1.5e-06 1.35e-06 1.95e-06 1.4e-06 1.55e-06 1.7e-06 1.65e-06 1.6e-06 1.85e-06 1.75e-06 1.3e-06 1.15e-06 1.6e-06 1.35e-06 1.5e-06 1.8e-06 1.6e-06 1.6e-06 1.75e-06 1.75e-06 1.5e-06 1.65e-06 1.8e-06 1.4e-06 1.5e-06 2e-06 1.5e-06 1.8e-06 1.6e-06 1.7e-06 1.7e-06 1.7e-06 1.6e-06 2e-06 1.6e-06 1.65e-06 1.15e-06 1.45e-06 1.4e-06 1.55e-06 1.95e-06 1.3e-06 1.7e-06
7 1.45e-06 1.55e-06 1.85e-06 1.8e-06 1.8e-06 1.55e-06 1.1e-06 1.2e-06 2.3e-06 1.85e-06 1.35e-06 1.9e-06 2.3e-06 1.8e-06 1.15e-06 1.6e-06 1.7e-06 1.25e-06 1.65e-06 2.05e-06 1.65e-06 9.5e-07 1.4e-06 1.85e-06 2.1e-06 1.55e-06 1.55e-06 1.25e-06 1.9e-06 1.7e-06 1.2e-06 2.15e-06 1.85e-06 1.35e-06 1.85e-06 1.9e-06 2.35e-06 1.4e-06 2.25e-06 1.9e-06 1.65e-06 1.45e-06 1.8e-06 1.4e-06 1.95e-06 7.5e-07 1.55e-06 1.65e-06 2.1e-06 1.75e-06 2.05e-06 1.4e-06 1.4e-06 1.9e-06 1.7e-06 1.7e-06 1.9e-06 1.95e-06 1.65e-06 1.8e-06
8 1.9e-06 2.5e-06 1.9e-06 1.5e-06 2.05e-06 2.25e-06 2.1e-06 2.3e-06 2.9e-06 2.2e-06 1.9e-06 1.95e-06 2e-06 2.4e-06 2.15e-06 2.1e-06 2.05e-06 1.75e-06 2.05e-06 2.05e-06 2.2e-06 2.15e-06 2.3e-06 2.15e-06 2.1e-06 2.15e-06 2.5e-06 1.9e-06 1.85e-06 2e-06 1.9e-06 2.35e-06 2.25e-06 1.95e-06 2e-06 2.1e-06 2.1e-06 2.7e-06 2.1e-06 1.9e-06 1.85e-06 1.8e-06 2.4e-06 2.15e-06 1.8e-06 2.35e-06 2.35e-06 2.05e-06 1.9e-06 2.35e-06 2.4e-06 2.15e-06 1.95e-06 1.85e-06 2e-06 2.05e-06 1.95e-06 2.3e-06 1.95e-06 1.95e-06
9 1.65e-06 2.1e-06 1.85e-06 2e-06 2.1e-06 2e-06 1.7e-06 1.85e-06 2.2e-06 2.9e-06 1.6e-06 1.85e-06 1.85e-06 2e-06 1.7e-06 1.8e-06 1.55e-06 1.6e-06 1.65e-06 1.85e-06 2.15e-06 1.8e-06 1.85e-06 1.85e-06 1.6e-06 1.95e-06 2.2e-06 1.95e-06 1.65e-06 1.55e-06 1.75e-06 2.1e-06 1.7e-06 1.65e-06 1.7e-06 1.85e-06 1.9e-06 2.05e-06 1.8e-06 1.7e-06 1.75e-06 1.8e-06 2.15e-06 1.7e-06 1.85e-06 2e-06 2.05e-06 1.5e-06 1.85e-06 2e-06 2.05e-06 1.65e-06 1.65e-06 1.65e-06 1.7e-06 1.55e-06 1.85e-06 2e-06 1.85e-06 1.65e-06
