 slim_762216015 slim_762215993 slim_762216000 slim_762216007 slim_762216010 slim_762215985 slim_762216006 slim_762215998 slim_762215984 slim_762215982 slim_762216001 slim_762216004 slim_762215979 slim_762216009 slim_762216018 slim_762216011 slim_762216016 slim_762216005 slim_762216008 slim_762215990 slim_762215987 slim_762215994 slim_762215989 slim_762216012 slim_762216002 slim_762215996 slim_762215999 slim_762216014 slim_762215992 slim_762215988 slim_762215991 slim_762215986 slim_762215978 slim_762216003 slim_762216017 slim_762216013 slim_762215983 slim_762215995 slim_762215997 slim_762215977 slim_762215981 slim_762215980
24 9.5e-07 1.6e-06 1.5e-06 1.15e-06 2.45e-06 2.35e-06 1.7e-06 2e-06 2.3e-06 1.65e-06 1.3e-06 1.85e-06 1.85e-06 2.15e-06 2.15e-06 1.3e-06 1.5e-06 2.05e-06 1.6e-06 1.55e-06 1.15e-06 1.9e-06 1e-06 1.65e-06 1.9e-06 1.6e-06 1.85e-06 2.15e-06 2.25e-06 1e-06 1.2e-06 9.5e-07 1.5e-06 2.05e-06 1.4e-06 1.6e-06 1.45e-06 2.35e-06 1.65e-06 1.3e-06 1.1e-06 1.15e-06
25 1.6e-06 1.95e-06 2e-06 1.7e-06 2.85e-06 1.5e-06 2.35e-06 2.5e-06 2.65e-06 2.15e-06 1.85e-06 2.5e-06 1.85e-06 2.05e-06 2.65e-06 1.45e-06 2e-06 2.3e-06 2.1e-06 1.9e-06 1.5e-06 1.75e-06 1.7e-06 1.8e-06 1.6e-06 2.3e-06 2.2e-06 2.8e-06 2.55e-06 1.65e-06 1.85e-06 1.8e-06 1.85e-06 2.4e-06 2.25e-06 1.65e-06 1.6e-06 3e-06 2e-06 1.5e-06 1.6e-06 1.65e-06
26 1.85e-06 2.15e-06 2.35e-06 1.75e-06 2.05e-06 2.8e-06 1.8e-06 1.85e-06 2.1e-06 2.5e-06 1.9e-06 1.95e-06 2.7e-06 2.55e-06 2e-06 1.6e-06 1.45e-06 1.95e-06 2.45e-06 2.1e-06 1.55e-06 2.45e-06 1.85e-06 2.1e-06 1.85e-06 2.2e-06 2.9e-06 1.5e-06 1.55e-06 1.9e-06 1.85e-06 2e-06 2.05e-06 1.65e-06 1.8e-06 2.3e-06 1.6e-06 1.7e-06 1.6e-06 1.5e-06 1.8e-06 2e-06
27 2.05e-06 2.5e-06 2.5e-06 2.2e-06 1.85e-06 3.25e-06 1.2e-06 1.55e-06 1.75e-06 2.65e-06 2.05e-06 1.45e-06 3e-06 2.95e-06 1.7e-06 2.65e-06 1.4e-06 1.9e-06 2.6e-06 2.45e-06 2.25e-06 2.95e-06 1.95e-06 2.8e-06 2.15e-06 2.8e-06 1.5e-06 9e-07 1.1e-06 2.1e-06 1.95e-06 2e-06 2.4e-06 1.7e-06 1.2e-06 2.7e-06 2.2e-06 7e-07 1.45e-06 2.55e-06 2.25e-06 2.45e-06
28 2.15e-06 2.4e-06 2.65e-06 2.35e-06 1.95e-06 3e-06 1.45e-06 1.95e-06 1.9e-06 2.8e-06 2.2e-06 1.7e-06 3.05e-06 2.8e-06 2.1e-06 2.5e-06 1.85e-06 1.6e-06 2.75e-06 2.4e-06 2.15e-06 2.75e-06 2.1e-06 2.7e-06 2.25e-06 2.55e-06 1.55e-06 1.1e-06 1.3e-06 2.2e-06 2.1e-06 2.35e-06 2.35e-06 1.75e-06 1.9e-06 2.6e-06 1.85e-06 1.3e-06 1.75e-06 2.45e-06 2.35e-06 2.5e-06
29 9e-07 1.55e-06 1.45e-06 1.2e-06 2.4e-06 2.3e-06 1.65e-06 1.95e-06 2.25e-06 1.6e-06 1.3e-06 1.8e-06 1.8e-06 2.1e-06 2.1e-06 1.4e-06 1.45e-06 2e-06 1.55e-06 1.5e-06 1.15e-06 1.85e-06 9.5e-07 1.7e-06 1e-06 1.65e-06 1.9e-06 2.1e-06 2.2e-06 1.8e-06 1.15e-06 9e-07 1.45e-06 2.1e-06 1.35e-06 1.55e-06 1.45e-06 2.3e-06 1.6e-06 1.4e-06 1.05e-06 1.05e-06
30 1.1e-06 1.2e-06 1.5e-06 1.25e-06 2.35e-06 2.35e-06 1.8e-06 1.75e-06 1.95e-06 1.65e-06 1.25e-06 2.05e-06 2.2e-06 2.1e-06 1.9e-06 1.55e-06 1.35e-06 1.95e-06 1.6e-06 1.15e-06 1.05e-06 1.85e-06 9.5e-07 1.65e-06 1.2e-06 1.85e-06 1.85e-06 1.95e-06 2.1e-06 1.15e-06 1.4e-06 1.3e-06 1.1e-06 2.05e-06 1.35e-06 1.55e-06 1.3e-06 2.15e-06 1.45e-06 1.4e-06 1.35e-06 1.6e-06
31 8.5e-07 1.95e-06 1.2e-06 1.1e-06 2.5e-06 2.5e-06 1.35e-06 2.15e-06 2.3e-06 1.35e-06 1.3e-06 1.4e-06 1.5e-06 2.5e-06 2.3e-06 1.7e-06 1.55e-06 2e-06 1.3e-06 1.9e-06 1.6e-06 2.2e-06 1e-06 1.95e-06 9.5e-07 1.8e-06 2e-06 2e-06 2.35e-06 9e-07 1.3e-06 4e-07 1.85e-06 2.2e-06 1.05e-06 2e-06 1.95e-06 2.2e-06 1.8e-06 1.7e-06 8.5e-07 8.5e-07
32 1.4e-06 8.5e-07 1.4e-06 1.5e-06 2.55e-06 2.1e-06 2.3e-06 1.95e-06 1.8e-06 1.55e-06 1.55e-06 2.55e-06 2.2e-06 1.8e-06 2.1e-06 1.5e-06 1.55e-06 1.8e-06 1.5e-06 8e-07 1.05e-06 1.6e-06 1.25e-06 1.25e-06 1.5e-06 1.85e-06 2.05e-06 2.4e-06 2.35e-06 1.45e-06 1.1e-06 1.85e-06 1.5e-06 2.25e-06 1.85e-06 1.3e-06 1.3e-06 2.6e-06 1.65e-06 1.35e-06 1.6e-06 1.85e-06
33 2.05e-06 2.35e-06 2.55e-06 1.95e-06 2.25e-06 3e-06 2e-06 2.05e-06 2.3e-06 2.7e-06 2.1e-06 2e-06 2.9e-06 2.75e-06 2.2e-06 1.8e-06 1.65e-06 2.15e-06 2.65e-06 2.3e-06 1.75e-06 2.65e-06 2.05e-06 2.3e-06 2.05e-06 2.4e-06 1.65e-06 1.7e-06 1.75e-06 2.1e-06 2.05e-06 2.2e-06 2.25e-06 3.3e-06 2e-06 2.5e-06 1.8e-06 1.75e-06 1.8e-06 1.7e-06 2e-06 2.2e-06
34 1.3e-06 1.95e-06 1.7e-06 1.45e-06 2.15e-06 2.9e-06 1.25e-06 1.55e-06 1.95e-06 1.85e-06 1.3e-06 1.5e-06 2.3e-06 2.45e-06 1.7e-06 2.15e-06 1.3e-06 2e-06 1.8e-06 1.9e-06 1.75e-06 2.5e-06 1.1e-06 2.25e-06 1.4e-06 2.25e-06 1.8e-06 1.2e-06 1.9e-06 1.35e-06 1.35e-06 1.05e-06 1.85e-06 2e-06 1.5e-06 2.1e-06 1.95e-06 1.4e-06 1.45e-06 2.05e-06 1.5e-06 1.65e-06
35 1.5e-06 1.4e-06 1.8e-06 1.75e-06 2.8e-06 1.65e-06 2.4e-06 2.25e-06 2.35e-06 1.95e-06 1.75e-06 2.65e-06 1.9e-06 1.5e-06 2.4e-06 1.6e-06 1.85e-06 2.15e-06 1.9e-06 1.35e-06 1.3e-06 1.45e-06 1.45e-06 1.6e-06 1.6e-06 1.65e-06 2.3e-06 2.7e-06 2.6e-06 1.55e-06 1.55e-06 2e-06 1.3e-06 2.5e-06 2.1e-06 2e-06 1.5e-06 2.9e-06 1.9e-06 1.6e-06 1.7e-06 1.8e-06
36 1.4e-06 1.4e-06 2e-06 1.35e-06 2.3e-06 2.15e-06 2.1e-06 1.85e-06 2.2e-06 2.15e-06 1.45e-06 2.35e-06 2.4e-06 1.9e-06 2e-06 1e-06 1.4e-06 1.8e-06 2.1e-06 1.35e-06 8e-07 1.75e-06 1.3e-06 1.5e-06 1.45e-06 1.6e-06 1.6e-06 2.2e-06 1.85e-06 1.45e-06 1.3e-06 1.95e-06 1.3e-06 1.8e-06 1.95e-06 1.5e-06 1.2e-06 2.4e-06 1.4e-06 9e-07 1.45e-06 1.65e-06
37 2.25e-06 2.7e-06 2.7e-06 2.4e-06 2.05e-06 3.45e-06 1.4e-06 1.7e-06 1.95e-06 2.85e-06 2.25e-06 1.5e-06 3.2e-06 3.15e-06 1.85e-06 2.85e-06 1.6e-06 2.1e-06 2.8e-06 2.65e-06 2.45e-06 3.15e-06 2.15e-06 3e-06 2.35e-06 3e-06 1.7e-06 7e-07 1.3e-06 2.3e-06 2.15e-06 2.2e-06 2.6e-06 1.75e-06 1.4e-06 2.9e-06 2.4e-06 1.3e-06 1.65e-06 2.75e-06 2.45e-06 2.65e-06
38 1.55e-06 1.75e-06 2.05e-06 1.6e-06 2.05e-06 2.5e-06 1.7e-06 1.6e-06 1.95e-06 2.2e-06 1.6e-06 1.95e-06 2.5e-06 2.2e-06 1.7e-06 1.65e-06 1.25e-06 1.9e-06 2.15e-06 1.7e-06 1.35e-06 2.15e-06 1.45e-06 1.95e-06 1.65e-06 2e-06 1.6e-06 1.45e-06 1.75e-06 1.6e-06 1.45e-06 1.8e-06 1.65e-06 1.8e-06 1.45e-06 1.9e-06 1.4e-06 1.65e-06 2.1e-06 1.55e-06 1.65e-06 1.85e-06
39 1.35e-06 1.45e-06 1.9e-06 1e-06 2.25e-06 2.25e-06 2.5e-06 1.85e-06 2.45e-06 2.05e-06 1.4e-06 2.55e-06 2.2e-06 1.9e-06 2e-06 2.5e-07 1.15e-06 2.2e-06 2e-06 1.4e-06 4.5e-07 1.7e-06 1.4e-06 1.15e-06 1.3e-06 1.5e-06 1.5e-06 2.55e-06 2.45e-06 1.4e-06 1.4e-06 1.7e-06 1.35e-06 1.7e-06 2.05e-06 1.6e-06 9e-07 2.75e-06 1.55e-06 2e-07 1.05e-06 1.3e-06
40 1e-06 1.7e-06 1.45e-06 1.1e-06 2.35e-06 2.3e-06 1.8e-06 2e-06 2.35e-06 1.6e-06 1.35e-06 1.85e-06 1.7e-06 2.1e-06 2.15e-06 1.05e-06 1.35e-06 2.05e-06 1.55e-06 1.65e-06 1.1e-06 1.9e-06 1.15e-06 1.55e-06 1.1e-06 1.6e-06 1.8e-06 2.25e-06 2.35e-06 1.05e-06 1.35e-06 8.5e-07 1.6e-06 2e-06 1.5e-06 1.7e-06 1.45e-06 2.45e-06 1.65e-06 1.05e-06 1.7e-06 9e-07
41 1.05e-06 1.95e-06 1.5e-06 1.3e-06 2.55e-06 2.4e-06 1.8e-06 2.25e-06 2.55e-06 1.65e-06 1.5e-06 1.85e-06 1.65e-06 2.2e-06 2.4e-06 1.15e-06 1.6e-06 2.15e-06 1.6e-06 1.9e-06 1.35e-06 2.05e-06 1.3e-06 1.65e-06 1.15e-06 1.65e-06 2e-06 2.45e-06 2.5e-06 1.05e-06 1.6e-06 8.5e-07 1.85e-06 2.2e-06 1.65e-06 1.8e-06 1.65e-06 2.65e-06 1.85e-06 1.3e-06 9e-07 1.4e-06
