 slim_762399350 slim_762399368 slim_762399363 slim_762399349 slim_762399375 slim_762399383 slim_762399377 slim_762399359 slim_762399364 slim_762399357 slim_762399373 slim_762399360 slim_762399356 slim_762399379 slim_762399347 slim_762399361 slim_762399381 slim_762399358 slim_762399380 slim_762399369 slim_762399382 slim_762399371 slim_762399370 slim_762399365 slim_762399348 slim_762399374 slim_762399352 slim_762399346 slim_762399376 slim_762399372 slim_762399367 slim_762399353 slim_762399366 slim_762399378 slim_762399384 slim_762399355 slim_762399351 slim_762399354 slim_762399362
10 1.95e-06 2.4e-06 2.3e-06 1.6e-06 1.75e-06 2.3e-06 2.3e-06 1.9e-06 2e-06 2.05e-06 2.6e-06 1.7e-06 1.95e-06 1.8e-06 1.95e-06 1.3e-06 1.4e-06 1.9e-06 1.85e-06 1.7e-06 2.15e-06 1.95e-06 2e-06 2.25e-06 2.05e-06 1.6e-06 2.4e-06 2.35e-06 1.75e-06 1.6e-06 2.15e-06 1.9e-06 2.2e-06 1.6e-06 2.35e-06 2.55e-06 2.05e-06 2e-06 1.65e-06
11 2.2e-06 2.35e-06 2.4e-06 2e-06 2.2e-06 2.25e-06 2.4e-06 2.05e-06 2.35e-06 2.2e-06 1.7e-06 3.1e-06 1.85e-06 2.1e-06 2.05e-06 1.85e-06 1.8e-06 2.05e-06 2.1e-06 2.15e-06 2.35e-06 1.95e-06 2.45e-06 2.45e-06 2.5e-06 1.75e-06 2.25e-06 2.15e-06 1.95e-06 2.05e-06 2.45e-06 1.75e-06 2.4e-06 1.85e-06 2.45e-06 2.35e-06 2.5e-06 2.3e-06 1.65e-06
12 2.15e-06 1.9e-06 2.3e-06 1.8e-06 2.5e-06 2.2e-06 2.05e-06 1.55e-06 2.25e-06 1.9e-06 1.95e-06 1.85e-06 2.1e-06 2.3e-06 2.1e-06 2.65e-06 1.95e-06 1.6e-06 1.85e-06 2.25e-06 2.3e-06 2e-06 2.15e-06 2.15e-06 2.2e-06 1.7e-06 1.8e-06 1.65e-06 1.8e-06 2.45e-06 2.05e-06 1.4e-06 2.05e-06 1.65e-06 2.35e-06 1.9e-06 2.2e-06 2.6e-06 1.3e-06
13 2.05e-06 2.45e-06 2e-06 1.85e-06 1.85e-06 2.15e-06 2.15e-06 1.9e-06 2.05e-06 1.95e-06 1.8e-06 2.1e-06 2.3e-06 2.9e-06 1.95e-06 1.45e-06 1.65e-06 1.65e-06 2.1e-06 1.8e-06 2.1e-06 2.05e-06 2.1e-06 1.85e-06 2.15e-06 2.05e-06 2.5e-06 2.35e-06 2e-06 1.7e-06 1.8e-06 2.1e-06 2.05e-06 2.15e-06 2.25e-06 2.35e-06 2.15e-06 1.95e-06 2.3e-06
14 1.75e-06 2e-06 2.15e-06 1.75e-06 1.7e-06 1.9e-06 2.55e-06 2.3e-06 1.45e-06 2.2e-06 1.95e-06 2.05e-06 2.1e-06 1.95e-06 2.3e-06 1.65e-06 1.85e-06 2.15e-06 2.25e-06 1.75e-06 2.05e-06 1.95e-06 1.8e-06 2e-06 1.85e-06 2.15e-06 2.2e-06 2.5e-06 2e-06 1.45e-06 2.15e-06 1.85e-06 2.1e-06 2.15e-06 2.3e-06 2.35e-06 1.85e-06 2.2e-06 2.25e-06
15 1.9e-06 2.4e-06 2.45e-06 1.75e-06 9.5e-07 2.4e-06 2.9e-06 2.8e-06 1.6e-06 2.5e-06 1.3e-06 1.85e-06 2.65e-06 1.45e-06 1.65e-06 0.0 1.2e-06 2.65e-06 1.65e-06 1.1e-06 2.25e-06 1.45e-06 1.8e-06 2.4e-06 1.85e-06 1.8e-06 2.6e-06 3.2e-06 2.4e-06 7e-07 2.4e-06 2.25e-06 2.5e-06 2.3e-06 2.4e-06 2.75e-06 1.85e-06 1.5e-06 2.75e-06
16 1.85e-06 2.3e-06 2.3e-06 1.5e-06 1.65e-06 2.3e-06 2.35e-06 1.75e-06 1.9e-06 1.85e-06 1.4e-06 1.8e-06 1.95e-06 1.65e-06 1.85e-06 1.2e-06 2.4e-06 1.65e-06 1.8e-06 1.6e-06 2.15e-06 1.85e-06 1.9e-06 2.1e-06 1.95e-06 1.65e-06 2.35e-06 2.4e-06 1.85e-06 1.5e-06 2e-06 1.8e-06 2.15e-06 1.7e-06 2.35e-06 2.45e-06 1.95e-06 2e-06 1.85e-06
17 2e-06 2.35e-06 1.85e-06 1.6e-06 2.55e-06 2.05e-06 1.6e-06 8.5e-07 2.35e-06 1.3e-06 1.9e-06 2.05e-06 1.6e-06 1.65e-06 2.15e-06 2.65e-06 1.65e-06 1.3e-06 2.25e-06 2.3e-06 2e-06 2.45e-06 2.2e-06 1.55e-06 2.25e-06 1.9e-06 2.25e-06 1.55e-06 1.45e-06 2.5e-06 1.4e-06 1.65e-06 1.7e-06 1.55e-06 2.2e-06 2.05e-06 2.25e-06 2.45e-06 1.4e-06
18 2.25e-06 2e-06 2.55e-06 2.05e-06 1.85e-06 2.55e-06 2.4e-06 2.25e-06 1.95e-06 2.25e-06 1.85e-06 2.1e-06 1.85e-06 2.1e-06 2.25e-06 1.65e-06 1.8e-06 2.25e-06 2.3e-06 1.6e-06 2.45e-06 1.75e-06 1.9e-06 2.3e-06 1.95e-06 1.8e-06 2.05e-06 2.45e-06 2.4e-06 1.8e-06 2.25e-06 2e-06 2.25e-06 2.05e-06 2.3e-06 2.15e-06 1.95e-06 2.15e-06 2.1e-06
19 1.85e-06 1.7e-06 2.3e-06 1.7e-06 9.5e-07 2.3e-06 2.35e-06 2.45e-06 8.5e-07 1.95e-06 1.7e-06 2.15e-06 2.25e-06 1.8e-06 1.75e-06 1.1e-06 1.6e-06 2.3e-06 1.6e-06 1.4e-06 2.2e-06 1.8e-06 9.5e-07 1.65e-06 1.05e-06 1.8e-06 2e-06 2.8e-06 2.5e-06 1.05e-06 1.9e-06 2.3e-06 1.75e-06 1.8e-06 1.7e-06 2.2e-06 1.05e-06 1.65e-06 2.4e-06
20 1.85e-06 2.5e-06 1.75e-06 2e-06 2.25e-06 1.8e-06 1.95e-06 2.05e-06 2.15e-06 1.9e-06 2.15e-06 2.35e-06 2.3e-06 2.1e-06 2.05e-06 2.25e-06 2.15e-06 2e-06 2.45e-06 2.2e-06 3.3e-06 2.5e-06 2.15e-06 2.1e-06 2.2e-06 2.3e-06 2.4e-06 2.4e-06 2e-06 2.2e-06 2.1e-06 2.25e-06 2.1e-06 1.95e-06 1.8e-06 2.25e-06 2.2e-06 2e-06 2.25e-06
21 2.25e-06 2.05e-06 2.6e-06 2.05e-06 1.85e-06 2.4e-06 2.75e-06 2.55e-06 2.05e-06 2.45e-06 1.95e-06 1.95e-06 2e-06 2.05e-06 1.95e-06 1.45e-06 1.85e-06 2.45e-06 1.75e-06 1.8e-06 2.5e-06 2.9e-06 2.1e-06 2.45e-06 2.15e-06 1.95e-06 2.15e-06 2.6e-06 2.5e-06 1.7e-06 2.4e-06 1.8e-06 2.5e-06 2.35e-06 2.55e-06 2.2e-06 2.15e-06 2.2e-06 2.35e-06
22 1.85e-06 1.55e-06 2.25e-06 1.3e-06 1.2e-06 2.25e-06 2.25e-06 2.35e-06 7.5e-07 1.8e-06 2e-06 2.45e-06 2.15e-06 2.1e-06 1.8e-06 1.8e-06 1.9e-06 2.2e-06 1.9e-06 9.5e-07 2.15e-06 2.1e-06 1e-06 1.5e-06 6e-07 2.1e-06 1.9e-06 2.7e-06 2.5e-06 1.4e-06 1.5e-06 2.2e-06 1.6e-06 1.65e-06 1.65e-06 2.1e-06 6e-07 1.9e-06 2.3e-06
23 2.05e-06 2e-06 1.9e-06 1.85e-06 1.9e-06 2.1e-06 1.85e-06 1.8e-06 1.4e-06 1.65e-06 2.25e-06 2.45e-06 2.15e-06 1.85e-06 2e-06 2.4e-06 2.1e-06 1.55e-06 2.3e-06 1.65e-06 2.1e-06 2.45e-06 1.5e-06 2.6e-06 1.6e-06 2.3e-06 2.15e-06 2.2e-06 2.15e-06 2e-06 1.55e-06 2.2e-06 1.55e-06 1.9e-06 1.8e-06 2.05e-06 1.6e-06 2.15e-06 2.2e-06
24 1.9e-06 1.55e-06 2.3e-06 1.35e-06 1.3e-06 2.3e-06 2.3e-06 2.4e-06 8.5e-07 1.85e-06 2.05e-06 2.5e-06 2.2e-06 2.15e-06 1.85e-06 1.85e-06 1.95e-06 2.25e-06 1.95e-06 1.05e-06 2.2e-06 2.15e-06 6e-07 1.6e-06 1.1e-06 2.15e-06 1.95e-06 2.75e-06 2.55e-06 1.45e-06 1.55e-06 2.25e-06 1.7e-06 1.7e-06 1.7e-06 2.15e-06 6e-07 1.95e-06 2.35e-06
25 2.25e-06 2.25e-06 2.45e-06 1.9e-06 2.05e-06 2.25e-06 2.15e-06 1.8e-06 2.2e-06 2.05e-06 1.6e-06 1.75e-06 1.7e-06 2.05e-06 2.15e-06 1.8e-06 1.65e-06 1.9e-06 1.8e-06 1.8e-06 2.3e-06 1.95e-06 2.1e-06 2.3e-06 2.15e-06 2.4e-06 2.2e-06 2e-06 2.05e-06 2e-06 2.2e-06 1.9e-06 2.15e-06 1.7e-06 2.3e-06 2.3e-06 2.15e-06 2.15e-06 1.5e-06
26 2.05e-06 1.6e-06 2.35e-06 2.15e-06 2.25e-06 2.25e-06 2.1e-06 2.3e-06 1.9e-06 2.05e-06 2.4e-06 2.25e-06 1.8e-06 2.5e-06 2.2e-06 2.6e-06 2.35e-06 2.25e-06 2.05e-06 2e-06 2.4e-06 2.15e-06 1.9e-06 2.15e-06 1.95e-06 2.2e-06 2.6e-06 2.25e-06 2.5e-06 2.3e-06 2.25e-06 1.95e-06 2.15e-06 1.95e-06 1.8e-06 1.65e-06 1.95e-06 2.4e-06 2.15e-06
27 2.65e-06 2.4e-06 2.2e-06 2.25e-06 3.05e-06 2.2e-06 1.65e-06 1.3e-06 2.8e-06 2e-06 2.35e-06 2.15e-06 1.65e-06 2.35e-06 2.5e-06 3.2e-06 2.4e-06 1.55e-06 2.45e-06 2.8e-06 2.4e-06 2.6e-06 2.7e-06 2.2e-06 2.75e-06 2e-06 2.25e-06 1.8e-06 1.95e-06 3e-06 2.1e-06 1.9e-06 1.9e-06 2.1e-06 2.5e-06 2.05e-06 2.75e-06 2.75e-06 1.35e-06
28 1.9e-06 2.65e-06 1.85e-06 1.75e-06 2.55e-06 2.1e-06 1.95e-06 1.45e-06 2.5e-06 1.95e-06 1.75e-06 1.95e-06 1.8e-06 2e-06 2e-06 2.4e-06 1.85e-06 1.45e-06 2.4e-06 2.5e-06 2e-06 2.5e-06 2.5e-06 2.15e-06 2.55e-06 2.05e-06 2.5e-06 1.95e-06 2.2e-06 2.4e-06 2.05e-06 1.8e-06 2.1e-06 1.7e-06 2.45e-06 2.55e-06 2.55e-06 2.55e-06 1.45e-06
29 1.85e-06 2e-06 2.3e-06 1.7e-06 1e-06 2.3e-06 2.65e-06 2.65e-06 1e-06 2.25e-06 1.6e-06 2.05e-06 2.45e-06 1.7e-06 1.45e-06 7e-07 1.5e-06 2.5e-06 1.8e-06 1.05e-06 2.2e-06 1.7e-06 1.4e-06 2e-06 1.45e-06 2e-06 2.3e-06 3e-06 2.4e-06 1.4e-06 2.2e-06 2.2e-06 2.1e-06 2.1e-06 2.1e-06 2.5e-06 1.45e-06 1.65e-06 2.6e-06
30 2.1e-06 2.15e-06 2e-06 1.5e-06 2.15e-06 2.15e-06 1.9e-06 1.65e-06 1.9e-06 1.65e-06 2.15e-06 2.45e-06 2.05e-06 1.8e-06 2.15e-06 2.4e-06 2e-06 1.4e-06 2.25e-06 1.9e-06 2.1e-06 2.4e-06 1.5e-06 1.55e-06 1.55e-06 2.2e-06 2.25e-06 2.1e-06 2.05e-06 2.2e-06 2.4e-06 2.05e-06 1.75e-06 1.85e-06 2.05e-06 2.1e-06 1.5e-06 2.25e-06 2.05e-06
31 2e-06 2e-06 2.3e-06 1.6e-06 2.35e-06 2.15e-06 2.3e-06 1.7e-06 2.25e-06 1.95e-06 1.9e-06 1.75e-06 1.4e-06 2.1e-06 1.85e-06 2.25e-06 1.8e-06 1.65e-06 2e-06 2.3e-06 2.25e-06 1.8e-06 2.2e-06 2.2e-06 2.25e-06 1.9e-06 1.95e-06 1.9e-06 1.8e-06 2.2e-06 2.05e-06 2.3e-06 2.2e-06 1.8e-06 2.55e-06 2e-06 2.25e-06 2.55e-06 1.55e-06
32 2.15e-06 2.05e-06 1.9e-06 1.9e-06 2e-06 2.1e-06 1.65e-06 1.6e-06 1.55e-06 1.7e-06 2.2e-06 2.4e-06 2.05e-06 2.05e-06 2.1e-06 2.5e-06 2.15e-06 1.7e-06 2.25e-06 1.75e-06 2.1e-06 2.5e-06 1.6e-06 1.55e-06 1.7e-06 2.15e-06 2.15e-06 1.9e-06 2.1e-06 2.1e-06 1.75e-06 2.2e-06 2.8e-06 1.85e-06 1.8e-06 2.05e-06 1.7e-06 2.15e-06 1.95e-06
33 1.8e-06 2.1e-06 2.05e-06 1.45e-06 2.05e-06 2.1e-06 1.8e-06 1.55e-06 1.8e-06 1.45e-06 1.6e-06 1.85e-06 1.65e-06 2.15e-06 2.15e-06 2.3e-06 1.7e-06 1.55e-06 2.05e-06 1.8e-06 1.95e-06 2.35e-06 1.65e-06 1.9e-06 1.7e-06 1.7e-06 1.95e-06 2.1e-06 1.7e-06 2.1e-06 1.85e-06 1.8e-06 1.85e-06 1.8e-06 1.7e-06 2.1e-06 1.7e-06 2.1e-06 1.35e-06
34 1.85e-06 2.1e-06 1.6e-06 2.2e-06 1.95e-06 1.8e-06 1.5e-06 2.25e-06 1.6e-06 1.6e-06 2.35e-06 2.45e-06 2.35e-06 2.25e-06 2.3e-06 2.4e-06 2.35e-06 2.2e-06 2.3e-06 1.7e-06 1.8e-06 2.55e-06 1.65e-06 1.8e-06 1.7e-06 2.3e-06 1.8e-06 2.5e-06 2.45e-06 2.1e-06 2.05e-06 2.55e-06 1.8e-06 1.7e-06 1.6e-06 1.8e-06 1.7e-06 1.65e-06 2.45e-06
35 2.35e-06 1.7e-06 2.1e-06 2.3e-06 2.45e-06 2.05e-06 1.9e-06 2.1e-06 2.15e-06 1.85e-06 2.55e-06 2.35e-06 1.9e-06 2.35e-06 2.35e-06 2.75e-06 2.45e-06 2.05e-06 2.15e-06 2.2e-06 2.25e-06 2.2e-06 2.1e-06 2.05e-06 2.15e-06 2.3e-06 1.65e-06 2.05e-06 2.55e-06 2.5e-06 2.1e-06 2e-06 2.05e-06 2.1e-06 1.8e-06 2.5e-06 2.15e-06 2.2e-06 2.3e-06
36 1.9e-06 1.55e-06 2.3e-06 1.35e-06 1.3e-06 2.3e-06 2.3e-06 2.4e-06 8.5e-07 1.85e-06 2.05e-06 2.5e-06 2.2e-06 2.15e-06 1.85e-06 1.85e-06 1.95e-06 2.25e-06 1.95e-06 1.05e-06 2.2e-06 2.15e-06 6e-07 1.6e-06 6e-07 2.15e-06 1.95e-06 2.75e-06 2.55e-06 1.45e-06 1.5e-06 2.25e-06 1.7e-06 1.7e-06 1.7e-06 2.15e-06 1.1e-06 1.95e-06 2.35e-06
37 2.2e-06 2.4e-06 1.95e-06 2.15e-06 1.7e-06 2.05e-06 2.1e-06 2.5e-06 1.8e-06 2.05e-06 2e-06 2.3e-06 2.6e-06 1.95e-06 2.2e-06 1.5e-06 2e-06 2.45e-06 2.15e-06 1.65e-06 2e-06 2.2e-06 1.9e-06 2.15e-06 1.95e-06 2.15e-06 2.4e-06 2.75e-06 2.55e-06 1.65e-06 2.25e-06 2.55e-06 2.15e-06 2.1e-06 1.65e-06 2.2e-06 1.95e-06 3e-06 2.65e-06
38 2.2e-06 2.3e-06 2.3e-06 1.7e-06 2.65e-06 2.25e-06 1.8e-06 1.2e-06 2.45e-06 1.85e-06 1.65e-06 1.65e-06 1.3e-06 2.3e-06 2.25e-06 2.75e-06 1.85e-06 1.4e-06 2.1e-06 2.4e-06 2.25e-06 2.35e-06 2.3e-06 2.2e-06 2.35e-06 1.5e-06 2.15e-06 1.35e-06 1.45e-06 2.6e-06 2.05e-06 1.55e-06 1.95e-06 1.35e-06 2.45e-06 2.3e-06 2.35e-06 2.65e-06 1.1e-06
