 slim_762009829 slim_762009841 slim_762009865 slim_762009840 slim_762009866 slim_762009856 slim_762009853 slim_762009833 slim_762009846 slim_762009837 slim_762009872 slim_762009868 slim_762009827 slim_762009871 slim_762009870 slim_762009859 slim_762009849 slim_762009848 slim_762009832 slim_762009855 slim_762009834 slim_762009845 slim_762009857 slim_762009838 slim_762009869 slim_762009858 slim_762009835 slim_762009861 slim_762009851 slim_762009843 slim_762009836 slim_762009830 slim_762009825 slim_762009862 slim_762009828 slim_762009867 slim_762009826 slim_762009854 slim_762009863 slim_762009842 slim_762009844 slim_762009847 slim_762009860 slim_762009850 slim_762009831 slim_762009864 slim_762009839 slim_762009852
10 9.5e-07 1.9e-06 1.5e-06 1.7e-06 1.25e-06 1.1e-06 9e-07 1.65e-06 1.85e-06 9e-07 1.4e-06 1.25e-06 1.25e-06 1.65e-06 1.9e-06 1.05e-06 1.15e-06 1.05e-06 2.35e-06 1.05e-06 1.1e-06 1.05e-06 1.2e-06 1.9e-06 2.5e-06 1.05e-06 1.05e-06 1.7e-06 1.05e-06 1.85e-06 1e-06 1.25e-06 1.05e-06 1.1e-06 9.5e-07 1.3e-06 1.45e-06 1.2e-06 1.8e-06 1.9e-06 1.8e-06 9e-07 1.25e-06 1.65e-06 1.95e-06 2.2e-06 1.95e-06 1.45e-06
11 1.1e-06 2.3e-06 1.85e-06 2.45e-06 1.4e-06 1.45e-06 1.2e-06 2.35e-06 2.2e-06 1e-06 1.25e-06 1.8e-06 1.3e-06 2.2e-06 2.5e-06 1.55e-06 1.6e-06 1.55e-06 2.95e-06 1.4e-06 1.35e-06 1.4e-06 1.5e-06 2.6e-06 2.85e-06 1.55e-06 1.05e-06 2.2e-06 1.2e-06 2.3e-06 1.7e-06 1.1e-06 1.2e-06 1.25e-06 1.2e-06 1.55e-06 1.25e-06 1.9e-06 2.15e-06 2.15e-06 2.15e-06 1.15e-06 1.5e-06 2e-06 2.3e-06 2.8e-06 2.3e-06 1.9e-06
12 9.5e-07 1.95e-06 1.7e-06 2.15e-06 7.5e-07 1.3e-06 8e-07 2e-06 1.6e-06 1.15e-06 1.25e-06 1.3e-06 9e-07 2.1e-06 2.15e-06 1.35e-06 1.35e-06 1.05e-06 2.6e-06 1.25e-06 1.35e-06 1.25e-06 1.1e-06 2.1e-06 2.65e-06 1.35e-06 1.3e-06 2.05e-06 1.35e-06 2.05e-06 1.25e-06 1.25e-06 6.5e-07 1.15e-06 1.35e-06 1.05e-06 1.25e-06 1.35e-06 2.05e-06 1.9e-06 2.05e-06 1.3e-06 1.25e-06 1.85e-06 2.2e-06 2.45e-06 1.8e-06 1.6e-06
13 1.85e-06 2.45e-06 1.8e-06 1.9e-06 2e-06 1.95e-06 1.75e-06 1.9e-06 1.85e-06 1.85e-06 1.65e-06 2.2e-06 2.1e-06 3.1e-06 2e-06 1.75e-06 1.85e-06 1.75e-06 2.45e-06 1.9e-06 1.85e-06 1.9e-06 2.05e-06 1.95e-06 2.55e-06 1.75e-06 1.95e-06 1.8e-06 2e-06 1.95e-06 1.8e-06 2.1e-06 1.9e-06 1.95e-06 1.8e-06 2.05e-06 2.15e-06 1.85e-06 2.05e-06 2.45e-06 2.05e-06 1.75e-06 1.95e-06 2e-06 2.05e-06 2.15e-06 1.9e-06 2.05e-06
14 2.2e-06 2.15e-06 1.7e-06 1.45e-06 2e-06 2.05e-06 1.9e-06 1.3e-06 1.9e-06 2.45e-06 1.9e-06 2.5e-06 2.15e-06 2e-06 2.3e-06 1.85e-06 1.9e-06 1.6e-06 1.8e-06 2e-06 1.65e-06 2e-06 1.85e-06 1.3e-06 2.35e-06 1.85e-06 2.35e-06 1.7e-06 2.5e-06 1.8e-06 1.4e-06 2.45e-06 1.95e-06 2.25e-06 2.4e-06 1.6e-06 2.35e-06 1.45e-06 1.95e-06 2.7e-06 1.9e-06 2.35e-06 1.85e-06 1.95e-06 1.75e-06 1.3e-06 1.95e-06 1.9e-06
15 1.1e-06 1.85e-06 1.5e-06 1.8e-06 1.25e-06 1.05e-06 9.5e-07 1.85e-06 2e-06 1.2e-06 1.05e-06 1.55e-06 1.35e-06 1.75e-06 1.85e-06 1.5e-06 1e-06 9e-07 2.3e-06 1.05e-06 1.05e-06 1.05e-06 1.25e-06 1.65e-06 2.5e-06 7.5e-07 1.25e-06 1.65e-06 1.3e-06 1.75e-06 9e-07 1.5e-06 1.1e-06 1.2e-06 1e-06 1.35e-06 1.35e-06 7.5e-07 2e-06 1.8e-06 2e-06 9.5e-07 1.15e-06 1.75e-06 1.9e-06 2.1e-06 2.05e-06 1.35e-06
16 1.1e-06 1.9e-06 1.5e-06 1.9e-06 1.25e-06 1.25e-06 9e-07 1.9e-06 2.05e-06 1.3e-06 1.15e-06 1.6e-06 1.35e-06 1.85e-06 1.9e-06 1e-06 1.6e-06 8e-07 2.35e-06 1.2e-06 1.1e-06 1.2e-06 1.4e-06 1.8e-06 2.55e-06 1e-06 1.3e-06 1.75e-06 1.4e-06 1.7e-06 1.05e-06 1.55e-06 1.1e-06 1.3e-06 1.05e-06 1.4e-06 1.5e-06 1e-06 2.05e-06 1.8e-06 2.05e-06 1e-06 1.3e-06 1.8e-06 1.95e-06 2.15e-06 2.1e-06 1.45e-06
17 1e-06 1.6e-06 1.35e-06 1.6e-06 9.5e-07 1.15e-06 6e-07 1.6e-06 1.75e-06 1.4e-06 1.05e-06 1.55e-06 1.05e-06 1.75e-06 1.6e-06 9e-07 8e-07 1e-06 2.05e-06 1.1e-06 1e-06 1.1e-06 1.1e-06 1.5e-06 2.45e-06 9e-07 1.4e-06 1.65e-06 1.45e-06 1.65e-06 7.5e-07 1.5e-06 8e-07 1.2e-06 1.15e-06 1.1e-06 1.45e-06 7e-07 1.95e-06 1.7e-06 1.95e-06 1.1e-06 1.2e-06 1.7e-06 1.85e-06 1.85e-06 1.8e-06 1.2e-06
18 2.65e-06 2.05e-06 2.25e-06 1.9e-06 2.5e-06 2.5e-06 2.35e-06 1.85e-06 2.35e-06 2.9e-06 2.35e-06 2.95e-06 2.6e-06 2.45e-06 1.8e-06 2.3e-06 2.35e-06 2.05e-06 3.2e-06 2.45e-06 2.05e-06 2.45e-06 2.3e-06 1.85e-06 2.35e-06 2.3e-06 2.75e-06 2.15e-06 2.95e-06 2.25e-06 1.85e-06 2.9e-06 2.4e-06 2.7e-06 2.85e-06 2.2e-06 2.8e-06 1.9e-06 2.4e-06 2.6e-06 2.45e-06 2.8e-06 2.35e-06 2.35e-06 2.15e-06 1.7e-06 2.4e-06 2.35e-06
19 1e-06 2e-06 1.65e-06 1.9e-06 1.25e-06 1e-06 1.05e-06 1.8e-06 1.9e-06 1.1e-06 1.05e-06 1.4e-06 1.25e-06 1.9e-06 2e-06 1.05e-06 1.2e-06 1.1e-06 2.45e-06 1.9e-06 1.25e-06 9.5e-07 1.15e-06 1.8e-06 2.5e-06 1.05e-06 1.15e-06 1.85e-06 1.1e-06 1.9e-06 9.5e-07 1.35e-06 1.05e-06 1.1e-06 1.15e-06 1.35e-06 1.45e-06 9.5e-07 1.85e-06 1.95e-06 1.85e-06 1.1e-06 1.15e-06 1.65e-06 2.05e-06 2.25e-06 1.95e-06 1.45e-06
20 1.2e-06 1.65e-06 1.3e-06 1.9e-06 1.3e-06 1.3e-06 1.05e-06 1.85e-06 2e-06 1.25e-06 1.1e-06 1.35e-06 1.35e-06 1.85e-06 1.65e-06 1.05e-06 1.1e-06 1e-06 2.05e-06 1.25e-06 1e-06 1.25e-06 1.25e-06 1.85e-06 2.55e-06 1.05e-06 9.5e-07 1.75e-06 1.4e-06 1.85e-06 1.05e-06 1.5e-06 1.15e-06 1.3e-06 1.15e-06 1.1e-06 1.3e-06 1.1e-06 2.05e-06 1.9e-06 2.05e-06 1.1e-06 1.15e-06 1.85e-06 1.6e-06 1.9e-06 2.05e-06 1.4e-06
21 1e-06 2e-06 1.65e-06 1.9e-06 1.25e-06 1e-06 1.05e-06 1.8e-06 1.9e-06 1.1e-06 1.05e-06 1.4e-06 1.25e-06 1.9e-06 2e-06 1.05e-06 1.2e-06 1.1e-06 2.45e-06 9.5e-07 1.25e-06 1.9e-06 1.15e-06 1.8e-06 2.5e-06 1.05e-06 1.15e-06 1.85e-06 1.1e-06 1.9e-06 9.5e-07 1.35e-06 1.05e-06 1.1e-06 1.15e-06 1.35e-06 1.45e-06 9.5e-07 1.85e-06 1.95e-06 1.85e-06 1.1e-06 1.15e-06 1.65e-06 2.05e-06 2.25e-06 1.95e-06 1.45e-06
22 1.25e-06 1.85e-06 1.7e-06 1.85e-06 1.2e-06 1.2e-06 1.1e-06 1.7e-06 1.75e-06 1.4e-06 1.2e-06 1.5e-06 1.1e-06 2.05e-06 1.85e-06 1.25e-06 1.4e-06 1.1e-06 2.3e-06 1.15e-06 1.25e-06 1.15e-06 1.7e-06 1.75e-06 2.65e-06 1.25e-06 1.45e-06 2e-06 1.4e-06 2.1e-06 9e-07 1.5e-06 1e-06 1.25e-06 1.6e-06 1.15e-06 1.45e-06 9.5e-07 2e-06 2.15e-06 2e-06 1.55e-06 1.15e-06 1.85e-06 2.1e-06 2.1e-06 1.8e-06 1.35e-06
23 2.15e-06 2.2e-06 1.9e-06 1.4e-06 1.95e-06 1.85e-06 1.85e-06 1.25e-06 1.85e-06 2.45e-06 1.9e-06 2.6e-06 2.1e-06 1.95e-06 1.3e-06 1.65e-06 1.8e-06 1.5e-06 1.85e-06 1.8e-06 1.85e-06 1.8e-06 1.75e-06 2.1e-06 2.3e-06 1.65e-06 2.45e-06 1.65e-06 2.4e-06 1.7e-06 1.2e-06 2.45e-06 1.9e-06 2.15e-06 2.35e-06 1.8e-06 2.3e-06 1.05e-06 1.9e-06 2.6e-06 1.85e-06 2.3e-06 1.75e-06 1.85e-06 1.8e-06 1.3e-06 1.9e-06 1.75e-06
24 2.45e-06 2.4e-06 2.5e-06 2.4e-06 2.45e-06 2.55e-06 2.5e-06 2.25e-06 2.55e-06 2.55e-06 2.5e-06 2.85e-06 2.65e-06 2.55e-06 2.35e-06 2.5e-06 2.55e-06 2.45e-06 2.35e-06 2.5e-06 2.55e-06 2.5e-06 2.65e-06 2.3e-06 4.1e-06 2.5e-06 2.55e-06 2.25e-06 2.65e-06 2.35e-06 2.45e-06 2.6e-06 2.45e-06 2.55e-06 2.6e-06 2.5e-06 2.7e-06 2.55e-06 2.35e-06 2.4e-06 2.3e-06 2.55e-06 2.4e-06 2.45e-06 2.45e-06 2.4e-06 2.6e-06 2.75e-06
25 1.1e-06 1.85e-06 1.5e-06 1.8e-06 1.25e-06 1.05e-06 9.5e-07 1.85e-06 2e-06 1.2e-06 1.05e-06 1.55e-06 1.35e-06 1.75e-06 1.85e-06 7.5e-07 1e-06 9e-07 2.3e-06 1.05e-06 1.05e-06 1.05e-06 1.25e-06 1.65e-06 2.5e-06 1.5e-06 1.25e-06 1.65e-06 1.3e-06 1.75e-06 9e-07 1.5e-06 1.1e-06 1.2e-06 1e-06 1.35e-06 1.35e-06 7.5e-07 2e-06 1.8e-06 2e-06 9.5e-07 1.15e-06 1.75e-06 1.9e-06 2.1e-06 2.05e-06 1.35e-06
26 8.5e-07 2.15e-06 1.6e-06 2.35e-06 1.3e-06 1.2e-06 1.1e-06 2.25e-06 2.15e-06 7e-07 1.05e-06 1.05e-06 1.3e-06 1.95e-06 2.35e-06 1.25e-06 1.3e-06 1.4e-06 2.75e-06 1.15e-06 9.5e-07 1.15e-06 1.45e-06 2.45e-06 2.55e-06 1.25e-06 1.1e-06 1.9e-06 8.5e-07 2e-06 1.55e-06 1.1e-06 1.1e-06 1e-06 8e-07 1.45e-06 1.25e-06 1.75e-06 1.9e-06 1.85e-06 1.9e-06 7.5e-07 1.25e-06 1.75e-06 1.9e-06 2.6e-06 2.2e-06 1.75e-06
27 1.8e-06 2.35e-06 1.8e-06 1.6e-06 1.85e-06 1.9e-06 1.7e-06 1.65e-06 2e-06 1.85e-06 1.7e-06 2.2e-06 2.05e-06 1.8e-06 1.7e-06 1.65e-06 1.75e-06 1.65e-06 2.15e-06 1.85e-06 1.75e-06 1.85e-06 2e-06 1.65e-06 2.25e-06 1.65e-06 1.9e-06 2.9e-06 2e-06 1.6e-06 1.7e-06 2.05e-06 1.8e-06 1.9e-06 1.75e-06 1.9e-06 2.05e-06 1.75e-06 1.75e-06 2.35e-06 1.8e-06 1.7e-06 1.8e-06 1.75e-06 1.7e-06 1.65e-06 2.05e-06 2e-06
28 9e-07 2.25e-06 1.85e-06 2.25e-06 1.4e-06 1.15e-06 1.1e-06 2.2e-06 2.15e-06 7e-07 1.05e-06 1.2e-06 1.35e-06 2e-06 2.5e-06 1.3e-06 1.4e-06 1.45e-06 2.95e-06 1.1e-06 1.4e-06 1.1e-06 1.4e-06 2.4e-06 2.65e-06 1.3e-06 8.5e-07 2e-06 1.1e-06 2.1e-06 1.5e-06 1.2e-06 1.15e-06 9e-07 8.5e-07 1.65e-06 1.45e-06 1.65e-06 1.9e-06 1.9e-06 1.9e-06 8e-07 1.35e-06 1.75e-06 2.2e-06 2.75e-06 2.2e-06 1.65e-06
29 1.8e-06 2.45e-06 1.85e-06 1.75e-06 1.85e-06 1.95e-06 1.65e-06 1.75e-06 2.1e-06 2e-06 1.85e-06 2.3e-06 2.05e-06 1.95e-06 1.8e-06 1.75e-06 1.7e-06 1.65e-06 2.25e-06 1.9e-06 1.85e-06 1.9e-06 2.1e-06 1.7e-06 2.35e-06 1.75e-06 2e-06 1.6e-06 2.1e-06 3.1e-06 1.75e-06 2.15e-06 1.8e-06 2e-06 1.8e-06 2e-06 2.15e-06 1.75e-06 1.85e-06 2.35e-06 1.9e-06 1.75e-06 1.9e-06 1.8e-06 1.8e-06 1.75e-06 2.15e-06 2.1e-06
30 1.25e-06 1.6e-06 1.45e-06 1.4e-06 1.2e-06 1e-06 1e-06 1.25e-06 1.65e-06 1.55e-06 1e-06 1.7e-06 1.25e-06 1.8e-06 1.4e-06 9e-07 1.05e-06 7.5e-07 1.85e-06 9.5e-07 1.05e-06 9.5e-07 9e-07 1.2e-06 2.45e-06 9e-07 1.55e-06 1.7e-06 1.5e-06 1.75e-06 7e-07 1.6e-06 1e-06 1.3e-06 1.5e-06 1.05e-06 1.55e-06 3.5e-07 1.85e-06 2e-06 1.85e-06 1.45e-06 1.05e-06 1.65e-06 1.85e-06 1.65e-06 1.65e-06 1.15e-06
31 1.05e-06 2.25e-06 1.8e-06 2.35e-06 1.25e-06 1.4e-06 1.2e-06 2.2e-06 2.05e-06 1e-06 1.25e-06 1.1e-06 1.25e-06 2.1e-06 2.45e-06 1.5e-06 1.55e-06 1.5e-06 2.9e-06 1.35e-06 1.5e-06 1.35e-06 1.5e-06 2.45e-06 2.6e-06 1.5e-06 1.1e-06 2.05e-06 1.2e-06 2.15e-06 1.6e-06 1.7e-06 1.1e-06 1.2e-06 1.2e-06 1.5e-06 1.1e-06 1.85e-06 2e-06 2e-06 2e-06 1.15e-06 1.4e-06 1.95e-06 2.25e-06 2.75e-06 2.1e-06 1.9e-06
32 7e-07 1.75e-06 1.45e-06 1.9e-06 6.5e-07 1.1e-06 5e-07 1.8e-06 1.65e-06 1.05e-06 1.05e-06 1.2e-06 6.5e-07 1.9e-06 1.95e-06 1.1e-06 1.1e-06 8e-07 2.4e-06 1.05e-06 1.15e-06 1.05e-06 1e-06 1.9e-06 2.45e-06 1.1e-06 1.1e-06 1.8e-06 1.15e-06 1.8e-06 1e-06 1.1e-06 9e-07 9.5e-07 1.05e-06 1e-06 1.2e-06 1.15e-06 1.85e-06 1.65e-06 1.85e-06 1e-06 1.15e-06 1.65e-06 2e-06 2.25e-06 1.65e-06 1.45e-06
33 9e-07 2e-06 1.7e-06 2.15e-06 1.15e-06 1.15e-06 9.5e-07 2.05e-06 1.95e-06 9.5e-07 1.1e-06 1.25e-06 1.15e-06 1.95e-06 2.25e-06 1.2e-06 1.3e-06 1.2e-06 2.7e-06 1.1e-06 1.3e-06 1.1e-06 1.25e-06 2.15e-06 2.55e-06 1.2e-06 1e-06 1.9e-06 9e-07 2e-06 1.3e-06 1.2e-06 9.5e-07 1.6e-06 1.05e-06 1.4e-06 1.35e-06 1.4e-06 1.9e-06 1.8e-06 1.9e-06 1e-06 1.25e-06 1.75e-06 2.1e-06 2.5e-06 2e-06 1.5e-06
34 7.5e-07 2.2e-06 1.55e-06 2.15e-06 1.25e-06 1.2e-06 7.5e-07 2.3e-06 2.3e-06 6.5e-07 9.5e-07 1.2e-06 1.35e-06 1.8e-06 2.4e-06 1e-06 1.05e-06 1.15e-06 2.85e-06 1.15e-06 1.15e-06 1.15e-06 1.6e-06 2.35e-06 2.6e-06 1e-06 8e-07 1.75e-06 8.5e-07 1.8e-06 1.5e-06 1.2e-06 1.05e-06 1.05e-06 7e-07 1.65e-06 1.3e-06 1.55e-06 2e-06 1.65e-06 2e-06 3.5e-07 1.4e-06 1.75e-06 2.05e-06 2.7e-06 2.35e-06 1.75e-06
35 1.3e-06 1.75e-06 1.45e-06 1.85e-06 1e-06 1.4e-06 1.15e-06 1.7e-06 1.7e-06 1.5e-06 1.3e-06 1.55e-06 1.05e-06 2.05e-06 1.6e-06 1.35e-06 1.4e-06 1.1e-06 2.2e-06 1.35e-06 1.1e-06 1.35e-06 1.15e-06 1.8e-06 2.5e-06 1.35e-06 1.45e-06 1.9e-06 1.65e-06 2e-06 1.05e-06 1.5e-06 1e-06 1.4e-06 1.65e-06 1.6e-06 1.45e-06 1.2e-06 2e-06 2.1e-06 2e-06 1.6e-06 1.15e-06 1.95e-06 1.95e-06 2e-06 1.8e-06 1.55e-06
36 1.3e-06 2.15e-06 1.75e-06 2.45e-06 1.3e-06 1.5e-06 1.3e-06 2.35e-06 2.15e-06 1.2e-06 1.45e-06 1.25e-06 1.25e-06 2.15e-06 2.35e-06 1.35e-06 1.5e-06 1.45e-06 2.8e-06 1.45e-06 1.3e-06 1.45e-06 1.45e-06 2.3e-06 2.7e-06 1.35e-06 1.25e-06 2.05e-06 1.45e-06 2.15e-06 1.55e-06 1.1e-06 1.2e-06 1.35e-06 1.3e-06 1.45e-06 1.5e-06 1.55e-06 2.25e-06 2e-06 2.25e-06 1.25e-06 1.25e-06 2.15e-06 2.15e-06 2.65e-06 2.2e-06 1.75e-06
37 1.4e-06 1.65e-06 1.55e-06 1.5e-06 1.3e-06 1e-06 1.05e-06 1.45e-06 1.8e-06 1.75e-06 1.2e-06 1.9e-06 1.35e-06 1.85e-06 1.45e-06 7.5e-07 1e-06 7e-07 1.9e-06 9.5e-07 1.1e-06 9.5e-07 9.5e-07 1.05e-06 2.55e-06 7.5e-07 1.75e-06 1.75e-06 1.65e-06 1.75e-06 3.5e-07 1.85e-06 1.15e-06 1.4e-06 1.55e-06 1.2e-06 1.55e-06 0.0 2.05e-06 2e-06 2.05e-06 1.5e-06 1.05e-06 1.75e-06 1.9e-06 1.65e-06 1.85e-06 1.05e-06
38 1.8e-06 2.6e-06 2.05e-06 1.8e-06 1.95e-06 1.9e-06 1.9e-06 1.7e-06 2e-06 1.85e-06 1.8e-06 2.15e-06 2.05e-06 2.05e-06 1.95e-06 2e-06 2.05e-06 1.95e-06 2.4e-06 1.85e-06 2.05e-06 1.85e-06 2e-06 1.9e-06 2.35e-06 2e-06 1.9e-06 1.75e-06 1.9e-06 1.85e-06 1.85e-06 2e-06 1.85e-06 1.9e-06 2e-06 2e-06 2.25e-06 2.05e-06 3.3e-06 2.6e-06 1.75e-06 1.95e-06 1.9e-06 1.75e-06 1.95e-06 1.9e-06 2.05e-06 2.2e-06
39 1.65e-06 1.7e-06 2.2e-06 2.7e-06 1.75e-06 2e-06 1.5e-06 2.65e-06 2.6e-06 1.85e-06 1.9e-06 2.15e-06 1.9e-06 2.45e-06 2.7e-06 1.8e-06 1.8e-06 1.7e-06 2.6e-06 1.95e-06 1.9e-06 1.95e-06 2.15e-06 2.6e-06 2.4e-06 1.8e-06 1.85e-06 2.35e-06 1.9e-06 2.35e-06 2e-06 2e-06 1.65e-06 1.8e-06 1.65e-06 2.1e-06 2e-06 2e-06 2.6e-06 2.8e-06 2.6e-06 1.6e-06 2e-06 2.45e-06 2.55e-06 2.9e-06 2.65e-06 2.1e-06
