 slim_762372602 slim_762372586 slim_762372569 slim_762372577 slim_762372573 slim_762372587 slim_762372607 slim_762372585 slim_762372565 slim_762372575 slim_762372596 slim_762372579 slim_762372561 slim_762372608 slim_762372584 slim_762372606 slim_762372604 slim_762372563 slim_762372600 slim_762372592 slim_762372595 slim_762372605 slim_762372583 slim_762372567 slim_762372590 slim_762372588 slim_762372591 slim_762372570 slim_762372576 slim_762372574 slim_762372599 slim_762372598 slim_762372568 slim_762372571 slim_762372564 slim_762372597 slim_762372593 slim_762372582 slim_762372581 slim_762372580 slim_762372594 slim_762372578 slim_762372603 slim_762372572 slim_762372566 slim_762372601 slim_762372562 slim_762372589
17 2e-06 1.65e-06 2.15e-06 2.05e-06 1.75e-06 2.05e-06 1.7e-06 1.9e-06 2.1e-06 1.85e-06 1.8e-06 1.85e-06 1.95e-06 2e-06 1.95e-06 1.95e-06 1.8e-06 2.7e-06 2.2e-06 2.2e-06 1.85e-06 2.35e-06 1.75e-06 2.2e-06 1.95e-06 1.85e-06 1.55e-06 2.2e-06 1.8e-06 1.7e-06 1.8e-06 1.65e-06 1.7e-06 2.2e-06 1.45e-06 1.6e-06 1.85e-06 1.55e-06 1.7e-06 1.75e-06 1.7e-06 1.95e-06 1.9e-06 1.55e-06 1.85e-06 2.35e-06 2.3e-06 1.95e-06
18 2.4e-06 3e-06 1.7e-06 2.4e-06 2.75e-06 2.1e-06 2.8e-06 1.65e-06 2.5e-06 2.8e-06 2e-06 2.85e-06 2.4e-06 1.95e-06 2.9e-06 2.25e-06 2.8e-06 2.2e-06 3e-07 1.05e-06 2.2e-06 1.95e-06 3.15e-06 1.9e-06 1.45e-06 2.95e-06 3e-06 1.4e-06 2e-06 2.7e-06 2.15e-06 3e-06 2.8e-06 6e-07 2.3e-06 2.85e-06 1.45e-06 2.9e-06 2.8e-06 2.75e-06 3.15e-06 2.65e-06 2.6e-06 3e-06 2.4e-06 2.15e-06 1.45e-06 2.55e-06
19 2.35e-06 2.55e-06 1.55e-06 1.65e-06 2.2e-06 2e-06 2.7e-06 1.85e-06 1.95e-06 2.2e-06 1.8e-06 2.3e-06 2.35e-06 2.2e-06 2.35e-06 2.15e-06 2.6e-06 2.2e-06 1.05e-06 2e-06 2.3e-06 2.2e-06 2.7e-06 2.1e-06 1.7e-06 2.7e-06 2.55e-06 1.5e-06 1.95e-06 2.55e-06 2.1e-06 2.55e-06 2.7e-06 1.05e-06 2.3e-06 2.4e-06 1.7e-06 2.45e-06 2.7e-06 2.15e-06 2.7e-06 2.3e-06 1.95e-06 2.55e-06 2.25e-06 2.15e-06 1.5e-06 2.2e-06
20 2e-06 1.4e-06 2.35e-06 2.15e-06 1.9e-06 2.1e-06 1.65e-06 1.9e-06 2.4e-06 2.15e-06 1.95e-06 2e-06 2.1e-06 2.3e-06 2.2e-06 2.1e-06 1.6e-06 1.85e-06 2.2e-06 2.3e-06 2.8e-06 2.45e-06 1.5e-06 2.4e-06 1.9e-06 1.6e-06 1.6e-06 2.25e-06 2.2e-06 1.65e-06 1.95e-06 1.4e-06 1.7e-06 2.25e-06 1.95e-06 1.55e-06 1.95e-06 1.7e-06 1.65e-06 1.6e-06 1.65e-06 1.8e-06 2.05e-06 1.5e-06 1.85e-06 2.5e-06 2.5e-06 2.1e-06
21 1.1e-06 2e-06 1.95e-06 2.05e-06 1.8e-06 1.65e-06 1.75e-06 2.25e-06 1.45e-06 2.35e-06 2.35e-06 2e-06 1.35e-06 1.3e-06 2.4e-06 1.05e-06 1.45e-06 2.35e-06 1.95e-06 2.2e-06 2.45e-06 2e-07 2.2e-06 4.5e-07 2.5e-06 1.6e-06 2.25e-06 1.65e-06 1.95e-06 1.35e-06 1.85e-06 2e-06 1.75e-06 2.15e-06 2.45e-06 2.35e-06 2.3e-06 2.65e-06 1.75e-06 2.55e-06 2.4e-06 1.75e-06 2.4e-06 2.25e-06 1.05e-06 8.5e-07 2.2e-06 2.35e-06
22 1.45e-06 3.5e-07 2.25e-06 1.55e-06 9e-07 1.75e-06 8.5e-07 1.95e-06 1.45e-06 1.35e-06 1.75e-06 1e-06 1.45e-06 2.3e-06 1.45e-06 1.6e-06 9.5e-07 1.75e-06 3.15e-06 2.7e-06 1.5e-06 2.2e-06 2e-07 2.05e-06 2.2e-06 1e-06 5.5e-07 2.25e-06 2.05e-06 9.5e-07 1.8e-06 3.5e-07 9.5e-07 3.05e-06 1.85e-06 8e-07 2.1e-06 8.5e-07 8.5e-07 1e-06 5e-07 7e-07 1.45e-06 3.5e-07 1.25e-06 1.9e-06 2.7e-06 1.45e-06
23 1.1e-06 1.9e-06 1.75e-06 1.95e-06 1.65e-06 1.65e-06 1.6e-06 2.1e-06 1.3e-06 2.1e-06 2.15e-06 1.8e-06 1.3e-06 1.35e-06 2.2e-06 1.1e-06 1.55e-06 2.2e-06 1.9e-06 2.1e-06 2.4e-06 4.5e-07 2.05e-06 7e-07 2.35e-06 1.65e-06 2.05e-06 1.6e-06 1.8e-06 1.35e-06 1.8e-06 1.9e-06 1.6e-06 2.05e-06 2.3e-06 2.2e-06 2.15e-06 2.4e-06 1.6e-06 2.45e-06 2.2e-06 1.65e-06 2.25e-06 2.05e-06 1.05e-06 8.5e-07 2.05e-06 2.1e-06
24 2.3e-06 2.15e-06 1.95e-06 2.15e-06 2.05e-06 2.05e-06 2.3e-06 1.55e-06 2.25e-06 2e-06 1.7e-06 2.1e-06 2.15e-06 2.4e-06 2.1e-06 2.15e-06 2.3e-06 1.95e-06 1.45e-06 1.7e-06 1.9e-06 2.5e-06 2.2e-06 2.35e-06 2.6e-06 2.4e-06 2e-06 1.9e-06 2.1e-06 2.25e-06 2.25e-06 2.15e-06 2.3e-06 1.55e-06 2.05e-06 1.9e-06 1.55e-06 1.75e-06 2.3e-06 2.05e-06 2.05e-06 2.15e-06 2.05e-06 1.95e-06 2.25e-06 2.4e-06 1.85e-06 1.8e-06
25 1.1e-06 6.5e-07 2.15e-06 1.7e-06 1.25e-06 1.8e-06 1.1e-06 2.15e-06 1.6e-06 1.75e-06 1.95e-06 1.4e-06 1.5e-06 2.15e-06 1.75e-06 1.35e-06 5e-07 1.85e-06 2.95e-06 2.7e-06 1.6e-06 1.6e-06 1e-06 1.65e-06 2.4e-06 8e-07 1.05e-06 2.2e-06 2.05e-06 9e-07 1.6e-06 6.5e-07 1.1e-06 2.85e-06 1.95e-06 1e-06 2.2e-06 1.45e-06 1.1e-06 1.2e-06 1.2e-06 1.1e-06 1.75e-06 1.05e-06 1e-06 1.65e-06 2.7e-06 1.75e-06
26 1.45e-06 5.5e-07 2.1e-06 1.5e-06 8e-07 1.75e-06 1.05e-06 1.75e-06 1.35e-06 1.05e-06 1.55e-06 9e-07 1.4e-06 2.35e-06 1.2e-06 1.45e-06 1e-06 1.55e-06 3e-06 2.55e-06 1.6e-06 2.25e-06 5.5e-07 2.05e-06 2e-06 1.05e-06 7e-07 2.2e-06 1.85e-06 1.05e-06 1.8e-06 5.5e-07 1e-06 2.9e-06 1.65e-06 7e-07 1.85e-06 6e-07 1.05e-06 1e-06 5.5e-07 9e-07 1.25e-06 4e-07 1.3e-06 1.9e-06 2.45e-06 1.25e-06
27 1.85e-06 2.1e-06 1.6e-06 1.7e-06 1.8e-06 1.95e-06 2.25e-06 1.9e-06 1.5e-06 2.1e-06 1.9e-06 1.95e-06 1.95e-06 2e-06 2.2e-06 1.75e-06 2.1e-06 2.2e-06 1.4e-06 1.5e-06 2.25e-06 1.65e-06 2.25e-06 1.6e-06 1.9e-06 2.2e-06 2.2e-06 2.7e-06 1.9e-06 2.05e-06 1.95e-06 2.1e-06 2.25e-06 1.4e-06 2.3e-06 2.2e-06 1.75e-06 2.35e-06 2.25e-06 2.2e-06 2.35e-06 1.85e-06 2.05e-06 2.2e-06 1.75e-06 1.65e-06 1.65e-06 2.05e-06
28 1.9e-06 1.9e-06 1.85e-06 1.8e-06 1.7e-06 2.05e-06 2.05e-06 1.95e-06 1.7e-06 1.85e-06 1.85e-06 1.8e-06 1.9e-06 1.8e-06 2e-06 1.65e-06 2e-06 1.8e-06 2e-06 1.95e-06 2.2e-06 1.95e-06 2.05e-06 1.8e-06 2.1e-06 2.05e-06 1.85e-06 1.9e-06 2.7e-06 1.95e-06 1.6e-06 1.9e-06 2.05e-06 2e-06 1.9e-06 1.95e-06 2e-06 1.95e-06 2.05e-06 2.05e-06 2e-06 1.9e-06 1.85e-06 1.85e-06 1.75e-06 1.95e-06 2.05e-06 2e-06
29 1.15e-06 8.5e-07 2.15e-06 1.75e-06 1.2e-06 1.6e-06 1e-06 2e-06 1.55e-06 1.7e-06 1.9e-06 1.35e-06 1.3e-06 1.7e-06 1.8e-06 1.35e-06 9e-07 1.7e-06 2.7e-06 2.55e-06 1.65e-06 1.35e-06 9.5e-07 1.35e-06 2.25e-06 9e-07 1.05e-06 2.05e-06 1.95e-06 1.5e-06 1.65e-06 8.5e-07 1e-06 2.7e-06 1.8e-06 1.2e-06 2.1e-06 1.4e-06 1e-06 1.4e-06 1.15e-06 1.2e-06 1.8e-06 1e-06 9.5e-07 1.55e-06 2.55e-06 1.75e-06
30 1.7e-06 1.55e-06 1.95e-06 1.85e-06 1.75e-06 2e-06 1.8e-06 2.1e-06 1.8e-06 2.1e-06 2e-06 1.85e-06 1.9e-06 1.7e-06 2.15e-06 1.75e-06 1.6e-06 1.8e-06 2.15e-06 2.1e-06 1.95e-06 1.85e-06 1.8e-06 1.8e-06 2.25e-06 1.6e-06 1.8e-06 1.95e-06 1.6e-06 1.65e-06 2.8e-06 1.55e-06 1.8e-06 2.15e-06 1.9e-06 1.8e-06 2.15e-06 2.1e-06 1.8e-06 1.8e-06 1.95e-06 1.7e-06 1.95e-06 1.8e-06 1.55e-06 1.9e-06 2.3e-06 2.1e-06
31 1.2e-06 2.5e-07 2.05e-06 1.4e-06 8.5e-07 1.7e-06 8.5e-07 1.9e-06 1.3e-06 1.3e-06 1.7e-06 9.5e-07 1.4e-06 2.25e-06 1.35e-06 1.4e-06 6.5e-07 1.65e-06 3e-06 2.55e-06 1.4e-06 2e-06 3.5e-07 1.9e-06 2.15e-06 6.5e-07 5.5e-07 2.1e-06 1.9e-06 8.5e-07 1.55e-06 5e-07 9e-07 2.9e-06 1.75e-06 6.5e-07 2e-06 9e-07 8.5e-07 8.5e-07 6e-07 6.5e-07 1.35e-06 4.5e-07 1.05e-06 1.7e-06 2.55e-06 1.35e-06
32 1.4e-06 9e-07 2.4e-06 1.9e-06 1.35e-06 1.8e-06 8e-07 2.05e-06 1.8e-06 1.8e-06 2e-06 1.45e-06 1.5e-06 2e-06 1.9e-06 1.55e-06 1.05e-06 1.7e-06 2.8e-06 2.7e-06 1.7e-06 1.75e-06 9.5e-07 1.6e-06 2.3e-06 1.1e-06 1e-06 2.25e-06 2.05e-06 1e-06 1.8e-06 9e-07 1.5e-06 2.85e-06 1.8e-06 1.25e-06 2.15e-06 1.4e-06 8e-07 1.45e-06 1.15e-06 1.25e-06 1.9e-06 1e-06 1.2e-06 1.85e-06 2.7e-06 1.9e-06
33 2.5e-06 2.9e-06 1.45e-06 2.2e-06 2.6e-06 2.2e-06 2.85e-06 1.8e-06 2.4e-06 2.65e-06 1.7e-06 2.7e-06 2.5e-06 2.05e-06 2.75e-06 2.3e-06 2.75e-06 2.2e-06 6e-07 1.05e-06 2.25e-06 2.15e-06 3.05e-06 2.05e-06 1.55e-06 2.85e-06 2.9e-06 1.4e-06 2e-06 2.7e-06 2.15e-06 2.9e-06 2.85e-06 9e-07 2.3e-06 2.75e-06 1.5e-06 2.8e-06 2.85e-06 2.65e-06 3.05e-06 2.65e-06 2.4e-06 2.9e-06 2.4e-06 2.3e-06 1.45e-06 2.45e-06
34 2.1e-06 1.75e-06 2.25e-06 2.15e-06 1.85e-06 2.15e-06 1.8e-06 2e-06 2.2e-06 1.95e-06 1.9e-06 1.95e-06 2.05e-06 2.1e-06 2.05e-06 2.05e-06 1.9e-06 1.45e-06 2.3e-06 2.3e-06 1.95e-06 2.45e-06 1.85e-06 2.3e-06 2.05e-06 1.95e-06 1.65e-06 2.3e-06 1.9e-06 1.8e-06 1.9e-06 1.75e-06 1.8e-06 2.3e-06 2.9e-06 1.7e-06 1.95e-06 1.65e-06 1.8e-06 1.85e-06 1.8e-06 2.05e-06 2e-06 1.65e-06 1.95e-06 2.45e-06 2.4e-06 2.05e-06
35 1.5e-06 6.5e-07 2.05e-06 1.5e-06 1e-06 1.8e-06 1.25e-06 1.8e-06 1.5e-06 1.1e-06 1.6e-06 1.1e-06 1.55e-06 2.5e-06 1.15e-06 1.55e-06 1e-06 1.6e-06 2.85e-06 2.4e-06 1.55e-06 2.35e-06 8e-07 2.2e-06 1.9e-06 1e-06 7e-07 2.2e-06 1.95e-06 1.2e-06 1.8e-06 6.5e-07 1.25e-06 2.75e-06 1.7e-06 1.2e-06 1.8e-06 6.5e-07 1.25e-06 9.5e-07 8e-07 1.05e-06 1.3e-06 6.5e-07 1.4e-06 2e-06 2.3e-06 1.25e-06
36 2.1e-06 2e-06 1.85e-06 2.05e-06 1.9e-06 2.05e-06 2.15e-06 1.65e-06 2.05e-06 1.9e-06 1.7e-06 2e-06 2.05e-06 2.35e-06 2e-06 1.95e-06 2.1e-06 1.85e-06 1.45e-06 1.7e-06 1.95e-06 2.3e-06 2.1e-06 2.15e-06 1.55e-06 2.2e-06 1.85e-06 1.75e-06 2e-06 2.1e-06 2.15e-06 2e-06 2.15e-06 1.5e-06 1.95e-06 1.8e-06 2.8e-06 1.7e-06 2.15e-06 2e-06 2e-06 2e-06 2e-06 1.85e-06 2.05e-06 2.2e-06 1.75e-06 1.85e-06
37 1.8e-06 9e-07 2.15e-06 1.65e-06 9.5e-07 1.85e-06 1.4e-06 1.65e-06 1.6e-06 8.5e-07 1.45e-06 1.05e-06 1.5e-06 2.6e-06 9.5e-07 1.65e-06 1.4e-06 1.55e-06 2.9e-06 2.45e-06 1.7e-06 2.65e-06 8.5e-07 2.4e-06 1.75e-06 1.45e-06 6e-07 2.35e-06 1.95e-06 1.4e-06 2.1e-06 9e-07 1.4e-06 2.8e-06 1.65e-06 6.5e-07 1.7e-06 5e-07 1.4e-06 1.1e-06 6.5e-07 1.25e-06 1.2e-06 5e-07 1.7e-06 2.25e-06 2.25e-06 1.15e-06
38 1.4e-06 8.5e-07 2.4e-06 1.9e-06 1.35e-06 1.8e-06 7.5e-07 2.05e-06 1.8e-06 1.8e-06 2e-06 1.45e-06 1.5e-06 2e-06 1.9e-06 1.55e-06 1.05e-06 1.7e-06 2.8e-06 2.7e-06 1.65e-06 1.75e-06 8.5e-07 1.6e-06 2.3e-06 1.1e-06 1.05e-06 2.25e-06 2.05e-06 1e-06 1.8e-06 8.5e-07 8e-07 2.85e-06 1.8e-06 1.25e-06 2.15e-06 1.4e-06 1.5e-06 1.45e-06 1.1e-06 1.2e-06 1.9e-06 9.5e-07 1.2e-06 1.85e-06 2.7e-06 1.9e-06
39 1.75e-06 8.5e-07 2.15e-06 1.35e-06 1.25e-06 1.8e-06 1.45e-06 1.95e-06 1.7e-06 1.45e-06 1.75e-06 1.35e-06 1.85e-06 2.5e-06 1.55e-06 1.85e-06 1.2e-06 1.75e-06 2.75e-06 2.15e-06 1.6e-06 2.55e-06 1e-06 2.45e-06 2.05e-06 1.2e-06 1e-06 2.2e-06 2.05e-06 1.4e-06 1.8e-06 8.5e-07 1.45e-06 2.65e-06 1.85e-06 9.5e-07 2e-06 1.1e-06 1.45e-06 1.6e-06 1.1e-06 1.25e-06 1.35e-06 9.5e-07 1.6e-06 2.25e-06 2.4e-06 1.6e-06
