 slim_762242292 slim_762242279 slim_762242281 slim_762242285 slim_762242261 slim_762242269 slim_762242280 slim_762242282 slim_762242294 slim_762242299 slim_762242265 slim_762242293 slim_762242278 slim_762242266 slim_762242283 slim_762242284 slim_762242257 slim_762242262 slim_762242277 slim_762242286 slim_762242255 slim_762242288 slim_762242253 slim_762242297 slim_762242258 slim_762242271 slim_762242298 slim_762242263 slim_762242260 slim_762242275 slim_762242273 slim_762242272 slim_762242254 slim_762242295 slim_762242289 slim_762242264 slim_762242291 slim_762242276 slim_762242267 slim_762242287 slim_762242270 slim_762242268 slim_762242274 slim_762242259 slim_762242256 slim_762242296 slim_762242290
10 1.75e-06 1.6e-06 1.5e-06 1.6e-06 2.05e-06 1.5e-06 2e-06 1.75e-06 1.75e-06 1.95e-06 2.4e-06 1.8e-06 2e-06 1.5e-06 1.3e-06 1.8e-06 1.75e-06 2.2e-06 1.95e-06 1.8e-06 1.8e-06 1.85e-06 1.65e-06 1.55e-06 1.25e-06 1.8e-06 1.95e-06 1.95e-06 1.85e-06 1.95e-06 1.75e-06 1.8e-06 1.25e-06 1.75e-06 1.4e-06 1.5e-06 1.8e-06 1.6e-06 1.45e-06 1.35e-06 1.4e-06 1.45e-06 1.75e-06 1.8e-06 1.7e-06 1.85e-06 1.45e-06
11 1.55e-06 1.95e-06 1.8e-06 1.25e-06 1.35e-06 1.9e-06 2.4e-06 1.7e-06 1.4e-06 2.4e-06 1.8e-06 2.3e-06 2.4e-06 1.8e-06 1.25e-06 1.2e-06 1.6e-06 2.1e-06 2.2e-06 1.55e-06 1.75e-06 1.45e-06 1.45e-06 1.65e-06 1.85e-06 2.2e-06 2.4e-06 1.3e-06 1.45e-06 2.3e-06 2.6e-06 1.4e-06 1.35e-06 1.7e-06 1.6e-06 1.95e-06 1.85e-06 1.45e-06 1.4e-06 1.7e-06 1.7e-06 1.45e-06 1.6e-06 1.45e-06 1.5e-06 1.65e-06 2.05e-06
12 2.45e-06 1.9e-06 1.85e-06 2.2e-06 2.8e-06 2.25e-06 1.6e-06 2.35e-06 2.25e-06 1.65e-06 2e-06 2.4e-06 3.1e-06 1.85e-06 1.8e-06 2.4e-06 2.45e-06 2.45e-06 2.3e-06 2.5e-06 2.5e-06 2.2e-06 2.25e-06 2.15e-06 2e-06 1.95e-06 1.65e-06 2.45e-06 2.6e-06 1.9e-06 2.1e-06 2.2e-06 1.7e-06 2.35e-06 1.8e-06 2.15e-06 1.8e-06 2.1e-06 2e-06 2.05e-06 2.25e-06 2e-06 2.6e-06 2.3e-06 2.35e-06 2.45e-06 2.05e-06
13 1.7e-06 1.65e-06 9e-07 1.6e-06 2.3e-06 1.75e-06 1.85e-06 1.7e-06 1.75e-06 2.05e-06 1.5e-06 1.8e-06 1.85e-06 1.7e-06 1.2e-06 1.8e-06 1.55e-06 2.6e-06 2.35e-06 1.7e-06 1.6e-06 1.6e-06 1.55e-06 1.4e-06 1.45e-06 2.05e-06 2.05e-06 1.75e-06 1.95e-06 2e-06 2.35e-06 1.55e-06 1e-06 1.7e-06 1.2e-06 1.05e-06 1.5e-06 1.5e-06 1.35e-06 1.55e-06 1.8e-06 1.3e-06 2.05e-06 1.8e-06 1.55e-06 1.8e-06 1.65e-06
14 1.85e-06 1.5e-06 1.2e-06 1.15e-06 2.2e-06 1.7e-06 1.8e-06 1.8e-06 1.6e-06 2e-06 1.3e-06 1.25e-06 1.8e-06 1.2e-06 5e-07 1.25e-06 1.9e-06 2.6e-06 2.45e-06 1.75e-06 1.95e-06 1.45e-06 1.55e-06 1.2e-06 1.65e-06 2e-06 2e-06 1.8e-06 1.8e-06 1.9e-06 2.7e-06 1.4e-06 6.5e-07 1.8e-06 1.1e-06 1.55e-06 1.4e-06 7.5e-07 9e-07 1.35e-06 1.75e-06 9.5e-07 2.2e-06 1.65e-06 1.75e-06 1.9e-06 1.85e-06
15 1.55e-06 1.95e-06 1.8e-06 1.25e-06 1.35e-06 1.9e-06 2.4e-06 1.65e-06 1.4e-06 2.4e-06 1.8e-06 1.2e-06 2.4e-06 1.8e-06 1.25e-06 2.3e-06 1.6e-06 2.05e-06 2.2e-06 1.55e-06 1.75e-06 1.4e-06 1.45e-06 1.65e-06 1.85e-06 2.2e-06 2.4e-06 1.3e-06 1.4e-06 2.3e-06 2.6e-06 1.4e-06 1.35e-06 1.65e-06 1.6e-06 1.95e-06 1.85e-06 1.45e-06 1.4e-06 1.7e-06 1.7e-06 1.45e-06 1.6e-06 1.45e-06 1.5e-06 1.6e-06 2.05e-06
16 1.15e-06 2.1e-06 1.55e-06 1.5e-06 1.25e-06 1.85e-06 2.45e-06 1.35e-06 1.35e-06 2.25e-06 1.75e-06 1.6e-06 2.45e-06 1.55e-06 1.9e-06 1.6e-06 2.1e-06 1.9e-06 1.85e-06 1.35e-06 1.2e-06 1.6e-06 1.25e-06 1.65e-06 1.5e-06 2.05e-06 2.25e-06 1.2e-06 1.4e-06 2.4e-06 2.1e-06 1.55e-06 1.55e-06 1.35e-06 1.55e-06 1.35e-06 1.75e-06 2.05e-06 1.7e-06 1.8e-06 1.65e-06 1.7e-06 1.2e-06 1.4e-06 1.15e-06 1.3e-06 1.7e-06
17 1.85e-06 2.25e-06 2.6e-06 2e-06 1.45e-06 2.15e-06 2.45e-06 1.9e-06 1.9e-06 2.25e-06 2.2e-06 2.1e-06 2.45e-06 2.6e-06 2.6e-06 2.05e-06 1.9e-06 2.7e-06 1.55e-06 2.05e-06 2.05e-06 2.1e-06 1.9e-06 2.4e-06 2e-06 1.85e-06 2.25e-06 1.8e-06 1.75e-06 2.15e-06 1.55e-06 2.1e-06 2.35e-06 1.9e-06 2.4e-06 2.55e-06 2.25e-06 2.6e-06 2.3e-06 2.25e-06 1.85e-06 2.35e-06 1.5e-06 1.95e-06 1.85e-06 1.95e-06 2.2e-06
18 1.8e-06 2.1e-06 2.35e-06 2e-06 1.8e-06 1.9e-06 2.3e-06 1.75e-06 1.95e-06 2.05e-06 1.95e-06 2.2e-06 2.3e-06 2.35e-06 2.45e-06 2.2e-06 1.85e-06 1.55e-06 2.4e-06 2.05e-06 1.9e-06 2.25e-06 1.8e-06 2.1e-06 1.7e-06 1.65e-06 2.05e-06 2.15e-06 1.85e-06 2.05e-06 1.35e-06 2.2e-06 2.15e-06 1.75e-06 2.15e-06 2.2e-06 2e-06 2.45e-06 2.1e-06 2e-06 1.6e-06 2.15e-06 1.45e-06 2e-06 1.9e-06 1.95e-06 1.9e-06
19 1.4e-06 2.1e-06 1.7e-06 1.45e-06 1.35e-06 1.9e-06 2.5e-06 1.55e-06 1.3e-06 2.25e-06 1.8e-06 1.55e-06 2.5e-06 1.7e-06 1.75e-06 1.55e-06 1.35e-06 2.05e-06 2.05e-06 2.3e-06 1.5e-06 1.6e-06 1.3e-06 1.7e-06 1.55e-06 2.05e-06 2.25e-06 1.25e-06 1.35e-06 2.4e-06 2.35e-06 1.55e-06 1.4e-06 1.55e-06 1.35e-06 1.3e-06 1.75e-06 1.85e-06 1.5e-06 1.85e-06 1.75e-06 1.5e-06 1.45e-06 1.35e-06 1.3e-06 1.5e-06 1.75e-06
20 1.3e-06 2.15e-06 1.6e-06 1.5e-06 1.5e-06 1.9e-06 2.5e-06 1.4e-06 1.5e-06 2.3e-06 1.8e-06 1.75e-06 2.5e-06 1.6e-06 1.95e-06 1.75e-06 1.2e-06 2.05e-06 1.9e-06 1.5e-06 2.2e-06 1.75e-06 1.25e-06 1.7e-06 1.55e-06 2.1e-06 2.3e-06 1.45e-06 1.55e-06 2.45e-06 2.15e-06 1.7e-06 1.6e-06 1.4e-06 1.6e-06 1.4e-06 1.8e-06 2.1e-06 1.75e-06 1.85e-06 1.7e-06 1.75e-06 1.35e-06 1.55e-06 1.3e-06 1.45e-06 1.75e-06
21 1.6e-06 1.85e-06 1.6e-06 1.35e-06 1.4e-06 1.9e-06 2.25e-06 1.7e-06 1.5e-06 2.5e-06 1.85e-06 1.45e-06 2.2e-06 1.6e-06 1.45e-06 1.4e-06 1.6e-06 2.1e-06 2.25e-06 1.6e-06 1.75e-06 2.4e-06 1.45e-06 1.7e-06 1.9e-06 2.3e-06 2.5e-06 1.2e-06 1.5e-06 2.2e-06 2.6e-06 1.25e-06 1.4e-06 1.7e-06 1.7e-06 1.95e-06 1.85e-06 1.55e-06 1.5e-06 1.9e-06 1.8e-06 1.5e-06 1.65e-06 1.55e-06 1.55e-06 1.65e-06 2.1e-06
22 1.25e-06 1.9e-06 1.55e-06 1.2e-06 1.3e-06 1.75e-06 2.25e-06 1.3e-06 1.2e-06 2.05e-06 1.65e-06 1.45e-06 2.25e-06 1.55e-06 1.55e-06 1.45e-06 1.25e-06 1.9e-06 1.8e-06 1.3e-06 1.25e-06 1.45e-06 1.8e-06 1.5e-06 1.4e-06 1.85e-06 2.05e-06 1.2e-06 1.25e-06 2.2e-06 2.15e-06 1.4e-06 1.2e-06 1.3e-06 1.2e-06 1.45e-06 1.45e-06 1.7e-06 1.35e-06 1.7e-06 1.6e-06 1.35e-06 1.3e-06 1.25e-06 1.25e-06 1.35e-06 1.6e-06
23 1.6e-06 1.75e-06 1.4e-06 1.45e-06 2.1e-06 1.5e-06 2.15e-06 1.5e-06 1.6e-06 2.1e-06 1.55e-06 1.65e-06 2.15e-06 1.4e-06 1.2e-06 1.65e-06 1.65e-06 2.4e-06 2.1e-06 1.7e-06 1.7e-06 1.7e-06 1.5e-06 2e-06 1.5e-06 1.95e-06 2.1e-06 1.85e-06 1.65e-06 2.1e-06 2.35e-06 1.65e-06 1.1e-06 1.5e-06 1.25e-06 1.45e-06 1.65e-06 1.15e-06 1e-06 1.6e-06 1.7e-06 1.05e-06 1.75e-06 1.65e-06 1.65e-06 1.6e-06 1.7e-06
24 1.5e-06 1.65e-06 1.45e-06 1.65e-06 1.9e-06 1.45e-06 2e-06 1.5e-06 1.5e-06 1.65e-06 1.25e-06 1.85e-06 2e-06 1.45e-06 1.65e-06 1.85e-06 1.5e-06 2e-06 1.7e-06 1.55e-06 1.55e-06 1.9e-06 1.4e-06 1.5e-06 1.7e-06 1.5e-06 1.65e-06 1.8e-06 1.6e-06 1.95e-06 1.45e-06 1.85e-06 1.2e-06 1.5e-06 1.05e-06 1.15e-06 1.6e-06 1.85e-06 1.4e-06 1.3e-06 1.35e-06 1.4e-06 1.5e-06 1.55e-06 1.45e-06 1.6e-06 1.1e-06
25 2e-06 1.9e-06 2.05e-06 2e-06 2.25e-06 1.95e-06 1.95e-06 1.9e-06 1.9e-06 1.6e-06 1.8e-06 2.2e-06 1.95e-06 2.05e-06 2e-06 2.2e-06 2.05e-06 1.85e-06 1.65e-06 2.05e-06 2.1e-06 2.3e-06 1.85e-06 1.95e-06 1.5e-06 2.6e-06 1.6e-06 2.25e-06 1.95e-06 1.85e-06 1.5e-06 2.25e-06 1.65e-06 1.9e-06 1.55e-06 1.85e-06 1.7e-06 2.15e-06 1.75e-06 1.85e-06 1.85e-06 1.8e-06 1.95e-06 1.95e-06 1.9e-06 2.1e-06 1.7e-06
26 2.2e-06 2.1e-06 2.05e-06 2.2e-06 2.65e-06 2.25e-06 1.65e-06 2.1e-06 1.8e-06 1e-06 1.95e-06 2.4e-06 1.65e-06 2.05e-06 2e-06 2.4e-06 2.25e-06 2.25e-06 2.05e-06 2.25e-06 2.3e-06 2.5e-06 2.05e-06 2.1e-06 1.65e-06 1.6e-06 2e-06 2.45e-06 2.3e-06 2.05e-06 1.85e-06 2.45e-06 1.65e-06 2.1e-06 1.25e-06 1.85e-06 1.6e-06 2.3e-06 1.9e-06 2e-06 2.2e-06 1.95e-06 2.35e-06 1.85e-06 2.1e-06 2.1e-06 1.55e-06
27 1.2e-06 2.1e-06 1.75e-06 1.3e-06 7.5e-07 2.05e-06 2.45e-06 1.5e-06 1.15e-06 2.45e-06 1.95e-06 1.3e-06 2.45e-06 1.75e-06 1.8e-06 1.3e-06 1.2e-06 1.8e-06 2.15e-06 1.25e-06 1.45e-06 1.2e-06 1.2e-06 1.85e-06 1.8e-06 2.25e-06 2.45e-06 1.1e-06 1.2e-06 2.4e-06 2.5e-06 1.15e-06 1.55e-06 1.5e-06 1.65e-06 1.85e-06 1.85e-06 1.95e-06 1.7e-06 2e-06 1.9e-06 1.7e-06 1.25e-06 1.2e-06 1.2e-06 1.3e-06 2e-06
28 1.35e-06 2.05e-06 1.95e-06 1.35e-06 1.1e-06 1.8e-06 2.6e-06 1.45e-06 1.2e-06 2.3e-06 1.85e-06 1.45e-06 2.6e-06 1.95e-06 1.8e-06 1.4e-06 1.4e-06 1.75e-06 1.85e-06 1.35e-06 1.55e-06 1.5e-06 1.25e-06 1.65e-06 1.6e-06 1.95e-06 2.3e-06 1.2e-06 1.8e-06 2.35e-06 2.25e-06 1.5e-06 1.5e-06 1.45e-06 1.45e-06 1.8e-06 1.85e-06 1.75e-06 1.4e-06 1.9e-06 1.65e-06 1.45e-06 1.25e-06 1.25e-06 1.3e-06 1.4e-06 1.8e-06
29 2.4e-06 1.8e-06 2e-06 2.1e-06 2.55e-06 2.05e-06 1.9e-06 2.3e-06 2.3e-06 2.05e-06 1.95e-06 2.3e-06 1.9e-06 2e-06 1.9e-06 2.3e-06 2.4e-06 2.15e-06 2.05e-06 2.4e-06 2.45e-06 2.2e-06 2.2e-06 2.1e-06 1.95e-06 1.85e-06 2.05e-06 2.4e-06 2.35e-06 3.4e-06 1.85e-06 2.15e-06 1.8e-06 2.3e-06 2e-06 2.25e-06 2e-06 2e-06 1.9e-06 2e-06 2e-06 1.9e-06 2.35e-06 2.35e-06 2.25e-06 2.5e-06 2.15e-06
30 2.1e-06 1.95e-06 2.35e-06 2.4e-06 2.2e-06 1.8e-06 2.1e-06 2.05e-06 2.3e-06 1.85e-06 1.75e-06 2.6e-06 2.1e-06 2.35e-06 2.7e-06 2.6e-06 2.1e-06 1.55e-06 1.35e-06 2.35e-06 2.15e-06 2.6e-06 2.15e-06 2.35e-06 1.45e-06 1.5e-06 1.85e-06 2.5e-06 2.25e-06 1.85e-06 1.5e-06 2.55e-06 2.3e-06 2.05e-06 2.25e-06 2.15e-06 2.25e-06 2.8e-06 2.4e-06 1.8e-06 1.55e-06 2.4e-06 1.7e-06 2.35e-06 2.1e-06 2.25e-06 1.65e-06
31 1.55e-06 1.8e-06 1.55e-06 1.3e-06 1.35e-06 1.85e-06 2.2e-06 1.7e-06 1.45e-06 2.45e-06 1.8e-06 1.4e-06 2.2e-06 1.55e-06 1.4e-06 1.4e-06 1.55e-06 2.1e-06 2.2e-06 1.55e-06 1.7e-06 1.25e-06 1.4e-06 1.65e-06 1.85e-06 2.25e-06 2.45e-06 1.15e-06 1.5e-06 2.15e-06 2.55e-06 2.3e-06 1.35e-06 1.7e-06 1.65e-06 1.9e-06 1.8e-06 1.5e-06 1.45e-06 1.85e-06 1.75e-06 1.45e-06 1.6e-06 1.5e-06 1.5e-06 1.65e-06 2.05e-06
32 1.55e-06 1.45e-06 1e-06 1.15e-06 2e-06 1.55e-06 1.7e-06 1.5e-06 1.3e-06 1.65e-06 1.25e-06 1.35e-06 1.7e-06 1e-06 6.5e-07 1.35e-06 1.55e-06 2.35e-06 2.15e-06 1.4e-06 1.6e-06 1.4e-06 1.2e-06 1.1e-06 1.2e-06 1.65e-06 1.65e-06 1.55e-06 1.5e-06 1.8e-06 2.3e-06 1.35e-06 9e-07 1.5e-06 6.5e-07 1.05e-06 1.1e-06 9.5e-07 8e-07 1.3e-06 1.6e-06 8e-07 1.9e-06 1.35e-06 1.4e-06 1.6e-06 1.4e-06
33 1.3e-06 2.1e-06 1.7e-06 1.5e-06 1.55e-06 1.85e-06 2.35e-06 1.05e-06 1.45e-06 2.1e-06 1.75e-06 1.7e-06 2.35e-06 1.7e-06 1.8e-06 1.65e-06 1.35e-06 1.9e-06 1.75e-06 1.55e-06 1.4e-06 1.7e-06 1.3e-06 1.5e-06 1.5e-06 1.9e-06 2.1e-06 1.5e-06 1.45e-06 2.3e-06 2.05e-06 1.7e-06 1.5e-06 2.1e-06 1.5e-06 1.55e-06 1.65e-06 1.95e-06 1.6e-06 1.8e-06 1.7e-06 1.65e-06 1.35e-06 1.5e-06 1.45e-06 1.3e-06 1.7e-06
34 1.55e-06 1.7e-06 1.2e-06 1.4e-06 2.1e-06 1.7e-06 1.8e-06 1.5e-06 1.1e-06 1.25e-06 1.4e-06 1.6e-06 1.8e-06 1.2e-06 1.1e-06 1.6e-06 1.55e-06 2.4e-06 2.15e-06 1.35e-06 1.6e-06 1.7e-06 1.2e-06 1.25e-06 1.05e-06 1.55e-06 1.25e-06 1.65e-06 1.45e-06 2e-06 2.25e-06 1.65e-06 6.5e-07 1.5e-06 5e-07 9e-07 1.1e-06 1.35e-06 9e-07 1.45e-06 1.75e-06 9e-07 1.9e-06 1.15e-06 1.35e-06 1.5e-06 1.05e-06
35 1.55e-06 1.95e-06 1.05e-06 1.75e-06 2.3e-06 1.8e-06 2.15e-06 1.55e-06 1.6e-06 1.85e-06 1.5e-06 1.95e-06 2.15e-06 1.05e-06 1.55e-06 1.95e-06 1.35e-06 2.55e-06 2.2e-06 1.3e-06 1.4e-06 1.95e-06 1.45e-06 1.45e-06 1.15e-06 1.85e-06 1.85e-06 1.85e-06 1.8e-06 2.25e-06 2.15e-06 1.9e-06 1.05e-06 1.55e-06 9e-07 9e-07 1.45e-06 1.85e-06 1.4e-06 1.55e-06 1.8e-06 1.35e-06 1.9e-06 1.65e-06 1.35e-06 1.65e-06 1.35e-06
36 1.75e-06 2.05e-06 1.5e-06 1.65e-06 2.2e-06 2.1e-06 1.8e-06 1.65e-06 1.6e-06 1.6e-06 1.8e-06 1.85e-06 1.8e-06 1.5e-06 1.4e-06 1.85e-06 1.75e-06 2.25e-06 2e-06 1.75e-06 1.8e-06 1.85e-06 1.45e-06 1.65e-06 1.6e-06 1.7e-06 1.6e-06 1.85e-06 1.85e-06 2e-06 2.25e-06 1.8e-06 1.1e-06 1.65e-06 1.1e-06 1.45e-06 1.7e-06 1.75e-06 1.45e-06 1.85e-06 2.05e-06 1.45e-06 2.1e-06 1.65e-06 1.7e-06 1.85e-06 1.75e-06
37 2e-06 1.6e-06 1.5e-06 1.25e-06 2.2e-06 1.5e-06 2.1e-06 1.95e-06 1.7e-06 2.3e-06 1.6e-06 1.45e-06 2.1e-06 1.5e-06 7.5e-07 1.45e-06 2.05e-06 2.6e-06 2.45e-06 1.85e-06 2.1e-06 1.55e-06 1.7e-06 1.15e-06 1.85e-06 2.15e-06 2.3e-06 1.95e-06 1.75e-06 2e-06 2.8e-06 1.5e-06 9.5e-07 1.95e-06 1.35e-06 1.85e-06 1.75e-06 1e-06 8e-07 1.65e-06 1.75e-06 8.5e-07 2.15e-06 1.75e-06 1.85e-06 2.05e-06 2.05e-06
38 1.65e-06 1.55e-06 1.35e-06 1.2e-06 1.95e-06 1.4e-06 2e-06 1.6e-06 1.35e-06 1.9e-06 1.45e-06 1.4e-06 2e-06 1.35e-06 9e-07 1.4e-06 1.7e-06 2.3e-06 2.1e-06 1.5e-06 1.75e-06 1.5e-06 1.35e-06 1e-06 1.4e-06 1.75e-06 1.9e-06 1.7e-06 1.4e-06 1.9e-06 2.4e-06 1.45e-06 8e-07 1.6e-06 9e-07 1.4e-06 1.45e-06 8e-07 1.3e-06 1.5e-06 1.6e-06 7e-07 1.8e-06 1.4e-06 1.5e-06 1.7e-06 1.6e-06
39 1.8e-06 1.65e-06 1.55e-06 1.65e-06 2.1e-06 1.55e-06 2.05e-06 1.8e-06 1.8e-06 2e-06 1.35e-06 1.7e-06 2.05e-06 1.55e-06 1.35e-06 1.7e-06 1.8e-06 2.25e-06 2e-06 1.85e-06 1.85e-06 1.9e-06 1.7e-06 1.6e-06 1.3e-06 1.85e-06 2e-06 2e-06 1.9e-06 2e-06 1.8e-06 1.85e-06 1.3e-06 1.8e-06 1.45e-06 1.55e-06 1.85e-06 1.65e-06 1.5e-06 2.5e-06 1.4e-06 1.5e-06 1.8e-06 1.85e-06 1.75e-06 1.9e-06 1.5e-06
