 slim_762043064 slim_762043082 slim_762043069 slim_762043041 slim_762043052 slim_762043042 slim_762043063 slim_762043081 slim_762043056 slim_762043061 slim_762043074 slim_762043075 slim_762043078 slim_762043039 slim_762043072 slim_762043049 slim_762043070 slim_762043038 slim_762043044 slim_762043058 slim_762043043 slim_762043051 slim_762043076 slim_762043077 slim_762043048 slim_762043040 slim_762043046 slim_762043057 slim_762043050 slim_762043079 slim_762043080 slim_762043067 slim_762043066 slim_762043062 slim_762043053 slim_762043055 slim_762043073 slim_762043054 slim_762043065 slim_762043068 slim_762043047 slim_762043059 slim_762043060 slim_762043071 slim_762043045
10 1.55e-06 1.05e-06 1.5e-06 1.35e-06 1.15e-06 1.4e-06 1.35e-06 1.1e-06 1.45e-06 1.5e-06 1.8e-06 1.05e-06 9e-07 1.3e-06 1.25e-06 1.25e-06 1.15e-06 1.35e-06 1.3e-06 1.65e-06 1.5e-06 1.05e-06 1.25e-06 1.35e-06 1.4e-06 1.6e-06 1.2e-06 1.15e-06 1.25e-06 1.75e-06 1.1e-06 1.3e-06 1.45e-06 1.45e-06 1.35e-06 1.25e-06 1.4e-06 1.8e-06 1.4e-06 1.4e-06 1.45e-06 1.5e-06 1.4e-06 1.15e-06 1.3e-06
11 1.6e-06 1.1e-06 1.55e-06 1.4e-06 1.25e-06 1.45e-06 1.4e-06 1.05e-06 1.5e-06 1.55e-06 1.05e-06 1.9e-06 1e-06 1.4e-06 1.2e-06 1.3e-06 1.2e-06 1.45e-06 1.25e-06 1.7e-06 1.55e-06 1.05e-06 1.3e-06 1.4e-06 1.45e-06 1.65e-06 1.25e-06 1.25e-06 1.3e-06 1.8e-06 1.2e-06 1.4e-06 1.5e-06 1.5e-06 1.4e-06 1.35e-06 1.45e-06 1.85e-06 1.45e-06 1.45e-06 1.5e-06 1.55e-06 1.5e-06 1.25e-06 1.25e-06
12 1.1e-06 1.7e-06 1.1e-06 9.5e-07 7.5e-07 9.5e-07 8e-07 1.05e-06 8e-07 1e-06 9e-07 1e-06 3e-07 1.25e-06 7e-07 9e-07 1.2e-06 8.5e-07 7.5e-07 1.8e-06 1e-06 3e-07 9e-07 9e-07 9.5e-07 1.3e-06 7.5e-07 1.1e-06 6e-07 1.4e-06 9e-07 7e-07 9e-07 9.5e-07 8.5e-07 6.5e-07 1e-06 1.4e-06 9e-07 1.45e-06 1.5e-06 1.65e-06 8.5e-07 5e-07 1.25e-06
13 1.5e-06 1.5e-06 1.8e-06 1.65e-06 1.35e-06 1.6e-06 1.7e-06 1.45e-06 1.65e-06 1.65e-06 1.3e-06 1.4e-06 1.25e-06 2.3e-06 1.45e-06 1.55e-06 1.6e-06 1.55e-06 1.5e-06 1.55e-06 1.8e-06 1.3e-06 1.4e-06 1.55e-06 1.7e-06 1.8e-06 1.5e-06 1.25e-06 1.6e-06 1.9e-06 1.45e-06 1.5e-06 1.75e-06 1.7e-06 1.55e-06 1.45e-06 1.55e-06 1.7e-06 1.65e-06 1.5e-06 1.55e-06 1.4e-06 1.6e-06 1.5e-06 1.25e-06
14 1e-06 1.9e-06 1.25e-06 1.05e-06 1.05e-06 8e-07 1.2e-06 1.25e-06 1e-06 8.5e-07 1.25e-06 1.2e-06 7e-07 1.45e-06 1.1e-06 1.1e-06 1.45e-06 1.1e-06 7.5e-07 1.7e-06 1.05e-06 6e-07 6e-07 8e-07 9.5e-07 1.35e-06 9.5e-07 1.3e-06 9.5e-07 1.15e-06 1.3e-06 9.5e-07 1.05e-06 1.15e-06 8e-07 9e-07 8.5e-07 1.4e-06 1.1e-06 1.5e-06 1.6e-06 1.45e-06 1.05e-06 9e-07 1.3e-06
15 1.35e-06 1.6e-06 1.25e-06 1.1e-06 1.05e-06 9.5e-07 1.2e-06 1.3e-06 1e-06 1.2e-06 1.25e-06 1.3e-06 9e-07 1.55e-06 1.1e-06 1.3e-06 1.25e-06 1.35e-06 1.1e-06 1.7e-06 1.25e-06 1.05e-06 1e-06 9e-07 1.05e-06 1.25e-06 8e-07 1.4e-06 1e-06 1.45e-06 1.45e-06 1.25e-06 1.2e-06 1.05e-06 1.15e-06 1.2e-06 1.15e-06 1.7e-06 1e-06 1.35e-06 1.5e-06 1.6e-06 1.25e-06 1e-06 1.5e-06
16 1.7e-06 1e-06 1.55e-06 1.4e-06 1.45e-06 1.45e-06 1.5e-06 1.25e-06 1.65e-06 1.65e-06 1.15e-06 1.2e-06 1.2e-06 1.6e-06 1.45e-06 1.25e-06 1.7e-06 1.7e-06 1.45e-06 1.75e-06 1.55e-06 1.45e-06 1.25e-06 1.4e-06 1.15e-06 1.75e-06 1.15e-06 1.45e-06 1.35e-06 1.8e-06 1.35e-06 1.65e-06 1.55e-06 1.6e-06 1.5e-06 1.6e-06 1.55e-06 2e-06 1.55e-06 1.5e-06 1.45e-06 1.45e-06 1.65e-06 1.1e-06 1.55e-06
17 1.4e-06 2e-06 1.1e-06 1.3e-06 1.15e-06 1.3e-06 9.5e-07 1.5e-06 1.3e-06 1.3e-06 1.35e-06 1.45e-06 8.5e-07 1.55e-06 1.1e-06 1.35e-06 1.7e-06 1.5e-06 1.15e-06 1.9e-06 1.45e-06 9e-07 1.1e-06 1.25e-06 1.4e-06 1.1e-06 1.25e-06 1.4e-06 1.15e-06 1.6e-06 1.45e-06 1.1e-06 1.35e-06 1.35e-06 1.2e-06 1.05e-06 1.2e-06 1.65e-06 1.3e-06 1.75e-06 1.85e-06 1.75e-06 1.25e-06 1.15e-06 1.55e-06
18 1.15e-06 1.95e-06 1.3e-06 1.15e-06 1.1e-06 8.5e-07 1.25e-06 1.25e-06 8e-07 9.5e-07 1.3e-06 1.25e-06 7.5e-07 1.5e-06 7.5e-07 1.1e-06 1.45e-06 1.15e-06 1.2e-06 1.6e-06 1.05e-06 7e-07 7e-07 8e-07 9.5e-07 1.3e-06 1e-06 1.35e-06 1e-06 1.15e-06 1.35e-06 1e-06 1.15e-06 1.1e-06 9.5e-07 9.5e-07 9e-07 1.3e-06 1.05e-06 1.45e-06 1.65e-06 1.5e-06 9.5e-07 9e-07 1.35e-06
19 1.65e-06 1.6e-06 2e-06 1.85e-06 1.75e-06 1.6e-06 2.1e-06 1.7e-06 1.75e-06 1.7e-06 1.65e-06 1.7e-06 1.8e-06 1.55e-06 1.7e-06 1.7e-06 1.75e-06 1.9e-06 1.6e-06 2.3e-06 1.9e-06 1.85e-06 1.35e-06 1.55e-06 1.7e-06 1.85e-06 1.8e-06 1.55e-06 2e-06 1.55e-06 1.85e-06 1.7e-06 1.85e-06 1.9e-06 1.75e-06 1.65e-06 1.4e-06 1.5e-06 1.85e-06 1.55e-06 1.7e-06 1.35e-06 1.5e-06 1.9e-06 1.5e-06
20 1.15e-06 2e-06 1.45e-06 1.1e-06 1.4e-06 1.05e-06 1.4e-06 1.55e-06 1.05e-06 1e-06 1.5e-06 1.55e-06 1e-06 1.8e-06 1.05e-06 1.25e-06 1.55e-06 1.45e-06 1.05e-06 1.9e-06 1.7e-06 1.1e-06 1e-06 1.05e-06 1.2e-06 1.55e-06 1.15e-06 1.6e-06 1.15e-06 1.4e-06 1.55e-06 1.3e-06 1.2e-06 1.35e-06 1.15e-06 1.25e-06 1.15e-06 1.65e-06 1.3e-06 1.7e-06 1.8e-06 1.8e-06 1.3e-06 1.15e-06 1.75e-06
21 1.1e-06 1.95e-06 1.25e-06 1.05e-06 8e-07 1e-06 9.5e-07 1.1e-06 8.5e-07 1e-06 1.05e-06 1.05e-06 3e-07 1.3e-06 6e-07 1.05e-06 1.45e-06 9e-07 7e-07 1.85e-06 1.1e-06 4e-07 9.5e-07 9.5e-07 1.1e-06 1.35e-06 9e-07 1.15e-06 7.5e-07 1.45e-06 1.05e-06 7.5e-07 1e-06 1e-06 9e-07 7e-07 1.05e-06 1.45e-06 9.5e-07 1.5e-06 1.65e-06 1.7e-06 9e-07 6.5e-07 1.2e-06
22 9e-07 1.7e-06 1.1e-06 9.5e-07 1.1e-06 5.5e-07 1.3e-06 1.35e-06 1e-06 7e-07 1.25e-06 1.3e-06 9e-07 1.4e-06 6e-07 1e-06 1.25e-06 1.1e-06 7e-07 1.35e-06 1e-06 9.5e-07 1e-07 5e-07 5.5e-07 1.2e-06 8.5e-07 1.25e-06 1e-06 7.5e-07 1.35e-06 9.5e-07 1e-06 1.15e-06 6.5e-07 9e-07 5e-07 1.15e-06 1.1e-06 1.35e-06 1.4e-06 1e-06 9.5e-07 9e-07 1.35e-06
23 1.1e-06 1.9e-06 1.2e-06 1.05e-06 1.15e-06 5e-07 1.3e-06 1.4e-06 7e-07 8.5e-07 1.35e-06 1.4e-06 9e-07 1.55e-06 8e-07 9e-07 1.4e-06 1.25e-06 8e-07 1.55e-06 1.05e-06 9.5e-07 5e-07 9e-07 8e-07 1.1e-06 8e-07 1.4e-06 9.5e-07 1e-06 1.45e-06 1.05e-06 1.05e-06 9e-07 8.5e-07 1e-06 7.5e-07 1.35e-06 8.5e-07 1.2e-06 1.55e-06 1.4e-06 1e-06 9.5e-07 1.5e-06
24 1.25e-06 1.85e-06 1.25e-06 1.1e-06 1.3e-06 8.5e-07 1.35e-06 1.5e-06 1.15e-06 1.1e-06 1.4e-06 1.45e-06 9.5e-07 1.7e-06 9.5e-07 1.05e-06 1.15e-06 1.4e-06 9.5e-07 1.7e-06 1.2e-06 1.1e-06 5.5e-07 8e-07 1e-06 1.45e-06 8.5e-07 1.55e-06 1e-06 1.15e-06 1.5e-06 1.25e-06 1.15e-06 1.25e-06 1e-06 1.2e-06 1e-06 1.5e-06 1.2e-06 1.55e-06 1.6e-06 1.35e-06 1.15e-06 8e-07 1.65e-06
25 1.6e-06 2e-06 1.15e-06 1.35e-06 1.4e-06 1.15e-06 1.15e-06 1.65e-06 1.2e-06 1.4e-06 1.6e-06 1.65e-06 1.3e-06 1.8e-06 1.35e-06 1.25e-06 1.75e-06 1.1e-06 1.3e-06 1.85e-06 1.55e-06 1.35e-06 1.2e-06 1.1e-06 1.45e-06 1.7e-06 1.2e-06 1.65e-06 1.35e-06 1.6e-06 1.85e-06 1.45e-06 1.5e-06 1.2e-06 1.4e-06 1.4e-06 1.3e-06 1.8e-06 1.15e-06 1.55e-06 1.9e-06 1.8e-06 1.45e-06 1.45e-06 1.75e-06
26 1.25e-06 1.65e-06 1.1e-06 9.5e-07 1.05e-06 8.5e-07 1.05e-06 1.3e-06 1e-06 1.15e-06 1.2e-06 1.25e-06 7.5e-07 1.5e-06 9.5e-07 8e-07 1.15e-06 1.25e-06 1e-06 1.8e-06 1.15e-06 9e-07 8.5e-07 8e-07 8.5e-07 1.2e-06 8e-07 1.35e-06 8e-07 1.45e-06 1.4e-06 1.2e-06 1.1e-06 9.5e-07 1e-06 1.15e-06 1.15e-06 1.75e-06 9e-07 1.35e-06 1.4e-06 1.55e-06 1.25e-06 8e-07 1.45e-06
27 1.45e-06 1.35e-06 1.65e-06 1.4e-06 1.2e-06 1.45e-06 1.55e-06 1.3e-06 1.45e-06 1.45e-06 1.15e-06 1.25e-06 1.1e-06 1.25e-06 1.3e-06 1.4e-06 1.45e-06 1.4e-06 1.35e-06 1.55e-06 1.6e-06 1.15e-06 1.25e-06 1.4e-06 1.55e-06 1.65e-06 1.35e-06 2e-06 1.45e-06 1.75e-06 1.3e-06 1.35e-06 1.6e-06 1.55e-06 1.4e-06 1.3e-06 1.4e-06 1.75e-06 1.5e-06 1.5e-06 1.55e-06 1.4e-06 1.45e-06 1.35e-06 1.25e-06
28 1.25e-06 1.9e-06 1.15e-06 1.05e-06 1.1e-06 1e-06 9.5e-07 1.35e-06 1e-06 1.15e-06 1.25e-06 1.3e-06 6e-07 1.6e-06 9.5e-07 1e-06 1.35e-06 1.15e-06 1e-06 2e-06 1.15e-06 7.5e-07 1e-06 9.5e-07 1e-06 1.35e-06 8e-07 1.45e-06 9e-07 1.55e-06 1.1e-06 1.05e-06 1e-06 8.5e-07 8.5e-07 1e-06 1.15e-06 1.7e-06 8.5e-07 1.55e-06 1.65e-06 1.8e-06 1.2e-06 8e-07 1.55e-06
29 1.4e-06 2.2e-06 1.65e-06 1.5e-06 1.6e-06 1e-06 1.8e-06 1.8e-06 1.3e-06 1.1e-06 1.75e-06 1.8e-06 1.4e-06 1.9e-06 1.15e-06 1.45e-06 1.8e-06 1.6e-06 1.15e-06 1.55e-06 1.4e-06 1.45e-06 7.5e-07 1e-06 1.15e-06 1.6e-06 1.45e-06 1.75e-06 1.55e-06 1.5e-06 1.85e-06 1.3e-06 1.4e-06 1.55e-06 1.2e-06 1.25e-06 9e-07 1.2e-06 1.5e-06 1.75e-06 1.95e-06 1.6e-06 1.15e-06 1.45e-06 1.85e-06
30 1.6e-06 1.3e-06 1.65e-06 1.5e-06 1.3e-06 1.5e-06 1.45e-06 1.2e-06 1.5e-06 1.55e-06 1.1e-06 1.2e-06 9e-07 1.45e-06 1.3e-06 1.45e-06 1.35e-06 1.45e-06 1.35e-06 1.85e-06 1.55e-06 1.05e-06 1.35e-06 1.45e-06 1.5e-06 1.85e-06 1.4e-06 1.3e-06 1.1e-06 1.85e-06 1.8e-06 1.3e-06 1.45e-06 1.45e-06 1.25e-06 1.25e-06 1.45e-06 1.85e-06 1.4e-06 1.6e-06 1.65e-06 1.7e-06 1.45e-06 1.2e-06 1.45e-06
31 1.25e-06 2.05e-06 1.4e-06 1.25e-06 1.1e-06 1.1e-06 1.25e-06 1.45e-06 1.1e-06 1.15e-06 1.3e-06 1.4e-06 7e-07 1.5e-06 9.5e-07 1.25e-06 1.65e-06 1.1e-06 1e-06 1.7e-06 1.3e-06 7.5e-07 9.5e-07 1.05e-06 1.25e-06 1.45e-06 1.2e-06 1.35e-06 1.05e-06 1.3e-06 1.3e-06 1.2e-06 9e-07 1.25e-06 1.05e-06 6.5e-07 9e-07 1.35e-06 1.2e-06 1.65e-06 1.8e-06 1.7e-06 9.5e-07 1e-06 1.5e-06
32 1.25e-06 2e-06 1.35e-06 1.15e-06 1.35e-06 1.1e-06 1.3e-06 1.55e-06 1.2e-06 1.15e-06 1.45e-06 1.5e-06 9e-07 1.75e-06 1.05e-06 1.2e-06 1.55e-06 1.35e-06 1.15e-06 1.85e-06 1.2e-06 1e-06 1e-06 1.05e-06 1.15e-06 1.5e-06 1.1e-06 1.6e-06 1e-06 1.4e-06 1.45e-06 9e-07 1.5e-06 1.3e-06 1.15e-06 9e-07 1e-06 1.55e-06 1.25e-06 1.7e-06 1.8e-06 1.8e-06 1.2e-06 1.1e-06 1.7e-06
33 1.45e-06 2.05e-06 1.4e-06 1.25e-06 1.2e-06 9.5e-07 1.25e-06 1.5e-06 9e-07 1.25e-06 1.45e-06 1.5e-06 9.5e-07 1.7e-06 1.15e-06 1.05e-06 1.6e-06 1.35e-06 1.1e-06 1.9e-06 1.35e-06 1e-06 1.15e-06 9e-07 1.25e-06 1.2e-06 9.5e-07 1.55e-06 8.5e-07 1.55e-06 1.45e-06 1.25e-06 1.3e-06 1.4e-06 1.05e-06 1.2e-06 1.25e-06 1.75e-06 7.5e-07 1.4e-06 1.8e-06 1.85e-06 1.25e-06 1.1e-06 1.65e-06
34 1.1e-06 1.95e-06 1.3e-06 1.15e-06 1.15e-06 8.5e-07 1.25e-06 1.45e-06 1.1e-06 9.5e-07 1.35e-06 1.4e-06 8.5e-07 1.55e-06 8e-07 1.15e-06 1.5e-06 1.2e-06 9.5e-07 1.75e-06 1.15e-06 9e-07 6.5e-07 8.5e-07 1e-06 1.4e-06 1e-06 1.4e-06 8.5e-07 1.2e-06 1.25e-06 1.05e-06 1.15e-06 1.05e-06 1.2e-06 9.5e-07 9e-07 1.5e-06 9.5e-07 1.55e-06 1.65e-06 1.5e-06 1.1e-06 1e-06 1.5e-06
35 1.2e-06 2e-06 1.35e-06 1.2e-06 1.05e-06 1.05e-06 1.2e-06 1.4e-06 1.05e-06 1.1e-06 1.25e-06 1.35e-06 6.5e-07 1.45e-06 9e-07 1.2e-06 1.6e-06 1.05e-06 9.5e-07 1.65e-06 1.25e-06 7e-07 9e-07 1e-06 1.2e-06 1.4e-06 1.15e-06 1.3e-06 1e-06 1.25e-06 1.25e-06 6.5e-07 9e-07 1.2e-06 9.5e-07 1.1e-06 8.5e-07 1.3e-06 1.1e-06 1.6e-06 1.75e-06 1.65e-06 8.5e-07 9.5e-07 1.45e-06
36 1.1e-06 1.9e-06 1.3e-06 1.15e-06 1.25e-06 8e-07 1.4e-06 1.45e-06 1.05e-06 9e-07 1.4e-06 1.45e-06 1e-06 1.55e-06 8.5e-07 1.15e-06 1.55e-06 1.2e-06 9e-07 1.4e-06 1.15e-06 1.05e-06 5e-07 7.5e-07 1e-06 1.3e-06 1.15e-06 1.4e-06 1.15e-06 9e-07 1.45e-06 9e-07 1e-06 1.25e-06 9e-07 8.5e-07 9e-07 1.15e-06 1.2e-06 1.5e-06 1.65e-06 1.35e-06 9.5e-07 1.15e-06 1.5e-06
37 1.4e-06 2.3e-06 1.85e-06 1.7e-06 1.65e-06 1.4e-06 1.9e-06 1.85e-06 1.45e-06 1.45e-06 1.8e-06 1.85e-06 1.4e-06 1.7e-06 1.4e-06 1.7e-06 2e-06 1.65e-06 1.3e-06 1.5e-06 1.65e-06 1.45e-06 1.15e-06 1.35e-06 1.5e-06 1.8e-06 1.75e-06 1.75e-06 1.7e-06 1.2e-06 1.85e-06 1.35e-06 1.55e-06 1.75e-06 1.5e-06 1.3e-06 1.15e-06 1.9e-06 1.7e-06 1.8e-06 2e-06 1.65e-06 1.25e-06 1.6e-06 1.7e-06
38 1.4e-06 2e-06 1.35e-06 1.2e-06 1.15e-06 9e-07 1.2e-06 1.45e-06 8.5e-07 1.2e-06 1.4e-06 1.45e-06 9e-07 1.65e-06 1.1e-06 1e-06 1.55e-06 1.3e-06 1.05e-06 1.85e-06 1.3e-06 9.5e-07 1.1e-06 8.5e-07 1.2e-06 1.15e-06 9e-07 1.5e-06 8.5e-07 1.5e-06 1.4e-06 1.2e-06 1.25e-06 7.5e-07 9.5e-07 1.1e-06 1.2e-06 1.7e-06 1.3e-06 1.35e-06 1.75e-06 1.8e-06 1.15e-06 1.05e-06 1.6e-06
39 1.6e-06 1.45e-06 1.75e-06 1.6e-06 1.5e-06 1.25e-06 1.75e-06 1.45e-06 1.35e-06 1.6e-06 1.4e-06 1.45e-06 1.45e-06 1.5e-06 1.5e-06 1.35e-06 1.5e-06 1.75e-06 1.45e-06 1.55e-06 1.7e-06 1.5e-06 1.35e-06 1.2e-06 1.55e-06 1.55e-06 1.35e-06 1.5e-06 1.55e-06 1.75e-06 1.6e-06 1.65e-06 1.7e-06 1.4e-06 1.55e-06 1.6e-06 1.5e-06 1.8e-06 1.35e-06 2.2e-06 1.55e-06 1.5e-06 1.6e-06 1.55e-06 1.45e-06
40 1.65e-06 1.4e-06 1.8e-06 1.65e-06 1.6e-06 1.6e-06 1.8e-06 1.55e-06 1.8e-06 1.75e-06 1.45e-06 1.5e-06 1.5e-06 1.55e-06 1.6e-06 1.5e-06 1.45e-06 1.85e-06 1.65e-06 1.7e-06 1.8e-06 1.65e-06 1.4e-06 1.55e-06 1.6e-06 1.9e-06 1.4e-06 1.55e-06 1.65e-06 1.95e-06 1.65e-06 1.8e-06 1.8e-06 1.8e-06 1.65e-06 1.75e-06 1.65e-06 2e-06 1.75e-06 1.55e-06 2.5e-06 1.5e-06 1.85e-06 1.6e-06 1.5e-06
41 1.45e-06 1.45e-06 1.8e-06 1.65e-06 1.6e-06 1.45e-06 1.95e-06 1.6e-06 1.8e-06 1.55e-06 1.5e-06 1.55e-06 1.65e-06 1.4e-06 1.45e-06 1.6e-06 1.45e-06 1.75e-06 1.5e-06 1.35e-06 1.8e-06 1.7e-06 1e-06 1.4e-06 1.35e-06 1.8e-06 1.55e-06 1.4e-06 1.8e-06 1.6e-06 1.7e-06 1.7e-06 1.8e-06 1.85e-06 1.5e-06 1.65e-06 1.35e-06 1.65e-06 1.8e-06 1.5e-06 1.5e-06 2e-06 1.7e-06 1.6e-06 1.35e-06
42 1.35e-06 2.1e-06 1.5e-06 1.35e-06 1.2e-06 1.05e-06 1.4e-06 1.5e-06 1e-06 1.15e-06 1.4e-06 1.5e-06 8.5e-07 1.6e-06 1.05e-06 1.25e-06 1.65e-06 1.25e-06 9.5e-07 1.5e-06 1.3e-06 9e-07 9.5e-07 1e-06 1.15e-06 1.45e-06 1.25e-06 1.45e-06 1.2e-06 1.15e-06 1.45e-06 9.5e-07 1.2e-06 1.25e-06 1.1e-06 8.5e-07 9.5e-07 1.25e-06 1.15e-06 1.6e-06 1.85e-06 1.7e-06 1.5e-06 1.05e-06 1.6e-06
