 slim_762139962 slim_762139959 slim_762139954 slim_762139925 slim_762139936 slim_762139950 slim_762139926 slim_762139930 slim_762139963 slim_762139974 slim_762139943 slim_762139970 slim_762139956 slim_762139935 slim_762139976 slim_762139980 slim_762139947 slim_762139984 slim_762139981 slim_762139949 slim_762139951 slim_762139973 slim_762139978 slim_762139965 slim_762139960 slim_762139927 slim_762139942 slim_762139937 slim_762139923 slim_762139957 slim_762139929 slim_762139977 slim_762139948 slim_762139975 slim_762139966 slim_762139961 slim_762139941 slim_762139931 slim_762139972 slim_762139953 slim_762139983 slim_762139955 slim_762139924 slim_762139979 slim_762139982 slim_762139952 slim_762139969 slim_762139946 slim_762139968 slim_762139940 slim_762139967 slim_762139945 slim_762139933 slim_762139958 slim_762139932 slim_762139938 slim_762139944 slim_762139939 slim_762139928 slim_762139971 slim_762139964 slim_762139934
10 2.65e-06 1.9e-06 2.45e-06 1.8e-06 2.3e-06 2.05e-06 2.55e-06 2.6e-06 2.3e-06 2.7e-06 1.3e-06 1.9e-06 2.25e-06 2e-06 2.1e-06 2.1e-06 1.7e-06 2.6e-06 2.6e-06 1.8e-06 1.3e-06 2.25e-06 2.25e-06 2.25e-06 2.55e-06 2.5e-06 1.8e-06 2.85e-06 2.55e-06 2.2e-06 1.95e-06 1.3e-06 1.8e-06 2.9e-06 2.05e-06 1.85e-06 2.8e-06 2.5e-06 2.2e-06 2.3e-06 2.4e-06 2.55e-06 2.6e-06 2.25e-06 2.15e-06 2.1e-06 2.15e-06 2.55e-06 2.65e-06 2.5e-06 2.65e-06 1.8e-06 2.65e-06 1.9e-06 2.15e-06 2.25e-06 1.5e-06 2.8e-06 2.7e-06 2.1e-06 2.3e-06 2.1e-06
11 2.6e-06 1.6e-06 2.6e-06 2.35e-06 2.2e-06 2e-06 2.55e-06 2.6e-06 2.35e-06 2.75e-06 1.9e-06 2.5e-06 2.35e-06 1.65e-06 1.95e-06 2.4e-06 1.65e-06 2.6e-06 2.55e-06 2.35e-06 2.15e-06 2.2e-06 2.4e-06 2.35e-06 2.55e-06 2.6e-06 1.85e-06 2.95e-06 2.5e-06 2.3e-06 1.9e-06 2.05e-06 2.3e-06 2.85e-06 2.15e-06 1.55e-06 2.65e-06 2.5e-06 2.25e-06 2.35e-06 2.45e-06 2.6e-06 2.55e-06 2.25e-06 2.1e-06 1.95e-06 2e-06 2.5e-06 2.7e-06 2.3e-06 2.75e-06 1.75e-06 2.65e-06 1.9e-06 2.1e-06 2.35e-06 1.95e-06 2.9e-06 2.5e-06 1.75e-06 2.35e-06 1.95e-06
12 1.95e-06 1.95e-06 1.55e-06 2.3e-06 2.3e-06 2.2e-06 2.15e-06 6e-07 2.15e-06 1.5e-06 2.25e-06 2.35e-06 1.1e-06 2.15e-06 2.25e-06 1.55e-06 2.1e-06 2.3e-06 1.9e-06 2.3e-06 1.3e-06 2.45e-06 1.5e-06 2.05e-06 2.45e-06 2.6e-06 1.55e-06 2.45e-06 1.45e-06 1.5e-06 2.1e-06 2.05e-06 1.5e-06 3.15e-06 2.25e-06 1.9e-06 2.55e-06 2.1e-06 1.6e-06 1.65e-06 2.25e-06 1.6e-06 1.65e-06 1.3e-06 2.1e-06 1.15e-06 2.25e-06 1.65e-06 1.35e-06 1.5e-06 2.25e-06 2.2e-06 1.45e-06 1.6e-06 2.3e-06 2.05e-06 2.3e-06 2.3e-06 1.75e-06 2.25e-06 2.5e-06 2.4e-06
13 2.35e-06 1.9e-06 2.5e-06 2.4e-06 1.85e-06 1.65e-06 2.45e-06 2.3e-06 2.25e-06 2.55e-06 2e-06 1.65e-06 2.15e-06 2.1e-06 2.25e-06 2.45e-06 1.6e-06 2.5e-06 2.3e-06 2.4e-06 2.15e-06 1.95e-06 2.35e-06 2.45e-06 2.4e-06 2.5e-06 1.55e-06 2.85e-06 2.3e-06 2.2e-06 1.95e-06 2.05e-06 2.25e-06 2.75e-06 2.15e-06 1.85e-06 2.45e-06 2.4e-06 2.15e-06 2.25e-06 2.35e-06 2.4e-06 2.35e-06 2.05e-06 2e-06 1.6e-06 1.8e-06 2.25e-06 2.5e-06 1.9e-06 2.65e-06 1.6e-06 2.45e-06 1.6e-06 1.95e-06 2.45e-06 1.95e-06 2.8e-06 2.2e-06 1.15e-06 2.2e-06 1.6e-06
14 2.5e-06 1.55e-06 2.25e-06 2.2e-06 2.2e-06 1.9e-06 2.35e-06 2.5e-06 2e-06 2.4e-06 2.1e-06 1.95e-06 2.25e-06 2.25e-06 2.7e-06 2.2e-06 1.9e-06 2.3e-06 2.45e-06 2.2e-06 2.05e-06 2.25e-06 2.2e-06 1.9e-06 2.05e-06 1.5e-06 2.15e-06 2.35e-06 2.45e-06 2e-06 1.9e-06 1.9e-06 2.4e-06 2.8e-06 2.15e-06 1.55e-06 2.7e-06 2.05e-06 2.55e-06 2.3e-06 2.05e-06 2e-06 2.5e-06 2.1e-06 2e-06 2.15e-06 2.1e-06 2.25e-06 2.45e-06 2.7e-06 2.1e-06 2e-06 2.35e-06 2.2e-06 1.8e-06 1.95e-06 2.2e-06 2.4e-06 2.7e-06 2.35e-06 1.8e-06 2.3e-06
15 2.4e-06 2.2e-06 1.95e-06 2.25e-06 2.65e-06 2.55e-06 2.65e-06 1.95e-06 2.35e-06 2.25e-06 2.1e-06 2.4e-06 1.55e-06 2.45e-06 2.2e-06 2.4e-06 2.1e-06 2.55e-06 2.35e-06 2.25e-06 1.65e-06 2.5e-06 1.55e-06 2.15e-06 2.45e-06 2.55e-06 1.85e-06 2.6e-06 2.3e-06 1.85e-06 2.3e-06 2.25e-06 2.05e-06 2.8e-06 2.1e-06 2.1e-06 3.05e-06 2.45e-06 2.05e-06 2.05e-06 2.5e-06 2.25e-06 2.4e-06 2.15e-06 2.45e-06 1.8e-06 2.65e-06 2.25e-06 2.35e-06 2.25e-06 2.4e-06 2.2e-06 2.15e-06 1.9e-06 2.4e-06 2.15e-06 2.3e-06 2.7e-06 2.6e-06 2.55e-06 2.65e-06 2.55e-06
16 2.4e-06 1.65e-06 2.35e-06 2.25e-06 1.95e-06 1.75e-06 2.4e-06 2.45e-06 2.2e-06 2.6e-06 1.7e-06 1.65e-06 2.1e-06 1.6e-06 1.9e-06 2.1e-06 2.4e-06 2.45e-06 2.35e-06 2.25e-06 1.85e-06 2e-06 2.2e-06 1.95e-06 2.45e-06 2.45e-06 1.55e-06 2.8e-06 2.35e-06 2.1e-06 1.55e-06 1.85e-06 2.2e-06 2.75e-06 2e-06 1.6e-06 2.65e-06 2.35e-06 2.1e-06 2.1e-06 2.3e-06 2.45e-06 2.4e-06 2.1e-06 1.95e-06 1.85e-06 2e-06 2.4e-06 2.55e-06 2.05e-06 2.6e-06 1.3e-06 2.5e-06 1.6e-06 2e-06 1.95e-06 1.8e-06 2.75e-06 2.5e-06 1.7e-06 2.25e-06 1.75e-06
17 1.9e-06 1.95e-06 1.8e-06 1.9e-06 1.45e-06 1.6e-06 1.3e-06 2.2e-06 1.35e-06 1.6e-06 2.6e-06 2.6e-06 2.3e-06 2.5e-06 2.3e-06 2.55e-06 2.45e-06 1.9e-06 1.85e-06 1.9e-06 2.6e-06 1.6e-06 2.35e-06 2e-06 1.35e-06 1.8e-06 2.35e-06 1.1e-06 1.6e-06 1.75e-06 2.15e-06 2e-06 2.6e-06 2.75e-06 1.85e-06 2.2e-06 2.5e-06 1.5e-06 2.45e-06 2.5e-06 1.15e-06 2e-06 2.35e-06 1.7e-06 1.1e-06 2.6e-06 2.05e-06 2.05e-06 1.9e-06 2.8e-06 1.1e-06 2.55e-06 1.55e-06 2.4e-06 1.5e-06 1.85e-06 1.7e-06 1.35e-06 2.75e-06 2.6e-06 1.65e-06 1.65e-06
18 1.65e-06 2.2e-06 1.95e-06 2.15e-06 2.1e-06 2e-06 2.1e-06 1.75e-06 1.85e-06 1.7e-06 2.6e-06 2.55e-06 1.9e-06 2.3e-06 2.45e-06 2.35e-06 2.35e-06 1.85e-06 3.2e-06 2.15e-06 2.4e-06 1.85e-06 2.1e-06 2.25e-06 1.9e-06 2.25e-06 2.05e-06 1.75e-06 1.95e-06 1.9e-06 2.45e-06 2.3e-06 2.3e-06 3.25e-06 2.1e-06 2.3e-06 2.8e-06 1.9e-06 2.25e-06 2.5e-06 1.8e-06 2e-06 2.3e-06 1.8e-06 1.95e-06 2.35e-06 2.4e-06 2.05e-06 1.95e-06 1.65e-06 1.65e-06 2.4e-06 1.65e-06 2.1e-06 2.05e-06 2.15e-06 2.25e-06 1.95e-06 2.55e-06 2.4e-06 2.2e-06 2.05e-06
19 2.2e-06 2.05e-06 2.05e-06 1.55e-06 2.3e-06 2.1e-06 2.2e-06 2.3e-06 1.8e-06 1.95e-06 1.8e-06 2.35e-06 2.3e-06 2.4e-06 2.2e-06 2.25e-06 2.25e-06 1.9e-06 2.15e-06 3.1e-06 2e-06 1.95e-06 2.2e-06 2e-06 1.8e-06 2.1e-06 2.3e-06 1.7e-06 2.3e-06 1.95e-06 2.2e-06 1.75e-06 2e-06 2.9e-06 1.95e-06 2.15e-06 2.65e-06 1.9e-06 2.4e-06 2.6e-06 1.75e-06 2.2e-06 2.55e-06 2.05e-06 2e-06 2.4e-06 2.2e-06 2.25e-06 2.25e-06 2.8e-06 1.6e-06 2.35e-06 1.9e-06 2.4e-06 1.95e-06 1.9e-06 2.05e-06 1.95e-06 2.65e-06 2.5e-06 2.05e-06 2.3e-06
20 2.45e-06 1.8e-06 1.95e-06 2e-06 2.35e-06 2.15e-06 2.5e-06 1.75e-06 2.35e-06 2.3e-06 1.3e-06 2.15e-06 1.3e-06 2.15e-06 2.05e-06 1.65e-06 1.85e-06 2.6e-06 2.4e-06 2e-06 1.8e-06 2.6e-06 1.85e-06 2.1e-06 2.65e-06 2.65e-06 1.65e-06 2.9e-06 2.1e-06 1.7e-06 1.9e-06 1.45e-06 1.55e-06 2.9e-06 2.35e-06 1.75e-06 2.75e-06 2.35e-06 2.05e-06 1.8e-06 2.45e-06 2.2e-06 2.2e-06 1.85e-06 2.15e-06 1.4e-06 2.15e-06 2.2e-06 2.2e-06 2.05e-06 2.7e-06 1.95e-06 2.25e-06 1.7e-06 2.25e-06 2.1e-06 2e-06 2.8e-06 2.25e-06 2.25e-06 2.5e-06 2.4e-06
21 1.9e-06 2e-06 2.05e-06 1.95e-06 1.75e-06 1.55e-06 1.9e-06 2.35e-06 1.5e-06 1.85e-06 2.25e-06 2.2e-06 2.45e-06 1.95e-06 2.25e-06 2.5e-06 2e-06 1.6e-06 1.85e-06 1.95e-06 2.6e-06 2.6e-06 2.3e-06 2.1e-06 1.5e-06 1.85e-06 2e-06 1.45e-06 2.15e-06 2e-06 2.1e-06 2.05e-06 2.55e-06 2.9e-06 1.6e-06 2.1e-06 2.55e-06 1.75e-06 2.2e-06 2.55e-06 1.45e-06 2.1e-06 2.4e-06 1.9e-06 1.65e-06 2.55e-06 2.05e-06 2.1e-06 2.15e-06 2.45e-06 1.35e-06 2.1e-06 1.8e-06 2.05e-06 1.6e-06 2e-06 1.85e-06 1.7e-06 2.7e-06 2.05e-06 1.75e-06 1.65e-06
22 2.15e-06 2.15e-06 1.95e-06 2.2e-06 2.5e-06 2.35e-06 2.45e-06 1.55e-06 2.1e-06 1.9e-06 2.25e-06 2.4e-06 1.5e-06 2.35e-06 2.2e-06 1.55e-06 2.2e-06 2.35e-06 2.1e-06 2.2e-06 1.85e-06 2.3e-06 3e-06 2.15e-06 2.2e-06 2.25e-06 1.95e-06 2.3e-06 2.05e-06 1.9e-06 2.35e-06 2.2e-06 1.95e-06 2.9e-06 2.1e-06 2.05e-06 2.85e-06 2.2e-06 2e-06 2.15e-06 2.25e-06 1.9e-06 2.15e-06 1.85e-06 2.3e-06 1.9e-06 2.45e-06 1.95e-06 2e-06 2.05e-06 2.1e-06 2.3e-06 1.85e-06 2e-06 2.2e-06 2.15e-06 2.35e-06 2.4e-06 2.35e-06 2.45e-06 2.4e-06 2.45e-06
23 2.3e-06 1.9e-06 1.95e-06 2e-06 2.3e-06 2.05e-06 2.15e-06 2.1e-06 1.8e-06 1.9e-06 2.25e-06 2.35e-06 2.05e-06 2.45e-06 1.9e-06 2.15e-06 1.95e-06 2e-06 2.25e-06 2e-06 2.1e-06 2.1e-06 2.15e-06 2.9e-06 1.8e-06 1.9e-06 2.25e-06 1.75e-06 2.25e-06 1.9e-06 1.85e-06 2e-06 2.3e-06 2.9e-06 1.9e-06 1.95e-06 2.55e-06 1.75e-06 2.35e-06 2.4e-06 1.8e-06 2e-06 2.4e-06 1.95e-06 2.05e-06 2.2e-06 2.2e-06 2.1e-06 2.05e-06 2.9e-06 1.55e-06 2.05e-06 1.85e-06 2.35e-06 1.9e-06 1.55e-06 2.3e-06 1.9e-06 2.55e-06 2.55e-06 2e-06 2.45e-06
24 1.95e-06 2.05e-06 1.8e-06 1.8e-06 1.85e-06 1.55e-06 1.85e-06 2.25e-06 1.2e-06 1.5e-06 2.55e-06 2.55e-06 2.45e-06 2.4e-06 2.05e-06 2.45e-06 2.45e-06 1.35e-06 1.9e-06 1.8e-06 2.65e-06 1.5e-06 2.2e-06 1.8e-06 1.4e-06 1.25e-06 2.45e-06 8.5e-07 2.15e-06 1.75e-06 2.15e-06 2e-06 2.65e-06 2.7e-06 1.65e-06 2.2e-06 2.45e-06 1.4e-06 2.5e-06 2.65e-06 1.1e-06 1.75e-06 2.4e-06 1.8e-06 1.65e-06 2.6e-06 1.95e-06 1.55e-06 2e-06 3.15e-06 7.5e-07 2.55e-06 1.5e-06 2.55e-06 1.05e-06 1.7e-06 2.2e-06 1.3e-06 2.65e-06 2.5e-06 1.35e-06 2.15e-06
25 2.3e-06 2.1e-06 2.15e-06 2.1e-06 2.05e-06 1.7e-06 1.95e-06 2.5e-06 1.5e-06 1.95e-06 2.5e-06 2.6e-06 2.6e-06 2.5e-06 1.5e-06 2.55e-06 2.45e-06 1.8e-06 2.25e-06 2.1e-06 2.65e-06 1.85e-06 2.25e-06 1.9e-06 1.25e-06 1e-07 2.5e-06 1.45e-06 2.4e-06 2e-06 2.3e-06 2.05e-06 2.75e-06 2.8e-06 1.85e-06 2.15e-06 2.5e-06 1.65e-06 2.75e-06 2.65e-06 1.5e-06 1.25e-06 2.5e-06 2e-06 1.85e-06 2.7e-06 2.1e-06 1.9e-06 2.1e-06 3.2e-06 1.15e-06 2.55e-06 1.95e-06 2.6e-06 1.35e-06 2e-06 2.3e-06 1.6e-06 2.85e-06 2.6e-06 9e-07 2.3e-06
26 2.1e-06 1.85e-06 2.05e-06 2.3e-06 1.85e-06 1.75e-06 2.25e-06 1.9e-06 2.2e-06 2.3e-06 1.8e-06 1.85e-06 1.55e-06 1.55e-06 2.15e-06 1.85e-06 1.55e-06 2.35e-06 2.05e-06 2.3e-06 1.65e-06 2e-06 1.95e-06 2.25e-06 2.45e-06 2.5e-06 2.5e-06 2.75e-06 2e-06 1.8e-06 1.9e-06 1.95e-06 2e-06 2.85e-06 2e-06 1.8e-06 2.65e-06 2.35e-06 1.85e-06 1.85e-06 2.3e-06 2.2e-06 2.15e-06 1.85e-06 1.9e-06 1.55e-06 2.1e-06 2.15e-06 2.2e-06 1.5e-06 2.55e-06 1.6e-06 2.2e-06 1.3e-06 2.05e-06 2.25e-06 1.75e-06 2.65e-06 2.3e-06 1.65e-06 2.3e-06 1.65e-06
27 1.8e-06 2.25e-06 1.65e-06 1.7e-06 2.1e-06 1.85e-06 1.7e-06 2.05e-06 1.1e-06 1.15e-06 2.85e-06 2.95e-06 2.45e-06 2.85e-06 2.35e-06 2.6e-06 2.8e-06 1.1e-06 1.75e-06 1.7e-06 2.9e-06 1.45e-06 2.3e-06 1.75e-06 8.5e-07 1.45e-06 2.75e-06 4e-07 2.05e-06 1.8e-06 2.4e-06 2.2e-06 2.7e-06 3.05e-06 1.6e-06 2.5e-06 2.55e-06 1.25e-06 2.5e-06 2.9e-06 9e-07 1.75e-06 2.45e-06 1.75e-06 1.7e-06 2.95e-06 2.25e-06 1.85e-06 1.75e-06 3.35e-06 3.5e-07 2.9e-06 1.15e-06 2.85e-06 1.5e-06 1.6e-06 2.35e-06 9e-07 2.8e-06 2.95e-06 1.55e-06 2.35e-06
28 2e-06 2e-06 1.9e-06 2.3e-06 1.65e-06 1.9e-06 1.55e-06 1.3e-06 1.9e-06 1.65e-06 2.55e-06 2.5e-06 1.45e-06 2.3e-06 2.45e-06 2.3e-06 2.35e-06 1.6e-06 1.95e-06 2.3e-06 2.1e-06 2.15e-06 2.05e-06 2.25e-06 2.15e-06 2.4e-06 2e-06 2.05e-06 2.5e-06 1.85e-06 2.25e-06 2.1e-06 2.05e-06 3.05e-06 2.25e-06 2.1e-06 2.5e-06 1.95e-06 2.05e-06 2.15e-06 1.85e-06 1.85e-06 1.95e-06 1.45e-06 1.45e-06 1.95e-06 2.15e-06 1.9e-06 1.55e-06 2e-06 1.95e-06 2.45e-06 1.6e-06 2.05e-06 2e-06 2.2e-06 1.9e-06 1.95e-06 2.2e-06 2.4e-06 2.2e-06 1.85e-06
29 1.95e-06 1.8e-06 1.55e-06 1.95e-06 1.95e-06 1.8e-06 2e-06 1.8e-06 1.7e-06 1.75e-06 2.2e-06 2.3e-06 1.5e-06 2.2e-06 2e-06 1.85e-06 2.1e-06 1.75e-06 1.9e-06 1.95e-06 1.7e-06 2e-06 1.9e-06 1.9e-06 1.75e-06 2e-06 1.8e-06 1.8e-06 1.85e-06 2.5e-06 1.9e-06 1.85e-06 2.1e-06 2.7e-06 2.05e-06 1.9e-06 2.6e-06 1.75e-06 2.2e-06 1.9e-06 1.65e-06 1.9e-06 2.15e-06 1.65e-06 1.65e-06 1.65e-06 2e-06 1.9e-06 2e-06 2.2e-06 1.7e-06 2.2e-06 1.7e-06 1.85e-06 1.7e-06 1.8e-06 2e-06 2e-06 2.35e-06 2.3e-06 1.9e-06 2.1e-06
