 slim_762481954 slim_762481943 slim_762481951 slim_762481912 slim_762481905 slim_762481908 slim_762481904 slim_762481902 slim_762481923 slim_762481946 slim_762481926 slim_762481938 slim_762481911 slim_762481940 slim_762481929 slim_762481944 slim_762481917 slim_762481947 slim_762481942 slim_762481921 slim_762481925 slim_762481922 slim_762481933 slim_762481919 slim_762481957 slim_762481913 slim_762481907 slim_762481903 slim_762481945 slim_762481909 slim_762481931 slim_762481906 slim_762481910 slim_762481939 slim_762481920 slim_762481901 slim_762481950 slim_762481914 slim_762481900 slim_762481930 slim_762481924 slim_762481941 slim_762481949 slim_762481937 slim_762481956 slim_762481953 slim_762481916 slim_762481952 slim_762481934 slim_762481915 slim_762481927 slim_762481959 slim_762481932 slim_762481928 slim_762481961 slim_762481958 slim_762481936 slim_762481918 slim_762481948 slim_762481935 slim_762481960 slim_762481955
10 1.85e-06 2.45e-06 2.05e-06 2.4e-06 1.5e-06 1.85e-06 1.8e-06 1.5e-06 1.6e-06 2.25e-06 1.9e-06 1.75e-06 2.15e-06 2.25e-06 9.5e-07 2.1e-06 2.35e-06 1.85e-06 2.1e-06 1.95e-06 1.65e-06 2.3e-06 2.5e-06 2.2e-06 1.75e-06 2.3e-06 1.9e-06 2e-06 2.05e-06 1.8e-06 2e-06 1.4e-06 1.85e-06 1.45e-06 1.5e-06 2.1e-06 2.45e-06 1.75e-06 2.4e-06 2.25e-06 1.5e-06 2.05e-06 1.95e-06 1.75e-06 1.9e-06 1.6e-06 2e-06 1.55e-06 2.15e-06 2.2e-06 1.95e-06 2.45e-06 2e-06 1.45e-06 1.9e-06 1.8e-06 1.3e-06 1.95e-06 1.9e-06 2.25e-06 2.45e-06 1e-06
11 1.75e-06 2.15e-06 1.7e-06 1.55e-06 1.7e-06 1.95e-06 2.05e-06 1.7e-06 1.75e-06 2e-06 1.75e-06 2.1e-06 1.55e-06 1.85e-06 1.6e-06 1.65e-06 1.95e-06 1.9e-06 1.75e-06 2e-06 1.5e-06 1.85e-06 1.75e-06 2.05e-06 1.7e-06 1.55e-06 2.1e-06 1.65e-06 2e-06 2e-06 1.8e-06 1.55e-06 1.35e-06 1.5e-06 1.8e-06 1.75e-06 1.65e-06 1.45e-06 1.65e-06 1.65e-06 1.5e-06 1.75e-06 1.55e-06 1.6e-06 1.35e-06 1.65e-06 1.6e-06 1.55e-06 1.7e-06 1.5e-06 1.9e-06 2.1e-06 2.1e-06 1.55e-06 1.55e-06 1.75e-06 1.65e-06 1.8e-06 1.95e-06 1.8e-06 1.65e-06 1.55e-06
12 2.15e-06 2.15e-06 1.9e-06 1.5e-06 1.7e-06 1.95e-06 2.05e-06 1.65e-06 2.05e-06 1.55e-06 2.15e-06 1.55e-06 1.2e-06 1.9e-06 2.2e-06 1.8e-06 2.1e-06 1.9e-06 1.7e-06 2e-06 1.7e-06 2e-06 1.7e-06 2.2e-06 1.85e-06 1.5e-06 2.1e-06 1.6e-06 2.25e-06 2.25e-06 1.75e-06 1.45e-06 9.5e-07 1.35e-06 2.45e-06 1.7e-06 1.55e-06 1.45e-06 1.6e-06 1.2e-06 1.95e-06 1.35e-06 1.75e-06 1.85e-06 1.9e-06 1.8e-06 1.65e-06 1.5e-06 1.85e-06 1.5e-06 2.15e-06 2.1e-06 2.3e-06 1.55e-06 1.75e-06 1.9e-06 2.1e-06 2.15e-06 1.95e-06 1.9e-06 1.55e-06 2.1e-06
13 1.7e-06 1.45e-06 1.55e-06 1.15e-06 2.45e-06 1.95e-06 1.95e-06 2.35e-06 1.75e-06 1.8e-06 2.25e-06 1.85e-06 1.9e-06 2e-06 2.2e-06 1.2e-06 1.5e-06 1.9e-06 1.8e-06 2e-06 1.7e-06 1.35e-06 1.05e-06 1.65e-06 1.7e-06 1.3e-06 2.05e-06 1.8e-06 1.4e-06 2e-06 1.7e-06 1.95e-06 1.5e-06 2.05e-06 1.85e-06 1.8e-06 1.1e-06 1.8e-06 1.05e-06 1.45e-06 1.7e-06 1.75e-06 1.4e-06 1.6e-06 1.55e-06 1.75e-06 1.4e-06 2.3e-06 1.2e-06 1.1e-06 1.4e-06 1.35e-06 1.7e-06 1.95e-06 1.4e-06 1.75e-06 2.2e-06 1.55e-06 1.95e-06 1.5e-06 1.1e-06 2.3e-06
14 1.75e-06 2.5e-06 2.05e-06 2.55e-06 1.7e-06 2.05e-06 1.9e-06 1.7e-06 1.2e-06 2.35e-06 9.5e-07 1.6e-06 2.2e-06 2.2e-06 4e-07 2.05e-06 2.35e-06 1.9e-06 2.25e-06 2e-06 1.4e-06 2.3e-06 2.65e-06 2.25e-06 1.45e-06 2.45e-06 2e-06 2.15e-06 1.85e-06 1.5e-06 2.2e-06 1.05e-06 1.95e-06 1.15e-06 1.25e-06 2.25e-06 2.6e-06 1.9e-06 2.55e-06 2.35e-06 1.2e-06 2.25e-06 1.9e-06 1.5e-06 1.85e-06 1.35e-06 2.25e-06 1.7e-06 2.15e-06 2.35e-06 1.75e-06 2.5e-06 2.25e-06 1.1e-06 1.9e-06 1.5e-06 1.2e-06 1.75e-06 1.95e-06 2.25e-06 2.6e-06 3e-07
15 1.6e-06 1.15e-06 1.25e-06 1.1e-06 2.25e-06 1.95e-06 1.7e-06 2.15e-06 1.75e-06 1.65e-06 2.1e-06 1.65e-06 1.8e-06 1.2e-06 2.05e-06 1.7e-06 1.15e-06 1.65e-06 1.55e-06 1.7e-06 1.6e-06 1.15e-06 9.5e-07 1.35e-06 1.65e-06 1.2e-06 1.75e-06 1.65e-06 1.35e-06 1.75e-06 1.65e-06 1.8e-06 1.35e-06 1.9e-06 1.55e-06 1.55e-06 1.1e-06 1.6e-06 1.05e-06 1.4e-06 1.55e-06 1.7e-06 1.1e-06 1.55e-06 1.45e-06 1.8e-06 1.35e-06 2.1e-06 1e-06 1.05e-06 1.25e-06 1.2e-06 1.55e-06 1.8e-06 1.1e-06 1.7e-06 2e-06 1.1e-06 1.7e-06 1.25e-06 1.1e-06 2.15e-06
16 1.9e-06 1.4e-06 1.35e-06 1.4e-06 2.5e-06 2.2e-06 1.9e-06 2.4e-06 2.05e-06 1.9e-06 2.35e-06 1.95e-06 2.1e-06 1.5e-06 2.35e-06 1.15e-06 2.3e-06 1.9e-06 1.85e-06 1.95e-06 1.9e-06 1.25e-06 1.25e-06 1.35e-06 1.95e-06 1.5e-06 1.95e-06 1.95e-06 1.45e-06 2e-06 1.9e-06 2.1e-06 1.65e-06 2.2e-06 1.65e-06 1.85e-06 1.4e-06 1.9e-06 1.35e-06 1.7e-06 1.85e-06 1.95e-06 1.4e-06 1.85e-06 1.75e-06 2.1e-06 1.6e-06 2.4e-06 1.25e-06 1.35e-06 1.35e-06 1.45e-06 1.75e-06 2.1e-06 1.35e-06 2e-06 2.3e-06 1.15e-06 1.95e-06 1.35e-06 1.4e-06 2.45e-06
17 2.05e-06 1.65e-06 1.7e-06 1.75e-06 1.55e-06 1.7e-06 1.35e-06 1.45e-06 1.75e-06 1.85e-06 1.85e-06 1.9e-06 1.9e-06 1.9e-06 1.9e-06 1.65e-06 1.9e-06 2.5e-06 1.7e-06 1.35e-06 1.75e-06 1.85e-06 1.9e-06 1.75e-06 1.95e-06 1.8e-06 1.35e-06 1.55e-06 1.85e-06 1.5e-06 1.75e-06 1.75e-06 1.5e-06 1.7e-06 1.85e-06 1.7e-06 1.85e-06 1.45e-06 1.75e-06 1.8e-06 1.75e-06 1.75e-06 1.6e-06 1.85e-06 1.95e-06 1.85e-06 1.65e-06 1.35e-06 1.7e-06 1.7e-06 1.75e-06 1.65e-06 1.75e-06 1.75e-06 1.55e-06 2e-06 1.7e-06 1.65e-06 1.3e-06 1.8e-06 1.85e-06 1.85e-06
18 2e-06 1.75e-06 2e-06 1.4e-06 1.5e-06 1.85e-06 1.9e-06 1.35e-06 2.05e-06 1.85e-06 2.1e-06 1.75e-06 1.7e-06 1.8e-06 2.25e-06 1.55e-06 1.85e-06 1.7e-06 2.2e-06 1.65e-06 1.8e-06 1.9e-06 1.25e-06 2.1e-06 1.85e-06 1.55e-06 1.75e-06 1.3e-06 2.35e-06 2.1e-06 1.55e-06 1.9e-06 1.45e-06 1.85e-06 2.35e-06 1.2e-06 1.45e-06 1.25e-06 1.35e-06 1.5e-06 1.9e-06 1.8e-06 1.85e-06 1.75e-06 1.75e-06 2e-06 1.7e-06 1.2e-06 1.75e-06 1.4e-06 2.25e-06 1.85e-06 1.85e-06 1.9e-06 1.85e-06 1.9e-06 1.75e-06 2.25e-06 1.75e-06 2e-06 1.45e-06 2.2e-06
19 2.15e-06 1.7e-06 1.8e-06 1.85e-06 1.6e-06 1.8e-06 1.45e-06 1.45e-06 1.85e-06 1.95e-06 1.95e-06 2e-06 2e-06 2e-06 2e-06 1.7e-06 1.95e-06 1.35e-06 1.65e-06 2.7e-06 1.85e-06 1.95e-06 1.95e-06 1.85e-06 2.05e-06 1.9e-06 1.35e-06 1.6e-06 1.95e-06 1.6e-06 1.85e-06 1.85e-06 1.6e-06 1.8e-06 1.95e-06 1.7e-06 1.95e-06 1.45e-06 1.85e-06 1.9e-06 1.85e-06 1.85e-06 1.7e-06 1.95e-06 2.05e-06 1.95e-06 1.75e-06 1.4e-06 1.8e-06 1.8e-06 1.85e-06 1.75e-06 1.85e-06 1.85e-06 1.65e-06 2.1e-06 1.75e-06 1.75e-06 1.4e-06 1.9e-06 1.95e-06 1.95e-06
20 1.7e-06 1.95e-06 1.7e-06 1.55e-06 1.75e-06 1.9e-06 1.85e-06 1.75e-06 1.55e-06 1.8e-06 1.65e-06 1.5e-06 1.7e-06 1.7e-06 1.4e-06 1.6e-06 1.9e-06 1.75e-06 1.8e-06 1.85e-06 2.5e-06 1.8e-06 1.75e-06 1.85e-06 1.6e-06 1.65e-06 1.9e-06 1.6e-06 1.8e-06 1.75e-06 1.8e-06 1.45e-06 1.4e-06 1.4e-06 1.65e-06 1.8e-06 1.5e-06 1.55e-06 1.55e-06 1.65e-06 1.45e-06 1.75e-06 1.55e-06 1.5e-06 1.6e-06 1.6e-06 1.65e-06 1.65e-06 1.65e-06 1.55e-06 1.7e-06 1.9e-06 1.9e-06 1.45e-06 1.55e-06 1.65e-06 1.6e-06 1.7e-06 1.8e-06 1.6e-06 1.5e-06 1.35e-06
21 1.8e-06 1.4e-06 1.3e-06 1.25e-06 2.5e-06 2.15e-06 1.85e-06 2.4e-06 2e-06 1.85e-06 2.3e-06 1.85e-06 2e-06 1.35e-06 2.3e-06 1.15e-06 1.25e-06 1.85e-06 1.9e-06 1.95e-06 1.8e-06 2.2e-06 1.15e-06 1.35e-06 1.8e-06 1.4e-06 1.95e-06 1.9e-06 1.4e-06 1.95e-06 1.75e-06 2.05e-06 1.6e-06 2.15e-06 1.6e-06 1.9e-06 1.2e-06 1.9e-06 1.15e-06 1.55e-06 1.8e-06 1.9e-06 1.35e-06 1.7e-06 1.6e-06 2.05e-06 1.55e-06 2.4e-06 1.1e-06 1.2e-06 1.3e-06 1.3e-06 1.7e-06 2.05e-06 1.3e-06 1.85e-06 2.3e-06 1.15e-06 1.9e-06 1.25e-06 1.2e-06 2.4e-06
22 1.55e-06 1e-06 1.8e-06 5e-07 2.4e-06 2.25e-06 2e-06 2.3e-06 2.3e-06 1.6e-06 2.5e-06 1.75e-06 1.7e-06 1.05e-06 2.65e-06 9.5e-07 1.25e-06 1.9e-06 1.25e-06 1.95e-06 1.75e-06 1.15e-06 3e-07 1.7e-06 1.5e-06 9.5e-07 2.05e-06 1.45e-06 2.1e-06 2.2e-06 1.3e-06 2.15e-06 1.5e-06 2.25e-06 2.3e-06 1.25e-06 5e-07 1.75e-06 3.5e-07 1e-06 1.95e-06 1.9e-06 1.65e-06 1.4e-06 1.4e-06 2.2e-06 1.6e-06 2.2e-06 1e-06 7e-07 2e-06 9.5e-07 1.5e-06 2.15e-06 1.65e-06 1.55e-06 2.35e-06 2e-06 1.95e-06 1.55e-06 5e-07 2.75e-06
23 2e-06 1.55e-06 1.2e-06 1.55e-06 2.2e-06 1.85e-06 1.7e-06 2.3e-06 1.95e-06 1.8e-06 2.2e-06 2.05e-06 2.2e-06 1.65e-06 2.25e-06 1.35e-06 1.35e-06 1.75e-06 2.1e-06 1.85e-06 1.85e-06 1.35e-06 1.7e-06 1.9e-06 2.1e-06 1.6e-06 1.75e-06 1.95e-06 1.3e-06 1.85e-06 2e-06 2e-06 1.55e-06 2.1e-06 1.5e-06 2.1e-06 1.6e-06 1.85e-06 1.55e-06 1.85e-06 1.75e-06 1.6e-06 1.3e-06 2e-06 1.9e-06 2e-06 1.25e-06 2.35e-06 1.35e-06 1.5e-06 1.2e-06 1.55e-06 1.6e-06 2e-06 1.2e-06 2.15e-06 2.25e-06 1e-06 1.8e-06 1.25e-06 1.6e-06 2.35e-06
24 1.75e-06 1.9e-06 2.05e-06 1.6e-06 2.05e-06 2.2e-06 2e-06 2e-06 1.8e-06 2e-06 1.75e-06 1.7e-06 1.85e-06 1.7e-06 1.45e-06 1.65e-06 1.95e-06 1.95e-06 1.85e-06 2.05e-06 1.6e-06 1.8e-06 1.5e-06 2.1e-06 2.9e-06 1.8e-06 2.1e-06 1.85e-06 2.1e-06 1.9e-06 1.75e-06 1.6e-06 1.75e-06 1.65e-06 1.9e-06 1.85e-06 1.6e-06 1.9e-06 1.5e-06 1.65e-06 1.7e-06 2.1e-06 1.9e-06 1.45e-06 1.7e-06 1.8e-06 2.05e-06 1.95e-06 1.65e-06 1.6e-06 2e-06 1.8e-06 2e-06 1.65e-06 1.9e-06 1.5e-06 1.85e-06 2e-06 2e-06 2e-06 1.6e-06 1.5e-06
25 1.6e-06 1.45e-06 1.3e-06 7.5e-07 2.15e-06 1.95e-06 1.95e-06 2.1e-06 2.05e-06 1.6e-06 2.3e-06 1.55e-06 1.5e-06 1.3e-06 2.45e-06 1.2e-06 1.5e-06 1.8e-06 1.55e-06 1.9e-06 1.65e-06 1.4e-06 9.5e-07 1.6e-06 1.8e-06 1.5e-06 2e-06 1.45e-06 1.8e-06 2.15e-06 1.6e-06 1.9e-06 1.1e-06 2e-06 2.05e-06 1.55e-06 9e-07 1.4e-06 8.5e-07 1.25e-06 1.5e-06 1.55e-06 1.15e-06 1.7e-06 1.25e-06 1.85e-06 1.15e-06 1.95e-06 1.25e-06 8.5e-07 1.7e-06 1.4e-06 1.6e-06 1.9e-06 1.15e-06 1.85e-06 2.15e-06 1.7e-06 1.85e-06 1.4e-06 9e-07 2.55e-06
26 2.2e-06 1.7e-06 1.8e-06 1.95e-06 1.6e-06 1.75e-06 1.35e-06 1.45e-06 1.85e-06 1.95e-06 1.9e-06 2.1e-06 2.1e-06 2.05e-06 2e-06 1.75e-06 1.95e-06 1.35e-06 1.75e-06 1.35e-06 1.9e-06 1.95e-06 2.05e-06 1.75e-06 2.1e-06 2e-06 2.5e-06 1.7e-06 1.9e-06 1.55e-06 1.85e-06 1.9e-06 1.7e-06 1.85e-06 1.9e-06 1.8e-06 2.05e-06 1.55e-06 1.95e-06 2e-06 1.9e-06 1.85e-06 1.75e-06 2e-06 2.15e-06 2e-06 1.75e-06 1.5e-06 1.8e-06 1.9e-06 1.8e-06 1.75e-06 1.75e-06 1.9e-06 1.65e-06 2.15e-06 1.8e-06 1.7e-06 1.4e-06 1.9e-06 2.05e-06 1.95e-06
27 1.95e-06 1.85e-06 1.85e-06 1.25e-06 1.3e-06 1.7e-06 1.8e-06 1.3e-06 1.95e-06 1.7e-06 2e-06 1.65e-06 1.6e-06 1.8e-06 2.15e-06 1.65e-06 1.95e-06 1.55e-06 1.3e-06 1.6e-06 1.6e-06 1.9e-06 1.45e-06 1.95e-06 1.85e-06 1.45e-06 1.7e-06 2e-06 2.25e-06 2e-06 1.55e-06 1.75e-06 1.25e-06 1.7e-06 2.25e-06 1.25e-06 1.35e-06 1.15e-06 1.25e-06 1.45e-06 1.75e-06 1.6e-06 1.7e-06 1.75e-06 1.7e-06 1.85e-06 1.5e-06 1.05e-06 1.75e-06 1.35e-06 2.15e-06 1.85e-06 1.75e-06 1.75e-06 1.7e-06 1.9e-06 1.6e-06 2.15e-06 1.6e-06 1.8e-06 1.35e-06 2.1e-06
28 2e-06 1.8e-06 1.05e-06 2e-06 2.5e-06 1.85e-06 1.8e-06 2.4e-06 1.45e-06 2.05e-06 2.05e-06 2e-06 2.25e-06 1.4e-06 1.85e-06 1.35e-06 1.45e-06 1.85e-06 2.35e-06 1.95e-06 1.8e-06 1.4e-06 2.1e-06 1.3e-06 2.1e-06 1.8e-06 1.9e-06 2.25e-06 1.3e-06 1.75e-06 2.25e-06 1.85e-06 1.6e-06 1.95e-06 1.15e-06 2.35e-06 1.95e-06 1.9e-06 2e-06 2.1e-06 1.55e-06 1.75e-06 1.1e-06 2e-06 1.85e-06 1.6e-06 1.35e-06 2.45e-06 1.4e-06 1.7e-06 7e-07 1.8e-06 1.9e-06 1.85e-06 1.05e-06 2.15e-06 2.1e-06 7e-07 1.9e-06 1.25e-06 1.95e-06 1.95e-06
29 2e-06 1.8e-06 1.85e-06 2.1e-06 2e-06 2e-06 1.5e-06 1.85e-06 1.45e-06 2.05e-06 1.8e-06 2e-06 2.25e-06 2e-06 1.5e-06 1.75e-06 2e-06 1.5e-06 2.1e-06 1.6e-06 1.75e-06 1.95e-06 2.2e-06 1.85e-06 1.9e-06 2.15e-06 1.55e-06 2e-06 1.75e-06 2.5e-06 2.05e-06 1.75e-06 1.9e-06 1.7e-06 1.6e-06 2.1e-06 2.2e-06 1.9e-06 2.1e-06 2.15e-06 1.75e-06 2.15e-06 1.75e-06 1.8e-06 2.1e-06 1.9e-06 2.05e-06 1.85e-06 1.8e-06 2.05e-06 1.65e-06 1.8e-06 1.9e-06 1.75e-06 1.7e-06 1.95e-06 1.75e-06 1.55e-06 1.55e-06 1.95e-06 2.2e-06 1.45e-06
