 slim_762022404 slim_762022405 slim_762022385 slim_762022412 slim_762022387 slim_762022420 slim_762022402 slim_762022384 slim_762022382 slim_762022427 slim_762022394 slim_762022428 slim_762022399 slim_762022392 slim_762022396 slim_762022398 slim_762022393 slim_762022425 slim_762022400 slim_762022423 slim_762022424 slim_762022426 slim_762022395 slim_762022411 slim_762022403 slim_762022408 slim_762022383 slim_762022429 slim_762022417 slim_762022386 slim_762022407 slim_762022388 slim_762022397 slim_762022430 slim_762022419 slim_762022421 slim_762022422 slim_762022401 slim_762022391 slim_762022413 slim_762022418 slim_762022390 slim_762022410 slim_762022409 slim_762022415 slim_762022416 slim_762022389 slim_762022414 slim_762022406
20 1.7e-06 2.35e-06 2.25e-06 2.3e-06 2.2e-06 2.1e-06 1.8e-06 2.55e-06 2.35e-06 2.4e-06 2.45e-06 2e-06 1.85e-06 1.75e-06 1.95e-06 2.2e-06 2.15e-06 2.6e-06 2.15e-06 1.85e-06 3e-06 2e-06 2.65e-06 2.05e-06 3e-06 2.2e-06 2.4e-06 2.45e-06 2.1e-06 2.4e-06 2.45e-06 1.95e-06 2.2e-06 1.75e-06 1.85e-06 2.25e-06 1.95e-06 2.75e-06 1.7e-06 2.6e-06 1.95e-06 1.95e-06 2.6e-06 1.7e-06 2.05e-06 2.25e-06 1.7e-06 2.45e-06 2.75e-06
21 1.75e-06 1.85e-06 2.25e-06 1.5e-06 2.35e-06 1.85e-06 2.05e-06 1.95e-06 2.1e-06 2.1e-06 1.1e-06 1.85e-06 2.15e-06 1.9e-06 1.4e-06 1.4e-06 2.25e-06 1.45e-06 2.25e-06 2.05e-06 2e-06 2.1e-06 1.95e-06 1.75e-06 2.75e-06 2.15e-06 2.15e-06 2e-06 1.65e-06 2.25e-06 1.75e-06 1.5e-06 2.1e-06 1.8e-06 1.7e-06 2.4e-06 1.6e-06 2.05e-06 1.55e-06 2e-06 1.7e-06 2.35e-06 2.05e-06 1.45e-06 1.65e-06 2.35e-06 1.6e-06 1.3e-06 2.7e-06
22 2.15e-06 2.4e-06 2.3e-06 1.95e-06 2.2e-06 2e-06 2.25e-06 2.15e-06 2.05e-06 2.5e-06 1.7e-06 2.2e-06 2.55e-06 2.3e-06 2.2e-06 1.95e-06 2.5e-06 2.05e-06 2.45e-06 2.1e-06 2.65e-06 1.95e-06 3.3e-06 2.2e-06 2.45e-06 2.3e-06 2.15e-06 2.2e-06 2.45e-06 2.2e-06 1.9e-06 2.3e-06 1.9e-06 2.3e-06 2.45e-06 2.45e-06 2.05e-06 2.25e-06 2.25e-06 2e-06 2e-06 2.6e-06 2.05e-06 2.15e-06 2.1e-06 2.3e-06 2.35e-06 1.9e-06 2.1e-06
23 1.7e-06 2.35e-06 2.9e-06 1.7e-06 2.05e-06 2.4e-06 1.5e-06 1.9e-06 2.65e-06 1.95e-06 1.35e-06 1.95e-06 2.45e-06 1.8e-06 2.05e-06 1.6e-06 2.85e-06 1.15e-06 2.9e-06 1.75e-06 2.05e-06 1.75e-06 2.2e-06 2.2e-06 2.75e-06 2.35e-06 2.65e-06 2.35e-06 2e-06 2.75e-06 2e-06 2e-06 2.55e-06 1.4e-06 2.05e-06 2.05e-06 1.15e-06 2e-06 1.75e-06 2.1e-06 2e-06 1.8e-06 2.2e-06 1.95e-06 1.25e-06 2e-06 2.55e-06 1.25e-06 2.95e-06
24 2.6e-06 1.9e-06 2.3e-06 2.55e-06 1.95e-06 2.1e-06 2.3e-06 2.25e-06 2.05e-06 2.15e-06 2.95e-06 2.55e-06 2.7e-06 2.7e-06 3e-06 2.65e-06 2.15e-06 2.8e-06 2.35e-06 2.3e-06 3e-06 2.75e-06 2.45e-06 2.75e-06 2.4e-06 2.25e-06 1.9e-06 1.8e-06 3e-06 2.15e-06 2.3e-06 2.85e-06 2.2e-06 2.85e-06 3e-06 2.8e-06 2.65e-06 2.8e-06 2.8e-06 2.1e-06 2.2e-06 2.85e-06 2.15e-06 2.65e-06 2.6e-06 2.25e-06 2.8e-06 2.65e-06 1.55e-06
25 1.8e-06 2.2e-06 1.8e-06 2.25e-06 1.8e-06 1.7e-06 1.8e-06 2.2e-06 1.6e-06 2.5e-06 2.6e-06 2.1e-06 2.25e-06 1.9e-06 2.4e-06 2.2e-06 2e-06 2.75e-06 1.9e-06 1.85e-06 2.2e-06 2.15e-06 2.3e-06 2.35e-06 2.25e-06 2.9e-06 1.75e-06 2.1e-06 2.55e-06 1.7e-06 2.1e-06 2.4e-06 1.65e-06 2.2e-06 2.2e-06 2.3e-06 2.25e-06 2.65e-06 1.85e-06 2.05e-06 1.65e-06 2.1e-06 2e-06 1.55e-06 2.35e-06 1.95e-06 1.95e-06 2.6e-06 1.5e-06
26 1.8e-06 2.2e-06 1.45e-06 2.05e-06 1.8e-06 1.2e-06 2.15e-06 2.3e-06 1.2e-06 2.7e-06 2.65e-06 2.05e-06 2.35e-06 1.95e-06 2.35e-06 1.95e-06 1.55e-06 2.8e-06 1.7e-06 1.9e-06 2.4e-06 2.15e-06 2.15e-06 2.65e-06 1.9e-06 1.75e-06 2e-06 1.85e-06 2.5e-06 1.35e-06 1.95e-06 2.35e-06 1.4e-06 2.4e-06 2.15e-06 2.35e-06 2.55e-06 2.45e-06 1.95e-06 1.95e-06 1.45e-06 2.7e-06 1.95e-06 1.6e-06 2.55e-06 2.05e-06 1.6e-06 2.65e-06 1.25e-06
27 1.95e-06 1.65e-06 2.1e-06 2.05e-06 2.15e-06 1.6e-06 2.2e-06 2.25e-06 1.85e-06 2e-06 2.2e-06 2.15e-06 2.45e-06 2.1e-06 2.25e-06 1.95e-06 2.2e-06 2.35e-06 2.25e-06 2e-06 2.45e-06 2e-06 2.2e-06 2.35e-06 1.8e-06 2.1e-06 1.85e-06 2.9e-06 2.4e-06 2e-06 2.05e-06 2.25e-06 1.9e-06 2.35e-06 2.3e-06 2.5e-06 2.25e-06 2.45e-06 2.1e-06 2.15e-06 1.8e-06 2.6e-06 2.1e-06 1.75e-06 2.2e-06 2.25e-06 1.95e-06 2.2e-06 2.1e-06
28 2.25e-06 2.25e-06 2.4e-06 1.85e-06 2.65e-06 2.3e-06 2.55e-06 2.35e-06 2.5e-06 2.5e-06 1.8e-06 2.3e-06 2.2e-06 2.3e-06 1.6e-06 1.65e-06 2.2e-06 1.5e-06 2.25e-06 2.5e-06 2.1e-06 1.65e-06 2.45e-06 2e-06 3e-06 2.55e-06 2.5e-06 2.4e-06 2.9e-06 2.55e-06 2.25e-06 1.5e-06 2.45e-06 2.35e-06 2.05e-06 2.85e-06 2.05e-06 2.25e-06 2e-06 2.3e-06 2.2e-06 2.8e-06 2.4e-06 1.95e-06 2.05e-06 2.9e-06 1.7e-06 1.6e-06 3e-06
29 1.9e-06 2.3e-06 1.4e-06 2.15e-06 1.8e-06 1.3e-06 2.2e-06 2.4e-06 1.2e-06 2.8e-06 2.8e-06 2.1e-06 2.35e-06 1.8e-06 2.4e-06 2.1e-06 1.7e-06 2.95e-06 1.55e-06 1.95e-06 2.4e-06 2.25e-06 2.2e-06 2.75e-06 2.15e-06 1.7e-06 1.35e-06 2e-06 2.55e-06 2.1e-06 2e-06 2.4e-06 1.4e-06 2.5e-06 2e-06 2.25e-06 2.65e-06 2.4e-06 2e-06 1.9e-06 1.55e-06 2.75e-06 1.85e-06 1.7e-06 2.65e-06 2.15e-06 1.65e-06 2.8e-06 1.1e-06
30 1.95e-06 2.25e-06 2.1e-06 1.7e-06 2e-06 1.65e-06 1.9e-06 1.95e-06 1.85e-06 2.35e-06 1.5e-06 2.05e-06 2.6e-06 2.1e-06 2e-06 1.75e-06 2.3e-06 1.85e-06 2.25e-06 1.95e-06 2.45e-06 1.75e-06 1.9e-06 2e-06 2.3e-06 2.1e-06 1.95e-06 2.05e-06 2.25e-06 2e-06 2.9e-06 2.1e-06 2.05e-06 2.1e-06 2.25e-06 2.3e-06 1.85e-06 2.1e-06 2.05e-06 1.8e-06 1.65e-06 2.65e-06 1.85e-06 1.95e-06 1.9e-06 2.1e-06 2.15e-06 1.7e-06 1.9e-06
31 2.1e-06 2.1e-06 2.25e-06 1.65e-06 2.5e-06 2.15e-06 2.4e-06 2.15e-06 2.35e-06 2.35e-06 1.65e-06 2.15e-06 2.05e-06 2.15e-06 1.45e-06 1.65e-06 2.05e-06 1.55e-06 2.1e-06 2.35e-06 1.95e-06 1.5e-06 2.3e-06 2e-06 2.85e-06 2.4e-06 2.35e-06 2.25e-06 1.5e-06 2.4e-06 2.1e-06 2.6e-06 2.3e-06 2.2e-06 1.9e-06 2.7e-06 1.9e-06 2.25e-06 1.85e-06 2.1e-06 2.05e-06 2.65e-06 2.3e-06 1.8e-06 1.85e-06 2.75e-06 1.55e-06 1.35e-06 2.85e-06
32 1.7e-06 2.15e-06 1.5e-06 2.1e-06 1.9e-06 1.25e-06 2.05e-06 2.35e-06 1.3e-06 2.7e-06 2.7e-06 1.95e-06 2.15e-06 1.8e-06 2.3e-06 2e-06 1.75e-06 2.85e-06 1.7e-06 1.7e-06 2.2e-06 2.1e-06 1.9e-06 2.55e-06 2.2e-06 1.65e-06 1.4e-06 1.9e-06 2.45e-06 1.4e-06 2.05e-06 2.3e-06 1.9e-06 2.4e-06 2.1e-06 2.15e-06 2.45e-06 2.4e-06 1.75e-06 2.05e-06 1.5e-06 2.3e-06 2e-06 1.45e-06 2.55e-06 2.1e-06 1.55e-06 2.7e-06 1.4e-06
33 1.35e-06 2.35e-06 2.55e-06 1.9e-06 1.7e-06 2.1e-06 1.45e-06 2.35e-06 2.35e-06 1.7e-06 1.8e-06 1.4e-06 1.95e-06 1.5e-06 2.15e-06 1.9e-06 2.65e-06 2.05e-06 2.65e-06 1.45e-06 1.75e-06 1.8e-06 2.3e-06 1.4e-06 2.85e-06 2.2e-06 2.4e-06 2.35e-06 2.35e-06 2.5e-06 2.1e-06 2.2e-06 2.4e-06 1.1e-06 1.45e-06 1.75e-06 1.3e-06 2.35e-06 1.35e-06 2.3e-06 1.95e-06 1.4e-06 2.4e-06 1.75e-06 1.3e-06 1.7e-06 2.25e-06 1.9e-06 2.7e-06
34 1.65e-06 2.25e-06 2.25e-06 1.9e-06 2.2e-06 1.85e-06 2.1e-06 2.55e-06 2.1e-06 2.2e-06 2.15e-06 1.65e-06 1.95e-06 1.55e-06 1.9e-06 1.85e-06 2.2e-06 2.3e-06 2.2e-06 1.9e-06 1.85e-06 1.7e-06 2.45e-06 2.05e-06 3e-06 2.2e-06 2.15e-06 2.3e-06 2.05e-06 2e-06 2.25e-06 1.9e-06 2.1e-06 1.45e-06 2.4e-06 2.1e-06 1.95e-06 2.3e-06 1.45e-06 2.4e-06 1.9e-06 2.15e-06 2.45e-06 1.55e-06 1.95e-06 2.35e-06 1.6e-06 2.15e-06 2.65e-06
35 1.75e-06 2.7e-06 2.55e-06 2.25e-06 2.05e-06 2e-06 1.6e-06 2.5e-06 2.3e-06 2.5e-06 2.45e-06 1.95e-06 2.6e-06 1.7e-06 2.65e-06 2.3e-06 2.7e-06 2.7e-06 2.7e-06 1.6e-06 2.25e-06 2.4e-06 2.45e-06 2.05e-06 2.8e-06 2.3e-06 2.35e-06 2.5e-06 2.85e-06 2.25e-06 2.3e-06 2.7e-06 2.15e-06 1.75e-06 2.1e-06 2.8e-06 1.95e-06 2.05e-06 1.95e-06 2.5e-06 1.85e-06 2.15e-06 2.55e-06 2.05e-06 2.05e-06 2e-06 2.5e-06 2.55e-06 2.45e-06
36 1.6e-06 2.25e-06 2.8e-06 1.6e-06 1.95e-06 2.3e-06 1.4e-06 1.8e-06 2.55e-06 1.85e-06 1.15e-06 1.85e-06 2.35e-06 1.7e-06 1.9e-06 1.65e-06 2.75e-06 1.3e-06 2.8e-06 1.65e-06 1.95e-06 1.6e-06 2.05e-06 1.15e-06 2.65e-06 2.25e-06 2.55e-06 2.25e-06 2.05e-06 2.65e-06 1.85e-06 1.9e-06 2.45e-06 1.3e-06 1.95e-06 1.95e-06 2e-06 2.05e-06 1.65e-06 2e-06 1.9e-06 1.7e-06 2.15e-06 1.85e-06 1.15e-06 1.9e-06 2.45e-06 1.15e-06 2.85e-06
37 2.3e-06 2.6e-06 2.7e-06 1.8e-06 2.5e-06 2.2e-06 2.35e-06 2.3e-06 2.45e-06 2.6e-06 1.8e-06 2.25e-06 2.95e-06 2.25e-06 2.3e-06 1.75e-06 2.75e-06 1.6e-06 2.8e-06 2.25e-06 2.75e-06 2.05e-06 2.25e-06 2e-06 2.8e-06 2.65e-06 2.45e-06 2.45e-06 2.25e-06 2.4e-06 2.1e-06 2.25e-06 2.4e-06 2.35e-06 2.3e-06 2.05e-06 2.05e-06 3.1e-06 2.25e-06 2.2e-06 2.1e-06 3e-06 2.35e-06 2.3e-06 2.05e-06 2.65e-06 2.5e-06 1.7e-06 2.7e-06
38 1.35e-06 2.1e-06 2.05e-06 1.7e-06 2e-06 1.65e-06 1.7e-06 2.25e-06 1.9e-06 2.1e-06 1.95e-06 1.55e-06 2e-06 1.45e-06 1.85e-06 1.65e-06 2.15e-06 2.1e-06 2.15e-06 1.6e-06 1.7e-06 1.55e-06 2.25e-06 1.75e-06 2.8e-06 1.85e-06 1.95e-06 2.1e-06 2e-06 2e-06 2.05e-06 1.85e-06 1.75e-06 1.35e-06 1.45e-06 1.95e-06 1.65e-06 2.25e-06 2.2e-06 2.2e-06 1.6e-06 1.7e-06 2.25e-06 1.2e-06 1.75e-06 2.05e-06 1.55e-06 1.95e-06 2.45e-06
