 slim_762506925 slim_762506905 slim_762506930 slim_762506934 slim_762506927 slim_762506919 slim_762506924 slim_762506928 slim_762506901 slim_762506937 slim_762506936 slim_762506929 slim_762506933 slim_762506915 slim_762506923 slim_762506898 slim_762506903 slim_762506912 slim_762506907 slim_762506895 slim_762506897 slim_762506904 slim_762506906 slim_762506935 slim_762506911 slim_762506922 slim_762506931 slim_762506910 slim_762506896 slim_762506920 slim_762506917 slim_762506918 slim_762506916 slim_762506932 slim_762506921 slim_762506902 slim_762506909 slim_762506926 slim_762506899 slim_762506913 slim_762506908 slim_762506914 slim_762506900
12 1.25e-06 2.4e-06 2.75e-06 9.5e-07 1.9e-06 2.3e-06 7.5e-07 2.3e-06 1.55e-06 6e-07 2.55e-06 2.1e-06 7e-07 4.5e-07 1.75e-06 1.75e-06 1.1e-06 1.05e-06 2.05e-06 1.65e-06 1.6e-06 1.4e-06 2.5e-06 2.45e-06 1.3e-06 1.7e-06 1.15e-06 8.5e-07 1.6e-06 1.9e-06 2.55e-06 2.55e-06 1.25e-06 1.2e-06 1.3e-06 5e-07 1.8e-06 1.65e-06 2.8e-06 1.8e-06 2.75e-06 1.7e-06 1.75e-06
13 1.2e-06 2.25e-06 2.65e-06 8e-07 1.75e-06 2.05e-06 5.5e-07 2.25e-06 1.5e-06 3e-07 2.35e-06 1.9e-06 4.5e-07 2e-07 1.6e-06 1.6e-06 8.5e-07 8.5e-07 1.9e-06 1.5e-06 1.35e-06 1.2e-06 2.3e-06 2.45e-06 1.25e-06 1.55e-06 8e-07 6.5e-07 1.6e-06 1.65e-06 2.3e-06 2.4e-06 9e-07 1.05e-06 1e-06 2.5e-07 1.6e-06 1.35e-06 2.65e-06 1.75e-06 2.55e-06 1.45e-06 1.65e-06
14 1.2e-06 1.55e-06 2.1e-06 1.25e-06 2.35e-06 2.1e-06 1.95e-06 1.85e-06 2e-06 1.7e-06 1.8e-06 1.55e-06 1.75e-06 1.6e-06 1.4e-06 7.5e-07 1.7e-06 1.15e-06 2.35e-06 1.9e-06 1.8e-06 1.8e-06 2.35e-06 1.9e-06 1.6e-06 1.05e-06 1.75e-06 1.1e-06 2e-06 1.85e-06 2e-06 2.1e-06 1.85e-06 1.7e-06 9e-07 1.65e-06 1.25e-06 2.05e-06 2.45e-06 2.1e-06 2.35e-06 2.05e-06 2.15e-06
15 1.2e-06 1.55e-06 2.1e-06 1.25e-06 2.35e-06 2.1e-06 1.95e-06 1.85e-06 2e-06 1.7e-06 1.8e-06 1.55e-06 1.75e-06 1.6e-06 7.5e-07 1.4e-06 1.7e-06 1.15e-06 2.35e-06 1.9e-06 1.8e-06 1.8e-06 2.35e-06 1.9e-06 1.6e-06 1.05e-06 1.75e-06 1.1e-06 2e-06 1.85e-06 2e-06 2.1e-06 1.85e-06 1.7e-06 9e-07 1.65e-06 1.25e-06 2.05e-06 2.45e-06 2.1e-06 2.35e-06 2.05e-06 2.15e-06
16 1.55e-06 2.25e-06 2.55e-06 1.15e-06 2.05e-06 1.7e-06 1.2e-06 2.3e-06 1.8e-06 1.05e-06 2.35e-06 1.9e-06 1.1e-06 8.5e-07 1.7e-06 1.7e-06 1.5e-06 1.15e-06 2.1e-06 1.75e-06 1.7e-06 1.55e-06 1.85e-06 2.4e-06 1.5e-06 1.65e-06 9e-07 1e-06 1.9e-06 2e-06 2.35e-06 2.45e-06 9e-07 1e-06 1.15e-06 9e-07 1.7e-06 1.75e-06 2.6e-06 2e-06 2.5e-06 1.85e-06 1.95e-06
17 1.3e-06 2e-06 2.3e-06 8.5e-07 1.95e-06 1.9e-06 1.15e-06 1.9e-06 1.75e-06 1e-06 2.1e-06 1.55e-06 1.05e-06 8.5e-07 1.15e-06 1.15e-06 1.15e-06 1.3e-06 1.9e-06 1.65e-06 1.45e-06 1.55e-06 2.2e-06 2.1e-06 1.3e-06 1e-06 1.15e-06 7e-07 1.8e-06 1.9e-06 2.25e-06 2.35e-06 1.3e-06 1.2e-06 7.5e-07 9e-07 1.35e-06 1.7e-06 2.55e-06 1.8e-06 2.4e-06 1.8e-06 1.9e-06
18 2.2e-06 1.75e-06 1.8e-06 2.15e-06 1.65e-06 1.7e-06 2.05e-06 2.05e-06 1.6e-06 2.1e-06 1.75e-06 1.75e-06 2.05e-06 1.9e-06 2.35e-06 2.35e-06 2.1e-06 1.9e-06 2.2e-06 1.7e-06 1.95e-06 1.9e-06 1.95e-06 2e-06 2e-06 2.55e-06 2.05e-06 2e-06 1.9e-06 2.1e-06 1.9e-06 1.8e-06 2.25e-06 2.1e-06 2.1e-06 1.95e-06 2.15e-06 1.55e-06 1.25e-06 1.6e-06 1.15e-06 1.75e-06 1.75e-06
19 1.75e-06 1.75e-06 1.65e-06 1.7e-06 1.8e-06 1.85e-06 1.75e-06 1.7e-06 1.55e-06 1.65e-06 1.85e-06 1.7e-06 1.65e-06 1.5e-06 1.9e-06 1.9e-06 1.75e-06 1.65e-06 1.7e-06 2.6e-06 1.8e-06 1.65e-06 2e-06 1.6e-06 1.7e-06 1.9e-06 1.8e-06 1.55e-06 1.45e-06 1.9e-06 1.5e-06 1.7e-06 1.9e-06 1.8e-06 1.65e-06 1.55e-06 1.75e-06 1.6e-06 1.65e-06 1.65e-06 1.6e-06 1.6e-06 1.65e-06
20 1.7e-06 1.95e-06 2.3e-06 1.65e-06 2e-06 2e-06 1.7e-06 2.2e-06 1.8e-06 1.55e-06 2e-06 1.9e-06 1.6e-06 1.35e-06 1.8e-06 1.8e-06 1.7e-06 1.45e-06 1.95e-06 1.8e-06 2.5e-06 1.4e-06 2.25e-06 2e-06 1.6e-06 2e-06 1.6e-06 1.5e-06 2e-06 2e-06 1.8e-06 1.8e-06 1.75e-06 1.85e-06 1.45e-06 1.5e-06 1.45e-06 1.7e-06 2.15e-06 1.85e-06 2.05e-06 1.85e-06 2e-06
21 1.55e-06 1.85e-06 2.1e-06 1.55e-06 1.8e-06 1.95e-06 1.5e-06 2.05e-06 1.55e-06 1.4e-06 1.95e-06 1.85e-06 1.4e-06 1.2e-06 1.8e-06 1.8e-06 1.55e-06 1.55e-06 1.9e-06 1.65e-06 1.4e-06 2.2e-06 2.1e-06 1.8e-06 1.3e-06 2e-06 1.5e-06 1.4e-06 1.8e-06 1.8e-06 1.65e-06 1.6e-06 1.6e-06 1.55e-06 1.4e-06 1.35e-06 1.35e-06 1.55e-06 1.95e-06 1.75e-06 1.95e-06 1.65e-06 1.7e-06
22 2.4e-06 2e-06 2.05e-06 2.3e-06 2.15e-06 1.65e-06 2.45e-06 2.15e-06 2.1e-06 2.5e-06 1.8e-06 1.95e-06 2.5e-06 2.3e-06 2.35e-06 2.35e-06 1.85e-06 2.2e-06 1.95e-06 2e-06 2.25e-06 2.1e-06 3e-06 2.05e-06 2.2e-06 2.5e-06 1.95e-06 2.15e-06 2.2e-06 2.35e-06 1.9e-06 1.8e-06 2e-06 2e-06 2e-06 2.35e-06 2.05e-06 1.95e-06 1.7e-06 2e-06 1.6e-06 2e-06 2.15e-06
23 2.05e-06 1.6e-06 1.1e-06 2.15e-06 2.1e-06 1.95e-06 2.65e-06 1.5e-06 1.75e-06 2.55e-06 1.75e-06 1.6e-06 2.45e-06 2.45e-06 1.9e-06 1.9e-06 2.4e-06 2.1e-06 2e-06 1.6e-06 2e-06 1.8e-06 2.05e-06 1.9e-06 1.65e-06 1.9e-06 2.45e-06 2e-06 1.7e-06 2.1e-06 1.15e-06 1.25e-06 2.55e-06 2.25e-06 1.8e-06 2.5e-06 1.45e-06 1.95e-06 1.4e-06 1.85e-06 1.4e-06 1.9e-06 1.9e-06
24 1.5e-06 2e-06 1.95e-06 1.3e-06 1.9e-06 2.05e-06 1.45e-06 1.9e-06 1.6e-06 1.4e-06 2.15e-06 1.75e-06 1.3e-06 1.25e-06 1.6e-06 1.6e-06 1.5e-06 1.3e-06 2e-06 1.7e-06 1.6e-06 1.3e-06 2.2e-06 1.65e-06 2.1e-06 1.55e-06 1.55e-06 1.15e-06 1.8e-06 1.9e-06 1.95e-06 1.9e-06 1.65e-06 1.35e-06 1.25e-06 1.3e-06 1.35e-06 1.75e-06 2.2e-06 1.8e-06 2.2e-06 1.8e-06 1.75e-06
25 1.6e-06 2.2e-06 2.1e-06 1.1e-06 2.5e-06 2.3e-06 1.85e-06 1.7e-06 2.2e-06 1.65e-06 2.35e-06 1.65e-06 1.7e-06 1.55e-06 1.05e-06 1.05e-06 1.65e-06 1e-06 2.55e-06 1.9e-06 2e-06 2e-06 2.5e-06 1.9e-06 1.55e-06 9e-07 1.7e-06 9.5e-07 2e-06 2.2e-06 2.25e-06 2.5e-06 1.8e-06 1.55e-06 7.5e-07 1.6e-06 1.35e-06 2.25e-06 2.9e-06 2.25e-06 2.8e-06 2.2e-06 2.3e-06
26 1.6e-06 2.25e-06 2.6e-06 1.2e-06 2e-06 1.65e-06 1.2e-06 2.3e-06 1.85e-06 1e-06 2.3e-06 1.9e-06 1.15e-06 8e-07 1.75e-06 1.75e-06 9e-07 1.15e-06 2.05e-06 1.8e-06 1.6e-06 1.5e-06 1.95e-06 2.45e-06 1.55e-06 1.7e-06 1.6e-06 1.05e-06 1.95e-06 1.95e-06 2.3e-06 2.4e-06 9.5e-07 1.05e-06 1.1e-06 9.5e-07 1.65e-06 1.65e-06 2.6e-06 2e-06 2.45e-06 1.8e-06 2e-06
27 1.15e-06 1.95e-06 2.2e-06 7e-07 1.9e-06 1.9e-06 1e-06 1.85e-06 1.6e-06 8e-07 2.1e-06 1.5e-06 8.5e-07 6.5e-07 1.1e-06 1.1e-06 1e-06 7e-07 2e-06 1.55e-06 1.5e-06 1.4e-06 2.15e-06 2e-06 1.15e-06 9.5e-07 1.05e-06 1.1e-06 1.65e-06 1.75e-06 2.15e-06 2.25e-06 1.15e-06 1.05e-06 6.5e-07 7e-07 1.25e-06 1.6e-06 2.5e-06 1.8e-06 2.4e-06 1.65e-06 1.75e-06
28 1.8e-06 1.9e-06 1.75e-06 1.8e-06 1.95e-06 2.05e-06 1.85e-06 1.8e-06 1.65e-06 1.7e-06 2.05e-06 1.85e-06 1.6e-06 1.6e-06 2e-06 2e-06 1.9e-06 1.8e-06 1.9e-06 1.45e-06 2e-06 1.8e-06 2.2e-06 1.7e-06 1.8e-06 2e-06 1.95e-06 1.65e-06 2.8e-06 2e-06 1.65e-06 1.85e-06 2.05e-06 1.9e-06 1.8e-06 1.65e-06 1.9e-06 1.75e-06 1.85e-06 1.8e-06 1.8e-06 1.7e-06 1.75e-06
29 1.75e-06 1.85e-06 2.1e-06 1.9e-06 2.05e-06 2.2e-06 1.9e-06 2.1e-06 1.9e-06 1.8e-06 2e-06 2e-06 1.9e-06 1.65e-06 1.85e-06 1.85e-06 2e-06 1.9e-06 2.1e-06 1.9e-06 2e-06 1.8e-06 2.35e-06 2.1e-06 1.9e-06 2.2e-06 1.95e-06 1.75e-06 2e-06 3.3e-06 1.95e-06 1.95e-06 2.05e-06 2.05e-06 1.75e-06 1.8e-06 1.85e-06 1.9e-06 2.15e-06 2.05e-06 2.1e-06 1.85e-06 1.9e-06
30 2.1e-06 1.4e-06 1.2e-06 2.3e-06 2e-06 1.75e-06 2.65e-06 1.65e-06 1.75e-06 2.45e-06 1.5e-06 1.6e-06 2.55e-06 2.3e-06 2e-06 2e-06 2.35e-06 2.25e-06 1.9e-06 1.5e-06 1.8e-06 1.65e-06 1.9e-06 1.15e-06 1.95e-06 2.25e-06 2.3e-06 2.15e-06 1.65e-06 1.95e-06 1.6e-06 1e-06 2.4e-06 2.4e-06 1.85e-06 2.45e-06 1.45e-06 1.7e-06 1.15e-06 1.85e-06 1.1e-06 1.7e-06 1.85e-06
31 2.1e-06 1.45e-06 1.4e-06 2.4e-06 1.95e-06 1.85e-06 2.65e-06 1.75e-06 1.7e-06 2.55e-06 1.4e-06 1.7e-06 2.55e-06 2.4e-06 2.1e-06 2.1e-06 2.45e-06 2.35e-06 1.8e-06 1.7e-06 1.8e-06 1.6e-06 1.8e-06 1.25e-06 1.9e-06 2.5e-06 2.4e-06 2.25e-06 1.85e-06 1.95e-06 1e-06 1.6e-06 2.5e-06 2.45e-06 1.95e-06 2.55e-06 1.45e-06 1.65e-06 1.05e-06 1.65e-06 1.05e-06 1.6e-06 1.8e-06
32 1.7e-06 2.4e-06 2.7e-06 1.3e-06 2.2e-06 1.85e-06 1.35e-06 2.45e-06 1.95e-06 1.1e-06 2.5e-06 2.05e-06 1.25e-06 9e-07 1.85e-06 1.85e-06 9e-07 1.3e-06 2.25e-06 1.9e-06 1.75e-06 1.6e-06 2e-06 2.55e-06 1.65e-06 1.8e-06 9.5e-07 1.15e-06 2.05e-06 2.05e-06 2.4e-06 2.5e-06 1.8e-06 1.15e-06 1.2e-06 1.05e-06 1.75e-06 1.8e-06 2.75e-06 2.15e-06 2.65e-06 1.9e-06 2.1e-06
33 1.6e-06 2.3e-06 2.4e-06 1.2e-06 2.05e-06 1.8e-06 1.3e-06 2.15e-06 1.8e-06 1.2e-06 2.45e-06 1.9e-06 1.2e-06 1.05e-06 1.7e-06 1.7e-06 1e-06 1.2e-06 2.1e-06 1.8e-06 1.85e-06 1.55e-06 2e-06 2.25e-06 1.35e-06 1.55e-06 1.05e-06 1.05e-06 1.9e-06 2.05e-06 2.4e-06 2.45e-06 1.15e-06 1.7e-06 1.2e-06 1.1e-06 1.7e-06 1.85e-06 2.6e-06 2e-06 2.55e-06 1.9e-06 1.9e-06
34 1.25e-06 1.75e-06 2e-06 8e-07 2.05e-06 1.75e-06 1.45e-06 1.7e-06 1.75e-06 1.15e-06 1.9e-06 1.3e-06 1.3e-06 1e-06 9e-07 9e-07 1.15e-06 7.5e-07 2.1e-06 1.65e-06 1.45e-06 1.4e-06 2e-06 1.8e-06 1.25e-06 7.5e-07 1.1e-06 6.5e-07 1.8e-06 1.75e-06 1.85e-06 1.95e-06 1.2e-06 1.2e-06 6e-07 1.15e-06 9e-07 1.65e-06 2.35e-06 1.9e-06 2.25e-06 1.7e-06 1.9e-06
35 1.25e-06 2.3e-06 2.7e-06 7.5e-07 1.8e-06 2.1e-06 5e-07 2.3e-06 1.55e-06 4.5e-07 2.4e-06 1.95e-06 5e-07 2.5e-07 1.65e-06 1.65e-06 9e-07 9e-07 1.95e-06 1.55e-06 1.5e-06 1.35e-06 2.35e-06 2.5e-06 1.3e-06 1.6e-06 9.5e-07 7e-07 1.65e-06 1.8e-06 2.45e-06 2.55e-06 1.05e-06 1.1e-06 1.15e-06 3e-07 1.75e-06 1.5e-06 2.7e-06 1.8e-06 2.6e-06 1.6e-06 1.7e-06
36 1.5e-06 1.6e-06 1.75e-06 1.4e-06 2.1e-06 1.85e-06 2e-06 1.75e-06 1.75e-06 1.75e-06 1.75e-06 1.45e-06 1.8e-06 1.6e-06 1.25e-06 1.25e-06 1.7e-06 1.35e-06 2.15e-06 1.75e-06 1.45e-06 1.35e-06 2.05e-06 1.45e-06 1.35e-06 1.35e-06 1.65e-06 1.25e-06 1.9e-06 1.85e-06 1.45e-06 1.45e-06 1.75e-06 1.7e-06 9e-07 1.75e-06 1.8e-06 1.75e-06 1.95e-06 1.9e-06 1.9e-06 1.8e-06 1.95e-06
37 1.85e-06 1.8e-06 2e-06 1.75e-06 1.75e-06 1.8e-06 1.7e-06 2.05e-06 1.6e-06 1.55e-06 1.75e-06 1.75e-06 1.65e-06 1.35e-06 2.05e-06 2.05e-06 1.75e-06 1.7e-06 1.55e-06 1.6e-06 1.7e-06 1.55e-06 1.95e-06 1.95e-06 1.75e-06 2.25e-06 1.65e-06 1.6e-06 1.75e-06 1.9e-06 1.7e-06 1.65e-06 1.8e-06 1.85e-06 1.65e-06 1.5e-06 1.75e-06 2.7e-06 1.55e-06 1.65e-06 1.45e-06 1.5e-06 1.75e-06
38 2.45e-06 1.25e-06 1.2e-06 2.65e-06 1.7e-06 1.5e-06 2.85e-06 1.85e-06 1.55e-06 2.85e-06 1.3e-06 1.5e-06 2.8e-06 2.65e-06 2.45e-06 2.45e-06 2.6e-06 2.55e-06 1.25e-06 1.65e-06 2.15e-06 1.95e-06 1.7e-06 1.4e-06 2.2e-06 2.9e-06 2.6e-06 2.5e-06 1.85e-06 2.15e-06 1.15e-06 1.05e-06 2.75e-06 2.6e-06 2.35e-06 2.7e-06 1.95e-06 1.55e-06 7e-07 1.65e-06 4e-07 1.7e-06 1.7e-06
39 1.9e-06 1.9e-06 2e-06 1.95e-06 1.8e-06 2e-06 1.85e-06 1.9e-06 1.65e-06 1.9e-06 1.8e-06 1.9e-06 1.8e-06 1.75e-06 2.1e-06 2.1e-06 2e-06 1.8e-06 1.6e-06 1.65e-06 1.85e-06 1.75e-06 2e-06 1.85e-06 1.8e-06 2.25e-06 2e-06 1.8e-06 1.8e-06 2.05e-06 1.85e-06 1.65e-06 2.15e-06 2e-06 1.9e-06 1.8e-06 1.9e-06 1.65e-06 1.65e-06 2.9e-06 1.6e-06 1.65e-06 1.75e-06
40 2.4e-06 1.15e-06 1.15e-06 2.55e-06 1.6e-06 1.3e-06 2.75e-06 1.8e-06 1.55e-06 2.75e-06 1.15e-06 1.35e-06 2.75e-06 2.55e-06 2.35e-06 2.35e-06 2.5e-06 2.4e-06 1.15e-06 1.6e-06 2.05e-06 1.95e-06 1.6e-06 1.4e-06 2.2e-06 2.8e-06 2.45e-06 2.4e-06 1.8e-06 2.1e-06 1.1e-06 1.05e-06 2.65e-06 2.55e-06 2.25e-06 2.6e-06 1.9e-06 1.45e-06 4e-07 1.6e-06 5e-07 1.65e-06 1.7e-06
41 1.85e-06 1.9e-06 1.95e-06 1.8e-06 1.85e-06 2e-06 1.75e-06 1.95e-06 1.65e-06 1.6e-06 1.85e-06 1.85e-06 1.7e-06 1.45e-06 2.05e-06 2.05e-06 1.85e-06 1.8e-06 1.75e-06 1.6e-06 1.85e-06 1.65e-06 2e-06 1.9e-06 1.8e-06 2.2e-06 1.8e-06 1.65e-06 1.7e-06 1.85e-06 1.7e-06 1.6e-06 1.9e-06 1.9e-06 1.7e-06 1.6e-06 1.8e-06 1.5e-06 1.7e-06 1.65e-06 1.65e-06 2.9e-06 1.7e-06
42 1.9e-06 1.85e-06 1.9e-06 1.9e-06 1.6e-06 2e-06 1.65e-06 1.9e-06 1.55e-06 1.8e-06 2e-06 1.85e-06 1.75e-06 1.65e-06 2.15e-06 2.15e-06 1.95e-06 1.9e-06 1.75e-06 1.65e-06 2e-06 1.7e-06 2.15e-06 1.9e-06 1.75e-06 2.3e-06 2e-06 1.75e-06 1.75e-06 1.9e-06 1.85e-06 1.8e-06 2.1e-06 1.9e-06 1.9e-06 1.7e-06 1.95e-06 1.75e-06 1.7e-06 1.75e-06 1.7e-06 1.7e-06 2.9e-06
