 slim_762490026 slim_762490062 slim_762490050 slim_762490039 slim_762490045 slim_762490041 slim_762490047 slim_762490059 slim_762490042 slim_762490036 slim_762490027 slim_762490025 slim_762490034 slim_762490058 slim_762490030 slim_762490044 slim_762490063 slim_762490048 slim_762490037 slim_762490033 slim_762490032 slim_762490029 slim_762490028 slim_762490061 slim_762490023 slim_762490024 slim_762490053 slim_762490046 slim_762490051 slim_762490055 slim_762490031 slim_762490060 slim_762490035 slim_762490054 slim_762490038 slim_762490057 slim_762490052 slim_762490043 slim_762490049 slim_762490056 slim_762490064 slim_762490040
21 2e-06 1.6e-06 1.7e-06 1.6e-06 1.6e-06 1.45e-06 1.35e-06 9.5e-07 9.5e-07 1.05e-06 1.8e-06 1.8e-06 1.2e-06 9e-07 1.35e-06 1.75e-06 1.2e-06 1.4e-06 1.35e-06 2.3e-06 1.7e-06 1.1e-06 1e-06 1.5e-06 2e-06 1.8e-06 1.4e-06 1.7e-06 1.4e-06 1.65e-06 1.35e-06 1.15e-06 1.2e-06 1.2e-06 8.5e-07 2.2e-06 1.45e-06 2e-06 1.15e-06 1.4e-06 1.6e-06 1.4e-06
22 1.85e-06 1.7e-06 1.45e-06 1.6e-06 1.45e-06 1.7e-06 1.05e-06 1.25e-06 1.25e-06 8.5e-07 2e-06 1.6e-06 1.05e-06 1.05e-06 1.3e-06 1.55e-06 1.2e-06 1.45e-06 1.25e-06 2.35e-06 1.75e-06 1e-06 1.6e-06 1.7e-06 1.8e-06 1.9e-06 1.55e-06 1.75e-06 1.55e-06 1.65e-06 1.45e-06 1.25e-06 1e-06 9.5e-07 1e-06 2.2e-06 1.6e-06 2e-06 1.05e-06 1.4e-06 1.25e-06 1.35e-06
23 2.05e-06 1.15e-06 2e-06 1.6e-06 1.7e-06 1.7e-06 1.55e-06 1.8e-06 1.8e-06 1.75e-06 2.25e-06 2.2e-06 1.45e-06 1.95e-06 1.6e-06 1.45e-06 1.85e-06 1.85e-06 1.55e-06 1.85e-06 1.75e-06 1.5e-06 1.7e-06 2.1e-06 1.85e-06 2.25e-06 1.6e-06 1.8e-06 1.6e-06 1.7e-06 1.45e-06 1.4e-06 1.65e-06 1.65e-06 1.7e-06 2.3e-06 1.65e-06 1.95e-06 1.55e-06 1.55e-06 1.55e-06 1.65e-06
24 1.9e-06 1.75e-06 1.6e-06 1.5e-06 1.15e-06 2.05e-06 1.45e-06 2.2e-06 2.2e-06 1.85e-06 2.4e-06 2.25e-06 1.3e-06 2.2e-06 1.7e-06 1.2e-06 1.7e-06 1.55e-06 1.25e-06 2.4e-06 1.75e-06 2e-06 1.8e-06 1.85e-06 2.3e-06 2.3e-06 1.45e-06 1.7e-06 1.5e-06 1.85e-06 1.6e-06 1.4e-06 1.6e-06 1.65e-06 1.8e-06 2.2e-06 1.55e-06 1.8e-06 1.55e-06 1.55e-06 1.4e-06 1.75e-06
25 1.65e-06 2.25e-06 2.3e-06 2.2e-06 1.9e-06 2.3e-06 1.75e-06 2.2e-06 2.2e-06 1.95e-06 1.85e-06 1.75e-06 1.5e-06 2.1e-06 1.95e-06 2.15e-06 2e-06 2.05e-06 1.6e-06 2.35e-06 2.35e-06 1.8e-06 1.9e-06 2.25e-06 2.3e-06 2.6e-06 1.9e-06 2.25e-06 2e-06 2.25e-06 1.8e-06 1.7e-06 1.9e-06 1.8e-06 1.75e-06 2.1e-06 2.05e-06 2.6e-06 1.6e-06 2e-06 2e-06 2e-06
26 2.05e-06 1.55e-06 1.45e-06 1.35e-06 1.05e-06 1.4e-06 1.4e-06 1.75e-06 1.75e-06 1.6e-06 1.65e-06 2.05e-06 1.2e-06 1.7e-06 1.1e-06 1.7e-06 1.1e-06 1.2e-06 8e-07 2.25e-06 1.4e-06 1.4e-06 1.55e-06 1.6e-06 1.45e-06 1.9e-06 1e-06 1.35e-06 1.1e-06 1.85e-06 1.5e-06 8e-07 1.5e-06 1.5e-06 1.45e-06 2e-06 1.15e-06 1.7e-06 1.25e-06 1.45e-06 1.65e-06 1.2e-06
27 2.35e-06 1.75e-06 1.6e-06 1.75e-06 1.25e-06 1.3e-06 1.55e-06 1.75e-06 1.75e-06 1.8e-06 2.25e-06 2.25e-06 1.45e-06 2e-06 1.6e-06 2e-06 1.65e-06 1.45e-06 1.35e-06 2.45e-06 1.1e-06 1.7e-06 1.75e-06 1.8e-06 1.7e-06 2.25e-06 1.35e-06 2.2e-06 1.3e-06 1.65e-06 1.7e-06 1.35e-06 1.65e-06 1.7e-06 1.75e-06 2.4e-06 1.35e-06 1.9e-06 1.45e-06 1.75e-06 1.85e-06 1.65e-06
28 2.15e-06 1.6e-06 1.4e-06 1.6e-06 1.05e-06 1.5e-06 1.35e-06 1.75e-06 1.75e-06 1.6e-06 2e-06 2.05e-06 1.25e-06 1.8e-06 1.35e-06 1.8e-06 1.45e-06 1.25e-06 1.15e-06 2.35e-06 1.3e-06 1.4e-06 1.55e-06 1.6e-06 1.5e-06 2e-06 1.1e-06 1.3e-06 2e-06 1.8e-06 1.55e-06 1.1e-06 1.45e-06 1.5e-06 1.55e-06 2.25e-06 1.05e-06 1.85e-06 1.25e-06 1.6e-06 1.65e-06 1.4e-06
29 1.95e-06 1.7e-06 2.15e-06 1.6e-06 1.85e-06 1.55e-06 1.6e-06 1.75e-06 1.75e-06 1.7e-06 2.35e-06 2.15e-06 1.45e-06 1.9e-06 1.75e-06 1.3e-06 1.9e-06 1.95e-06 1.6e-06 2.3e-06 1.55e-06 1.65e-06 1.65e-06 1.7e-06 1.85e-06 2.25e-06 1.85e-06 1.65e-06 1.8e-06 2.3e-06 1.45e-06 1.6e-06 1.75e-06 1.65e-06 1.65e-06 2.25e-06 1.85e-06 1.85e-06 1.55e-06 1.4e-06 1.45e-06 1.8e-06
30 1.7e-06 1.5e-06 1.85e-06 1.5e-06 1.45e-06 1.75e-06 1.3e-06 1.65e-06 1.65e-06 1.5e-06 2.15e-06 2e-06 1.15e-06 1.7e-06 1.55e-06 1.1e-06 1.55e-06 1.7e-06 1.3e-06 2.2e-06 1.8e-06 1.35e-06 1.45e-06 1.45e-06 1.6e-06 1.8e-06 1.5e-06 1.7e-06 1.55e-06 1.45e-06 1.8e-06 1.25e-06 1.4e-06 1.45e-06 1.45e-06 2.15e-06 1.6e-06 1.85e-06 1.25e-06 1.35e-06 1.3e-06 1.6e-06
31 1.75e-06 1.3e-06 1.4e-06 1.25e-06 9.5e-07 1.35e-06 1e-06 1.5e-06 1.5e-06 1.3e-06 1.6e-06 1.75e-06 8.5e-07 1.45e-06 1e-06 1.35e-06 1.2e-06 1.2e-06 9e-07 2.05e-06 1.35e-06 1.15e-06 1.25e-06 1.4e-06 1.4e-06 1.7e-06 8e-07 1.35e-06 1.1e-06 1.6e-06 1.25e-06 1.3e-06 1.1e-06 1.2e-06 1.2e-06 1.95e-06 1.15e-06 1.6e-06 1.05e-06 1.3e-06 1.3e-06 1.1e-06
32 1.75e-06 1.6e-06 1.1e-06 1.65e-06 1.05e-06 1.85e-06 7.5e-07 1.45e-06 1.45e-06 1.05e-06 2.2e-06 1.65e-06 8e-07 1.45e-06 1.3e-06 1.45e-06 1.35e-06 1.4e-06 1.1e-06 2.35e-06 1.7e-06 1.2e-06 1e-06 1.65e-06 1.6e-06 1.9e-06 1.5e-06 1.65e-06 1.45e-06 1.75e-06 1.4e-06 1.1e-06 1.1e-06 7.5e-07 1.1e-06 2.3e-06 1.5e-06 2e-06 1e-06 1.5e-06 1.15e-06 1.35e-06
33 1.65e-06 1.65e-06 1.2e-06 1.6e-06 1.25e-06 1.8e-06 8.5e-07 1.45e-06 1.45e-06 1e-06 2.05e-06 1.5e-06 8e-07 1.35e-06 1.25e-06 1.45e-06 1.35e-06 1.4e-06 1e-06 2.25e-06 1.7e-06 1.2e-06 9.5e-07 1.65e-06 1.65e-06 1.8e-06 1.5e-06 1.7e-06 1.5e-06 1.65e-06 1.45e-06 1.2e-06 7.5e-07 1.2e-06 1e-06 2.2e-06 1.55e-06 2e-06 9.5e-07 1.4e-06 1.1e-06 1.3e-06
34 1.75e-06 1.7e-06 1.6e-06 1.55e-06 1.45e-06 1.65e-06 1.2e-06 1.1e-06 1.1e-06 1.05e-06 1.85e-06 1.65e-06 9.5e-07 1e-06 1.4e-06 1.55e-06 1.2e-06 1.35e-06 1.1e-06 2.25e-06 1.75e-06 8.5e-07 1e-06 1.7e-06 1.8e-06 1.75e-06 1.45e-06 1.75e-06 1.55e-06 1.65e-06 1.45e-06 1.2e-06 1.1e-06 1e-06 1.4e-06 2.15e-06 1.6e-06 1.95e-06 1.1e-06 1.35e-06 1.4e-06 1.45e-06
35 1.8e-06 2.25e-06 2.5e-06 1.75e-06 2.2e-06 2.1e-06 2.2e-06 2.4e-06 2.4e-06 2.25e-06 2.1e-06 2.2e-06 2e-06 2.35e-06 2.15e-06 1.85e-06 2.2e-06 2.25e-06 1.95e-06 2.35e-06 2.35e-06 2.2e-06 2.2e-06 2.3e-06 2.2e-06 2.1e-06 2e-06 2.4e-06 2.25e-06 2.25e-06 2.15e-06 1.95e-06 2.3e-06 2.2e-06 2.15e-06 3.4e-06 2.3e-06 2.35e-06 2.15e-06 1.85e-06 2.05e-06 2.2e-06
36 2.2e-06 1.65e-06 1.45e-06 1.65e-06 1.1e-06 1.55e-06 1.4e-06 1.8e-06 1.8e-06 1.65e-06 2.05e-06 2.1e-06 1.3e-06 1.85e-06 1.4e-06 1.85e-06 1.5e-06 1.3e-06 1.2e-06 2.4e-06 1.35e-06 1.45e-06 1.6e-06 1.65e-06 1.55e-06 2.05e-06 1.15e-06 1.35e-06 1.05e-06 1.85e-06 1.6e-06 1.15e-06 1.5e-06 1.55e-06 1.6e-06 2.3e-06 2.1e-06 1.9e-06 1.3e-06 1.65e-06 1.7e-06 1.45e-06
37 2.2e-06 1.85e-06 2.2e-06 1.6e-06 1.8e-06 1.85e-06 1.9e-06 2.05e-06 2.05e-06 2.05e-06 2.35e-06 2.45e-06 1.7e-06 2.1e-06 1.9e-06 1.4e-06 1.95e-06 1.9e-06 1.7e-06 2.45e-06 1.75e-06 2e-06 2e-06 1.95e-06 1.8e-06 2.6e-06 1.7e-06 1.9e-06 1.85e-06 1.85e-06 1.85e-06 1.6e-06 2e-06 2e-06 1.95e-06 2.35e-06 1.9e-06 2.6e-06 1.95e-06 1.75e-06 1.75e-06 1.95e-06
38 1.7e-06 1.55e-06 1.35e-06 1.55e-06 1.1e-06 1.6e-06 8.5e-07 1.5e-06 1.5e-06 1.1e-06 1.85e-06 1.45e-06 8e-07 1.45e-06 1.15e-06 1.5e-06 1.3e-06 1.3e-06 9e-07 2.15e-06 1.55e-06 1.15e-06 1.05e-06 1.55e-06 1.55e-06 1.6e-06 1.25e-06 1.45e-06 1.25e-06 1.55e-06 1.25e-06 1.05e-06 1e-06 9.5e-07 1.1e-06 2.15e-06 1.3e-06 1.95e-06 1.3e-06 1.35e-06 1.1e-06 1.2e-06
39 1.7e-06 1.55e-06 1.8e-06 1.25e-06 1.5e-06 1.6e-06 1.4e-06 1.65e-06 1.65e-06 1.45e-06 2.05e-06 1.95e-06 1.2e-06 1.6e-06 1.5e-06 1.15e-06 1.5e-06 1.6e-06 1.25e-06 2.15e-06 1.75e-06 1.4e-06 1.4e-06 1.55e-06 1.55e-06 2e-06 1.45e-06 1.75e-06 1.6e-06 1.4e-06 1.35e-06 1.3e-06 1.5e-06 1.4e-06 1.35e-06 1.85e-06 1.65e-06 1.75e-06 1.35e-06 1.8e-06 1.3e-06 1.55e-06
40 1.5e-06 1.5e-06 1.65e-06 1.35e-06 1.4e-06 1.95e-06 9.5e-07 1.85e-06 1.85e-06 1.3e-06 2.2e-06 1.65e-06 9.5e-07 1.85e-06 1.35e-06 8e-07 1.7e-06 1.75e-06 1.2e-06 2.1e-06 1.8e-06 1.6e-06 1.25e-06 1.55e-06 1.4e-06 2e-06 1.65e-06 1.85e-06 1.65e-06 1.45e-06 1.3e-06 1.3e-06 1.15e-06 1.1e-06 1.4e-06 2.05e-06 1.7e-06 1.75e-06 1.1e-06 1.3e-06 1.4e-06 1.4e-06
41 2.05e-06 1.6e-06 1.6e-06 1.55e-06 1.4e-06 1.6e-06 1.05e-06 1.75e-06 1.75e-06 1.4e-06 1.9e-06 1.8e-06 1.2e-06 1.75e-06 1e-06 1.7e-06 1.55e-06 1.55e-06 1.2e-06 2.3e-06 1.6e-06 1.4e-06 1.35e-06 1.65e-06 1.75e-06 2e-06 1.2e-06 1.65e-06 1.4e-06 1.8e-06 1.6e-06 1.1e-06 1.35e-06 1.3e-06 1.45e-06 2.2e-06 1.45e-06 1.95e-06 1.2e-06 1.55e-06 1.4e-06 1.9e-06
