 slim_762471419 slim_762471423 slim_762471406 slim_762471430 slim_762471416 slim_762471415 slim_762471434 slim_762471425 slim_762471438 slim_762471404 slim_762471441 slim_762471429 slim_762471444 slim_762471436 slim_762471442 slim_762471427 slim_762471433 slim_762471409 slim_762471439 slim_762471422 slim_762471403 slim_762471410 slim_762471412 slim_762471420 slim_762471431 slim_762471411 slim_762471407 slim_762471408 slim_762471424 slim_762471432 slim_762471418 slim_762471414 slim_762471405 slim_762471402 slim_762471443 slim_762471421 slim_762471437 slim_762471435 slim_762471428 slim_762471417 slim_762471426 slim_762471440 slim_762471413
10 2.05e-06 1.7e-06 1.5e-06 1.7e-06 1.95e-06 1.75e-06 2.2e-06 1.7e-06 1.8e-06 2.15e-06 2.3e-06 1.45e-06 2.4e-06 1.8e-06 2.25e-06 1.55e-06 1.8e-06 1.7e-06 2.5e-06 1.9e-06 2.45e-06 1.8e-06 2.4e-06 1.6e-06 2.25e-06 1.9e-06 2.05e-06 1.9e-06 2.4e-06 2.05e-06 2.25e-06 2.35e-06 2.3e-06 1.4e-06 2.35e-06 1.9e-06 2e-06 2e-06 2.2e-06 1.7e-06 1.7e-06 1.35e-06 2.65e-06
11 2.2e-06 1.9e-06 1.75e-06 1.9e-06 2.15e-06 1.9e-06 2.35e-06 1.9e-06 2e-06 2.3e-06 1.45e-06 2.8e-06 2.55e-06 2e-06 2.4e-06 1.8e-06 2e-06 1.7e-06 2.65e-06 2.05e-06 2.6e-06 2e-06 2.55e-06 1.75e-06 2.4e-06 2.05e-06 2.05e-06 2.05e-06 2.55e-06 2.25e-06 2.25e-06 2.5e-06 2.5e-06 1.65e-06 2.5e-06 1.9e-06 2.15e-06 2.2e-06 2.35e-06 1.75e-06 1.85e-06 1.65e-06 2.8e-06
12 1.4e-06 2.1e-06 2.25e-06 2.05e-06 1.25e-06 2.4e-06 2.95e-06 2.65e-06 2.05e-06 1.75e-06 2.4e-06 2.55e-06 1.2e-06 1.65e-06 1.95e-06 2.35e-06 2.8e-06 2.15e-06 8.5e-07 1.95e-06 7.5e-07 2.95e-06 7.5e-07 1.25e-06 2.55e-06 1.05e-06 2.1e-06 1.9e-06 1.7e-06 2.7e-06 1.4e-06 1.65e-06 2.9e-06 1.75e-06 9.5e-07 1.75e-06 1.15e-06 2.6e-06 1.1e-06 2.15e-06 2.35e-06 2.2e-06 1.2e-06
13 1.7e-06 1.7e-06 1.85e-06 1.65e-06 1.85e-06 1.95e-06 2.25e-06 1.95e-06 1.75e-06 1.6e-06 1.8e-06 2e-06 1.65e-06 2.3e-06 1.65e-06 1.75e-06 2.05e-06 2.05e-06 1.45e-06 1.65e-06 1.3e-06 2.25e-06 1.4e-06 1.25e-06 2.2e-06 1.2e-06 1.7e-06 1.7e-06 1.8e-06 2.1e-06 1.85e-06 1.75e-06 2.3e-06 1.55e-06 1.25e-06 1.85e-06 1.25e-06 2e-06 1.5e-06 1.95e-06 1.95e-06 1.75e-06 1.6e-06
14 2.25e-06 1.6e-06 2.2e-06 1.6e-06 2.2e-06 2.1e-06 1.8e-06 1.65e-06 2.05e-06 1.3e-06 2.25e-06 2.4e-06 1.95e-06 1.65e-06 2.2e-06 2.2e-06 1.85e-06 2.9e-06 1.75e-06 1.35e-06 1.65e-06 2.15e-06 1.75e-06 1.6e-06 2.05e-06 1.55e-06 1.9e-06 2.1e-06 1.45e-06 1.55e-06 2.4e-06 1.4e-06 2.15e-06 2e-06 1.65e-06 2.65e-06 1.65e-06 2.3e-06 1.6e-06 2.55e-06 2.1e-06 2.7e-06 1.55e-06
15 2.3e-06 1.6e-06 1.4e-06 1.55e-06 1.7e-06 1.95e-06 2.2e-06 1.4e-06 1.85e-06 2.1e-06 1.55e-06 1.8e-06 2.35e-06 1.75e-06 2.2e-06 2.1e-06 1.85e-06 2.15e-06 2.5e-06 1.75e-06 2.45e-06 1.95e-06 2.4e-06 1.45e-06 2.4e-06 1.85e-06 2.4e-06 2.3e-06 2.25e-06 2e-06 2.35e-06 2.2e-06 2.65e-06 1.5e-06 2.45e-06 2.2e-06 1.95e-06 1.85e-06 2.35e-06 2.05e-06 1.95e-06 1.55e-06 2.65e-06
16 2.7e-06 1.75e-06 1.55e-06 1.75e-06 2.3e-06 1.9e-06 1.25e-06 1.45e-06 1.95e-06 1.95e-06 1.8e-06 2e-06 2.8e-06 2.05e-06 1.85e-06 1.85e-06 2.3e-06 2.55e-06 2.9e-06 1.7e-06 2.85e-06 1.75e-06 2.8e-06 1.95e-06 1.75e-06 2.25e-06 2.25e-06 2.35e-06 2.2e-06 1.65e-06 2.85e-06 2.15e-06 1.95e-06 2.15e-06 2.75e-06 2.5e-06 2.35e-06 1.6e-06 2.45e-06 2.15e-06 1.95e-06 2.25e-06 2.6e-06
17 1.5e-06 2.8e-06 2.05e-06 2.65e-06 2.1e-06 1.8e-06 2.75e-06 2.9e-06 2.15e-06 2.6e-06 1.7e-06 1.7e-06 2.15e-06 2.05e-06 2.9e-06 2.15e-06 2.55e-06 1.1e-06 2.4e-06 2.45e-06 2.35e-06 2.35e-06 2.3e-06 1.9e-06 2.3e-06 2.1e-06 1.9e-06 1.85e-06 2.75e-06 2.95e-06 1.45e-06 2.7e-06 2.55e-06 1.9e-06 2.35e-06 9e-07 2.2e-06 1.95e-06 2.15e-06 1.15e-06 1.8e-06 1.1e-06 2.8e-06
18 1.35e-06 1.95e-06 2.45e-06 2e-06 1.7e-06 2.5e-06 3.05e-06 2.7e-06 2.15e-06 1.55e-06 2.5e-06 2.65e-06 8.5e-07 1.45e-06 1.75e-06 2.5e-06 2.9e-06 2.4e-06 7e-07 2e-06 4e-07 3.05e-06 5.5e-07 1.3e-06 2.65e-06 8.5e-07 1.95e-06 1.75e-06 1.6e-06 2.7e-06 1.45e-06 1.55e-06 2.75e-06 1.8e-06 4.5e-07 2e-06 9.5e-07 2.8e-06 8.5e-07 2.4e-06 2.45e-06 2.4e-06 8e-07
19 2.2e-06 1.7e-06 1.85e-06 1.6e-06 1.7e-06 1.75e-06 1.65e-06 1.4e-06 1.8e-06 1.25e-06 1.9e-06 2.05e-06 1.95e-06 1.65e-06 1.35e-06 1.75e-06 1.7e-06 2.45e-06 2e-06 1.7e-06 1.95e-06 2e-06 1.9e-06 9.5e-07 1.75e-06 1.35e-06 2.15e-06 2.2e-06 1.5e-06 1.4e-06 2.35e-06 1.45e-06 2.35e-06 1.35e-06 1.85e-06 2.3e-06 1.45e-06 1.95e-06 1.85e-06 2.4e-06 1.75e-06 2.15e-06 2.05e-06
20 1.25e-06 1.9e-06 2.4e-06 1.95e-06 1.65e-06 2.45e-06 3e-06 2.65e-06 2.1e-06 1.5e-06 2.45e-06 2.6e-06 7.5e-07 1.3e-06 1.65e-06 2.45e-06 2.85e-06 2.35e-06 4e-07 1.95e-06 4e-07 3e-06 4.5e-07 1.25e-06 2.6e-06 7.5e-07 1.9e-06 1.6e-06 1.5e-06 2.65e-06 1.35e-06 1.45e-06 2.65e-06 1.75e-06 3.5e-07 1.95e-06 8e-07 2.75e-06 8.5e-07 2.35e-06 2.4e-06 2.35e-06 7e-07
21 2.65e-06 1.8e-06 1.85e-06 1.8e-06 2.45e-06 1.8e-06 1.75e-06 1.45e-06 2.15e-06 2.25e-06 1.8e-06 2e-06 2.95e-06 2.25e-06 2.15e-06 1.95e-06 1.75e-06 2.35e-06 3.05e-06 2e-06 3e-06 2.8e-06 2.95e-06 2.15e-06 2.2e-06 2.45e-06 2.2e-06 2.3e-06 2.5e-06 1.95e-06 2.85e-06 2.45e-06 2.3e-06 2.2e-06 2.9e-06 2.5e-06 2.55e-06 2.2e-06 2.55e-06 2.15e-06 1.95e-06 2.25e-06 2.95e-06
22 1.35e-06 1.85e-06 2.35e-06 1.9e-06 1.5e-06 2.4e-06 2.95e-06 2.6e-06 2.05e-06 1.5e-06 2.4e-06 2.55e-06 7.5e-07 1.4e-06 1.75e-06 2.4e-06 2.8e-06 2.3e-06 5.5e-07 1.9e-06 4.5e-07 2.95e-06 7e-07 1.2e-06 2.55e-06 8e-07 1.9e-06 1.7e-06 1.6e-06 2.6e-06 1.45e-06 1.55e-06 2.7e-06 1.7e-06 5e-07 1.9e-06 9e-07 2.7e-06 9.5e-07 2.3e-06 2.35e-06 2.3e-06 9e-07
23 1.55e-06 1.55e-06 1.6e-06 1.35e-06 1.1e-06 1.6e-06 2.1e-06 1.5e-06 1.45e-06 1.3e-06 1.6e-06 1.75e-06 1.25e-06 1.25e-06 1.6e-06 1.45e-06 1.95e-06 1.9e-06 1.3e-06 9.5e-07 1.25e-06 2.15e-06 1.2e-06 3e-07 1.9e-06 6e-07 1.95e-06 1.8e-06 1.55e-06 1.85e-06 1.75e-06 1.5e-06 2.55e-06 7e-07 1.15e-06 1.7e-06 7e-07 2e-06 1.35e-06 2.1e-06 1.6e-06 1.65e-06 1.7e-06
24 2.45e-06 2.45e-06 2.15e-06 2.35e-06 2.4e-06 1.95e-06 1.55e-06 2.1e-06 2.25e-06 1.95e-06 2.25e-06 2.4e-06 2.55e-06 2.2e-06 2.05e-06 2.4e-06 1.75e-06 2.3e-06 2.65e-06 1.75e-06 2.6e-06 2.2e-06 2.55e-06 1.9e-06 2.6e-06 2.15e-06 2.4e-06 2.45e-06 2.2e-06 2.05e-06 2.6e-06 2.15e-06 2.2e-06 2.2e-06 2.5e-06 2.25e-06 2.25e-06 1.8e-06 2.4e-06 2.3e-06 2e-06 2.3e-06 2.6e-06
25 1.4e-06 1.6e-06 1.9e-06 1.5e-06 1.35e-06 1.9e-06 2.4e-06 1.9e-06 1.65e-06 1.3e-06 1.9e-06 2.05e-06 1.05e-06 1.2e-06 1.55e-06 1.85e-06 2.25e-06 2.1e-06 8.5e-07 1.35e-06 7.5e-07 2.45e-06 8e-07 6e-07 2.15e-06 1.1e-06 1.85e-06 1.65e-06 1.5e-06 2.15e-06 1.6e-06 1.45e-06 2.5e-06 1.1e-06 7e-07 1.8e-06 6.5e-07 2.3e-06 1.1e-06 2.2e-06 1.9e-06 1.95e-06 1.2e-06
26 2e-06 1.95e-06 2.3e-06 1.9e-06 2.45e-06 2.1e-06 2.35e-06 2.3e-06 2.1e-06 2e-06 2.05e-06 2.05e-06 2.1e-06 1.7e-06 1.9e-06 2.4e-06 2.25e-06 1.9e-06 1.95e-06 2.15e-06 1.9e-06 2.2e-06 1.9e-06 1.95e-06 2.4e-06 1.85e-06 2.4e-06 1.85e-06 2.25e-06 2.35e-06 1.95e-06 2.2e-06 2.25e-06 2.2e-06 1.8e-06 1.8e-06 1.95e-06 2.4e-06 1.6e-06 1.75e-06 2.15e-06 2.2e-06 1.95e-06
27 1.65e-06 1.85e-06 2.1e-06 1.95e-06 2.2e-06 2.05e-06 2.65e-06 2.4e-06 2.05e-06 2.05e-06 1.9e-06 2.05e-06 1.9e-06 1.7e-06 2.1e-06 2.3e-06 2.35e-06 1.85e-06 1.75e-06 2.2e-06 1.6e-06 2.3e-06 1.7e-06 1.8e-06 2.45e-06 1.65e-06 1.85e-06 2.9e-06 2.25e-06 2.5e-06 2e-06 2.2e-06 2.3e-06 2e-06 1.55e-06 1.9e-06 1.7e-06 2.5e-06 1.65e-06 1.85e-06 1.85e-06 2.05e-06 1.85e-06
28 2.1e-06 1.95e-06 2.25e-06 1.95e-06 1.95e-06 2.25e-06 2.15e-06 2e-06 2.2e-06 1.45e-06 2.4e-06 2.55e-06 1.7e-06 1.8e-06 1.45e-06 2.25e-06 2.2e-06 2.75e-06 1.6e-06 1.5e-06 1.5e-06 2.5e-06 1.6e-06 1.55e-06 2.2e-06 1.5e-06 2.25e-06 2.25e-06 2.9e-06 1.9e-06 2.15e-06 1.45e-06 2.5e-06 1.95e-06 1.6e-06 2.5e-06 1.6e-06 2.35e-06 1.65e-06 2.6e-06 2.25e-06 2.55e-06 1.6e-06
29 2.8e-06 1.7e-06 1.95e-06 1.7e-06 2.3e-06 2.1e-06 1.7e-06 1.45e-06 1.95e-06 1.65e-06 2.05e-06 2.25e-06 2.7e-06 2.1e-06 1.55e-06 2e-06 1.65e-06 2.95e-06 2.7e-06 1.4e-06 2.65e-06 1.95e-06 2.6e-06 1.85e-06 2.05e-06 2.15e-06 2.35e-06 2.5e-06 1.9e-06 1.9e-06 2.95e-06 1.85e-06 2.3e-06 2.05e-06 2.55e-06 2.9e-06 2.25e-06 2.2e-06 2.35e-06 2.6e-06 2.1e-06 2.6e-06 2.45e-06
30 1.5e-06 2.55e-06 2.3e-06 2.5e-06 1.85e-06 2.35e-06 3e-06 2.95e-06 2.3e-06 2.2e-06 2.25e-06 2.25e-06 1.4e-06 1.85e-06 2.4e-06 2.35e-06 2.85e-06 1.45e-06 1.45e-06 2.35e-06 1.35e-06 2.85e-06 1.45e-06 1.75e-06 2.6e-06 1.6e-06 1.95e-06 2e-06 2.15e-06 2.95e-06 2.4e-06 2.1e-06 2.8e-06 2e-06 1.55e-06 1.35e-06 1.7e-06 2.35e-06 1.55e-06 1.7e-06 2.35e-06 1.75e-06 1.8e-06
31 2.05e-06 1.9e-06 2.2e-06 1.9e-06 1.9e-06 2.2e-06 2.1e-06 1.95e-06 2.15e-06 1.4e-06 2.35e-06 2.5e-06 1.65e-06 1.75e-06 1.4e-06 2.2e-06 2.15e-06 2.7e-06 1.55e-06 1.45e-06 1.45e-06 2.45e-06 1.55e-06 1.5e-06 2.15e-06 1.45e-06 2.2e-06 2.2e-06 1.45e-06 1.85e-06 2.1e-06 2.8e-06 2.45e-06 1.9e-06 1.55e-06 2.45e-06 1.55e-06 2.3e-06 1.6e-06 2.55e-06 2.2e-06 2.5e-06 1.55e-06
32 2.55e-06 2.3e-06 2.4e-06 2.35e-06 3e-06 2.3e-06 2e-06 2.35e-06 2.55e-06 2.3e-06 2.3e-06 2.5e-06 2.9e-06 2.3e-06 2.15e-06 2.65e-06 1.95e-06 2.55e-06 2.75e-06 2.35e-06 2.65e-06 2.3e-06 2.7e-06 2.55e-06 2.2e-06 2.5e-06 2.25e-06 2.3e-06 2.5e-06 2.3e-06 2.8e-06 2.45e-06 3.5e-06 2.65e-06 2.6e-06 2.7e-06 2.6e-06 2.25e-06 2.35e-06 2.45e-06 2.3e-06 2.6e-06 2.45e-06
33 1.8e-06 1.75e-06 1.75e-06 1.6e-06 1.45e-06 1.75e-06 2.4e-06 1.65e-06 1.75e-06 1.7e-06 1.4e-06 1.65e-06 1.75e-06 1.55e-06 2e-06 1.5e-06 2.15e-06 1.9e-06 1.8e-06 1.35e-06 1.75e-06 2.2e-06 1.7e-06 7e-07 2.2e-06 1.1e-06 2.2e-06 2e-06 1.95e-06 2.05e-06 2e-06 1.9e-06 2.65e-06 1.3e-06 1.65e-06 1.95e-06 1.2e-06 2.2e-06 1.85e-06 2.2e-06 1.75e-06 1.45e-06 2.2e-06
34 1.35e-06 1.8e-06 2.4e-06 1.85e-06 1.75e-06 2.35e-06 2.9e-06 2.55e-06 2e-06 1.4e-06 2.35e-06 2.5e-06 9.5e-07 1.25e-06 1.65e-06 2.45e-06 2.75e-06 2.35e-06 4.5e-07 1.85e-06 3.5e-07 2.9e-06 5e-07 1.15e-06 2.5e-06 7e-07 1.8e-06 1.55e-06 1.6e-06 2.55e-06 1.55e-06 1.55e-06 2.6e-06 1.65e-06 4e-07 1.95e-06 7.5e-07 2.75e-06 9e-07 2.35e-06 2.3e-06 2.35e-06 8.5e-07
35 1.55e-06 2.65e-06 2.05e-06 2.5e-06 1.9e-06 2e-06 2.65e-06 2.9e-06 1.95e-06 2.35e-06 1.9e-06 1.9e-06 1.75e-06 1.85e-06 2.65e-06 2.2e-06 2.5e-06 9e-07 2e-06 2.3e-06 1.95e-06 2.5e-06 1.9e-06 1.7e-06 2.25e-06 1.8e-06 1.8e-06 1.9e-06 2.5e-06 2.9e-06 1.35e-06 2.45e-06 2.7e-06 1.95e-06 1.95e-06 1.5e-06 1.9e-06 1.9e-06 1.9e-06 1.15e-06 2e-06 1.3e-06 2.4e-06
36 1.5e-06 1.7e-06 2e-06 1.6e-06 1.45e-06 2e-06 2.5e-06 2e-06 1.7e-06 1.4e-06 2e-06 2.15e-06 1.15e-06 1.25e-06 1.65e-06 1.95e-06 2.35e-06 2.2e-06 9.5e-07 1.45e-06 8e-07 2.55e-06 9e-07 7e-07 2.25e-06 6.5e-07 1.95e-06 1.7e-06 1.6e-06 2.25e-06 1.7e-06 1.55e-06 2.6e-06 1.2e-06 7.5e-07 1.9e-06 1.3e-06 2.4e-06 1.2e-06 2.3e-06 2e-06 2.05e-06 1.3e-06
37 2.4e-06 2.5e-06 1.75e-06 2.4e-06 2.25e-06 2e-06 1.6e-06 2.15e-06 2.1e-06 2.2e-06 2e-06 2.2e-06 2.6e-06 2e-06 2.3e-06 1.85e-06 1.6e-06 1.95e-06 2.8e-06 1.95e-06 2.75e-06 2.2e-06 2.7e-06 2e-06 1.8e-06 2.3e-06 2.4e-06 2.5e-06 2.35e-06 2.2e-06 2.35e-06 2.3e-06 2.25e-06 2.2e-06 2.75e-06 1.9e-06 2.4e-06 2.5e-06 2.55e-06 1.9e-06 2.1e-06 1.65e-06 2.75e-06
38 1.45e-06 1.75e-06 2.2e-06 1.8e-06 1.75e-06 2.2e-06 2.6e-06 2.35e-06 2e-06 1.55e-06 2.2e-06 2.35e-06 1.1e-06 1.5e-06 1.6e-06 2.35e-06 2.45e-06 2.15e-06 8.5e-07 1.85e-06 8.5e-07 2.55e-06 9.5e-07 1.35e-06 2.4e-06 1.1e-06 1.6e-06 1.65e-06 1.65e-06 2.35e-06 1.55e-06 1.6e-06 2.35e-06 1.85e-06 9e-07 1.9e-06 1.2e-06 2.55e-06 1.4e-06 2.1e-06 2.15e-06 2.3e-06 1.05e-06
39 1.85e-06 2.25e-06 1.8e-06 2.25e-06 2.1e-06 2e-06 2.45e-06 2.55e-06 1.95e-06 2.45e-06 1.7e-06 1.75e-06 2.15e-06 1.95e-06 2.55e-06 2.05e-06 2.15e-06 1.15e-06 2.4e-06 2.4e-06 2.35e-06 2.15e-06 2.3e-06 2.1e-06 2.3e-06 2.2e-06 1.75e-06 1.85e-06 2.6e-06 2.6e-06 1.7e-06 2.55e-06 2.45e-06 2.2e-06 2.35e-06 1.15e-06 2.3e-06 1.9e-06 2.1e-06 2.1e-06 1.9e-06 1.45e-06 2.55e-06
40 2e-06 1.95e-06 1.85e-06 1.95e-06 2.1e-06 1.7e-06 2.1e-06 1.9e-06 2e-06 2e-06 1.7e-06 1.85e-06 2.35e-06 1.95e-06 2.1e-06 1.95e-06 1.95e-06 1.8e-06 2.45e-06 1.75e-06 2.4e-06 1.95e-06 2.35e-06 1.6e-06 2e-06 1.9e-06 2.15e-06 1.85e-06 2.25e-06 2.1e-06 2.35e-06 2.2e-06 2.3e-06 1.75e-06 2.3e-06 2e-06 2e-06 2.1e-06 2.15e-06 1.9e-06 2.8e-06 1.85e-06 2.6e-06
41 1.75e-06 2.45e-06 1.7e-06 2.35e-06 1.9e-06 1.85e-06 2.55e-06 2.4e-06 1.95e-06 2.4e-06 1.35e-06 1.65e-06 2.2e-06 1.75e-06 2.7e-06 1.55e-06 2.25e-06 1.1e-06 2.4e-06 2.15e-06 2.35e-06 2.25e-06 2.3e-06 1.65e-06 2.3e-06 1.95e-06 2.2e-06 2.05e-06 2.55e-06 2.6e-06 1.75e-06 2.5e-06 2.6e-06 1.45e-06 2.35e-06 1.3e-06 2.05e-06 1.65e-06 2.3e-06 1.45e-06 1.85e-06 1.5e-06 2.8e-06
42 1.7e-06 1.85e-06 2.55e-06 1.95e-06 2.05e-06 2.65e-06 2.75e-06 2.6e-06 2.25e-06 1.6e-06 2.65e-06 2.8e-06 1.2e-06 1.6e-06 1.55e-06 2.65e-06 2.6e-06 2.8e-06 8e-07 2.05e-06 7e-07 2.95e-06 9e-07 1.7e-06 2.6e-06 1.2e-06 1.95e-06 1.85e-06 1.6e-06 2.45e-06 1.8e-06 1.55e-06 2.45e-06 2.2e-06 8.5e-07 2.4e-06 1.3e-06 2.75e-06 1.05e-06 2.55e-06 2.6e-06 2.8e-06 1.3e-06
