 slim_762231410 slim_762231407 slim_762231394 slim_762231424 slim_762231450 slim_762231447 slim_762231445 slim_762231432 slim_762231402 slim_762231406 slim_762231412 slim_762231438 slim_762231428 slim_762231411 slim_762231433 slim_762231430 slim_762231426 slim_762231418 slim_762231439 slim_762231416 slim_762231436 slim_762231431 slim_762231448 slim_762231440 slim_762231449 slim_762231452 slim_762231396 slim_762231423 slim_762231429 slim_762231393 slim_762231442 slim_762231453 slim_762231398 slim_762231413 slim_762231441 slim_762231408 slim_762231417 slim_762231415 slim_762231443 slim_762231405 slim_762231395 slim_762231421 slim_762231414 slim_762231437 slim_762231420 slim_762231397 slim_762231409 slim_762231401 slim_762231427 slim_762231446 slim_762231399 slim_762231425 slim_762231435 slim_762231434 slim_762231444 slim_762231403 slim_762231404 slim_762231451 slim_762231400 slim_762231419 slim_762231422 slim_762231392
10 1.75e-06 2e-06 1.85e-06 2.05e-06 2.4e-06 2.15e-06 1.9e-06 1.4e-06 2.25e-06 1.7e-06 1.4e-06 2.1e-06 2.35e-06 1.35e-06 1.45e-06 2.2e-06 1.95e-06 2.1e-06 1.95e-06 2.3e-06 2.15e-06 2.05e-06 1.4e-06 2.2e-06 2.75e-06 2.25e-06 1.75e-06 1.4e-06 2.3e-06 2.25e-06 1.9e-06 1.95e-06 2.05e-06 2e-06 1.85e-06 1.3e-06 2.55e-06 2.15e-06 1.85e-06 1.9e-06 2.1e-06 2.1e-06 1.9e-06 2.1e-06 2.2e-06 1.25e-06 2e-06 1.65e-06 2.1e-06 2.3e-06 1.2e-06 1.55e-06 1.85e-06 1.65e-06 2.15e-06 1.9e-06 1.3e-06 2e-06 1.6e-06 1.9e-06 1.25e-06 2.05e-06
11 1.35e-06 1.25e-06 2.15e-06 1.6e-06 1.2e-06 1.55e-06 1.4e-06 1.65e-06 1.45e-06 1.7e-06 2.1e-06 2.2e-06 1.75e-06 1.75e-06 2.5e-06 1.7e-06 1.5e-06 1.6e-06 1.5e-06 1.35e-06 2.25e-06 1.3e-06 2.1e-06 1.6e-06 1.95e-06 1.9e-06 1.15e-06 1.65e-06 1.85e-06 1.55e-06 1.15e-06 1.15e-06 1.2e-06 1.15e-06 1.6e-06 2.05e-06 2e-06 1.2e-06 1.5e-06 2.4e-06 1.1e-06 2.25e-06 1.85e-06 1.25e-06 2.15e-06 1.8e-06 1.6e-06 1.95e-06 1.65e-06 1.55e-06 1.65e-06 1.7e-06 1.6e-06 1.65e-06 1.45e-06 1.5e-06 1.75e-06 1.25e-06 1.85e-06 1.45e-06 1.9e-06 1.25e-06
12 2.2e-06 1.75e-06 2.2e-06 2.2e-06 1.3e-06 1.95e-06 1.55e-06 2.35e-06 1.85e-06 1.85e-06 2.35e-06 1.75e-06 2.4e-06 2e-06 2.6e-06 1.75e-06 2.1e-06 1.7e-06 1.85e-06 1.95e-06 1.85e-06 1.95e-06 2.3e-06 2e-06 2.1e-06 2.45e-06 1.7e-06 2.15e-06 1.75e-06 1.6e-06 1.8e-06 1.65e-06 1.8e-06 1.7e-06 2.2e-06 2.3e-06 2.65e-06 1.8e-06 2e-06 2.15e-06 1.25e-06 2.35e-06 2.15e-06 1.75e-06 2.35e-06 2.4e-06 1.7e-06 2.5e-06 1.75e-06 2e-06 2.25e-06 1.85e-06 2.2e-06 1.9e-06 1.55e-06 2.3e-06 2.4e-06 1.8e-06 2.4e-06 2.05e-06 2.45e-06 1.85e-06
13 1.75e-06 1.65e-06 1.55e-06 1.65e-06 1.75e-06 2e-06 1.15e-06 1.55e-06 1.95e-06 1.6e-06 1.35e-06 1.75e-06 2e-06 2.3e-06 1.75e-06 2e-06 1.55e-06 1.85e-06 1.85e-06 1.95e-06 2.05e-06 1.65e-06 1.65e-06 2.1e-06 2.35e-06 2.2e-06 1.35e-06 1.6e-06 2.1e-06 1.8e-06 1.5e-06 1.6e-06 1.7e-06 1.65e-06 1.9e-06 1.7e-06 2.45e-06 1.8e-06 1.45e-06 2.15e-06 1.4e-06 2.15e-06 2e-06 1.75e-06 2.35e-06 1.55e-06 1.75e-06 1.95e-06 1.85e-06 2.1e-06 1.5e-06 1.45e-06 1.9e-06 1.5e-06 1.45e-06 1.9e-06 1.65e-06 1.6e-06 1.85e-06 1.5e-06 1.45e-06 1.85e-06
14 2.15e-06 2.4e-06 1.25e-06 2.15e-06 2.7e-06 2.25e-06 1.9e-06 1.7e-06 2.35e-06 2e-06 1.45e-06 2.5e-06 2.6e-06 1.75e-06 1.8e-06 2.25e-06 2.05e-06 2.15e-06 2.25e-06 2.7e-06 2.2e-06 2.45e-06 1.35e-06 2.3e-06 3e-06 2.15e-06 2.15e-06 1.9e-06 2.2e-06 2.25e-06 2.3e-06 2.35e-06 2.45e-06 2.4e-06 2e-06 1.65e-06 2.9e-06 2.55e-06 1.95e-06 2.2e-06 2.4e-06 2.25e-06 1.9e-06 2.5e-06 1.9e-06 1.65e-06 2.05e-06 1.9e-06 2.15e-06 2.4e-06 1.75e-06 1.9e-06 2e-06 1.95e-06 2.15e-06 2.1e-06 1.65e-06 2.4e-06 2.2e-06 2e-06 1.55e-06 2.45e-06
15 2.3e-06 1.7e-06 1.9e-06 2.2e-06 1.25e-06 1.4e-06 1.55e-06 2.35e-06 1.4e-06 1.55e-06 2.2e-06 1.7e-06 1.75e-06 2e-06 2.25e-06 2.3e-06 2.1e-06 1.35e-06 1.8e-06 1.9e-06 2.2e-06 1.9e-06 2e-06 1.4e-06 2.2e-06 1.6e-06 1.65e-06 2.25e-06 1.45e-06 1.45e-06 1.75e-06 1.6e-06 1.75e-06 1.65e-06 1.85e-06 2e-06 2.75e-06 1.75e-06 2e-06 2.4e-06 1.2e-06 2.8e-06 1.85e-06 1.7e-06 1.65e-06 2.3e-06 1.35e-06 2e-06 1.4e-06 1.5e-06 2.1e-06 1.85e-06 1.85e-06 1.85e-06 1.55e-06 1.85e-06 2.25e-06 1.75e-06 2e-06 2.05e-06 2.5e-06 1.7e-06
16 1.25e-06 1.4e-06 1.65e-06 1.25e-06 1.85e-06 1.85e-06 1.15e-06 1.4e-06 1.8e-06 1.9e-06 1.95e-06 1.5e-06 2.1e-06 1.55e-06 2.05e-06 2.1e-06 2.3e-06 2e-06 1.7e-06 1.6e-06 2.3e-06 1.25e-06 1.95e-06 1.95e-06 2.35e-06 1.95e-06 1.25e-06 1.6e-06 2.2e-06 1.9e-06 1.2e-06 1.55e-06 1.45e-06 1.6e-06 1.7e-06 1.9e-06 2.05e-06 1.55e-06 1.15e-06 2.4e-06 1.45e-06 2e-06 1.95e-06 1.5e-06 2.2e-06 1.6e-06 1.9e-06 1.9e-06 1.95e-06 1.85e-06 1.65e-06 1.8e-06 1.65e-06 1.8e-06 1.5e-06 1.6e-06 1.5e-06 1.3e-06 1.95e-06 1.15e-06 1.55e-06 1.55e-06
17 2.2e-06 1.65e-06 1.7e-06 2.1e-06 1.1e-06 1.35e-06 1.4e-06 2.25e-06 1.35e-06 1.5e-06 2.1e-06 1.6e-06 1.7e-06 1.85e-06 2.15e-06 1.35e-06 2e-06 2.1e-06 1.7e-06 1.85e-06 2.05e-06 1.85e-06 1.7e-06 1.4e-06 2.05e-06 1.6e-06 1.5e-06 2.1e-06 1.45e-06 1.35e-06 1.7e-06 1.45e-06 1.7e-06 1.45e-06 1.65e-06 2.1e-06 2.65e-06 1.7e-06 1.9e-06 2.3e-06 1.1e-06 2.7e-06 1.8e-06 1.65e-06 1.7e-06 2.15e-06 1.1e-06 1.95e-06 1.2e-06 1.45e-06 1.95e-06 1.7e-06 1.65e-06 1.75e-06 1.4e-06 1.75e-06 2.2e-06 1.7e-06 1.95e-06 1.95e-06 2.3e-06 1.7e-06
18 1.4e-06 1.6e-06 1.95e-06 1.8e-06 1.45e-06 1.45e-06 1.5e-06 1.85e-06 1.5e-06 1.75e-06 1.95e-06 1.5e-06 1.85e-06 1.85e-06 2.25e-06 1.8e-06 1.7e-06 1.7e-06 2.5e-06 1.7e-06 2.05e-06 1.65e-06 2.05e-06 1.45e-06 2.1e-06 1.75e-06 1.45e-06 1.6e-06 1.9e-06 1.45e-06 1.5e-06 1.45e-06 1.55e-06 1.5e-06 1.8e-06 1.95e-06 2.25e-06 1.55e-06 1.7e-06 2.1e-06 1.35e-06 2.3e-06 1.95e-06 1.6e-06 2e-06 1.75e-06 1.7e-06 2e-06 1.8e-06 1.6e-06 1.8e-06 1.75e-06 1.8e-06 1.8e-06 1.55e-06 1.6e-06 1.75e-06 1.6e-06 2e-06 1.65e-06 1.8e-06 1.45e-06
19 1.55e-06 1.35e-06 2.35e-06 1.6e-06 1.4e-06 1.75e-06 1.6e-06 1.8e-06 1.65e-06 1.9e-06 2.3e-06 1.35e-06 1.95e-06 1.95e-06 2.7e-06 1.9e-06 1.6e-06 1.85e-06 1.7e-06 2.6e-06 2.45e-06 1.3e-06 2.35e-06 1.8e-06 2.15e-06 2.1e-06 1.4e-06 1.85e-06 2.05e-06 1.75e-06 1.35e-06 1.4e-06 1.4e-06 1.45e-06 1.85e-06 2.25e-06 2.15e-06 1.35e-06 1.6e-06 2.6e-06 1.3e-06 2.4e-06 2.1e-06 1.35e-06 2.35e-06 2e-06 1.85e-06 2.15e-06 1.85e-06 1.75e-06 1.9e-06 1.9e-06 1.8e-06 1.8e-06 1.6e-06 1.75e-06 1.9e-06 1.35e-06 2.05e-06 1.6e-06 2.1e-06 1.4e-06
20 2.5e-06 2.2e-06 1.9e-06 2.4e-06 1.85e-06 2.1e-06 1.75e-06 2.4e-06 2.2e-06 1.95e-06 2.15e-06 2.25e-06 1.85e-06 2.05e-06 2.2e-06 2.2e-06 2.3e-06 2.05e-06 2.05e-06 2.45e-06 3.1e-06 2.4e-06 2.2e-06 2.2e-06 2.55e-06 2.6e-06 2.1e-06 2.3e-06 2.3e-06 1.75e-06 2.25e-06 2.1e-06 2.25e-06 2.15e-06 2.5e-06 2.25e-06 3.05e-06 2.3e-06 2.2e-06 1.95e-06 1.75e-06 2.2e-06 2.6e-06 2.25e-06 2.7e-06 2.3e-06 2e-06 2.45e-06 2.1e-06 2.2e-06 2.25e-06 1.95e-06 2.5e-06 2e-06 1.8e-06 2.55e-06 2.35e-06 2.3e-06 2.6e-06 2.25e-06 2.35e-06 2.25e-06
21 1.2e-06 1.2e-06 2.05e-06 1.25e-06 1.65e-06 1.65e-06 1.25e-06 1.5e-06 1.6e-06 1.85e-06 2.05e-06 1.3e-06 1.95e-06 1.65e-06 2.45e-06 1.9e-06 1.25e-06 1.85e-06 1.65e-06 1.3e-06 2.4e-06 1.9e-06 2.1e-06 1.75e-06 2.3e-06 1.75e-06 1.05e-06 1.55e-06 2.05e-06 2e-06 1e-06 1.35e-06 1.25e-06 1.4e-06 1.55e-06 2e-06 2e-06 1.35e-06 1.25e-06 2.5e-06 1.25e-06 2.1e-06 1.8e-06 1.3e-06 2.05e-06 1.7e-06 1.75e-06 1.85e-06 1.75e-06 1.65e-06 1.6e-06 1.9e-06 1.5e-06 1.85e-06 1.6e-06 1.4e-06 1.6e-06 1.1e-06 1.75e-06 1.25e-06 1.8e-06 1.35e-06
22 1.9e-06 2.05e-06 1.5e-06 2.05e-06 2.35e-06 1.95e-06 1.8e-06 1.6e-06 2.05e-06 1.85e-06 1.4e-06 2.1e-06 2.3e-06 1.65e-06 1.35e-06 2e-06 1.95e-06 1.7e-06 2.05e-06 2.35e-06 2.2e-06 2.1e-06 2.1e-06 2.05e-06 2.75e-06 1.9e-06 1.75e-06 1.65e-06 2.05e-06 2.2e-06 1.95e-06 1.95e-06 2.1e-06 1.95e-06 1.55e-06 1.6e-06 2.65e-06 2.2e-06 1.85e-06 2.15e-06 2.05e-06 2.25e-06 1.7e-06 2.15e-06 1.8e-06 1.55e-06 1.6e-06 1.7e-06 1.7e-06 2.05e-06 1.5e-06 1.8e-06 1.55e-06 1.85e-06 2.05e-06 1.75e-06 1.6e-06 2.05e-06 1.85e-06 1.9e-06 1.55e-06 2.15e-06
23 1.9e-06 1.7e-06 1.9e-06 2.05e-06 1.4e-06 9.5e-07 1.6e-06 2.25e-06 1.1e-06 1.55e-06 2.2e-06 1.6e-06 2e-06 2.1e-06 2.3e-06 1.4e-06 1.95e-06 1.4e-06 1.45e-06 1.8e-06 2.2e-06 1.75e-06 2.05e-06 1.8e-06 2.2e-06 1e-06 1.55e-06 2.1e-06 1.55e-06 1.4e-06 1.6e-06 1.55e-06 1.65e-06 1.6e-06 1.65e-06 2.15e-06 2.5e-06 1.65e-06 1.95e-06 2.3e-06 1.3e-06 2.7e-06 1.75e-06 1.7e-06 1.3e-06 2.05e-06 1.4e-06 1.7e-06 1.5e-06 1.15e-06 1.95e-06 2e-06 1.65e-06 2e-06 1.65e-06 1.35e-06 2e-06 1.7e-06 1.8e-06 1.9e-06 2.35e-06 1.45e-06
24 2.55e-06 2.05e-06 2.5e-06 2.45e-06 1.4e-06 2.15e-06 1.85e-06 2.65e-06 2.05e-06 2.05e-06 2.75e-06 1.95e-06 2.1e-06 2.35e-06 3e-06 2.2e-06 2.35e-06 2.05e-06 2.1e-06 2.15e-06 2.55e-06 2.3e-06 2.75e-06 2.2e-06 2.6e-06 2.75e-06 2.1e-06 2.6e-06 2.2e-06 1.6e-06 2.15e-06 1.9e-06 2e-06 1.95e-06 2.65e-06 2.55e-06 1.95e-06 2e-06 2.35e-06 2.75e-06 1.5e-06 3.15e-06 2.75e-06 2.05e-06 2.9e-06 2.65e-06 2.05e-06 2.85e-06 2.15e-06 2.25e-06 2.6e-06 2.05e-06 2.65e-06 2.1e-06 1.7e-06 2.65e-06 2.7e-06 2.2e-06 2.85e-06 2.3e-06 2.7e-06 2.05e-06
25 1.75e-06 1.85e-06 1.8e-06 2.05e-06 2.15e-06 1e-06 1.75e-06 2.2e-06 1.2e-06 1.85e-06 2.25e-06 1.9e-06 2.45e-06 2.2e-06 2.15e-06 1.6e-06 1.95e-06 1.6e-06 1.75e-06 2.1e-06 2.6e-06 1.75e-06 1.9e-06 1e-06 2.75e-06 7e-07 1.55e-06 2.05e-06 1.75e-06 2.15e-06 1.6e-06 1.85e-06 1.8e-06 1.9e-06 1.4e-06 2.2e-06 2.6e-06 1.95e-06 1.95e-06 2.5e-06 1.75e-06 2.7e-06 1.5e-06 2e-06 8.5e-07 2e-06 1.45e-06 1.45e-06 1.6e-06 1.2e-06 1.9e-06 2.4e-06 1.4e-06 2.4e-06 2.1e-06 1e-06 1.95e-06 1.75e-06 1.55e-06 1.9e-06 2.3e-06 1.75e-06
26 1.2e-06 1.1e-06 1.75e-06 1.35e-06 1.35e-06 1.45e-06 9.5e-07 1.4e-06 1.4e-06 1.55e-06 1.75e-06 1.15e-06 1.7e-06 1.35e-06 2.15e-06 1.65e-06 1.25e-06 1.5e-06 1.45e-06 1.4e-06 2.1e-06 1.05e-06 1.75e-06 1.55e-06 2.1e-06 1.55e-06 1.3e-06 1.35e-06 1.8e-06 1.7e-06 9e-07 9.5e-07 1.15e-06 9.5e-07 1.4e-06 1.75e-06 2.05e-06 1.25e-06 1.15e-06 2.2e-06 9.5e-07 2.05e-06 1.45e-06 1.2e-06 1.9e-06 1.5e-06 1.4e-06 1.75e-06 1.5e-06 1.55e-06 1.2e-06 1.6e-06 1.4e-06 1.55e-06 1.3e-06 1.1e-06 1.55e-06 1e-06 1.65e-06 1.2e-06 1.6e-06 1.3e-06
27 9.5e-07 1.65e-06 2.1e-06 1.7e-06 2.25e-06 2e-06 1.8e-06 1.2e-06 2e-06 2.05e-06 1.4e-06 1.65e-06 2.15e-06 1.6e-06 1.9e-06 2.25e-06 1.6e-06 2.1e-06 1.6e-06 1.85e-06 2.3e-06 1.55e-06 1.65e-06 2.1e-06 2.6e-06 2.05e-06 1.35e-06 1.7e-06 2.35e-06 2.4e-06 1.4e-06 1.6e-06 1.6e-06 1.65e-06 1.55e-06 1.6e-06 2.1e-06 1.7e-06 1.6e-06 2.15e-06 1.9e-06 1.85e-06 1.75e-06 1.75e-06 2.15e-06 1.25e-06 2e-06 1.8e-06 2.1e-06 2.1e-06 1.3e-06 1.8e-06 1.55e-06 1.8e-06 2.1e-06 1.45e-06 1.3e-06 1.6e-06 1.7e-06 1.55e-06 1.2e-06 1.7e-06
28 2.4e-06 1.85e-06 1.95e-06 2.3e-06 1.4e-06 1.55e-06 1.65e-06 2.45e-06 1.55e-06 1.7e-06 2.3e-06 1.85e-06 1.75e-06 2.1e-06 2.2e-06 1.45e-06 2.2e-06 1.45e-06 1.9e-06 2.05e-06 2.3e-06 2.05e-06 2.05e-06 1.55e-06 2.2e-06 1.75e-06 1.8e-06 2.35e-06 2.6e-06 1.55e-06 1.9e-06 1.75e-06 1.9e-06 1.8e-06 1.95e-06 2.25e-06 2.75e-06 1.9e-06 2.1e-06 2.5e-06 1.35e-06 2.9e-06 1.75e-06 1.8e-06 1.55e-06 2.4e-06 1.45e-06 2.15e-06 1.5e-06 1.65e-06 2.25e-06 1.95e-06 1.95e-06 2e-06 1.65e-06 2e-06 2.35e-06 1.9e-06 2.15e-06 2.15e-06 2.55e-06 1.85e-06
29 2.45e-06 1.65e-06 1.6e-06 2e-06 6e-07 1.45e-06 1.1e-06 2.4e-06 1.4e-06 1.3e-06 2.25e-06 1.55e-06 1.6e-06 1.8e-06 2.25e-06 1.45e-06 1.9e-06 1.35e-06 1.45e-06 1.75e-06 1.75e-06 2e-06 2.2e-06 1.4e-06 1.6e-06 2.15e-06 1.7e-06 2.4e-06 1.55e-06 1e-06 1.85e-06 1.4e-06 1.7e-06 1.45e-06 2.35e-06 2.2e-06 2.65e-06 1.6e-06 1.8e-06 2.1e-06 8e-07 2.8e-06 2.4e-06 1.55e-06 2.4e-06 2.3e-06 1.45e-06 2.4e-06 1.55e-06 1.6e-06 2.25e-06 1.4e-06 2.35e-06 1.45e-06 8.5e-07 2.3e-06 2.3e-06 1.75e-06 2.55e-06 1.85e-06 2.35e-06 1.55e-06
