 slim_761990316 slim_761990295 slim_761990310 slim_761990326 slim_761990303 slim_761990309 slim_761990321 slim_761990278 slim_761990290 slim_761990300 slim_761990288 slim_761990330 slim_761990324 slim_761990307 slim_761990305 slim_761990291 slim_761990284 slim_761990279 slim_761990311 slim_761990325 slim_761990297 slim_761990276 slim_761990287 slim_761990329 slim_761990282 slim_761990317 slim_761990275 slim_761990315 slim_761990281 slim_761990280 slim_761990302 slim_761990333 slim_761990319 slim_761990306 slim_761990299 slim_761990304 slim_761990293 slim_761990285 slim_761990294 slim_761990313 slim_761990296 slim_761990283 slim_761990314 slim_761990298 slim_761990320 slim_761990332 slim_761990289 slim_761990277 slim_761990308 slim_761990318 slim_761990322 slim_761990312 slim_761990327 slim_761990331 slim_761990323 slim_761990328 slim_761990301 slim_761990292 slim_761990286
18 1.9e-06 1.9e-06 2.7e-06 2.2e-06 2.25e-06 2.05e-06 9e-07 2.35e-06 1.05e-06 1.95e-06 1.85e-06 2.7e-06 1.75e-06 1.9e-06 2.45e-06 2.45e-06 1.4e-06 2.4e-06 1.2e-06 1.55e-06 2.35e-06 2.95e-06 1.7e-06 1.45e-06 2.4e-06 9.5e-07 2.15e-06 9.5e-07 1.75e-06 1.75e-06 2.45e-06 2.45e-06 1.15e-06 2.8e-06 2.55e-06 1.3e-06 2.3e-06 2.5e-06 1.8e-06 2.4e-06 1.9e-06 1.75e-06 1.4e-06 2.15e-06 2.5e-06 1.45e-06 6.5e-07 2e-06 1.9e-06 1.1e-06 2.5e-06 1.75e-06 2.45e-06 2.05e-06 2.1e-06 2.25e-06 1.8e-06 1.45e-06 2.2e-06
19 1.95e-06 2.1e-06 2.7e-06 2.35e-06 2.4e-06 2.5e-06 1.4e-06 2.2e-06 1.35e-06 2.55e-06 2.1e-06 2.6e-06 1.7e-06 2.2e-06 2.75e-06 2.4e-06 1.9e-06 2.55e-06 1.55e-06 2.5e-06 2.2e-06 2.95e-06 2.1e-06 1.85e-06 2.35e-06 1.45e-06 2.1e-06 1.35e-06 1.7e-06 2e-06 2.3e-06 2.75e-06 1.6e-06 3e-06 2.4e-06 1.35e-06 2.4e-06 2.8e-06 1.75e-06 2.25e-06 1.85e-06 1.7e-06 1.45e-06 2.35e-06 2.45e-06 1.75e-06 1.55e-06 1.95e-06 2.15e-06 1.85e-06 2.35e-06 1.7e-06 2.9e-06 2.3e-06 2.35e-06 2.55e-06 2.4e-06 1.85e-06 2.35e-06
20 2.95e-06 1.5e-06 1.35e-06 1.25e-06 1.3e-06 2.65e-06 2.4e-06 4e-07 1.45e-06 2.5e-06 1.65e-06 2.15e-06 1.55e-06 2.15e-06 1.95e-06 1.75e-06 2.75e-06 1.45e-06 2.35e-06 2.2e-06 7e-07 1.75e-06 2.65e-06 1.6e-06 1.7e-06 2.75e-06 1.3e-06 2.35e-06 1.55e-06 2.55e-06 6e-07 2.2e-06 2.25e-06 3e-06 7.5e-07 1.95e-06 2.5e-06 2.15e-06 1.6e-06 4.5e-07 1.7e-06 1.55e-06 2.95e-06 1.1e-06 1.8e-06 1.1e-06 2.35e-06 2.1e-06 1.75e-06 1.6e-06 7e-07 1.55e-06 2.4e-06 2.75e-06 2.8e-06 2.1e-06 2.35e-06 1.5e-06 1.25e-06
21 3.15e-06 2e-06 1.5e-06 1.75e-06 1.9e-06 2.05e-06 2.95e-06 1.65e-06 2.3e-06 2.2e-06 2.05e-06 2.25e-06 2.4e-06 1.9e-06 2.4e-06 2.35e-06 3.25e-06 2.05e-06 2.95e-06 2.95e-06 1.75e-06 2.6e-06 2.75e-06 2.45e-06 2.15e-06 3.25e-06 2.25e-06 2.9e-06 2.4e-06 2.65e-06 1.85e-06 2.35e-06 2.8e-06 2.55e-06 1.5e-06 2.7e-06 2.7e-06 1.6e-06 2.45e-06 1.7e-06 2.55e-06 2.4e-06 3.2e-06 1.7e-06 2.4e-06 2.15e-06 2.95e-06 2.4e-06 2.1e-06 2.4e-06 1.55e-06 2.4e-06 1.85e-06 2.55e-06 2.6e-06 2.2e-06 2.25e-06 2.4e-06 1.75e-06
22 1.45e-06 2.25e-06 2.75e-06 2.05e-06 2.1e-06 1.95e-06 1.55e-06 2.65e-06 1.95e-06 2.25e-06 2.25e-06 2.1e-06 1.95e-06 1.8e-06 2.8e-06 2.1e-06 1.65e-06 2.15e-06 1.7e-06 2.1e-06 2.65e-06 2.75e-06 2.4e-06 2.1e-06 2.1e-06 1.5e-06 2.1e-06 1.5e-06 1.95e-06 1.5e-06 2.75e-06 2.85e-06 1.6e-06 2.2e-06 2.6e-06 1.85e-06 1.7e-06 2.1e-06 1.9e-06 2.7e-06 2.1e-06 1.95e-06 1.3e-06 2.2e-06 2.15e-06 2.1e-06 1.75e-06 1.85e-06 2.5e-06 1.85e-06 2.55e-06 1.95e-06 2.05e-06 2e-06 2.05e-06 2.65e-06 2.2e-06 2.1e-06 2.05e-06
23 2.25e-06 1.8e-06 2.1e-06 1.85e-06 1.95e-06 2.35e-06 1.7e-06 1.55e-06 1.4e-06 2.35e-06 1.85e-06 2.4e-06 1.65e-06 2.1e-06 2.2e-06 2.1e-06 1.85e-06 2.1e-06 1.45e-06 1.85e-06 1.6e-06 2.45e-06 2.1e-06 2.6e-06 2.05e-06 1.6e-06 1.75e-06 1.65e-06 1.65e-06 2.1e-06 1.7e-06 2.55e-06 1.75e-06 2.85e-06 1.8e-06 1.65e-06 2.35e-06 2.4e-06 1.75e-06 1.6e-06 1.75e-06 1.65e-06 2e-06 1.8e-06 2.15e-06 1.5e-06 1.5e-06 2e-06 2e-06 1.6e-06 1.8e-06 1.65e-06 2.5e-06 2.35e-06 2.4e-06 2.35e-06 2.2e-06 1.4e-06 1.85e-06
24 2.05e-06 2.15e-06 2.15e-06 1.75e-06 1.85e-06 2.4e-06 2.2e-06 1.65e-06 2.15e-06 2.65e-06 2e-06 1.85e-06 1.8e-06 2.2e-06 2.4e-06 1.85e-06 2.2e-06 2e-06 2.4e-06 2.35e-06 1.7e-06 2.15e-06 2.1e-06 2.05e-06 3e-06 2.25e-06 1.55e-06 2.15e-06 1.8e-06 2.05e-06 1.8e-06 2.8e-06 2.05e-06 2.5e-06 1.6e-06 2.1e-06 1.95e-06 2.2e-06 1.85e-06 1.7e-06 1.95e-06 1.8e-06 2.1e-06 1.6e-06 1.9e-06 1.95e-06 2.4e-06 1.9e-06 2.4e-06 2.05e-06 1.6e-06 1.8e-06 2.3e-06 2.4e-06 2.45e-06 2.65e-06 2.55e-06 2e-06 1.75e-06
25 1.2e-06 2.25e-06 3e-06 2.5e-06 2.55e-06 2.1e-06 9.5e-07 2.75e-06 1.55e-06 2.35e-06 2.25e-06 2.55e-06 1.6e-06 2.1e-06 2.65e-06 2.3e-06 9.5e-07 2.7e-06 9.5e-07 1.45e-06 2.75e-06 3.25e-06 1.5e-06 1.6e-06 2.25e-06 1e-06 2e-06 9e-07 1.6e-06 1.5e-06 2.85e-06 2.85e-06 1.2e-06 2.55e-06 2.95e-06 1.2e-06 1.9e-06 2.7e-06 1.65e-06 2.8e-06 1.75e-06 1.6e-06 7e-07 2.6e-06 2.35e-06 1.95e-06 1e-06 1.75e-06 2.45e-06 1.75e-06 2.9e-06 1.6e-06 2.65e-06 1.8e-06 1.85e-06 2.65e-06 2.2e-06 1.6e-06 2.5e-06
26 1.95e-06 1.85e-06 1.85e-06 1.6e-06 1.75e-06 2.4e-06 1.95e-06 1.2e-06 1.9e-06 2.5e-06 2.05e-06 2.05e-06 1.45e-06 2.2e-06 2.15e-06 1.65e-06 2e-06 1.9e-06 2.15e-06 2.1e-06 1.3e-06 2.25e-06 2.1e-06 1.75e-06 1.55e-06 2e-06 2.3e-06 1.9e-06 1.45e-06 2e-06 1.4e-06 2.5e-06 1.8e-06 2.45e-06 1.55e-06 1.8e-06 1.8e-06 2.2e-06 1.6e-06 1.25e-06 1.6e-06 1.45e-06 1.95e-06 1.6e-06 1.7e-06 1.65e-06 2.15e-06 1.8e-06 2.2e-06 1.75e-06 1.6e-06 1.45e-06 2.3e-06 2.2e-06 2.25e-06 2.4e-06 2.35e-06 1.65e-06 1.6e-06
27 1.4e-06 1.85e-06 2.65e-06 2.15e-06 2.2e-06 1.95e-06 8e-07 2.35e-06 1.1e-06 1.95e-06 1.9e-06 2.45e-06 1.5e-06 1.8e-06 2.65e-06 2.2e-06 1.35e-06 2.35e-06 9.5e-07 1.35e-06 2.35e-06 2.9e-06 1.5e-06 1.65e-06 2.15e-06 9e-07 1.9e-06 1.4e-06 1.5e-06 1.45e-06 2.45e-06 2.45e-06 1.05e-06 2.5e-06 2.55e-06 1.1e-06 1.85e-06 2.4e-06 1.55e-06 2.4e-06 1.65e-06 1.5e-06 9e-07 2.15e-06 2.25e-06 1.5e-06 9.5e-07 1.7e-06 2e-06 1.25e-06 2.5e-06 1.5e-06 2.35e-06 1.75e-06 1.8e-06 2.25e-06 1.8e-06 1.65e-06 2.15e-06
28 1.8e-06 1.75e-06 2.05e-06 1.75e-06 1.95e-06 2.3e-06 1.55e-06 1.4e-06 1.5e-06 2.4e-06 1.9e-06 2.15e-06 1.35e-06 2.05e-06 2.4e-06 1.8e-06 1.8e-06 2.1e-06 1.75e-06 1.7e-06 1.55e-06 2.4e-06 1.95e-06 1.65e-06 1.8e-06 1.6e-06 1.45e-06 1.5e-06 2.7e-06 1.85e-06 1.65e-06 2.4e-06 1.6e-06 2.6e-06 1.7e-06 1.4e-06 1.95e-06 2.35e-06 1.55e-06 1.45e-06 1.5e-06 1.35e-06 1.55e-06 1.8e-06 1.85e-06 1.6e-06 1.75e-06 1.75e-06 2.1e-06 1.7e-06 1.8e-06 1.35e-06 2.45e-06 2.1e-06 2.15e-06 2.3e-06 2.25e-06 1.55e-06 1.75e-06
29 1.4e-06 2.15e-06 2.6e-06 1.85e-06 1.9e-06 1.75e-06 1.5e-06 2.55e-06 1.9e-06 2.2e-06 2.05e-06 2.1e-06 1.85e-06 1.55e-06 2.8e-06 2.05e-06 1.65e-06 1.85e-06 1.75e-06 2e-06 2.55e-06 2.65e-06 1.5e-06 2.1e-06 2.05e-06 1.5e-06 2e-06 1.45e-06 1.85e-06 2.4e-06 2.65e-06 2.75e-06 1.55e-06 2.1e-06 2.55e-06 1.75e-06 1.5e-06 1.85e-06 1.85e-06 2.6e-06 2e-06 1.85e-06 1.3e-06 2.2e-06 2.1e-06 2.05e-06 1.75e-06 1.65e-06 2.5e-06 1.85e-06 2.5e-06 1.85e-06 1.8e-06 1.85e-06 1.9e-06 2.55e-06 2.1e-06 2.1e-06 1.85e-06
30 3.05e-06 1.6e-06 1.45e-06 1.35e-06 1.5e-06 2.75e-06 2.5e-06 5e-07 1.55e-06 2.6e-06 1.75e-06 2.25e-06 1.65e-06 2.25e-06 2.1e-06 1.85e-06 2.85e-06 1.65e-06 2.45e-06 2.3e-06 6e-07 1.85e-06 2.75e-06 1.7e-06 1.8e-06 2.85e-06 1.4e-06 2.45e-06 1.65e-06 2.65e-06 9e-07 2.3e-06 2.35e-06 3.1e-06 8.5e-07 2.05e-06 2.6e-06 2.25e-06 1.8e-06 5.5e-07 1.8e-06 1.65e-06 3.05e-06 1.15e-06 1.9e-06 1.3e-06 2.45e-06 2.2e-06 1.85e-06 1.65e-06 9e-07 1.65e-06 2.5e-06 2.85e-06 2.9e-06 2.2e-06 2.45e-06 1.6e-06 1.35e-06
31 3.2e-06 2e-06 2.05e-06 2.2e-06 2.45e-06 2.3e-06 2.5e-06 2e-06 2.05e-06 2.1e-06 2.3e-06 3.05e-06 2.4e-06 2.2e-06 2.7e-06 2.75e-06 3e-06 2.6e-06 2.45e-06 2.75e-06 2.2e-06 2.35e-06 2.85e-06 2.55e-06 2.8e-06 2.85e-06 2.5e-06 2.45e-06 2.4e-06 2.75e-06 2.3e-06 3.5e-06 2.55e-06 2.9e-06 2.25e-06 2.3e-06 3e-06 2.2e-06 2.6e-06 2.05e-06 2.55e-06 2.4e-06 2.95e-06 2.35e-06 2.8e-06 2.15e-06 2.45e-06 2.65e-06 2.1e-06 2.2e-06 2.4e-06 2.4e-06 2.25e-06 2.5e-06 2.55e-06 1.85e-06 2.1e-06 2.35e-06 2.2e-06
