 slim_762280613 slim_762280653 slim_762280651 slim_762280620 slim_762280617 slim_762280626 slim_762280650 slim_762280611 slim_762280639 slim_762280641 slim_762280630 slim_762280610 slim_762280605 slim_762280648 slim_762280636 slim_762280631 slim_762280633 slim_762280644 slim_762280623 slim_762280607 slim_762280625 slim_762280609 slim_762280635 slim_762280649 slim_762280632 slim_762280643 slim_762280638 slim_762280628 slim_762280616 slim_762280647 slim_762280622 slim_762280642 slim_762280640 slim_762280624 slim_762280618 slim_762280652 slim_762280614 slim_762280606 slim_762280629 slim_762280612 slim_762280608 slim_762280615 slim_762280637 slim_762280646 slim_762280621 slim_762280619 slim_762280645 slim_762280627 slim_762280634
10 1.4e-06 1.5e-06 1.45e-06 1.75e-06 1.45e-06 1.55e-06 1.15e-06 1.4e-06 2.15e-06 1.25e-06 2e-06 1.2e-06 1.5e-06 1.6e-06 1.45e-06 1.1e-06 1.15e-06 1.75e-06 1.45e-06 1.65e-06 1.75e-06 1.35e-06 1.55e-06 1.3e-06 1.95e-06 1.2e-06 1.35e-06 2.15e-06 1.15e-06 1.85e-06 1.65e-06 1.45e-06 1.4e-06 1.45e-06 1.05e-06 1.85e-06 1.85e-06 1.2e-06 1.3e-06 1.65e-06 1.3e-06 2.05e-06 1.6e-06 1.15e-06 1.5e-06 1.7e-06 1.15e-06 1.55e-06 1.5e-06
11 1.25e-06 1.5e-06 1.4e-06 1.7e-06 1.35e-06 1.7e-06 1.25e-06 1.4e-06 1.9e-06 1.4e-06 1.2e-06 1.9e-06 1.4e-06 1.55e-06 1.3e-06 1.3e-06 1.3e-06 1.65e-06 1.5e-06 1.5e-06 1.8e-06 1.2e-06 1.55e-06 1.45e-06 1.75e-06 1.2e-06 1.3e-06 1.9e-06 1.35e-06 1.65e-06 1.6e-06 1.5e-06 1.5e-06 1.35e-06 1.3e-06 1.65e-06 1.85e-06 1.15e-06 1.35e-06 1.6e-06 1.4e-06 1.95e-06 1.5e-06 1.3e-06 1.4e-06 1.7e-06 1e-06 1.4e-06 1.65e-06
12 9.5e-07 1.35e-06 1.5e-06 1.8e-06 1.4e-06 1.3e-06 1.95e-06 1.4e-06 1.8e-06 9e-07 1.5e-06 1.4e-06 1.3e-06 1.7e-06 1e-06 7.5e-07 1.6e-06 1.95e-06 1.5e-06 1.25e-06 1e-06 8e-07 1.2e-06 1.55e-06 1.65e-06 1.6e-06 1.55e-06 1.8e-06 9e-07 1.75e-06 1.65e-06 1.6e-06 1.6e-06 1.05e-06 8e-07 1.45e-06 1.5e-06 1.65e-06 9.5e-07 1.25e-06 1.5e-06 1.75e-06 2e-06 1.1e-06 1.3e-06 1.55e-06 6.5e-07 1.9e-06 9e-07
13 1.6e-06 1.55e-06 1.25e-06 1.35e-06 1.3e-06 1.5e-06 1.35e-06 1.3e-06 1.45e-06 1.7e-06 1.6e-06 1.55e-06 1.7e-06 1.9e-06 1.55e-06 1.5e-06 1.75e-06 2.1e-06 1.45e-06 1.4e-06 1.85e-06 1.5e-06 1.55e-06 1.75e-06 1.4e-06 1.75e-06 1.55e-06 1.5e-06 1.65e-06 1.8e-06 1.85e-06 2e-06 1.95e-06 1.55e-06 1.5e-06 1.45e-06 1.5e-06 1.5e-06 1.45e-06 1.75e-06 1.85e-06 1.45e-06 1.65e-06 1.85e-06 1.5e-06 2.2e-06 1.25e-06 1.6e-06 1.85e-06
14 6.5e-07 1.25e-06 1.4e-06 1.75e-06 1.15e-06 1.4e-06 1.75e-06 1.15e-06 1.7e-06 9e-07 1.45e-06 1.3e-06 1e-06 1.55e-06 1.1e-06 8.5e-07 1.55e-06 1.95e-06 1.15e-06 1.15e-06 1.3e-06 8.5e-07 1.1e-06 1.5e-06 1.55e-06 1.25e-06 1.25e-06 1.7e-06 9e-07 1.55e-06 1.55e-06 1.7e-06 1.7e-06 7.5e-07 9e-07 1.35e-06 1.5e-06 1.5e-06 9.5e-07 9.5e-07 1.6e-06 1.75e-06 1.85e-06 1.1e-06 1.05e-06 1.6e-06 5.5e-07 1.75e-06 1.15e-06
15 7.5e-07 9.5e-07 1.25e-06 1.5e-06 1.3e-06 8e-07 1.75e-06 1.2e-06 1.7e-06 3.5e-07 1.1e-06 1.3e-06 7.5e-07 1.5e-06 8.5e-07 3e-07 1.2e-06 1.95e-06 1.25e-06 1.05e-06 9.5e-07 5e-07 8.5e-07 1.15e-06 1.5e-06 1.35e-06 1.45e-06 1.7e-06 3.5e-07 1.6e-06 1.4e-06 1.45e-06 1.45e-06 8e-07 2e-07 1.3e-06 1.15e-06 1.45e-06 5.5e-07 9.5e-07 1.35e-06 1.5e-06 1.85e-06 6e-07 1.15e-06 1.45e-06 4.5e-07 1.75e-06 5.5e-07
16 1.5e-06 1.6e-06 1.55e-06 1.85e-06 1.55e-06 1.65e-06 1.3e-06 1.5e-06 2.25e-06 1.35e-06 1.15e-06 1.3e-06 1.6e-06 1.75e-06 1.55e-06 1.2e-06 2.2e-06 1.85e-06 1.6e-06 1.75e-06 1.85e-06 1.45e-06 1.65e-06 1.45e-06 2.05e-06 1.3e-06 1.5e-06 2.25e-06 1.25e-06 1.95e-06 1.75e-06 1.55e-06 1.45e-06 1.55e-06 1.15e-06 1.95e-06 1.95e-06 1.3e-06 1.4e-06 1.75e-06 1.4e-06 2.15e-06 1.7e-06 1.25e-06 1.6e-06 1.8e-06 1.25e-06 1.65e-06 1.6e-06
17 1.95e-06 2.2e-06 2e-06 2.3e-06 1.9e-06 2.4e-06 1.65e-06 2.05e-06 2.5e-06 2e-06 1.75e-06 1.65e-06 1.95e-06 2.1e-06 1.95e-06 1.95e-06 1.85e-06 2.7e-06 2e-06 2.15e-06 2.25e-06 2e-06 2.1e-06 1.9e-06 2.35e-06 1.7e-06 1.8e-06 2.5e-06 2e-06 2.2e-06 2.2e-06 1.7e-06 1.8e-06 1.95e-06 2e-06 2.25e-06 2.55e-06 1.65e-06 2e-06 2.25e-06 1.7e-06 2.6e-06 2e-06 1.9e-06 2.1e-06 1.65e-06 1.75e-06 1.9e-06 2.05e-06
18 1.2e-06 1.6e-06 1.45e-06 1.75e-06 1.3e-06 1.7e-06 1.35e-06 1.3e-06 2e-06 1.3e-06 1.45e-06 1.5e-06 1.5e-06 1.45e-06 1.15e-06 1.25e-06 1.6e-06 2e-06 2.1e-06 1.55e-06 1.75e-06 1.35e-06 1.45e-06 1.5e-06 1.85e-06 1.35e-06 1.4e-06 2e-06 1.3e-06 1.95e-06 1.9e-06 1.8e-06 1.75e-06 1.25e-06 1.3e-06 1.75e-06 1.85e-06 1.5e-06 1.4e-06 1.45e-06 1.65e-06 2e-06 1.85e-06 1.5e-06 1.4e-06 1.95e-06 1.1e-06 1.8e-06 1.55e-06
19 1.1e-06 1e-06 1.45e-06 1.65e-06 1.45e-06 1.35e-06 1.95e-06 1.3e-06 7.5e-07 1.25e-06 1.65e-06 1.5e-06 1.25e-06 1.4e-06 1.15e-06 1.05e-06 1.75e-06 2.15e-06 1.55e-06 1.4e-06 1.5e-06 1.05e-06 1.3e-06 1.8e-06 1.05e-06 1.7e-06 1.7e-06 7.5e-07 1.2e-06 1.2e-06 1.3e-06 1.95e-06 1.95e-06 9.5e-07 1.05e-06 7.5e-07 1.45e-06 1.6e-06 9e-07 1.35e-06 1.85e-06 1.15e-06 1.5e-06 1.45e-06 1.35e-06 1.9e-06 7.5e-07 1.4e-06 1.4e-06
20 1.25e-06 1.6e-06 1.85e-06 1.85e-06 1.75e-06 1.3e-06 2.25e-06 1.7e-06 2.1e-06 1.1e-06 1.75e-06 1.8e-06 1e-06 1.85e-06 1.3e-06 9.5e-07 1.85e-06 2.25e-06 1.75e-06 1.5e-06 1.7e-06 1.15e-06 1.45e-06 1.8e-06 1.8e-06 1.85e-06 1.9e-06 2.1e-06 1.1e-06 2.05e-06 1.9e-06 1.85e-06 1.85e-06 1.3e-06 1e-06 1.75e-06 1.15e-06 1.95e-06 1.2e-06 1.1e-06 1.75e-06 1.8e-06 2.3e-06 1.3e-06 1.65e-06 1.8e-06 9.5e-07 2.2e-06 1.1e-06
21 7.5e-07 1.1e-06 1.3e-06 1.6e-06 1.3e-06 1.1e-06 1.85e-06 1.2e-06 1.6e-06 6.5e-07 1.35e-06 1.2e-06 8e-07 1.5e-06 8.5e-07 5e-07 1.45e-06 2e-06 1.35e-06 1.05e-06 1.15e-06 9e-07 9.5e-07 1.3e-06 1.45e-06 1.45e-06 1.45e-06 1.6e-06 7e-07 1.55e-06 1.5e-06 1.65e-06 1.65e-06 8.5e-07 6e-07 1.25e-06 1.3e-06 1.5e-06 7.5e-07 1.05e-06 1.55e-06 1.55e-06 1.85e-06 9e-07 1.15e-06 1.6e-06 4.5e-07 1.75e-06 8e-07
22 1.15e-06 1.4e-06 1.35e-06 1.65e-06 1.3e-06 1.35e-06 1.8e-06 1.2e-06 1.75e-06 1e-06 1.55e-06 1.55e-06 1.2e-06 1.55e-06 1.1e-06 8.5e-07 1.65e-06 2.1e-06 1.45e-06 1.3e-06 1.45e-06 9.5e-07 1.6e-06 1.45e-06 1.5e-06 1.65e-06 1.55e-06 1.75e-06 1.05e-06 1.8e-06 1.7e-06 1.75e-06 1.8e-06 1.2e-06 9.5e-07 1.5e-06 1.55e-06 1.5e-06 1.1e-06 1.4e-06 1.7e-06 1.7e-06 1.95e-06 1.2e-06 1.3e-06 1.85e-06 8.5e-07 1.85e-06 1.1e-06
23 1.45e-06 1.7e-06 1.65e-06 1.95e-06 1.65e-06 1.75e-06 1.4e-06 1.5e-06 2.3e-06 1.15e-06 1.3e-06 1.45e-06 1.55e-06 1.75e-06 1.5e-06 1.15e-06 1.45e-06 1.9e-06 1.5e-06 1.8e-06 1.8e-06 1.3e-06 1.45e-06 2.1e-06 2.1e-06 1.35e-06 1.35e-06 2.3e-06 1.25e-06 1.85e-06 1.85e-06 1.6e-06 1.55e-06 1.5e-06 1.3e-06 2e-06 2e-06 1.45e-06 1.5e-06 1.7e-06 1.45e-06 2.2e-06 1.85e-06 1.2e-06 1.65e-06 1.8e-06 1.3e-06 1.8e-06 1.35e-06
24 1.5e-06 1.3e-06 1.55e-06 1.7e-06 1.7e-06 1.55e-06 2.1e-06 1.45e-06 9e-07 1.7e-06 1.95e-06 1.75e-06 1.65e-06 1.4e-06 1.55e-06 1.5e-06 2.05e-06 2.35e-06 1.85e-06 1.05e-06 1.8e-06 1.45e-06 1.5e-06 2.1e-06 1.7e-06 2e-06 1.95e-06 9e-07 1.65e-06 1.5e-06 1.6e-06 2.2e-06 2.25e-06 1.4e-06 1.5e-06 1.05e-06 1.5e-06 1.65e-06 1.35e-06 1.65e-06 2.15e-06 1.2e-06 1.65e-06 1.9e-06 1.6e-06 2.3e-06 1.15e-06 1.55e-06 1.85e-06
25 1.2e-06 1.6e-06 1.65e-06 1.95e-06 1.55e-06 1.85e-06 1.25e-06 1.4e-06 2.2e-06 1.3e-06 1.2e-06 1.2e-06 1.6e-06 1.75e-06 1.25e-06 1.35e-06 1.3e-06 1.7e-06 1.35e-06 1.7e-06 1.85e-06 1.45e-06 1.65e-06 1.35e-06 2e-06 1.9e-06 1.35e-06 2.2e-06 1.3e-06 1.75e-06 1.7e-06 1.5e-06 1.45e-06 1.25e-06 1.4e-06 1.9e-06 2e-06 1.2e-06 1.5e-06 1.45e-06 1.35e-06 2.2e-06 1.6e-06 1.25e-06 1.5e-06 1.7e-06 1.2e-06 1.55e-06 1.65e-06
26 1.4e-06 1.75e-06 1.45e-06 1.85e-06 1.25e-06 1.9e-06 1.2e-06 1.35e-06 2.1e-06 1.5e-06 1.35e-06 1.3e-06 1.55e-06 1.55e-06 1.25e-06 1.45e-06 1.5e-06 1.8e-06 1.4e-06 1.7e-06 1.9e-06 1.45e-06 1.55e-06 1.35e-06 1.95e-06 1.35e-06 2.1e-06 2.1e-06 1.5e-06 1.75e-06 1.8e-06 1.65e-06 1.6e-06 1.5e-06 1.5e-06 1.85e-06 2.05e-06 1.35e-06 1.55e-06 1.75e-06 1.5e-06 2.15e-06 1.7e-06 1.45e-06 1.4e-06 1.8e-06 1.2e-06 1.65e-06 1.7e-06
27 1.7e-06 1.05e-06 1.7e-06 1.8e-06 1.8e-06 1.75e-06 2.25e-06 1.6e-06 1e-07 1.9e-06 2.15e-06 1.9e-06 1.8e-06 1.5e-06 1.7e-06 1.7e-06 2.25e-06 2.5e-06 2e-06 7.5e-07 2.1e-06 1.6e-06 1.75e-06 2.3e-06 9e-07 2.2e-06 2.1e-06 1e-07 1.85e-06 1.15e-06 1.3e-06 2.4e-06 2.4e-06 1.45e-06 1.7e-06 5.5e-07 1.85e-06 1.95e-06 1.4e-06 2e-06 2.3e-06 8.5e-07 1.35e-06 2.1e-06 1.75e-06 2.4e-06 1.35e-06 1.25e-06 2e-06
28 8e-07 1e-06 1.4e-06 1.65e-06 1.45e-06 9e-07 1.8e-06 1.25e-06 1.85e-06 4e-07 1.15e-06 1.35e-06 9e-07 1.65e-06 9e-07 3.5e-07 1.25e-06 2e-06 1.3e-06 1.2e-06 1.1e-06 7e-07 1.05e-06 1.25e-06 1.65e-06 1.3e-06 1.5e-06 1.85e-06 6e-07 1.65e-06 1.45e-06 1.5e-06 1.5e-06 8.5e-07 3e-07 1.45e-06 1.3e-06 1.5e-06 7e-07 1e-06 1.4e-06 1.65e-06 1.9e-06 7e-07 1.2e-06 1.5e-06 6e-07 1.8e-06 7.5e-07
29 1.5e-06 1.3e-06 1.95e-06 2.25e-06 1.95e-06 2e-06 2.1e-06 1.7e-06 1.15e-06 1.65e-06 1.85e-06 1.65e-06 1.75e-06 1.8e-06 1.55e-06 1.6e-06 1.95e-06 2.2e-06 1.95e-06 1.2e-06 2.05e-06 1.55e-06 1.8e-06 1.85e-06 1.5e-06 1.75e-06 1.75e-06 1.15e-06 1.65e-06 1.8e-06 1.45e-06 2.1e-06 2.1e-06 1.2e-06 1.65e-06 1.05e-06 2.1e-06 1.75e-06 1.3e-06 1.8e-06 2e-06 1.7e-06 1.6e-06 1.65e-06 1.75e-06 2e-06 1.3e-06 1.5e-06 1.9e-06
30 1.55e-06 1.35e-06 1.85e-06 2e-06 1.85e-06 1.7e-06 1.95e-06 1.65e-06 1.3e-06 1.5e-06 1.65e-06 1.6e-06 1.65e-06 1.85e-06 1.55e-06 1.4e-06 1.75e-06 2.2e-06 1.9e-06 1.3e-06 1.9e-06 1.5e-06 1.7e-06 1.85e-06 1.6e-06 1.7e-06 1.8e-06 1.3e-06 1.45e-06 1.45e-06 2.5e-06 1.9e-06 1.9e-06 1.45e-06 1.4e-06 1.35e-06 1.9e-06 1.7e-06 1.4e-06 1.8e-06 1.8e-06 1.6e-06 1.6e-06 1.35e-06 1.7e-06 1.85e-06 1.3e-06 1.5e-06 1.7e-06
31 1.7e-06 1.9e-06 1.8e-06 2e-06 1.75e-06 1.9e-06 1.55e-06 1.8e-06 2.4e-06 1.5e-06 1.45e-06 1.5e-06 1.6e-06 2e-06 1.7e-06 1.45e-06 1.55e-06 1.7e-06 1.8e-06 1.95e-06 1.85e-06 1.65e-06 1.75e-06 1.6e-06 2.2e-06 1.5e-06 1.65e-06 2.4e-06 1.5e-06 2.1e-06 1.9e-06 2.5e-06 1.35e-06 1.75e-06 1.5e-06 2.15e-06 2.15e-06 1.5e-06 1.7e-06 1.95e-06 1.3e-06 2.3e-06 1.9e-06 1.4e-06 1.85e-06 1.75e-06 1.5e-06 1.8e-06 1.4e-06
32 1.7e-06 1.9e-06 1.8e-06 2e-06 1.7e-06 1.9e-06 1.45e-06 1.7e-06 2.4e-06 1.5e-06 1.4e-06 1.5e-06 1.6e-06 1.95e-06 1.7e-06 1.45e-06 1.45e-06 1.8e-06 1.75e-06 1.95e-06 1.85e-06 1.65e-06 1.8e-06 1.55e-06 2.25e-06 1.45e-06 1.6e-06 2.4e-06 1.5e-06 2.1e-06 1.9e-06 1.35e-06 2.5e-06 1.75e-06 1.5e-06 2.15e-06 2.15e-06 1.5e-06 1.7e-06 1.95e-06 1.25e-06 2.3e-06 1.85e-06 1.4e-06 1.8e-06 1.75e-06 1.5e-06 1.8e-06 1.4e-06
33 6.5e-07 1.05e-06 1.55e-06 1.9e-06 1.45e-06 1.4e-06 1.9e-06 1.25e-06 1.45e-06 8.5e-07 1.45e-06 1.35e-06 1.05e-06 1.55e-06 7.5e-07 8e-07 1.55e-06 1.95e-06 1.25e-06 9.5e-07 1.3e-06 8.5e-07 1.2e-06 1.5e-06 1.4e-06 1.25e-06 1.5e-06 1.45e-06 8.5e-07 1.2e-06 1.45e-06 1.75e-06 1.75e-06 1e-06 8.5e-07 1e-06 1.5e-06 1.5e-06 7e-07 9e-07 1.65e-06 1.65e-06 1.75e-06 1.1e-06 1.2e-06 1.6e-06 5.5e-07 1.65e-06 1.15e-06
34 8e-07 9e-07 1.2e-06 1.5e-06 1.3e-06 7e-07 1.75e-06 1.2e-06 1.7e-06 5e-07 1.05e-06 1.3e-06 8e-07 1.5e-06 9e-07 2e-07 1.15e-06 2e-06 1.3e-06 1.05e-06 1e-06 6e-07 9.5e-07 1.3e-06 1.5e-06 1.4e-06 1.5e-06 1.7e-06 3e-07 1.65e-06 1.4e-06 1.5e-06 1.5e-06 8.5e-07 1e-07 1.3e-06 1.15e-06 1.45e-06 5e-07 1e-06 1.4e-06 1.5e-06 1.85e-06 7e-07 1.15e-06 1.5e-06 4.5e-07 1.75e-06 7e-07
35 1.3e-06 1e-06 1.6e-06 1.85e-06 1.6e-06 1.6e-06 2.1e-06 1.45e-06 6e-07 1.5e-06 1.85e-06 1.65e-06 1.45e-06 1.45e-06 1.35e-06 1.3e-06 1.95e-06 2.25e-06 1.75e-06 7.5e-07 1.75e-06 1.25e-06 1.5e-06 2e-06 1.05e-06 1.9e-06 1.85e-06 5.5e-07 1.45e-06 1.05e-06 1.35e-06 2.15e-06 2.15e-06 1e-06 1.3e-06 1.1e-06 1.7e-06 1.75e-06 9.5e-07 1.6e-06 2.05e-06 1.15e-06 1.5e-06 1.7e-06 1.5e-06 2.05e-06 9.5e-07 1.4e-06 1.65e-06
36 1.45e-06 1.55e-06 1.7e-06 1.35e-06 1.8e-06 9.5e-07 2.25e-06 1.65e-06 1.8e-06 1.35e-06 1.85e-06 1.85e-06 1.5e-06 1.5e-06 1.5e-06 1.15e-06 1.95e-06 2.55e-06 1.85e-06 1.45e-06 1.15e-06 1.3e-06 1.55e-06 2e-06 1.5e-06 2e-06 2.05e-06 1.85e-06 1.3e-06 2.1e-06 1.9e-06 2.15e-06 2.15e-06 1.5e-06 1.15e-06 1.7e-06 1.2e-06 1.95e-06 1.35e-06 1.1e-06 2.05e-06 1.25e-06 2.2e-06 1.55e-06 1.7e-06 2.2e-06 1.1e-06 2.1e-06 1.5e-06
37 1.45e-06 1.6e-06 1.35e-06 1.75e-06 1.4e-06 1.8e-06 1.1e-06 1.25e-06 1.95e-06 1.55e-06 1.2e-06 1.15e-06 1.65e-06 1.5e-06 1.5e-06 1.45e-06 1.3e-06 1.65e-06 1.5e-06 1.6e-06 1.95e-06 1.5e-06 1.5e-06 1.45e-06 1.65e-06 1.2e-06 1.35e-06 1.95e-06 1.5e-06 1.75e-06 1.7e-06 1.5e-06 1.5e-06 1.5e-06 1.45e-06 1.75e-06 1.95e-06 1.8e-06 1.5e-06 1.75e-06 1.4e-06 2e-06 1.45e-06 1.45e-06 1.45e-06 1.85e-06 1.2e-06 1.4e-06 1.8e-06
38 8.5e-07 9.5e-07 1.3e-06 1.7e-06 1.35e-06 1.1e-06 1.85e-06 1.25e-06 1.4e-06 8e-07 1.3e-06 1.35e-06 9.5e-07 1.45e-06 9.5e-07 5.5e-07 1.4e-06 2e-06 1.4e-06 9e-07 1.2e-06 7.5e-07 1.1e-06 1.5e-06 1.35e-06 1.5e-06 1.55e-06 1.4e-06 7e-07 1.3e-06 1.4e-06 1.7e-06 1.7e-06 7e-07 5e-07 9.5e-07 1.35e-06 1.5e-06 9e-07 1.1e-06 1.6e-06 1.5e-06 1.75e-06 1e-06 1.2e-06 1.6e-06 5e-07 1.65e-06 1e-06
