 slim_762130106 slim_762130097 slim_762130099 slim_762130122 slim_762130128 slim_762130119 slim_762130126 slim_762130090 slim_762130121 slim_762130112 slim_762130095 slim_762130096 slim_762130114 slim_762130088 slim_762130091 slim_762130102 slim_762130100 slim_762130093 slim_762130130 slim_762130127 slim_762130116 slim_762130117 slim_762130098 slim_762130101 slim_762130120 slim_762130105 slim_762130118 slim_762130129 slim_762130107 slim_762130123 slim_762130108 slim_762130113 slim_762130109 slim_762130125 slim_762130124 slim_762130103 slim_762130110 slim_762130086 slim_762130115 slim_762130104 slim_762130111 slim_762130089 slim_762130094 slim_762130087 slim_762130092
10 2.2e-06 2.55e-06 2.55e-06 2.3e-06 2.15e-06 2.4e-06 2.25e-06 2.65e-06 2.7e-06 2.45e-06 3.8e-06 2.7e-06 2.95e-06 2.8e-06 2.65e-06 2.45e-06 2.1e-06 2.55e-06 2.35e-06 2.75e-06 2.35e-06 2.9e-06 2.4e-06 2.3e-06 2.45e-06 2.55e-06 2.55e-06 2.45e-06 2.3e-06 2.55e-06 2.35e-06 2.5e-06 2.55e-06 2.5e-06 2.6e-06 2.35e-06 2.45e-06 2.4e-06 2.4e-06 2.4e-06 2.2e-06 2.8e-06 2.55e-06 2.65e-06 2.25e-06
11 2.05e-06 2.35e-06 2.3e-06 1.75e-06 1.7e-06 2.45e-06 1.85e-06 2.45e-06 1.65e-06 1.65e-06 2.7e-06 1.7e-06 2e-06 2.65e-06 9e-07 1.8e-06 2.1e-06 2.35e-06 1.4e-06 2.15e-06 1.9e-06 2.6e-06 1.6e-06 1.6e-06 2.25e-06 1.6e-06 2.35e-06 1.35e-06 2.3e-06 1.35e-06 2.1e-06 1.8e-06 1.8e-06 1.45e-06 2.4e-06 1.4e-06 2.25e-06 1.75e-06 2.15e-06 1.85e-06 2.2e-06 2.65e-06 1.4e-06 1.35e-06 2e-06
12 2.1e-06 2.2e-06 2.05e-06 2.1e-06 1.9e-06 2.3e-06 1.9e-06 2.3e-06 1.75e-06 1.9e-06 2.95e-06 2e-06 3e-06 2.6e-06 1.65e-06 1.85e-06 1.85e-06 2.2e-06 1.65e-06 2.3e-06 2.1e-06 3.1e-06 1.85e-06 1.85e-06 2.1e-06 1.55e-06 2.2e-06 1.9e-06 2.3e-06 1.9e-06 1.85e-06 1.75e-06 2.05e-06 1.7e-06 2.25e-06 1.65e-06 2.1e-06 1.8e-06 1.9e-06 1.85e-06 1.95e-06 2.6e-06 2.05e-06 2.3e-06 1.75e-06
13 2.6e-06 9e-07 1.65e-06 3e-06 2.3e-06 1.25e-06 2.15e-06 1e-06 2.35e-06 2.7e-06 2.8e-06 2.65e-06 2.6e-06 0.0 2.5e-06 1.75e-06 1.7e-06 9e-07 1.65e-06 1.4e-06 2.85e-06 2.65e-06 2.55e-06 2.1e-06 8e-07 2.2e-06 9e-07 2.55e-06 1.5e-06 3e-06 1.45e-06 2.75e-06 2.4e-06 2.15e-06 9.5e-07 1.65e-06 8e-07 1.6e-06 1.4e-06 1.6e-06 1.8e-06 0.0 2.3e-06 3.2e-06 1.15e-06
14 1.7e-06 2.1e-06 1.95e-06 1.4e-06 1.35e-06 2.2e-06 1.5e-06 2.2e-06 1.3e-06 1.25e-06 2.65e-06 9e-07 1.65e-06 2.5e-06 1e-06 1.45e-06 1.75e-06 2.1e-06 1.05e-06 1.9e-06 1.55e-06 2.65e-06 1.25e-06 1.25e-06 2e-06 1.25e-06 2.1e-06 1e-06 2.05e-06 9.5e-07 1.75e-06 1.45e-06 1.4e-06 1.1e-06 2.15e-06 1.05e-06 2e-06 1.4e-06 1.8e-06 1.5e-06 1.85e-06 2.5e-06 1.45e-06 1.4e-06 1.65e-06
15 1.9e-06 1.35e-06 9.5e-07 1.85e-06 1.3e-06 1.8e-06 1.35e-06 1.3e-06 1.6e-06 1.95e-06 2.45e-06 1.8e-06 1.85e-06 1.75e-06 1.45e-06 1.3e-06 1.35e-06 1.35e-06 9e-07 1.2e-06 1.85e-06 2.1e-06 1.9e-06 1.45e-06 1.2e-06 1.45e-06 1.3e-06 1.45e-06 1.8e-06 1.9e-06 1e-06 2e-06 1.4e-06 1.35e-06 1.4e-06 9e-07 1.25e-06 8.5e-07 8e-07 9.5e-07 1.45e-06 1.75e-06 1.75e-06 2.3e-06 9e-07
16 1.05e-06 1.35e-06 1.25e-06 1.4e-06 1.3e-06 1.15e-06 1.15e-06 1.45e-06 1.75e-06 1.35e-06 2.1e-06 2.1e-06 1.85e-06 1.7e-06 1.75e-06 1.35e-06 1.4e-06 1.35e-06 1.25e-06 1.8e-06 1.25e-06 2.55e-06 1.25e-06 1.15e-06 1.25e-06 1.4e-06 1.35e-06 1.55e-06 1.35e-06 1.65e-06 1e-06 1.4e-06 1.45e-06 1.4e-06 1.4e-06 1.25e-06 1.25e-06 1.25e-06 1.05e-06 1.25e-06 8.5e-07 1.7e-06 1.7e-06 2.05e-06 8.5e-07
17 2.25e-06 9.5e-07 1.1e-06 2.6e-06 1.9e-06 1.35e-06 1.75e-06 1.05e-06 2.1e-06 2.3e-06 2.55e-06 2.35e-06 2.2e-06 9e-07 2.1e-06 1.35e-06 1.35e-06 1.4e-06 1.25e-06 1.4e-06 2.45e-06 2.4e-06 2.2e-06 1.75e-06 8.5e-07 1.8e-06 9.5e-07 2.15e-06 1.55e-06 2.6e-06 9e-07 2.35e-06 2e-06 1.75e-06 8.5e-07 1.25e-06 8.5e-07 1.2e-06 1e-06 1.2e-06 1.4e-06 9e-07 2e-06 2.9e-06 7.5e-07
18 1.85e-06 1.25e-06 1.1e-06 1.85e-06 1.3e-06 1.7e-06 1.2e-06 1.3e-06 1.45e-06 1.7e-06 2.35e-06 1.4e-06 1.65e-06 1.65e-06 1.05e-06 9e-07 1.25e-06 1.25e-06 1.1e-06 1.3e-06 1.85e-06 2.1e-06 1.65e-06 1.2e-06 1.15e-06 1.25e-06 1.25e-06 1.25e-06 1.7e-06 1.7e-06 9e-07 1.8e-06 1.4e-06 1.15e-06 1.3e-06 6e-07 1.1e-06 8.5e-07 9.5e-07 9e-07 1.35e-06 1.65e-06 1.5e-06 2.1e-06 8e-07
19 2.35e-06 1.4e-06 1.5e-06 2.3e-06 1.75e-06 1.85e-06 1.75e-06 1.25e-06 2.05e-06 2.4e-06 2.75e-06 2.15e-06 2.3e-06 1.4e-06 1.9e-06 1.2e-06 1.8e-06 1.4e-06 1.3e-06 2.2e-06 2.3e-06 2.5e-06 2.35e-06 1.9e-06 1.25e-06 1.9e-06 1.35e-06 1.9e-06 1.8e-06 2.35e-06 1.45e-06 2.45e-06 1.95e-06 1.8e-06 1.4e-06 1.3e-06 1.25e-06 1.3e-06 1.35e-06 1.4e-06 1.9e-06 1.4e-06 2.1e-06 2.65e-06 1.35e-06
20 4.5e-07 2.45e-06 2.25e-06 2.5e-07 1.1e-06 1.7e-06 1.1e-06 2.5e-06 1.85e-06 1e-06 2.35e-06 1.9e-06 2.1e-06 2.85e-06 1.55e-06 1.85e-06 1.25e-06 2.45e-06 1.85e-06 2.3e-06 5e-07 3.25e-06 9.5e-07 1.2e-06 2.35e-06 1.7e-06 2.45e-06 1.05e-06 1.7e-06 8e-07 2.1e-06 1.05e-06 1.45e-06 1.65e-06 2.5e-06 1.85e-06 2.35e-06 1.85e-06 2.1e-06 1.95e-06 1.35e-06 2.85e-06 2e-06 1.2e-06 2e-06
21 3.3e-06 2.4e-06 2.15e-06 3.45e-06 2.9e-06 2.85e-06 2.75e-06 2.35e-06 3.05e-06 3.15e-06 2.9e-06 2.6e-06 3.1e-06 2.65e-06 2.65e-06 2.1e-06 2.55e-06 2.4e-06 2.1e-06 2.5e-06 3.25e-06 3.7e-06 3.1e-06 2.65e-06 2.25e-06 2.7e-06 2.35e-06 2.85e-06 3e-06 3.3e-06 2.2e-06 3.25e-06 2.6e-06 2.55e-06 2.45e-06 2.1e-06 2.3e-06 2.3e-06 2e-06 2.35e-06 2.65e-06 2.65e-06 2.55e-06 3.3e-06 2.1e-06
22 9e-07 2.2e-06 2.1e-06 9.5e-07 1.35e-06 1.65e-06 1.35e-06 2.3e-06 1.6e-06 9.5e-07 2.4e-06 1.6e-06 1.85e-06 2.55e-06 1.25e-06 1.9e-06 1.25e-06 2.2e-06 1.65e-06 2.35e-06 9.5e-07 3.1e-06 1.7e-06 1.2e-06 2.1e-06 1.45e-06 2.2e-06 1.3e-06 1.7e-06 9.5e-07 1.9e-06 1.05e-06 1.5e-06 1.35e-06 2.25e-06 1.65e-06 2.1e-06 1.8e-06 1.9e-06 1.85e-06 1.35e-06 2.55e-06 1.7e-06 1.35e-06 1.7e-06
23 1.15e-06 1.75e-06 1.65e-06 1.2e-06 1.25e-06 1.55e-06 1.25e-06 1.85e-06 1.6e-06 1.3e-06 2.3e-06 1.6e-06 1.85e-06 2.1e-06 1.25e-06 1.45e-06 1.15e-06 1.75e-06 1.2e-06 1.9e-06 1.2e-06 2.65e-06 1.2e-06 2.2e-06 1.65e-06 1.45e-06 1.75e-06 1.2e-06 1.6e-06 1.3e-06 1.45e-06 1.4e-06 1.4e-06 1.35e-06 1.8e-06 1.2e-06 1.65e-06 1.35e-06 1.45e-06 1.4e-06 1.25e-06 2.1e-06 1.7e-06 1.7e-06 1.25e-06
24 2.15e-06 8.5e-07 1.1e-06 2.5e-06 1.8e-06 1.25e-06 1.65e-06 9e-07 2e-06 2.2e-06 2.45e-06 2.25e-06 2.1e-06 8e-07 2e-06 1.2e-06 1.25e-06 8.5e-07 1.15e-06 1.25e-06 2.35e-06 2.25e-06 2.1e-06 1.65e-06 1.2e-06 1.7e-06 7e-07 2.05e-06 1.45e-06 2.5e-06 9.5e-07 2.25e-06 1.85e-06 1.5e-06 9e-07 1.15e-06 7.5e-07 1.15e-06 9e-07 1.15e-06 1.35e-06 8e-07 1.9e-06 2.8e-06 7.5e-07
25 1.7e-06 1.8e-06 1.65e-06 1.7e-06 1.5e-06 1.9e-06 1.5e-06 1.9e-06 1.35e-06 1.5e-06 2.55e-06 1.6e-06 1.55e-06 2.2e-06 1.25e-06 1.45e-06 1.4e-06 1.8e-06 1.25e-06 1.9e-06 1.7e-06 2.7e-06 1.45e-06 1.45e-06 1.7e-06 2.2e-06 1.8e-06 1.5e-06 1.9e-06 1.5e-06 1.4e-06 1.35e-06 1.65e-06 1.3e-06 1.85e-06 1.25e-06 1.7e-06 1.4e-06 1.5e-06 1.45e-06 1.55e-06 2.2e-06 1.6e-06 1.9e-06 1.35e-06
26 2.25e-06 9.5e-07 1.2e-06 2.6e-06 1.9e-06 1.35e-06 1.75e-06 1e-06 2.1e-06 2.3e-06 2.55e-06 2.35e-06 2.2e-06 9e-07 2.1e-06 1.3e-06 1.35e-06 9.5e-07 1.25e-06 1.35e-06 2.45e-06 2.35e-06 2.2e-06 1.75e-06 7e-07 1.8e-06 1.4e-06 2.15e-06 1.55e-06 2.6e-06 1.05e-06 2.35e-06 1.95e-06 1.6e-06 1e-06 1.25e-06 8.5e-07 1.25e-06 1e-06 1.25e-06 1.45e-06 9e-07 2e-06 2.9e-06 8.5e-07
27 1.2e-06 2.15e-06 2e-06 8.5e-07 1.1e-06 2e-06 1.25e-06 2.25e-06 1.5e-06 1.35e-06 2.45e-06 1.35e-06 1.9e-06 2.55e-06 1e-06 1.45e-06 1.55e-06 2.15e-06 1.25e-06 1.9e-06 1.05e-06 2.85e-06 1.3e-06 1.2e-06 2.05e-06 1.5e-06 2.15e-06 1.7e-06 1.85e-06 1e-06 1.8e-06 1.45e-06 1.45e-06 1.4e-06 2.2e-06 1.2e-06 2.05e-06 1.4e-06 1.85e-06 1.5e-06 1.65e-06 2.55e-06 1.75e-06 1.4e-06 1.7e-06
28 1.5e-06 1.55e-06 1.85e-06 1.7e-06 1.55e-06 1.35e-06 1.6e-06 1.65e-06 2.05e-06 1.8e-06 2.3e-06 2.3e-06 2.3e-06 1.5e-06 2.05e-06 1.8e-06 1.35e-06 1.55e-06 1.7e-06 1.8e-06 1.7e-06 3e-06 1.7e-06 1.6e-06 1.45e-06 1.9e-06 1.55e-06 1.85e-06 2.6e-06 1.95e-06 1.65e-06 1.85e-06 1.9e-06 1.85e-06 1.55e-06 1.7e-06 1.45e-06 1.7e-06 1.65e-06 1.7e-06 1.45e-06 1.5e-06 2.1e-06 2.25e-06 1.45e-06
29 9.5e-07 2.6e-06 2.45e-06 6e-07 1.2e-06 2.1e-06 1.35e-06 2.7e-06 1.5e-06 9.5e-07 2.55e-06 1.35e-06 1.9e-06 3e-06 9.5e-07 1.9e-06 1.65e-06 2.6e-06 1.7e-06 2.35e-06 8e-07 3.3e-06 9.5e-07 1.3e-06 2.5e-06 1.5e-06 2.6e-06 1e-06 1.95e-06 1.2e-06 2.25e-06 1.1e-06 1.5e-06 1.4e-06 2.65e-06 1.7e-06 2.5e-06 1.85e-06 2.3e-06 1.95e-06 1.75e-06 3e-06 1.75e-06 1.05e-06 2.15e-06
30 1.95e-06 1.05e-06 6.5e-07 2.25e-06 1.55e-06 1.5e-06 1.4e-06 1.15e-06 1.8e-06 1.95e-06 2.35e-06 2.1e-06 1.85e-06 1.45e-06 1.75e-06 1e-06 1e-06 9e-07 9e-07 1.45e-06 2.1e-06 2.2e-06 1.9e-06 1.45e-06 9.5e-07 1.4e-06 1.05e-06 1.8e-06 1.65e-06 2.25e-06 7e-07 2e-06 1.65e-06 1.4e-06 8.5e-07 9e-07 9.5e-07 9.5e-07 7.5e-07 9.5e-07 1.15e-06 1.45e-06 1.65e-06 2.65e-06 6e-07
31 1.05e-06 2.35e-06 2.2e-06 1.05e-06 1.45e-06 1.85e-06 1.45e-06 2.45e-06 1.55e-06 1.1e-06 2.5e-06 1.8e-06 1.75e-06 2.75e-06 1.45e-06 2e-06 1.4e-06 2.35e-06 1.8e-06 2.45e-06 1.05e-06 3.25e-06 1.05e-06 1.4e-06 2.25e-06 1.35e-06 2.35e-06 1.45e-06 1.85e-06 1.1e-06 2e-06 1.9e-06 1.65e-06 1.5e-06 2.4e-06 1.8e-06 2.25e-06 1.95e-06 2.05e-06 2e-06 1.5e-06 2.75e-06 1.85e-06 1.5e-06 1.9e-06
32 1.5e-06 2e-06 1.6e-06 1.5e-06 1.5e-06 1.9e-06 1.5e-06 1.95e-06 1.85e-06 1.5e-06 2.55e-06 1.8e-06 2.05e-06 2.4e-06 1.4e-06 1.4e-06 1.45e-06 2e-06 1.4e-06 1.95e-06 1.45e-06 2.6e-06 1.5e-06 1.4e-06 1.85e-06 1.65e-06 1.95e-06 1.45e-06 1.9e-06 1.5e-06 1.65e-06 1.65e-06 2.6e-06 1.5e-06 2.05e-06 1.4e-06 1.9e-06 1.6e-06 1.45e-06 1.65e-06 1.55e-06 2.4e-06 1.9e-06 1.95e-06 1.55e-06
33 1.65e-06 1.75e-06 1.55e-06 1.65e-06 1.45e-06 1.85e-06 1.45e-06 1.8e-06 1.5e-06 1.4e-06 2.5e-06 1.45e-06 1.7e-06 2.15e-06 1.1e-06 1.35e-06 1.4e-06 1.75e-06 1.15e-06 1.8e-06 1.65e-06 2.55e-06 1.35e-06 1.35e-06 1.5e-06 1.3e-06 1.6e-06 1.4e-06 1.85e-06 1.4e-06 1.4e-06 1.5e-06 1.5e-06 2.1e-06 1.8e-06 1.15e-06 1.65e-06 1.35e-06 1.4e-06 1.4e-06 1.5e-06 2.15e-06 1.55e-06 1.8e-06 1.3e-06
34 2.3e-06 1e-06 1.05e-06 2.65e-06 1.95e-06 1.4e-06 1.8e-06 1.1e-06 2.15e-06 2.35e-06 2.6e-06 2.4e-06 2.25e-06 9.5e-07 2.15e-06 1.4e-06 1.4e-06 8.5e-07 1.3e-06 1.4e-06 2.5e-06 2.45e-06 2.25e-06 1.8e-06 9e-07 1.85e-06 1e-06 2.2e-06 1.55e-06 2.65e-06 8.5e-07 2.4e-06 2.05e-06 1.8e-06 1.5e-06 1.3e-06 9e-07 1.3e-06 1.1e-06 1.3e-06 1.5e-06 9.5e-07 2.05e-06 2.95e-06 9e-07
35 1.85e-06 1.25e-06 1.1e-06 1.85e-06 1.3e-06 1.7e-06 1.25e-06 1.3e-06 1.45e-06 1.7e-06 2.35e-06 1.4e-06 1.65e-06 1.65e-06 1.05e-06 9e-07 1.25e-06 1.25e-06 6e-07 1.3e-06 1.85e-06 2.1e-06 1.65e-06 1.2e-06 1.15e-06 1.25e-06 1.25e-06 1.2e-06 1.7e-06 1.7e-06 9e-07 1.8e-06 1.4e-06 1.15e-06 1.3e-06 1.1e-06 1.1e-06 8.5e-07 9.5e-07 9e-07 1.35e-06 1.65e-06 1.5e-06 2.1e-06 8e-07
36 2.15e-06 8e-07 1.15e-06 2.5e-06 1.8e-06 1.25e-06 1.6e-06 8.5e-07 2e-06 2.2e-06 2.45e-06 2.25e-06 2.1e-06 8e-07 2e-06 1.25e-06 1.25e-06 8.5e-07 1.1e-06 1.25e-06 2.35e-06 2.3e-06 2.1e-06 1.65e-06 7.5e-07 1.7e-06 8.5e-07 2.05e-06 1.45e-06 2.5e-06 9.5e-07 2.25e-06 1.9e-06 1.65e-06 9e-07 1.1e-06 1.2e-06 1.15e-06 9.5e-07 1.1e-06 1.35e-06 8e-07 1.9e-06 2.8e-06 7.5e-07
37 1.8e-06 1.2e-06 1.15e-06 1.8e-06 1.25e-06 1.65e-06 1.3e-06 1.35e-06 1.5e-06 1.9e-06 2.4e-06 1.75e-06 1.8e-06 1.6e-06 1.4e-06 8.5e-07 1.25e-06 1.2e-06 8.5e-07 1.3e-06 1.85e-06 2.3e-06 1.8e-06 1.35e-06 1.15e-06 1.4e-06 1.25e-06 1.4e-06 1.7e-06 1.85e-06 9.5e-07 1.95e-06 1.6e-06 1.35e-06 1.3e-06 8.5e-07 1.15e-06 1.2e-06 9e-07 7.5e-07 1.3e-06 1.6e-06 1.7e-06 2.25e-06 6.5e-07
38 1.95e-06 1.05e-06 7e-07 2.3e-06 1.6e-06 1.45e-06 1.45e-06 1e-06 1.8e-06 2e-06 2.4e-06 2.15e-06 1.9e-06 1.4e-06 1.8e-06 8e-07 1.05e-06 1e-06 9.5e-07 1.35e-06 2.1e-06 2e-06 1.9e-06 1.45e-06 9e-07 1.5e-06 1e-06 1.85e-06 1.65e-06 2.3e-06 7.5e-07 2.05e-06 1.45e-06 1.4e-06 1.1e-06 9.5e-07 9.5e-07 9e-07 8e-07 9e-07 1.1e-06 1.4e-06 1.8e-06 2.7e-06 4e-07
39 1.85e-06 1.2e-06 1.15e-06 1.9e-06 1.35e-06 1.65e-06 1.35e-06 1.3e-06 1.55e-06 1.95e-06 2.4e-06 1.85e-06 1.85e-06 1.6e-06 1.5e-06 9.5e-07 1.25e-06 1.2e-06 9e-07 1.4e-06 1.95e-06 2.35e-06 1.85e-06 1.4e-06 1.15e-06 1.45e-06 1.25e-06 1.5e-06 1.7e-06 1.95e-06 9.5e-07 2e-06 1.65e-06 1.4e-06 1.3e-06 9e-07 1.1e-06 7.5e-07 9e-07 1.2e-06 1.3e-06 1.6e-06 1.75e-06 2.35e-06 6.5e-07
40 1.15e-06 1.45e-06 1.35e-06 1.5e-06 1.4e-06 1.25e-06 1.25e-06 1.55e-06 1.85e-06 1.4e-06 2.2e-06 2.2e-06 1.95e-06 1.8e-06 1.85e-06 1.45e-06 8.5e-07 1.4e-06 1.35e-06 1.9e-06 1.35e-06 2.65e-06 1.35e-06 1.25e-06 1.35e-06 1.55e-06 1.45e-06 1.65e-06 1.45e-06 1.75e-06 1.15e-06 1.5e-06 1.55e-06 1.5e-06 1.5e-06 1.35e-06 1.35e-06 1.3e-06 1.1e-06 1.3e-06 1.6e-06 1.8e-06 1.85e-06 2.15e-06 8.5e-07
41 2.6e-06 9e-07 1.65e-06 3e-06 2.3e-06 1.25e-06 2.15e-06 1e-06 2.35e-06 2.7e-06 2.8e-06 2.65e-06 2.6e-06 0.0 2.5e-06 1.75e-06 1.7e-06 9e-07 1.65e-06 1.4e-06 2.85e-06 2.65e-06 2.55e-06 2.1e-06 8e-07 2.2e-06 9e-07 2.55e-06 1.5e-06 3e-06 1.45e-06 2.75e-06 2.4e-06 2.15e-06 9.5e-07 1.65e-06 8e-07 1.6e-06 1.4e-06 1.6e-06 1.8e-06 0.0 2.3e-06 3.2e-06 1.15e-06
42 2e-06 2e-06 1.95e-06 2e-06 1.8e-06 2.1e-06 1.8e-06 2.1e-06 1.85e-06 1.75e-06 2.55e-06 1.4e-06 2.05e-06 2.3e-06 1.45e-06 1.75e-06 1.7e-06 2e-06 1.5e-06 2.1e-06 2e-06 2.55e-06 1.7e-06 1.7e-06 1.9e-06 1.6e-06 2e-06 1.75e-06 2.1e-06 1.75e-06 1.65e-06 1.85e-06 1.9e-06 1.55e-06 2.05e-06 1.5e-06 1.9e-06 1.7e-06 1.8e-06 1.75e-06 1.85e-06 2.3e-06 2.8e-06 1.75e-06 1.65e-06
