 slim_762276525 slim_762276559 slim_762276554 slim_762276516 slim_762276530 slim_762276552 slim_762276518 slim_762276517 slim_762276497 slim_762276546 slim_762276502 slim_762276536 slim_762276537 slim_762276539 slim_762276549 slim_762276548 slim_762276529 slim_762276524 slim_762276520 slim_762276522 slim_762276515 slim_762276532 slim_762276556 slim_762276526 slim_762276533 slim_762276506 slim_762276550 slim_762276534 slim_762276505 slim_762276542 slim_762276501 slim_762276498 slim_762276519 slim_762276508 slim_762276513 slim_762276499 slim_762276551 slim_762276538 slim_762276558 slim_762276495 slim_762276528 slim_762276500 slim_762276544 slim_762276523 slim_762276545 slim_762276503 slim_762276510 slim_762276555 slim_762276553 slim_762276511 slim_762276547 slim_762276541 slim_762276527 slim_762276496 slim_762276535 slim_762276531 slim_762276509 slim_762276557 slim_762276560 slim_762276512 slim_762276504 slim_762276540 slim_762276521 slim_762276543 slim_762276514 slim_762276507
10 2.7e-06 2.5e-06 2.4e-06 2.2e-06 2.05e-06 2.1e-06 2.2e-06 2.35e-06 2.8e-06 2.65e-06 3.2e-06 2.8e-06 2.3e-06 2.2e-06 1.95e-06 2.25e-06 2.15e-06 2.5e-06 3.1e-06 2.55e-06 2.45e-06 2.35e-06 2.5e-06 2.35e-06 2.7e-06 1.9e-06 2e-06 2.9e-06 1.85e-06 2.45e-06 2.4e-06 2.65e-06 2.3e-06 1.9e-06 2.25e-06 2.4e-06 2.5e-06 2.35e-06 2.35e-06 2.6e-06 2.05e-06 3.05e-06 2.5e-06 2.8e-06 2.55e-06 2.1e-06 2.8e-06 2.05e-06 2.4e-06 2.25e-06 2.4e-06 2.65e-06 2.15e-06 3.1e-06 2.1e-06 2.05e-06 2.35e-06 2.9e-06 2.35e-06 2.8e-06 2.35e-06 2.35e-06 2.75e-06 2.5e-06 2.85e-06 2.65e-06
11 2.4e-06 2.75e-06 2.35e-06 2.2e-06 2.35e-06 2.3e-06 2.45e-06 3e-06 2e-06 1.95e-06 2.8e-06 3.2e-06 2.2e-06 2.35e-06 2.65e-06 2.7e-06 2.1e-06 1.85e-06 1.7e-06 2.25e-06 2.45e-06 1.9e-06 2.35e-06 2.3e-06 2.25e-06 2.75e-06 2.35e-06 2.15e-06 2.5e-06 2.05e-06 2.3e-06 2.95e-06 2.55e-06 2.75e-06 2.2e-06 2.15e-06 2.35e-06 2.15e-06 2e-06 3.15e-06 2.35e-06 2.55e-06 2e-06 2.2e-06 2.15e-06 2.65e-06 2.5e-06 2.15e-06 2.7e-06 2.5e-06 2.3e-06 2.3e-06 2.15e-06 1.6e-06 2.7e-06 2.35e-06 2.3e-06 1.7e-06 3.15e-06 2.2e-06 2.95e-06 2.2e-06 2.1e-06 2.55e-06 2.1e-06 2.75e-06
12 2.2e-06 1.95e-06 8.5e-07 1.1e-06 1.25e-06 1.4e-06 1.3e-06 2.35e-06 1.5e-06 1.05e-06 2.3e-06 2.2e-06 0.0 1.4e-06 2e-06 2.05e-06 1.3e-06 1.3e-06 1.75e-06 2.1e-06 1.5e-06 1.45e-06 1.7e-06 1.6e-06 1.15e-06 1.85e-06 1.1e-06 1.85e-06 1.65e-06 2.5e-07 2.15e-06 2.45e-06 1.7e-06 1.85e-06 1.1e-06 1e-07 1.85e-06 2.05e-06 1.25e-06 2.6e-06 1.25e-06 2.35e-06 1.2e-06 2.15e-06 2.5e-07 2.2e-06 1.9e-06 1.1e-06 2.25e-06 1.7e-06 1.1e-06 1e-06 5.5e-07 1.8e-06 1.8e-06 1.25e-06 1.95e-06 1.8e-06 2.7e-06 2.15e-06 2.4e-06 2.1e-06 1.95e-06 2.1e-06 1.8e-06 1.75e-06
13 2.05e-06 2.05e-06 1.65e-06 1.55e-06 1.5e-06 1.4e-06 1.95e-06 2.3e-06 2.1e-06 2e-06 2.2e-06 2.35e-06 1.4e-06 2.2e-06 1.75e-06 1.85e-06 1.55e-06 1.85e-06 2.3e-06 1.9e-06 1.95e-06 1.6e-06 1.85e-06 1.4e-06 1.85e-06 2.05e-06 1.6e-06 2.2e-06 1.75e-06 1.55e-06 2.4e-06 2.25e-06 2e-06 2.05e-06 1.55e-06 1.5e-06 2.05e-06 1.6e-06 1.45e-06 2.55e-06 1.5e-06 2.6e-06 1.7e-06 2.1e-06 1.65e-06 2.15e-06 2.1e-06 1.25e-06 2.2e-06 1.65e-06 1.65e-06 1.8e-06 1.25e-06 2.4e-06 2.05e-06 1.5e-06 2.15e-06 2.25e-06 2.6e-06 2.1e-06 2.2e-06 2.35e-06 2.1e-06 2.25e-06 2.15e-06 2.3e-06
14 2.55e-06 2.15e-06 2.2e-06 2e-06 2e-06 1.95e-06 2.05e-06 2.2e-06 2.6e-06 2.45e-06 1.95e-06 2.65e-06 2e-06 1.75e-06 2.8e-06 2.2e-06 1.85e-06 2.3e-06 2.9e-06 2.45e-06 2.35e-06 2.2e-06 2.35e-06 1.75e-06 2.45e-06 2.35e-06 1.9e-06 2.7e-06 2.05e-06 2.15e-06 2.2e-06 2.5e-06 2.15e-06 2.35e-06 1.9e-06 2.1e-06 2.45e-06 1.9e-06 2.15e-06 2.9e-06 2e-06 2.85e-06 2.25e-06 2.7e-06 2.25e-06 1.95e-06 2.65e-06 1.75e-06 2.45e-06 2.15e-06 2.2e-06 2.4e-06 1.95e-06 2.9e-06 2.05e-06 2e-06 2.7e-06 2.7e-06 2.15e-06 2.7e-06 2.35e-06 2.15e-06 2.6e-06 2.5e-06 2.65e-06 2.6e-06
15 2.6e-06 2.6e-06 1.95e-06 1.7e-06 2.3e-06 1.95e-06 2.35e-06 2.65e-06 2.55e-06 2.7e-06 2.25e-06 2.7e-06 2.05e-06 1.85e-06 2.2e-06 2.3e-06 2.05e-06 2.4e-06 3e-06 2.5e-06 2.3e-06 2.55e-06 2.3e-06 1.95e-06 2.25e-06 1.8e-06 1.95e-06 2.7e-06 1.65e-06 2e-06 3.25e-06 2.95e-06 2e-06 1.8e-06 1.95e-06 2.05e-06 2.35e-06 1.75e-06 2.4e-06 2.15e-06 2.3e-06 3.2e-06 2.1e-06 2.7e-06 2.1e-06 2.7e-06 2.35e-06 2.2e-06 2.2e-06 2.2e-06 2.35e-06 2.25e-06 2.2e-06 3.15e-06 2.3e-06 2.3e-06 2.05e-06 2.95e-06 3.3e-06 2.7e-06 2.2e-06 3.2e-06 2.95e-06 2.25e-06 2.65e-06 2.4e-06
16 2.05e-06 2e-06 1.45e-06 1.15e-06 1.5e-06 1.25e-06 1.75e-06 2.1e-06 1.85e-06 1.85e-06 2.15e-06 2.1e-06 1.3e-06 1.55e-06 1.85e-06 2.05e-06 1.8e-06 1.55e-06 2.1e-06 1.9e-06 1.7e-06 1.6e-06 1.75e-06 1.3e-06 1.65e-06 1.95e-06 1.25e-06 1.95e-06 1.8e-06 1.35e-06 2.2e-06 2.3e-06 1.6e-06 1.95e-06 1.4e-06 1.35e-06 1.75e-06 1.75e-06 1.35e-06 2.5e-06 1.5e-06 2.45e-06 1.3e-06 2.15e-06 1.45e-06 1.95e-06 1.9e-06 1.4e-06 2.15e-06 1.65e-06 1.65e-06 1.6e-06 1.35e-06 2.2e-06 1.75e-06 1.5e-06 2.1e-06 2e-06 2.45e-06 2.15e-06 2.25e-06 2.15e-06 2.1e-06 2.15e-06 1.9e-06 2.3e-06
17 1.85e-06 2.1e-06 1.45e-06 1.25e-06 1.4e-06 1.5e-06 1.7e-06 2.4e-06 1.2e-06 1.1e-06 2.5e-06 1.85e-06 1.3e-06 1.85e-06 2.3e-06 2.4e-06 1.55e-06 1.8e-06 1e-06 1.75e-06 1.55e-06 1.2e-06 1.6e-06 2.1e-06 1.5e-06 2.05e-06 1.15e-06 1.5e-06 2.05e-06 1.15e-06 1.75e-06 2.35e-06 1.65e-06 2.05e-06 1.4e-06 1.25e-06 1.55e-06 2.5e-06 1.45e-06 2.65e-06 1.4e-06 1.9e-06 1.35e-06 1.75e-06 1.25e-06 2.2e-06 1.95e-06 1.45e-06 2.2e-06 1.75e-06 1.55e-06 1.5e-06 1.35e-06 9e-07 1.85e-06 1.4e-06 1.85e-06 1e-06 2.65e-06 1.75e-06 2.55e-06 1.65e-06 1.45e-06 2.05e-06 1.45e-06 2.25e-06
18 1.95e-06 2.5e-06 1.9e-06 1.8e-06 1.9e-06 2.05e-06 2.25e-06 2.9e-06 1.1e-06 1.1e-06 3.1e-06 1.7e-06 1.75e-06 2.3e-06 2.9e-06 3e-06 2.1e-06 1e-06 7e-07 1.85e-06 1.9e-06 1.25e-06 1.85e-06 2.6e-06 1.65e-06 2.75e-06 1.9e-06 1.4e-06 2.7e-06 1.5e-06 1.75e-06 2.55e-06 2.35e-06 2.75e-06 1.9e-06 1.65e-06 1.9e-06 3e-06 1.65e-06 3.05e-06 1.9e-06 1.7e-06 1.6e-06 1.6e-06 1.6e-06 2.6e-06 2.05e-06 1.9e-06 2.55e-06 2.15e-06 1.85e-06 1.7e-06 1.7e-06 3.5e-07 2.6e-06 1.9e-06 1.8e-06 6.5e-07 3e-06 1.6e-06 2.95e-06 1.65e-06 1.3e-06 2.3e-06 1.35e-06 2.55e-06
19 1.4e-06 2.4e-06 2e-06 1.6e-06 1.7e-06 1.4e-06 2.15e-06 2.35e-06 1.85e-06 1.85e-06 2.55e-06 2.25e-06 2.1e-06 1.9e-06 2.45e-06 2.5e-06 1.9e-06 1.75e-06 1.85e-06 2.2e-06 1.95e-06 1.5e-06 1.5e-06 2.35e-06 2.1e-06 2.3e-06 1.8e-06 1.9e-06 2.35e-06 2.15e-06 2.3e-06 1.9e-06 2.15e-06 2.3e-06 1.95e-06 2.15e-06 1.65e-06 2.4e-06 1.7e-06 2.55e-06 1.7e-06 2.3e-06 1.8e-06 1.35e-06 2.25e-06 2.2e-06 1.95e-06 1.8e-06 2.15e-06 1.4e-06 1.65e-06 2.05e-06 1.75e-06 1.9e-06 2.2e-06 1.7e-06 2.15e-06 1.75e-06 2.7e-06 1.35e-06 2.5e-06 2.25e-06 1.55e-06 2.15e-06 1.85e-06 2.55e-06
20 2.05e-06 2.1e-06 1.45e-06 1.2e-06 1.35e-06 1.5e-06 1.7e-06 2.05e-06 1.65e-06 1.7e-06 2.45e-06 2.45e-06 1.5e-06 1.95e-06 2.35e-06 2.3e-06 1.7e-06 1.55e-06 1.9e-06 1.95e-06 2.2e-06 1.7e-06 1.5e-06 2.25e-06 1.3e-06 1.8e-06 1.1e-06 1.6e-06 2.1e-06 1.35e-06 2.3e-06 2.15e-06 1.55e-06 1.8e-06 1.5e-06 1.45e-06 1.7e-06 2.55e-06 1.7e-06 2.35e-06 1.35e-06 2.25e-06 1.45e-06 2.1e-06 1.45e-06 2e-06 1.4e-06 1.7e-06 2.2e-06 1.6e-06 1.6e-06 1.3e-06 1.55e-06 2e-06 1.5e-06 1.35e-06 2.1e-06 1.9e-06 2.55e-06 2.1e-06 2.35e-06 2.25e-06 1.95e-06 2.1e-06 1.55e-06 2.45e-06
21 1.65e-06 2.05e-06 1.65e-06 1.65e-06 1.15e-06 1.45e-06 1.85e-06 2.4e-06 1.5e-06 1.1e-06 2.35e-06 1.9e-06 1.45e-06 1.6e-06 2.2e-06 2.55e-06 1.6e-06 1.2e-06 1.25e-06 1.5e-06 1.7e-06 1.5e-06 1.65e-06 2.05e-06 1.65e-06 2.15e-06 1.4e-06 1.45e-06 2.1e-06 1.4e-06 1.6e-06 2.05e-06 1.95e-06 2.15e-06 1.65e-06 1.45e-06 1.6e-06 2.5e-06 1.1e-06 2.65e-06 1.15e-06 1.9e-06 1.55e-06 1.65e-06 1.5e-06 2.05e-06 2.05e-06 1.15e-06 2.2e-06 1.6e-06 1.45e-06 1.7e-06 1.1e-06 1.15e-06 2e-06 1.15e-06 2e-06 9.5e-07 2.4e-06 1.65e-06 2.5e-06 1.6e-06 1.35e-06 2.2e-06 1.4e-06 2.25e-06
22 1.55e-06 2.15e-06 1.45e-06 9e-07 1.55e-06 1.15e-06 1.9e-06 2.1e-06 1.4e-06 1.8e-06 2.5e-06 2.35e-06 1.7e-06 1.85e-06 2.35e-06 2.3e-06 1.75e-06 1.6e-06 1.85e-06 1.5e-06 1.5e-06 1.65e-06 1.4e-06 2.35e-06 1.45e-06 2.15e-06 1.45e-06 1.75e-06 2.3e-06 1.45e-06 2.3e-06 1.6e-06 1.65e-06 2.15e-06 1.4e-06 1.6e-06 1.95e-06 2.5e-06 1.55e-06 2.35e-06 1.55e-06 2.15e-06 1.15e-06 1.5e-06 1.55e-06 2.15e-06 1.65e-06 1.75e-06 2e-06 1.1e-06 1.2e-06 1.5e-06 1.55e-06 2e-06 1.9e-06 1.55e-06 2.1e-06 1.95e-06 2.45e-06 1.5e-06 2.25e-06 2.25e-06 1.5e-06 1.7e-06 1.7e-06 2.4e-06
23 2.5e-06 2.2e-06 1.9e-06 1.8e-06 2e-06 1.85e-06 2.1e-06 2.5e-06 2.4e-06 2.3e-06 2.35e-06 2.3e-06 1.6e-06 1.4e-06 1.75e-06 1.95e-06 1.3e-06 2.1e-06 2.6e-06 2.35e-06 2.25e-06 2.05e-06 2.35e-06 2e-06 2.1e-06 2.3e-06 1.85e-06 2.45e-06 1.8e-06 1.75e-06 2.6e-06 2.8e-06 2.15e-06 2.3e-06 1.65e-06 1.7e-06 2.3e-06 1.35e-06 1.75e-06 2.9e-06 2e-06 2.95e-06 1.8e-06 2.6e-06 1.85e-06 2.3e-06 2.35e-06 1.55e-06 2.55e-06 2.15e-06 2.1e-06 2.05e-06 1.7e-06 2.7e-06 2.2e-06 2e-06 2.4e-06 2.5e-06 2.85e-06 2.6e-06 2.45e-06 2.55e-06 2.6e-06 2.6e-06 2.4e-06 2.6e-06
24 2.1e-06 1.95e-06 1.15e-06 1.1e-06 1.7e-06 1.55e-06 1.9e-06 2.15e-06 1.45e-06 1.55e-06 2.7e-06 2.25e-06 1.15e-06 1.85e-06 2.45e-06 2.25e-06 1.65e-06 1.5e-06 1.65e-06 2.1e-06 1.3e-06 1.65e-06 1.45e-06 2.1e-06 1.5e-06 2.25e-06 1.5e-06 1.3e-06 2.2e-06 9e-07 2.35e-06 2.1e-06 1.75e-06 2.25e-06 1.4e-06 1.05e-06 2.05e-06 2.4e-06 1.5e-06 2.3e-06 1.7e-06 2e-06 1.15e-06 2.05e-06 1e-06 2.15e-06 1.1e-06 1.7e-06 2.05e-06 1.65e-06 1.5e-06 8.5e-07 1.35e-06 1.85e-06 2.1e-06 1.7e-06 2e-06 1.8e-06 2.55e-06 2.05e-06 2.2e-06 2.35e-06 2e-06 1.9e-06 1.25e-06 2.2e-06
25 2.5e-06 2.55e-06 1.85e-06 1.65e-06 1.55e-06 1.8e-06 1.8e-06 2.35e-06 2.35e-06 2.25e-06 1.9e-06 2.75e-06 1.85e-06 2.05e-06 2.35e-06 1.8e-06 1.95e-06 2.05e-06 2.75e-06 2.3e-06 1.8e-06 2.15e-06 2.15e-06 2.3e-06 2.25e-06 2.3e-06 1.25e-06 2.55e-06 1.5e-06 1.9e-06 2.75e-06 2.8e-06 1.75e-06 1.2e-06 1.85e-06 1.9e-06 1.85e-06 2.35e-06 2.2e-06 2.3e-06 1.55e-06 3.05e-06 2.1e-06 2.6e-06 2e-06 2.45e-06 2.45e-06 1.9e-06 2.3e-06 1.95e-06 2.1e-06 2.2e-06 1.9e-06 2.75e-06 1.45e-06 1.55e-06 1.95e-06 2.55e-06 3.05e-06 2.6e-06 2.4e-06 2.7e-06 2.55e-06 2.4e-06 2.5e-06 2.6e-06
26 1.95e-06 1.9e-06 1.15e-06 9e-07 8.5e-07 1.15e-06 1.25e-06 1.85e-06 1.55e-06 1.45e-06 2e-06 2.35e-06 1.1e-06 1.6e-06 1.9e-06 1.95e-06 1.25e-06 1.15e-06 1.9e-06 1.8e-06 1.1e-06 1.4e-06 1.45e-06 1.85e-06 1.5e-06 1.25e-06 8e-07 1.8e-06 1.6e-06 1.05e-06 2e-06 2.2e-06 1e-06 1.25e-06 1.15e-06 1.1e-06 1.25e-06 2.25e-06 1.45e-06 2.25e-06 8.5e-07 2.3e-06 1.3e-06 2.1e-06 1.15e-06 1.9e-06 1.9e-06 1.25e-06 2e-06 1.4e-06 1.4e-06 1.45e-06 1.2e-06 1.9e-06 9e-07 8.5e-07 1.95e-06 1.7e-06 2.4e-06 2.1e-06 2.25e-06 1.95e-06 1.85e-06 2e-06 1.75e-06 2.2e-06
27 1.95e-06 2.15e-06 1.7e-06 1.6e-06 1.9e-06 1.85e-06 2.1e-06 2.35e-06 1.55e-06 1.45e-06 2.9e-06 2.15e-06 1.85e-06 2.2e-06 2.7e-06 2.7e-06 1.95e-06 1.5e-06 1.4e-06 1.9e-06 1.6e-06 1.45e-06 1.75e-06 2.45e-06 1.3e-06 2.55e-06 1.8e-06 2.3e-06 2.5e-06 1.6e-06 2.15e-06 2.2e-06 2.05e-06 2.55e-06 1.8e-06 1.75e-06 1.95e-06 2.75e-06 1.75e-06 2.6e-06 1.9e-06 1.9e-06 1.6e-06 1.95e-06 1.7e-06 2.25e-06 1.4e-06 1.9e-06 2.25e-06 1.85e-06 1.85e-06 1.4e-06 1.8e-06 1.45e-06 2.3e-06 1.9e-06 2.15e-06 1.3e-06 2.65e-06 1.95e-06 2.5e-06 2.15e-06 1.8e-06 2.2e-06 1.15e-06 2.55e-06
