 slim_762176096 slim_762176073 slim_762176104 slim_762176095 slim_762176090 slim_762176092 slim_762176069 slim_762176097 slim_762176107 slim_762176098 slim_762176077 slim_762176109 slim_762176087 slim_762176099 slim_762176081 slim_762176091 slim_762176079 slim_762176083 slim_762176074 slim_762176106 slim_762176088 slim_762176100 slim_762176084 slim_762176102 slim_762176075 slim_762176093 slim_762176094 slim_762176076 slim_762176103 slim_762176078 slim_762176108 slim_762176105 slim_762176101 slim_762176071 slim_762176070 slim_762176085 slim_762176072 slim_762176080 slim_762176089 slim_762176086 slim_762176110 slim_762176082
10 1.45e-06 1.45e-06 1.45e-06 1.35e-06 2.1e-06 1.35e-06 1.5e-06 1.45e-06 1.7e-06 1.65e-06 2.3e-06 1.25e-06 2e-06 1.4e-06 2.6e-06 1.65e-06 1.3e-06 1.35e-06 1.2e-06 1.45e-06 1.45e-06 1.3e-06 1.5e-06 1.2e-06 1.2e-06 1.55e-06 1.35e-06 2.75e-06 1.45e-06 1.5e-06 2.7e-06 2.55e-06 2.7e-06 1.7e-06 1.35e-06 1.35e-06 1.65e-06 1.5e-06 1.4e-06 1.45e-06 1.9e-06 2.55e-06
11 1.15e-06 1.15e-06 1.15e-06 1.35e-06 1.95e-06 1.05e-06 1.6e-06 1.35e-06 1.7e-06 1.35e-06 1.25e-06 1.7e-06 1.85e-06 1.1e-06 2.75e-06 1.5e-06 1.4e-06 1.25e-06 1.3e-06 1.15e-06 1.45e-06 1.55e-06 1.5e-06 9e-07 9e-07 1.25e-06 1.35e-06 2.8e-06 1.15e-06 1.8e-06 2.75e-06 2.7e-06 2.55e-06 1.55e-06 1.25e-06 1.25e-06 1.85e-06 1.4e-06 1.6e-06 1.45e-06 1.75e-06 2.4e-06
12 1.65e-06 1.3e-06 1.4e-06 2.05e-06 1.9e-06 1.45e-06 2.55e-06 2.1e-06 2.15e-06 1.45e-06 2e-06 1.85e-06 2.4e-06 1.6e-06 2.9e-06 1.7e-06 2.4e-06 2.4e-06 2.05e-06 1.55e-06 2e-06 2.55e-06 2.6e-06 1.8e-06 1.8e-06 1.35e-06 1.85e-06 2.9e-06 2.1e-06 2.75e-06 2.85e-06 2.85e-06 2.45e-06 1.75e-06 1.95e-06 1.95e-06 2.35e-06 2.05e-06 2.4e-06 2.15e-06 1.8e-06 2.8e-06
13 5.5e-07 7e-07 7e-07 1.5e-06 1.45e-06 6e-07 2.2e-06 1.35e-06 1.65e-06 9.5e-07 1.4e-06 1.1e-06 1.6e-06 9e-07 2.85e-06 1.05e-06 2.05e-06 1.9e-06 1.4e-06 7e-07 1.25e-06 2.2e-06 2e-06 1e-06 1e-06 8.5e-07 1.25e-06 2.85e-06 1.2e-06 2.3e-06 2.8e-06 2.8e-06 1.95e-06 1.1e-06 1.35e-06 1.3e-06 2e-06 1.5e-06 2.1e-06 1.6e-06 2.05e-06 2.6e-06
14 2.9e-06 3.15e-06 3.15e-06 2.65e-06 2.55e-06 3.05e-06 2.45e-06 2.5e-06 2.75e-06 3.3e-06 2.6e-06 2.75e-06 2.9e-06 2.85e-06 4.2e-06 3.1e-06 2.25e-06 2.45e-06 2.65e-06 3.15e-06 2.55e-06 2.3e-06 2.35e-06 2.7e-06 2.7e-06 3.2e-06 2.8e-06 2.3e-06 2.65e-06 2.2e-06 2.2e-06 2.1e-06 2.35e-06 3.15e-06 2.7e-06 2.7e-06 2.75e-06 2.8e-06 2.4e-06 2.75e-06 2.45e-06 2.25e-06
15 1.1e-06 1e-06 1e-06 1.7e-06 1.75e-06 9e-07 2.35e-06 1.8e-06 1.9e-06 1.2e-06 1.65e-06 1.5e-06 1.7e-06 1.05e-06 3.1e-06 1.5e-06 2.25e-06 2.2e-06 1.65e-06 9.5e-07 1.5e-06 2.4e-06 2.35e-06 1.4e-06 1.4e-06 1.1e-06 1.45e-06 3.1e-06 1.75e-06 2.5e-06 3.05e-06 3.05e-06 2.5e-06 8e-07 1.55e-06 1.55e-06 1.65e-06 1.75e-06 2.25e-06 1.8e-06 2.25e-06 3e-06
16 2.05e-06 2.25e-06 2.25e-06 1.35e-06 2.55e-06 2.1e-06 3.5e-07 1.05e-06 1.85e-06 2.4e-06 1.3e-06 1.4e-06 2.4e-06 2.05e-06 2.25e-06 2.25e-06 4e-07 5e-07 1.35e-06 2.25e-06 1.75e-06 4e-07 1e-06 1.35e-06 1.35e-06 2.3e-06 1.65e-06 2.15e-06 1.4e-06 9e-07 2.15e-06 2.2e-06 2.95e-06 2.3e-06 1.2e-06 1.2e-06 1.5e-06 1.3e-06 6.5e-07 1.45e-06 1.65e-06 2.2e-06
17 1.95e-06 2.1e-06 2.1e-06 1.35e-06 2.55e-06 2e-06 5e-07 1.15e-06 1.9e-06 2.2e-06 1.35e-06 1.25e-06 2.4e-06 1.9e-06 2.45e-06 2.2e-06 5e-07 9e-07 1.4e-06 2.05e-06 1.8e-06 6.5e-07 1.05e-06 1.2e-06 1.2e-06 2.1e-06 1.7e-06 2.4e-06 1.2e-06 1.15e-06 2.35e-06 2.4e-06 2.95e-06 2.25e-06 1.15e-06 1.2e-06 1.65e-06 1.35e-06 9e-07 1.45e-06 1.65e-06 2.2e-06
18 1.45e-06 1.45e-06 1.45e-06 1.4e-06 2.1e-06 1.35e-06 1.55e-06 1.5e-06 1.75e-06 1.7e-06 1.2e-06 1.3e-06 2.05e-06 1.4e-06 2.65e-06 1.65e-06 1.35e-06 1.4e-06 2.4e-06 1.45e-06 1.45e-06 1.35e-06 1.55e-06 1.2e-06 1.2e-06 1.6e-06 1.35e-06 2.8e-06 1.5e-06 1.55e-06 2.75e-06 2.6e-06 2.75e-06 1.7e-06 1.4e-06 1.35e-06 1.7e-06 1.55e-06 1.45e-06 1.5e-06 1.95e-06 2.6e-06
19 7.5e-07 6e-07 6e-07 1.5e-06 1.6e-06 5e-07 2.35e-06 1.65e-06 1.7e-06 7e-07 1.45e-06 1.15e-06 1.55e-06 7e-07 3.15e-06 9.5e-07 2.25e-06 2.05e-06 1.45e-06 7e-07 1.3e-06 2.4e-06 2.2e-06 1.05e-06 1.05e-06 7e-07 1.1e-06 3.15e-06 1.4e-06 2.5e-06 3.1e-06 3.1e-06 2.4e-06 1e-06 1.35e-06 1.35e-06 2.05e-06 1.45e-06 2.25e-06 1.5e-06 2.15e-06 2.9e-06
20 1.3e-06 1.3e-06 1.3e-06 1.55e-06 1.95e-06 1.2e-06 1.9e-06 1.6e-06 1.45e-06 1.55e-06 1.45e-06 1.45e-06 2e-06 1.25e-06 2.55e-06 1.5e-06 1.75e-06 1.8e-06 1.45e-06 1.3e-06 2.1e-06 1.8e-06 1.55e-06 1.35e-06 1.35e-06 1.45e-06 1.3e-06 2.65e-06 1.65e-06 1.55e-06 2.6e-06 2.5e-06 2.35e-06 1.55e-06 1.5e-06 1.45e-06 1.9e-06 1.65e-06 1.7e-06 1.65e-06 2.2e-06 2.6e-06
21 2.25e-06 2.4e-06 2.4e-06 1.4e-06 2.7e-06 2.3e-06 5e-07 1.25e-06 1.9e-06 2.55e-06 1.3e-06 1.55e-06 2.55e-06 2.2e-06 2.3e-06 2.4e-06 4e-07 6.5e-07 1.35e-06 2.4e-06 1.8e-06 7e-07 1.05e-06 1.5e-06 1.5e-06 2.45e-06 1.7e-06 2.35e-06 1.55e-06 8.5e-07 2.3e-06 2.25e-06 3.1e-06 2.45e-06 1.35e-06 1.35e-06 1.5e-06 1.45e-06 7e-07 1.5e-06 1.8e-06 2.35e-06
22 2.05e-06 2.2e-06 2.2e-06 1.55e-06 2.65e-06 2.1e-06 1.2e-06 1.5e-06 1.6e-06 2.35e-06 1.5e-06 1.5e-06 2.6e-06 2e-06 2.35e-06 2.35e-06 1e-06 1.05e-06 1.55e-06 2.2e-06 1.55e-06 1.05e-06 1.7e-06 1.45e-06 1.45e-06 2.25e-06 1.8e-06 2.5e-06 1.5e-06 9e-07 2.45e-06 2.3e-06 2.8e-06 2.4e-06 1.6e-06 1.6e-06 1.85e-06 1.7e-06 1.25e-06 1.65e-06 2e-06 2.2e-06
23 1.05e-06 1.05e-06 1.05e-06 1.3e-06 1.85e-06 9.5e-07 1.55e-06 1.3e-06 1.65e-06 1.3e-06 1.2e-06 9e-07 1.8e-06 1e-06 2.7e-06 1.4e-06 1.35e-06 1.2e-06 1.2e-06 1.05e-06 1.35e-06 1.5e-06 1.45e-06 1.6e-06 8e-07 1.2e-06 1.25e-06 2.75e-06 1.1e-06 1.75e-06 2.7e-06 2.65e-06 2.5e-06 1.45e-06 1.2e-06 1.15e-06 1.8e-06 1.35e-06 1.55e-06 1.4e-06 1.7e-06 2.35e-06
24 1.05e-06 1.05e-06 1.05e-06 1.3e-06 1.85e-06 9.5e-07 1.55e-06 1.3e-06 1.65e-06 1.3e-06 1.2e-06 9e-07 1.8e-06 1e-06 2.7e-06 1.4e-06 1.35e-06 1.2e-06 1.2e-06 1.05e-06 1.35e-06 1.5e-06 1.45e-06 8e-07 1.6e-06 1.2e-06 1.25e-06 2.75e-06 1.1e-06 1.75e-06 2.7e-06 2.65e-06 2.5e-06 1.45e-06 1.2e-06 1.15e-06 1.8e-06 1.35e-06 1.55e-06 1.4e-06 1.7e-06 2.35e-06
25 9e-07 5e-07 6e-07 1.45e-06 1.75e-06 5.5e-07 2.4e-06 1.7e-06 1.6e-06 6e-07 1.55e-06 1.25e-06 1.35e-06 8.5e-07 3.2e-06 1.1e-06 2.3e-06 2.1e-06 1.6e-06 7e-07 1.45e-06 2.45e-06 2.25e-06 1.2e-06 1.2e-06 8e-07 1.35e-06 3.2e-06 1.5e-06 2.55e-06 3.15e-06 3.15e-06 2.45e-06 1.15e-06 1.45e-06 1.5e-06 2.1e-06 1.6e-06 2.3e-06 1.65e-06 2.2e-06 2.95e-06
26 1.3e-06 1.2e-06 1.2e-06 1.45e-06 1.95e-06 1.1e-06 1.8e-06 1.6e-06 1.7e-06 1.35e-06 1.35e-06 1.35e-06 1.85e-06 1.25e-06 2.8e-06 1.45e-06 1.65e-06 1.7e-06 1.35e-06 1.1e-06 1.3e-06 1.7e-06 1.8e-06 1.25e-06 1.25e-06 1.35e-06 1.9e-06 2.9e-06 1.65e-06 1.8e-06 2.85e-06 2.75e-06 2.7e-06 1.5e-06 1.4e-06 1.35e-06 1.85e-06 1.45e-06 1.55e-06 1.45e-06 2.05e-06 2.85e-06
27 2.85e-06 3.15e-06 3.15e-06 2.8e-06 2.55e-06 3e-06 2.25e-06 2.35e-06 2.85e-06 3.3e-06 2.75e-06 2.8e-06 2.9e-06 2.85e-06 2.3e-06 3.1e-06 2.15e-06 2.4e-06 2.8e-06 3.15e-06 2.65e-06 2.35e-06 2.5e-06 2.75e-06 2.75e-06 3.2e-06 2.9e-06 4.2e-06 2.7e-06 2.45e-06 2.15e-06 2.25e-06 2.35e-06 3.15e-06 2.6e-06 2.6e-06 2.9e-06 2.7e-06 2.45e-06 2.9e-06 2.5e-06 2.3e-06
28 1.25e-06 1.5e-06 1.5e-06 1.45e-06 2.05e-06 1.4e-06 1.55e-06 1.25e-06 1.85e-06 1.6e-06 1.45e-06 1.15e-06 2.1e-06 1.2e-06 2.65e-06 1.75e-06 1.4e-06 1.2e-06 1.5e-06 1.4e-06 1.65e-06 1.55e-06 1.5e-06 1.1e-06 1.1e-06 1.5e-06 1.65e-06 2.7e-06 1.7e-06 1.8e-06 2.65e-06 2.6e-06 2.35e-06 1.8e-06 1.4e-06 1.45e-06 1.9e-06 1.55e-06 1.65e-06 1.55e-06 1.85e-06 2.3e-06
29 2.35e-06 2.5e-06 2.5e-06 1.55e-06 2.8e-06 2.4e-06 1.1e-06 1.6e-06 1.6e-06 2.65e-06 1.5e-06 1.8e-06 2.75e-06 2.3e-06 2.2e-06 2.5e-06 9e-07 1.15e-06 1.55e-06 2.5e-06 1.55e-06 8.5e-07 9e-07 1.75e-06 1.75e-06 2.55e-06 1.8e-06 2.45e-06 1.8e-06 1.1e-06 2.4e-06 2.15e-06 2.95e-06 2.55e-06 1.7e-06 1.7e-06 1.7e-06 1.8e-06 1e-06 1.65e-06 2.15e-06 2.35e-06
30 2.85e-06 3.1e-06 3.1e-06 2.75e-06 2.5e-06 3e-06 2.2e-06 2.35e-06 2.8e-06 3.25e-06 2.7e-06 2.75e-06 2.85e-06 2.8e-06 2.2e-06 3.05e-06 2.15e-06 2.35e-06 2.75e-06 3.1e-06 2.6e-06 2.3e-06 2.45e-06 2.7e-06 2.7e-06 3.15e-06 2.85e-06 2.15e-06 2.65e-06 2.4e-06 4.1e-06 2.2e-06 2.3e-06 3.1e-06 2.55e-06 2.55e-06 2.85e-06 2.65e-06 2.4e-06 2.85e-06 2.45e-06 2.25e-06
31 2.85e-06 3.1e-06 3.1e-06 2.6e-06 2.5e-06 3e-06 2.4e-06 2.45e-06 2.7e-06 3.25e-06 2.55e-06 2.7e-06 2.85e-06 2.8e-06 2.1e-06 3.05e-06 2.2e-06 2.4e-06 2.6e-06 3.1e-06 2.5e-06 2.25e-06 2.3e-06 2.65e-06 2.65e-06 3.15e-06 2.75e-06 2.25e-06 2.6e-06 2.15e-06 2.2e-06 4.1e-06 2.3e-06 3.1e-06 2.65e-06 2.65e-06 2.7e-06 2.75e-06 2.35e-06 2.7e-06 2.4e-06 2.2e-06
32 2e-06 2.4e-06 2.4e-06 2.75e-06 1.9e-06 2.3e-06 3.1e-06 2.35e-06 2.65e-06 2.55e-06 2.7e-06 2.55e-06 2.45e-06 1.95e-06 2.35e-06 2.5e-06 2.95e-06 2.95e-06 2.75e-06 2.4e-06 2.35e-06 3.1e-06 2.8e-06 2.5e-06 2.5e-06 2.45e-06 2.7e-06 2.35e-06 2.35e-06 2.95e-06 2.3e-06 2.3e-06 3.1e-06 2.55e-06 2.65e-06 2.65e-06 3e-06 2.75e-06 3.05e-06 2.85e-06 2.55e-06 2.25e-06
33 1.15e-06 1.05e-06 1.05e-06 1.75e-06 1.8e-06 9.5e-07 2.4e-06 1.85e-06 1.95e-06 1.25e-06 1.7e-06 1.55e-06 1.75e-06 1.1e-06 3.15e-06 8e-07 2.3e-06 2.25e-06 1.7e-06 1e-06 1.55e-06 2.45e-06 2.4e-06 1.45e-06 1.45e-06 1.15e-06 1.5e-06 3.15e-06 1.8e-06 2.55e-06 3.1e-06 3.1e-06 2.55e-06 1.6e-06 1.6e-06 1.6e-06 1.65e-06 1.8e-06 2.3e-06 1.85e-06 2.3e-06 3.05e-06
34 1.4e-06 1.4e-06 1.4e-06 1.4e-06 2.05e-06 1.3e-06 1.15e-06 1.3e-06 1.75e-06 1.55e-06 1.35e-06 1.25e-06 1.95e-06 1.35e-06 2.7e-06 1.55e-06 1.2e-06 1.15e-06 1.4e-06 1.35e-06 1.5e-06 1.35e-06 1.6e-06 1.2e-06 1.2e-06 1.45e-06 1.4e-06 2.6e-06 1.4e-06 1.7e-06 2.55e-06 2.65e-06 2.65e-06 1.6e-06 2.2e-06 1.15e-06 1.75e-06 1.35e-06 1.4e-06 1.5e-06 1.9e-06 2.55e-06
35 1.35e-06 1.35e-06 1.35e-06 1.45e-06 2e-06 1.25e-06 1.2e-06 1.3e-06 1.75e-06 1.6e-06 1.35e-06 1.25e-06 1.95e-06 1.3e-06 2.7e-06 1.55e-06 1.2e-06 1.2e-06 1.35e-06 1.35e-06 1.45e-06 1.35e-06 1.6e-06 1.15e-06 1.15e-06 1.5e-06 1.35e-06 2.6e-06 1.45e-06 1.7e-06 2.55e-06 2.65e-06 2.65e-06 1.6e-06 1.15e-06 2.2e-06 1.8e-06 1.35e-06 1.4e-06 1.55e-06 1.9e-06 2.55e-06
36 2.05e-06 2.1e-06 2.1e-06 1.7e-06 2.5e-06 2e-06 1.65e-06 1.8e-06 2.1e-06 2.2e-06 1.65e-06 1.85e-06 2.35e-06 2e-06 2.75e-06 1.65e-06 1.5e-06 1.65e-06 1.7e-06 2.05e-06 1.9e-06 1.5e-06 1.85e-06 1.8e-06 1.8e-06 2.1e-06 1.85e-06 2.9e-06 1.9e-06 1.7e-06 2.85e-06 2.7e-06 3e-06 1.65e-06 1.75e-06 1.8e-06 2.7e-06 1.9e-06 1.6e-06 1.8e-06 2.2e-06 2.85e-06
37 1.55e-06 1.55e-06 1.55e-06 1.55e-06 2.2e-06 1.45e-06 1.35e-06 1.4e-06 1.85e-06 1.5e-06 1.5e-06 1.4e-06 2.05e-06 1.5e-06 2.8e-06 1.75e-06 1.3e-06 1.35e-06 1.55e-06 1.45e-06 1.65e-06 1.45e-06 1.7e-06 1.35e-06 1.35e-06 1.6e-06 1.45e-06 2.7e-06 1.55e-06 1.8e-06 2.65e-06 2.75e-06 2.75e-06 1.8e-06 1.35e-06 1.35e-06 1.9e-06 2.4e-06 1.5e-06 1.45e-06 2e-06 2.65e-06
38 2.15e-06 2.25e-06 2.25e-06 1.45e-06 2.6e-06 2.15e-06 7e-07 1.35e-06 1.9e-06 2.4e-06 1.4e-06 1.6e-06 2.4e-06 2.1e-06 2.4e-06 2.25e-06 6.5e-07 9e-07 1.45e-06 2.25e-06 1.7e-06 7e-07 1.25e-06 1.55e-06 1.55e-06 2.3e-06 1.55e-06 2.45e-06 1.65e-06 1e-06 2.4e-06 2.35e-06 3.05e-06 2.3e-06 1.4e-06 1.4e-06 1.6e-06 1.5e-06 1.2e-06 1.55e-06 1.85e-06 2.55e-06
39 1.65e-06 1.65e-06 1.65e-06 1.4e-06 2.3e-06 1.55e-06 1.6e-06 1.6e-06 1.85e-06 1.55e-06 1.45e-06 1.45e-06 2.15e-06 1.6e-06 2.75e-06 1.8e-06 1.45e-06 1.45e-06 1.5e-06 1.5e-06 1.65e-06 1.5e-06 1.65e-06 1.4e-06 1.4e-06 1.65e-06 1.45e-06 2.9e-06 1.55e-06 1.65e-06 2.85e-06 2.7e-06 2.85e-06 1.85e-06 1.5e-06 1.55e-06 1.8e-06 1.45e-06 1.55e-06 2.6e-06 2.05e-06 2.7e-06
40 2.1e-06 2.15e-06 2.15e-06 1.95e-06 2.3e-06 2.05e-06 1.85e-06 1.9e-06 2.4e-06 2.3e-06 1.9e-06 1.75e-06 1.8e-06 2.05e-06 2.45e-06 2.25e-06 1.65e-06 1.65e-06 1.95e-06 2.15e-06 2.2e-06 1.8e-06 2e-06 1.7e-06 1.7e-06 2.2e-06 2.05e-06 2.5e-06 1.85e-06 2.15e-06 2.45e-06 2.4e-06 2.55e-06 2.3e-06 1.9e-06 1.9e-06 2.2e-06 2e-06 1.85e-06 2.05e-06 2.6e-06 2.25e-06
41 2.65e-06 2.9e-06 2.9e-06 2.6e-06 2.45e-06 2.8e-06 2.4e-06 2.35e-06 2.7e-06 3.05e-06 2.55e-06 2.4e-06 2.8e-06 2.6e-06 2.25e-06 3e-06 2.2e-06 2.2e-06 2.6e-06 2.9e-06 2.6e-06 2.35e-06 2.2e-06 2.35e-06 2.35e-06 2.95e-06 2.85e-06 2.3e-06 2.3e-06 2.35e-06 2.25e-06 2.2e-06 2.25e-06 3.05e-06 2.55e-06 2.55e-06 2.85e-06 2.65e-06 2.55e-06 2.7e-06 2.25e-06 3.9e-06
