 slim_762222680 slim_762222656 slim_762222661 slim_762222655 slim_762222681 slim_762222667 slim_762222663 slim_762222672 slim_762222678 slim_762222673 slim_762222666 slim_762222662 slim_762222650 slim_762222664 slim_762222647 slim_762222648 slim_762222669 slim_762222646 slim_762222677 slim_762222668 slim_762222654 slim_762222658 slim_762222671 slim_762222653 slim_762222679 slim_762222643 slim_762222682 slim_762222660 slim_762222676 slim_762222675 slim_762222651 slim_762222644 slim_762222645 slim_762222665 slim_762222659 slim_762222649 slim_762222674 slim_762222652 slim_762222657 slim_762222670
10 2e-06 1.75e-06 2e-06 2.05e-06 1.7e-06 2e-06 1.85e-06 2e-06 1.65e-06 2.1e-06 2.7e-06 2e-06 1.8e-06 1.95e-06 2e-06 1.85e-06 2.1e-06 1.9e-06 1.6e-06 2.1e-06 1.75e-06 1.75e-06 1.85e-06 1.8e-06 1.8e-06 2e-06 2e-06 2.05e-06 1.95e-06 2e-06 1.9e-06 1.9e-06 2.05e-06 1.6e-06 1.55e-06 1.75e-06 1.5e-06 1.65e-06 1.65e-06 1.8e-06
11 1.55e-06 1e-06 1.5e-06 2.55e-06 8.5e-07 1.7e-06 1.65e-06 1.65e-06 1.85e-06 1.45e-06 2e-06 3e-07 1.2e-06 1.45e-06 1.55e-06 2.3e-06 1.6e-06 8e-07 2.6e-06 5.5e-07 1.2e-06 9e-07 2.7e-06 1.25e-06 1.35e-06 2.75e-06 1.55e-06 1.55e-06 1.35e-06 4.5e-07 2.8e-06 1.45e-06 3.05e-06 2.35e-06 2.25e-06 2.15e-06 2.35e-06 1.15e-06 1.15e-06 2.25e-06
12 1.55e-06 1.5e-06 1.55e-06 1.75e-06 1.15e-06 1.75e-06 1.6e-06 1.75e-06 1.65e-06 1.65e-06 1.8e-06 1.2e-06 2.1e-06 1.6e-06 1.5e-06 1.7e-06 1.65e-06 1.4e-06 1.95e-06 1.55e-06 1.25e-06 1.5e-06 2.05e-06 1.35e-06 1.35e-06 1.85e-06 1.5e-06 1.6e-06 1.5e-06 1.5e-06 1.9e-06 1.4e-06 2.15e-06 1.6e-06 1.45e-06 1.55e-06 1.9e-06 1.6e-06 1.55e-06 1.45e-06
13 1.75e-06 1.7e-06 1.7e-06 2.1e-06 1.55e-06 1.85e-06 1.8e-06 1.8e-06 1.8e-06 1.85e-06 1.95e-06 1.45e-06 1.6e-06 2.9e-06 1.75e-06 1.9e-06 1.8e-06 1.6e-06 2.1e-06 1.6e-06 1.7e-06 1.6e-06 2e-06 1.75e-06 1.6e-06 2.05e-06 1.75e-06 1.75e-06 1.75e-06 1.5e-06 1.75e-06 1.7e-06 2.1e-06 1.75e-06 1.7e-06 1.75e-06 1.7e-06 1.75e-06 1.75e-06 1.8e-06
14 1.55e-06 1.75e-06 1.55e-06 2.1e-06 1.5e-06 1.95e-06 1.8e-06 1.95e-06 1.85e-06 1.75e-06 2e-06 1.55e-06 1.5e-06 1.75e-06 2.8e-06 1.75e-06 1.7e-06 1.45e-06 2.15e-06 1.75e-06 1.55e-06 1.7e-06 1.95e-06 1.7e-06 1.5e-06 1.9e-06 1.5e-06 1.55e-06 1.6e-06 1.7e-06 1.75e-06 1.5e-06 2.05e-06 1.8e-06 1.6e-06 1.5e-06 1.9e-06 1.8e-06 1.75e-06 1.8e-06
15 1.75e-06 2.15e-06 1.75e-06 1.3e-06 1.6e-06 2e-06 2e-06 2e-06 1.7e-06 1.9e-06 1.85e-06 2.3e-06 1.7e-06 1.9e-06 1.75e-06 1.9e-06 1.6e-06 1.95e-06 1.7e-06 2.5e-06 1.8e-06 2.1e-06 1.45e-06 1.85e-06 1.6e-06 1.2e-06 1.75e-06 1.8e-06 1.75e-06 2.4e-06 1.1e-06 1.7e-06 1.25e-06 1.4e-06 1.15e-06 1.1e-06 1.65e-06 2.15e-06 2.15e-06 1.25e-06
16 1.7e-06 1.85e-06 1.7e-06 1.85e-06 1.6e-06 1.95e-06 1.95e-06 1.9e-06 1.85e-06 1.85e-06 2.1e-06 1.6e-06 1.65e-06 1.8e-06 1.7e-06 1.6e-06 3e-06 1.55e-06 2.2e-06 1.75e-06 1.75e-06 1.75e-06 1.95e-06 1.8e-06 1.55e-06 1.75e-06 1.7e-06 1.7e-06 1.7e-06 1.75e-06 1.65e-06 1.65e-06 1.8e-06 1.9e-06 1.7e-06 1.7e-06 2e-06 1.9e-06 1.9e-06 1.8e-06
17 1.4e-06 1.05e-06 1.45e-06 2.55e-06 1.05e-06 1.8e-06 1.7e-06 1.8e-06 1.75e-06 1.4e-06 1.9e-06 8e-07 1.4e-06 1.6e-06 1.45e-06 1.95e-06 1.55e-06 1.3e-06 2.5e-06 1e-06 1.4e-06 1e-06 2.2e-06 1.4e-06 1.35e-06 2.35e-06 1.45e-06 1.5e-06 1.3e-06 9.5e-07 2.2e-06 1.45e-06 2.5e-06 2.15e-06 1.95e-06 1.8e-06 1.9e-06 1.2e-06 1.2e-06 2.25e-06
18 2.15e-06 2.4e-06 2.15e-06 1.55e-06 2.05e-06 2e-06 1.85e-06 2e-06 1.65e-06 2.35e-06 1.6e-06 2.6e-06 1.95e-06 2.1e-06 2.15e-06 1.7e-06 2.2e-06 2.5e-06 2.3e-06 2.7e-06 1.95e-06 2.35e-06 1.5e-06 2e-06 1.95e-06 1.65e-06 2.15e-06 2.2e-06 2.2e-06 2.6e-06 1.55e-06 2.05e-06 1.55e-06 1.35e-06 1.3e-06 1.65e-06 1.7e-06 2.3e-06 2.3e-06 1.35e-06
19 1.75e-06 1.1e-06 1.75e-06 2.95e-06 1.2e-06 1.85e-06 1.75e-06 1.75e-06 1.95e-06 1.7e-06 2.1e-06 5.5e-07 1.55e-06 1.6e-06 1.75e-06 2.5e-06 1.75e-06 1e-06 2.7e-06 8e-07 1.55e-06 9.5e-07 2.65e-06 1.6e-06 1.55e-06 2.95e-06 1.75e-06 1.7e-06 1.55e-06 6e-07 2.75e-06 1.65e-06 3e-06 2.45e-06 2.45e-06 2.35e-06 2.2e-06 1.25e-06 1.25e-06 2.65e-06
20 1.65e-06 1.5e-06 1.65e-06 1.85e-06 1.15e-06 1.75e-06 1.6e-06 1.75e-06 1.65e-06 1.7e-06 1.75e-06 1.2e-06 1.25e-06 1.7e-06 1.55e-06 1.8e-06 1.75e-06 1.4e-06 1.95e-06 1.55e-06 2.1e-06 1.45e-06 1.95e-06 1.2e-06 1.45e-06 1.95e-06 1.6e-06 1.7e-06 1.55e-06 1.5e-06 2.1e-06 1.45e-06 2.25e-06 1.7e-06 1.4e-06 1.65e-06 1.95e-06 1.55e-06 1.5e-06 1.6e-06
21 1.7e-06 9e-07 1.7e-06 2.55e-06 1.2e-06 1.75e-06 1.65e-06 1.7e-06 1.65e-06 1.65e-06 1.75e-06 9e-07 1.5e-06 1.6e-06 1.7e-06 2.1e-06 1.75e-06 1e-06 2.35e-06 9.5e-07 1.45e-06 1.6e-06 2.3e-06 1.5e-06 1.5e-06 2.5e-06 1.7e-06 1.7e-06 1.5e-06 9e-07 2.35e-06 1.6e-06 2.55e-06 2.1e-06 2e-06 2e-06 1.7e-06 1.1e-06 1.1e-06 2.3e-06
22 1.95e-06 2.35e-06 1.95e-06 1.65e-06 2.1e-06 1.95e-06 1.95e-06 1.95e-06 1.65e-06 2.15e-06 1.85e-06 2.7e-06 2.05e-06 2e-06 1.95e-06 1.45e-06 1.95e-06 2.2e-06 1.5e-06 2.65e-06 1.95e-06 2.3e-06 1.5e-06 2e-06 1.75e-06 1.4e-06 1.95e-06 2e-06 2e-06 2.6e-06 1.1e-06 1.85e-06 1.15e-06 1.15e-06 1.05e-06 1.4e-06 1.55e-06 2.35e-06 2.35e-06 1.45e-06
23 1.65e-06 1.55e-06 1.7e-06 1.9e-06 1.15e-06 1.8e-06 1.7e-06 1.8e-06 1.7e-06 1.7e-06 1.8e-06 1.25e-06 1.35e-06 1.75e-06 1.7e-06 1.85e-06 1.8e-06 1.4e-06 2e-06 1.6e-06 1.2e-06 1.5e-06 2e-06 2.2e-06 1.5e-06 2e-06 1.7e-06 1.75e-06 1.6e-06 1.55e-06 2.15e-06 1.6e-06 2.3e-06 1.75e-06 1.45e-06 1.7e-06 2e-06 1.6e-06 1.6e-06 1.65e-06
24 1.5e-06 1.55e-06 1.5e-06 1.8e-06 1.3e-06 1.7e-06 1.65e-06 1.7e-06 1.6e-06 1.6e-06 1.8e-06 1.35e-06 1.35e-06 1.6e-06 1.5e-06 1.6e-06 1.55e-06 1.35e-06 1.95e-06 1.55e-06 1.45e-06 1.5e-06 1.75e-06 1.5e-06 2.4e-06 1.7e-06 1.5e-06 1.55e-06 1.45e-06 1.5e-06 1.65e-06 1.3e-06 1.85e-06 1.55e-06 1.35e-06 1.5e-06 1.75e-06 1.6e-06 1.6e-06 1.55e-06
25 1.9e-06 2.55e-06 1.9e-06 1.05e-06 2.1e-06 2e-06 2.05e-06 2e-06 1.7e-06 2.2e-06 2e-06 2.75e-06 1.85e-06 2.05e-06 1.9e-06 1.2e-06 1.75e-06 2.35e-06 1.65e-06 2.95e-06 1.95e-06 2.5e-06 1.4e-06 2e-06 1.7e-06 1.4e-06 1.9e-06 1.95e-06 2.05e-06 2.9e-06 9e-07 1.8e-06 9.5e-07 1.35e-06 1e-06 1.3e-06 1.65e-06 2.45e-06 2.45e-06 1.05e-06
26 1.55e-06 1.75e-06 1.55e-06 2.1e-06 1.5e-06 1.95e-06 1.8e-06 1.95e-06 1.85e-06 1.75e-06 2e-06 1.55e-06 1.5e-06 1.75e-06 1.5e-06 1.75e-06 1.7e-06 1.45e-06 2.15e-06 1.75e-06 1.6e-06 1.7e-06 1.95e-06 1.7e-06 1.5e-06 1.9e-06 2.8e-06 1.6e-06 1.6e-06 1.7e-06 1.75e-06 1.55e-06 2.05e-06 1.8e-06 1.6e-06 1.55e-06 1.9e-06 1.8e-06 1.75e-06 1.8e-06
27 1.6e-06 1.8e-06 1.6e-06 2.15e-06 1.55e-06 2e-06 1.9e-06 1.95e-06 1.9e-06 1.8e-06 2.05e-06 1.55e-06 1.6e-06 1.75e-06 1.55e-06 1.8e-06 1.7e-06 1.5e-06 2.2e-06 1.7e-06 1.7e-06 1.7e-06 2e-06 1.75e-06 1.55e-06 1.95e-06 1.6e-06 2.9e-06 1.65e-06 1.7e-06 1.8e-06 1.65e-06 2.1e-06 1.85e-06 1.65e-06 1.55e-06 1.95e-06 1.85e-06 1.85e-06 1.85e-06
28 1.6e-06 1.55e-06 1.6e-06 2.2e-06 1.3e-06 1.9e-06 1.8e-06 1.9e-06 1.8e-06 1.4e-06 1.95e-06 1.35e-06 1.5e-06 1.75e-06 1.6e-06 1.75e-06 1.7e-06 1.3e-06 2.2e-06 1.55e-06 1.55e-06 1.5e-06 2e-06 1.6e-06 1.45e-06 2.05e-06 1.6e-06 1.65e-06 2.4e-06 1.5e-06 1.95e-06 1.55e-06 2.2e-06 1.85e-06 1.65e-06 1.6e-06 1.95e-06 1.65e-06 1.65e-06 1.9e-06
29 1.7e-06 1e-06 1.65e-06 2.85e-06 1.15e-06 1.75e-06 1.7e-06 1.7e-06 1.9e-06 1.6e-06 2e-06 4.5e-07 1.5e-06 1.5e-06 1.7e-06 2.4e-06 1.75e-06 9.5e-07 2.6e-06 6e-07 1.5e-06 9e-07 2.6e-06 1.55e-06 1.5e-06 2.9e-06 1.7e-06 1.7e-06 1.5e-06 9e-07 2.7e-06 1.6e-06 2.95e-06 2.4e-06 2.4e-06 2.3e-06 2.1e-06 1.15e-06 1.15e-06 2.55e-06
30 1.75e-06 2.4e-06 1.75e-06 1.3e-06 2.15e-06 1.95e-06 1.95e-06 1.95e-06 1.65e-06 2.1e-06 1.9e-06 2.8e-06 1.9e-06 1.75e-06 1.75e-06 1.1e-06 1.65e-06 2.2e-06 1.55e-06 2.75e-06 2.1e-06 2.35e-06 1.1e-06 2.15e-06 1.65e-06 9e-07 1.75e-06 1.8e-06 1.95e-06 2.7e-06 9e-07 1.75e-06 7.5e-07 1.15e-06 1e-06 1.15e-06 1.2e-06 2.35e-06 2.35e-06 1.2e-06
31 1.6e-06 1.65e-06 1.6e-06 1.9e-06 1.4e-06 1.8e-06 1.7e-06 1.8e-06 1.7e-06 1.7e-06 1.9e-06 1.45e-06 1.4e-06 1.7e-06 1.5e-06 1.7e-06 1.65e-06 1.45e-06 2.05e-06 1.65e-06 1.45e-06 1.6e-06 1.85e-06 1.6e-06 1.3e-06 1.8e-06 1.55e-06 1.65e-06 1.55e-06 1.6e-06 1.75e-06 2.6e-06 1.95e-06 1.65e-06 1.45e-06 1.6e-06 1.85e-06 1.7e-06 1.65e-06 1.65e-06
32 2.05e-06 2.6e-06 2.05e-06 1.1e-06 2.4e-06 1.9e-06 2e-06 1.9e-06 1.6e-06 2.35e-06 2.05e-06 3.05e-06 2.15e-06 2.1e-06 2.05e-06 1.25e-06 1.8e-06 2.5e-06 1.55e-06 3e-06 2.25e-06 2.55e-06 1.15e-06 2.3e-06 1.85e-06 9.5e-07 2.05e-06 2.1e-06 2.2e-06 2.95e-06 7.5e-07 1.95e-06 1.2e-06 1.4e-06 1.15e-06 1.45e-06 1.45e-06 2.5e-06 2.5e-06 1.2e-06
33 1.8e-06 2.15e-06 1.8e-06 1.45e-06 1.75e-06 1.9e-06 1.8e-06 1.9e-06 1.6e-06 2e-06 1.6e-06 2.35e-06 1.6e-06 1.75e-06 1.8e-06 1.4e-06 1.9e-06 2.15e-06 1.35e-06 2.45e-06 1.7e-06 2.1e-06 1.15e-06 1.75e-06 1.55e-06 1.35e-06 1.8e-06 1.85e-06 1.85e-06 2.4e-06 1.15e-06 1.65e-06 1.4e-06 1.4e-06 9e-07 1.25e-06 1.45e-06 2.15e-06 2.15e-06 1.15e-06
34 1.6e-06 2.05e-06 1.6e-06 1.15e-06 1.6e-06 1.75e-06 1.65e-06 1.75e-06 1.45e-06 1.8e-06 1.55e-06 2.25e-06 1.45e-06 1.7e-06 1.6e-06 1.15e-06 1.7e-06 1.95e-06 1.3e-06 2.45e-06 1.4e-06 2e-06 1.05e-06 1.45e-06 1.35e-06 1e-06 1.6e-06 1.65e-06 1.65e-06 2.4e-06 1e-06 1.45e-06 1.15e-06 9e-07 1e-06 1e-06 1.35e-06 2e-06 2e-06 9e-07
35 1.55e-06 2.05e-06 1.55e-06 1.5e-06 1.45e-06 1.95e-06 1.85e-06 1.95e-06 1.65e-06 1.75e-06 1.75e-06 2.15e-06 1.55e-06 1.75e-06 1.5e-06 1.1e-06 1.7e-06 1.8e-06 1.65e-06 2.35e-06 1.65e-06 2e-06 1.4e-06 1.7e-06 1.5e-06 1.3e-06 1.55e-06 1.55e-06 1.6e-06 2.3e-06 1.15e-06 1.6e-06 1.45e-06 1.25e-06 1e-06 1.6e-06 1.55e-06 2.05e-06 2.05e-06 1.2e-06
36 1.9e-06 1.7e-06 1.9e-06 1.95e-06 1.95e-06 1.85e-06 1.7e-06 1.85e-06 1.55e-06 2.1e-06 1.5e-06 2.35e-06 1.9e-06 1.7e-06 1.9e-06 1.65e-06 2e-06 1.9e-06 1.7e-06 2.2e-06 1.95e-06 1.7e-06 1.55e-06 2e-06 1.75e-06 1.65e-06 1.9e-06 1.95e-06 1.95e-06 2.1e-06 1.2e-06 1.85e-06 1.45e-06 1.45e-06 1.35e-06 1.55e-06 1.6e-06 1.55e-06 1.55e-06 1.7e-06
37 1.8e-06 1.1e-06 1.8e-06 2.5e-06 1.35e-06 1.8e-06 1.65e-06 1.8e-06 1.7e-06 1.8e-06 1.65e-06 1.15e-06 1.6e-06 1.75e-06 1.8e-06 2.15e-06 1.9e-06 1.2e-06 2.3e-06 1.25e-06 1.55e-06 1.1e-06 2.35e-06 1.6e-06 1.6e-06 2.45e-06 1.8e-06 1.85e-06 1.65e-06 1.15e-06 2.35e-06 1.7e-06 2.5e-06 2.15e-06 2e-06 2.05e-06 1.55e-06 2e-06 1.05e-06 2.25e-06
38 1.8e-06 1.1e-06 1.8e-06 2.5e-06 1.35e-06 1.8e-06 1.6e-06 1.8e-06 1.7e-06 1.8e-06 1.65e-06 1.15e-06 1.55e-06 1.75e-06 1.75e-06 2.15e-06 1.9e-06 1.2e-06 2.3e-06 1.25e-06 1.5e-06 1.1e-06 2.35e-06 1.6e-06 1.6e-06 2.45e-06 1.75e-06 1.85e-06 1.65e-06 1.15e-06 2.35e-06 1.65e-06 2.5e-06 2.15e-06 2e-06 2.05e-06 1.55e-06 1.05e-06 2e-06 2.25e-06
39 1.8e-06 2.35e-06 1.75e-06 6.5e-07 1.65e-06 1.7e-06 1.75e-06 1.7e-06 1.45e-06 2e-06 1.8e-06 2.25e-06 1.45e-06 1.8e-06 1.8e-06 1.25e-06 1.8e-06 2.25e-06 1.35e-06 2.65e-06 1.6e-06 2.3e-06 1.45e-06 1.65e-06 1.55e-06 1.05e-06 1.8e-06 1.85e-06 1.9e-06 2.55e-06 1.2e-06 1.65e-06 1.2e-06 1.15e-06 9e-07 1.2e-06 1.7e-06 2.25e-06 2.25e-06 9e-07
