 slim_762400589 slim_762400609 slim_762400599 slim_762400583 slim_762400605 slim_762400632 slim_762400627 slim_762400585 slim_762400593 slim_762400630 slim_762400601 slim_762400600 slim_762400629 slim_762400617 slim_762400582 slim_762400603 slim_762400597 slim_762400596 slim_762400590 slim_762400628 slim_762400625 slim_762400633 slim_762400612 slim_762400615 slim_762400598 slim_762400584 slim_762400610 slim_762400592 slim_762400631 slim_762400602 slim_762400619 slim_762400595 slim_762400620 slim_762400604 slim_762400588 slim_762400606 slim_762400607 slim_762400611 slim_762400635 slim_762400614 slim_762400624 slim_762400586 slim_762400608 slim_762400623 slim_762400613 slim_762400634 slim_762400618 slim_762400626 slim_762400587 slim_762400591 slim_762400622 slim_762400594 slim_762400621 slim_762400616
10 1.05e-06 1.25e-06 2.15e-06 1.2e-06 2e-06 2.25e-06 1.15e-06 1.2e-06 1.05e-06 1.25e-06 1.6e-06 9e-07 1.05e-06 1.15e-06 2.2e-06 2.7e-06 1.15e-06 1.05e-06 1.35e-06 1e-06 1e-06 1.15e-06 1.65e-06 1.15e-06 1.15e-06 1.25e-06 1.15e-06 1.15e-06 1.5e-06 1.05e-06 2.5e-06 1.25e-06 1.95e-06 1.35e-06 1.1e-06 1.25e-06 1.05e-06 1.2e-06 1.15e-06 1.45e-06 8e-07 1.7e-06 1.3e-06 1.95e-06 1.4e-06 1.2e-06 1.25e-06 1.05e-06 1.05e-06 2.05e-06 1.95e-06 1.05e-06 1.35e-06 1.75e-06
11 6.5e-07 9.5e-07 2.15e-06 8e-07 1.7e-06 1.95e-06 8e-07 9.5e-07 7e-07 8.5e-07 9e-07 1e-06 7.5e-07 9.5e-07 1.9e-06 2.4e-06 1.2e-06 1.15e-06 1.05e-06 7e-07 6e-07 1.15e-06 1.35e-06 6.5e-07 8e-07 8.5e-07 7.5e-07 6.5e-07 1.2e-06 7e-07 2.2e-06 8.5e-07 1.55e-06 9e-07 1.1e-06 9.5e-07 6.5e-07 1.2e-06 7.5e-07 1.8e-06 9e-07 1.35e-06 9e-07 1.95e-06 1.2e-06 1.1e-06 9.5e-07 6e-07 5.5e-07 1.75e-06 1.95e-06 8e-07 1.3e-06 1.45e-06
12 8e-07 4.5e-07 2.2e-06 9.5e-07 1.7e-06 1.8e-06 6e-07 1.25e-06 9e-07 1e-06 1.05e-06 7.5e-07 7e-07 1.05e-06 1.55e-06 2.2e-06 1.15e-06 1.1e-06 5e-07 4.5e-07 8.5e-07 1.65e-06 1e-06 1.3e-06 9.5e-07 9e-07 8.5e-07 1.3e-06 1.05e-06 7.5e-07 2.05e-06 8e-07 1.8e-06 1.35e-06 1.15e-06 6e-07 9e-07 1.2e-06 9e-07 2.25e-06 1.05e-06 1.4e-06 1e-06 2.1e-06 1.65e-06 1.65e-06 1.45e-06 1.25e-06 1.2e-06 1.5e-06 2.1e-06 1.3e-06 1.85e-06 1.1e-06
13 9.5e-07 1.15e-06 2.25e-06 1.1e-06 1.65e-06 2.2e-06 9.5e-07 8e-07 9.5e-07 9.5e-07 1.15e-06 9.5e-07 1.05e-06 1.5e-06 1.8e-06 2.5e-06 1.35e-06 1.25e-06 1.2e-06 1e-06 9.5e-07 1.3e-06 1.45e-06 1.1e-06 1e-06 1.15e-06 1.15e-06 1.1e-06 1.55e-06 9e-07 2.45e-06 1.15e-06 1.9e-06 1.1e-06 1.2e-06 1.15e-06 1.15e-06 1.3e-06 1.05e-06 1.8e-06 1.05e-06 1.55e-06 1.2e-06 2.1e-06 1.45e-06 1.35e-06 1.1e-06 1e-06 1e-06 1.9e-06 2.1e-06 8.5e-07 1.5e-06 1.65e-06
14 1.75e-06 1.5e-06 2.1e-06 1.9e-06 1.7e-06 2.85e-06 1.4e-06 2.05e-06 1.9e-06 1.7e-06 2.2e-06 1.9e-06 1.55e-06 1.8e-06 2.2e-06 1.35e-06 2.2e-06 2.15e-06 1.55e-06 1.5e-06 1.9e-06 2.6e-06 1.75e-06 2.35e-06 1.85e-06 1.95e-06 1.95e-06 2.35e-06 2.2e-06 1.7e-06 2.15e-06 1.95e-06 1.9e-06 2.2e-06 2e-06 1.65e-06 2.1e-06 2.1e-06 1.85e-06 3.1e-06 2.1e-06 2.35e-06 2e-06 2.1e-06 2.5e-06 2.6e-06 2.45e-06 2.3e-06 2.25e-06 1.4e-06 2.1e-06 2.3e-06 2.8e-06 2.15e-06
15 2.4e-06 2.3e-06 2.1e-06 2.55e-06 1.7e-06 3.25e-06 2.2e-06 2.85e-06 2.45e-06 2.5e-06 2.7e-06 2.4e-06 2.2e-06 2.5e-06 1.35e-06 8e-07 2.85e-06 2.8e-06 2.35e-06 2.15e-06 2.4e-06 3.2e-06 2.5e-06 2.85e-06 2.5e-06 2.6e-06 2.6e-06 2.85e-06 2.65e-06 2.45e-06 1.85e-06 2.6e-06 1.65e-06 2.95e-06 2.75e-06 2.25e-06 2.55e-06 2.85e-06 2.5e-06 3.8e-06 2.6e-06 2.95e-06 2.65e-06 1.95e-06 3.25e-06 3.2e-06 3e-06 2.8e-06 2.75e-06 1.35e-06 1.95e-06 2.85e-06 3.4e-06 2.75e-06
16 1.2e-06 1.15e-06 2.15e-06 1.35e-06 2.05e-06 2.45e-06 1.35e-06 1.3e-06 1.25e-06 1.35e-06 1.15e-06 1.2e-06 1.15e-06 1.35e-06 2.2e-06 2.85e-06 2e-06 1.1e-06 1e-06 1.25e-06 1.2e-06 1.3e-06 1.55e-06 1.35e-06 1.3e-06 1.25e-06 1.35e-06 1.35e-06 1.8e-06 1.25e-06 2.7e-06 1.2e-06 2.15e-06 1.45e-06 1.25e-06 1.15e-06 1.4e-06 1.3e-06 1.3e-06 1.6e-06 1.05e-06 1.8e-06 1.4e-06 2.1e-06 1.45e-06 1.35e-06 1.5e-06 1.3e-06 1.25e-06 2.2e-06 2.1e-06 1.3e-06 1.6e-06 1.75e-06
17 1.15e-06 1.15e-06 2.2e-06 1.3e-06 2e-06 2.4e-06 1.3e-06 1.2e-06 1.2e-06 1.3e-06 1.05e-06 1.15e-06 1.1e-06 1.25e-06 2.15e-06 2.8e-06 1.1e-06 1.9e-06 1.1e-06 1.2e-06 1.15e-06 1.3e-06 1.55e-06 1.3e-06 1.2e-06 1.2e-06 1.3e-06 1.3e-06 1.75e-06 1.2e-06 2.65e-06 1.15e-06 2.1e-06 1.4e-06 1.2e-06 1.25e-06 1.35e-06 1.25e-06 1.25e-06 1.6e-06 9.5e-07 1.75e-06 1.35e-06 2.1e-06 1.45e-06 1.35e-06 1.4e-06 1.2e-06 1.2e-06 2.15e-06 2.1e-06 1.15e-06 1.5e-06 1.7e-06
18 9.5e-07 3.5e-07 2.2e-06 1.1e-06 1.75e-06 2e-06 8e-07 1.3e-06 1.1e-06 1.1e-06 1.35e-06 1.05e-06 5e-07 1.2e-06 1.55e-06 2.35e-06 1e-06 1.1e-06 3e-07 7e-07 1.05e-06 1.8e-06 9e-07 1.5e-06 1.05e-06 9e-07 1.05e-06 1.5e-06 1.35e-06 9.5e-07 2.25e-06 8e-07 2e-06 1.45e-06 1.3e-06 5e-07 1.25e-06 1.3e-06 1.05e-06 2.35e-06 1.25e-06 1.5e-06 1.1e-06 2.25e-06 1.7e-06 1.8e-06 1.65e-06 1.45e-06 1.4e-06 1.65e-06 2.25e-06 1.45e-06 2.05e-06 1.1e-06
19 7e-07 4.5e-07 2.2e-06 8.5e-07 1.65e-06 1.8e-06 5e-07 1.25e-06 8e-07 9.5e-07 1e-06 7e-07 4.5e-07 1e-06 1.5e-06 2.15e-06 1.25e-06 1.2e-06 7e-07 5e-07 8.5e-07 1.65e-06 1.1e-06 1.3e-06 9e-07 1e-06 7.5e-07 1.3e-06 1e-06 7e-07 2.05e-06 1e-06 1.8e-06 1.35e-06 1.05e-06 6e-07 8e-07 1.15e-06 8e-07 2.25e-06 1.05e-06 1.4e-06 9.5e-07 2.1e-06 1.65e-06 1.65e-06 1.35e-06 1.25e-06 1.2e-06 1.4e-06 2.1e-06 1.3e-06 1.85e-06 1.2e-06
20 7e-07 1.05e-06 2.15e-06 8e-07 1.7e-06 1.95e-06 9e-07 9.5e-07 7.5e-07 8e-07 1e-06 6e-07 8.5e-07 9.5e-07 1.9e-06 2.4e-06 1.2e-06 1.15e-06 1.05e-06 8.5e-07 1e-06 1.15e-06 1.35e-06 6e-07 8e-07 8e-07 8.5e-07 6e-07 1.3e-06 8e-07 2.2e-06 8e-07 1.5e-06 8e-07 1.15e-06 1e-06 7.5e-07 1.25e-06 7.5e-07 1.8e-06 9e-07 1.35e-06 9.5e-07 1.95e-06 1.15e-06 1.1e-06 9.5e-07 5.5e-07 5e-07 1.8e-06 1.95e-06 8e-07 1.25e-06 1.45e-06
21 1.25e-06 1.85e-06 2.05e-06 1.4e-06 2.05e-06 2.75e-06 1.65e-06 1.05e-06 1.2e-06 1.3e-06 1.15e-06 1.15e-06 1.65e-06 1.3e-06 2.6e-06 3.2e-06 1.3e-06 1.3e-06 1.8e-06 1.65e-06 1.15e-06 1.2e-06 1.95e-06 9.5e-07 1.35e-06 1.4e-06 1.45e-06 9.5e-07 2.1e-06 1.25e-06 3e-06 1.4e-06 2.1e-06 1.1e-06 1.15e-06 1.75e-06 1.35e-06 1.3e-06 1.35e-06 9.5e-07 1.05e-06 1.9e-06 1.5e-06 1.9e-06 1.05e-06 8e-07 1.2e-06 9e-07 8.5e-07 2.6e-06 1.9e-06 1e-06 1.1e-06 2.25e-06
22 1.35e-06 1.05e-06 2.3e-06 1.5e-06 2.1e-06 2.3e-06 1.1e-06 1.65e-06 1.45e-06 1.4e-06 1.65e-06 1.35e-06 1e-06 1.45e-06 1.75e-06 2.5e-06 1.55e-06 1.55e-06 9e-07 1.1e-06 1.35e-06 1.95e-06 1.5e-06 1.8e-06 1.45e-06 1.4e-06 1.5e-06 1.8e-06 1.65e-06 1.25e-06 2.35e-06 1.35e-06 2.1e-06 1.75e-06 1.6e-06 1.05e-06 1.55e-06 1.65e-06 1.45e-06 2.45e-06 1.55e-06 1.9e-06 1.55e-06 2.2e-06 1.95e-06 1.95e-06 2e-06 1.75e-06 1.7e-06 1.85e-06 2.2e-06 1.8e-06 2.25e-06 1.6e-06
23 7.5e-07 1.5e-06 2.3e-06 7.5e-07 1.85e-06 2.4e-06 1.3e-06 8e-07 8e-07 8.5e-07 1.15e-06 6.5e-07 1.3e-06 1.1e-06 2.35e-06 2.85e-06 1.35e-06 1.3e-06 1.5e-06 1.3e-06 6e-07 9.5e-07 1.8e-06 3e-07 8.5e-07 7.5e-07 9e-07 1.5e-07 1.75e-06 9.5e-07 2.65e-06 8.5e-07 1.55e-06 6e-07 1.3e-06 1.45e-06 8e-07 1.4e-06 8e-07 1.65e-06 1.05e-06 1.5e-06 1e-06 2.1e-06 8e-07 8.5e-07 6e-07 2e-07 1.5e-07 2.25e-06 2.1e-06 5.5e-07 1e-06 1.9e-06
24 7.5e-07 1e-06 2.25e-06 9e-07 1.7e-06 2.15e-06 9.5e-07 9.5e-07 8.5e-07 9e-07 1.15e-06 8e-07 9.5e-07 1e-06 1.85e-06 2.5e-06 1.3e-06 1.2e-06 1.05e-06 9e-07 8e-07 1.35e-06 1.45e-06 8.5e-07 1.4e-06 9.5e-07 9.5e-07 8.5e-07 1.5e-06 9e-07 2.4e-06 9.5e-07 1.75e-06 1e-06 1.2e-06 1.05e-06 1e-06 1.3e-06 8.5e-07 1.95e-06 1.05e-06 1.45e-06 1e-06 2.15e-06 1.3e-06 1.3e-06 1.05e-06 7.5e-07 7.5e-07 1.85e-06 2.15e-06 8.5e-07 1.45e-06 1.55e-06
25 8.5e-07 9.5e-07 2.3e-06 8.5e-07 1.8e-06 2.2e-06 1.05e-06 1.05e-06 9.5e-07 9.5e-07 1.25e-06 8.5e-07 9e-07 1.15e-06 1.95e-06 2.6e-06 1.25e-06 1.2e-06 9e-07 1e-06 8e-07 1.4e-06 1.4e-06 7.5e-07 9.5e-07 1.5e-06 9.5e-07 7.5e-07 1.55e-06 9.5e-07 2.45e-06 8e-07 1.75e-06 1e-06 1.3e-06 1.05e-06 1e-06 1.35e-06 9e-07 2.05e-06 1.15e-06 1.5e-06 1.05e-06 2.2e-06 1.2e-06 1.35e-06 1.05e-06 8e-07 7.5e-07 1.95e-06 2.2e-06 1e-06 1.5e-06 1.5e-06
26 7.5e-07 8e-07 2.35e-06 8.5e-07 1.8e-06 2.25e-06 9e-07 1.1e-06 8.5e-07 9.5e-07 1.15e-06 7.5e-07 8.5e-07 1.15e-06 1.95e-06 2.6e-06 1.35e-06 1.3e-06 1.05e-06 7.5e-07 8.5e-07 1.45e-06 1.5e-06 9e-07 9.5e-07 9.5e-07 1.4e-06 9e-07 1.45e-06 8.5e-07 2.5e-06 9.5e-07 1.8e-06 1.05e-06 1.2e-06 1e-06 8e-07 1.25e-06 8e-07 2.1e-06 1.2e-06 1.55e-06 9.5e-07 2.25e-06 1.35e-06 1.4e-06 1.05e-06 8.5e-07 8e-07 1.85e-06 2.25e-06 1.05e-06 1.55e-06 1.6e-06
27 7.5e-07 1.5e-06 2.3e-06 7.5e-07 1.85e-06 2.4e-06 1.3e-06 8e-07 8e-07 8.5e-07 1.15e-06 6.5e-07 1.3e-06 1.1e-06 2.35e-06 2.85e-06 1.35e-06 1.3e-06 1.5e-06 1.3e-06 6e-07 9.5e-07 1.8e-06 1.5e-07 8.5e-07 7.5e-07 9e-07 3e-07 1.75e-06 9.5e-07 2.65e-06 8.5e-07 1.55e-06 6e-07 1.3e-06 1.45e-06 8e-07 1.4e-06 8e-07 1.65e-06 1.05e-06 1.5e-06 1e-06 2.1e-06 8e-07 8.5e-07 6e-07 2e-07 1.5e-07 2.25e-06 2.1e-06 5.5e-07 1e-06 1.9e-06
28 1.35e-06 1.25e-06 2.75e-06 1.5e-06 2.25e-06 9.5e-07 1.15e-06 1.85e-06 1.4e-06 1.55e-06 1.5e-06 1.2e-06 1.05e-06 1.55e-06 2.2e-06 2.65e-06 1.8e-06 1.75e-06 1.35e-06 1e-06 1.3e-06 2.1e-06 1.65e-06 1.75e-06 1.5e-06 1.55e-06 1.45e-06 1.75e-06 1.6e-06 1.3e-06 1.85e-06 1.55e-06 2.25e-06 1.9e-06 1.7e-06 1.2e-06 1.25e-06 1.8e-06 1.45e-06 2.7e-06 1.5e-06 1.3e-06 1.45e-06 2.55e-06 2.2e-06 2.1e-06 1.95e-06 1.7e-06 1.65e-06 2.05e-06 2.55e-06 1.8e-06 2.3e-06 1.1e-06
29 7.5e-07 8.5e-07 2.1e-06 9e-07 1.55e-06 2.05e-06 7.5e-07 8e-07 8.5e-07 8.5e-07 1.05e-06 7e-07 7.5e-07 9e-07 1.7e-06 2.45e-06 1.25e-06 1.2e-06 9.5e-07 7e-07 8e-07 1.25e-06 1.25e-06 9.5e-07 9e-07 9.5e-07 8.5e-07 9.5e-07 1.3e-06 1.2e-06 2.3e-06 9.5e-07 1.75e-06 9e-07 1.05e-06 9.5e-07 8.5e-07 1.15e-06 8.5e-07 1.8e-06 1.05e-06 1.35e-06 1e-06 2e-06 1.25e-06 1.25e-06 1.1e-06 9e-07 8.5e-07 1.75e-06 2e-06 9.5e-07 1.45e-06 1.45e-06
30 2.3e-06 2.25e-06 2.7e-06 2.45e-06 2.4e-06 1.7e-06 2.15e-06 2.75e-06 2.35e-06 2.45e-06 2.5e-06 2.2e-06 2.05e-06 2.45e-06 2.15e-06 1.85e-06 2.7e-06 2.65e-06 2.25e-06 2.05e-06 2.2e-06 3e-06 2.35e-06 2.65e-06 2.4e-06 2.45e-06 2.5e-06 2.65e-06 1.85e-06 2.3e-06 3.4e-06 2.45e-06 2.2e-06 2.8e-06 2.65e-06 2.15e-06 2.3e-06 2.75e-06 2.4e-06 3.6e-06 2.4e-06 2.15e-06 2.4e-06 2.5e-06 3.1e-06 3e-06 2.9e-06 2.6e-06 2.55e-06 2.05e-06 2.5e-06 2.7e-06 3.2e-06 1.9e-06
31 8.5e-07 9e-07 2.3e-06 9.5e-07 1.8e-06 2.2e-06 1.05e-06 1.05e-06 9.5e-07 9.5e-07 1.25e-06 8.5e-07 8e-07 1.15e-06 1.95e-06 2.6e-06 1.2e-06 1.15e-06 8e-07 1e-06 8e-07 1.4e-06 1.35e-06 8.5e-07 9.5e-07 8e-07 9.5e-07 8.5e-07 1.55e-06 9.5e-07 2.45e-06 1.3e-06 1.75e-06 1e-06 1.3e-06 1e-06 1e-06 1.35e-06 9e-07 2.05e-06 1.15e-06 1.5e-06 1.05e-06 2.2e-06 1.3e-06 1.35e-06 1.15e-06 8e-07 7.5e-07 1.95e-06 2.2e-06 1e-06 1.5e-06 1.45e-06
32 1.65e-06 2e-06 2.15e-06 1.75e-06 1.9e-06 2.9e-06 1.85e-06 1.9e-06 1.7e-06 1.75e-06 1.95e-06 1.55e-06 1.8e-06 1.9e-06 1.9e-06 1.65e-06 2.15e-06 2.1e-06 2e-06 1.8e-06 1.5e-06 2.1e-06 2.1e-06 1.55e-06 1.75e-06 1.75e-06 1.8e-06 1.55e-06 2.25e-06 1.75e-06 2.2e-06 1.75e-06 2.9e-06 1.8e-06 2.1e-06 1.95e-06 1.7e-06 2.2e-06 1.7e-06 2.75e-06 1.85e-06 2.3e-06 1.9e-06 1.95e-06 2.1e-06 2.05e-06 1.9e-06 1.5e-06 1.45e-06 1.8e-06 1.95e-06 1.75e-06 2.15e-06 2.4e-06
33 9e-07 1.45e-06 2.3e-06 1e-06 1.75e-06 2.55e-06 1.3e-06 7e-07 1e-06 9e-07 1.35e-06 9e-07 1.35e-06 1.1e-06 2.2e-06 2.95e-06 1.45e-06 1.4e-06 1.45e-06 1.35e-06 8e-07 1.1e-06 1.75e-06 6e-07 1e-06 1e-06 1.05e-06 6e-07 1.9e-06 9e-07 2.8e-06 1e-06 1.8e-06 1e-06 1.3e-06 1.5e-06 1.05e-06 1.4e-06 9.5e-07 1.7e-06 1.25e-06 1.55e-06 1.15e-06 2.2e-06 1e-06 1.05e-06 9e-07 5.5e-07 5e-07 2.3e-06 2.2e-06 7.5e-07 1.2e-06 1.95e-06
34 1.05e-06 1.15e-06 2.05e-06 1.2e-06 1.85e-06 2.4e-06 1.1e-06 1.2e-06 1.1e-06 1.15e-06 1.1e-06 1.1e-06 1.15e-06 1.2e-06 2e-06 2.75e-06 1.25e-06 1.2e-06 1.3e-06 1.05e-06 1.15e-06 1.15e-06 1.6e-06 1.3e-06 1.2e-06 1.3e-06 1.2e-06 1.3e-06 1.7e-06 1.05e-06 2.65e-06 1.3e-06 2.1e-06 1.3e-06 1.9e-06 1.25e-06 1.25e-06 1.1e-06 1.15e-06 1.4e-06 1.05e-06 1.75e-06 1.3e-06 1.95e-06 1.3e-06 1.2e-06 1.4e-06 1.25e-06 1.2e-06 2.05e-06 1.95e-06 1.3e-06 1.45e-06 1.8e-06
35 9e-07 5e-07 2.25e-06 1.05e-06 1.75e-06 1.85e-06 7.5e-07 1.4e-06 1e-06 1.1e-06 1.25e-06 9.5e-07 6e-07 1.15e-06 1.65e-06 2.25e-06 1.15e-06 1.25e-06 5e-07 6e-07 1e-06 1.75e-06 1.05e-06 1.45e-06 1.05e-06 1.05e-06 1e-06 1.45e-06 1.2e-06 9.5e-07 2.15e-06 1e-06 1.95e-06 1.5e-06 1.25e-06 1e-06 1.05e-06 1.3e-06 1e-06 2.3e-06 1.2e-06 1.5e-06 1.1e-06 2.2e-06 1.75e-06 1.75e-06 1.55e-06 1.4e-06 1.35e-06 1.6e-06 2.2e-06 1.45e-06 2e-06 1.2e-06
