 slim_762422261 slim_762422245 slim_762422260 slim_762422248 slim_762422254 slim_762422263 slim_762422250 slim_762422239 slim_762422265 slim_762422251 slim_762422272 slim_762422258 slim_762422252 slim_762422247 slim_762422257 slim_762422246 slim_762422234 slim_762422241 slim_762422262 slim_762422270 slim_762422236 slim_762422238 slim_762422244 slim_762422235 slim_762422268 slim_762422255 slim_762422231 slim_762422243 slim_762422240 slim_762422256 slim_762422249 slim_762422266 slim_762422259 slim_762422237 slim_762422271 slim_762422269 slim_762422264 slim_762422233 slim_762422253 slim_762422230 slim_762422232 slim_762422267 slim_762422242
10 1.95e-06 1.35e-06 1.65e-06 1.65e-06 1.4e-06 1.55e-06 1.7e-06 1.55e-06 1.4e-06 1.85e-06 2.4e-06 1.85e-06 1.7e-06 1.4e-06 1.65e-06 1.55e-06 1.55e-06 1.75e-06 1.2e-06 2.1e-06 1.65e-06 1.85e-06 1.55e-06 1.75e-06 1.5e-06 1.55e-06 1.2e-06 1.5e-06 1.65e-06 1.85e-06 2.1e-06 1.95e-06 1.65e-06 1.5e-06 1.75e-06 1.65e-06 2.1e-06 1.45e-06 1.55e-06 1.5e-06 1.5e-06 2e-06 1.5e-06
11 1.1e-06 1.9e-06 1.8e-06 1.9e-06 1.15e-06 1.6e-06 1.15e-06 1.85e-06 1.65e-06 1.5e-06 1.85e-06 9e-07 2.05e-06 1.6e-06 2e-06 1.8e-06 1.45e-06 1.3e-06 1.9e-06 1.2e-06 1.65e-06 2e-06 1e-06 1.35e-06 1.4e-06 1.25e-06 1.65e-06 1.75e-06 1.55e-06 1.35e-06 1.3e-06 1.7e-06 1.05e-06 1.75e-06 1.25e-06 1.4e-06 1.65e-06 1.9e-06 1.9e-06 1.65e-06 1.6e-06 1.35e-06 1.8e-06
12 2.05e-06 8.5e-07 1.6e-06 1.2e-06 1.9e-06 1.4e-06 2e-06 1.6e-06 1.05e-06 1.25e-06 1.7e-06 2.05e-06 1e-06 2.15e-06 1.8e-06 1.45e-06 1.25e-06 2e-06 8.5e-07 2.3e-06 1.55e-06 2.45e-06 2.25e-06 1.2e-06 1.35e-06 2.1e-06 1.5e-06 1.4e-06 2.15e-06 2.15e-06 2.2e-06 1.85e-06 1.95e-06 1.25e-06 2.05e-06 1.5e-06 2.45e-06 1.5e-06 8.5e-07 2e-06 2.35e-06 2.35e-06 1.6e-06
13 1.75e-06 2e-06 1.5e-06 1.5e-06 9e-07 1.8e-06 1.25e-06 1.3e-06 2e-06 1.95e-06 1.4e-06 1.6e-06 2.15e-06 9e-07 1.7e-06 1.25e-06 1.65e-06 1.25e-06 2e-06 1.7e-06 1.5e-06 1.15e-06 1.05e-06 1.85e-06 1.8e-06 1.1e-06 1.2e-06 1.2e-06 9e-07 1.25e-06 1.9e-06 1.8e-06 1.2e-06 1.35e-06 1.3e-06 1.95e-06 1.65e-06 1.5e-06 2e-06 6e-07 8.5e-07 1.6e-06 1.35e-06
14 1.9e-06 1.5e-06 1.7e-06 1.75e-06 1.7e-06 1.6e-06 1.8e-06 1.7e-06 1.7e-06 1.85e-06 1.65e-06 2e-06 1.8e-06 1.7e-06 2.6e-06 1.65e-06 1.6e-06 1.75e-06 1.35e-06 2.15e-06 1.6e-06 2e-06 1.95e-06 1.8e-06 1.6e-06 1.85e-06 1.5e-06 1.6e-06 1.6e-06 1.85e-06 2.1e-06 2e-06 1.7e-06 1.6e-06 1.8e-06 1.65e-06 2.15e-06 1.55e-06 1.65e-06 1.6e-06 1.8e-06 2.05e-06 1.8e-06
15 1.8e-06 1.2e-06 1.45e-06 1.4e-06 1.4e-06 1.5e-06 1.5e-06 1.35e-06 1.5e-06 1.6e-06 1.55e-06 1.8e-06 1.45e-06 1.25e-06 1.65e-06 1.9e-06 1.35e-06 1.5e-06 1.3e-06 1.9e-06 1.4e-06 1.7e-06 1.75e-06 1.55e-06 1.45e-06 1.6e-06 1.35e-06 1.1e-06 1.4e-06 1.5e-06 1.95e-06 1.8e-06 1.45e-06 1.25e-06 1.55e-06 1.6e-06 1.95e-06 1.4e-06 1.1e-06 1.1e-06 1.6e-06 1.9e-06 1.35e-06
16 1.2e-06 1.1e-06 1.1e-06 1.45e-06 1.4e-06 9.5e-07 1.55e-06 1.45e-06 1.3e-06 1.35e-06 1.55e-06 1.45e-06 1.25e-06 1.65e-06 1.6e-06 1.35e-06 1.5e-06 1.45e-06 1.1e-06 1.8e-06 1.35e-06 1.95e-06 1.65e-06 1.2e-06 1.25e-06 1.6e-06 1.35e-06 1.25e-06 1.65e-06 1.65e-06 1.65e-06 1.8e-06 1.45e-06 1.25e-06 1.55e-06 1.35e-06 1.95e-06 1.45e-06 1.1e-06 1.55e-06 1.85e-06 1.8e-06 1.5e-06
17 1.25e-06 1.85e-06 1.55e-06 1.5e-06 1.15e-06 1.65e-06 1.15e-06 1.4e-06 1.9e-06 1.4e-06 1.75e-06 1.3e-06 2e-06 1.25e-06 1.75e-06 1.5e-06 1.45e-06 1.6e-06 1.85e-06 1.3e-06 1.4e-06 1.4e-06 1.45e-06 1.55e-06 1.55e-06 1.35e-06 1.55e-06 1.4e-06 1e-06 1.15e-06 1.35e-06 1.7e-06 1e-06 1.3e-06 9.5e-07 1.45e-06 1.4e-06 1.5e-06 1.85e-06 1e-06 1.35e-06 1.4e-06 1.55e-06
18 1.9e-06 3.5e-07 1.45e-06 1.4e-06 1.75e-06 9.5e-07 1.75e-06 1.45e-06 6e-07 1.35e-06 1.2e-06 1.9e-06 8.5e-07 2e-06 1.35e-06 1.3e-06 1.1e-06 1.85e-06 1e-07 2.15e-06 1.4e-06 2.2e-06 2.1e-06 1.3e-06 8e-07 1.85e-06 1.05e-06 1.25e-06 2e-06 2e-06 1.95e-06 1.8e-06 1.8e-06 1.25e-06 1.9e-06 1.05e-06 2.2e-06 1e-06 7e-07 1.85e-06 2.1e-06 2.2e-06 1.45e-06
19 1.4e-06 2.15e-06 2e-06 2e-06 1.35e-06 1.95e-06 1.2e-06 1.95e-06 2e-06 1.65e-06 2.1e-06 1.2e-06 2.3e-06 1.7e-06 2.15e-06 1.9e-06 1.8e-06 1.3e-06 2.15e-06 1.8e-06 1.75e-06 1.65e-06 1.6e-06 1.8e-06 1.65e-06 1.5e-06 1.9e-06 1.85e-06 1.5e-06 1.4e-06 1.2e-06 1.8e-06 1.3e-06 1.85e-06 1.3e-06 1.6e-06 1.35e-06 2e-06 2.15e-06 1.6e-06 1.65e-06 1.25e-06 2e-06
20 1.7e-06 1.4e-06 1.4e-06 1.5e-06 1.35e-06 1.55e-06 1.4e-06 1.4e-06 1.5e-06 1.55e-06 1.65e-06 1.65e-06 1.55e-06 1.5e-06 1.6e-06 1.4e-06 1.35e-06 1.4e-06 1.4e-06 1.75e-06 2.1e-06 1.75e-06 1.75e-06 1.5e-06 1.45e-06 1.6e-06 1.45e-06 1.3e-06 1.15e-06 1.6e-06 1.85e-06 1.55e-06 1.4e-06 1.3e-06 1.5e-06 1.55e-06 1.9e-06 1.5e-06 1.4e-06 1.35e-06 1.6e-06 1.85e-06 1.55e-06
21 2.1e-06 2.25e-06 1.8e-06 1.7e-06 1.4e-06 2.1e-06 1.5e-06 1.4e-06 2.4e-06 2.25e-06 1.85e-06 2e-06 2.45e-06 1.15e-06 2e-06 1.7e-06 1.95e-06 1.4e-06 2.2e-06 1.65e-06 1.75e-06 1.5e-06 1.65e-06 2.15e-06 2e-06 1.55e-06 1.65e-06 1.6e-06 1.1e-06 1.7e-06 1.7e-06 2.15e-06 1.4e-06 1.5e-06 1.5e-06 2.2e-06 1.45e-06 1.6e-06 2.3e-06 9.5e-07 1.3e-06 1.65e-06 1.7e-06
22 1.55e-06 2.1e-06 1.75e-06 1.85e-06 1e-06 1.8e-06 1.45e-06 1.65e-06 1.85e-06 1.9e-06 1.55e-06 1e-06 2.25e-06 1.05e-06 1.95e-06 1.75e-06 1.65e-06 1.45e-06 2.1e-06 1.6e-06 1.75e-06 1.65e-06 1.3e-06 1.7e-06 1.8e-06 1.15e-06 1.35e-06 1.7e-06 1.4e-06 1.55e-06 1.7e-06 1.9e-06 1.35e-06 1.7e-06 1.45e-06 1.85e-06 1.75e-06 1.85e-06 2.1e-06 1.35e-06 1.2e-06 1.5e-06 1.55e-06
23 1.5e-06 1.3e-06 1.55e-06 1.45e-06 1.55e-06 1.4e-06 1.6e-06 1.65e-06 1.4e-06 1.2e-06 1.75e-06 1.35e-06 1.2e-06 1.85e-06 1.8e-06 1.55e-06 1.2e-06 1.55e-06 1.3e-06 1.8e-06 1.5e-06 2.15e-06 1.7e-06 1.9e-06 1.35e-06 1.7e-06 1.55e-06 1.45e-06 1.8e-06 1.7e-06 1.75e-06 1.85e-06 1.5e-06 1.45e-06 1.6e-06 1.4e-06 2.05e-06 1.65e-06 1.3e-06 1.75e-06 2e-06 1.85e-06 1.7e-06
24 1.55e-06 1e-06 1.6e-06 1.55e-06 1.4e-06 1.2e-06 1.1e-06 1.6e-06 1.05e-06 1.4e-06 1.5e-06 1.4e-06 1.35e-06 1.8e-06 1.6e-06 1.45e-06 1.25e-06 1.55e-06 8e-07 1.65e-06 1.45e-06 2e-06 1.8e-06 1.35e-06 1.5e-06 1.35e-06 1.3e-06 1.4e-06 1.7e-06 1.65e-06 1.65e-06 1.7e-06 1.4e-06 1.4e-06 1.55e-06 1.15e-06 1.9e-06 1.15e-06 1.2e-06 1.65e-06 1.65e-06 1.85e-06 1.6e-06
25 1.55e-06 1.9e-06 1.7e-06 1.7e-06 9.5e-07 1.7e-06 9.5e-07 1.6e-06 1.75e-06 1.8e-06 1.55e-06 1.25e-06 2.1e-06 1.1e-06 1.85e-06 1.6e-06 1.6e-06 1.35e-06 1.85e-06 1.5e-06 1.6e-06 1.55e-06 1.15e-06 1.7e-06 1.35e-06 1.8e-06 1.35e-06 1.55e-06 1.25e-06 1.45e-06 1.7e-06 1.75e-06 1.2e-06 1.55e-06 1.35e-06 1.7e-06 1.7e-06 1.5e-06 1.95e-06 1.2e-06 1e-06 1.6e-06 1.55e-06
26 1.8e-06 1.2e-06 1.45e-06 1.45e-06 1.2e-06 1.35e-06 1.5e-06 1.35e-06 1.2e-06 1.65e-06 1.2e-06 1.65e-06 1.5e-06 1.2e-06 1.5e-06 1.35e-06 1.35e-06 1.55e-06 1.05e-06 1.9e-06 1.45e-06 1.65e-06 1.35e-06 1.55e-06 1.3e-06 1.35e-06 2e-06 1.3e-06 1.45e-06 1.7e-06 1.9e-06 1.75e-06 1.5e-06 1.3e-06 1.6e-06 1.5e-06 1.9e-06 1.25e-06 1.35e-06 1.3e-06 1.35e-06 1.85e-06 1.3e-06
27 1.75e-06 1.25e-06 1.35e-06 1.35e-06 1.35e-06 1.45e-06 1.45e-06 1.25e-06 1.45e-06 1.55e-06 1.5e-06 1.75e-06 1.4e-06 1.2e-06 1.6e-06 1.1e-06 1.25e-06 1.4e-06 1.25e-06 1.85e-06 1.3e-06 1.6e-06 1.7e-06 1.45e-06 1.4e-06 1.55e-06 1.3e-06 1.8e-06 1.35e-06 1.35e-06 1.9e-06 1.75e-06 1.4e-06 1.15e-06 1.5e-06 1.55e-06 1.9e-06 1.35e-06 1.25e-06 1.05e-06 1.55e-06 1.85e-06 1.4e-06
28 1.6e-06 2e-06 1.45e-06 1.4e-06 1e-06 1.8e-06 1.05e-06 1.25e-06 2.1e-06 1.8e-06 1.65e-06 1.55e-06 2.15e-06 9e-07 1.6e-06 1.4e-06 1.65e-06 1e-06 2e-06 1.5e-06 1.15e-06 1.1e-06 1.4e-06 1.8e-06 1.7e-06 1.25e-06 1.45e-06 1.35e-06 9e-07 1.25e-06 1.75e-06 1.55e-06 9.5e-07 1.25e-06 1.05e-06 1.8e-06 1.55e-06 1.4e-06 2e-06 6.5e-07 1e-06 1.55e-06 1.45e-06
29 1.3e-06 2e-06 1.75e-06 1.75e-06 1.3e-06 1.8e-06 1.25e-06 1.7e-06 2.05e-06 1.6e-06 1.85e-06 1.35e-06 2.15e-06 1.25e-06 1.85e-06 1.5e-06 1.65e-06 1.15e-06 2e-06 1.4e-06 1.6e-06 1.7e-06 1.55e-06 1.7e-06 1.65e-06 1.45e-06 1.7e-06 1.35e-06 1.25e-06 1.9e-06 1.55e-06 1.85e-06 1.15e-06 1.6e-06 1.15e-06 1.5e-06 1.6e-06 1.75e-06 2e-06 1.1e-06 1.45e-06 1.45e-06 1.8e-06
30 1.35e-06 2e-06 2e-06 2.05e-06 1.55e-06 1.75e-06 1.55e-06 2e-06 2e-06 1.55e-06 2.1e-06 1.3e-06 2.2e-06 1.9e-06 2.1e-06 1.95e-06 1.65e-06 1.35e-06 1.95e-06 1.2e-06 1.85e-06 1.7e-06 1.7e-06 1.75e-06 1.65e-06 1.7e-06 1.9e-06 1.9e-06 1.75e-06 1.55e-06 1.8e-06 2.05e-06 1.5e-06 1.9e-06 1.45e-06 1.55e-06 1.25e-06 1.95e-06 2.05e-06 1.8e-06 1.95e-06 1.4e-06 2.05e-06
31 1.95e-06 1.8e-06 1.9e-06 1.8e-06 1.55e-06 1.95e-06 1.5e-06 1.8e-06 1.6e-06 1.8e-06 1.95e-06 1.7e-06 1.85e-06 1.8e-06 2e-06 1.8e-06 1.8e-06 1.7e-06 1.8e-06 1.8e-06 1.55e-06 2.15e-06 1.9e-06 1.85e-06 1.7e-06 1.75e-06 1.75e-06 1.75e-06 1.55e-06 1.85e-06 2.05e-06 2.5e-06 1.6e-06 1.65e-06 1.75e-06 1.8e-06 2.1e-06 1.9e-06 1.8e-06 1.75e-06 1.75e-06 2.05e-06 1.85e-06
32 1.25e-06 1.8e-06 1.55e-06 1.45e-06 1.05e-06 1.6e-06 9.5e-07 1.4e-06 1.8e-06 1.55e-06 1.65e-06 1.05e-06 1.95e-06 1.2e-06 1.7e-06 1.45e-06 1.45e-06 1e-06 1.8e-06 1.3e-06 1.4e-06 1.4e-06 1.35e-06 1.5e-06 1.4e-06 1.2e-06 1.5e-06 1.4e-06 9.5e-07 1.15e-06 1.5e-06 1.6e-06 1.5e-06 1.3e-06 1e-06 1.45e-06 1.55e-06 1.45e-06 1.8e-06 9.5e-07 1.2e-06 1.4e-06 1.5e-06
33 1.75e-06 1.25e-06 1.35e-06 1.1e-06 1.35e-06 1.45e-06 1.45e-06 1.15e-06 1.45e-06 1.55e-06 1.5e-06 1.75e-06 1.25e-06 1.35e-06 1.6e-06 1.25e-06 1.25e-06 1.3e-06 1.25e-06 1.85e-06 1.3e-06 1.5e-06 1.7e-06 1.45e-06 1.4e-06 1.55e-06 1.3e-06 1.15e-06 1.25e-06 1.6e-06 1.9e-06 1.65e-06 1.3e-06 1.8e-06 1.4e-06 1.55e-06 1.9e-06 1.2e-06 1.25e-06 1.1e-06 1.55e-06 1.85e-06 1.3e-06
34 1.25e-06 1.9e-06 1.65e-06 1.55e-06 1.2e-06 1.7e-06 1.15e-06 1.5e-06 1.95e-06 1.5e-06 1.75e-06 1.25e-06 2.05e-06 1.3e-06 1.8e-06 1.55e-06 1.55e-06 9.5e-07 1.9e-06 1.3e-06 1.5e-06 1.5e-06 1.45e-06 1.6e-06 1.55e-06 1.35e-06 1.6e-06 1.5e-06 1.05e-06 1.15e-06 1.45e-06 1.75e-06 1e-06 1.4e-06 1.7e-06 1.45e-06 1.5e-06 1.55e-06 1.9e-06 1.05e-06 1.4e-06 1.4e-06 1.6e-06
35 1.35e-06 1.2e-06 1.7e-06 1.7e-06 1.6e-06 1.35e-06 1.5e-06 1.75e-06 1.25e-06 1.3e-06 1.65e-06 1.4e-06 1.5e-06 1.95e-06 1.65e-06 1.6e-06 1.35e-06 1.45e-06 1.05e-06 1.6e-06 1.55e-06 2.2e-06 1.85e-06 1.4e-06 1.15e-06 1.7e-06 1.5e-06 1.55e-06 1.8e-06 1.5e-06 1.55e-06 1.8e-06 1.45e-06 1.55e-06 1.45e-06 2e-06 1.85e-06 1.5e-06 1.35e-06 1.8e-06 1.95e-06 1.7e-06 1.75e-06
36 1.7e-06 2.25e-06 2.05e-06 2.05e-06 1.55e-06 2.05e-06 1.55e-06 1.9e-06 2.25e-06 1.85e-06 2.1e-06 1.65e-06 2.45e-06 1.65e-06 2.15e-06 1.95e-06 1.95e-06 1.4e-06 2.2e-06 1.35e-06 1.9e-06 1.45e-06 1.75e-06 2.05e-06 1.9e-06 1.7e-06 1.9e-06 1.9e-06 1.55e-06 1.6e-06 1.25e-06 2.1e-06 1.55e-06 1.9e-06 1.5e-06 1.85e-06 2.5e-06 1.95e-06 2.3e-06 1.55e-06 1.7e-06 1.5e-06 2.05e-06
37 1.9e-06 1.2e-06 1.55e-06 1.35e-06 1.5e-06 1.4e-06 1.4e-06 1.35e-06 1.4e-06 1.7e-06 1.45e-06 1.9e-06 1.5e-06 1.5e-06 1.55e-06 1.4e-06 1.45e-06 1.5e-06 1e-06 2e-06 1.5e-06 1.6e-06 1.85e-06 1.65e-06 1.15e-06 1.5e-06 1.25e-06 1.35e-06 1.4e-06 1.75e-06 1.95e-06 1.9e-06 1.45e-06 1.2e-06 1.55e-06 1.5e-06 1.95e-06 1.9e-06 1.4e-06 1.25e-06 1.5e-06 2e-06 1.45e-06
38 1.9e-06 4e-07 1.45e-06 1.4e-06 1.75e-06 1.25e-06 1.85e-06 1.45e-06 9e-07 1.35e-06 1.55e-06 1.9e-06 8.5e-07 2e-06 1.65e-06 1.1e-06 1.1e-06 1.85e-06 7e-07 2.15e-06 1.4e-06 2.3e-06 2.1e-06 1.3e-06 1.2e-06 1.95e-06 1.35e-06 1.25e-06 2e-06 2e-06 2.05e-06 1.8e-06 1.8e-06 1.25e-06 1.9e-06 1.35e-06 2.3e-06 1.4e-06 1e-07 1.85e-06 2.2e-06 2.2e-06 1.15e-06
39 1.65e-06 1.85e-06 1.4e-06 1.25e-06 1e-06 1.7e-06 1.1e-06 1.1e-06 2.05e-06 1.8e-06 1.5e-06 1.65e-06 2e-06 6e-07 1.6e-06 1.1e-06 1.55e-06 1e-06 1.85e-06 1.6e-06 1.35e-06 9.5e-07 1.35e-06 1.75e-06 1.65e-06 1.2e-06 1.3e-06 1.05e-06 6.5e-07 1.1e-06 1.8e-06 1.75e-06 9.5e-07 1.1e-06 1.05e-06 1.8e-06 1.55e-06 1.25e-06 1.85e-06 6e-07 9.5e-07 1.55e-06 1.3e-06
40 1.8e-06 2.15e-06 1.7e-06 1.7e-06 9.5e-07 1.95e-06 1e-06 1.5e-06 2e-06 2.05e-06 1.5e-06 1.6e-06 2.35e-06 8.5e-07 1.8e-06 1.6e-06 1.85e-06 1.35e-06 2.1e-06 1.65e-06 1.6e-06 1.3e-06 1.2e-06 2e-06 1.65e-06 1e-06 1.35e-06 1.55e-06 1e-06 1.45e-06 1.95e-06 1.75e-06 1.2e-06 1.55e-06 1.4e-06 1.95e-06 1.7e-06 1.5e-06 2.2e-06 9.5e-07 1.3e-06 1.65e-06 1.55e-06
41 1.45e-06 2.2e-06 1.95e-06 2e-06 1.45e-06 1.95e-06 1.5e-06 1.9e-06 2.2e-06 1.8e-06 2e-06 1.35e-06 2.35e-06 1.6e-06 2.05e-06 1.9e-06 1.8e-06 1.4e-06 2.2e-06 1.25e-06 1.85e-06 1.65e-06 1.5e-06 1.85e-06 1.85e-06 1.6e-06 1.85e-06 1.85e-06 1.55e-06 1.45e-06 1.4e-06 2.05e-06 1.4e-06 1.85e-06 1.4e-06 1.7e-06 1.5e-06 2e-06 2.2e-06 1.55e-06 1.65e-06 2.3e-06 2e-06
42 1.95e-06 1.3e-06 1.6e-06 1.45e-06 1.35e-06 1.65e-06 1.65e-06 1.35e-06 1.45e-06 1.75e-06 1.5e-06 1.8e-06 1.6e-06 1.35e-06 1.8e-06 1.35e-06 1.5e-06 1.55e-06 1.45e-06 2e-06 1.55e-06 1.7e-06 1.55e-06 1.7e-06 1.6e-06 1.55e-06 1.3e-06 1.4e-06 1.45e-06 1.8e-06 2.05e-06 1.85e-06 1.5e-06 1.3e-06 1.6e-06 1.75e-06 2.05e-06 1.45e-06 1.15e-06 1.3e-06 1.55e-06 2e-06 2.2e-06
